Time,CS,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,FE,foF2p,minEs,hF,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2010-07-03 06:00:00+00:00,0,,,3.1,3.8,,,,,,,,3.1,,,108.0,,,,,,,,,,
2010-07-03 06:15:00+00:00,70,6.35,21.51,5.3,,5.3,,,6.9,,,4.94,,299.5,,,110.0,20.0,220.4,158.4,71.9,41.1,107.8,9.1,3.39,1.12
2010-07-03 06:45:00+00:00,50,6.15,19.39,3.15,4.3,4.7,,,6.7,,,5.05,3.15,347.0,,107.0,110.0,20.0,247.5,170.9,77.0,49.0,127.4,10.3,3.15,1.0
2010-07-03 07:00:00+00:00,0,,,4.4,6.8,,,,,,,,4.4,,,103.0,,,,,,,,,,
2010-07-03 07:15:00+00:00,0,,,3.4,5.85,,,,,,,,3.4,,,105.0,,,,,,,,,,
2010-07-03 07:30:00+00:00,0,,,3.5,5.75,,,,,,,,3.5,,,101.0,,,,,,,,,,
2010-07-03 07:45:00+00:00,0,,,4.05,5.85,,,,,,,,4.05,,,100.0,,,,,,,,,,
2010-07-03 08:00:00+00:00,50,6.25,22.28,3.45,5.15,5.7,,,6.8,,,5.16,3.45,275.0,,105.0,110.0,20.0,197.4,141.4,68.9,39.2,88.1,8.2,3.57,1.52
2010-07-03 08:15:00+00:00,0,,,4.05,5.6,,,,,,,,4.05,,,105.0,,,,,,,,,,
2010-07-03 08:30:00+00:00,0,,,5.5,6.1,,,,,,,,5.5,,,100.0,,,,,,,,,,
2010-07-03 08:45:00+00:00,70,6.75,24.61,4.9,,4.9,,,7.3,,,5.3,,279.5,,,110.0,20.0,210.6,158.3,49.3,33.7,89.1,8.7,3.65,1.0
2010-07-03 09:30:00+00:00,0,,,3.5,5.15,,,,,,,,3.5,,,104.0,,,,,,,,,,
2010-07-03 09:45:00+00:00,0,,,4.05,4.55,,,,,,,,4.05,,,107.0,,,,,,,,,,
2010-07-03 11:45:00+00:00,0,,,3.6,4.15,,,,,,,,3.6,,,104.0,,,,,,,,,,
2010-07-03 12:00:00+00:00,0,,,3.3,3.9,,,,,,,,3.3,,,101.0,,,,,,,,,,
2010-07-03 12:15:00+00:00,0,,,3.8,5.1,,,,,,,,3.8,,,97.0,,,,,,,,,,
2010-07-03 12:30:00+00:00,0,,,4.05,4.6,,,,,,,,4.05,,,100.0,,,,,,,,,,
2010-07-03 12:45:00+00:00,0,,,4.7,5.8,,,,,,,,4.7,,,96.0,,,,,,,,,,
2010-07-03 13:00:00+00:00,0,,,3.45,6.1,,,,,,,,3.45,,,99.0,,,,,,,,,,
