Time,CS,foF2,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hF2,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2010-06-28 02:00:00+00:00,100,3.3,10.51,3.1,,3.1,3.9,0.05,3.49,,345.0,,,110.0,20.0,289.0,250.9,54.1,28.5,55.6,1.7,3.18,1.96
2010-06-28 02:15:00+00:00,100,3.3,10.22,2.75,,2.75,3.85,,3.5,,322.0,,,110.0,20.0,298.3,252.6,64.5,34.2,66.6,2.0,3.1,1.98
2010-06-28 02:30:00+00:00,100,3.15,9.81,2.55,,2.55,3.8,0.1,3.53,,305.5,,,110.0,20.0,292.1,241.7,70.6,38.1,71.6,2.0,3.11,2.17
2010-06-28 02:45:00+00:00,70,3.05,9.52,2.8,,2.8,3.6,,3.59,,342.5,,,110.0,20.0,283.0,229.0,74.5,40.7,77.8,2.1,3.12,2.06
2010-06-28 03:00:00+00:00,70,3.2,9.85,2.9,,2.9,3.85,0.1,3.68,,347.5,,,110.0,20.0,273.0,211.4,82.3,45.1,91.3,2.5,3.08,1.82
2010-06-28 03:15:00+00:00,100,3.55,10.97,2.15,,2.15,4.1,,3.8,,275.5,,,110.0,20.0,275.9,212.4,83.6,47.9,94.9,3.3,3.09,1.8
2010-06-28 03:30:00+00:00,70,3.8,12.54,1.4,1.9,2.8,4.4,0.05,3.93,1.85,285.0,,122.5,105.4,15.3,240.0,177.4,74.3,44.5,97.6,3.6,3.3,1.48
2010-06-28 03:45:00+00:00,70,4.0,13.12,1.1,1.55,3.05,4.55,,4.09,1.1,285.0,,110.0,105.9,15.8,239.8,181.9,71.5,40.8,96.1,3.6,3.28,1.29
2010-06-28 04:00:00+00:00,70,4.1,13.07,3.45,,3.45,4.65,,4.25,,301.0,,,110.0,20.0,244.3,175.3,86.5,49.3,104.1,4.6,3.19,1.65
2010-06-28 04:15:00+00:00,70,4.3,13.14,1.7,2.15,3.6,4.85,,4.42,1.7,337.5,,120.0,114.4,24.1,255.8,176.5,91.7,54.6,118.2,5.6,3.06,1.49
2010-06-28 04:30:00+00:00,70,3.65,12.34,3.25,,3.25,4.3,0.1,4.59,,287.5,,,110.0,20.0,216.1,147.9,83.9,47.9,101.2,3.6,3.38,1.8
2010-06-28 04:45:00+00:00,70,4.7,14.83,2.65,3.05,3.4,5.25,,4.74,2.65,278.5,,117.0,110.0,20.0,251.8,181.5,71.0,46.4,122.1,5.8,3.16,1.0
2010-06-28 05:00:00+00:00,70,4.9,15.48,2.55,3.4,4.15,5.45,,4.88,2.7,322.5,,114.0,110.0,20.0,234.4,157.4,85.2,51.7,116.2,6.8,3.16,1.41
2010-06-28 05:15:00+00:00,50,5.05,16.59,2.75,3.55,4.15,5.6,,5.0,2.75,318.5,,113.0,110.0,20.0,231.3,165.6,67.8,42.7,117.2,6.1,3.29,1.0
2010-06-28 05:30:00+00:00,50,5.3,17.73,2.8,3.75,4.35,5.85,,5.09,2.8,316.0,,111.0,110.0,20.0,225.5,158.8,71.0,42.9,120.3,6.7,3.35,1.01
2010-06-28 05:45:00+00:00,0,5.75,19.0,2.85,3.35,3.45,6.4,0.1,,2.85,230.0,297.5,113.0,110.0,20.0,,,,,,,3.3,
2010-06-28 06:00:00+00:00,50,5.6,19.6,3.2,4.1,4.4,6.15,,5.2,3.2,299.5,,110.0,110.0,20.0,218.2,159.1,59.0,37.8,103.7,6.7,3.5,1.0
2010-06-28 06:15:00+00:00,70,5.85,19.97,3.05,3.84,4.2,6.25,,5.22,3.05,288.5,288.5,114.8,,,239.1,183.9,54.6,40.2,107.1,7.8,3.41,1.0
2010-06-28 06:30:00+00:00,70,5.8,19.88,3.2,3.86,4.4,6.35,,5.24,3.2,287.0,287.0,111.7,,,228.6,164.7,66.2,43.7,118.2,8.1,3.43,1.0
2010-06-28 06:45:00+00:00,50,6.0,19.69,4.0,6.1,5.3,6.6,0.05,5.26,4.0,312.5,,105.0,110.0,20.0,222.2,153.3,81.3,47.0,107.9,9.2,3.28,1.39
2010-06-28 07:00:00+00:00,0,,,3.25,8.45,,,,,3.25,,,107.0,,,,,,,,,,
2010-06-28 07:15:00+00:00,50,8.45,34.74,4.45,7.25,4.45,9.0,,5.28,5.3,219.5,,107.0,110.0,20.0,193.0,170.4,25.7,17.4,48.7,7.5,4.11,1.0
2010-06-28 07:30:00+00:00,50,6.05,20.58,4.0,4.75,5.0,6.6,,5.3,4.0,292.5,,106.0,110.0,20.0,211.4,147.0,70.3,42.0,111.8,8.4,3.4,1.11
2010-06-28 07:45:00+00:00,0,,,3.6,4.6,,,,,3.6,,,109.0,,,,,,,,,,
2010-06-28 08:00:00+00:00,70,5.35,17.45,4.75,,4.75,5.9,,5.38,,330.0,,,110.0,20.0,212.3,137.8,76.4,47.6,130.5,7.4,3.26,1.11
2010-06-28 08:30:00+00:00,0,,,4.95,5.7,,,,,4.95,,,103.0,,,,,,,,,,
2010-06-28 08:45:00+00:00,0,,,4.05,5.15,,,,,4.05,,,107.0,,,,,,,,,,
2010-06-28 09:00:00+00:00,0,,,4.05,6.15,,,,,4.05,,,103.0,,,,,,,,,,
2010-06-28 09:15:00+00:00,0,,,3.7,4.75,,,,,3.7,,,107.0,,,,,,,,,,
2010-06-28 10:45:00+00:00,70,5.9,18.61,5.3,,5.3,6.5,0.05,6.08,,335.0,,,110.0,20.0,225.0,141.6,97.5,56.9,124.3,10.5,3.15,1.54
2010-06-28 11:00:00+00:00,70,5.8,18.94,5.05,,5.05,6.35,,6.09,,324.5,,,110.0,20.0,215.2,139.9,76.4,48.0,128.9,8.7,3.27,1.1
2010-06-28 13:00:00+00:00,70,5.35,16.48,5.05,,5.05,5.9,,5.9,,367.5,,,110.0,20.0,220.5,138.5,100.1,57.1,127.7,8.6,3.08,1.6
2010-06-28 13:30:00+00:00,70,5.4,16.95,4.6,,4.6,5.95,,5.85,,365.5,,,110.0,20.0,234.7,149.1,79.3,52.7,146.1,8.4,3.14,1.0
2010-06-28 14:00:00+00:00,70,5.4,18.01,4.75,,4.75,5.95,,5.82,,323.0,,,110.0,20.0,213.9,144.8,71.2,44.0,124.8,7.0,3.33,1.04
2010-06-28 14:15:00+00:00,70,5.45,17.65,4.7,,4.7,6.0,,5.82,,312.5,,,110.0,20.0,223.6,150.0,81.8,49.2,115.4,7.9,3.24,1.32
2010-06-28 14:30:00+00:00,70,5.201,17.85,3.4,,3.4,5.75,,5.84,,207.5,248.5,,110.0,20.0,209.4,153.0,37.0,37.9,94.8,5.6,3.43,1.14
2010-06-28 14:45:00+00:00,70,5.35,16.65,4.4,,4.4,5.9,,5.86,,321.0,,,110.0,20.0,240.1,157.4,94.4,56.3,118.9,8.7,3.11,1.52
2010-06-28 15:00:00+00:00,70,5.45,18.22,4.4,,4.4,6.0,,5.9,,302.5,,,110.0,20.0,221.0,155.6,69.2,42.4,115.9,7.0,3.34,1.04
2010-06-28 15:30:00+00:00,70,5.45,17.43,2.8,3.3,4.35,6.0,,6.0,2.8,302.0,,122.0,110.0,20.0,235.6,165.0,82.5,48.4,110.1,7.9,3.2,1.36
2010-06-28 15:45:00+00:00,50,5.3,18.1,2.8,3.7,4.2,5.85,,6.06,2.8,287.0,,116.0,110.0,20.0,219.5,161.1,64.5,38.7,103.6,6.1,3.42,1.06
2010-06-28 16:00:00+00:00,100,5.375,18.01,2.75,3.3,3.4,5.9,,6.11,2.75,257.5,286.0,118.0,110.0,20.0,247.0,199.4,51.4,36.9,66.9,6.0,3.37,1.75
2010-06-28 16:15:00+00:00,100,5.275,18.7,3.15,,3.15,5.8,,6.17,,260.0,273.5,,110.0,20.0,233.0,198.5,33.7,27.6,58.6,4.5,3.56,1.17
2010-06-28 16:30:00+00:00,70,5.3,19.53,2.2,2.95,3.5,5.85,,6.22,2.5,271.0,,115.0,106.8,16.5,219.1,176.9,41.8,29.8,78.8,5.0,3.68,1.0
2010-06-28 16:45:00+00:00,70,5.25,17.3,2.45,2.65,3.2,5.8,,6.26,2.45,266.0,,117.0,110.0,20.0,249.0,191.3,74.6,43.8,85.0,6.7,3.3,1.83
2010-06-28 17:00:00+00:00,50,5.25,17.02,2.1,3.15,3.4,5.8,,6.29,2.1,269.5,,114.0,110.0,20.0,254.2,195.0,77.6,44.4,88.3,6.7,3.24,1.77
2010-06-28 17:15:00+00:00,50,4.85,16.7,2.15,4.1,4.5,5.4,,6.31,2.15,305.0,,110.0,110.0,20.0,224.9,177.8,61.2,33.5,69.5,4.4,3.44,1.74
2010-06-28 17:30:00+00:00,50,5.45,17.29,2.7,3.65,3.7,6.0,,6.31,2.7,270.0,,110.0,110.0,20.0,268.2,206.9,84.6,46.3,89.2,7.4,3.17,2.0
2010-06-28 17:45:00+00:00,50,,,1.75,5.81,,5.65,,6.28,1.75,,,109.4,,,,,,,,,,
2010-06-28 18:00:00+00:00,50,5.7,18.27,2.1,2.89,2.95,6.1,,6.26,2.1,254.2,254.2,110.2,,,276.8,229.9,65.9,35.0,71.4,6.1,3.2,1.73
2010-06-28 18:30:00+00:00,100,5.5,17.99,2.1,3.0,3.25,6.05,,6.16,2.1,265.0,,104.0,110.0,20.0,280.2,242.9,53.3,28.2,53.2,4.5,3.27,2.13
2010-06-28 18:45:00+00:00,100,4.9,16.98,2.05,3.6,3.6,5.45,,6.1,2.05,267.0,,105.0,110.0,20.0,262.8,236.2,38.1,19.9,38.9,2.5,3.47,1.94
2010-06-28 19:00:00+00:00,100,,,1.8,4.8,,5.15,,6.05,1.8,,,113.2,,,,,,,,,,
2010-06-28 19:15:00+00:00,100,6.25,19.69,2.5,5.15,4.3,6.75,,5.97,2.5,282.5,282.5,105.0,,,299.3,262.3,53.5,28.1,51.8,5.7,3.15,2.3
2010-06-28 19:30:00+00:00,100,6.15,19.94,2.5,4.15,3.9,6.25,,5.88,2.5,264.1,264.1,101.0,,,289.2,256.0,47.7,25.3,44.4,5.0,3.24,2.67
2010-06-28 19:45:00+00:00,100,5.7,18.81,2.75,3.75,3.75,6.25,,5.78,2.75,258.0,258.0,105.0,,,285.0,252.7,46.2,24.8,42.6,4.2,3.3,2.91
2010-06-28 20:00:00+00:00,100,4.9,16.6,2.1,3.0,3.0,5.5,0.05,5.65,2.1,256.0,,106.0,110.0,20.0,275.9,246.5,42.0,22.5,38.6,2.8,3.39,3.03
2010-06-28 20:15:00+00:00,100,5.1,15.99,2.5,3.4,3.15,5.65,,5.54,2.5,275.0,,108.0,110.0,20.0,305.1,263.8,58.9,31.8,53.0,4.3,3.13,3.4
2010-06-28 20:30:00+00:00,100,5.2,15.16,2.0,,2.0,5.75,,5.43,,262.5,,,110.0,20.0,330.6,272.8,82.4,43.3,77.3,6.0,2.91,2.66
2010-06-28 21:00:00+00:00,100,5.3,16.44,1.6,3.25,2.75,5.85,,5.2,1.6,283.5,,105.0,110.0,20.0,311.9,271.5,58.0,30.7,55.5,4.5,3.1,2.45
2010-06-28 21:15:00+00:00,100,5.15,16.92,2.25,3.85,4.45,5.75,0.05,5.08,2.25,323.5,,104.0,110.0,20.0,294.2,266.3,40.7,20.6,42.5,2.9,3.29,1.69
2010-06-28 21:30:00+00:00,100,5.25,21.43,2.5,3.65,3.7,5.8,,4.95,2.5,220.5,,102.0,110.0,20.0,222.6,207.9,20.9,11.4,18.3,1.6,4.08,3.95
2010-06-28 21:45:00+00:00,100,5.65,18.08,4.0,,4.0,6.2,,4.83,,290.0,,,110.0,20.0,299.7,267.6,46.4,24.3,45.4,4.1,3.2,2.19
2010-06-28 22:00:00+00:00,0,,,2.75,3.65,,,,,2.75,,,105.0,,,,,,,,,,
2010-06-28 22:15:00+00:00,100,5.6,18.17,2.4,3.75,4.4,6.15,,4.59,2.4,302.5,,101.0,110.0,20.0,298.1,267.1,44.8,23.4,44.3,3.9,3.24,2.12
2010-06-28 22:30:00+00:00,100,5.6,18.16,2.65,3.2,3.0,6.15,,4.48,2.65,263.5,,105.0,110.0,20.0,293.6,258.3,50.2,26.9,45.7,4.3,3.24,3.18
2010-06-28 22:45:00+00:00,100,5.55,18.16,2.05,3.8,3.45,6.15,0.05,4.37,2.05,267.5,,100.0,110.0,20.0,290.6,258.3,46.1,24.7,42.4,3.9,3.27,3.02
2010-06-28 23:00:00+00:00,100,5.1,16.95,2.55,3.3,3.45,5.7,0.05,4.27,2.55,276.0,,105.0,110.0,20.0,287.4,258.3,42.0,22.1,40.6,3.0,3.32,2.32
2010-06-28 23:15:00+00:00,100,5.1,17.32,3.15,,3.15,5.7,0.05,4.18,,266.0,,,110.0,20.0,279.3,253.2,37.6,19.8,36.4,2.7,3.4,2.31
2010-06-28 23:30:00+00:00,100,5.2,16.9,1.75,4.15,1.75,5.8,0.05,4.09,3.15,235.0,,98.0,110.0,20.0,283.5,240.8,60.7,32.3,55.5,4.5,3.25,3.09
2010-06-28 23:45:00+00:00,100,5.35,22.18,2.65,,2.65,5.9,,4.01,,209.5,,,110.0,20.0,211.8,201.9,14.5,10.6,15.1,1.5,4.15,1.72
2010-06-29 00:00:00+00:00,100,4.65,15.29,2.75,4.25,3.25,5.2,,3.93,2.75,267.5,,100.0,110.0,20.0,285.3,253.8,45.0,24.2,41.7,2.7,3.29,2.93
2010-06-29 00:15:00+00:00,100,4.65,14.36,2.0,3.1,3.45,5.25,0.05,3.85,2.0,282.5,,101.0,110.0,20.0,311.1,267.2,62.7,34.0,56.3,3.8,3.09,3.48
2010-06-29 00:30:00+00:00,100,4.35,13.81,2.45,3.5,3.35,4.9,,3.78,2.45,282.5,,101.0,110.0,20.0,297.0,261.8,50.5,26.9,48.1,2.7,3.18,2.54
2010-06-29 00:45:00+00:00,100,4.1,13.47,2.65,3.9,3.6,4.7,0.05,3.71,2.65,317.5,,101.0,110.0,20.0,289.1,259.6,42.6,21.9,43.9,2.0,3.28,1.83
2010-06-29 01:00:00+00:00,100,4.1,13.19,2.4,3.3,3.1,4.7,0.05,3.64,2.4,305.0,,102.0,110.0,20.0,296.5,263.4,47.8,24.7,48.8,2.2,3.22,1.9
2010-06-29 01:15:00+00:00,100,4.1,12.59,2.65,,2.65,4.65,,3.59,,292.5,,,110.0,20.0,312.1,266.7,64.9,34.7,60.7,3.0,3.07,2.78
2010-06-29 01:30:00+00:00,100,4.15,12.42,2.05,3.25,2.05,4.75,0.05,3.54,2.1,291.0,,105.0,110.0,20.0,324.1,276.0,69.2,36.5,67.5,3.3,2.99,2.28
2010-06-29 01:45:00+00:00,100,3.95,12.3,2.0,,2.0,4.65,0.15,3.51,,267.5,,,110.0,20.0,302.1,256.1,65.6,35.1,61.2,2.8,3.11,2.84
2010-06-29 02:00:00+00:00,100,3.85,11.89,2.65,,2.65,4.55,0.15,3.49,,291.0,,,110.0,20.0,302.6,258.8,62.5,33.1,62.0,2.6,3.09,2.18
2010-06-29 02:15:00+00:00,100,3.7,11.4,3.0,3.8,3.0,4.3,0.05,3.5,3.0,315.0,,118.0,110.0,20.0,301.2,255.5,64.8,34.3,66.4,2.5,3.08,2.0
2010-06-29 02:30:00+00:00,100,3.7,11.42,2.4,,2.4,4.45,0.2,3.53,,287.5,,,110.0,20.0,297.1,249.4,67.0,35.7,70.1,2.6,3.09,1.93
2010-06-29 02:45:00+00:00,70,3.65,11.76,2.75,,2.75,4.3,0.1,3.59,,285.0,,,110.0,20.0,276.8,230.3,64.6,34.9,67.6,2.5,3.22,1.99
2010-06-29 03:00:00+00:00,70,3.7,12.14,2.95,,2.95,4.25,,3.68,,271.0,,,110.0,20.0,259.0,206.9,72.3,39.5,73.6,2.9,3.28,2.22
2010-06-29 03:15:00+00:00,50,3.75,12.6,2.7,3.7,3.4,4.3,,3.8,2.7,320.0,,108.0,110.0,20.0,247.3,193.2,73.4,40.5,78.5,3.1,3.36,2.01
2010-06-29 03:30:00+00:00,50,3.85,12.55,1.7,2.2,3.15,4.4,,3.93,1.7,288.0,,115.0,110.0,20.0,244.8,187.7,72.7,40.9,90.1,3.4,3.26,1.5
2010-06-29 03:45:00+00:00,70,4.05,14.25,1.75,2.45,3.0,4.6,,4.09,1.95,250.0,,115.0,107.2,16.9,218.5,167.5,60.8,36.1,82.9,3.4,3.52,1.38
2010-06-29 04:00:00+00:00,50,4.15,14.39,2.5,3.2,3.15,4.7,,4.25,2.5,243.5,,114.0,110.0,20.0,221.3,167.8,68.2,38.8,81.1,3.7,3.47,1.71
2010-06-29 04:15:00+00:00,70,3.7,13.22,1.45,2.8,3.05,4.25,,4.42,2.05,243.5,,116.0,103.9,13.7,202.5,148.3,65.2,38.1,84.3,2.9,3.57,1.57
2010-06-29 04:30:00+00:00,70,4.35,13.2,3.85,,3.85,4.9,,4.59,,353.5,,,110.0,20.0,250.5,168.9,97.0,56.2,123.6,5.8,3.03,1.49
2010-06-29 04:45:00+00:00,50,3.9,14.09,2.7,3.25,3.3,4.45,,4.74,2.7,243.5,,119.0,110.0,20.0,199.4,144.8,66.6,38.4,82.6,3.3,3.61,1.72
2010-06-29 05:00:00+00:00,0,,,2.15,3.5,,,,,2.4,,,117.0,102.7,12.5,,,,,,,,
2010-06-29 05:15:00+00:00,0,,,2.75,3.85,,,,,2.75,,,112.0,,,,,,,,,,
2010-06-29 05:30:00+00:00,0,,,2.85,4.55,,,,,2.85,,,107.0,,,,,,,,,,
2010-06-29 05:45:00+00:00,0,,,3.0,4.45,,,,,3.0,,,108.0,,,,,,,,,,
2010-06-29 06:00:00+00:00,0,5.45,17.31,4.3,3.82,4.3,,,5.19,,335.0,335.0,112.5,,,246.8,168.7,78.7,51.2,142.4,8.4,3.17,1.0
2010-06-29 06:15:00+00:00,70,5.85,19.87,4.35,3.76,4.35,6.4,,5.22,,290.0,290.0,116.3,,,231.2,170.0,63.4,42.1,114.0,8.1,3.4,1.0
2010-06-29 06:30:00+00:00,70,5.9,20.71,5.1,,5.1,6.45,,5.25,,277.5,,,110.0,20.0,207.9,150.4,66.9,39.2,95.3,7.5,3.51,1.27
2010-06-29 06:45:00+00:00,70,5.55,20.16,4.75,,4.75,6.1,,5.26,,283.5,,,110.0,20.0,200.5,145.4,55.2,34.9,99.8,6.0,3.63,1.0
2010-06-29 07:15:00+00:00,0,,,3.4,3.9,,,,,3.4,,,110.0,,,,,,,,,,
2010-06-29 07:30:00+00:00,70,5.35,16.89,5.15,,5.15,5.9,,5.3,,362.5,,,110.0,20.0,208.8,138.4,88.0,49.7,108.8,7.6,3.16,1.67
2010-06-29 07:45:00+00:00,100,4.15,17.36,3.85,,3.85,4.7,,5.34,,207.5,,,110.0,20.0,153.2,104.3,45.0,25.4,57.8,2.5,4.18,1.77
2010-06-29 12:00:00+00:00,0,,,3.25,4.2,,,,,3.25,,,101.0,,,,,,,,,,
2010-06-29 12:15:00+00:00,0,,,3.3,4.3,,,,,3.3,,,101.0,,,,,,,,,,
2010-06-29 13:15:00+00:00,100,5.85,17.76,3.7,,3.7,6.4,,5.87,,210.5,,,110.0,20.0,247.1,155.8,106.5,63.0,126.4,11.5,3.04,1.66
2010-06-29 13:30:00+00:00,70,6.0,18.65,5.05,,5.05,6.6,0.05,5.85,,334.5,,,110.0,20.0,234.7,153.1,92.3,54.3,126.4,10.5,3.11,1.32
2010-06-29 14:30:00+00:00,100,3.7,15.74,3.3,,3.3,4.25,,5.84,,203.5,,,110.0,20.0,151.2,102.5,32.4,21.1,56.8,1.8,4.26,1.35
2010-06-29 15:00:00+00:00,100,3.8,14.24,3.6,,3.6,4.35,,5.9,,260.0,,,110.0,20.0,178.7,108.1,68.9,37.5,82.9,3.0,3.75,1.89
2010-06-29 15:15:00+00:00,70,5.4,17.02,4.35,,4.35,5.95,,5.95,,319.5,,,110.0,20.0,237.9,162.8,83.5,50.0,119.5,8.0,3.15,1.24
2010-06-29 15:30:00+00:00,100,5.6,17.5,3.05,3.8,3.4,6.15,,6.0,3.05,254.5,,111.0,110.0,20.0,256.9,181.9,93.7,56.0,103.7,9.5,3.13,1.92
2010-06-29 15:45:00+00:00,0,,,2.8,4.5,,,,,2.8,,,115.0,,,,,,,,,,
2010-06-29 16:00:00+00:00,0,,,2.7,6.55,,,,,2.7,,,108.0,,,,,,,,,,
2010-06-29 16:15:00+00:00,0,,,2.75,5.15,,,,,2.75,,,109.0,,,,,,,,,,
2010-06-29 16:30:00+00:00,0,5.1,16.87,2.95,,2.95,5.7,0.05,,,245.0,298.5,,110.0,20.0,,,,,,,3.31,
2010-06-29 16:45:00+00:00,0,,,1.75,5.15,,,,,1.95,,,116.0,104.0,13.9,,,,,,,,
2010-06-29 17:00:00+00:00,0,,,2.7,3.95,,,,,2.7,,,114.0,,,,,,,,,,
2010-06-29 17:30:00+00:00,50,5.85,18.84,1.75,3.99,3.05,6.4,,6.29,1.75,261.0,261.0,118.6,,,267.9,216.7,70.7,39.2,82.6,7.3,3.22,1.58
2010-06-29 17:45:00+00:00,70,6.4,20.62,2.45,,2.45,6.8,,6.28,,261.0,261.0,,,,275.3,233.3,59.3,32.7,69.6,7.4,3.22,1.49
2010-06-29 18:00:00+00:00,0,,,2.05,3.1,,,,,2.05,,,112.0,,,,,,,,,,
2010-06-29 18:15:00+00:00,50,5.45,19.62,1.7,3.8,3.5,6.0,,6.22,1.7,247.5,,111.0,110.0,20.0,245.8,220.9,35.1,18.3,38.8,3.0,3.6,1.57
2010-06-29 18:30:00+00:00,100,5.25,19.16,3.75,,3.75,5.8,,6.16,,253.5,,,110.0,20.0,246.9,224.8,31.6,16.4,33.6,2.5,3.65,1.73
2010-06-29 18:45:00+00:00,100,5.75,20.06,2.6,,2.6,6.3,,6.1,,235.0,,,110.0,20.0,259.9,231.1,41.1,21.9,38.6,3.8,3.49,2.73
2010-06-29 19:00:00+00:00,100,6.4,19.95,2.1,4.17,3.05,6.55,,6.05,2.1,248.9,248.9,112.5,,,298.6,253.3,64.5,34.4,55.5,7.2,3.12,3.39
2010-06-29 19:15:00+00:00,100,6.3,19.54,1.95,2.96,1.95,6.85,,5.97,,239.0,239.0,122.4,,,299.9,249.7,71.3,37.8,61.4,7.7,3.1,3.58
2010-06-29 19:30:00+00:00,100,6.1,19.14,3.1,4.6,3.1,6.75,0.19,5.88,3.4,258.0,258.0,107.9,,,303.1,259.5,62.0,33.2,52.5,6.3,3.14,3.73
2010-06-29 19:45:00+00:00,100,5.9,18.46,2.2,3.12,2.2,6.35,,5.78,5.65,248.1,248.1,114.8,,,301.0,256.2,63.8,33.9,55.8,6.0,3.13,3.39
2010-06-29 20:00:00+00:00,100,6.0,18.52,1.7,2.75,2.75,6.55,,5.65,1.7,257.5,,106.0,110.0,20.0,309.0,260.6,68.6,36.8,60.8,6.7,3.09,3.68
2010-06-29 20:15:00+00:00,100,6.2,19.07,2.05,3.3,3.05,6.75,,5.54,2.05,260.0,,107.0,110.0,20.0,309.9,262.9,66.5,35.9,58.5,7.0,3.08,3.89
2010-06-29 20:30:00+00:00,100,5.35,18.54,2.05,3.55,3.45,5.9,,5.43,2.05,264.5,,104.0,110.0,20.0,271.6,248.8,33.0,17.2,32.5,2.6,3.46,2.12
2010-06-29 20:45:00+00:00,100,6.0,19.68,2.75,,2.75,6.55,,5.32,,245.0,,,110.0,20.0,283.8,246.4,52.9,28.4,46.8,5.2,3.28,3.7
2010-06-29 21:00:00+00:00,100,5.6,18.98,2.55,3.2,2.85,6.15,,5.2,2.55,237.5,,105.0,110.0,20.0,269.8,236.7,46.8,25.3,41.4,4.0,3.39,3.78
2010-06-29 21:15:00+00:00,0,,,1.7,4.1,,,,,1.7,,,100.0,,,,,,,,,,
2010-06-29 21:30:00+00:00,100,5.2,17.5,2.55,4.35,4.5,5.8,0.05,4.95,2.55,292.5,,99.0,110.0,20.0,280.5,255.5,36.2,18.9,36.0,2.7,3.37,2.08
2010-06-29 21:45:00+00:00,100,4.75,15.75,2.05,3.9,2.05,5.3,,4.83,2.6,238.5,,101.0,110.0,20.0,277.5,239.9,53.4,28.5,48.0,3.3,3.32,3.36
2010-06-29 22:00:00+00:00,0,,,2.9,4.75,,,,,2.9,,,102.0,,,,,,,,,,
2010-06-29 22:15:00+00:00,100,4.5,14.62,3.35,4.45,3.7,5.1,0.05,4.59,3.35,324.5,,105.0,110.0,20.0,302.0,269.3,47.3,24.5,47.7,2.6,3.25,1.97
2010-06-29 22:30:00+00:00,100,6.8,28.25,2.7,3.75,3.8,7.35,,4.48,2.7,214.5,,99.0,110.0,20.0,214.6,205.7,13.2,10.6,14.6,2.3,4.15,1.37
2010-06-29 22:45:00+00:00,100,4.3,13.19,2.65,3.85,2.65,5.0,0.15,4.37,2.65,290.0,,105.0,110.0,20.0,315.1,271.6,62.2,33.3,57.8,3.2,3.07,2.85
2010-06-29 23:00:00+00:00,100,4.1,12.53,3.75,,3.75,4.65,,4.27,,367.5,,,110.0,20.0,316.8,278.5,55.3,28.6,56.5,2.6,3.06,1.89
2010-06-29 23:15:00+00:00,100,4.1,12.31,2.7,3.2,3.1,4.7,0.05,4.18,2.7,325.0,,102.0,110.0,20.0,322.3,279.5,61.6,32.4,60.5,2.9,3.0,2.2
2010-06-29 23:30:00+00:00,100,4.05,11.99,2.65,3.25,3.55,4.7,0.1,4.09,2.65,363.0,,100.0,110.0,20.0,332.3,286.3,66.2,34.7,66.0,3.0,2.96,2.09
2010-06-29 23:45:00+00:00,100,3.85,11.97,2.8,3.75,3.4,4.5,0.1,4.01,2.8,347.5,,99.0,110.0,20.0,310.4,273.7,52.9,27.3,54.4,2.2,3.11,1.86
2010-06-30 00:00:00+00:00,100,3.95,11.48,2.9,,2.9,4.65,0.15,3.93,,330.0,,,110.0,20.0,335.0,286.6,69.6,36.5,68.8,3.0,2.91,2.15
2010-06-30 00:15:00+00:00,100,4.1,11.37,2.65,,2.65,4.65,,3.85,,327.5,,,110.0,20.0,357.5,295.5,88.8,47.4,83.9,4.1,2.77,2.64
2010-06-30 00:30:00+00:00,100,3.9,11.46,3.3,,3.3,4.6,0.15,3.78,,362.5,,,110.0,20.0,333.7,286.8,67.6,35.2,68.4,2.8,2.94,1.97
2010-06-30 00:45:00+00:00,100,3.7,10.91,2.9,,2.9,4.3,0.05,3.71,,348.5,,,110.0,20.0,332.8,286.3,67.1,34.8,68.6,2.5,2.95,1.9
2010-06-30 01:00:00+00:00,100,3.5,11.01,3.1,,3.1,4.05,,3.64,,348.0,,,110.0,20.0,304.1,268.0,51.9,26.6,54.6,1.7,3.15,1.73
2010-06-30 01:15:00+00:00,100,3.9,11.74,3.5,,3.5,4.6,0.15,3.59,,365.0,,,110.0,20.0,320.2,277.1,62.2,32.3,63.2,2.6,3.01,1.94
2010-06-30 01:30:00+00:00,100,4.05,12.39,2.7,,2.7,4.7,0.1,3.54,,302.5,,,110.0,20.0,310.7,269.3,59.6,31.2,59.2,2.7,3.06,2.11
2010-06-30 01:45:00+00:00,100,4.2,13.19,2.05,,2.05,4.85,0.1,3.51,,267.5,,,110.0,20.0,299.1,256.3,61.1,32.5,57.8,3.0,3.14,2.63
2010-06-30 02:00:00+00:00,100,4.1,12.86,2.05,,2.05,4.8,0.15,3.49,,260.0,,,110.0,20.0,296.6,250.1,66.1,35.5,60.9,3.1,3.14,3.02
2010-06-30 02:15:00+00:00,100,3.9,11.42,2.95,,2.95,4.5,0.05,3.5,,305.0,,,110.0,20.0,325.4,264.2,87.5,47.6,80.9,3.8,2.93,3.07
2010-06-30 02:30:00+00:00,100,3.8,11.92,1.6,2.3,2.8,4.45,0.1,3.53,1.6,298.8,,100.0,110.0,20.0,293.9,247.1,66.0,35.2,67.8,2.7,3.14,2.02
2010-06-30 02:45:00+00:00,50,3.4,10.77,2.85,,2.85,3.95,,3.59,,312.0,,,110.0,20.0,279.9,231.3,66.8,36.0,71.6,2.3,3.17,1.88
