Time,CS,foF2,MUFD,fmin,fminF,fminE,foE,fxI,FF,foF2p,hF,hF2,hE,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2025-04-01 00:00:00+00:00,95,6.755,20.0,1.96,1.96,,,7.44,0.14,3.17,255.0,255.0,,110.0,20.0,319.1,276.2,62.0,31.7,58.5,7.6,2.96,2.4
2025-04-01 00:05:00+00:00,100,5.975,19.37,2.05,2.05,,,6.38,0.03,3.16,257.5,257.5,,110.0,20.0,296.1,269.9,38.6,19.3,40.4,3.7,3.24,1.65
2025-04-01 00:10:00+00:00,80,6.72,19.36,2.48,2.48,,,7.26,0.14,3.15,267.5,267.5,,110.0,20.0,333.4,285.4,69.0,35.8,62.3,8.4,2.88,2.79
2025-04-01 00:15:00+00:00,95,6.65,19.18,2.45,2.45,,,7.37,0.14,3.14,267.5,267.5,,110.0,20.0,332.5,287.4,65.3,33.5,61.5,7.7,2.88,2.4
2025-04-01 00:20:00+00:00,70,6.625,19.22,1.77,1.77,,,6.35,0.08,3.13,260.0,260.0,,110.0,20.0,329.6,286.7,62.5,31.6,60.7,7.3,2.9,2.15
2025-04-01 00:25:00+00:00,70,7.0,19.26,2.07,2.07,,,7.65,0.21,3.13,267.5,267.5,,110.0,20.0,374.8,290.6,118.7,63.7,95.2,15.8,2.75,4.69
2025-04-01 00:30:00+00:00,65,6.195,19.11,1.82,1.82,,,6.32,0.07,3.11,265.0,265.0,,110.0,20.0,314.5,283.0,46.3,23.0,48.1,4.8,3.08,1.71
2025-04-01 00:35:00+00:00,95,6.175,18.85,2.55,2.55,,,6.95,0.1,3.1,280.0,280.0,,110.0,20.0,318.9,284.8,49.9,25.4,51.2,5.2,3.05,1.81
2025-04-01 00:40:00+00:00,100,6.685,19.25,2.48,2.48,,,7.47,0.14,3.09,280.0,280.0,,110.0,20.0,336.7,292.5,64.1,32.9,62.0,7.7,2.88,2.2
2025-04-01 00:45:00+00:00,100,6.86,19.43,1.82,1.82,,,7.61,0.21,3.08,267.5,267.5,,110.0,20.0,347.8,290.4,82.3,42.8,74.7,10.4,2.83,2.81
2025-04-01 00:50:00+00:00,70,6.25,19.24,2.4,2.4,,,7.18,0.08,3.07,275.0,275.0,,110.0,20.0,316.5,282.1,50.3,25.7,50.8,5.3,3.08,1.91
2025-04-01 00:55:00+00:00,95,6.37,19.18,2.41,2.41,,,6.95,0.1,3.06,272.5,272.5,,110.0,20.0,319.2,283.4,52.3,26.5,52.6,5.7,3.01,1.92
2025-04-01 01:00:00+00:00,85,6.615,19.22,1.82,1.82,,,7.37,0.21,3.05,262.5,262.5,,110.0,20.0,327.4,284.0,63.0,32.0,60.7,7.4,2.9,2.21
2025-04-01 01:05:00+00:00,50,5.1,17.61,3.28,3.28,,,6.97,0.05,3.03,285.0,285.0,,110.0,20.0,282.1,262.1,29.7,14.4,33.0,2.1,3.45,1.44
2025-04-01 01:10:00+00:00,100,6.44,19.22,1.92,1.92,,,7.2,0.21,3.02,260.0,260.0,,110.0,20.0,319.1,278.7,58.6,29.9,56.3,6.5,2.98,2.23
2025-04-01 01:15:00+00:00,90,6.265,19.0,2.13,2.13,,,6.84,0.28,3.01,262.5,262.5,,110.0,20.0,313.3,277.7,51.9,26.2,51.5,5.5,3.03,1.99
2025-04-01 01:20:00+00:00,100,6.225,18.75,3.42,3.42,,,6.6,0.05,3.0,287.5,287.5,,110.0,20.0,317.3,282.1,51.4,26.2,52.1,5.4,3.01,1.88
2025-04-01 01:25:00+00:00,100,6.3,18.97,1.86,1.86,,,6.74,0.1,2.99,260.0,260.0,,110.0,20.0,316.3,279.0,54.3,27.3,53.9,5.7,3.01,2.0
2025-04-01 01:30:00+00:00,100,6.51,19.03,1.82,1.82,,,7.3,0.21,2.98,257.5,257.5,,110.0,20.0,328.5,280.2,69.7,35.8,64.8,7.9,2.92,2.53
2025-04-01 01:35:00+00:00,95,6.2,19.17,1.9,1.9,,,6.65,0.03,2.97,260.0,260.0,,110.0,20.0,308.9,277.4,46.3,23.2,47.9,4.8,3.09,1.74
2025-04-01 01:40:00+00:00,90,6.58,19.33,1.78,1.78,,,7.3,0.14,2.96,257.5,257.5,,110.0,20.0,322.3,278.1,64.0,32.7,60.4,7.4,2.94,2.38
2025-04-01 01:45:00+00:00,50,,,,,,,,,6.08,,,,,,,,,,,,,
2025-04-01 01:50:00+00:00,0,6.85,19.17,2.65,2.65,,,7.4,0.05,2.94,265.0,265.0,,110.0,20.0,,,,,,,2.8,
2025-04-01 01:55:00+00:00,100,6.02,19.04,1.72,1.72,,,6.84,0.14,2.94,250.0,250.0,,110.0,20.0,298.4,266.1,47.2,23.8,47.0,4.6,3.16,1.97
2025-04-01 02:00:00+00:00,95,6.3,19.0,1.78,1.78,,,7.02,0.17,2.93,250.0,250.0,,110.0,20.0,309.7,268.8,59.2,30.2,56.3,6.3,3.02,2.33
2025-04-01 02:05:00+00:00,90,6.125,18.85,2.13,2.13,,,6.68,0.13,2.93,252.5,252.5,,110.0,20.0,302.4,268.6,49.2,25.0,48.3,4.9,3.08,2.07
2025-04-01 02:10:00+00:00,70,6.3,18.63,2.0,2.0,,,6.28,0.14,2.93,247.5,247.5,,110.0,20.0,313.9,268.5,65.4,33.5,60.3,6.9,2.96,2.58
2025-04-01 02:15:00+00:00,65,6.265,18.62,2.2,2.2,,,7.13,0.31,2.93,252.5,252.5,,110.0,20.0,318.9,269.3,70.7,37.0,61.8,7.5,2.97,3.17
2025-04-01 02:20:00+00:00,100,6.225,18.63,2.72,2.72,,,6.93,0.15,2.93,260.0,260.0,,110.0,20.0,315.6,273.2,60.9,31.9,56.0,6.4,2.99,2.69
2025-04-01 02:25:00+00:00,100,6.265,18.66,1.75,1.75,,,7.13,0.21,2.94,242.5,242.5,,110.0,20.0,311.8,265.0,67.4,34.5,62.5,7.0,2.98,2.55
2025-04-01 02:30:00+00:00,85,6.3,18.73,1.92,1.92,,,6.99,0.14,2.94,245.0,245.0,,110.0,20.0,314.0,266.9,67.8,34.8,62.3,7.2,2.97,2.62
2025-04-01 02:35:00+00:00,95,5.15,17.49,3.33,3.33,,,6.18,0.05,2.95,272.5,272.5,,110.0,20.0,280.2,253.5,38.7,20.1,38.6,2.8,3.4,2.04
2025-04-01 02:40:00+00:00,85,5.81,18.84,1.89,1.89,,,6.36,0.07,2.96,242.5,242.5,,110.0,20.0,286.7,257.2,43.1,21.6,43.3,3.9,3.24,1.9
2025-04-01 02:45:00+00:00,85,6.16,18.84,1.86,1.86,,,6.78,0.07,2.98,240.0,240.0,,110.0,20.0,300.7,260.2,58.5,29.9,55.1,5.9,3.06,2.4
2025-04-01 02:50:00+00:00,70,5.825,18.7,1.98,1.98,,,6.13,0.05,2.99,242.5,242.5,,110.0,20.0,287.6,256.1,45.7,23.3,44.7,4.2,3.21,2.11
2025-04-01 02:55:00+00:00,85,5.915,18.73,2.41,2.41,,,6.43,0.1,3.02,247.5,247.5,,110.0,20.0,290.2,256.2,49.1,25.3,46.8,4.6,3.17,2.32
2025-04-01 03:00:00+00:00,100,5.845,18.39,1.75,1.75,,,6.25,0.14,3.04,232.5,232.5,,110.0,20.0,288.0,247.8,57.7,29.6,53.7,5.3,3.14,2.51
2025-04-01 03:05:00+00:00,50,4.175,15.84,3.47,3.47,,,6.2,0.3,3.06,260.0,260.0,,110.0,20.0,242.5,227.7,21.4,10.7,22.7,1.0,3.79,1.64
2025-04-01 03:10:00+00:00,90,5.67,17.78,2.24,2.24,,,6.18,0.07,3.09,235.0,235.0,,110.0,20.0,288.8,248.3,57.8,30.0,51.6,5.0,3.13,2.91
2025-04-01 03:15:00+00:00,100,5.04,17.23,2.03,2.03,,,5.8,0.1,3.13,230.0,230.0,,110.0,20.0,262.8,235.2,39.6,20.2,39.2,2.7,3.42,2.04
2025-04-01 03:20:00+00:00,85,5.5,16.64,1.77,1.77,,,6.1,0.08,3.16,222.5,222.5,,110.0,20.0,289.0,240.2,69.4,35.3,64.6,5.6,3.03,2.47
2025-04-01 03:25:00+00:00,70,5.215,16.15,2.07,2.07,,,6.07,0.14,3.2,222.5,222.5,,110.0,20.0,286.8,240.5,65.8,33.6,62.1,4.8,3.1,2.36
2025-04-01 03:30:00+00:00,90,5.215,16.19,2.52,2.52,,,6.01,0.25,3.24,240.0,240.0,,110.0,20.0,289.2,249.9,56.0,28.4,56.9,4.1,3.1,1.88
2025-04-01 03:35:00+00:00,100,5.125,16.08,1.95,1.95,,,5.75,0.05,3.28,230.0,230.0,,110.0,20.0,284.8,245.4,55.7,27.9,57.7,3.9,3.14,1.77
2025-04-01 03:40:00+00:00,85,5.145,16.41,1.92,1.92,,,5.8,0.17,3.33,232.5,232.5,,110.0,20.0,283.2,244.5,54.6,27.3,58.0,3.9,3.19,1.65
2025-04-01 03:45:00+00:00,85,5.425,16.82,2.1,2.1,,,6.07,0.17,3.38,240.0,240.0,,110.0,20.0,290.9,247.2,61.7,31.5,64.7,5.0,3.1,1.75
2025-04-01 03:50:00+00:00,75,5.625,16.72,1.75,1.75,,,6.15,0.08,3.43,240.0,240.0,,110.0,20.0,300.7,246.6,76.0,39.0,77.1,6.6,2.97,1.94
2025-04-01 03:55:00+00:00,90,5.775,16.98,1.78,1.78,,,6.57,0.25,3.48,242.5,242.5,,110.0,20.0,306.4,244.1,87.5,45.5,86.5,8.0,2.94,2.14
2025-04-01 04:00:00+00:00,90,5.775,17.48,2.13,2.13,,,6.57,0.28,3.54,242.5,242.5,,110.0,20.0,291.5,239.2,72.8,37.7,77.7,6.8,3.03,1.72
2025-04-01 04:05:00+00:00,45,5.0,17.58,2.67,2.67,,,6.35,0.05,3.6,247.5,247.5,,110.0,20.0,249.4,218.0,42.0,22.1,57.3,3.2,3.52,1.01
2025-04-01 04:10:00+00:00,65,6.195,19.0,2.17,2.17,,,4.29,0.07,3.66,242.5,242.5,,110.0,20.0,287.9,231.8,78.3,41.3,82.3,8.5,3.07,1.84
2025-04-01 04:15:00+00:00,85,6.37,19.87,2.41,2.41,,,7.02,0.1,3.72,240.0,240.0,,110.0,20.0,277.1,225.0,72.1,38.1,78.3,8.4,3.12,1.7
2025-04-01 04:20:00+00:00,100,6.35,20.72,2.97,2.97,,,7.15,0.13,3.78,237.5,237.5,,110.0,20.0,258.3,215.7,58.4,31.1,70.5,6.9,3.26,1.33
2025-04-01 04:25:00+00:00,95,6.79,21.71,2.41,2.41,,,7.47,0.21,3.85,230.0,230.0,,110.0,20.0,266.1,215.3,70.2,37.2,75.2,9.3,3.2,1.77
2025-04-01 04:30:00+00:00,100,7.035,22.76,2.2,2.2,,,7.72,0.17,3.91,225.0,225.0,,110.0,20.0,264.2,214.9,68.1,36.3,70.0,9.7,3.24,1.95
2025-04-01 04:35:00+00:00,90,7.2,23.89,2.88,2.88,,,7.93,0.13,3.97,230.0,230.0,,110.0,20.0,255.4,209.8,63.4,34.5,71.8,9.7,3.32,1.62
2025-04-01 04:40:00+00:00,100,7.42,24.83,2.45,2.45,,,8.03,0.14,4.03,230.0,230.0,,110.0,20.0,252.7,210.0,58.8,31.6,61.9,9.5,3.35,1.85
2025-04-01 04:45:00+00:00,95,7.665,25.44,2.56,2.56,,,8.21,0.14,4.1,227.5,227.5,,110.0,20.0,254.0,207.7,64.0,34.5,65.2,11.0,3.32,2.02
2025-04-01 04:50:00+00:00,95,7.925,26.01,2.47,2.47,,,8.55,0.08,4.16,225.0,225.0,,110.0,20.0,261.1,207.0,75.2,40.3,71.0,13.5,3.28,2.35
2025-04-01 04:55:00+00:00,95,8.015,27.07,2.84,2.84,,,8.73,0.17,4.22,225.0,225.0,,110.0,20.0,246.7,204.1,58.4,31.6,64.5,11.1,3.38,1.69
2025-04-01 05:00:00+00:00,100,8.26,27.96,2.07,2.8,2.07,2.11,8.81,0.1,4.28,222.5,222.5,114.8,110.0,20.0,245.6,202.1,59.2,32.1,62.5,12.0,3.38,1.83
2025-04-01 05:05:00+00:00,85,8.4,28.46,3.33,3.33,,,8.98,0.13,4.34,222.5,222.5,,110.0,20.0,243.3,199.5,60.1,32.7,70.0,12.6,3.39,1.52
2025-04-01 05:10:00+00:00,95,8.54,29.65,2.13,2.87,2.13,2.18,9.26,0.17,4.4,222.5,222.5,111.3,110.0,20.0,239.3,200.8,52.5,28.8,56.5,11.6,3.47,1.79
2025-04-01 05:15:00+00:00,95,8.645,30.02,3.05,3.05,,,9.36,0.21,4.46,225.0,225.0,,110.0,20.0,240.5,199.3,57.5,31.8,59.6,12.9,3.47,2.06
2025-04-01 05:20:00+00:00,95,8.425,29.74,2.15,2.97,2.15,2.4,9.13,0.13,4.51,220.0,220.0,109.6,99.0,8.9,227.2,190.6,48.5,27.0,54.4,10.8,3.53,1.62
2025-04-01 05:25:00+00:00,95,8.435,29.71,1.89,3.43,1.89,2.28,9.05,0.17,4.56,222.5,222.5,102.7,97.1,7.0,226.7,187.1,53.2,29.8,66.9,11.8,3.52,1.34
2025-04-01 05:30:00+00:00,95,8.575,29.33,1.82,3.12,1.82,2.25,9.3,0.25,4.61,220.0,220.0,101.7,96.7,6.6,236.0,190.0,62.7,34.4,67.4,13.8,3.42,1.81
2025-04-01 05:35:00+00:00,95,8.575,29.19,3.8,3.8,,,9.32,0.13,4.66,220.0,220.0,,110.0,20.0,234.5,188.9,61.4,33.4,72.8,13.4,3.4,1.47
2025-04-01 05:40:00+00:00,100,8.575,29.11,3.22,3.22,,,9.3,0.14,4.71,217.5,217.5,,110.0,20.0,237.3,192.3,60.3,32.7,68.1,13.2,3.39,1.61
2025-04-01 05:45:00+00:00,100,8.995,29.32,2.41,3.43,2.41,2.56,9.68,0.1,4.75,217.5,217.5,106.5,96.6,6.5,253.0,190.9,85.0,46.8,89.3,20.3,3.26,1.98
2025-04-01 05:50:00+00:00,95,8.575,29.89,3.33,3.33,,,9.25,0.05,4.79,217.5,217.5,,110.0,20.0,231.6,193.5,49.9,27.7,65.6,11.5,3.49,1.19
2025-04-01 05:55:00+00:00,95,9.1,30.5,3.57,3.57,,,9.78,0.21,4.83,215.0,215.0,,110.0,20.0,246.2,196.5,67.7,37.2,77.3,16.8,3.35,1.63
2025-04-01 06:00:00+00:00,85,9.065,30.63,3.61,3.61,,,9.68,0.07,4.86,215.0,215.0,,110.0,20.0,241.5,194.3,64.1,35.4,73.9,15.9,3.38,1.61
2025-04-01 06:05:00+00:00,65,8.9,29.94,4.13,4.13,,,9.27,0.03,4.9,225.0,225.0,,110.0,20.0,236.2,188.0,64.0,35.1,78.7,15.2,3.36,1.38
2025-04-01 06:10:00+00:00,90,9.17,29.17,3.85,3.85,,,9.85,0.1,4.93,220.0,220.0,,110.0,20.0,262.5,192.4,96.4,52.1,99.3,23.2,3.18,2.07
2025-04-01 06:15:00+00:00,95,9.205,30.0,3.88,3.88,,,9.96,0.21,4.96,220.0,220.0,,110.0,20.0,250.6,195.7,72.9,39.7,87.4,18.4,3.26,1.44
2025-04-01 06:20:00+00:00,95,9.025,30.51,3.97,3.97,,,9.63,0.1,4.99,220.0,220.0,,110.0,20.0,237.7,192.9,58.6,32.8,78.5,14.8,3.38,1.17
2025-04-01 06:25:00+00:00,95,9.065,30.28,4.13,4.13,,,9.44,0.1,5.02,220.0,220.0,,110.0,20.0,240.8,189.6,68.7,38.0,81.5,17.0,3.34,1.53
2025-04-01 06:30:00+00:00,95,9.03,29.49,3.92,3.92,,,9.47,0.1,5.04,220.0,220.0,,110.0,20.0,242.4,187.8,72.2,39.2,84.3,17.4,3.27,1.53
2025-04-01 06:35:00+00:00,65,8.2,28.77,4.2,4.2,,,9.3,0.03,5.07,217.5,217.5,,110.0,20.0,224.0,178.3,59.1,33.5,77.4,12.4,3.51,1.3
2025-04-01 06:40:00+00:00,100,9.45,28.85,4.16,4.16,,,10.2,0.21,5.09,217.5,217.5,,110.0,20.0,265.8,196.8,91.3,49.1,106.4,23.6,3.05,1.52
2025-04-01 06:45:00+00:00,90,9.66,29.94,5.64,5.64,,,10.27,0.07,5.12,247.5,247.5,,110.0,20.0,264.6,198.9,87.1,47.5,106.3,24.0,3.1,1.41
2025-04-01 06:50:00+00:00,90,8.6,30.21,6.05,6.05,,,9.23,0.05,5.14,255.0,255.0,,110.0,20.0,222.1,172.6,61.4,33.5,83.3,13.7,3.51,1.16
2025-04-01 06:55:00+00:00,95,9.135,30.87,5.14,5.14,,,9.78,0.04,5.16,242.5,242.5,,110.0,20.0,236.1,188.0,61.2,34.4,86.3,16.0,3.38,1.08
2025-04-01 07:00:00+00:00,100,9.73,31.05,5.14,5.14,,,10.52,0.21,5.19,235.0,235.0,,110.0,20.0,252.7,194.5,76.3,41.9,97.4,21.7,3.19,1.28
2025-04-01 07:05:00+00:00,100,10.1,30.76,5.38,5.38,,,10.77,0.08,5.21,237.5,237.5,,110.0,20.0,275.3,199.4,102.6,55.7,115.7,30.2,3.05,1.68
2025-04-01 07:10:00+00:00,90,9.94,30.42,5.07,5.07,,,10.66,0.17,5.24,232.5,232.5,,110.0,20.0,263.0,197.8,85.4,46.4,106.3,24.9,3.06,1.34
2025-04-01 07:15:00+00:00,100,10.115,30.26,4.83,4.83,,,10.8,0.1,5.26,230.0,230.0,,110.0,20.0,275.9,203.0,96.3,52.1,115.0,28.7,2.99,1.46
2025-04-01 07:20:00+00:00,100,10.025,30.57,5.55,5.55,,,10.68,0.08,5.29,245.0,245.0,,110.0,20.0,265.3,200.9,82.9,45.4,111.1,25.0,3.05,1.16
2025-04-01 07:25:00+00:00,100,10.5,31.25,5.14,5.14,,,11.08,0.17,5.32,242.5,242.5,,110.0,20.0,280.0,211.5,90.3,49.4,114.8,29.7,2.98,1.27
2025-04-01 07:30:00+00:00,100,10.36,31.79,4.41,4.41,,,11.05,0.07,5.34,222.5,222.5,,110.0,20.0,271.9,212.1,77.9,43.2,104.3,25.6,3.07,1.15
2025-04-01 07:35:00+00:00,100,10.525,32.22,5.57,5.57,,,11.02,0.05,5.38,255.0,255.0,,110.0,20.0,268.6,207.9,78.1,43.1,109.6,26.5,3.06,1.05
