Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FE,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2014-08-09 19:30:00+00:00,100,6.5,,19.77,1.73,,1.73,,,7.05,,5.11,,228.5,,,,110.0,20.0,304.8,246.3,83.0,43.9,75.3,9.4,3.04,3.17
2014-08-09 19:45:00+00:00,100,6.5,,18.9,1.92,,1.92,,,7.05,,4.99,,233.5,,,,110.0,20.0,325.9,256.5,98.1,52.1,87.7,11.1,2.91,3.46
2014-08-09 20:00:00+00:00,100,6.375,,19.12,2.42,,2.42,,,6.93,,4.86,,251.0,,,,110.0,20.0,316.3,263.4,74.8,40.0,66.7,8.3,3.0,3.54
2014-08-09 20:15:00+00:00,100,6.2,,18.92,1.7,,1.7,,,6.75,,4.73,,233.5,,,,110.0,20.0,307.1,250.3,80.6,42.7,73.2,8.4,3.05,3.18
2014-08-09 20:30:00+00:00,100,4.475,,15.5,2.7,,2.7,,,5.03,,4.61,,246.0,,,,110.0,20.0,264.0,240.3,34.0,18.1,32.2,1.9,3.46,2.6
2014-08-09 20:45:00+00:00,100,5.825,,17.28,2.45,,2.45,,,6.38,,4.49,,253.5,,,,110.0,20.0,322.0,266.1,78.9,42.7,68.3,7.3,2.97,4.27
2014-08-09 21:00:00+00:00,100,4.325,,14.92,2.83,,2.83,,,4.88,,4.37,,265.0,,,,110.0,20.0,271.8,250.1,31.4,16.4,31.3,1.6,3.45,2.06
2014-08-09 21:15:00+00:00,100,4.875,,15.59,3.08,,3.08,,,5.43,,4.26,,278.5,,,,110.0,20.0,296.3,265.4,44.6,23.4,43.5,2.9,3.2,2.24
2014-08-09 21:30:00+00:00,100,4.475,,14.46,2.83,,2.83,,,5.03,,4.16,,286.0,,,,110.0,20.0,295.8,265.3,44.0,23.0,43.6,2.4,3.23,2.12
2014-08-09 21:45:00+00:00,100,5.7,,16.33,1.73,,1.73,,,6.25,,4.06,,276.0,,,,110.0,20.0,342.8,285.3,81.9,43.4,75.9,7.2,2.87,2.86
2014-08-09 22:00:00+00:00,100,5.725,,16.55,2.65,,2.65,,,6.28,,3.97,,286.0,,,,110.0,20.0,339.8,287.1,75.1,40.2,68.2,6.8,2.89,3.2
2014-08-09 22:15:00+00:00,100,4.3,,14.29,1.83,,1.83,,,4.85,,3.88,,270.0,,,,110.0,20.0,288.5,262.1,38.2,20.0,38.3,2.0,3.32,2.03
2014-08-09 22:30:00+00:00,100,5.6,,16.38,2.45,,2.45,,,6.15,,3.8,,281.0,,,,110.0,20.0,334.6,283.2,73.2,39.2,66.5,6.3,2.92,3.2
2014-08-09 22:45:00+00:00,100,5.275,,15.21,2.7,,2.7,,,5.82,,3.73,,286.0,,,,110.0,20.0,331.9,283.8,68.8,36.7,63.9,5.3,2.88,2.85
2014-08-09 23:00:00+00:00,100,5.35,,15.66,3.3,,3.3,,,5.9,,3.66,,303.5,,,,110.0,20.0,336.4,290.1,66.6,35.3,63.7,5.3,2.93,2.45
2014-08-09 23:15:00+00:00,100,5.6,,15.85,2.88,,2.88,,,6.15,,3.59,,298.5,,,,110.0,20.0,351.0,294.3,80.9,43.4,73.5,7.0,2.83,3.2
2014-08-09 23:30:00+00:00,100,5.375,,15.81,2.63,,2.63,,,5.93,,3.52,,296.0,,,,110.0,20.0,334.1,287.3,67.2,35.6,64.0,5.3,2.94,2.51
2014-08-09 23:45:00+00:00,100,5.4,,15.37,2.85,,2.85,,,5.95,,3.46,,298.5,,,,110.0,20.0,349.5,293.6,79.8,42.8,73.0,6.4,2.85,3.09
2014-08-10 00:00:00+00:00,100,5.275,,15.16,2.65,,2.65,,,5.82,,3.39,,303.5,,,,110.0,20.0,344.8,293.4,73.8,39.1,70.2,5.6,2.87,2.52
2014-08-10 00:15:00+00:00,100,5.375,,15.52,2.45,,2.45,,,5.93,,3.33,,296.0,,,,110.0,20.0,342.3,290.7,74.0,39.2,70.2,5.9,2.89,2.56
2014-08-10 00:30:00+00:00,100,5.35,,15.52,2.08,,2.08,,,5.9,,3.26,,282.5,,,,110.0,20.0,337.4,284.1,76.0,40.3,70.7,5.9,2.9,2.81
2014-08-10 00:45:00+00:00,100,5.1,,14.97,2.67,,2.67,,,5.65,,3.2,,296.0,,,,110.0,20.0,333.6,285.5,69.0,36.6,65.4,4.9,2.94,2.58
2014-08-10 01:00:00+00:00,100,4.1,,13.81,2.7,,2.7,,,4.65,,3.14,,293.5,,,,110.0,20.0,286.0,261.5,35.8,18.0,39.3,1.6,3.37,1.45
2014-08-10 01:15:00+00:00,100,5.1,,15.18,2.65,,2.65,,,5.65,,3.09,,285.0,,,,110.0,20.0,324.9,278.1,67.1,35.6,63.4,4.8,2.98,2.6
2014-08-10 01:30:00+00:00,100,4.9,,14.38,2.65,,2.65,,,5.45,,3.05,,288.5,,,,110.0,20.0,330.6,280.2,72.1,38.6,66.8,4.8,2.93,2.91
2014-08-10 01:45:00+00:00,100,5.0,,14.43,2.53,,2.53,,,5.55,,3.02,,292.5,,,,110.0,20.0,337.9,284.0,77.1,41.0,72.4,5.3,2.89,2.7
2014-08-10 02:00:00+00:00,100,4.95,,14.54,2.08,,2.08,,,5.5,,3.01,,277.5,,,,110.0,20.0,331.0,276.7,77.4,41.1,72.0,5.2,2.94,2.82
2014-08-10 02:15:00+00:00,100,4.95,,14.85,1.77,,1.77,,,5.5,,3.02,,266.0,,,,110.0,20.0,318.9,268.7,71.6,37.9,67.2,4.8,3.0,2.7
2014-08-10 02:30:00+00:00,100,4.925,,14.94,2.1,,2.1,,,5.47,,3.05,,265.0,,,,110.0,20.0,311.5,262.8,69.5,36.9,65.0,4.6,3.03,2.75
2014-08-10 02:45:00+00:00,100,4.9,,14.8,1.77,,1.77,,,5.45,,3.1,,247.5,,,,110.0,20.0,308.8,253.7,78.2,41.7,72.0,5.1,3.02,3.01
2014-08-10 03:00:00+00:00,100,4.8,,14.79,1.75,,1.75,,,5.35,,3.18,,250.0,,,,110.0,20.0,299.1,248.8,71.5,38.2,68.2,4.6,3.08,2.58
2014-08-10 03:15:00+00:00,70,4.9,,15.19,1.77,,1.77,,,5.45,,3.28,,246.0,,,,110.0,20.0,294.0,241.4,74.6,40.1,71.9,5.0,3.1,2.52
2014-08-10 03:30:00+00:00,70,4.925,,15.56,2.08,,2.08,,,5.47,,3.4,,242.5,,,,110.0,20.0,278.6,223.6,77.9,42.5,76.0,5.5,3.16,2.49
2014-08-10 03:45:00+00:00,70,5.2,,16.33,2.63,,2.63,,,5.75,,3.54,,237.5,,,,110.0,20.0,275.2,209.8,92.4,50.2,87.0,7.2,3.14,2.84
2014-08-10 04:00:00+00:00,50,5.7,,19.09,1.77,2.28,3.08,,,6.25,,3.69,1.77,255.0,,,114.0,110.0,20.0,251.9,207.9,59.1,32.9,73.7,6.0,3.35,1.33
2014-08-10 04:15:00+00:00,50,5.675,,19.8,1.8,2.95,3.13,1.8,1.96,6.22,0.05,3.84,1.98,242.5,,125.0,114.0,104.7,14.6,231.1,189.2,53.4,31.6,73.5,5.8,3.49,1.21
2014-08-10 04:30:00+00:00,50,5.875,,19.61,1.73,2.9,3.13,1.73,2.06,6.43,0.03,3.99,2.08,233.5,,107.5,114.0,103.1,12.9,242.4,185.9,75.5,43.1,82.3,8.1,3.34,1.95
2014-08-10 04:45:00+00:00,70,6.025,,20.05,1.9,2.85,3.4,1.9,2.26,6.57,0.05,4.14,2.28,236.0,,112.5,120.0,105.8,15.5,240.3,183.3,73.9,42.7,84.9,8.5,3.33,1.76
2014-08-10 05:00:00+00:00,50,5.875,,21.52,2.0,4.05,4.0,2.0,2.43,6.43,0.05,4.28,2.45,256.0,,107.5,111.0,102.2,12.0,209.9,164.6,49.9,30.8,82.8,6.1,3.66,1.0
2014-08-10 05:15:00+00:00,50,6.35,,21.7,2.03,3.78,3.95,2.03,2.53,6.9,0.03,4.41,2.55,247.5,,105.0,108.0,101.0,10.8,227.4,171.9,68.5,40.7,84.5,9.1,3.42,1.53
2014-08-10 05:30:00+00:00,0,6.725,3.85,21.81,2.1,2.72,3.63,2.1,2.73,7.28,0.05,,,231.0,242.0,107.5,107.5,102.4,12.2,,,,,,,3.24,
2014-08-10 05:45:00+00:00,50,7.125,,21.06,2.1,4.05,4.07,2.1,2.81,7.68,0.05,4.61,2.83,238.5,,105.0,110.0,103.6,13.3,280.6,185.0,127.5,71.4,137.9,19.2,2.96,1.99
2014-08-10 06:00:00+00:00,70,7.2,,23.94,2.53,3.88,4.1,2.53,2.83,7.75,0.03,4.7,2.85,256.0,,112.5,110.0,101.5,11.3,241.2,183.9,70.4,43.6,80.4,12.5,3.33,1.75
2014-08-10 06:15:00+00:00,50,7.25,,22.69,3.17,3.95,5.95,,,7.8,,4.77,3.17,290.0,,,110.0,110.0,20.0,259.6,179.5,108.1,59.9,116.8,16.6,3.13,2.0
2014-08-10 06:30:00+00:00,50,6.9,,24.01,3.22,4.1,4.55,,,7.45,,4.83,3.22,283.5,,,108.0,110.0,20.0,228.8,176.6,57.0,35.4,92.4,9.5,3.48,1.0
2014-08-10 06:45:00+00:00,50,7.6,,24.78,3.4,4.75,5.82,,,8.15,,4.89,3.4,291.0,,,105.0,110.0,20.0,238.1,171.6,83.0,46.2,103.3,14.4,3.26,1.39
2014-08-10 07:00:00+00:00,50,7.825,,25.27,3.28,6.0,5.8,,,8.38,,4.94,3.28,281.0,,,104.0,110.0,20.0,242.0,173.5,86.3,48.0,102.8,15.8,3.23,1.49
2014-08-10 07:15:00+00:00,0,,,,5.7,6.45,,,,,,,5.7,,,,100.0,,,,,,,,,,
2014-08-10 07:30:00+00:00,0,,,,3.38,6.43,,,,,,,3.38,,,,104.0,,,,,,,,,,
2014-08-10 07:45:00+00:00,50,7.7,,24.63,3.4,4.57,5.95,,,8.25,,5.12,3.4,276.0,,,103.0,110.0,20.0,246.3,169.5,100.6,56.1,110.5,17.6,3.2,1.86
2014-08-10 08:00:00+00:00,50,7.675,,24.67,3.38,6.32,6.55,,,8.23,,5.19,3.38,300.0,,,99.0,110.0,20.0,237.0,164.2,94.9,52.7,106.7,16.4,3.21,1.78
2014-08-10 08:15:00+00:00,0,,,,5.95,7.32,,,,,,,5.95,,,,100.0,,,,,,,,,,
2014-08-10 08:30:00+00:00,50,7.475,,23.21,4.8,6.07,6.38,,,8.02,,5.34,4.8,317.5,,,99.0,110.0,20.0,246.0,164.9,104.8,58.4,117.9,17.2,3.11,1.77
2014-08-10 09:00:00+00:00,50,7.225,,22.09,4.03,5.05,6.0,,,7.78,,5.49,4.03,307.5,,,98.0,110.0,20.0,257.2,166.2,118.9,66.6,131.2,18.3,3.06,1.91
2014-08-10 09:15:00+00:00,50,7.05,,20.31,4.88,6.32,6.88,,,7.6,,5.57,4.88,430.0,,,95.0,110.0,20.0,233.0,156.0,100.7,56.3,113.5,14.7,2.88,1.86
2014-08-10 09:30:00+00:00,50,7.2,,20.83,3.22,5.22,5.97,,,7.75,,5.63,3.22,362.5,,,100.0,110.0,20.0,263.4,167.1,117.4,66.2,138.2,18.2,2.89,1.54
2014-08-10 09:45:00+00:00,50,7.575,,21.84,3.4,4.72,6.53,,,8.13,,5.69,3.4,362.5,,,96.0,110.0,20.0,271.3,172.3,127.8,71.2,142.4,21.5,2.88,1.79
2014-08-10 10:00:00+00:00,50,7.65,,23.25,4.07,5.1,5.95,,,8.2,,5.74,4.07,333.5,,,95.0,110.0,20.0,252.6,168.2,99.5,56.7,125.7,17.8,3.04,1.33
2014-08-10 10:15:00+00:00,50,7.95,,23.13,3.4,4.93,6.53,,,8.5,,5.78,3.4,325.0,,,97.0,110.0,20.0,266.6,173.5,119.0,66.3,132.4,22.1,2.91,1.73
2014-08-10 10:30:00+00:00,50,7.375,,23.2,6.65,,6.65,,,7.93,,5.81,,332.5,,,,110.0,20.0,233.4,157.1,98.1,54.7,113.1,15.7,3.14,1.72
2014-08-10 10:45:00+00:00,70,7.75,,22.09,6.0,,6.0,,,8.3,,5.82,,343.5,,,,110.0,20.0,279.3,178.7,125.1,70.6,138.6,22.5,2.85,1.67
2014-08-10 11:00:00+00:00,70,7.85,,21.96,6.13,,6.13,,,8.4,,5.82,,356.0,,,,110.0,20.0,288.0,182.0,132.8,74.7,144.9,24.3,2.8,1.72
2014-08-10 11:15:00+00:00,70,7.975,,23.18,6.03,,6.03,,,8.52,,5.81,,347.0,,,,110.0,20.0,270.5,179.8,107.4,61.2,129.4,20.9,2.91,1.37
2014-08-10 11:30:00+00:00,70,8.175,,24.25,3.05,4.13,6.18,,,8.73,,5.79,3.05,331.0,,,97.0,110.0,20.0,265.3,177.3,107.4,60.3,125.1,21.6,2.97,1.47
2014-08-10 11:45:00+00:00,50,7.975,,25.61,3.5,4.78,5.88,,,8.52,,5.76,3.5,313.5,,,99.0,110.0,20.0,240.9,169.3,82.4,47.5,117.1,16.4,3.21,1.12
2014-08-10 12:00:00+00:00,50,7.9,,25.66,3.1,5.43,5.8,,,8.45,,5.72,3.1,302.5,,,97.0,110.0,20.0,236.2,167.5,78.6,45.4,116.5,15.4,3.25,1.07
2014-08-10 12:15:00+00:00,50,7.475,,24.44,3.15,5.1,5.63,,,8.02,,5.68,3.15,288.5,,,100.0,110.0,20.0,232.8,162.8,82.3,47.5,107.0,14.3,3.27,1.32
2014-08-10 12:30:00+00:00,50,8.1,,23.65,3.15,4.32,6.0,,,8.65,,5.64,3.15,315.0,,,100.0,110.0,20.0,277.6,183.4,120.3,67.3,130.8,23.4,2.92,1.75
2014-08-10 12:45:00+00:00,50,8.025,,24.13,3.15,4.15,6.13,,,8.57,,5.6,3.15,322.5,,,100.0,110.0,20.0,261.1,177.7,102.6,57.5,119.7,19.9,3.01,1.48
2014-08-10 13:00:00+00:00,50,8.1,,24.58,3.35,4.05,6.53,,,8.65,,5.56,3.35,317.5,,,98.0,110.0,20.0,261.6,176.5,110.8,61.3,121.8,21.3,3.03,1.78
2014-08-10 13:15:00+00:00,0,7.925,4.55,24.15,3.13,3.88,4.45,,,8.48,,,3.13,262.5,308.5,,101.0,110.0,20.0,,,,,,,3.05,
2014-08-10 13:30:00+00:00,0,7.9,4.47,23.95,4.05,,4.05,,,8.45,,,,209.5,303.5,,,110.0,20.0,,,,,,,3.03,
2014-08-10 13:45:00+00:00,100,7.813,4.34,24.17,3.7,,3.7,,,8.35,,5.5,,199.5,271.0,,,110.0,20.0,277.0,215.8,81.4,51.5,105.9,17.2,3.1,1.46
2014-08-10 14:00:00+00:00,100,7.588,4.34,23.49,3.67,,3.67,,,8.13,,5.5,,202.0,297.5,,,110.0,20.0,273.4,210.4,82.5,52.6,100.5,16.5,3.1,1.71
2014-08-10 14:15:00+00:00,0,7.6,4.32,22.92,2.92,3.53,3.72,,,8.15,,,2.92,222.0,306.0,,103.0,110.0,20.0,,,,,,,3.02,
2014-08-10 14:30:00+00:00,0,7.525,4.25,23.57,2.67,3.45,3.75,,,8.07,,,2.67,230.0,288.5,,105.0,110.0,20.0,,,,,,,3.13,
2014-08-10 14:45:00+00:00,100,7.3,,21.99,2.45,3.3,3.95,,,7.85,,5.58,2.45,241.0,,,102.0,110.0,20.0,279.1,196.7,109.6,62.5,115.6,17.8,3.01,2.05
2014-08-10 15:00:00+00:00,70,6.45,,21.77,2.7,3.17,3.63,,,7.0,,5.63,2.7,233.5,,,103.0,110.0,20.0,242.2,191.4,55.9,36.5,91.4,8.7,3.38,1.0
2014-08-10 15:15:00+00:00,100,6.825,,21.62,2.75,3.33,3.4,,,7.38,,5.68,2.75,220.0,,,114.0,110.0,20.0,262.2,204.2,71.1,43.4,91.3,11.3,3.17,1.36
2014-08-10 15:30:00+00:00,100,6.438,4.24,21.77,2.05,3.6,3.65,2.05,2.73,7.07,0.05,5.74,2.75,252.5,298.5,107.5,105.0,102.6,12.3,254.0,215.2,34.2,29.9,70.5,7.3,3.39,1.0
2014-08-10 15:45:00+00:00,70,6.463,3.96,21.88,1.77,3.63,3.55,1.77,2.53,7.0,,5.8,2.55,257.5,286.0,100.0,105.0,100.1,9.9,257.0,222.6,36.1,27.2,60.7,6.7,3.39,1.15
2014-08-10 16:00:00+00:00,50,7.3,,22.67,1.75,3.42,4.1,1.75,2.38,7.85,,5.86,2.4,287.5,,100.0,105.0,99.0,8.9,267.6,204.2,81.1,47.4,90.9,13.9,3.11,1.61
2014-08-10 16:15:00+00:00,50,7.625,,23.2,2.42,4.53,4.38,,,8.18,,5.91,2.42,277.5,,,109.0,110.0,20.0,281.0,211.7,94.4,52.0,100.1,16.3,3.04,1.88
2014-08-10 16:30:00+00:00,50,7.725,,23.64,2.08,5.57,5.35,2.08,2.23,8.27,0.03,5.94,2.25,286.0,,130.0,110.0,106.4,16.2,272.6,201.9,94.5,51.4,104.5,16.5,3.06,1.69
2014-08-10 16:45:00+00:00,50,8.075,,24.95,1.77,5.97,6.18,1.77,2.03,8.63,0.1,5.96,2.25,300.0,,100.0,107.0,97.7,7.9,269.7,199.8,95.4,51.2,102.4,17.8,3.09,1.78
2014-08-10 17:00:00+00:00,50,8.275,,29.9,1.7,6.0,6.53,1.7,1.83,8.82,0.03,5.96,2.28,212.0,,117.5,107.0,100.5,10.5,231.2,184.2,66.1,35.9,66.4,13.0,3.61,2.24
2014-08-10 17:15:00+00:00,50,8.325,,25.72,2.65,5.7,5.47,,,8.88,,5.95,2.65,270.0,,,104.0,110.0,20.0,286.8,227.6,84.0,44.7,84.6,16.4,3.09,2.12
2014-08-10 17:30:00+00:00,50,8.05,,26.36,1.98,3.08,3.08,,,8.6,,5.91,1.98,246.0,,,106.0,110.0,20.0,273.5,232.6,58.6,31.2,60.8,10.8,3.28,1.9
2014-08-10 17:45:00+00:00,70,8.4,,25.91,2.5,,2.5,,,8.95,,5.86,,236.0,,,,110.0,20.0,297.3,243.4,76.7,40.7,72.0,14.8,3.08,2.72
2014-08-10 18:00:00+00:00,100,8.3,,25.81,2.63,,2.63,,,8.85,,5.79,,243.5,,,,110.0,20.0,299.3,250.6,69.4,36.8,64.7,13.0,3.11,2.77
2014-08-10 18:15:00+00:00,100,7.925,,25.08,1.73,2.08,2.65,,,8.48,,5.7,1.73,240.0,,,104.0,110.0,20.0,293.6,248.5,64.2,34.0,59.0,11.0,3.16,2.99
2014-08-10 18:30:00+00:00,100,7.75,,22.78,2.45,,2.45,,,8.3,,5.6,,237.5,,,,110.0,20.0,322.5,257.8,91.4,48.7,81.2,14.8,2.94,3.59
2014-08-10 18:45:00+00:00,100,7.9,,23.09,3.1,,3.1,,,8.45,,5.49,,261.0,,,,110.0,20.0,331.2,273.7,81.5,43.7,72.5,13.9,2.92,3.59
2014-08-10 19:00:00+00:00,100,7.775,,23.2,2.47,,2.47,,,8.32,,5.37,,258.5,,,,110.0,20.0,324.1,270.9,75.8,40.2,69.4,12.4,2.98,3.02
2014-08-10 19:15:00+00:00,100,4.15,,15.32,3.13,,3.13,,,4.7,,5.24,,263.5,,,,110.0,20.0,253.0,237.2,23.0,11.6,24.8,1.1,3.69,1.56
2014-08-10 19:30:00+00:00,100,4.325,,15.67,2.83,,2.83,,,4.88,,5.11,,267.5,,,,110.0,20.0,260.4,243.5,24.7,12.3,27.5,1.3,3.62,1.37
2014-08-10 19:45:00+00:00,100,7.825,,23.6,1.73,2.67,3.58,,,8.38,,4.99,1.73,273.5,,,97.0,110.0,20.0,323.7,277.5,65.9,35.2,59.9,11.1,3.02,3.19
2014-08-10 20:00:00+00:00,100,7.7,,22.51,3.22,,3.22,,,8.25,,4.86,,266.0,,,,110.0,20.0,333.8,277.7,79.3,42.8,69.4,12.9,2.92,4.01
2014-08-10 20:15:00+00:00,100,7.775,,21.91,2.67,,2.67,,,8.32,,4.73,,273.5,,,,110.0,20.0,353.0,288.9,91.1,48.5,82.2,14.9,2.82,3.28
2014-08-10 20:30:00+00:00,100,5.8,,19.1,1.77,2.75,2.8,,,6.35,,4.61,1.77,278.5,,,95.0,110.0,20.0,292.8,266.1,39.0,20.0,39.8,3.6,3.29,1.84
2014-08-10 20:45:00+00:00,100,7.85,,23.51,3.4,,3.4,,,8.4,,4.49,,273.5,,,,110.0,20.0,326.3,279.5,66.7,35.7,60.3,11.2,2.99,3.27
2014-08-10 21:00:00+00:00,100,6.55,,19.39,2.08,,2.08,,,7.1,,4.37,,256.0,,,,110.0,20.0,318.8,270.3,69.3,36.2,65.7,8.0,2.96,2.51
2014-08-10 21:15:00+00:00,100,7.7,,22.6,2.8,,2.8,,,8.25,,4.26,,266.0,,,,110.0,20.0,332.3,278.8,75.8,40.6,67.7,12.2,2.93,3.51
2014-08-10 21:30:00+00:00,100,6.225,,19.78,2.5,,2.5,,,6.78,,4.16,,266.0,,,,110.0,20.0,301.3,267.6,48.6,25.4,46.8,5.1,3.18,2.34
2014-08-10 21:45:00+00:00,100,7.85,,24.84,2.42,,2.42,,,8.4,,4.06,,255.0,,,,110.0,20.0,302.8,263.5,56.1,29.7,51.8,9.4,3.16,2.88
2014-08-10 22:00:00+00:00,100,7.85,,25.43,2.28,,2.28,,,8.4,,3.97,,242.5,,,,110.0,20.0,289.8,251.3,54.9,29.0,50.6,9.1,3.24,2.91
2014-08-10 22:15:00+00:00,100,7.5,,25.07,2.45,,2.45,,,8.05,,3.88,,233.5,,,,110.0,20.0,275.6,241.0,49.2,26.1,45.2,7.5,3.34,3.0
2014-08-10 22:30:00+00:00,100,6.95,,23.2,1.83,,1.83,,,7.5,,3.8,,223.5,,,,110.0,20.0,272.3,234.0,54.6,28.9,50.3,7.1,3.34,2.92
2014-08-10 22:45:00+00:00,100,4.4,,16.57,1.8,,1.8,,,4.95,,3.73,,218.5,,,,110.0,20.0,235.0,216.0,27.3,14.4,26.7,1.5,3.77,2.25
2014-08-10 23:00:00+00:00,100,5.35,,14.79,2.92,,2.92,,,5.9,,3.66,,266.0,,,,110.0,20.0,355.3,288.2,94.9,51.7,81.9,7.5,2.76,4.41
2014-08-10 23:15:00+00:00,100,6.3,,17.65,2.45,,2.45,,,6.85,,3.59,,296.0,,,,110.0,20.0,358.0,299.4,83.8,44.3,78.3,9.1,2.8,2.72
2014-08-10 23:30:00+00:00,100,4.3,,14.74,3.03,,3.03,,,4.85,,3.52,,298.5,,,,110.0,20.0,282.3,260.9,31.3,15.5,35.3,1.6,3.43,1.32
2014-08-10 23:45:00+00:00,100,4.15,,14.61,2.83,,2.83,,,4.7,,3.46,,282.5,,,,110.0,20.0,272.9,254.1,27.5,13.6,30.8,1.3,3.52,1.34
2014-08-11 00:00:00+00:00,100,6.2,,17.88,2.42,,2.42,,,6.75,,3.39,,281.0,,,,110.0,20.0,341.7,287.1,77.8,41.4,71.4,8.2,2.88,3.0
2014-08-11 00:15:00+00:00,100,6.175,,17.9,2.92,,2.92,,,6.72,,3.33,,281.0,,,,110.0,20.0,338.2,284.2,76.7,41.2,68.7,8.0,2.9,3.48
2014-08-11 00:30:00+00:00,100,6.125,,17.93,2.67,,2.67,,,6.68,,3.26,,281.0,,,,110.0,20.0,333.8,282.7,72.9,38.8,66.8,7.5,2.93,3.03
2014-08-11 00:45:00+00:00,100,5.95,,17.89,2.5,,2.5,,,6.5,,3.2,,272.5,,,,110.0,20.0,321.4,275.1,66.0,35.1,60.8,6.4,3.01,2.96
2014-08-11 01:00:00+00:00,100,4.225,,14.4,2.45,,2.45,,,4.78,,3.14,,270.0,,,,110.0,20.0,276.8,252.7,34.8,18.0,35.4,1.7,3.41,1.92
2014-08-11 01:15:00+00:00,100,5.85,,17.26,2.2,,2.2,,,6.4,,3.09,,267.5,,,,110.0,20.0,327.2,274.7,74.7,39.7,68.3,7.0,2.95,3.07
2014-08-11 01:30:00+00:00,100,5.725,,16.75,2.9,,2.9,,,6.28,,3.05,,283.5,,,,110.0,20.0,333.4,281.3,74.3,39.8,67.8,6.7,2.93,3.13
2014-08-11 01:45:00+00:00,100,5.725,,16.7,3.1,,3.1,,,6.28,,3.02,,290.0,,,,110.0,20.0,334.9,282.4,74.9,40.2,68.5,6.8,2.92,3.1
2014-08-11 02:00:00+00:00,100,5.8,,17.4,2.5,,2.5,,,6.35,,3.01,,268.5,,,,110.0,20.0,319.8,270.7,69.9,37.3,64.0,6.4,3.0,3.06
2014-08-11 02:15:00+00:00,100,5.725,,17.27,2.08,,2.08,,,6.28,,3.02,,251.0,,,,110.0,20.0,313.5,260.1,75.6,40.3,68.0,6.7,3.02,3.37
2014-08-11 02:30:00+00:00,100,5.7,,17.65,2.5,,2.5,,,6.25,,3.05,,251.0,,,,110.0,20.0,302.0,255.1,66.7,35.8,60.0,5.9,3.1,3.37
2014-08-11 02:45:00+00:00,100,5.55,,15.97,1.73,,1.73,,,6.1,,3.1,,237.0,,,,110.0,20.0,313.4,252.2,86.9,45.1,83.2,7.1,2.88,2.43
2014-08-11 03:00:00+00:00,100,5.25,,17.14,2.05,,2.05,,,5.8,,3.18,,243.5,,,,110.0,20.0,277.4,240.2,53.1,28.2,51.8,4.1,3.26,2.33
2014-08-11 03:15:00+00:00,70,5.625,,18.32,1.73,,1.73,,,6.18,,3.28,,237.5,,,,110.0,20.0,276.5,235.9,57.8,30.9,56.5,5.2,3.26,2.35
2014-08-11 03:30:00+00:00,70,5.85,,18.92,2.45,,2.45,,,6.4,,3.4,,246.0,,,,110.0,20.0,273.8,227.4,65.9,35.5,66.6,6.5,3.23,2.14
2014-08-11 03:45:00+00:00,50,5.925,,20.63,1.73,1.95,2.5,,,6.47,,3.54,1.73,240.0,,,118.0,110.0,20.0,245.9,211.8,48.0,26.7,53.8,5.2,3.48,1.67
2014-08-11 04:00:00+00:00,100,5.625,,21.1,1.7,2.2,2.6,1.7,1.8,6.18,0.05,3.69,1.83,235.0,,122.5,119.0,102.0,11.9,218.5,191.5,34.8,21.3,51.7,4.0,3.75,1.03
2014-08-11 04:15:00+00:00,100,5.775,,21.92,1.85,2.53,2.6,1.85,1.98,6.32,0.03,3.84,2.0,230.0,,122.5,114.0,102.1,11.9,215.7,190.1,32.0,20.3,50.7,4.1,3.8,1.0
2014-08-11 04:30:00+00:00,0,5.875,3.1,20.22,2.03,2.6,3.0,2.03,2.08,6.43,0.03,,2.1,230.0,225.0,130.0,115.0,110.0,20.0,,,,,,,3.44,
2014-08-11 04:45:00+00:00,50,5.725,,20.35,2.47,2.92,3.63,,,6.28,,4.14,2.47,250.0,,,111.0,110.0,20.0,223.3,180.0,53.4,31.3,76.2,5.8,3.56,1.14
2014-08-11 05:00:00+00:00,100,5.288,3.59,19.16,1.73,2.9,2.97,1.73,2.43,5.82,0.03,4.28,2.45,217.5,240.0,100.0,105.0,100.3,10.1,214.5,176.0,41.1,29.4,59.7,4.7,3.63,1.48
2014-08-11 05:15:00+00:00,100,5.625,,18.83,1.73,3.17,3.42,1.73,2.53,6.18,0.03,4.41,2.55,223.5,,100.0,107.0,101.2,11.0,230.6,170.1,65.6,41.1,105.4,7.3,3.35,1.04
2014-08-11 05:30:00+00:00,100,6.075,,19.96,1.85,3.03,3.05,1.85,2.68,6.63,0.03,4.52,2.7,208.5,,102.5,110.0,104.3,14.1,247.8,184.5,77.5,48.2,85.5,9.8,3.29,1.98
2014-08-11 05:45:00+00:00,50,5.775,,19.42,2.42,4.35,4.78,2.42,2.81,6.32,0.05,4.61,2.83,282.0,,105.0,101.0,100.0,9.7,212.2,146.2,78.3,45.1,103.3,8.2,3.36,1.41
2014-08-11 06:00:00+00:00,0,,,,2.67,5.8,,2.67,2.88,,0.05,,2.9,,,117.5,102.0,102.0,11.7,,,,,,,,
