Time,CS,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,FE,foF2p,minEs,hF,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2014-05-09 19:45:00+00:00,100,7.15,20.04,1.77,5.57,3.42,,,7.7,,,4.97,1.85,266.0,,100.0,110.0,20.0,354.1,285.6,96.4,52.7,82.1,13.6,2.8,4.84
2014-05-09 20:00:00+00:00,100,7.125,20.2,2.45,4.68,3.65,,,7.68,,,4.86,2.45,282.5,,102.0,110.0,20.0,353.3,292.7,86.1,46.6,76.3,12.1,2.84,3.72
2014-05-09 20:15:00+00:00,100,6.925,19.88,1.77,3.2,2.83,,,7.47,,,4.75,1.77,278.5,,99.0,110.0,20.0,342.6,286.0,80.5,43.0,72.8,10.6,2.87,3.26
2014-05-09 20:30:00+00:00,100,6.975,19.98,2.63,3.25,2.88,,,7.53,,,4.66,2.63,281.0,,104.0,110.0,20.0,344.5,288.3,80.0,42.8,72.6,10.7,2.86,3.23
2014-05-09 20:45:00+00:00,100,7.025,19.99,1.75,3.55,2.65,,,7.57,,,4.56,1.75,281.0,,97.0,110.0,20.0,348.1,289.8,83.1,44.2,75.9,11.1,2.85,3.08
2014-05-09 21:00:00+00:00,100,7.075,20.36,2.58,,2.58,,,7.63,,,4.48,,283.5,,,110.0,20.0,344.1,290.3,76.9,40.7,71.6,10.5,2.88,2.78
2014-05-09 21:15:00+00:00,100,7.0,20.05,2.0,,2.0,,,7.55,,,4.39,,273.5,,,110.0,20.0,344.4,286.8,82.2,43.4,76.2,10.9,2.87,2.84
2014-05-09 21:30:00+00:00,100,6.9,19.81,1.73,,1.73,,,7.45,,,4.31,,268.5,,,110.0,20.0,343.9,284.5,84.7,44.8,78.4,10.9,2.87,2.86
2014-05-09 21:45:00+00:00,100,6.85,19.19,3.17,,3.17,,,7.4,,,4.23,,293.5,,,110.0,20.0,356.5,296.9,84.9,45.5,76.7,10.9,2.8,3.29
2014-05-09 22:00:00+00:00,100,7.0,19.48,2.47,,2.47,,,7.55,,,4.16,,288.5,,,110.0,20.0,359.2,297.9,87.5,46.3,80.7,11.6,2.78,2.91
2014-05-09 22:15:00+00:00,100,6.75,19.37,2.22,,2.22,,,7.3,,,4.08,,286.0,,,110.0,20.0,346.1,292.6,76.7,40.4,72.1,9.5,2.87,2.63
2014-05-09 22:30:00+00:00,100,6.8,19.4,2.2,,2.2,,,7.35,,,4.01,,283.5,,,110.0,20.0,348.2,292.3,80.0,42.3,74.6,10.0,2.85,2.75
2014-05-09 22:45:00+00:00,100,6.95,19.91,1.77,,1.77,,,7.5,,,3.94,,276.0,,,110.0,20.0,345.3,288.6,81.0,42.7,75.4,10.6,2.87,2.77
2014-05-09 23:00:00+00:00,100,6.85,19.98,1.85,,1.85,,,7.4,,,3.87,,268.5,,,110.0,20.0,336.4,281.8,77.9,41.2,72.2,9.9,2.92,2.84
2014-05-09 23:15:00+00:00,100,6.6,18.35,1.8,,1.8,,,7.15,,,3.81,,262.0,,,110.0,20.0,337.2,278.6,83.5,43.8,78.1,9.8,2.78,2.7
2014-05-09 23:30:00+00:00,100,6.625,18.89,1.92,,1.92,,,7.18,,,3.74,,262.0,,,110.0,20.0,342.9,279.4,90.1,47.7,81.9,10.7,2.85,3.16
2014-05-09 23:45:00+00:00,100,6.0,17.55,2.95,,2.95,,,6.55,,,3.68,,282.0,,,110.0,20.0,329.5,281.8,68.1,36.3,62.7,6.7,2.93,2.98
2014-05-10 00:00:00+00:00,100,6.425,18.37,2.7,,2.7,,,6.97,,,3.61,,283.5,,,110.0,20.0,344.0,288.1,79.6,42.5,72.6,9.0,2.86,3.13
2014-05-10 00:15:00+00:00,100,6.3,18.26,2.05,,2.05,,,6.9,0.05,,3.55,,271.0,,,110.0,20.0,337.4,280.5,81.1,43.0,74.3,8.7,2.9,3.01
2014-05-10 00:30:00+00:00,100,5.225,16.25,2.15,,2.15,,,5.78,,,3.49,,269.5,,,110.0,20.0,306.2,268.4,54.3,28.6,52.0,4.1,3.11,2.44
2014-05-10 00:45:00+00:00,100,6.075,17.46,2.42,,2.42,,,6.63,,,3.44,,273.5,,,110.0,20.0,339.8,281.4,82.9,44.3,74.7,8.3,2.87,3.33
2014-05-10 01:00:00+00:00,100,6.15,17.8,2.78,,2.78,,,6.7,,,3.38,,277.5,,,110.0,20.0,336.9,282.0,78.1,41.9,70.4,8.1,2.89,3.33
2014-05-10 01:15:00+00:00,100,6.175,17.51,2.28,,2.28,,,6.72,,,3.34,,269.5,,,110.0,20.0,344.4,280.8,90.4,48.1,81.8,9.4,2.84,3.24
2014-05-10 01:30:00+00:00,100,6.1,18.09,2.85,,2.85,,,6.65,,,3.31,,276.0,,,110.0,20.0,327.1,276.5,72.1,38.6,65.7,7.4,2.97,3.16
2014-05-10 01:45:00+00:00,100,5.85,17.41,2.1,,2.1,,,6.4,,,3.29,,256.0,,,110.0,20.0,315.7,264.5,72.9,38.6,66.9,6.8,2.97,3.0
2014-05-10 02:00:00+00:00,100,5.85,17.69,2.6,,2.6,,,6.43,0.03,,3.29,,258.5,,,110.0,20.0,314.2,263.7,71.8,38.5,64.6,6.7,3.02,3.38
2014-05-10 02:15:00+00:00,100,5.55,16.92,1.9,,1.9,,,6.1,,,3.31,,246.0,,,110.0,20.0,307.1,254.6,74.6,39.6,68.4,6.3,3.05,3.02
2014-05-10 02:30:00+00:00,100,4.6,15.56,3.9,,3.9,,,5.15,,,3.36,,306.0,,,110.0,20.0,270.6,241.6,41.5,21.3,44.1,2.4,3.38,1.7
2014-05-10 02:45:00+00:00,100,5.55,16.35,2.53,,2.53,,,6.1,,,3.42,,263.5,,,110.0,20.0,319.1,258.6,86.0,45.8,81.1,7.3,2.94,2.69
2014-05-10 03:00:00+00:00,70,5.225,16.51,2.65,,2.65,,,5.78,,,3.52,,261.0,,,110.0,20.0,286.7,240.4,65.6,35.0,67.0,5.1,3.16,2.04
2014-05-10 03:15:00+00:00,70,5.475,16.9,2.2,,2.2,,,6.03,,,3.63,,240.0,,,110.0,20.0,286.0,224.4,87.2,47.1,84.3,7.4,3.09,2.53
2014-05-10 03:30:00+00:00,70,4.875,16.69,2.53,,2.53,,,5.7,0.28,,3.77,,237.5,,,110.0,20.0,243.9,201.2,58.9,32.7,65.4,4.3,3.42,1.78
2014-05-10 03:45:00+00:00,50,5.875,17.05,3.75,,3.75,,,6.43,,,3.92,,272.5,,,110.0,20.0,302.1,220.6,113.2,61.5,119.2,11.3,2.9,2.06
2014-05-10 04:00:00+00:00,70,6.3,18.07,1.88,2.15,2.85,1.88,1.93,6.85,,0.03,4.08,1.95,238.5,127.5,122.0,110.0,20.0,305.5,214.7,125.3,68.7,134.0,14.4,2.87,2.06
2014-05-10 04:15:00+00:00,70,6.15,18.95,3.42,,3.42,,,6.7,,,4.25,,253.5,,,110.0,20.0,272.2,203.7,92.3,51.4,99.2,10.5,3.08,1.91
2014-05-10 04:30:00+00:00,50,7.2,21.07,4.45,,4.45,,,7.75,,,4.42,,295.0,,,110.0,20.0,293.6,216.7,102.8,56.8,109.6,15.9,2.93,1.79
2014-05-10 04:45:00+00:00,70,7.875,22.95,3.15,,3.15,,,8.43,,,4.58,,236.0,,,110.0,20.0,301.9,223.5,107.9,59.8,113.2,19.9,2.91,2.02
2014-05-10 05:00:00+00:00,50,8.3,25.61,2.75,3.08,4.5,,,8.85,,,4.73,2.75,282.5,,121.0,110.0,20.0,276.0,213.3,84.0,47.3,91.4,17.8,3.09,1.74
2014-05-10 05:15:00+00:00,70,8.425,27.56,4.7,,4.7,,,8.98,,,4.87,,286.0,,,110.0,20.0,257.3,206.3,65.9,37.7,89.7,15.0,3.27,1.12
2014-05-10 05:30:00+00:00,70,9.075,29.07,4.78,,4.78,,,9.63,,,4.98,,278.5,,,110.0,20.0,263.6,208.9,72.7,41.3,86.3,18.8,3.2,1.45
2014-05-10 05:45:00+00:00,70,9.85,31.23,3.7,,3.7,,,10.4,,,5.08,,232.5,,,110.0,20.0,274.7,223.4,71.2,41.1,74.4,21.9,3.17,2.05
2014-05-10 06:00:00+00:00,70,10.15,33.15,5.5,,5.5,,,10.7,,,5.16,,270.0,,,110.0,20.0,255.4,202.0,71.3,39.8,85.7,22.5,3.27,1.39
2014-05-10 06:15:00+00:00,0,10.55,33.97,5.63,,5.63,,,11.1,,,5.22,,265.0,,,110.0,20.0,258.9,201.8,77.2,42.8,85.4,25.9,3.22,1.65
2014-05-10 06:30:00+00:00,70,8.675,32.05,5.63,,5.63,,,9.55,0.32,,5.28,,260.0,,,110.0,20.0,214.5,173.5,48.3,27.6,75.3,11.8,3.69,1.0
2014-05-10 06:45:00+00:00,70,7.375,28.12,5.63,,5.63,,,7.93,,,5.32,,260.0,,,110.0,20.0,199.0,154.5,49.8,28.4,79.3,8.6,3.81,1.0
2014-05-10 07:00:00+00:00,70,9.975,32.55,5.75,,5.75,,,10.52,,,5.36,,270.0,,,110.0,20.0,251.1,193.6,75.4,42.4,87.5,23.0,3.26,1.5
2014-05-10 07:15:00+00:00,50,8.0,30.69,6.1,,6.1,,,8.6,0.05,,5.4,,255.0,,,110.0,20.0,197.6,154.3,49.3,27.6,77.0,9.9,3.84,1.0
2014-05-10 07:30:00+00:00,70,8.775,29.22,5.7,,5.7,,,9.32,,,5.45,,253.5,,,110.0,20.0,237.0,175.7,78.6,44.2,91.6,18.4,3.33,1.56
2014-05-10 07:45:00+00:00,70,9.35,29.16,6.0,,6.0,,,9.9,,,5.51,,270.0,,,110.0,20.0,261.3,187.2,97.7,54.5,104.4,25.4,3.12,1.82
2014-05-10 08:00:00+00:00,50,8.925,26.79,6.18,,6.18,,,9.48,,,5.59,,261.0,,,110.0,20.0,281.3,186.9,128.9,71.0,139.5,29.6,3.0,2.02
2014-05-10 08:15:00+00:00,50,9.4,27.72,6.28,,6.28,,,9.98,0.03,,5.67,,311.0,,,110.0,20.0,280.0,196.5,106.4,59.3,115.0,28.2,2.95,1.61
2014-05-10 08:30:00+00:00,70,9.2,26.68,5.47,,5.47,,,9.75,,,5.77,,265.0,,,110.0,20.0,292.7,196.0,129.4,71.9,137.2,32.1,2.9,1.95
2014-05-10 08:45:00+00:00,70,9.025,25.83,5.72,,5.72,,,9.57,,,5.87,,281.0,,,110.0,20.0,294.4,197.3,126.8,70.7,133.8,30.5,2.86,1.84
2014-05-10 09:00:00+00:00,70,9.075,26.46,6.15,,6.15,,,9.63,,,5.99,,326.0,,,110.0,20.0,283.6,196.3,109.7,62.1,117.0,27.5,2.92,1.66
2014-05-10 09:15:00+00:00,70,9.475,26.25,6.15,,6.15,,,10.02,,,6.1,,323.5,,,110.0,20.0,306.3,207.3,127.8,71.7,131.7,34.3,2.77,1.8
2014-05-10 09:30:00+00:00,50,9.75,27.56,7.0,,7.0,,,10.3,,,6.2,,335.0,,,110.0,20.0,294.2,198.5,123.8,68.2,129.9,34.5,2.83,1.72
2014-05-10 09:45:00+00:00,70,9.05,27.91,6.15,,6.15,,,9.6,,,6.3,,308.5,,,110.0,20.0,261.0,186.3,91.2,52.0,106.9,23.1,3.08,1.41
2014-05-10 10:00:00+00:00,50,9.275,27.09,7.38,,7.38,,,9.82,,,6.39,,343.5,,,110.0,20.0,272.9,183.7,113.8,62.2,125.6,28.5,2.92,1.59
2014-05-10 10:15:00+00:00,50,9.85,28.84,6.63,,6.63,,,10.4,,,6.46,,344.5,,,110.0,20.0,283.4,201.2,101.0,56.6,117.0,29.9,2.93,1.33
2014-05-10 10:30:00+00:00,70,10.0,29.69,6.0,,6.0,,,10.55,,,6.52,,329.5,,,110.0,20.0,283.4,208.9,92.4,53.4,102.8,29.3,2.97,1.45
2014-05-10 10:45:00+00:00,50,10.225,29.82,6.3,,6.3,,,10.77,,,6.55,,306.0,,,110.0,20.0,288.1,204.5,108.2,60.6,113.0,34.1,2.92,1.72
2014-05-10 11:00:00+00:00,50,10.1,29.86,6.53,,6.53,,,10.65,,,6.57,,311.0,,,110.0,20.0,280.2,199.1,103.0,57.3,111.5,31.6,2.96,1.55
2014-05-10 11:15:00+00:00,70,10.425,29.57,5.65,,5.65,,,10.98,,,6.57,,303.5,,,110.0,20.0,305.8,218.0,116.5,66.0,118.4,38.5,2.84,1.94
2014-05-10 11:30:00+00:00,70,10.525,31.4,6.13,,6.13,,,11.07,,,6.55,,310.0,,,110.0,20.0,283.0,209.4,94.7,53.8,100.4,32.5,2.98,1.63
2014-05-10 11:45:00+00:00,50,10.65,32.18,6.2,,6.2,,,11.2,,,6.52,,292.5,,,110.0,20.0,277.6,204.0,96.4,54.2,101.0,33.2,3.02,1.74
2014-05-10 12:00:00+00:00,70,8.625,29.18,4.93,,4.93,,,9.18,,,6.49,,286.0,,,110.0,20.0,243.0,194.5,54.1,35.3,85.0,15.0,3.38,1.0
2014-05-10 12:15:00+00:00,70,10.35,32.14,6.03,,6.03,,,10.9,,,6.45,,291.0,,,110.0,20.0,267.9,200.4,87.4,49.5,95.2,28.9,3.11,1.61
2014-05-10 12:30:00+00:00,50,10.425,32.42,6.3,,6.3,,,10.98,,,6.41,,298.5,,,110.0,20.0,267.3,199.3,87.5,49.0,98.4,29.0,3.11,1.48
2014-05-10 12:45:00+00:00,50,10.45,31.42,6.22,,6.22,,,11.0,,,6.38,,291.0,,,110.0,20.0,279.4,203.3,100.2,55.7,105.3,32.7,3.01,1.73
2014-05-10 13:00:00+00:00,50,10.45,32.16,6.1,,6.1,,,11.0,,,6.35,,298.5,,,110.0,20.0,273.1,205.7,87.2,48.9,97.3,29.2,3.08,1.49
2014-05-10 13:15:00+00:00,100,10.575,33.1,4.5,,4.5,,,11.13,,,6.34,,256.0,,,110.0,20.0,279.9,224.2,77.4,45.9,76.6,28.1,3.13,2.36
2014-05-10 13:30:00+00:00,70,9.725,31.65,5.88,,5.88,,,10.27,,,6.33,,267.5,,,110.0,20.0,249.0,189.1,77.5,43.4,91.1,22.4,3.26,1.46
2014-05-10 13:45:00+00:00,70,9.825,31.38,5.4,,5.4,,,10.38,,,6.33,,286.0,,,110.0,20.0,261.5,203.9,74.6,42.9,88.4,22.9,3.19,1.42
2014-05-10 14:00:00+00:00,100,9.313,30.83,3.78,,3.78,,,9.85,,,6.35,,209.5,,,110.0,20.0,264.9,225.8,50.4,31.2,63.3,15.3,3.32,1.51
2014-05-10 14:15:00+00:00,100,9.238,28.66,3.88,,3.88,,,9.77,,,6.37,,239.5,,,110.0,20.0,280.7,221.7,78.1,45.1,86.3,20.7,3.11,1.97
2014-05-10 14:30:00+00:00,50,9.35,28.5,3.45,4.05,5.38,,,9.9,,,6.4,3.45,277.5,,124.0,110.0,20.0,274.7,202.2,96.9,53.9,102.2,25.3,3.05,1.84
2014-05-10 14:45:00+00:00,50,9.125,29.29,2.45,3.95,5.55,2.45,2.98,9.68,,,6.43,3.0,288.5,107.5,124.0,102.0,11.8,253.7,191.5,76.9,44.3,96.6,20.4,3.21,1.26
2014-05-10 15:00:00+00:00,50,8.85,28.77,6.75,,6.75,,,9.4,,,6.46,,296.0,,,110.0,20.0,245.4,183.3,80.5,43.1,100.5,18.3,3.25,1.31
2014-05-10 15:15:00+00:00,50,9.1,27.56,3.13,4.68,5.35,,,9.65,,,6.49,3.13,267.5,,115.0,110.0,20.0,278.2,204.9,99.1,54.3,105.1,24.1,3.03,1.83
2014-05-10 15:30:00+00:00,50,9.1,28.3,3.08,4.65,4.3,,,9.65,,,6.51,3.08,270.0,,118.0,110.0,20.0,276.4,217.9,80.2,45.7,83.7,20.6,3.11,1.98
2014-05-10 15:45:00+00:00,50,9.1,27.89,2.42,4.05,4.22,2.42,2.63,9.65,,0.03,6.52,2.65,267.5,120.0,118.0,104.2,13.9,278.0,213.1,88.3,50.2,91.9,22.6,3.06,1.99
2014-05-10 16:00:00+00:00,50,9.175,28.17,2.28,4.32,5.15,2.28,2.33,9.73,,,6.52,2.35,265.0,120.0,116.0,110.0,20.0,277.2,209.9,92.1,50.3,97.7,22.7,3.07,1.84
2014-05-10 16:15:00+00:00,50,9.2,28.8,2.53,3.6,3.53,,,9.75,,,6.5,2.53,265.0,,118.0,110.0,20.0,280.4,230.0,70.3,39.4,77.4,18.3,3.13,1.74
2014-05-10 16:30:00+00:00,50,8.725,29.1,2.47,3.2,3.38,,,9.27,,,6.46,2.47,267.5,,116.0,110.0,20.0,263.9,228.5,49.5,28.5,64.0,12.3,3.34,1.2
2014-05-10 16:45:00+00:00,70,9.325,29.7,1.95,2.85,3.15,1.95,2.06,9.88,,0.35,6.41,2.08,263.5,120.0,112.0,101.1,11.0,276.5,230.6,64.2,36.0,71.1,17.3,3.18,1.72
2014-05-10 17:00:00+00:00,50,9.95,31.01,1.75,2.78,2.85,1.75,1.86,10.5,,0.15,6.33,1.88,258.5,115.0,111.0,100.3,10.2,286.2,234.4,73.3,40.2,74.2,21.4,3.12,2.14
2014-05-10 17:15:00+00:00,50,10.225,31.07,2.45,4.05,3.38,,,10.77,,,6.24,2.45,243.5,,105.0,110.0,20.0,298.9,238.4,86.5,46.0,85.8,25.3,3.04,2.19
2014-05-10 17:30:00+00:00,50,8.525,30.04,2.42,5.85,5.6,,,9.07,,,6.14,2.42,268.5,,105.0,110.0,20.0,249.7,218.0,45.2,22.6,53.3,9.0,3.52,1.23
2014-05-10 17:45:00+00:00,50,7.15,20.05,1.85,6.0,5.53,,,7.7,,,6.02,2.28,413.5,,104.0,110.0,20.0,337.6,280.1,82.0,41.0,93.7,11.4,2.81,1.33
2014-05-10 18:00:00+00:00,100,10.125,32.61,1.77,4.13,3.28,,,10.68,,,5.89,1.77,246.0,,102.0,110.0,20.0,287.2,248.6,55.5,29.2,53.2,15.6,3.22,2.41
2014-05-10 18:15:00+00:00,100,10.05,32.72,1.63,5.6,3.75,,,10.6,,,5.75,1.88,241.0,,98.0,110.0,20.0,285.2,247.1,54.3,28.9,49.7,15.0,3.26,3.05
2014-05-10 18:30:00+00:00,100,7.675,31.23,2.28,6.43,2.28,,,8.23,,,5.62,4.97,217.0,,104.0,110.0,20.0,223.0,213.2,14.6,10.6,15.3,3.1,4.07,1.69
2014-05-10 18:45:00+00:00,100,8.2,28.03,1.77,5.55,4.05,,,8.75,,,5.48,1.83,234.5,,105.0,110.0,20.0,265.9,237.7,40.3,21.6,36.5,7.5,3.42,3.24
2014-05-10 19:00:00+00:00,100,8.75,29.63,1.83,4.8,2.78,,,9.32,0.03,,5.34,1.83,227.0,,105.0,110.0,20.0,268.8,235.4,47.6,25.3,43.1,9.9,3.39,3.19
2014-05-10 19:15:00+00:00,100,7.925,27.32,1.77,4.82,3.45,,,8.48,,,5.21,1.77,220.0,,99.0,110.0,20.0,260.6,228.0,46.1,24.9,40.4,7.9,3.45,3.96
2014-05-10 19:30:00+00:00,100,7.075,23.6,1.77,5.1,3.75,,,7.63,,,5.09,1.77,218.5,,97.0,110.0,20.0,274.6,234.7,56.3,30.8,48.2,7.8,3.34,4.68
2014-05-10 19:45:00+00:00,100,6.775,21.84,1.75,5.65,4.68,,,7.32,,,4.97,1.92,278.5,,96.0,110.0,20.0,296.1,265.2,44.7,23.4,43.6,5.6,3.22,2.21
2014-05-10 20:00:00+00:00,0,7.075,22.91,2.42,4.82,4.07,,,7.65,0.03,,,2.42,214.5,,99.0,110.0,20.0,,,,,,,3.24,
2014-05-10 20:15:00+00:00,100,6.85,19.49,2.45,4.28,4.45,,,7.4,,,4.75,2.45,293.5,,102.0,110.0,20.0,349.3,297.2,74.8,39.6,70.6,9.6,2.85,2.6
2014-05-10 20:30:00+00:00,100,6.725,18.08,1.75,4.18,3.45,,,7.28,,,4.66,1.75,296.0,,97.0,110.0,20.0,376.4,306.3,99.6,53.6,89.1,12.4,2.69,3.51
2014-05-10 20:45:00+00:00,100,6.7,17.85,2.88,,2.88,,,7.25,,,4.56,,307.0,,,110.0,20.0,382.1,311.8,100.3,53.5,91.6,12.3,2.66,3.09
2014-05-10 21:00:00+00:00,100,6.65,17.92,1.73,3.0,3.13,,,7.2,,,4.48,1.73,323.5,,97.0,110.0,20.0,380.5,316.3,92.2,48.8,86.9,11.2,2.69,2.6
2014-05-10 21:15:00+00:00,100,6.65,17.72,2.42,3.22,2.92,,,7.2,,,4.39,2.42,331.0,,97.0,110.0,20.0,387.4,323.0,92.9,48.8,89.6,11.2,2.66,2.33
2014-05-10 21:30:00+00:00,100,6.725,17.54,1.73,3.2,2.53,,,7.28,,,4.31,1.73,327.5,,93.0,110.0,20.0,395.9,326.7,99.6,52.4,95.2,12.3,2.61,2.43
2014-05-10 21:45:00+00:00,100,6.625,17.33,1.73,3.15,3.05,,,7.18,,,4.23,1.73,341.0,,94.0,110.0,20.0,396.6,329.6,96.7,50.8,93.2,11.6,2.62,2.33
2014-05-10 22:00:00+00:00,100,6.675,17.56,1.92,3.7,3.63,,,7.22,,,4.16,1.92,356.0,,95.0,110.0,20.0,396.2,331.2,94.1,49.1,92.3,11.4,2.63,2.16
2014-05-10 22:15:00+00:00,100,6.725,17.42,1.75,3.22,2.83,,,7.28,,,4.08,1.75,347.5,,92.0,110.0,20.0,403.8,337.3,96.4,50.3,94.4,11.9,2.59,2.17
2014-05-10 22:30:00+00:00,100,6.7,17.34,1.75,3.08,2.92,,,7.25,,,4.01,1.75,346.0,,93.0,110.0,20.0,402.9,334.6,98.8,51.6,96.2,12.1,2.59,2.23
2014-05-10 22:45:00+00:00,100,6.325,16.03,1.85,3.25,3.6,,,6.88,,,3.94,1.85,402.0,,97.0,110.0,20.0,415.2,351.3,94.0,47.6,97.9,10.2,2.54,1.69
2014-05-10 23:00:00+00:00,100,6.775,17.96,2.42,3.08,2.92,,,7.32,,,3.87,2.42,343.5,,97.0,110.0,20.0,391.8,330.1,89.6,46.5,88.4,11.2,2.65,2.1
2014-05-10 23:15:00+00:00,100,6.675,18.01,3.15,,3.15,,,7.22,,,3.81,,329.5,,,110.0,20.0,379.5,318.9,87.5,45.9,84.6,10.6,2.7,2.3
2014-05-10 23:30:00+00:00,100,7.025,19.43,1.88,3.03,3.05,,,7.57,,,3.74,1.88,318.5,,97.0,110.0,20.0,367.5,311.1,81.4,42.6,78.8,11.0,2.77,2.29
2014-05-10 23:45:00+00:00,100,7.25,20.02,2.1,3.2,3.4,,,7.8,,,3.68,2.1,310.0,,96.0,110.0,20.0,366.0,307.0,84.6,44.8,79.4,12.2,2.76,2.66
2014-05-11 00:00:00+00:00,100,5.425,18.08,4.65,,4.65,,,5.97,,,3.61,,321.0,,,110.0,20.0,288.4,263.3,36.7,18.6,38.2,2.9,3.33,1.71
2014-05-11 00:15:00+00:00,0,7.575,22.43,1.83,2.88,3.0,,,8.13,,,3.55,1.83,286.0,,97.0,110.0,20.0,333.2,286.6,67.0,35.3,63.4,10.5,2.96,2.54
2014-05-11 00:30:00+00:00,100,5.2,18.01,2.17,2.72,2.92,,,5.75,,,3.49,2.17,271.0,,95.0,110.0,20.0,276.0,254.5,31.4,16.0,32.8,2.3,3.46,1.7
2014-05-11 00:45:00+00:00,0,7.425,21.06,2.22,,2.22,,,7.97,,,3.44,,261.0,,,110.0,20.0,346.5,280.4,93.8,49.8,84.8,14.0,2.84,3.24
2014-05-11 01:00:00+00:00,100,6.725,19.65,2.72,,2.72,,,7.28,,,3.38,,276.0,,,110.0,20.0,333.5,280.8,75.1,40.2,68.3,9.3,2.92,3.19
2014-05-11 01:15:00+00:00,0,6.75,18.34,2.05,,2.05,,,7.3,,,3.34,,276.0,,,110.0,20.0,367.0,293.6,104.4,55.3,95.7,12.9,2.72,3.01
2014-05-11 01:30:00+00:00,100,6.425,18.1,1.75,,1.75,,,7.1,0.13,,3.31,,281.0,,,110.0,20.0,351.8,291.3,86.7,45.7,81.3,9.7,2.82,2.67
2014-05-11 01:45:00+00:00,100,5.975,16.79,2.65,,2.65,,,6.53,,,3.29,,298.5,,,110.0,20.0,353.4,294.3,84.8,44.8,80.5,8.3,2.81,2.53
2014-05-11 02:00:00+00:00,100,4.825,13.96,2.1,,2.1,,,5.38,,,3.29,,290.0,,,110.0,20.0,332.6,282.6,72.0,37.5,71.6,4.6,2.89,2.08
2014-05-11 02:15:00+00:00,100,4.85,14.76,2.08,,2.08,,,5.4,,,3.31,,286.0,,,110.0,20.0,312.9,271.5,59.8,31.2,61.0,3.9,3.04,1.93
2014-05-11 02:30:00+00:00,100,6.175,17.13,1.85,,1.85,,,6.72,,,3.36,,263.5,,,110.0,20.0,349.5,276.3,104.2,55.3,97.0,10.8,2.78,2.82
2014-05-11 02:45:00+00:00,100,5.75,17.34,1.92,,1.92,,,6.3,,,3.42,,251.0,,,110.0,20.0,308.2,253.3,78.2,41.6,74.7,7.1,3.02,2.54
2014-05-11 03:00:00+00:00,70,5.15,17.23,2.42,,2.42,,,5.7,,,3.52,,253.5,,,110.0,20.0,267.8,233.0,49.2,26.3,53.1,3.8,3.35,1.74
2014-05-11 03:15:00+00:00,50,5.5,18.28,1.67,2.13,2.08,,,6.05,,,3.63,1.67,243.5,,106.0,110.0,20.0,265.1,226.0,55.0,30.1,60.1,5.0,3.32,1.75
2014-05-11 03:30:00+00:00,70,5.1,17.78,2.7,,2.7,,,5.65,,,3.77,,232.5,,,110.0,20.0,237.8,197.5,55.7,30.8,61.2,4.4,3.49,1.81
2014-05-11 03:45:00+00:00,50,5.85,18.87,5.03,,5.03,,,6.45,0.05,,3.92,,330.0,,,110.0,20.0,254.3,200.6,70.6,37.4,87.9,7.0,3.23,1.3
2014-05-11 04:00:00+00:00,70,6.3,19.69,3.72,,3.72,,,6.85,,,4.08,,271.0,,,110.0,20.0,270.6,208.3,84.4,46.6,92.4,10.0,3.13,1.8
2014-05-11 04:15:00+00:00,70,6.425,21.59,2.1,2.55,3.65,2.1,2.2,7.07,0.1,0.03,4.25,2.22,279.5,122.5,120.0,102.6,12.4,245.4,198.5,57.5,35.0,86.3,8.3,3.36,1.03
2014-05-11 04:30:00+00:00,70,6.1,21.94,2.53,2.85,3.05,,,6.65,,,4.42,2.53,256.0,,119.0,110.0,20.0,230.1,196.8,41.1,25.9,65.4,5.7,3.6,1.0
2014-05-11 04:45:00+00:00,50,6.8,21.33,2.85,3.72,3.78,,,7.35,,,4.58,2.85,248.5,,114.0,110.0,20.0,263.9,196.2,90.8,50.9,97.2,12.7,3.14,1.94
2014-05-11 05:00:00+00:00,50,7.075,23.23,2.92,5.03,5.05,,,7.63,,,4.73,2.92,285.0,,106.0,110.0,20.0,243.2,184.2,73.9,40.7,101.0,11.2,3.28,1.16
2014-05-11 05:15:00+00:00,50,7.825,27.86,3.0,4.5,5.4,,,8.38,,,4.87,3.0,275.0,,106.0,110.0,20.0,226.4,180.2,56.2,31.1,84.0,10.7,3.56,1.0
2014-05-11 05:30:00+00:00,50,7.975,28.04,3.05,5.57,5.6,,,8.57,0.05,,4.98,3.05,255.0,,104.0,110.0,20.0,222.8,174.3,61.4,33.8,83.7,11.8,3.52,1.16
2014-05-11 05:45:00+00:00,50,7.65,26.87,3.17,5.7,5.75,,,8.27,0.08,,5.08,3.17,252.5,,106.0,110.0,20.0,219.5,167.5,66.8,36.8,84.4,11.7,3.51,1.38
2014-05-11 06:00:00+00:00,50,6.95,24.11,3.22,5.63,5.7,,,7.5,,,5.16,3.22,260.0,,103.0,110.0,20.0,217.3,161.1,72.4,40.2,86.8,10.5,3.47,1.59
2014-05-11 06:15:00+00:00,50,6.775,21.25,3.75,5.38,5.6,,,7.32,,,5.22,3.75,286.0,,104.0,110.0,20.0,257.0,173.7,111.2,61.9,121.6,15.0,3.14,1.97
2014-05-11 06:30:00+00:00,50,5.85,19.97,3.38,6.43,4.8,,,6.43,0.03,,5.28,3.38,281.0,,106.0,110.0,20.0,213.2,150.5,73.2,42.3,102.7,7.9,3.41,1.29
