Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FE,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2014-07-16 00:00:00+00:00,100,5.275,,16.87,2.47,,2.47,,,5.82,,3.52,,263.5,,,,110.0,20.0,296.6,261.1,50.7,27.0,47.2,3.9,3.2,2.81
2014-07-16 00:15:00+00:00,100,6.2,,18.11,1.8,,1.8,,,6.75,,3.44,,252.5,,,,110.0,20.0,329.2,268.7,85.7,45.5,77.7,8.9,2.92,3.21
2014-07-16 00:30:00+00:00,100,6.1,,17.98,2.63,,2.63,,,6.65,,3.38,,262.5,,,,110.0,20.0,326.1,272.2,76.3,41.1,67.2,7.8,2.95,3.82
2014-07-16 00:45:00+00:00,100,5.875,,18.04,2.13,,2.13,,,6.43,,3.33,,255.0,,,,110.0,20.0,309.3,262.9,66.0,35.1,60.1,6.2,3.07,3.13
2014-07-16 01:00:00+00:00,100,5.75,,17.75,2.9,,2.9,,,6.3,,3.3,,268.5,,,,110.0,20.0,310.3,267.3,61.4,32.9,55.9,5.6,3.09,3.16
2014-07-16 01:15:00+00:00,100,5.575,,16.46,1.77,,1.77,,,6.13,,3.28,,251.0,,,,110.0,20.0,323.4,264.9,83.0,44.1,75.2,7.0,2.95,3.22
2014-07-16 01:30:00+00:00,100,5.575,,16.13,2.7,,2.7,,,6.13,,3.27,,281.0,,,,110.0,20.0,336.4,280.1,80.1,43.0,72.5,6.9,2.89,3.28
2014-07-16 01:45:00+00:00,100,5.475,,16.2,2.85,,2.85,,,6.03,,3.27,,283.5,,,,110.0,20.0,327.1,276.6,72.2,38.5,66.9,6.0,2.96,2.88
2014-07-16 02:00:00+00:00,100,5.35,,15.76,1.65,1.9,2.0,,,5.9,,3.28,1.65,263.5,,,102.0,110.0,20.0,324.4,268.1,80.1,42.6,73.9,6.3,2.95,2.94
2014-07-16 02:15:00+00:00,100,4.8,,15.06,3.0,,3.0,,,5.35,,3.3,,291.0,,,,110.0,20.0,302.5,261.0,59.6,31.5,58.8,3.8,3.14,2.19
2014-07-16 02:30:00+00:00,100,5.625,,17.03,1.73,,1.73,,,6.18,,3.32,,256.0,,,,110.0,20.0,309.7,259.1,72.2,38.4,68.9,6.3,3.03,2.53
2014-07-16 02:45:00+00:00,70,5.6,,17.46,2.08,,2.08,,,6.15,,3.36,,257.5,,,,110.0,20.0,296.0,250.6,64.9,34.6,64.1,5.7,3.12,2.24
2014-07-16 03:00:00+00:00,100,5.275,,17.01,1.73,,1.73,,,5.82,,3.41,,247.5,,,,110.0,20.0,279.1,237.0,59.8,32.3,60.1,4.8,3.22,2.18
2014-07-16 03:15:00+00:00,70,5.7,,18.09,2.65,,2.65,,,6.25,,3.48,,250.0,,,,110.0,20.0,276.7,225.8,71.6,38.7,75.5,6.8,3.17,1.91
2014-07-16 03:30:00+00:00,70,5.95,,18.76,2.6,,2.6,,,6.5,,3.57,,247.5,,,,110.0,20.0,274.9,219.3,77.9,42.7,81.0,8.1,3.15,2.04
2014-07-16 03:45:00+00:00,100,4.925,,18.89,2.2,,2.2,,,5.47,,3.67,,241.0,,,,110.0,20.0,220.2,199.1,26.8,17.0,42.5,2.6,3.83,1.0
2014-07-16 04:00:00+00:00,100,6.463,3.09,21.29,1.73,2.05,2.83,1.73,2.06,7.0,0.08,3.79,1.73,230.0,236.0,112.5,112.5,105.9,15.7,257.6,210.6,61.7,35.8,68.4,8.2,3.3,1.99
2014-07-16 04:15:00+00:00,70,7.05,,21.07,3.15,,3.15,,,7.6,,3.92,,240.0,,,,110.0,20.0,289.4,211.7,107.8,59.0,113.3,15.6,2.99,2.08
2014-07-16 04:30:00+00:00,70,6.825,,24.12,2.15,2.8,3.63,2.15,2.28,7.38,0.03,4.06,2.3,265.0,,140.0,132.0,110.9,20.5,235.3,200.4,42.7,27.0,68.8,7.4,3.53,1.0
2014-07-16 04:45:00+00:00,0,,,,2.08,2.95,,2.08,2.26,,0.03,,2.28,,,115.0,125.0,101.4,11.2,,,,,,,,
2014-07-16 05:00:00+00:00,70,6.35,,21.38,2.72,3.25,3.75,,,6.9,,4.36,2.72,256.0,,,122.0,110.0,20.0,239.6,186.3,68.1,40.1,83.1,8.9,3.37,1.56
2014-07-16 05:15:00+00:00,70,6.3,,22.53,2.13,2.35,4.6,2.13,2.36,6.85,0.05,4.51,2.13,273.5,,115.0,115.0,101.6,11.4,214.5,163.6,58.3,33.4,91.5,7.4,3.58,1.0
2014-07-16 05:30:00+00:00,100,6.275,,21.07,2.45,3.35,3.4,2.45,2.73,6.82,0.05,4.64,2.75,223.5,,115.0,113.0,102.4,12.2,235.6,177.4,71.7,44.2,83.1,9.6,3.36,1.78
2014-07-16 05:45:00+00:00,70,6.225,,19.78,2.58,4.0,4.22,2.58,2.88,6.78,0.08,4.76,2.9,268.5,,115.0,111.0,102.5,12.2,247.5,166.3,100.1,59.1,108.0,12.3,3.18,1.97
2014-07-16 06:00:00+00:00,100,6.338,4.18,22.45,2.78,3.58,3.65,2.78,2.95,6.88,0.08,4.86,2.97,212.5,279.5,120.0,116.0,101.8,11.4,226.3,185.7,35.6,31.5,73.3,7.3,3.55,1.0
2014-07-16 06:15:00+00:00,0,5.725,4.35,21.62,2.8,3.83,4.22,2.8,3.03,6.28,0.08,,3.05,272.5,253.5,115.0,114.0,101.1,10.9,,,,,,,3.78,
2014-07-16 06:30:00+00:00,0,,,,3.63,5.05,,,,,,,3.63,,,,110.0,,,,,,,,,,
2014-07-16 06:45:00+00:00,100,4.4,,18.38,3.42,3.95,4.1,,,4.95,,5.05,3.42,207.5,,,114.0,110.0,20.0,160.6,125.0,45.4,25.4,52.2,2.8,4.18,1.97
2014-07-16 07:00:00+00:00,100,4.225,,18.91,3.8,,3.8,,,4.78,,5.07,,186.0,,,,110.0,20.0,146.4,121.1,27.7,17.0,40.4,1.9,4.48,1.48
2014-07-16 07:30:00+00:00,70,5.15,,16.47,4.75,,4.75,,,5.7,,5.11,,345.5,,,,110.0,20.0,211.7,137.3,84.5,49.7,125.0,7.1,3.2,1.31
2014-07-16 08:00:00+00:00,0,,,,3.15,4.45,,3.15,3.28,,,,3.3,,,120.0,109.0,101.2,11.0,,,,,,,,
2014-07-16 08:45:00+00:00,0,,,,5.53,6.38,,,,,,,5.53,,,,104.0,,,,,,,,,,
2014-07-16 09:00:00+00:00,0,,,,5.65,6.38,,,,,,,5.65,,,,104.0,,,,,,,,,,
2014-07-16 09:45:00+00:00,0,,,,5.32,6.38,,,,,,,5.32,,,,104.0,,,,,,,,,,
2014-07-16 10:15:00+00:00,50,6.25,,16.97,3.85,4.6,6.13,,,6.8,,5.69,3.85,477.5,,,108.0,110.0,20.0,249.7,151.9,127.7,71.7,143.7,14.6,2.71,1.96
2014-07-16 10:45:00+00:00,70,6.275,,18.57,5.45,,5.45,,,6.82,,5.75,,363.5,,,,110.0,20.0,245.0,150.6,110.8,64.1,140.4,13.3,2.96,1.48
2014-07-16 11:00:00+00:00,70,6.25,,18.45,5.82,,5.82,,,6.8,,5.75,,388.5,,,,110.0,20.0,236.8,148.4,108.4,61.6,135.3,12.7,2.95,1.56
2014-07-16 11:15:00+00:00,50,6.225,,20.11,3.75,5.2,5.28,,,6.78,,5.74,3.75,349.5,,,107.0,110.0,20.0,224.6,145.8,81.1,49.4,143.0,10.4,3.23,1.0
2014-07-16 12:00:00+00:00,70,5.9,,16.6,3.75,4.35,5.13,,,6.45,,5.66,3.75,392.5,,,110.0,110.0,20.0,258.3,151.6,123.3,72.0,159.3,13.2,2.81,1.46
2014-07-16 12:45:00+00:00,70,5.725,,17.1,5.07,,5.07,,,6.28,,5.55,,383.0,,,,110.0,20.0,234.7,145.3,101.3,59.1,151.0,10.3,2.99,1.24
2014-07-16 13:00:00+00:00,0,,,,3.47,4.07,,,,,,,3.47,,,,115.0,,,,,,,,,,
2014-07-16 13:15:00+00:00,50,6.025,,17.1,2.9,5.22,5.53,2.9,3.36,6.57,0.03,5.5,3.38,399.5,,110.0,104.0,102.4,12.1,248.2,142.1,131.2,74.5,159.4,14.1,2.84,1.68
2014-07-16 13:30:00+00:00,70,6.1,,18.0,5.68,,5.68,,,6.65,,5.49,,387.5,,,,110.0,20.0,245.8,156.5,112.0,63.3,133.0,12.5,2.95,1.68
2014-07-16 14:00:00+00:00,50,5.425,,16.83,3.17,4.18,4.85,,,5.97,,5.48,3.17,373.0,,,105.0,110.0,20.0,225.0,145.6,90.3,52.4,141.5,8.3,3.1,1.17
2014-07-16 14:15:00+00:00,70,5.825,,17.56,3.1,3.92,5.45,,,6.38,,5.49,3.1,381.0,,,106.0,110.0,20.0,234.3,154.6,98.5,55.7,122.9,10.1,3.02,1.54
2014-07-16 14:30:00+00:00,70,6.225,,18.74,3.03,3.95,5.53,,,6.78,,5.51,3.03,350.0,,,103.0,110.0,20.0,253.4,166.4,111.7,62.7,126.8,12.9,3.01,1.79
2014-07-16 14:45:00+00:00,70,5.875,,18.96,3.1,3.9,5.0,,,6.43,,5.53,3.1,333.5,,,100.0,110.0,20.0,228.7,157.5,80.5,46.5,125.0,8.8,3.23,1.1
2014-07-16 15:00:00+00:00,50,6.175,,18.99,2.72,4.45,5.47,,,6.72,,5.56,2.72,345.0,,,100.0,110.0,20.0,242.8,165.6,97.3,54.3,116.1,11.1,3.07,1.59
2014-07-16 15:15:00+00:00,50,6.325,,20.54,2.78,3.83,5.5,,,6.88,,5.59,2.78,317.5,,,102.0,110.0,20.0,229.7,164.1,81.6,45.4,104.1,9.8,3.25,1.41
2014-07-16 15:30:00+00:00,70,6.4,,21.24,2.6,3.47,4.63,2.6,2.76,6.95,0.03,5.63,2.78,296.0,,117.5,103.0,100.8,10.6,230.9,164.5,74.4,44.7,106.1,10.1,3.32,1.17
2014-07-16 15:45:00+00:00,70,5.825,,20.32,2.15,3.47,3.67,2.15,2.68,6.38,0.03,5.67,2.7,288.5,,110.0,107.0,103.4,13.1,227.1,176.4,49.2,35.3,87.8,6.9,3.49,1.0
2014-07-16 16:00:00+00:00,70,6.25,,19.86,3.65,,3.65,,,6.8,,5.71,,273.5,,,,110.0,20.0,257.7,194.3,81.3,48.0,90.1,10.3,3.18,1.85
2014-07-16 16:15:00+00:00,70,6.375,,19.62,2.08,3.4,3.6,2.08,2.51,6.93,0.03,5.75,2.53,267.5,,110.0,111.0,105.1,14.7,270.7,201.2,88.1,53.3,94.4,11.9,3.08,1.97
2014-07-16 16:30:00+00:00,70,5.65,,19.69,2.05,3.33,3.45,2.05,2.4,6.22,0.05,5.78,2.42,283.5,,122.5,115.0,111.8,21.4,234.3,189.8,46.6,31.7,83.0,6.0,3.48,1.0
2014-07-16 16:45:00+00:00,70,5.75,,20.06,1.8,3.17,3.42,1.8,2.28,6.3,0.03,5.81,2.3,276.0,,107.5,107.0,102.4,12.2,231.8,187.3,49.7,32.3,82.6,6.2,3.49,1.0
2014-07-16 17:00:00+00:00,50,5.85,,20.35,1.73,4.32,4.18,1.73,2.01,6.4,0.03,5.82,2.03,260.0,,110.0,112.0,102.6,12.5,224.4,175.8,60.5,33.7,83.2,6.5,3.48,1.17
2014-07-16 17:15:00+00:00,50,6.35,,19.36,1.75,5.72,2.92,1.75,1.88,6.9,0.2,5.82,2.0,369.5,,117.5,110.0,100.5,10.4,313.3,272.6,49.5,32.9,77.3,8.2,3.05,1.0
2014-07-16 17:30:00+00:00,50,6.125,,18.87,2.42,4.53,3.97,,,6.68,,5.8,2.42,273.8,,,106.0,110.0,20.0,280.0,217.5,86.5,46.6,92.4,9.4,3.08,1.87
2014-07-16 17:45:00+00:00,50,6.775,,25.62,1.75,4.65,4.05,,,7.32,,5.77,1.75,230.0,,,107.0,110.0,20.0,224.2,198.2,36.2,18.7,43.5,4.8,3.78,1.26
2014-07-16 18:00:00+00:00,0,,,,2.08,5.82,,,,,,,2.1,,,,107.0,,,,,,,,,,
2014-07-16 18:15:00+00:00,50,6.7,,20.78,2.47,4.22,2.83,,,7.25,,5.66,2.47,258.5,,,105.0,110.0,20.0,299.2,251.2,68.6,36.3,67.1,8.5,3.1,2.29
2014-07-16 18:30:00+00:00,100,4.1,,11.41,3.03,,3.03,,,4.65,,5.59,,422.5,,,,110.0,20.0,353.2,295.3,81.1,40.3,100.9,3.7,2.78,1.09
2014-07-16 18:45:00+00:00,100,6.5,,19.01,1.63,3.0,2.63,,,7.05,,5.51,1.63,253.5,,,108.0,110.0,20.0,325.2,263.8,87.1,46.5,78.7,10.0,2.92,3.29
2014-07-16 19:00:00+00:00,100,6.6,,19.04,1.67,3.13,2.47,,,7.15,,5.43,1.67,268.5,,,110.0,110.0,20.0,336.0,276.1,85.3,45.3,78.3,10.1,2.88,3.0
2014-07-16 19:15:00+00:00,100,5.825,,22.92,2.25,3.88,2.75,,,6.38,,5.34,2.25,237.0,,,112.0,110.0,20.0,239.3,225.2,20.4,10.8,19.8,1.9,3.93,2.27
2014-07-16 19:30:00+00:00,100,6.725,,18.89,2.5,4.8,2.63,,,7.28,,5.25,2.5,277.5,,,115.0,110.0,20.0,350.6,287.3,90.1,48.0,81.9,11.1,2.81,3.16
2014-07-16 19:45:00+00:00,100,5.475,,16.75,2.45,4.85,3.42,,,6.03,,5.17,2.45,312.0,,,101.0,110.0,20.0,316.1,278.3,55.0,28.2,56.1,4.5,3.06,1.85
2014-07-16 20:00:00+00:00,100,6.775,,20.11,2.65,,2.65,,,7.32,,5.09,,271.0,,,,110.0,20.0,327.6,277.0,72.1,38.4,65.7,9.0,2.97,3.13
2014-07-16 20:15:00+00:00,100,6.725,,19.86,2.8,,2.8,,,7.28,,5.02,,267.0,,,,110.0,20.0,319.3,272.3,67.0,35.7,61.4,8.3,2.95,3.03
2014-07-16 20:30:00+00:00,100,5.025,,16.29,1.83,,1.83,,,5.57,,4.95,,253.5,,,,110.0,20.0,288.9,255.6,47.7,25.1,45.5,3.3,3.24,2.48
2014-07-16 20:45:00+00:00,100,6.325,,18.82,1.73,2.83,2.83,,,6.88,,4.88,1.73,283.5,,,95.0,110.0,20.0,327.7,281.4,66.3,35.1,62.5,7.3,2.98,2.62
2014-07-16 21:00:00+00:00,100,6.575,,19.15,2.63,,2.63,,,7.13,,4.81,,277.0,,,,110.0,20.0,335.2,282.1,75.6,40.3,68.7,8.9,2.91,3.17
2014-07-16 21:15:00+00:00,100,5.05,,16.37,2.03,,2.03,,,5.6,,4.74,,266.0,,,,110.0,20.0,294.0,262.7,45.1,23.7,43.9,3.2,3.24,2.26
2014-07-16 21:30:00+00:00,100,6.65,,19.88,1.73,2.28,2.83,,,7.2,,4.65,1.73,276.0,,,100.0,110.0,20.0,325.7,278.7,67.0,35.7,61.3,8.1,2.99,3.06
2014-07-16 21:45:00+00:00,100,6.3,,19.78,1.95,,1.95,,,6.85,,4.56,,259.5,,,,110.0,20.0,303.5,265.6,54.2,28.6,50.7,5.9,3.14,2.71
2014-07-16 22:00:00+00:00,100,6.65,,20.79,2.47,,2.47,,,7.2,,4.46,,251.0,,,,110.0,20.0,301.2,258.7,60.3,32.2,54.0,7.3,3.13,3.44
2014-07-16 22:15:00+00:00,100,5.075,,17.89,1.73,2.2,2.5,,,5.63,,4.34,1.73,247.0,,,98.0,110.0,20.0,266.9,237.6,41.2,22.9,34.1,3.0,3.53,6.0
2014-07-16 22:30:00+00:00,100,5.425,,17.64,1.75,1.95,2.1,,,5.97,,4.22,1.75,231.0,,,100.0,110.0,20.0,279.9,238.6,58.5,31.2,52.4,4.7,3.25,3.45
2014-07-16 22:45:00+00:00,100,5.725,,17.15,3.0,,3.0,,,6.28,,4.09,,271.0,,,,110.0,20.0,322.7,274.2,68.8,37.3,60.6,6.2,3.0,3.86
2014-07-16 23:00:00+00:00,100,5.725,,16.96,2.42,,2.42,,,6.28,,3.96,,268.5,,,,110.0,20.0,326.5,275.3,72.7,38.9,65.5,6.5,2.96,3.36
2014-07-16 23:15:00+00:00,100,5.6,,16.49,2.83,,2.83,,,6.15,,3.84,,280.0,,,,110.0,20.0,330.0,279.6,71.7,38.6,64.7,6.2,2.94,3.34
2014-07-16 23:30:00+00:00,100,5.325,,15.98,2.6,,2.6,,,5.88,,3.72,,283.5,,,,110.0,20.0,324.4,278.3,65.9,35.0,61.3,5.1,3.0,2.81
2014-07-16 23:45:00+00:00,100,5.375,,15.75,2.65,,2.65,,,5.93,,3.61,,288.5,,,,110.0,20.0,333.2,283.6,71.0,37.8,65.9,5.6,2.93,2.85
2014-07-17 00:00:00+00:00,100,5.575,,15.98,1.73,,1.73,,,6.13,,3.52,,273.5,,,,110.0,20.0,341.1,283.4,82.3,43.5,76.5,6.9,2.87,2.8
2014-07-17 00:15:00+00:00,100,5.6,,16.44,1.85,,1.85,,,6.15,,3.44,,273.5,,,,110.0,20.0,330.5,279.0,73.5,38.9,68.7,6.3,2.94,2.74
2014-07-17 00:30:00+00:00,100,5.525,,16.7,2.9,,2.9,,,6.07,,3.38,,286.0,,,,110.0,20.0,321.1,276.9,63.5,33.7,60.0,5.3,3.02,2.6
2014-07-17 00:45:00+00:00,100,5.375,,16.96,2.6,,2.6,,,5.93,,3.33,,271.0,,,,110.0,20.0,302.5,265.3,53.4,28.2,50.8,4.2,3.16,2.51
2014-07-17 01:00:00+00:00,100,5.525,,16.87,1.73,,1.73,,,6.07,,3.3,,246.0,,,,110.0,20.0,308.1,257.2,72.3,38.4,65.8,6.0,3.05,3.15
2014-07-17 01:15:00+00:00,100,5.575,,17.42,2.25,,2.25,,,6.13,,3.28,,253.5,,,,110.0,20.0,302.2,258.2,62.5,33.3,56.7,5.3,3.12,3.21
2014-07-17 01:30:00+00:00,100,5.2,,16.8,1.8,,1.8,,,5.75,,3.27,,235.0,,,,110.0,20.0,283.3,241.9,58.8,31.2,53.6,4.3,3.23,3.12
2014-07-17 01:45:00+00:00,100,5.05,,14.96,1.8,,1.8,,,5.6,,3.27,,231.0,,,,110.0,20.0,315.4,248.5,94.4,50.5,83.1,6.5,2.96,3.81
2014-07-17 02:00:00+00:00,100,5.0,,14.88,2.08,,2.08,,,5.55,,3.28,,260.0,,,,110.0,20.0,317.5,263.3,77.1,41.0,70.6,5.3,2.98,3.05
2014-07-17 02:15:00+00:00,100,4.925,,14.94,2.08,,2.08,,,5.47,,3.3,,261.0,,,,110.0,20.0,309.9,259.6,71.7,38.1,67.2,4.8,3.03,2.75
2014-07-17 02:30:00+00:00,100,4.825,,14.82,1.83,,1.83,,,5.38,,3.32,,256.0,,,,110.0,20.0,303.1,254.0,69.9,37.2,67.0,4.5,3.07,2.5
2014-07-17 02:45:00+00:00,70,4.725,,14.26,1.88,,1.88,,,5.28,,3.36,,253.5,,,,110.0,20.0,305.7,249.1,80.2,42.8,77.2,5.0,3.02,2.5
2014-07-17 03:00:00+00:00,70,4.675,,13.85,2.1,,2.1,,,5.22,,3.41,,261.0,,,,110.0,20.0,306.8,244.5,87.8,47.2,86.9,5.4,2.96,2.31
2014-07-17 03:15:00+00:00,70,4.675,,14.06,2.45,,2.45,,,5.22,,3.48,,267.5,,,,110.0,20.0,291.9,230.8,84.3,45.7,91.6,5.4,3.01,1.81
2014-07-17 03:30:00+00:00,70,4.775,,14.63,2.78,,2.78,,,5.32,,3.57,,272.5,,,,110.0,20.0,280.4,217.8,84.9,46.8,93.9,5.8,3.06,1.78
2014-07-17 03:45:00+00:00,0,5.025,2.83,15.77,1.8,1.92,2.65,1.8,1.86,5.57,0.08,,1.88,250.0,257.5,140.0,142.0,110.0,20.0,,,,,,,3.14,
2014-07-17 04:00:00+00:00,70,5.275,,16.22,3.2,,3.2,,,5.82,,3.79,,257.5,,,,110.0,20.0,271.8,200.3,96.4,53.6,103.5,8.0,3.08,1.96
2014-07-17 04:15:00+00:00,70,4.9,,17.08,2.08,2.42,3.22,,,5.45,,3.92,2.08,250.0,,,139.0,110.0,20.0,225.3,177.9,57.8,34.0,81.4,4.6,3.49,1.21
2014-07-17 04:30:00+00:00,100,4.3,,15.13,1.73,2.35,2.78,1.73,2.36,4.85,0.15,4.06,1.73,217.5,,105.0,105.0,103.0,12.9,211.6,150.1,80.4,45.8,87.7,4.7,3.52,2.12
2014-07-17 04:45:00+00:00,70,5.4,,17.86,4.05,,4.05,,,5.95,,4.21,,328.5,,,,110.0,20.0,243.3,181.1,67.2,39.9,108.8,6.6,3.31,1.0
2014-07-17 05:00:00+00:00,100,6.025,,18.66,2.13,3.03,3.2,2.13,2.63,6.57,0.08,4.36,2.65,228.5,,112.5,125.0,105.6,15.3,267.7,199.3,76.5,49.7,96.8,10.1,3.1,1.44
2014-07-17 05:15:00+00:00,50,6.7,,21.69,1.88,2.75,4.8,1.88,2.76,7.25,0.05,4.51,1.88,308.5,,105.0,105.0,103.8,13.5,241.7,175.0,74.6,44.5,114.5,11.1,3.24,1.04
2014-07-17 05:30:00+00:00,50,8.075,,26.23,2.58,4.3,4.8,2.58,2.78,8.63,0.03,4.64,2.8,283.5,,117.5,112.0,102.5,12.3,248.3,191.2,68.4,40.4,98.6,14.8,3.25,1.06
2014-07-17 05:45:00+00:00,50,7.375,,24.9,2.6,5.9,6.18,2.6,2.73,7.93,0.03,4.76,2.75,275.0,,120.0,110.0,102.2,11.9,225.6,161.8,84.3,46.6,94.1,13.5,3.38,1.81
2014-07-17 06:00:00+00:00,50,7.275,,24.12,2.67,4.25,4.03,2.67,2.88,7.82,0.05,4.86,2.9,246.0,,115.0,108.0,101.1,10.8,240.4,177.5,81.7,48.5,86.9,13.9,3.32,2.06
2014-07-17 06:15:00+00:00,50,7.45,,23.69,3.17,6.13,5.63,,,8.0,,4.94,3.17,272.5,,,107.0,110.0,20.0,256.3,178.1,106.0,58.8,113.7,17.2,3.18,2.04
2014-07-17 06:30:00+00:00,50,7.525,,25.99,3.15,4.28,5.43,,,8.07,,5.0,3.15,260.0,,,109.0,110.0,20.0,222.8,166.2,71.1,40.1,89.7,12.3,3.45,1.41
2014-07-17 06:45:00+00:00,50,7.05,,24.19,4.43,5.25,5.53,,,7.6,,5.05,4.43,258.5,,,106.0,110.0,20.0,218.8,159.0,75.1,42.1,93.2,11.3,3.43,1.49
2014-07-17 07:00:00+00:00,0,6.95,4.5,23.03,2.9,4.15,4.15,2.9,3.18,7.5,0.1,,3.2,238.5,287.5,115.0,110.0,102.8,12.4,,,,,,,3.31,
2014-07-17 07:15:00+00:00,50,6.55,,19.44,3.38,5.22,6.28,,,7.1,,5.09,3.38,397.5,,,109.0,110.0,20.0,239.3,160.0,103.1,57.6,117.3,13.1,2.97,1.81
2014-07-17 07:30:00+00:00,100,6.65,,21.08,4.03,,4.03,,,7.2,,5.11,,212.0,,,,110.0,20.0,252.9,164.6,117.9,66.1,128.9,15.3,3.17,2.05
2014-07-17 07:45:00+00:00,0,5.575,4.28,19.79,3.65,4.25,4.2,,,6.13,,,3.65,237.5,254.5,,107.0,110.0,20.0,,,,,,,3.55,
2014-07-17 08:00:00+00:00,70,6.0,,17.26,3.67,4.25,5.32,,,6.55,,5.16,3.67,414.5,,,107.0,110.0,20.0,248.2,153.3,108.8,62.7,162.2,12.0,2.88,1.2
2014-07-17 08:15:00+00:00,50,6.575,,18.38,3.63,4.25,5.8,,,7.13,,5.19,3.63,395.0,,,106.0,110.0,20.0,269.9,165.9,129.0,72.9,150.3,16.6,2.8,1.65
2014-07-17 08:30:00+00:00,70,6.65,,20.59,3.6,4.32,5.1,,,7.2,,5.24,3.6,369.5,,,106.0,110.0,20.0,251.1,164.5,88.1,54.4,144.0,13.1,3.1,1.0
2014-07-17 08:45:00+00:00,70,7.262,5.86,21.76,5.88,,5.88,,,7.8,,5.3,,331.0,331.0,,,110.0,20.0,260.3,167.8,95.0,65.8,128.0,18.3,3.0,1.76
2014-07-17 09:00:00+00:00,70,7.575,,23.9,6.05,,6.05,,,8.13,,5.36,,310.0,,,,110.0,20.0,239.9,162.1,95.3,53.7,114.5,16.4,3.15,1.5
2014-07-17 09:15:00+00:00,70,8.075,,26.67,5.6,,5.6,,,8.63,,5.43,,292.0,,,,110.0,20.0,235.4,170.7,72.4,42.9,112.7,15.4,3.3,1.0
2014-07-17 09:30:00+00:00,50,7.85,,24.16,6.28,,6.28,,,8.4,,5.51,,302.5,,,,110.0,20.0,256.7,168.9,114.5,64.0,125.5,20.7,3.08,1.88
2014-07-17 09:45:00+00:00,100,7.713,4.91,23.95,4.15,,4.15,,,8.25,,5.58,,187.5,250.0,,,110.0,20.0,262.5,190.0,83.1,55.1,120.7,17.6,3.11,1.39
2014-07-17 10:00:00+00:00,70,7.3,,23.66,3.6,4.2,6.0,,,7.85,,5.64,3.6,297.5,,,105.0,110.0,20.0,228.7,154.8,90.4,51.2,110.1,14.5,3.24,1.52
2014-07-17 10:15:00+00:00,70,7.25,,22.18,6.07,,6.07,,,7.8,,5.69,,317.5,,,,110.0,20.0,253.2,162.5,116.7,65.5,130.5,18.1,3.06,1.83
2014-07-17 10:30:00+00:00,70,7.175,,21.5,5.9,,5.9,,,7.72,,5.72,,330.0,,,,110.0,20.0,254.6,162.7,113.6,64.4,129.7,17.5,3.0,1.68
2014-07-17 10:45:00+00:00,70,6.75,,20.68,3.67,4.2,6.15,,,7.3,,5.75,3.67,349.5,,,99.0,110.0,20.0,233.6,151.8,103.4,58.1,122.4,13.9,3.06,1.68
2014-07-17 11:00:00+00:00,70,6.875,,20.76,6.22,,6.22,,,7.43,,5.75,,352.5,,,,110.0,20.0,242.4,155.7,110.3,61.9,127.9,15.4,3.02,1.73
2014-07-17 11:30:00+00:00,70,6.7,,19.97,5.5,,5.5,,,7.25,,5.72,,351.0,,,,110.0,20.0,249.1,157.7,105.5,61.2,134.9,14.6,2.98,1.39
2014-07-17 12:00:00+00:00,70,6.625,,19.57,5.95,,5.95,,,7.18,,5.66,,363.0,,,,110.0,20.0,251.1,157.7,118.1,66.5,137.1,15.3,2.95,1.73
2014-07-17 12:30:00+00:00,100,5.575,,17.91,4.0,,4.0,,,6.13,,5.58,,210.0,,,,110.0,20.0,239.0,143.6,113.9,65.7,143.9,10.8,3.21,1.58
2014-07-17 12:45:00+00:00,70,6.75,,19.82,5.95,,5.95,,,7.3,,5.55,,367.5,,,,110.0,20.0,253.5,162.0,114.1,64.3,133.6,15.5,2.94,1.64
2014-07-17 13:00:00+00:00,70,7.0,,20.36,6.03,,6.03,,,7.55,,5.52,,355.0,,,,110.0,20.0,265.2,168.6,123.9,69.3,139.3,17.9,2.91,1.78
2014-07-17 13:15:00+00:00,0,7.225,6.03,21.49,6.05,,6.05,,,7.78,,,,337.5,340.0,,,110.0,20.0,,,,,,,2.97,
2014-07-17 13:30:00+00:00,0,7.325,4.53,21.83,4.25,,4.25,,,7.88,,,,257.5,328.5,,,110.0,20.0,,,,,,,2.98,
2014-07-17 13:45:00+00:00,100,7.488,4.41,22.68,4.05,,4.05,,,8.02,,5.48,,237.5,304.5,,,110.0,20.0,280.7,211.2,91.4,57.5,107.8,17.4,3.04,1.84
2014-07-17 14:00:00+00:00,100,7.488,4.36,23.09,3.72,,3.72,,,8.02,,5.48,,205.0,289.5,,,110.0,20.0,272.8,205.0,88.8,54.9,104.6,16.6,3.09,1.84
2014-07-17 14:15:00+00:00,0,7.375,4.4,23.14,2.5,3.45,3.75,2.5,3.15,7.93,,,3.17,198.5,298.5,107.5,100.0,102.3,12.1,,,,,,,3.14,
2014-07-17 14:30:00+00:00,70,7.262,5.64,23.21,2.83,3.33,5.65,,,7.8,,5.51,2.83,292.5,292.5,,102.0,110.0,20.0,244.9,170.3,79.3,53.3,103.6,14.9,3.2,1.78
2014-07-17 14:45:00+00:00,0,6.825,4.25,22.18,2.63,3.92,4.13,,,7.38,,,2.63,280.0,291.0,,98.0,110.0,20.0,,,,,,,3.25,
