Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FE,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2014-09-07 14:00:00+00:00,70,9.2,,29.27,2.5,2.83,5.07,,,9.75,,6.17,2.5,262.5,,,97.0,110.0,20.0,263.4,198.8,87.7,49.5,91.3,22.5,3.18,2.01
2014-09-07 14:15:00+00:00,70,9.075,,28.43,5.6,,5.6,,,9.63,,6.21,,262.5,,,,110.0,20.0,264.2,193.8,95.1,52.3,101.0,23.0,3.13,1.89
2014-09-07 14:30:00+00:00,33,8.975,,29.19,1.85,,5.6,1.85,1.9,4.97,,9.13,,270.0,270.0,99.5,,110.0,20.0,253.0,200.8,70.6,36.9,86.9,,3.25,1.26
2014-09-07 14:45:00+00:00,70,8.075,,28.41,4.2,,4.2,,,8.63,,6.26,,251.0,,,,110.0,20.0,233.5,194.6,49.1,29.4,73.7,10.9,3.52,1.0
2014-09-07 15:00:00+00:00,100,7.725,,27.12,3.13,,3.13,,,8.27,,6.27,,220.0,,,,110.0,20.0,235.9,199.5,48.3,28.7,62.7,9.7,3.51,1.3
2014-09-07 15:15:00+00:00,100,8.425,,27.14,3.17,,3.17,,,8.98,,6.26,,240.0,,,,110.0,20.0,263.1,209.6,73.9,41.4,78.3,16.0,3.22,1.98
2014-09-07 15:30:00+00:00,100,8.375,,26.85,2.17,2.4,3.3,2.17,2.4,8.93,0.03,6.24,2.17,237.5,,117.5,117.5,103.4,13.3,261.3,204.9,77.1,43.4,82.4,16.6,3.21,1.94
2014-09-07 15:45:00+00:00,70,8.0,,27.05,3.22,,3.22,,,8.55,,6.19,,245.0,,,,110.0,20.0,249.9,209.1,56.3,32.0,66.6,11.4,3.38,1.51
2014-09-07 16:00:00+00:00,70,8.15,,27.89,2.85,,2.85,,,8.7,,6.12,,240.0,,,,110.0,20.0,250.0,213.2,51.3,28.8,58.9,10.6,3.42,1.58
2014-09-07 16:15:00+00:00,100,8.75,,28.01,1.77,2.33,2.58,1.77,1.9,9.3,0.05,6.04,1.92,237.5,,122.5,120.0,102.1,12.0,270.6,218.3,73.2,39.9,74.8,16.5,3.2,2.11
2014-09-07 16:30:00+00:00,70,8.9,,29.27,2.45,,2.45,,,9.45,,5.94,,240.0,,,,110.0,20.0,267.7,226.4,59.0,32.0,60.0,13.6,3.29,2.08
2014-09-07 16:45:00+00:00,70,9.35,,30.14,2.22,,2.22,,,9.9,,5.82,,230.0,,,,110.0,20.0,275.9,229.9,65.7,35.2,64.2,16.2,3.22,2.34
2014-09-07 17:00:00+00:00,100,9.25,,31.22,1.77,,1.77,,,9.8,,5.68,,230.0,,,,110.0,20.0,266.8,233.2,48.0,25.6,46.0,11.5,3.38,2.49
2014-09-07 17:15:00+00:00,50,9.1,,31.29,2.72,,2.72,,,9.65,,5.54,,233.5,,,,110.0,20.0,265.0,235.3,42.7,22.5,41.3,9.8,3.44,2.34
2014-09-07 17:30:00+00:00,100,9.175,,30.46,2.13,,2.13,,,9.73,,5.39,,225.0,,,,110.0,20.0,274.2,235.0,55.9,29.5,51.7,12.7,3.32,2.87
2014-09-07 17:45:00+00:00,100,8.95,,29.14,1.85,,1.85,,,9.5,,5.23,,220.0,,,,110.0,20.0,280.1,235.2,64.1,33.8,59.4,13.8,3.26,2.83
2014-09-07 18:00:00+00:00,100,9.025,,30.29,2.4,,2.4,,,9.57,,5.06,,227.5,,,,110.0,20.0,273.8,237.8,51.3,27.1,47.4,11.3,3.36,2.88
2014-09-07 18:15:00+00:00,100,8.675,,30.14,2.78,,2.78,,,9.23,,4.9,,225.0,,,,110.0,20.0,261.2,231.2,42.8,22.7,39.4,8.7,3.47,2.94
2014-09-07 18:30:00+00:00,100,7.95,,28.26,2.22,,2.22,,,8.5,,4.74,,216.0,,,,110.0,20.0,251.7,222.9,41.2,21.7,38.2,7.0,3.56,2.79
2014-09-07 18:45:00+00:00,100,7.0,,25.17,2.15,,2.15,,,7.55,,4.58,,213.5,,,,110.0,20.0,246.6,218.7,39.8,21.0,37.0,5.3,3.6,2.79
2014-09-07 19:00:00+00:00,100,4.725,,19.01,2.83,,2.83,,,5.28,,4.43,,221.0,,,,110.0,20.0,221.8,210.2,16.9,10.6,17.7,1.2,4.02,1.7
2014-09-07 19:15:00+00:00,100,6.125,,19.69,2.58,,2.58,,,6.68,,4.28,,222.5,,,,110.0,20.0,281.9,234.9,66.1,35.8,56.9,6.8,3.21,4.45
2014-09-07 19:30:00+00:00,100,5.35,,18.34,1.83,,1.83,,,5.9,,4.14,,215.0,,,,110.0,20.0,257.7,221.0,52.1,27.7,46.9,4.0,3.43,3.32
2014-09-07 19:45:00+00:00,100,4.3,,14.43,1.73,,1.73,,,4.85,,4.01,,210.0,,,,110.0,20.0,260.8,217.1,61.7,33.1,54.0,3.1,3.36,3.93
2014-09-07 20:00:00+00:00,100,5.325,,15.25,2.6,,2.6,,,5.88,,3.89,,272.5,,,,110.0,20.0,341.3,281.3,84.8,46.1,73.6,6.6,2.86,4.24
2014-09-07 20:15:00+00:00,100,5.325,,15.02,2.13,,2.13,,,5.88,,3.78,,261.0,,,,110.0,20.0,338.4,275.8,88.5,47.3,78.4,6.8,2.82,3.65
2014-09-07 20:30:00+00:00,100,4.2,,14.07,2.5,,2.5,,,4.75,,3.68,,266.0,,,,110.0,20.0,282.4,255.5,38.5,20.5,36.6,1.9,3.35,2.56
2014-09-07 20:45:00+00:00,100,5.325,,15.29,2.08,,2.08,,,5.88,,3.59,,256.0,,,,110.0,20.0,336.2,271.6,91.1,48.9,79.9,7.0,2.87,3.91
2014-09-07 21:00:00+00:00,100,5.075,,15.14,2.5,,2.5,,,5.63,,3.52,,276.0,,,,110.0,20.0,325.0,277.2,67.9,36.6,60.6,4.8,2.98,3.54
2014-09-07 21:15:00+00:00,100,5.05,,14.67,2.5,,2.5,,,5.6,,3.46,,275.0,,,,110.0,20.0,335.0,279.9,77.9,42.3,67.8,5.5,2.91,4.18
2014-09-07 21:30:00+00:00,100,4.95,,14.55,2.42,,2.42,,,5.5,,3.41,,281.0,,,,110.0,20.0,332.5,281.9,71.9,38.7,64.3,4.9,2.94,3.5
2014-09-07 21:45:00+00:00,100,5.1,,14.61,1.8,,1.8,,,5.65,,3.38,,268.5,,,,110.0,20.0,340.3,279.6,86.0,45.8,77.7,6.1,2.86,3.28
2014-09-07 22:00:00+00:00,100,4.925,,14.6,2.03,,2.03,,,5.47,,3.37,,272.5,,,,110.0,20.0,326.2,276.4,70.8,37.7,64.5,4.7,2.96,3.15
2014-09-07 22:15:00+00:00,100,4.925,,14.73,2.13,,2.13,,,5.47,,3.37,,275.0,,,,110.0,20.0,323.3,276.4,66.8,35.6,61.3,4.4,2.99,3.03
2014-09-07 22:30:00+00:00,100,4.925,,14.69,2.2,,2.2,,,5.47,,3.38,,272.5,,,,110.0,20.0,323.6,275.3,68.6,36.8,61.6,4.6,2.98,3.42
2014-09-07 22:45:00+00:00,100,4.9,,14.68,1.73,,1.73,,,5.45,,3.39,,260.0,,,,110.0,20.0,318.7,267.6,72.5,38.6,65.7,4.7,2.99,3.23
2014-09-07 23:00:00+00:00,100,5.025,,14.38,2.1,,2.1,,,5.57,,3.41,,262.5,,,,110.0,20.0,339.9,276.0,90.2,48.4,79.3,6.2,2.86,3.85
2014-09-07 23:15:00+00:00,100,4.775,,14.02,2.4,,2.4,,,5.32,,3.43,,275.0,,,,110.0,20.0,332.2,278.6,76.0,41.1,66.8,4.8,2.94,3.9
2014-09-07 23:30:00+00:00,100,4.775,,13.97,1.8,,1.8,,,5.32,,3.45,,260.0,,,,110.0,20.0,328.4,270.5,81.9,43.8,72.9,5.1,2.92,3.59
2014-09-07 23:45:00+00:00,100,4.225,,12.88,2.15,,2.15,,,4.78,,3.45,,271.0,,,,110.0,20.0,311.0,269.1,59.7,32.0,54.2,2.9,3.05,3.22
2014-09-08 00:00:00+00:00,100,4.625,,13.68,1.77,,1.77,,,5.18,,3.45,,262.5,,,,110.0,20.0,323.2,270.4,74.8,39.9,67.5,4.4,2.96,3.33
2014-09-08 00:15:00+00:00,100,4.575,,13.2,1.77,,1.77,,,5.13,,3.42,,262.5,,,,110.0,20.0,334.4,273.4,86.3,46.2,76.6,4.9,2.89,3.63
2014-09-08 00:30:00+00:00,100,4.525,,13.13,1.85,,1.85,,,5.07,,3.38,,270.0,,,,110.0,20.0,332.5,276.6,79.3,42.4,71.4,4.4,2.9,3.36
2014-09-08 00:45:00+00:00,100,4.55,,13.23,1.67,,1.67,,,5.1,,3.33,,270.0,,,,110.0,20.0,332.2,276.7,78.8,42.0,72.1,4.5,2.91,3.08
2014-09-08 01:00:00+00:00,100,4.475,,13.1,1.73,,1.73,,,5.03,,3.26,,267.5,,,,110.0,20.0,329.8,273.8,79.4,42.3,72.0,4.3,2.93,3.22
2014-09-08 01:15:00+00:00,100,4.45,,12.99,1.73,,1.73,,,5.0,,3.19,,266.0,,,,110.0,20.0,329.3,272.2,81.0,43.2,73.2,4.4,2.92,3.28
2014-09-08 01:30:00+00:00,100,4.175,,12.53,2.63,,2.63,,,4.72,,3.12,,292.5,,,,110.0,20.0,320.4,276.8,62.4,33.3,59.1,3.0,3.0,2.62
2014-09-08 01:45:00+00:00,100,4.325,,12.64,2.03,,2.03,,,4.88,,3.05,,272.5,,,,110.0,20.0,329.0,273.9,78.2,42.0,70.1,4.0,2.92,3.47
2014-09-08 02:00:00+00:00,100,4.375,,12.65,1.65,,1.65,,,4.93,,2.99,,263.5,,,,110.0,20.0,332.8,272.1,86.1,45.9,78.1,4.5,2.89,3.23
2014-09-08 02:15:00+00:00,100,4.2,,12.4,2.6,,2.6,,,4.75,,2.95,,291.0,,,,110.0,20.0,325.4,277.0,69.3,37.0,65.1,3.4,2.95,2.72
2014-09-08 02:30:00+00:00,100,4.225,,12.01,1.52,,1.52,,,4.78,,2.94,,260.0,,,,110.0,20.0,337.4,270.8,94.5,50.3,85.6,4.6,2.84,3.24
2014-09-08 02:45:00+00:00,100,4.25,,11.95,1.67,,1.67,,,4.8,,2.96,,268.5,,,,110.0,20.0,342.4,274.7,96.0,51.2,87.4,4.7,2.81,3.18
2014-09-08 03:00:00+00:00,100,4.25,,11.91,2.2,,2.2,,,4.8,,3.0,,291.0,,,,110.0,20.0,346.0,280.9,92.8,49.7,86.1,4.6,2.8,2.9
2014-09-08 03:15:00+00:00,100,4.175,,12.04,2.6,,2.6,,,4.72,,3.08,,305.0,,,,110.0,20.0,330.8,273.0,82.6,44.0,80.8,4.0,2.88,2.31
2014-09-08 03:30:00+00:00,100,4.275,,12.64,1.85,,1.85,,,4.82,,3.19,,277.5,,,,110.0,20.0,316.9,261.9,78.2,41.8,78.3,4.0,2.96,2.17
2014-09-08 03:45:00+00:00,70,4.55,,13.95,1.77,,1.77,,,5.1,,3.33,,266.0,,,,110.0,20.0,300.4,249.3,72.4,39.4,73.9,4.4,3.07,2.1
2014-09-08 04:00:00+00:00,70,5.1,,16.19,2.47,,2.47,,,5.65,,3.48,,252.5,,,,110.0,20.0,274.9,222.1,74.1,40.3,76.8,5.6,3.17,2.04
2014-09-08 04:15:00+00:00,70,4.5,,11.79,2.45,,2.45,,,5.05,,3.65,,489.5,,,,110.0,20.0,387.3,318.2,81.0,51.3,112.9,6.2,2.62,1.0
2014-09-08 04:30:00+00:00,100,6.35,,21.91,2.45,,2.45,,,6.9,,3.83,,232.5,,,,110.0,20.0,244.0,204.9,54.7,30.7,59.1,6.8,3.45,1.88
2014-09-08 04:45:00+00:00,100,6.9,,24.76,1.73,2.28,2.55,1.73,2.13,7.45,0.22,4.0,2.15,232.5,,100.0,125.0,99.0,8.8,229.9,196.1,45.7,26.4,53.9,7.2,3.59,1.56
2014-09-08 05:00:00+00:00,70,7.475,,26.0,2.9,,2.9,,,8.02,,4.18,,227.5,,,,110.0,20.0,238.0,197.9,55.5,31.3,61.7,9.6,3.48,1.77
2014-09-08 05:15:00+00:00,70,7.35,,27.55,2.47,2.75,3.28,,,7.9,,4.34,2.47,230.0,,,113.0,110.0,20.0,218.6,191.2,35.9,21.6,52.7,6.8,3.75,1.01
2014-09-08 05:30:00+00:00,70,6.725,,25.81,3.42,,3.42,,,7.28,,4.5,,227.5,,,,110.0,20.0,208.2,180.3,35.0,21.7,54.7,5.7,3.84,1.0
2014-09-08 05:45:00+00:00,100,6.95,,26.71,2.45,2.95,3.3,2.45,2.68,7.72,0.15,4.64,2.7,217.5,,117.5,117.0,102.3,12.0,209.1,180.0,33.5,22.5,58.3,6.5,3.84,1.0
2014-09-08 06:00:00+00:00,70,7.575,,26.68,2.63,3.1,4.22,2.63,2.78,8.13,0.05,4.77,2.8,236.0,,117.5,115.0,100.8,10.6,222.1,173.5,62.3,37.0,74.3,11.7,3.52,1.64
2014-09-08 06:15:00+00:00,70,7.325,,27.88,4.57,,4.57,,,7.9,,4.89,,242.5,,,,110.0,20.0,207.2,171.9,40.9,24.7,66.7,7.6,3.81,1.0
2014-09-08 06:30:00+00:00,70,8.075,,27.53,2.83,3.2,4.0,2.83,2.95,8.63,0.03,5.01,2.97,216.0,,120.0,112.0,102.1,11.9,233.6,176.4,77.9,45.4,78.5,15.9,3.41,2.4
2014-09-08 06:45:00+00:00,70,7.675,,27.7,4.85,,4.85,,,8.23,,5.12,,243.5,,,,110.0,20.0,216.6,171.8,55.4,32.3,79.1,10.6,3.61,1.13
2014-09-08 07:00:00+00:00,70,8.0,,25.96,5.72,,5.72,,,8.55,,5.22,,260.0,,,,110.0,20.0,242.3,176.1,85.6,47.3,98.7,16.3,3.24,1.6
2014-09-08 07:15:00+00:00,100,8.275,,27.34,4.07,,4.07,,,8.82,,5.33,,207.5,,,,110.0,20.0,247.9,190.4,76.4,44.7,81.4,16.6,3.3,2.01
2014-09-08 07:30:00+00:00,70,8.425,,26.63,4.75,,4.75,,,8.98,,5.44,,243.5,,,,110.0,20.0,260.0,186.7,98.6,55.5,103.8,21.0,3.16,2.04
2014-09-08 07:45:00+00:00,70,8.775,,27.99,5.72,,5.72,,,9.32,,5.55,,272.5,,,,110.0,20.0,251.7,184.5,86.3,48.4,97.9,20.1,3.19,1.59
2014-09-08 08:00:00+00:00,70,8.063,5.41,28.19,5.43,,5.43,,,8.63,,5.66,,275.0,275.0,,,110.0,20.0,224.7,175.7,42.0,34.7,87.9,12.5,3.5,1.0
2014-09-08 08:15:00+00:00,70,9.0,,30.11,6.0,,6.0,,,9.55,,5.77,,265.0,,,,110.0,20.0,235.0,176.1,74.5,41.8,93.1,18.4,3.35,1.35
2014-09-08 08:30:00+00:00,75,9.175,,29.03,6.15,,6.15,,,9.73,,8.78,,270.0,270.0,,,110.0,20.0,243.7,175.3,82.5,47.0,116.3,,3.16,1.18
2014-09-08 08:45:00+00:00,50,9.2,,30.15,6.9,,6.9,,,9.75,,5.96,,265.0,,,,110.0,20.0,239.2,172.5,87.3,47.9,98.0,21.6,3.28,1.67
2014-09-08 09:00:00+00:00,50,8.775,,27.91,6.18,,6.18,,,9.32,,6.03,,257.5,,,,110.0,20.0,253.6,176.4,104.1,57.7,111.5,23.4,3.18,1.99
2014-09-08 09:15:00+00:00,50,8.925,,26.79,6.2,,6.2,,,9.48,,6.1,,273.5,,,,110.0,20.0,276.6,186.4,121.4,67.2,129.6,28.1,3.0,1.98
2014-09-08 09:30:00+00:00,70,8.788,5.76,26.86,5.78,,5.78,,,9.32,,6.14,,265.0,265.5,,,110.0,20.0,273.6,184.5,118.3,68.5,127.2,27.6,3.06,2.2
2014-09-08 09:45:00+00:00,50,8.9,,26.16,6.78,,6.78,,,9.45,,6.17,,322.5,,,,110.0,20.0,274.8,185.4,115.4,63.6,125.2,26.8,2.94,1.71
2014-09-08 10:00:00+00:00,50,8.925,,27.79,6.15,,6.15,,,9.48,,6.17,,307.5,,,,110.0,20.0,258.5,185.3,90.2,51.2,105.5,22.1,3.11,1.43
2014-09-08 10:15:00+00:00,50,9.4,,28.97,6.55,,6.55,,,9.95,,6.16,,297.5,,,,110.0,20.0,262.7,185.6,99.8,55.5,108.3,26.2,3.08,1.7
2014-09-08 10:30:00+00:00,50,8.075,,28.37,6.6,,6.6,,,8.63,,6.14,,285.0,,,,110.0,20.0,213.8,155.7,72.9,40.6,91.4,14.2,3.51,1.44
2014-09-08 10:45:00+00:00,50,9.475,,28.38,6.18,,6.18,,,10.02,,6.11,,275.0,,,,110.0,20.0,277.0,190.8,115.2,64.0,121.5,30.4,3.0,1.94
2014-09-08 11:00:00+00:00,70,9.425,,28.28,6.07,,6.07,,,9.98,,6.07,,280.0,,,,110.0,20.0,275.5,191.5,111.3,62.0,117.1,29.2,3.0,1.9
2014-09-08 11:15:00+00:00,70,9.4,,28.94,6.13,,6.13,,,9.95,,6.03,,297.5,,,,110.0,20.0,263.7,190.7,91.9,51.7,104.5,24.8,3.08,1.49
2014-09-08 11:30:00+00:00,50,9.65,,28.69,6.53,,6.53,,,10.2,,6.0,,295.0,,,,110.0,20.0,277.0,193.7,108.8,60.0,116.0,29.8,2.97,1.73
2014-09-08 11:45:00+00:00,70,9.875,,29.17,6.0,,6.0,,,10.43,,5.97,,287.5,,,,110.0,20.0,284.3,201.6,109.5,61.1,113.7,31.8,2.95,1.87
2014-09-08 12:00:00+00:00,50,10.1,,30.24,6.57,,6.57,,,10.65,,5.95,,290.0,,,,110.0,20.0,279.4,196.6,110.8,61.0,116.1,33.1,2.99,1.88
2014-09-08 12:15:00+00:00,70,10.275,,31.47,5.93,,5.93,,,10.82,,5.94,,282.5,,,,110.0,20.0,273.1,202.1,93.8,52.6,99.1,30.0,3.06,1.77
2014-09-08 12:30:00+00:00,70,8.075,,29.71,5.63,,5.63,,,8.63,,5.95,,272.5,,,,110.0,20.0,216.1,167.3,56.7,33.5,88.6,12.1,3.68,1.0
2014-09-08 12:45:00+00:00,50,9.95,,32.06,6.07,,6.07,,,10.5,,5.96,,262.5,,,,110.0,20.0,252.5,188.4,84.8,47.1,92.7,25.1,3.22,1.71
2014-09-08 13:00:00+00:00,70,9.975,,31.14,5.9,,5.9,,,10.52,,5.99,,260.0,,,,110.0,20.0,265.3,194.0,95.9,53.1,101.2,28.2,3.12,1.88
2014-09-08 13:15:00+00:00,0,9.6,5.7,30.89,5.72,,5.72,,,10.15,,,,265.0,265.0,,,110.0,20.0,,,,,,,3.22,
2014-09-08 13:30:00+00:00,70,9.425,,29.74,5.75,,5.75,,,9.98,,6.07,,260.0,,,,110.0,20.0,260.2,191.4,91.8,50.9,98.5,24.2,3.16,1.81
2014-09-08 13:45:00+00:00,50,9.2,,29.06,6.18,,6.18,,,9.75,,6.12,,267.5,,,,110.0,20.0,258.4,187.9,94.4,51.8,101.6,23.4,3.16,1.82
2014-09-08 14:00:00+00:00,70,8.975,,29.14,5.7,,5.7,,,9.52,,6.17,,257.5,,,,110.0,20.0,248.8,186.7,81.8,45.2,92.5,19.6,3.25,1.63
2014-09-08 14:15:00+00:00,70,8.625,,27.26,4.97,,4.97,,,9.18,,6.21,,246.0,,,,110.0,20.0,260.6,191.2,93.8,52.0,99.8,20.6,3.16,1.93
2014-09-08 14:30:00+00:00,70,8.625,,26.93,4.0,,4.0,,,9.18,,6.24,,240.0,,,,110.0,20.0,268.7,203.8,88.2,49.8,92.6,19.9,3.12,2.0
2014-09-08 14:45:00+00:00,70,8.65,,27.39,2.65,3.17,4.03,,,9.2,,6.26,2.65,238.5,,,127.0,110.0,20.0,265.7,203.5,85.1,47.9,88.9,19.3,3.17,2.03
2014-09-08 15:00:00+00:00,70,8.475,,27.74,2.47,3.2,4.45,2.47,2.68,9.02,0.05,6.27,2.7,252.5,,115.0,115.0,101.2,11.0,248.7,192.7,73.5,42.5,82.0,16.7,3.27,1.72
2014-09-08 15:15:00+00:00,50,8.05,,27.16,2.8,3.13,4.32,,,8.6,,6.26,2.8,248.5,,,116.0,110.0,20.0,244.0,194.8,66.1,37.2,78.5,13.2,3.37,1.53
2014-09-08 15:30:00+00:00,70,8.35,,25.86,3.47,,3.47,,,8.9,,6.24,,237.5,,,,110.0,20.0,276.0,210.7,90.8,50.1,93.9,18.7,3.1,2.09
2014-09-08 15:45:00+00:00,50,8.425,,27.16,2.45,3.83,3.9,,,8.98,,6.19,2.45,252.5,,,111.0,110.0,20.0,264.2,211.9,72.5,40.2,79.1,15.5,3.22,1.8
2014-09-08 16:00:00+00:00,50,7.25,,25.57,2.15,3.78,3.5,,,7.8,,6.12,2.15,247.5,,,106.0,110.0,20.0,237.9,203.4,46.7,26.6,62.4,7.9,3.53,1.15
2014-09-08 16:15:00+00:00,50,8.575,,26.76,2.47,3.53,3.38,,,9.13,,6.04,2.47,240.0,,,109.0,110.0,20.0,279.9,223.0,80.3,43.4,82.8,17.0,3.12,2.02
2014-09-08 16:30:00+00:00,50,8.675,,27.12,1.7,3.3,3.38,,,9.23,,5.94,1.7,242.5,,,106.0,110.0,20.0,282.5,227.7,77.9,41.8,79.3,16.7,3.13,2.06
2014-09-08 16:45:00+00:00,50,8.975,,27.92,2.08,3.42,3.38,,,9.52,,5.82,2.08,241.0,,,106.0,110.0,20.0,288.9,233.7,78.9,42.0,77.5,17.7,3.11,2.28
2014-09-08 17:00:00+00:00,50,9.125,,28.94,1.73,2.88,2.75,,,9.68,,5.68,1.73,240.0,,,104.0,110.0,20.0,287.9,242.3,65.2,34.6,62.9,15.0,3.17,2.42
2014-09-08 17:15:00+00:00,100,9.1,,28.85,1.67,2.35,2.28,,,9.65,,5.54,1.67,235.0,,,101.0,110.0,20.0,290.9,245.2,65.2,34.5,60.9,14.7,3.17,2.76
2014-09-08 17:30:00+00:00,100,9.25,,29.66,2.17,,2.17,,,9.8,,5.39,,237.5,,,,110.0,20.0,289.8,248.2,59.5,31.3,55.6,13.8,3.21,2.7
2014-09-08 17:45:00+00:00,100,9.05,,29.79,2.45,,2.45,,,9.6,,5.23,,235.0,,,,110.0,20.0,281.9,244.8,52.9,27.9,49.1,11.7,3.29,2.82
2014-09-08 18:00:00+00:00,100,9.0,,29.75,2.5,,2.5,,,9.55,,5.06,,232.5,,,,110.0,20.0,281.3,243.3,54.1,28.6,49.7,11.8,3.31,2.96
2014-09-08 18:15:00+00:00,100,7.35,,26.99,1.35,1.88,4.78,,,7.9,,4.9,1.35,246.0,,,100.0,110.0,20.0,254.0,237.2,24.4,12.7,23.9,3.6,3.67,2.14
2014-09-08 18:30:00+00:00,100,7.2,,18.13,2.03,4.13,6.53,,,7.75,,4.74,2.03,527.5,,,94.0,110.0,20.0,401.7,340.7,89.6,45.4,92.2,12.5,2.52,1.75
2014-09-08 18:45:00+00:00,100,8.35,,28.37,2.1,4.5,3.42,,,8.9,,4.58,2.1,227.5,,,93.0,110.0,20.0,268.0,234.5,47.5,25.5,42.0,9.1,3.4,3.73
2014-09-08 19:00:00+00:00,100,6.625,,24.82,1.75,3.5,2.67,,,7.18,,4.43,1.75,220.0,,,95.0,110.0,20.0,238.2,219.4,27.2,14.3,26.4,3.3,3.75,2.28
2014-09-08 19:15:00+00:00,100,7.525,,26.24,1.73,2.3,2.4,,,8.07,,4.28,1.73,213.5,,,100.0,110.0,20.0,254.9,221.4,47.6,25.3,43.1,7.3,3.49,3.22
2014-09-08 19:30:00+00:00,100,6.8,,23.35,2.03,3.13,2.5,,,7.35,,4.14,2.03,213.5,,,100.0,110.0,20.0,257.4,222.0,50.2,26.9,44.7,6.3,3.43,3.55
2014-09-08 19:45:00+00:00,100,6.225,,19.87,1.75,3.72,2.97,,,6.78,,4.01,1.75,222.5,,,97.0,110.0,20.0,277.4,236.9,57.5,30.9,51.3,6.1,3.19,3.54
2014-09-08 20:00:00+00:00,100,5.8,,17.18,1.77,,1.77,,,6.35,,3.89,,223.5,,,,110.0,20.0,315.9,245.4,99.5,53.0,88.1,9.0,2.96,3.66
2014-09-08 20:15:00+00:00,100,5.55,,16.46,1.75,2.17,2.15,,,6.1,,3.78,1.75,245.0,,,97.0,110.0,20.0,318.4,259.0,83.7,44.9,73.3,7.0,2.97,3.94
2014-09-08 20:30:00+00:00,100,5.45,,15.6,2.1,,2.1,,,6.0,,3.68,,256.0,,,,110.0,20.0,339.0,272.5,93.8,50.3,82.4,7.6,2.86,3.89
2014-09-08 20:45:00+00:00,100,5.625,,15.89,1.73,3.58,1.73,,,6.18,,3.59,1.73,256.0,,,103.0,110.0,20.0,343.6,274.8,97.5,51.7,88.1,8.3,2.83,3.26
2014-09-08 21:00:00+00:00,100,5.25,,16.33,2.9,,2.9,,,5.8,,3.52,,283.5,,,,110.0,20.0,310.8,273.5,53.5,28.3,50.7,4.1,3.11,2.57
2014-09-08 21:15:00+00:00,100,5.5,,17.07,2.15,,2.15,,,6.05,,3.46,,260.0,,,,110.0,20.0,306.7,265.0,59.2,31.5,54.0,4.9,3.1,3.13
2014-09-08 21:30:00+00:00,100,5.425,,16.32,2.1,,2.1,,,5.97,,3.41,,248.5,,,,110.0,20.0,314.3,259.9,76.9,41.1,68.1,6.1,3.01,3.68
2014-09-08 21:45:00+00:00,100,5.2,,15.27,1.92,3.63,1.92,,,5.75,,3.38,2.45,250.0,,,100.0,110.0,20.0,324.7,263.8,86.1,46.0,76.6,6.3,2.93,3.59
2014-09-08 22:00:00+00:00,100,5.05,,14.1,2.25,,2.25,,,5.6,,3.37,,276.0,,,,110.0,20.0,352.8,287.0,93.0,50.1,81.8,6.5,2.79,3.87
2014-09-08 22:15:00+00:00,100,4.8,,13.43,3.03,,3.03,,,5.35,,3.37,,327.5,,,,110.0,20.0,355.7,302.9,76.0,40.0,73.9,4.8,2.8,2.29
2014-09-08 22:30:00+00:00,100,4.85,,13.26,2.4,,2.4,,,5.4,,3.38,,318.5,,,,110.0,20.0,369.0,308.6,86.6,46.0,81.9,5.6,2.73,2.59
2014-09-08 23:00:00+00:00,100,5.25,,14.2,2.08,,2.08,,,5.8,,3.41,,310.0,,,,110.0,20.0,371.2,307.6,91.0,48.1,85.6,6.9,2.7,2.64
2014-09-08 23:15:00+00:00,100,5.25,,14.58,2.15,,2.15,,,5.8,,3.43,,303.5,,,,110.0,20.0,360.1,301.7,83.7,44.2,79.2,6.3,2.78,2.58
2014-09-08 23:30:00+00:00,100,5.175,,14.93,2.2,,2.2,,,5.72,,3.45,,296.0,,,,110.0,20.0,343.2,292.6,72.6,38.4,68.8,5.3,2.88,2.57
2014-09-08 23:45:00+00:00,100,5.3,,15.23,2.42,,2.42,,,5.85,,3.45,,288.5,,,,110.0,20.0,343.6,288.8,78.1,41.8,70.9,6.0,2.87,3.21
2014-09-09 00:00:00+00:00,100,5.15,,14.81,2.25,,2.25,,,5.7,,3.45,,283.5,,,,110.0,20.0,341.2,286.0,78.5,42.0,71.0,5.7,2.88,3.27
2014-09-09 00:15:00+00:00,100,5.125,,14.6,2.83,,2.83,,,5.68,,3.42,,303.5,,,,110.0,20.0,348.1,294.4,76.8,41.1,71.1,5.6,2.85,2.9
2014-09-09 00:30:00+00:00,100,5.0,,14.06,2.45,,2.45,,,5.55,,3.38,,297.5,,,,110.0,20.0,352.1,294.3,82.4,44.1,75.4,5.7,2.81,3.09
2014-09-09 00:45:00+00:00,100,5.125,,14.3,2.08,,2.08,,,5.68,,3.33,,292.5,,,,110.0,20.0,356.0,295.2,86.7,46.0,80.4,6.2,2.79,2.85
2014-09-09 01:00:00+00:00,100,4.9,,13.93,2.05,,2.05,,,5.45,,3.26,,293.5,,,,110.0,20.0,347.1,291.3,79.7,42.2,75.0,5.2,2.84,2.66
2014-09-09 01:15:00+00:00,100,4.95,,13.96,3.13,,3.13,,,5.5,,3.19,,328.5,,,,110.0,20.0,352.0,300.1,74.8,39.1,73.6,5.0,2.82,2.17
