Time,CS,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2014-12-12 05:15:00+00:00,100,5.0,16.86,1.85,,1.85,,,5.8,0.1,4.25,,,206.5,206.5,,,110.0,20.0,259.4,205.5,76.8,41.4,66.8,5.3,3.37,3.9
2014-12-12 05:22:30+00:00,65,5.35,19.45,2.05,,2.05,,,6.25,0.2,4.4,,,211.5,211.5,,,110.0,20.0,231.1,203.5,38.1,20.1,41.1,3.2,3.64,1.74
2014-12-12 05:30:00+00:00,85,5.8,21.05,1.8,,1.8,,,7.3,0.95,4.54,,,208.0,208.0,,,110.0,20.0,232.7,198.0,49.3,26.8,42.0,4.8,3.63,3.1
2014-12-12 05:37:30+00:00,100,6.45,23.8,2.8,,2.8,,,7.1,0.15,4.69,,,207.0,207.0,,,110.0,20.0,223.5,192.8,42.9,23.2,45.1,5.3,3.69,1.95
2014-12-12 05:45:00+00:00,90,6.55,24.59,1.8,,1.8,,,7.2,0.15,4.84,,,138.5,138.5,,,110.0,20.0,214.2,182.8,44.3,24.8,51.5,5.8,3.76,1.6
2014-12-12 05:52:30+00:00,100,6.55,24.14,2.6,,2.6,,,7.2,0.1,4.99,,,196.5,196.5,,,110.0,20.0,218.0,183.7,46.9,25.0,49.3,5.9,3.68,1.9
2014-12-12 06:00:00+00:00,75,7.0,24.28,1.85,,2.8,1.85,1.91,7.8,0.15,5.13,,,204.0,204.0,130.0,,110.0,20.0,239.3,185.9,76.3,41.7,67.1,10.8,3.47,3.35
2014-12-12 06:07:30+00:00,90,7.8,28.55,3.25,,3.25,,,8.4,0.1,5.27,,,210.0,210.0,,,110.0,20.0,230.0,197.2,45.5,25.2,55.0,8.5,3.66,1.42
2014-12-12 06:15:00+00:00,95,8.05,29.43,3.45,,3.45,,,8.7,0.1,5.41,,,211.0,211.0,,,110.0,20.0,227.6,191.1,51.6,28.8,51.8,10.1,3.66,2.5
2014-12-12 06:22:30+00:00,95,8.4,30.66,2.6,,2.6,,,9.2,0.4,5.55,,,213.0,213.0,,,110.0,20.0,227.2,193.5,46.7,25.3,43.3,9.8,3.65,2.13
2014-12-12 06:30:00+00:00,95,8.45,31.5,2.7,,2.7,,,9.25,0.15,5.68,,,211.0,211.0,,,110.0,20.0,223.4,190.6,46.7,26.0,39.1,10.1,3.73,2.63
2014-12-12 06:37:30+00:00,95,8.05,29.55,2.8,,2.8,,,9.0,0.45,5.81,,,208.0,208.0,,,110.0,20.0,220.1,187.5,44.4,24.1,43.8,8.7,3.67,1.96
2014-12-12 06:45:00+00:00,100,8.15,29.7,3.0,,3.0,,,8.8,0.15,5.93,,,204.0,204.0,,,110.0,20.0,222.4,184.6,52.0,28.4,51.0,10.3,3.64,2.18
2014-12-12 06:52:30+00:00,95,8.4,30.2,3.45,,3.45,,,9.05,0.15,6.04,,,211.0,211.0,,,110.0,20.0,230.8,188.0,60.4,34.0,57.0,12.9,3.6,2.8
2014-12-12 07:00:00+00:00,95,8.5,30.73,2.9,,2.9,,,9.2,0.15,6.15,,,210.0,210.0,,,110.0,20.0,228.6,190.6,52.9,29.3,50.2,11.6,3.62,2.13
2014-12-12 07:07:30+00:00,95,8.75,32.87,3.05,,3.05,,,9.45,0.1,6.26,,,213.5,213.5,,,110.0,20.0,219.9,190.3,41.2,23.3,39.9,10.0,3.76,2.04
2014-12-12 07:15:00+00:00,95,8.5,32.04,3.05,,3.05,,,9.35,0.15,6.36,,,211.0,211.0,,,110.0,20.0,216.0,185.9,41.8,23.5,40.3,9.5,3.77,1.94
2014-12-12 07:22:30+00:00,95,8.2,29.78,3.05,,3.05,,,9.0,0.25,6.45,,,201.0,201.0,,,110.0,20.0,227.7,180.2,68.9,38.0,49.6,13.5,3.63,4.53
2014-12-12 07:30:00+00:00,95,8.8,29.61,3.35,,3.35,,,9.45,0.15,6.53,,,206.8,206.8,,,110.0,20.0,241.9,191.4,66.4,36.1,78.2,15.3,3.37,1.5
2014-12-12 07:37:30+00:00,95,9.05,32.46,2.6,3.15,3.7,,,9.75,0.15,6.61,2.6,,211.0,211.0,,112.5,110.0,20.0,228.7,191.5,50.1,28.5,62.6,13.0,3.59,1.4
2014-12-12 07:45:00+00:00,95,9.225,33.52,3.3,,3.3,,,9.95,0.1,6.68,,,200.0,221.5,,,110.0,20.0,227.7,191.4,49.8,29.0,56.0,13.4,3.64,1.94
2014-12-12 07:52:30+00:00,95,8.75,32.24,3.6,,3.6,,,9.5,0.15,6.75,,,216.0,216.0,,,110.0,20.0,223.9,184.6,56.2,32.1,49.6,13.3,3.68,2.76
2014-12-12 08:00:00+00:00,100,8.6,31.37,3.45,,3.45,,,9.3,0.1,6.81,,,211.5,211.5,,,110.0,20.0,223.2,184.1,54.1,30.8,53.7,12.5,3.65,2.23
2014-12-12 08:07:30+00:00,90,8.55,30.54,2.6,3.15,3.55,,,9.2,0.2,6.87,2.6,,211.0,211.0,,115.0,110.0,20.0,225.1,181.3,59.9,33.4,59.9,13.3,3.57,2.14
2014-12-12 08:15:00+00:00,95,8.4,29.47,2.8,3.3,3.75,,,9.2,0.1,6.92,2.8,,214.0,214.0,,110.0,110.0,20.0,239.4,177.3,87.4,47.7,80.1,17.8,3.51,2.76
2014-12-12 08:22:30+00:00,75,7.4,27.74,3.5,,3.5,,,8.25,0.25,6.96,,,204.0,204.0,,,110.0,20.0,205.9,169.4,48.7,27.8,52.1,8.5,3.75,1.88
2014-12-12 08:30:00+00:00,60,7.475,25.04,3.45,,3.45,,,8.55,0.55,7.0,,,202.0,259.0,,,110.0,20.0,227.9,173.2,49.3,37.1,78.6,11.3,3.36,1.6
2014-12-12 08:37:30+00:00,95,9.475,30.05,3.5,,3.5,,,10.1,0.15,7.04,,,200.0,209.0,,,110.0,20.0,264.4,202.8,76.9,46.0,99.5,22.3,3.18,1.49
2014-12-12 08:45:00+00:00,100,9.75,32.08,3.55,,3.55,,,10.6,0.15,7.07,,,204.0,204.0,,,110.0,20.0,254.4,205.8,62.9,35.4,84.4,18.8,3.29,1.18
2014-12-12 08:52:30+00:00,100,10.45,33.01,4.2,,4.2,,,11.25,0.25,7.1,,,238.0,238.0,,,110.0,20.0,270.0,211.4,79.7,44.3,92.1,26.3,3.16,1.62
2014-12-12 09:00:00+00:00,100,11.3,34.54,4.0,,4.0,,,11.75,0.25,7.13,,,229.0,229.0,,,110.0,20.0,285.9,215.2,97.8,53.4,101.3,36.3,3.06,2.03
2014-12-12 09:07:30+00:00,100,11.475,37.16,3.5,,3.5,,,12.05,0.1,7.16,,,196.5,218.0,,,110.0,20.0,267.4,216.6,68.1,39.3,85.3,28.2,3.24,1.39
2014-12-12 09:15:00+00:00,90,11.75,37.98,2.65,,5.6,2.65,2.81,12.4,0.4,7.18,,,259.5,259.5,107.3,,96.5,6.3,264.3,205.3,82.3,46.3,99.5,34.5,3.23,1.47
2014-12-12 09:22:30+00:00,95,12.4,40.81,4.55,,4.55,,,13.05,0.15,7.2,,,249.0,249.0,,,110.0,20.0,265.1,217.4,67.4,38.2,55.5,31.9,3.29,3.48
2014-12-12 09:30:00+00:00,95,12.2,42.56,4.5,,4.5,,,12.9,0.15,7.22,,,246.0,246.0,,,110.0,20.0,245.2,210.9,47.9,27.6,62.0,23.1,3.49,1.39
2014-12-12 09:37:30+00:00,95,12.05,42.03,4.35,,4.35,,,12.85,0.15,7.23,,,236.0,236.0,,,110.0,20.0,250.7,205.0,66.8,38.7,52.1,29.9,3.49,3.43
2014-12-12 09:45:00+00:00,90,11.3,40.4,4.25,,4.25,,,12.0,0.35,7.25,,,223.0,223.0,,,110.0,20.0,227.5,192.3,48.1,27.0,55.9,19.1,3.58,1.62
2014-12-12 09:52:30+00:00,95,10.45,37.75,3.9,,3.9,,,10.95,0.2,7.26,,,221.0,221.0,,,110.0,20.0,223.4,190.8,43.6,24.6,50.8,15.1,3.61,1.55
2014-12-12 10:00:00+00:00,100,9.35,34.06,3.9,,3.9,,,10.15,0.25,7.28,,,208.0,208.0,,,110.0,20.0,212.9,176.4,48.6,27.2,53.8,13.2,3.64,1.72
2014-12-12 10:09:11+00:00,85,10.4,32.74,4.4,,4.4,,,11.05,0.1,7.29,,,215.0,215.0,,,110.0,20.0,267.3,197.1,95.4,52.2,105.7,30.1,3.15,1.77
2014-12-12 10:15:00+00:00,90,10.7,34.33,4.1,,4.1,,,11.25,0.1,7.3,,,217.0,217.0,,,110.0,20.0,259.1,203.2,73.6,40.2,91.0,25.3,3.21,1.35
2014-12-12 10:22:30+00:00,95,10.65,35.68,3.65,,3.65,,,11.3,0.15,7.31,,,214.0,214.0,,,110.0,20.0,253.8,207.8,62.0,35.0,75.0,22.0,3.35,1.47
2014-12-12 10:30:00+00:00,95,10.4,34.53,3.75,,3.75,,,11.2,0.15,7.32,,,218.5,218.5,,,110.0,20.0,261.2,203.2,83.1,47.2,73.2,27.1,3.32,2.85
2014-12-12 10:37:30+00:00,95,9.25,33.95,3.65,,3.65,,,9.9,0.1,7.33,,,214.0,214.0,,,110.0,20.0,222.6,189.7,42.4,24.9,56.7,12.2,3.67,1.25
2014-12-12 10:45:00+00:00,80,10.4,32.37,2.8,3.4,4.35,,,11.1,0.15,7.34,2.8,,226.5,226.5,,107.5,110.0,20.0,273.2,199.5,101.6,55.6,105.4,31.9,3.11,2.08
2014-12-12 10:52:30+00:00,70,9.6,31.93,2.95,3.6,4.0,,,9.95,0.15,7.35,2.95,,217.0,217.0,,107.5,110.0,20.0,242.4,192.4,66.3,37.0,78.2,18.7,3.33,1.55
2014-12-12 11:00:00+00:00,85,9.55,29.88,3.95,,3.95,,,10.5,0.4,7.35,,,219.0,219.0,,,110.0,20.0,255.2,188.9,87.5,47.0,96.1,23.1,3.13,1.72
2014-12-12 11:07:30+00:00,95,10.4,32.21,2.75,,3.95,2.75,2.86,11.1,0.15,7.36,,,219.5,219.5,94.0,,110.0,20.0,275.9,209.5,86.8,46.9,106.8,27.7,3.1,1.35
2014-12-12 11:15:00+00:00,85,10.75,34.58,4.0,,4.0,,,11.7,0.4,7.36,,,214.0,214.0,,,110.0,20.0,270.4,218.0,71.1,40.6,90.8,25.8,3.22,1.33
2014-12-12 11:22:30+00:00,95,10.5,35.47,4.05,,4.05,,,11.2,0.15,7.35,,,230.5,230.5,,,110.0,20.0,253.5,210.8,59.7,34.7,52.2,21.1,3.38,2.97
2014-12-12 11:30:00+00:00,85,10.2,35.23,3.5,,3.5,,,10.95,0.2,7.35,,,226.0,226.0,,,110.0,20.0,237.8,199.3,51.9,28.9,54.4,16.8,3.45,1.73
2014-12-12 11:37:30+00:00,85,9.25,32.22,2.95,3.45,3.7,,,9.85,0.15,7.34,2.95,,217.0,217.0,,117.5,110.0,20.0,231.8,189.8,53.9,30.1,67.4,14.5,3.48,1.34
2014-12-12 11:45:00+00:00,95,10.3,32.9,2.9,3.55,3.45,,,11.0,0.2,7.32,2.9,3.45,216.5,216.5,,117.5,110.0,20.0,266.7,207.0,81.4,44.7,85.5,25.6,3.19,1.92
2014-12-12 11:52:30+00:00,90,9.65,33.19,3.5,,3.5,,,10.25,0.25,7.31,,,219.0,219.0,,,110.0,20.0,237.5,198.3,50.8,28.5,63.2,15.0,3.44,1.34
2014-12-12 12:00:00+00:00,85,10.325,31.57,3.5,,3.5,,,11.4,0.55,7.29,,,211.0,221.5,,,110.0,20.0,277.3,203.4,97.5,54.4,105.0,30.7,3.07,2.01
2014-12-12 12:07:30+00:00,100,10.15,32.58,3.45,,3.45,,,10.8,0.15,7.26,,,208.0,208.0,,,110.0,20.0,264.0,206.3,78.2,43.1,86.6,24.1,3.21,1.73
2014-12-12 12:15:00+00:00,95,10.025,32.23,2.6,3.15,3.3,2.6,2.81,10.5,0.2,7.23,2.85,,204.0,224.5,113.9,122.5,100.1,9.9,258.8,204.9,69.4,40.2,88.3,22.0,3.22,1.39
2014-12-12 12:22:30+00:00,95,10.15,31.57,2.5,,3.7,2.5,2.61,10.7,0.1,7.19,,,224.5,224.5,113.9,,110.0,20.0,278.7,205.3,102.5,55.9,100.1,30.3,3.11,2.38
2014-12-12 13:00:00+00:00,100,10.55,34.45,3.25,,3.25,,,11.25,0.2,6.91,,,226.0,226.0,,,110.0,20.0,264.6,216.7,65.7,36.1,72.0,22.1,3.27,1.73
2014-12-12 13:07:30+00:00,95,10.6,34.43,3.7,,3.7,,,11.1,0.1,6.84,,,232.0,232.0,,,110.0,20.0,265.7,212.2,74.9,41.4,76.1,25.1,3.25,2.18
2014-12-12 13:15:00+00:00,95,10.45,34.1,3.65,,3.65,,,11.35,0.25,6.76,,,229.0,229.0,,,110.0,20.0,259.9,211.0,67.2,36.8,75.5,21.9,3.26,1.66
2014-12-12 13:22:30+00:00,95,10.45,34.45,3.55,,3.55,,,11.2,0.2,6.67,,,231.5,231.5,,,110.0,20.0,257.7,211.1,64.1,35.0,71.1,20.9,3.3,1.7
2014-12-12 13:30:00+00:00,95,10.45,34.96,3.2,,3.2,,,11.25,0.15,6.59,,,231.0,231.0,,,110.0,20.0,254.7,211.8,59.0,32.0,62.0,19.2,3.35,1.82
2014-12-12 13:37:30+00:00,95,10.35,34.19,3.05,,3.05,,,11.3,0.25,6.49,,,229.5,229.5,,,110.0,20.0,261.3,209.9,72.1,39.3,65.9,22.5,3.3,2.32
2014-12-12 13:45:00+00:00,95,10.5,34.23,3.0,,3.0,,,11.25,0.2,6.39,,,224.5,224.5,,,110.0,20.0,266.1,212.5,74.9,40.6,70.8,23.9,3.26,2.31
2014-12-12 13:52:30+00:00,95,10.35,34.76,3.0,,3.0,,,11.1,0.15,6.29,,,226.5,226.5,,,110.0,20.0,262.6,212.5,71.6,39.9,61.4,22.6,3.36,2.84
2014-12-12 13:56:05+00:00,90,7.9,31.15,7.57,,7.57,,,8.45,0.03,6.24,,,257.5,257.5,,,110.0,20.0,188.8,161.2,37.1,20.0,41.0,6.9,3.94,1.74
2014-12-12 14:00:00+00:00,95,10.2,34.11,2.05,,3.0,2.05,2.16,10.8,0.15,6.18,,,226.5,226.5,119.0,,110.0,20.0,262.5,210.3,74.2,40.9,65.4,22.5,3.34,2.78
2014-12-12 14:07:30+00:00,95,9.9,33.99,2.8,,2.8,,,10.65,0.15,6.08,,,229.0,229.0,,,110.0,20.0,249.8,210.4,54.9,29.7,52.2,15.8,3.43,2.07
2014-12-12 14:15:00+00:00,95,9.75,33.72,2.9,,2.9,,,10.4,0.25,5.96,,,222.0,222.0,,,110.0,20.0,247.9,205.4,59.9,32.6,55.4,16.6,3.46,2.46
2014-12-12 14:22:30+00:00,100,9.3,32.89,2.6,,2.6,,,10.15,0.15,5.85,,,219.3,219.3,,,110.0,20.0,243.6,204.7,55.1,30.2,48.8,14.0,3.54,2.36
2014-12-12 14:30:00+00:00,95,8.7,31.27,2.45,,2.45,,,9.4,0.15,5.74,,,216.5,216.5,,,110.0,20.0,233.6,200.6,46.0,24.7,41.5,10.2,3.59,2.04
2014-12-12 14:37:30+00:00,100,8.05,27.32,3.1,,3.1,,,8.95,0.25,5.62,,,210.0,210.0,,,110.0,20.0,243.7,193.3,70.3,37.5,69.1,12.9,3.39,2.27
2014-12-12 14:45:00+00:00,100,8.0,26.87,2.45,,2.45,,,8.75,0.15,5.51,,,212.0,212.0,,,110.0,20.0,254.8,204.4,70.9,38.2,67.6,12.9,3.36,2.48
2014-12-12 14:52:30+00:00,95,7.85,26.89,2.45,,2.45,,,8.55,0.1,5.39,,,216.0,216.0,,,110.0,20.0,259.9,206.2,77.2,42.8,61.6,13.7,3.42,4.14
2014-12-12 15:00:00+00:00,100,7.45,24.86,2.0,,2.0,,,8.2,0.1,5.27,,,211.0,211.0,,,110.0,20.0,261.2,204.7,80.4,43.7,67.4,12.5,3.34,3.49
2014-12-12 15:07:30+00:00,100,7.2,23.13,1.75,,1.75,,,7.85,0.15,5.16,,,207.0,207.0,,,110.0,20.0,275.1,208.4,93.9,49.9,79.4,13.3,3.21,3.57
2014-12-12 15:15:00+00:00,100,6.95,21.55,1.75,,1.75,,,7.6,0.1,5.05,,,202.0,202.0,,,110.0,20.0,279.8,213.0,93.6,48.8,89.7,12.3,3.1,2.4
2014-12-12 15:22:30+00:00,100,7.1,21.19,1.9,,1.9,,,7.65,0.1,4.94,,,205.0,205.0,,,110.0,20.0,310.6,232.6,110.9,59.5,102.5,15.4,2.98,2.95
2014-12-12 15:30:00+00:00,95,7.0,21.51,2.25,,2.25,,,7.65,0.1,4.83,,,230.0,230.0,,,110.0,20.0,302.1,243.4,83.5,44.6,77.7,11.3,3.07,2.75
2014-12-12 15:37:30+00:00,95,7.1,21.63,1.9,,1.9,,,7.85,0.15,4.72,,,234.5,234.5,,,110.0,20.0,307.1,246.2,86.4,46.0,78.6,11.9,3.05,2.97
2014-12-12 15:45:00+00:00,100,7.3,22.25,2.5,,2.5,,,7.9,0.2,4.62,,,244.5,244.5,,,110.0,20.0,311.3,254.4,80.9,43.0,71.8,11.8,3.05,3.15
2014-12-12 15:52:30+00:00,95,7.4,23.22,2.05,,2.05,,,8.05,0.2,4.52,,,244.0,244.0,,,110.0,20.0,300.9,252.6,68.9,36.8,62.3,10.4,3.14,3.02
2014-12-12 16:00:00+00:00,90,7.45,23.93,2.25,,2.25,,,8.15,0.2,4.43,,,241.0,241.0,,,110.0,20.0,288.5,250.5,54.6,28.4,51.7,8.2,3.21,2.42
2014-12-12 16:07:30+00:00,100,7.3,23.76,1.8,,1.8,,,8.0,0.3,4.33,,,234.0,234.0,,,110.0,20.0,284.2,245.0,56.0,29.5,51.2,8.1,3.26,2.81
2014-12-12 16:15:00+00:00,100,7.25,22.79,2.25,,2.25,,,7.9,0.15,4.25,,,234.0,234.0,,,110.0,20.0,301.1,246.3,77.6,41.5,63.3,11.1,3.14,4.38
2014-12-12 16:22:30+00:00,95,7.15,22.33,1.85,,1.85,,,7.85,0.15,4.16,,,232.0,232.0,,,110.0,20.0,304.5,248.6,79.3,42.3,66.8,11.0,3.12,3.97
2014-12-12 16:30:00+00:00,100,7.1,22.69,1.65,2.65,2.55,,,7.75,0.15,4.08,1.65,2.55,244.0,244.0,,112.5,110.0,20.0,293.3,252.8,57.6,30.4,49.1,7.8,3.2,3.42
2014-12-12 16:37:30+00:00,100,7.2,22.79,1.5,3.85,3.35,,,7.9,0.15,4.01,1.5,3.35,248.5,248.5,,110.0,110.0,20.0,302.1,252.2,70.0,38.3,56.0,10.0,3.17,4.38
2014-12-12 16:45:00+00:00,100,7.15,22.92,2.0,,2.0,,,7.85,0.15,3.94,,,229.0,229.0,,,110.0,20.0,289.0,243.1,65.4,34.4,57.1,9.0,3.21,3.31
2014-12-12 16:52:30+00:00,100,7.25,23.66,1.8,,1.8,,,7.95,0.2,3.87,,,226.0,226.0,,,110.0,20.0,281.5,240.2,59.2,31.0,53.6,8.4,3.26,2.88
2014-12-12 17:00:00+00:00,95,7.35,24.17,1.8,2.5,1.9,,,8.0,0.25,3.81,1.8,1.9,224.0,224.0,,110.0,110.0,20.0,280.9,236.9,62.6,33.2,54.2,9.2,3.29,3.53
2014-12-12 17:07:30+00:00,0,7.3,25.0,2.1,3.15,2.75,,,8.05,0.25,3.75,2.1,2.75,231.0,231.0,,107.5,110.0,20.0,,,,,,,3.42,
2014-12-12 17:15:00+00:00,95,7.15,24.17,1.8,4.65,2.5,,,7.8,0.15,3.7,1.8,2.5,220.0,220.0,,107.5,110.0,20.0,270.5,226.3,62.2,33.4,50.0,8.6,3.38,4.55
2014-12-12 17:22:30+00:00,0,6.95,23.2,1.95,4.25,3.95,,,7.7,0.15,3.65,1.95,3.95,234.0,234.0,,107.5,110.0,20.0,,,,,,,3.34,
2014-12-12 17:30:00+00:00,80,6.95,23.89,1.7,4.5,3.2,,,7.75,0.15,3.61,1.7,3.2,229.0,229.0,,107.5,110.0,20.0,267.7,232.6,49.6,26.8,40.8,6.6,3.44,4.05
2014-12-12 17:37:30+00:00,80,6.85,23.92,2.0,3.65,3.6,,,7.35,0.1,3.57,2.0,3.6,231.0,231.0,,107.5,110.0,20.0,265.1,231.3,47.5,26.1,37.8,6.2,3.49,4.19
2014-12-12 17:45:00+00:00,80,6.85,23.5,1.7,3.5,2.9,,,7.55,0.15,3.53,1.7,2.9,221.0,221.0,,105.0,110.0,20.0,265.4,224.5,57.4,31.5,43.6,7.4,3.43,5.57
2014-12-12 17:52:30+00:00,90,6.5,22.76,1.65,3.6,2.9,,,7.2,0.3,3.49,1.65,2.9,214.0,214.0,,105.0,110.0,20.0,252.1,217.4,48.9,26.4,39.3,5.6,3.5,4.17
2014-12-12 18:00:00+00:00,100,5.95,20.76,1.8,2.95,2.2,,,6.6,0.15,3.46,1.8,2.2,209.0,209.0,,105.0,110.0,20.0,254.3,214.5,56.3,30.1,46.0,5.4,3.49,4.33
2014-12-12 18:07:30+00:00,80,5.7,20.0,2.05,,2.05,,,6.45,0.1,3.43,,,211.5,211.5,,,110.0,20.0,251.8,216.1,50.6,27.0,42.5,4.5,3.51,3.87
2014-12-12 18:15:00+00:00,100,5.6,18.98,1.65,2.2,2.1,,,6.2,0.15,3.41,1.65,2.1,206.5,206.5,,107.5,110.0,20.0,270.5,209.7,85.1,46.4,66.3,7.3,3.39,6.59
2014-12-12 18:22:30+00:00,95,4.95,17.81,1.7,,1.7,,,5.6,0.1,3.38,,,199.0,199.0,,,110.0,20.0,242.2,203.2,55.1,29.9,44.6,3.7,3.6,4.77
2014-12-12 18:30:00+00:00,100,4.65,15.43,1.65,,1.65,,,5.4,0.1,3.36,,,200.0,200.0,,,110.0,20.0,264.8,209.4,78.3,42.1,58.0,4.6,3.32,7.08
2014-12-12 18:37:30+00:00,100,4.5,14.87,1.65,,1.65,,,5.2,0.05,3.34,,,201.5,201.5,,,110.0,20.0,261.8,212.3,70.0,36.9,61.9,3.8,3.31,3.24
2014-12-12 18:45:00+00:00,100,4.3,14.58,1.75,,1.75,,,4.95,0.1,3.32,,,214.0,214.0,,,110.0,20.0,262.3,217.3,63.4,34.2,51.5,3.2,3.39,4.62
2014-12-12 18:52:30+00:00,100,4.2,13.73,1.7,,1.7,,,4.85,0.1,3.31,,,206.5,206.5,,,110.0,20.0,270.1,218.8,72.5,38.4,61.6,3.5,3.27,3.74
2014-12-12 19:00:00+00:00,95,4.2,14.16,1.75,,1.75,,,4.9,0.15,3.29,,,222.0,222.0,,,110.0,20.0,264.0,225.6,54.4,28.8,47.1,2.6,3.37,3.4
2014-12-12 19:07:30+00:00,95,4.1,14.37,1.7,,1.7,,,4.7,0.1,3.27,,,216.0,216.0,,,110.0,20.0,256.0,216.7,55.6,30.0,46.1,2.6,3.51,4.27
2014-12-12 19:15:00+00:00,100,3.65,13.04,1.7,,1.7,,,4.3,0.1,3.25,,,212.0,212.0,,,110.0,20.0,243.8,209.0,49.3,26.8,40.2,1.8,3.57,4.45
2014-12-12 19:22:30+00:00,95,3.3,11.87,1.4,,1.4,,,4.05,0.1,3.24,,,203.5,203.5,,,110.0,20.0,238.4,203.1,50.2,27.4,38.6,1.5,3.6,5.77
2014-12-12 19:30:00+00:00,100,2.9,10.45,1.75,,1.75,,,3.65,0.15,3.22,,,210.0,210.0,,,110.0,20.0,248.8,203.1,64.8,35.9,52.6,1.5,3.61,5.84
2014-12-12 19:37:30+00:00,0,3.15,9.15,1.7,,1.7,,,3.75,0.05,3.2,,,217.5,217.5,,,110.0,20.0,,,,,,,2.9,
2014-12-12 19:45:00+00:00,95,3.05,9.6,2.15,,2.15,,,3.75,0.1,3.18,,,298.0,298.0,,,110.0,20.0,301.7,265.4,51.7,27.8,49.2,1.4,3.15,2.61
2014-12-12 19:52:30+00:00,100,3.1,9.13,1.75,,1.75,,,3.7,0.1,3.16,,,257.0,257.0,,,110.0,20.0,334.0,252.9,114.6,62.8,91.3,3.0,2.94,6.06
2014-12-12 20:00:00+00:00,95,3.0,8.62,1.65,,1.65,,,3.7,0.1,3.15,,,259.8,259.8,,,110.0,20.0,334.8,258.8,107.5,58.1,85.1,2.6,2.87,5.48
2014-12-12 20:07:30+00:00,95,3.0,8.4,1.65,,1.65,,,3.65,0.1,3.13,,,267.5,267.5,,,110.0,20.0,358.8,265.9,131.4,71.8,104.0,3.2,2.8,6.14
2014-12-12 20:15:00+00:00,100,3.05,8.33,1.8,,1.8,,,3.7,0.1,3.11,,,289.3,289.3,,,110.0,20.0,372.9,280.8,130.8,71.6,103.7,3.4,2.73,5.48
2014-12-12 20:22:30+00:00,100,3.0,8.3,1.65,,1.65,,,3.65,0.1,3.09,,,290.0,290.0,,,110.0,20.0,354.6,282.7,101.7,54.3,84.6,2.5,2.77,3.81
2014-12-12 20:30:00+00:00,95,3.1,8.21,1.7,,1.7,,,3.7,0.1,3.07,,,300.5,300.5,,,110.0,20.0,386.5,289.8,137.2,74.5,111.6,3.6,2.65,4.72
2014-12-12 20:37:30+00:00,100,3.05,8.17,1.55,,1.55,,,3.65,0.1,3.06,,,297.0,297.0,,,110.0,20.0,366.5,291.3,106.4,56.4,93.6,2.7,2.68,3.19
2014-12-12 20:45:00+00:00,95,3.05,8.07,1.7,,1.7,,,3.75,0.1,3.04,,,312.5,312.5,,,110.0,20.0,377.0,296.8,113.8,61.0,98.3,2.9,2.65,3.5
2014-12-12 20:52:30+00:00,70,2.95,5.09,1.85,,1.85,,,3.5,0.05,3.03,,,662.0,662.0,,,110.0,20.0,655.2,512.0,204.2,105.0,236.7,5.0,1.73,1.34
2014-12-12 21:00:00+00:00,100,3.15,8.09,1.75,,1.75,,,3.85,0.1,3.02,,,342.3,342.3,,,110.0,20.0,394.7,314.2,114.4,61.0,105.7,3.1,2.57,2.76
2014-12-12 21:07:30+00:00,100,3.2,8.36,1.75,,1.75,,,3.8,0.1,3.01,,,347.5,347.5,,,110.0,20.0,387.5,316.5,101.2,53.7,99.3,2.9,2.61,2.27
2014-12-12 21:15:00+00:00,100,3.3,8.48,1.75,,1.75,,,3.9,0.05,3.0,,,347.5,347.5,,,110.0,20.0,393.5,318.0,107.6,57.3,103.3,3.3,2.57,2.45
2014-12-12 21:22:30+00:00,95,3.3,8.59,1.7,,1.7,,,3.9,0.1,3.0,,,346.0,346.0,,,110.0,20.0,390.5,319.1,101.9,54.0,99.7,3.1,2.6,2.28
2014-12-12 21:30:00+00:00,100,3.3,8.65,1.85,,1.85,,,3.95,0.1,3.0,,,355.0,355.0,,,110.0,20.0,385.5,320.6,92.7,48.6,94.8,2.8,2.62,1.96
2014-12-12 21:37:30+00:00,100,3.35,8.65,1.85,,1.85,,,3.9,0.1,3.01,,,355.3,355.3,,,110.0,20.0,394.2,321.9,103.2,54.8,101.6,3.2,2.58,2.25
2014-12-12 21:45:00+00:00,100,3.3,8.7,1.85,,1.85,,,3.85,0.1,3.02,,,359.0,359.0,,,110.0,20.0,384.1,320.4,91.1,47.9,93.5,2.8,2.64,1.94
2014-12-12 21:52:30+00:00,100,3.25,8.68,1.7,,1.7,,,3.95,0.1,3.03,,,349.0,349.0,,,110.0,20.0,377.0,319.4,82.4,43.0,87.4,2.4,2.67,1.74
2014-12-12 22:00:00+00:00,100,3.3,8.64,1.75,,1.75,,,4.0,0.1,3.05,,,347.0,347.0,,,110.0,20.0,384.2,319.9,91.9,48.2,93.9,2.8,2.62,1.96
2014-12-12 22:07:30+00:00,95,3.3,8.76,1.7,,1.7,,,3.9,0.1,3.07,,,344.0,344.0,,,110.0,20.0,379.3,318.7,86.6,45.3,89.9,2.6,2.65,1.86
2014-12-12 22:15:00+00:00,100,3.4,8.78,1.75,,1.75,,,4.15,0.15,3.1,,,344.5,344.5,,,110.0,20.0,391.0,319.8,101.5,53.6,99.6,3.3,2.58,2.24
