Time,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2024-10-08 21:45:00+00:00,5.425,14.21,1.82,,1.82,,,6.01,0.07,2.57,,315.0,315.0,,,110.0,20.0,383.2,326.6,82.4,42.0,83.2,6.6,2.62,1.9
2024-10-08 21:50:00+00:00,4.65,13.66,1.85,,1.85,,,5.15,0.03,2.59,,310.0,310.0,,,110.0,20.0,343.5,309.4,50.6,25.0,57.8,3.0,2.94,1.29
2024-10-08 21:55:00+00:00,5.145,14.04,1.82,,1.82,,,5.93,0.17,2.61,,307.5,307.5,,,110.0,20.0,365.8,317.1,71.1,36.0,73.4,5.1,2.73,1.77
2024-10-08 22:00:00+00:00,3.71,12.03,1.82,,1.82,,,5.83,0.07,2.63,,305.0,305.0,,,110.0,20.0,313.6,289.3,36.0,17.7,43.9,1.4,3.24,1.12
2024-10-08 22:05:00+00:00,4.35,13.17,1.9,,1.9,,,4.88,0.03,2.65,,305.0,305.0,,,110.0,20.0,333.2,301.8,46.5,22.8,54.0,2.4,3.03,1.26
2024-10-08 22:10:00+00:00,4.935,13.59,1.78,,1.78,,,5.76,0.04,2.68,,302.5,302.5,,,110.0,20.0,364.0,315.6,70.5,35.4,73.3,4.6,2.75,1.73
2024-10-08 22:15:00+00:00,3.99,12.03,2.07,,2.07,,,4.64,0.1,2.7,,310.0,310.0,,,110.0,20.0,331.3,295.5,52.1,26.5,56.6,2.3,3.02,1.55
2024-10-08 22:20:00+00:00,4.7,13.18,2.1,,2.1,,,4.85,0.08,2.73,,317.5,317.5,,,110.0,20.0,358.1,316.7,61.0,30.2,67.7,3.6,2.81,1.43
2024-10-08 22:25:00+00:00,5.25,13.23,2.28,,2.28,,,5.83,0.07,2.76,,325.0,325.0,,,110.0,20.0,400.1,334.8,94.7,48.4,94.2,7.0,2.52,2.0
2024-10-08 22:30:00+00:00,5.145,13.32,1.82,,1.82,,,5.72,0.07,2.8,,315.0,315.0,,,110.0,20.0,389.6,330.4,86.1,43.7,87.4,6.1,2.59,1.87
2024-10-08 22:35:00+00:00,4.1,12.3,2.22,,2.22,,,4.65,0.05,2.83,,330.0,330.0,,,110.0,20.0,338.0,304.4,49.7,24.2,58.0,2.3,3.0,1.27
2024-10-08 22:40:00+00:00,4.97,13.36,2.48,,2.48,,,5.45,0.14,2.86,,337.5,337.5,,,110.0,20.0,375.7,325.8,73.1,36.8,77.7,4.9,2.69,1.62
2024-10-08 22:45:00+00:00,4.515,13.32,1.82,,1.82,,,5.03,0.04,2.9,,320.0,320.0,,,110.0,20.0,348.8,315.6,49.4,24.3,58.2,2.8,2.95,1.19
2024-10-08 22:50:00+00:00,4.575,13.37,2.2,,2.2,,,4.9,0.03,2.94,,330.0,330.0,,,110.0,20.0,349.8,313.7,53.7,26.2,62.1,3.0,2.92,1.28
2024-10-08 22:55:00+00:00,4.34,13.0,2.13,,2.13,,,4.92,0.07,2.97,,325.0,325.0,,,110.0,20.0,340.1,307.0,49.1,24.1,57.3,2.5,3.0,1.25
2024-10-08 23:00:00+00:00,4.41,13.35,1.82,,1.82,,,4.92,0.04,3.01,,315.0,315.0,,,110.0,20.0,338.0,308.0,44.7,22.0,53.2,2.4,3.03,1.16
2024-10-08 23:05:00+00:00,3.45,10.87,2.15,,2.15,,,,0.05,3.05,,320.0,320.0,,,110.0,20.0,313.3,283.7,43.0,21.5,48.7,1.4,3.15,1.39
2024-10-08 23:10:00+00:00,3.745,11.73,2.66,,2.66,,,4.26,0.07,3.09,,335.0,335.0,,,110.0,20.0,314.9,284.5,44.3,21.8,49.3,1.7,3.13,1.45
2024-10-08 23:15:00+00:00,4.305,12.93,2.03,,2.03,,,4.5,0.07,3.13,,315.0,315.0,,,110.0,20.0,333.9,301.3,48.0,23.9,54.9,2.4,3.0,1.31
2024-10-08 23:20:00+00:00,4.375,13.57,2.92,,2.92,,,4.9,0.03,3.16,,337.5,337.5,,,110.0,20.0,323.4,292.8,45.2,21.9,51.1,2.3,3.1,1.38
2024-10-08 23:25:00+00:00,4.69,13.65,2.66,,2.66,,,5.2,0.07,3.2,,330.0,330.0,,,110.0,20.0,344.0,305.9,56.0,27.9,61.2,3.3,2.91,1.49
2024-10-08 23:30:00+00:00,3.5,11.31,2.17,,2.17,,,4.08,0.04,3.23,,315.0,315.0,,,110.0,20.0,308.3,282.2,38.2,18.7,45.1,1.3,3.23,1.26
2024-10-08 23:35:00+00:00,4.175,12.8,2.65,,2.65,,,4.85,0.03,3.26,,330.0,330.0,,,110.0,20.0,323.5,291.2,47.5,23.2,53.0,2.2,3.07,1.43
2024-10-08 23:40:00+00:00,5.25,14.14,2.45,,2.45,,,5.83,0.07,3.29,,325.0,325.0,,,110.0,20.0,370.3,320.4,73.1,36.9,76.1,5.4,2.69,1.72
2024-10-08 23:45:00+00:00,4.165,12.94,2.1,,2.1,,,4.74,0.07,3.32,,312.5,312.5,,,110.0,20.0,325.5,296.1,43.5,21.3,51.2,2.1,3.11,1.24
2024-10-08 23:50:00+00:00,4.925,13.71,1.95,,1.95,,,5.5,,3.34,,310.0,310.0,,,110.0,20.0,368.7,310.2,83.9,44.3,80.2,5.6,2.78,2.42
2024-10-08 23:55:00+00:00,5.145,13.79,2.48,,2.48,,,5.9,0.17,3.36,,327.5,327.5,,,110.0,20.0,371.7,320.5,74.8,37.9,77.5,5.4,2.68,1.75
2024-10-09 00:00:00+00:00,5.11,13.81,2.17,,2.17,,,5.97,0.35,3.38,,320.0,320.0,,,110.0,20.0,369.5,320.3,72.0,36.3,75.5,5.1,2.7,1.68
2024-10-09 00:05:00+00:00,3.925,12.2,1.9,,1.9,,,4.5,0.03,3.39,,315.0,315.0,,,110.0,20.0,324.9,295.2,43.9,21.7,52.0,1.9,3.11,1.22
2024-10-09 00:10:00+00:00,4.97,13.81,1.78,,1.78,,,5.03,0.1,3.41,,312.5,312.5,,,110.0,20.0,361.0,318.7,62.4,31.1,68.1,4.2,2.78,1.47
2024-10-09 00:15:00+00:00,5.18,13.82,1.64,,1.64,,,5.83,0.1,3.41,,310.0,310.0,,,110.0,20.0,373.6,322.3,74.9,37.8,77.5,5.4,2.67,1.74
2024-10-09 00:20:00+00:00,3.575,11.42,2.22,,2.22,,,4.1,0.03,3.42,,322.5,322.5,,,110.0,20.0,312.6,285.2,40.2,19.6,47.7,1.4,3.19,1.24
2024-10-09 00:25:00+00:00,5.285,13.98,1.89,,1.89,,,6.07,0.25,3.42,,312.5,312.5,,,110.0,20.0,377.4,321.1,81.8,41.8,82.1,6.2,2.64,1.94
2024-10-09 00:30:00+00:00,5.18,14.05,1.89,,1.89,,,5.83,0.14,3.42,,310.0,310.0,,,110.0,20.0,365.7,317.2,70.9,35.8,73.8,5.1,2.71,1.71
2024-10-09 00:35:00+00:00,4.1,12.99,2.15,,2.15,,,5.72,0.05,3.41,,315.0,315.0,,,110.0,20.0,320.4,292.4,41.6,20.1,49.6,1.9,3.17,1.2
2024-10-09 00:40:00+00:00,5.39,14.18,1.82,,1.82,,,5.93,0.04,3.4,,305.0,305.0,,,110.0,20.0,379.4,319.0,87.4,44.8,85.8,6.8,2.63,2.11
2024-10-09 00:45:00+00:00,5.25,14.18,2.28,,2.28,,,5.8,0.04,3.39,,315.0,315.0,,,110.0,20.0,368.0,317.1,74.3,37.7,76.4,5.5,2.7,1.79
2024-10-09 00:50:00+00:00,,,,1.77,,,,,,5.65,1.52,,,,97.5,,,,,,,,,,
2024-10-09 00:55:00+00:00,5.18,13.45,2.17,,2.17,,,5.83,0.07,3.35,,312.5,312.5,,,110.0,20.0,381.5,319.2,89.9,46.3,87.3,6.5,2.6,2.18
2024-10-09 01:00:00+00:00,5.25,13.54,1.82,,1.82,,,5.8,0.07,3.33,,302.5,302.5,,,110.0,20.0,391.4,318.7,104.3,54.1,97.0,7.7,2.58,2.55
2024-10-09 01:05:00+00:00,3.65,11.7,2.1,,2.1,,,5.88,0.15,3.31,,312.5,312.5,,,110.0,20.0,312.6,284.1,41.7,20.2,49.1,1.5,3.2,1.25
2024-10-09 01:10:00+00:00,4.305,12.78,1.78,,1.78,,,4.85,0.07,3.28,,305.0,305.0,,,110.0,20.0,338.3,303.7,51.0,25.3,58.3,2.6,2.97,1.31
2024-10-09 01:15:00+00:00,5.11,13.02,1.78,,1.78,,,5.76,0.17,3.25,,307.5,307.5,,,110.0,20.0,396.5,323.2,105.5,54.6,100.0,7.4,2.55,2.39
2024-10-09 01:20:00+00:00,4.3,12.72,2.67,,2.67,,,4.82,0.03,3.22,,337.5,337.5,,,110.0,20.0,337.3,299.6,55.5,27.1,61.7,2.8,2.96,1.44
2024-10-09 01:25:00+00:00,3.5,11.06,2.41,,2.41,,,3.94,0.21,3.19,,330.0,330.0,,,110.0,20.0,313.3,282.4,44.9,21.9,51.4,1.5,3.16,1.36
2024-10-09 01:30:00+00:00,4.69,12.33,2.1,,2.1,,,5.41,0.25,3.15,,322.5,322.5,,,110.0,20.0,378.9,323.4,80.9,40.9,84.4,4.8,2.63,1.72
2024-10-09 01:35:00+00:00,4.725,12.09,2.85,,2.85,,,5.43,0.2,3.12,,362.5,362.5,,,110.0,20.0,391.6,333.8,84.8,42.2,90.4,5.1,2.56,1.61
2024-10-09 01:40:00+00:00,4.83,12.02,1.78,,1.78,,,5.55,0.25,3.09,,325.0,325.0,,,110.0,20.0,405.5,340.2,95.2,48.0,98.5,6.0,2.49,1.75
2024-10-09 01:45:00+00:00,4.935,11.97,2.03,,2.03,,,5.62,0.14,3.06,,345.0,345.0,,,110.0,20.0,425.9,351.0,108.8,55.6,110.4,7.2,2.42,1.89
2024-10-09 01:50:00+00:00,2.975,9.01,2.45,,2.45,,,3.63,0.1,3.02,,372.5,372.5,,,110.0,20.0,319.0,280.0,55.7,28.1,59.7,1.4,3.03,1.63
2024-10-09 01:55:00+00:00,4.27,11.53,2.66,,2.66,,,4.85,0.1,2.99,,387.5,387.5,,,110.0,20.0,381.7,332.4,72.7,35.5,83.1,3.6,2.7,1.34
2024-10-09 02:00:00+00:00,4.025,10.81,2.48,,2.48,,,4.74,0.17,2.96,,390.0,390.0,,,110.0,20.0,383.7,331.1,77.1,38.3,86.4,3.4,2.68,1.41
2024-10-09 02:05:00+00:00,3.075,9.15,2.67,,2.67,,,4.68,0.03,2.94,,407.5,407.5,,,110.0,20.0,335.2,292.4,61.3,30.4,67.6,1.6,2.97,1.49
2024-10-09 02:10:00+00:00,3.22,9.11,1.78,,1.78,,,3.77,0.04,2.91,,380.0,380.0,,,110.0,20.0,366.2,324.7,61.0,30.2,76.4,1.8,2.83,1.08
2024-10-09 02:15:00+00:00,3.745,10.51,2.66,,2.66,,,5.24,0.14,2.89,,415.0,415.0,,,110.0,20.0,370.1,322.4,69.7,33.5,80.7,2.6,2.81,1.3
2024-10-09 02:20:00+00:00,2.875,8.52,2.47,,2.47,,,3.5,0.08,2.88,,410.0,410.0,,,110.0,20.0,336.2,292.4,62.4,30.9,69.8,1.4,2.96,1.44
2024-10-09 02:25:00+00:00,4.935,11.81,1.5,1.82,2.07,,,5.06,0.14,2.86,1.5,395.0,395.0,,97.5,110.0,20.0,440.6,375.2,96.8,48.4,108.3,6.4,2.39,1.37
2024-10-09 02:30:00+00:00,4.83,11.89,2.1,,2.1,,,5.34,0.07,2.85,,392.5,392.5,,,110.0,20.0,430.4,371.1,88.2,43.6,101.6,5.6,2.46,1.27
2024-10-09 02:35:00+00:00,4.025,11.15,1.48,1.73,2.4,,,4.57,0.03,2.85,1.48,400.0,400.0,,100.0,110.0,20.0,376.7,329.9,69.4,33.0,83.0,3.0,2.77,1.22
2024-10-09 02:40:00+00:00,4.9,12.14,2.13,,2.13,,,5.48,0.25,2.84,,387.5,387.5,,,110.0,20.0,422.9,362.9,89.1,44.4,100.9,5.8,2.48,1.34
2024-10-09 02:45:00+00:00,3.465,9.96,2.48,,2.48,,,4.26,0.04,2.85,,392.5,392.5,,,110.0,20.0,349.6,304.5,65.4,32.0,74.4,2.1,2.87,1.37
2024-10-09 02:50:00+00:00,,,,,,,,,,4.89,,,,,,,,,,,,,,,
2024-10-09 02:55:00+00:00,5.215,12.59,1.89,,1.89,,,5.83,0.17,2.87,,367.5,367.5,,,110.0,20.0,434.8,362.3,106.0,54.3,111.2,7.9,2.41,1.68
2024-10-09 03:00:00+00:00,5.11,12.15,1.89,,1.89,,,5.83,0.07,2.89,,362.5,362.5,,,110.0,20.0,432.0,357.9,108.1,55.2,112.4,7.7,2.38,1.73
2024-10-09 03:05:00+00:00,4.175,11.96,1.8,,1.8,,,4.75,0.03,2.91,,357.5,357.5,,,110.0,20.0,365.5,328.3,55.9,27.2,71.6,2.7,2.87,1.0
2024-10-09 03:10:00+00:00,4.9,13.07,1.64,1.96,2.1,,,5.03,0.07,2.94,1.64,357.5,357.5,,100.0,110.0,20.0,388.9,340.0,73.0,35.8,85.2,4.8,2.67,1.23
2024-10-09 03:15:00+00:00,5.18,13.28,1.47,2.24,2.41,,,5.8,0.07,2.97,1.47,357.5,357.5,,100.0,110.0,20.0,399.3,337.3,91.0,45.9,97.4,6.6,2.56,1.59
2024-10-09 03:20:00+00:00,4.25,12.31,1.67,2.2,2.67,,,5.03,0.03,3.01,1.67,357.5,357.5,,100.0,110.0,20.0,341.6,298.2,63.5,31.0,71.9,3.1,2.9,1.38
2024-10-09 03:25:00+00:00,3.675,11.55,1.82,,1.82,,,4.89,,3.05,,327.5,327.5,,,110.0,20.0,324.9,295.2,43.8,21.6,58.4,1.7,3.14,1.0
2024-10-09 03:30:00+00:00,4.165,12.34,1.89,,1.89,,,4.95,0.04,3.09,,322.5,322.5,,,110.0,20.0,337.1,299.3,55.5,28.0,67.1,2.7,2.96,1.14
2024-10-09 03:35:00+00:00,4.85,13.61,2.47,,2.47,,,5.07,0.05,3.14,,335.0,335.0,,,110.0,20.0,352.9,306.5,68.0,33.5,79.0,4.4,2.81,1.29
2024-10-09 03:40:00+00:00,4.83,12.73,1.89,,1.89,,,5.72,0.1,3.2,,315.0,315.0,,,110.0,20.0,487.0,328.2,223.2,115.7,211.9,13.8,2.63,2.86
2024-10-09 03:45:00+00:00,5.215,13.95,1.92,,1.92,,,5.86,0.1,3.26,,312.5,312.5,,,110.0,20.0,366.1,309.4,81.9,41.8,89.4,6.1,2.67,1.53
2024-10-09 03:50:00+00:00,4.425,13.42,1.73,,1.73,,,4.95,,3.32,,305.0,305.0,,,110.0,20.0,323.5,288.6,50.4,25.8,65.0,2.9,3.03,1.0
2024-10-09 03:55:00+00:00,5.425,14.44,1.89,,1.89,,,6.04,0.1,3.39,,305.0,305.0,,,110.0,20.0,367.1,300.4,95.5,49.8,98.6,7.8,2.66,1.87
2024-10-09 04:00:00+00:00,5.145,14.73,1.92,,1.92,,,5.9,0.14,3.45,,302.5,302.5,,,110.0,20.0,333.5,287.1,66.2,34.2,76.9,5.0,2.86,1.33
2024-10-09 04:05:00+00:00,4.175,13.6,2.08,,2.08,,,,0.03,3.53,,300.0,300.0,,,110.0,20.0,290.5,258.0,45.4,24.1,61.0,2.4,3.26,1.0
2024-10-09 04:10:00+00:00,5.46,15.65,2.1,,2.1,,,6.11,0.17,3.6,,295.0,295.0,,,110.0,20.0,331.0,275.1,79.4,42.1,85.8,6.7,2.87,1.71
2024-10-09 04:15:00+00:00,5.985,16.87,2.41,,2.41,,,6.57,0.04,3.67,,292.5,292.5,,,110.0,20.0,342.5,270.9,102.0,55.0,99.9,10.3,2.82,2.38
2024-10-09 04:20:00+00:00,6.2,17.13,2.2,,2.2,,,6.82,0.08,3.75,,285.0,285.0,,,110.0,20.0,383.0,268.1,159.5,81.1,152.6,16.2,2.76,2.29
2024-10-09 04:25:00+00:00,6.335,18.49,2.17,,2.17,,,6.95,0.07,3.83,,277.5,277.5,,,110.0,20.0,314.1,256.3,81.7,43.7,87.1,9.4,2.92,1.82
2024-10-09 04:30:00+00:00,6.405,19.22,2.66,,2.66,,,7.13,0.17,3.91,,272.5,272.5,,,110.0,20.0,294.5,245.3,68.7,36.3,81.1,8.2,3.0,1.36
2024-10-09 04:35:00+00:00,6.725,20.11,1.67,1.95,2.5,,,7.5,0.2,3.99,1.67,270.0,270.0,,127.5,110.0,20.0,296.6,243.0,75.0,39.9,85.4,9.8,2.99,1.51
2024-10-09 04:40:00+00:00,7.0,21.46,1.78,2.1,2.41,,,7.76,0.25,4.07,1.78,265.0,265.0,,125.0,110.0,20.0,289.8,240.0,69.8,37.6,78.5,10.0,3.07,1.6
2024-10-09 04:45:00+00:00,7.525,22.59,2.66,,2.66,,,8.24,0.21,4.15,,262.5,262.5,,,110.0,20.0,309.0,237.8,101.4,55.5,95.4,16.5,3.0,2.75
2024-10-09 04:50:00+00:00,7.65,23.74,2.03,2.25,2.63,,,8.4,0.13,4.23,2.03,260.0,260.0,,127.5,110.0,20.0,288.3,233.7,76.8,41.8,82.8,13.2,3.1,1.85
2024-10-09 04:55:00+00:00,7.91,24.96,2.66,,2.66,,,8.77,0.25,4.31,,255.0,255.0,,,110.0,20.0,278.0,229.3,68.2,36.9,74.1,12.6,3.16,1.78
2024-10-09 05:00:00+00:00,8.19,25.76,2.69,,2.69,,,8.7,0.21,4.39,,247.5,247.5,,,110.0,20.0,277.8,225.8,72.6,39.0,76.4,14.1,3.15,1.88
2024-10-09 05:05:00+00:00,8.2,26.5,3.15,,3.15,,,9.02,0.05,4.47,,245.0,245.0,,,110.0,20.0,263.3,218.7,61.6,33.4,74.8,12.4,3.23,1.34
2024-10-09 05:10:00+00:00,8.82,27.8,2.9,,2.9,,,9.51,0.1,4.55,,245.0,245.0,,,110.0,20.0,280.3,223.9,79.2,43.1,80.7,17.9,3.15,2.13
2024-10-09 05:15:00+00:00,8.995,29.13,2.13,2.56,2.66,2.13,2.25,9.78,0.14,4.63,2.41,140.0,140.0,116.9,130.0,99.8,9.7,263.3,215.1,65.8,36.3,74.8,16.2,3.24,1.64
2024-10-09 05:20:00+00:00,9.15,30.1,2.85,,2.85,,,9.9,0.1,4.7,,242.5,242.5,,,110.0,20.0,260.9,219.8,57.0,31.0,65.4,14.3,3.29,1.55
2024-10-09 05:25:00+00:00,9.345,30.99,2.13,,2.94,2.13,2.21,10.14,0.1,4.78,,242.5,242.5,112.2,,110.0,20.0,259.3,216.4,59.0,32.2,61.9,15.5,3.32,1.84
2024-10-09 05:30:00+00:00,9.415,31.43,2.17,,3.15,2.17,2.25,10.14,0.17,4.85,,242.5,242.5,108.9,,110.0,20.0,255.2,214.2,56.2,30.9,64.3,15.2,3.34,1.6
2024-10-09 05:35:00+00:00,9.575,31.73,3.25,,3.25,,,10.25,0.1,4.92,,242.5,242.5,,,110.0,20.0,253.4,214.1,54.0,29.4,66.8,15.0,3.31,1.28
2024-10-09 05:40:00+00:00,9.8,31.6,3.22,,3.22,,,10.45,0.1,4.99,,240.0,240.0,,,110.0,20.0,264.9,214.2,70.6,38.3,73.8,19.9,3.22,1.96
2024-10-09 05:45:00+00:00,9.87,31.76,3.33,,3.33,,,10.52,0.1,5.06,,237.5,237.5,,,110.0,20.0,264.7,213.2,71.2,38.4,76.8,20.3,3.22,1.79
2024-10-09 05:50:00+00:00,9.85,31.74,3.8,,3.8,,,10.57,0.17,5.13,,237.5,237.5,,,110.0,20.0,256.8,209.3,64.9,35.1,78.7,18.7,3.22,1.34
2024-10-09 05:55:00+00:00,10.01,31.58,3.46,,3.46,,,10.84,0.14,5.19,,237.5,237.5,,,110.0,20.0,277.7,212.5,91.6,49.9,89.0,26.5,3.15,2.41
2024-10-09 06:00:00+00:00,10.045,31.67,3.67,,3.67,,,10.84,0.14,5.25,,237.5,237.5,,,110.0,20.0,271.5,211.9,82.4,44.4,89.5,24.1,3.15,1.77
2024-10-09 06:05:00+00:00,10.175,31.63,4.22,,4.22,,,10.85,0.1,5.32,,237.5,237.5,,,110.0,20.0,273.2,212.6,83.1,44.8,95.5,25.0,3.11,1.55
2024-10-09 06:10:00+00:00,10.255,32.77,3.85,,3.85,,,11.11,0.25,5.38,,235.0,235.0,,,110.0,20.0,267.9,218.6,67.5,37.1,84.4,21.5,3.19,1.28
2024-10-09 06:15:00+00:00,10.395,34.54,3.29,3.57,4.24,,,11.01,0.1,5.44,3.29,245.0,245.0,,122.5,110.0,20.0,257.4,218.2,53.2,29.8,75.8,18.3,3.32,1.0
2024-10-09 06:20:00+00:00,10.225,34.32,3.3,3.5,4.07,,,10.98,0.05,5.5,3.3,245.0,245.0,,122.5,110.0,20.0,249.5,213.3,49.1,27.8,71.8,16.6,3.36,1.0
2024-10-09 06:25:00+00:00,10.57,34.57,3.74,,3.74,,,11.11,0.17,5.55,,242.5,242.5,,,110.0,20.0,259.4,215.0,61.0,33.7,74.6,20.8,3.27,1.37
2024-10-09 06:30:00+00:00,10.78,34.67,4.24,,4.24,,,11.19,0.14,5.61,,240.0,240.0,,,110.0,20.0,265.7,211.5,75.3,41.5,86.4,26.1,3.22,1.61
2024-10-09 06:35:00+00:00,10.225,35.17,4.68,,4.68,,,10.95,0.03,5.67,,245.0,245.0,,,110.0,20.0,238.6,201.8,48.7,27.3,72.1,16.3,3.44,1.0
2024-10-09 06:40:00+00:00,10.675,35.26,4.24,,4.24,,,11.11,0.14,5.72,,237.5,237.5,,,110.0,20.0,250.9,205.2,62.5,34.4,77.2,21.6,3.3,1.33
2024-10-09 06:45:00+00:00,10.745,34.79,5.04,,5.04,,,11.57,0.28,5.78,,240.0,240.0,,,110.0,20.0,253.8,201.0,71.9,39.0,86.7,24.5,3.24,1.39
2024-10-09 06:50:00+00:00,10.75,34.21,4.65,,4.65,,,11.1,0.13,5.83,,237.5,237.5,,,110.0,20.0,257.8,201.6,76.4,41.3,90.1,25.9,3.18,1.46
2024-10-09 06:55:00+00:00,10.815,34.05,4.62,,4.62,,,11.19,0.17,5.88,,235.0,235.0,,,110.0,20.0,261.8,203.1,79.5,42.7,92.6,27.0,3.15,1.49
2024-10-09 07:00:00+00:00,10.99,34.1,4.69,,4.69,,,11.5,0.17,5.94,,232.5,232.5,,,110.0,20.0,266.9,206.3,81.8,43.9,96.7,28.7,3.1,1.44
2024-10-09 07:05:00+00:00,10.775,34.83,4.03,,4.03,,,11.32,0.05,5.99,,225.0,225.0,,,110.0,20.0,254.1,207.5,61.7,33.6,81.8,21.8,3.23,1.12
2024-10-09 07:10:00+00:00,10.92,35.1,4.51,,4.51,,,11.08,0.21,6.04,,230.0,230.0,,,110.0,20.0,257.3,207.2,66.9,36.4,86.9,24.0,3.21,1.17
2024-10-09 07:15:00+00:00,10.955,35.64,4.8,,4.8,,,11.57,0.1,6.09,,235.0,235.0,,,110.0,20.0,254.2,206.8,62.9,34.5,85.1,23.1,3.25,1.08
2024-10-09 07:20:00+00:00,10.975,36.04,5.13,,5.13,,,11.52,0.08,6.14,,242.5,242.5,,,110.0,20.0,249.4,204.5,59.2,32.7,84.4,22.1,3.28,1.01
2024-10-09 07:25:00+00:00,10.745,35.91,5.22,,5.22,,,11.29,0.1,6.19,,245.0,245.0,,,110.0,20.0,243.8,200.4,57.3,31.9,81.2,20.7,3.34,1.01
2024-10-09 07:30:00+00:00,10.64,35.73,5.25,,5.25,,,10.98,0.07,6.24,,240.0,240.0,,,110.0,20.0,239.6,195.3,58.6,32.5,80.2,20.5,3.36,1.08
2024-10-09 07:35:00+00:00,10.9,35.21,4.97,,4.97,,,11.48,0.08,6.29,,237.5,237.5,,,110.0,20.0,248.4,197.5,67.8,37.0,86.9,24.1,3.23,1.23
2024-10-09 07:40:00+00:00,11.2,34.57,4.86,,4.86,,,11.68,0.25,6.34,,235.0,235.0,,,110.0,20.0,264.6,203.3,82.0,44.0,98.4,29.9,3.09,1.39
2024-10-09 07:45:00+00:00,11.34,34.94,3.99,4.51,4.69,,,12.02,0.17,6.38,3.99,232.5,232.5,,110.0,110.0,20.0,267.0,207.8,78.6,42.1,97.8,29.7,3.08,1.28
2024-10-09 07:50:00+00:00,11.275,35.52,5.0,,5.0,,,10.9,0.05,6.43,,235.0,235.0,,,110.0,20.0,258.6,205.3,70.1,37.9,94.1,26.7,3.15,1.1
2024-10-09 07:55:00+00:00,11.935,36.29,5.18,,5.18,,,12.65,0.1,6.47,,235.0,235.0,,,110.0,20.0,276.1,210.9,88.1,47.3,105.4,36.5,3.04,1.4
2024-10-09 08:00:00+00:00,12.18,36.88,5.22,,5.22,,,12.62,0.1,6.52,,232.5,232.5,,,110.0,20.0,283.5,213.5,95.9,51.8,110.2,41.2,3.03,1.56
2024-10-09 08:05:00+00:00,12.05,37.2,5.15,,5.15,,,10.98,0.15,6.56,,232.5,232.5,,,110.0,20.0,270.2,212.0,78.2,42.3,100.0,33.7,3.09,1.21
2024-10-09 08:10:00+00:00,12.215,37.69,5.14,,5.14,,,12.83,0.21,6.6,,232.5,232.5,,,110.0,20.0,273.4,213.6,81.1,44.0,100.5,35.8,3.09,1.3
2024-10-09 08:15:00+00:00,12.215,38.17,5.88,,5.88,,,12.86,0.17,6.64,,245.0,245.0,,,110.0,20.0,267.8,209.2,79.1,42.9,100.0,35.0,3.13,1.25
2024-10-09 08:20:00+00:00,12.1,37.96,5.25,,5.25,,,10.98,0.08,6.68,,237.5,237.5,,,110.0,20.0,261.8,208.0,72.2,39.3,94.3,31.7,3.14,1.15
2024-10-09 08:25:00+00:00,12.46,37.46,5.22,,5.22,,,13.25,0.14,6.72,,235.0,235.0,,,110.0,20.0,280.9,210.7,96.1,51.6,108.9,43.0,3.01,1.6
2024-10-09 08:30:00+00:00,12.145,37.5,4.24,4.51,5.11,,,12.73,0.1,6.75,4.24,230.0,230.0,,110.0,110.0,20.0,266.6,208.0,77.9,41.7,98.3,33.7,3.09,1.23
2024-10-09 08:35:00+00:00,12.325,37.64,5.93,,5.93,,,12.73,0.08,6.79,,240.0,240.0,,,110.0,20.0,268.9,209.3,79.1,42.4,103.3,35.4,3.05,1.15
2024-10-09 08:40:00+00:00,12.495,38.18,5.49,,5.49,,,13.01,0.17,6.82,,237.5,237.5,,,110.0,20.0,273.6,215.2,77.7,41.8,102.3,36.0,3.06,1.13
2024-10-09 08:45:00+00:00,12.845,38.94,5.32,,5.32,,,13.49,0.17,6.85,,235.0,235.0,,,110.0,20.0,281.9,220.3,83.4,45.1,105.3,40.8,3.03,1.23
2024-10-09 08:50:00+00:00,12.8,39.58,5.97,,5.97,,,12.98,0.08,6.88,,242.5,242.5,,,110.0,20.0,271.3,215.7,74.3,40.2,101.6,36.6,3.09,1.04
2024-10-09 08:55:00+00:00,13.09,40.33,4.97,,4.97,,,13.64,0.21,6.9,,227.5,227.5,,,110.0,20.0,279.7,223.2,77.1,42.2,98.8,39.8,3.08,1.2
2024-10-09 09:00:00+00:00,12.88,40.43,6.05,,6.05,,,13.64,0.21,6.93,,252.5,252.5,,,110.0,20.0,268.2,214.9,72.0,39.4,97.2,36.2,3.14,1.07
2024-10-09 09:05:00+00:00,12.6,40.3,5.2,,5.2,,,13.2,0.05,6.95,,235.0,235.0,,,110.0,20.0,260.1,213.9,61.8,34.3,88.4,30.6,3.2,1.01
2024-10-09 09:10:00+00:00,12.81,39.9,5.18,,5.18,,,13.22,0.1,6.97,,232.5,232.5,,,110.0,20.0,268.6,214.7,72.8,39.7,94.2,35.9,3.12,1.17
2024-10-09 09:15:00+00:00,12.635,39.46,5.28,,5.28,,,13.43,0.21,6.99,,240.0,240.0,,,110.0,20.0,267.2,213.6,72.1,39.4,94.8,34.7,3.12,1.13
2024-10-09 09:20:00+00:00,12.6,39.15,5.75,,5.75,,,12.98,0.05,7.0,,247.5,247.5,,,110.0,20.0,265.3,210.3,73.3,39.7,98.7,34.9,3.11,1.08
