Time,CS,foF2,MUFD,fmin,fminF,fxI,FF,foF2p,hF,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2011-11-17 13:00:00+00:00,70,9.4,30.86,3.42,3.42,9.95,,6.18,224.0,110.0,20.0,255.0,200.7,74.9,41.4,79.3,19.7,3.28,1.97
2011-11-17 13:15:00+00:00,70,7.8,28.0,4.3,4.3,8.35,,6.02,244.0,110.0,20.0,224.0,186.8,46.7,27.4,70.1,9.5,3.59,1.0
2011-11-17 13:30:00+00:00,70,7.4,28.47,3.4,3.4,7.95,,5.85,234.0,110.0,20.0,213.3,189.2,30.0,19.0,49.4,6.3,3.85,1.0
2011-11-17 13:45:00+00:00,50,10.575,33.57,4.85,4.85,11.13,,5.65,244.0,110.0,20.0,268.6,212.5,78.0,42.2,84.1,25.5,3.17,1.78
2011-11-17 14:00:00+00:00,50,7.8,30.36,3.33,4.07,8.35,,5.44,234.0,110.0,20.0,212.1,187.8,30.9,18.1,49.2,6.6,3.89,1.0
2011-11-17 14:15:00+00:00,50,7.325,28.99,3.1,4.05,7.88,,5.21,229.0,110.0,20.0,206.9,182.8,30.5,17.4,47.2,5.5,3.96,1.0
2011-11-17 14:30:00+00:00,70,7.125,28.52,3.15,3.15,7.68,,4.97,224.0,110.0,20.0,207.8,190.4,23.1,13.9,36.0,4.3,4.0,1.0
2011-11-17 14:45:00+00:00,70,6.0,24.88,3.15,3.15,6.55,,4.73,214.0,110.0,20.0,198.5,180.6,23.2,13.5,35.1,3.0,4.15,1.0
2011-11-17 15:00:00+00:00,0,9.25,31.08,3.45,3.45,9.8,,4.49,214.0,110.0,20.0,254.9,210.0,63.8,34.1,64.1,15.4,3.36,2.14
2011-11-17 15:15:00+00:00,0,9.675,33.33,3.05,3.05,10.23,,4.25,219.0,110.0,20.0,251.4,213.9,53.7,28.5,52.9,14.1,3.44,2.24
2011-11-17 15:30:00+00:00,70,7.8,28.29,1.83,1.83,8.35,,4.03,199.0,110.0,20.0,231.5,201.0,43.2,23.0,40.1,7.3,3.63,2.92
2011-11-17 15:45:00+00:00,70,6.85,23.07,2.45,2.45,7.4,,3.81,194.0,110.0,20.0,254.7,206.1,68.6,36.6,60.8,8.7,3.37,3.64
2011-11-17 16:00:00+00:00,100,6.125,20.06,3.5,3.5,6.68,,3.61,230.0,110.0,20.0,278.1,236.1,59.4,32.7,49.8,6.2,3.27,5.39
2011-11-17 16:30:00+00:00,100,5.125,16.35,4.57,4.57,5.68,,3.26,325.0,110.0,20.0,297.9,263.1,50.4,26.2,50.2,3.6,3.19,2.05
2011-11-17 16:45:00+00:00,100,5.325,18.0,3.1,3.1,5.88,,3.12,259.0,110.0,20.0,278.2,250.3,40.2,21.2,38.9,3.1,3.38,2.33
2011-11-17 17:00:00+00:00,100,5.225,17.54,1.77,3.08,5.78,,2.99,239.0,110.0,20.0,273.4,242.2,44.5,24.1,39.9,3.4,3.36,3.49
2011-11-17 17:15:00+00:00,100,5.225,16.75,2.65,2.65,5.78,,2.88,245.0,110.0,20.0,291.9,250.2,58.9,32.0,51.0,4.4,3.21,4.31
2011-11-17 17:30:00+00:00,100,5.2,16.92,2.15,2.15,5.75,,2.78,229.0,110.0,20.0,279.4,237.1,59.8,32.1,52.8,4.4,3.25,3.74
2011-11-17 17:45:00+00:00,100,5.0,17.25,3.78,3.78,5.55,,2.71,260.0,110.0,20.0,269.3,248.4,30.1,15.8,29.5,2.1,3.45,2.22
2011-11-17 18:00:00+00:00,100,4.475,15.23,3.72,3.72,5.03,,2.64,273.0,110.0,20.0,274.4,251.7,32.8,17.2,32.3,1.8,3.4,2.18
2011-11-17 18:15:00+00:00,100,4.475,14.05,2.58,2.58,5.03,,2.59,249.0,110.0,20.0,298.5,254.5,62.2,34.1,53.0,3.5,3.14,4.78
2011-11-17 18:45:00+00:00,100,4.125,14.23,3.35,3.35,4.68,,2.52,277.0,110.0,20.0,275.2,253.1,31.8,16.7,31.6,1.5,3.45,2.12
2011-11-17 19:00:00+00:00,100,3.875,13.13,2.53,2.53,4.43,,2.5,259.0,110.0,20.0,274.2,249.1,35.9,19.3,33.4,1.5,3.39,2.87
2011-11-17 19:15:00+00:00,100,4.475,13.9,3.63,3.63,5.03,,2.48,300.0,110.0,20.0,314.1,276.7,53.6,28.5,51.4,3.0,3.11,2.47
2011-11-17 19:30:00+00:00,100,4.475,14.68,2.83,2.83,5.03,,2.47,254.0,110.0,20.0,284.4,252.6,45.3,24.6,40.5,2.5,3.28,3.56
2011-11-17 20:00:00+00:00,100,3.775,12.68,2.45,2.45,4.32,,2.45,247.0,110.0,20.0,273.9,242.6,44.4,24.2,39.3,1.8,3.36,3.79
2011-11-17 20:15:00+00:00,100,3.875,12.17,3.22,3.22,4.43,,2.45,290.0,110.0,20.0,315.0,275.2,56.8,30.8,51.8,2.4,3.14,3.23
2011-11-17 20:30:00+00:00,100,2.975,7.25,2.25,2.25,3.53,,2.45,494.0,110.0,20.0,426.3,353.6,104.1,52.2,119.4,2.5,2.44,1.32
2011-11-17 20:45:00+00:00,100,3.25,11.01,2.67,2.67,3.8,,2.45,275.0,110.0,20.0,278.4,255.9,32.3,17.1,32.1,1.0,3.39,2.16
2011-11-17 21:15:00+00:00,100,2.85,7.81,2.6,2.6,3.4,,2.49,420.0,110.0,20.0,365.2,306.4,84.0,44.4,84.2,1.9,2.74,2.11
2011-11-17 21:45:00+00:00,0,,,2.47,,,,,,,,,,,,,,,
2011-11-17 22:45:00+00:00,0,,,1.75,,,,,,,,,,,,,,,
2011-11-17 23:30:00+00:00,100,3.175,9.23,1.8,1.8,3.72,,3.13,294.0,110.0,20.0,334.2,281.6,74.8,40.2,68.2,2.1,2.91,3.2
2011-11-17 23:45:00+00:00,100,3.275,9.37,2.92,2.92,3.83,,3.21,389.0,110.0,20.0,346.2,296.9,70.7,37.2,71.1,2.1,2.86,2.06
2011-11-18 00:00:00+00:00,100,3.225,9.3,3.03,3.03,3.78,,3.27,405.0,110.0,20.0,336.8,291.6,64.8,33.9,65.9,1.9,2.88,1.97
2011-11-18 00:15:00+00:00,100,3.275,9.37,3.0,3.0,3.88,0.05,3.3,393.0,110.0,20.0,344.3,295.1,70.5,37.1,70.6,2.1,2.86,2.09
2011-11-18 00:45:00+00:00,100,4.475,12.85,2.65,2.65,5.03,,3.29,340.0,110.0,20.0,356.8,311.1,66.7,33.6,71.8,3.6,2.87,1.55
2011-11-18 01:00:00+00:00,100,3.55,10.5,1.85,1.85,4.1,,3.24,289.0,110.0,20.0,326.1,278.3,68.2,36.4,63.6,2.4,2.96,2.83
2011-11-18 01:15:00+00:00,100,3.575,11.08,2.28,2.28,4.15,0.03,3.17,293.0,110.0,20.0,308.0,272.3,51.2,26.9,50.7,1.8,3.1,2.15
2011-11-18 01:30:00+00:00,100,4.475,14.52,2.95,2.95,5.03,,3.08,310.0,110.0,20.0,301.3,273.5,40.6,20.4,44.0,2.2,3.24,1.5
2011-11-18 01:45:00+00:00,100,3.725,11.51,2.95,2.95,4.28,,2.98,299.0,110.0,20.0,309.5,273.1,52.2,27.6,51.1,2.0,3.09,2.27
2011-11-18 02:00:00+00:00,100,3.65,11.74,1.77,1.77,4.22,0.03,2.88,255.0,110.0,20.0,289.5,252.5,52.6,28.2,47.7,1.9,3.22,3.25
2011-11-18 02:15:00+00:00,100,3.55,11.51,2.8,2.8,4.2,0.1,2.78,280.0,110.0,20.0,289.4,259.3,43.2,23.1,41.5,1.5,3.24,2.47
2011-11-18 02:30:00+00:00,100,4.475,14.32,2.85,2.85,5.03,,2.7,290.0,110.0,20.0,300.7,268.5,46.5,24.1,47.0,2.6,3.2,1.96
2011-11-18 02:45:00+00:00,100,4.475,13.73,3.4,3.4,5.03,,2.65,350.0,110.0,20.0,322.1,286.4,52.3,26.0,57.5,2.8,3.07,1.42
2011-11-18 03:00:00+00:00,0,4.475,11.69,2.72,2.72,5.03,,,275.0,110.0,20.0,,,,,,,2.61,
2011-11-18 03:15:00+00:00,100,4.475,13.86,2.95,2.95,5.03,,2.66,305.0,110.0,20.0,312.6,274.5,55.0,28.5,55.6,3.0,3.1,1.96
2011-11-18 03:30:00+00:00,100,4.475,13.32,2.95,2.95,5.03,,2.73,365.0,110.0,20.0,336.9,296.8,59.1,28.9,68.1,3.2,2.98,1.21
2011-11-18 03:45:00+00:00,100,3.175,9.7,2.97,2.97,3.72,,2.84,365.0,110.0,20.0,311.5,268.5,61.6,32.4,61.8,1.7,3.06,2.08
2011-11-18 04:30:00+00:00,100,3.475,10.18,2.47,2.47,4.03,,3.39,304.0,110.0,20.0,315.7,258.9,80.3,43.2,79.6,2.8,2.93,2.28
2011-11-18 04:45:00+00:00,50,4.175,12.7,3.08,3.08,4.72,,3.63,298.0,110.0,20.0,298.3,246.0,73.6,39.5,74.9,3.7,3.04,2.11
2011-11-18 05:00:00+00:00,70,5.225,17.18,2.5,2.5,5.78,,3.88,243.0,110.0,20.0,266.3,223.5,60.3,32.5,62.5,4.8,3.29,2.0
2011-11-18 05:15:00+00:00,70,6.275,22.47,3.25,3.25,6.82,,4.15,239.0,110.0,20.0,236.1,205.2,42.7,22.9,51.5,5.0,3.58,1.32
2011-11-18 05:30:00+00:00,70,6.55,25.17,2.65,2.65,7.1,,4.41,229.0,110.0,20.0,228.0,201.9,38.8,23.3,40.7,5.5,3.84,2.14
2011-11-18 05:45:00+00:00,70,6.475,26.27,1.8,3.0,7.03,,4.66,218.0,99.5,9.4,199.0,180.5,23.3,14.7,38.5,3.8,4.06,1.0
2011-11-18 06:00:00+00:00,70,8.35,32.49,1.75,3.4,8.9,,4.9,218.0,99.8,9.7,209.7,187.7,30.2,17.5,42.7,7.1,3.89,1.0
2011-11-18 06:15:00+00:00,70,9.2,33.06,3.58,3.58,9.75,,5.12,213.0,110.0,20.0,227.3,190.6,51.8,28.7,55.1,13.2,3.59,1.92
2011-11-18 06:30:00+00:00,70,7.775,31.18,3.33,3.33,8.32,,5.32,213.0,110.0,20.0,201.8,182.4,25.6,15.4,38.1,5.6,4.01,1.0
2011-11-18 06:45:00+00:00,70,8.225,32.19,4.4,4.4,8.77,,5.5,213.0,110.0,20.0,202.4,176.0,34.3,19.6,49.6,7.6,3.91,1.0
2011-11-18 07:00:00+00:00,70,8.4,32.24,3.53,3.53,8.95,,5.65,218.0,110.0,20.0,211.1,185.1,34.8,20.5,47.6,8.3,3.84,1.14
2011-11-18 07:15:00+00:00,100,8.35,31.74,3.1,3.1,8.9,,5.79,214.0,110.0,20.0,213.2,185.8,36.6,21.3,46.1,8.5,3.8,1.35
2011-11-18 07:30:00+00:00,100,8.375,29.82,2.7,3.45,8.98,0.05,5.9,214.0,100.7,10.4,224.0,178.5,63.7,36.7,64.4,13.9,3.56,2.37
2011-11-18 07:45:00+00:00,70,7.8,28.84,3.7,3.7,8.35,,6.0,199.0,110.0,20.0,214.1,178.9,45.7,27.0,61.5,9.3,3.7,1.24
2011-11-18 08:00:00+00:00,70,8.375,29.94,4.2,4.2,8.93,,6.08,219.0,110.0,20.0,222.8,181.4,54.3,31.3,69.9,12.2,3.58,1.33
2011-11-18 08:15:00+00:00,70,7.775,28.75,5.03,5.03,8.32,,6.16,238.0,110.0,20.0,211.6,170.3,50.2,29.0,74.6,9.8,3.7,1.04
2011-11-18 08:30:00+00:00,70,7.775,29.74,2.6,4.72,8.32,,6.22,238.0,101.5,11.2,201.8,164.9,40.6,26.1,69.3,9.1,3.83,1.0
2011-11-18 08:45:00+00:00,100,9.15,34.17,4.25,4.25,9.7,,6.27,229.0,110.0,20.0,216.3,186.0,39.1,23.6,59.1,11.4,3.73,1.0
2011-11-18 09:00:00+00:00,70,9.475,32.16,4.55,4.55,10.02,,6.32,224.0,110.0,20.0,239.1,187.2,70.2,39.5,77.3,19.2,3.39,1.83
2011-11-18 09:15:00+00:00,70,10.425,36.48,5.72,5.72,10.98,,6.36,243.0,110.0,20.0,232.3,188.1,57.9,32.2,78.6,19.4,3.5,1.11
2011-11-18 09:30:00+00:00,100,10.813,36.43,3.72,3.72,11.35,,6.4,215.0,110.0,20.0,248.5,202.8,60.9,35.0,69.4,22.2,3.37,1.76
2011-11-18 09:45:00+00:00,0,9.3,34.59,4.05,4.05,9.85,,,225.0,110.0,20.0,,,,,,,3.72,
2011-11-18 10:00:00+00:00,70,9.45,33.48,4.5,4.5,10.0,,6.47,223.0,110.0,20.0,224.2,181.9,56.8,32.6,68.1,16.0,3.54,1.54
2011-11-18 10:15:00+00:00,70,7.225,28.62,5.07,5.07,7.78,,6.51,220.0,110.0,20.0,188.0,152.2,41.5,24.2,60.6,7.1,3.96,1.14
2011-11-18 10:30:00+00:00,50,9.35,29.29,6.6,6.6,9.9,,6.54,283.0,110.0,20.0,258.5,189.2,90.6,49.5,102.2,23.3,3.13,1.57
2011-11-18 10:45:00+00:00,100,9.387,29.19,4.07,4.07,9.93,,6.56,212.0,110.0,20.0,272.5,202.8,94.0,52.7,97.5,24.5,3.11,2.26
2011-11-18 11:00:00+00:00,50,9.875,30.04,6.47,6.47,10.43,,6.58,283.0,110.0,20.0,271.2,199.0,95.3,51.9,104.7,27.2,3.04,1.61
2011-11-18 11:15:00+00:00,70,10.075,30.88,5.7,5.7,10.63,,6.59,254.0,110.0,20.0,274.2,201.4,98.6,54.1,104.0,29.3,3.07,1.86
2011-11-18 11:30:00+00:00,50,10.175,32.16,7.0,7.0,10.73,,6.59,289.0,110.0,20.0,259.7,194.7,85.2,45.7,101.2,25.7,3.16,1.37
2011-11-18 11:45:00+00:00,50,8.375,29.95,5.95,5.95,8.93,,6.57,254.0,110.0,20.0,216.7,169.7,58.0,32.0,83.6,12.4,3.58,1.06
2011-11-18 12:00:00+00:00,70,10.5,32.73,4.55,4.55,11.05,,6.54,244.0,110.0,20.0,273.0,212.2,83.6,46.7,87.5,27.9,3.12,1.94
2011-11-18 12:15:00+00:00,70,10.925,35.31,4.43,4.43,11.48,,6.49,249.0,110.0,20.0,264.0,214.7,68.3,38.7,74.5,25.3,3.23,1.8
2011-11-18 12:30:00+00:00,70,9.4,33.98,4.03,4.03,9.95,,6.41,244.0,110.0,20.0,231.2,201.0,39.8,24.1,59.3,12.3,3.61,1.0
2011-11-18 12:45:00+00:00,70,9.425,33.15,4.8,4.8,9.98,,6.3,239.0,110.0,20.0,232.3,192.2,53.1,30.2,71.4,15.0,3.52,1.15
2011-11-18 13:00:00+00:00,70,10.875,29.13,3.85,3.85,11.43,,6.18,234.0,110.0,20.0,316.8,225.1,123.2,63.8,130.8,40.3,2.68,1.54
2011-11-18 13:45:00+00:00,70,8.475,33.03,4.03,4.03,9.02,,5.65,235.0,110.0,20.0,214.8,192.3,29.0,17.4,46.9,7.5,3.9,1.0
2011-11-18 14:00:00+00:00,50,7.925,30.89,4.47,4.47,8.48,,5.44,220.0,110.0,20.0,206.3,178.4,36.6,20.5,50.6,7.4,3.9,1.07
2011-11-18 14:15:00+00:00,50,10.175,33.15,4.55,4.55,10.73,,5.21,225.0,110.0,20.0,261.4,206.1,77.7,41.7,80.3,22.9,3.26,2.01
2011-11-18 14:45:00+00:00,50,6.225,25.83,3.75,3.75,6.78,,4.73,209.0,110.0,20.0,195.0,175.1,25.6,14.0,36.7,3.2,4.15,1.0
2011-11-18 15:00:00+00:00,50,8.8,29.65,4.05,4.05,9.35,,4.49,220.0,110.0,20.0,253.2,207.9,64.3,34.3,64.2,14.0,3.37,2.18
2011-11-18 15:15:00+00:00,50,7.775,27.59,3.53,3.53,8.32,,4.25,214.0,110.0,20.0,240.1,205.8,48.8,25.9,49.2,8.3,3.55,2.1
2011-11-18 15:30:00+00:00,50,7.8,27.71,3.53,3.53,8.35,,4.03,224.0,110.0,20.0,247.3,218.3,41.3,21.9,40.5,7.0,3.55,2.28
2011-11-18 16:00:00+00:00,100,5.2,19.81,2.65,2.65,5.75,,3.61,200.0,110.0,20.0,223.9,199.9,34.1,18.4,30.6,2.6,3.81,3.44
2011-11-18 16:15:00+00:00,0,6.9,17.09,3.75,3.75,7.45,,,260.0,110.0,20.0,,,,,,,2.48,
2011-11-18 16:30:00+00:00,100,4.8,16.39,3.4,3.4,5.35,,3.26,250.0,110.0,20.0,271.4,242.9,40.8,21.9,37.8,2.6,3.41,2.93
2011-11-18 17:00:00+00:00,100,5.05,17.29,3.17,3.17,5.6,,2.99,249.0,110.0,20.0,269.8,244.6,36.1,19.3,33.8,2.6,3.42,2.75
2011-11-18 17:15:00+00:00,100,4.25,15.81,3.05,3.05,4.8,,2.88,234.0,110.0,20.0,240.9,224.0,24.3,12.8,24.0,1.2,3.72,2.17
2011-11-18 17:30:00+00:00,100,4.575,13.92,3.45,3.45,5.13,,2.78,284.0,110.0,20.0,319.2,275.9,61.9,33.1,58.0,3.6,3.04,2.76
2011-11-18 17:45:00+00:00,100,4.075,14.45,3.1,3.1,4.63,,2.71,274.0,110.0,20.0,281.0,250.3,43.6,24.5,36.2,2.1,3.55,6.0
2011-11-18 18:00:00+00:00,100,4.475,15.45,1.8,1.8,5.03,,2.64,234.0,110.0,20.0,263.1,234.8,40.4,21.4,38.2,2.2,3.45,2.61
2011-11-18 18:15:00+00:00,100,4.3,14.68,2.5,2.5,4.85,,2.59,234.0,110.0,20.0,262.9,233.1,42.3,22.9,37.8,2.2,3.41,3.59
2011-11-18 18:30:00+00:00,100,3.7,12.59,1.73,1.73,4.25,,2.55,213.0,110.0,20.0,257.1,218.4,54.7,29.6,47.6,2.1,3.4,4.15
2011-11-18 18:45:00+00:00,100,3.775,12.86,2.58,2.58,4.35,0.03,2.52,283.0,110.0,20.0,293.1,257.2,51.0,28.8,42.1,2.1,3.41,6.0
2011-11-18 19:15:00+00:00,100,3.975,14.13,2.15,2.15,4.53,,2.48,227.0,110.0,20.0,250.7,223.6,38.5,20.8,34.4,1.7,3.56,3.59
2011-11-18 19:30:00+00:00,100,3.875,12.6,2.5,2.5,4.43,,2.47,249.0,110.0,20.0,283.4,247.1,51.5,28.2,44.5,2.2,3.25,4.44
2011-11-18 19:45:00+00:00,100,3.725,11.73,2.8,2.8,4.28,,2.46,285.0,110.0,20.0,303.5,269.2,49.0,26.2,46.5,1.9,3.15,2.62
2011-11-18 20:00:00+00:00,0,3.625,11.31,2.47,2.47,4.18,,,249.0,110.0,20.0,,,,,,,3.12,
2011-11-18 20:15:00+00:00,100,3.875,12.58,2.83,2.83,4.43,,2.45,314.0,110.0,20.0,299.2,271.8,39.7,20.2,42.5,1.6,3.25,1.6
2011-11-18 20:30:00+00:00,100,3.05,10.1,2.53,2.53,3.6,,2.45,294.0,110.0,20.0,286.2,259.9,37.6,19.8,37.7,1.0,3.31,2.09
2011-11-18 20:45:00+00:00,100,3.875,9.77,2.58,2.58,4.43,,2.45,309.0,110.0,20.0,432.1,329.0,146.1,79.5,128.3,6.1,2.52,4.04
2011-11-18 21:15:00+00:00,100,3.15,9.39,2.63,2.63,3.72,0.03,2.49,333.0,110.0,20.0,323.9,283.6,57.7,30.3,58.1,1.6,2.98,2.04
2011-11-18 21:45:00+00:00,100,3.1,9.23,2.75,2.75,3.65,,2.56,360.0,110.0,20.0,328.3,285.4,61.4,32.4,61.4,1.6,2.98,2.11
2011-11-18 22:00:00+00:00,100,3.3,9.64,1.8,1.8,3.85,,2.62,289.0,110.0,20.0,332.4,281.6,72.3,39.0,65.5,2.2,2.92,3.32
2011-11-18 22:15:00+00:00,100,3.875,9.65,2.47,2.47,4.43,,2.69,315.0,110.0,20.0,433.7,326.5,151.7,82.9,132.9,6.3,2.49,4.22
2011-11-18 22:30:00+00:00,100,3.875,9.86,2.17,2.17,4.43,,2.77,300.0,110.0,20.0,396.2,310.9,120.8,65.3,106.5,5.0,2.55,3.83
2011-11-18 23:00:00+00:00,100,3.175,9.93,2.6,2.6,3.72,,2.95,314.0,110.0,20.0,306.2,272.4,48.3,25.5,48.4,1.4,3.13,2.1
2011-11-18 23:15:00+00:00,100,3.1,9.53,2.78,2.78,3.65,,3.05,340.0,110.0,20.0,313.2,276.6,52.4,27.6,52.6,1.4,3.08,2.08
2011-11-18 23:30:00+00:00,100,2.925,5.74,2.42,2.42,3.47,,3.13,625.0,110.0,20.0,587.6,434.2,219.1,116.4,228.1,5.2,1.96,2.07
2011-11-19 00:00:00+00:00,100,3.4,9.94,1.77,1.77,3.95,,3.27,289.0,110.0,20.0,331.4,280.0,73.1,39.2,66.6,2.3,2.92,3.2
2011-11-19 00:30:00+00:00,100,3.375,10.18,2.47,2.47,3.92,,3.31,313.0,110.0,20.0,319.6,279.7,57.1,30.3,56.1,1.8,3.02,2.26
2011-11-19 00:45:00+00:00,100,3.475,10.42,2.2,2.2,4.03,,3.29,299.0,110.0,20.0,320.4,278.6,59.8,31.7,57.8,2.0,3.0,2.38
2011-11-19 01:15:00+00:00,100,4.475,13.32,3.15,3.15,5.03,,3.17,335.0,110.0,20.0,336.2,295.9,58.6,29.7,61.9,3.2,2.98,1.65
2011-11-19 01:30:00+00:00,100,3.875,11.36,2.92,2.92,4.43,,3.08,310.0,110.0,20.0,331.3,286.0,65.0,34.5,63.2,2.7,2.93,2.33
2011-11-19 02:00:00+00:00,100,4.475,13.42,3.03,3.03,5.03,,2.88,320.0,110.0,20.0,327.6,285.7,60.5,31.6,60.1,3.3,3.0,2.09
2011-11-19 02:30:00+00:00,100,3.925,10.43,2.75,2.75,4.47,,2.7,309.0,110.0,20.0,385.5,308.5,109.8,59.4,98.8,4.7,2.66,3.44
2011-11-19 02:45:00+00:00,100,4.475,14.77,2.88,2.88,5.03,,2.65,315.0,110.0,20.0,297.3,270.9,38.9,19.2,44.4,2.1,3.3,1.26
2011-11-19 03:00:00+00:00,100,3.25,10.19,2.15,2.15,3.8,,2.64,268.0,110.0,20.0,298.2,258.0,57.4,31.3,51.2,1.7,3.14,3.63
2011-11-19 03:15:00+00:00,100,3.2,9.77,2.6,2.6,3.75,,2.66,305.0,110.0,20.0,310.6,269.1,59.4,31.6,57.8,1.7,3.05,2.34
2011-11-19 03:30:00+00:00,100,3.075,9.61,2.17,2.17,3.63,,2.73,280.0,110.0,20.0,298.3,258.5,56.8,30.6,53.2,1.5,3.12,2.81
2011-11-19 04:30:00+00:00,100,3.175,9.47,2.2,2.2,3.72,,3.39,299.0,110.0,20.0,308.2,253.3,77.5,41.8,77.5,2.2,2.98,2.24
2011-11-19 04:45:00+00:00,70,3.9,12.2,2.47,2.47,4.5,0.05,3.63,282.0,110.0,20.0,291.0,243.2,66.9,35.9,70.1,2.9,3.13,1.94
2011-11-19 05:00:00+00:00,70,5.075,15.92,2.15,2.15,5.63,,3.88,248.0,110.0,20.0,283.2,229.8,75.6,41.0,74.2,5.6,3.14,2.41
2011-11-19 05:15:00+00:00,70,6.15,20.04,2.47,2.47,6.7,,4.15,239.0,110.0,20.0,265.6,219.3,65.3,35.6,68.5,7.3,3.26,1.96
2011-11-19 05:45:00+00:00,70,7.8,29.57,2.65,2.65,8.4,0.05,4.66,224.0,110.0,20.0,222.8,200.3,31.6,17.9,37.4,6.3,3.79,1.46
2011-11-19 06:00:00+00:00,70,7.15,28.64,3.03,3.03,7.7,,4.9,213.0,110.0,20.0,203.6,185.2,24.6,14.6,35.8,4.5,4.01,1.0
2011-11-19 06:15:00+00:00,70,8.975,33.79,2.97,2.97,9.52,,5.12,218.0,110.0,20.0,220.5,195.4,34.9,19.6,40.7,9.0,3.77,1.51
2011-11-19 06:30:00+00:00,70,7.8,31.64,3.13,3.13,8.45,0.1,5.32,218.0,110.0,20.0,202.8,186.3,21.6,13.4,33.5,5.0,4.06,1.0
2011-11-19 06:45:00+00:00,70,9.1,32.4,3.33,3.33,9.65,,5.5,214.0,110.0,20.0,230.6,193.7,51.1,28.6,57.7,13.0,3.56,1.67
2011-11-19 07:00:00+00:00,100,9.025,34.24,3.13,3.13,9.57,,5.65,223.0,110.0,20.0,218.0,193.5,33.4,19.3,41.1,9.1,3.79,1.38
2011-11-19 07:15:00+00:00,70,8.375,31.04,3.35,3.35,8.95,0.03,5.79,214.0,110.0,20.0,216.5,183.9,44.2,25.4,53.0,10.0,3.71,1.51
2011-11-19 07:30:00+00:00,70,8.5,33.05,3.45,3.45,9.05,,5.9,218.0,110.0,20.0,208.1,183.8,31.7,18.9,45.4,8.0,3.89,1.06
2011-11-19 07:45:00+00:00,70,8.5,29.2,3.53,3.53,9.05,,6.0,213.0,110.0,20.0,233.8,182.0,71.7,39.9,73.4,15.4,3.44,2.21
2011-11-19 08:00:00+00:00,70,8.75,28.01,4.2,4.2,9.3,,6.08,208.0,110.0,20.0,259.1,181.7,108.8,59.3,117.0,23.6,3.2,2.18
2011-11-19 08:15:00+00:00,100,9.575,31.99,2.65,3.7,10.13,,6.16,210.0,102.9,12.6,254.0,210.4,57.6,34.0,72.8,17.6,3.34,1.35
2011-11-19 08:30:00+00:00,70,8.825,32.3,4.05,4.05,9.38,,6.22,219.0,110.0,20.0,225.4,194.6,38.5,23.9,61.3,10.9,3.66,1.0
2011-11-19 08:45:00+00:00,50,10.275,34.98,6.82,6.82,10.82,,6.27,264.0,110.0,20.0,238.0,185.7,68.4,36.8,89.9,21.3,3.4,1.17
2011-11-19 09:00:00+00:00,70,8.95,34.17,5.65,5.65,9.5,,6.32,240.0,110.0,20.0,207.3,171.1,43.8,24.9,66.9,11.3,3.82,1.0
2011-11-19 09:15:00+00:00,50,8.3,31.8,7.07,7.07,8.85,,6.36,245.0,110.0,20.0,192.0,153.6,48.8,26.4,57.5,10.0,3.83,1.58
2011-11-19 09:30:00+00:00,50,10.0,34.25,7.55,7.55,10.55,,6.4,255.0,110.0,20.0,230.2,175.5,72.9,39.3,85.7,21.1,3.42,1.52
2011-11-19 09:45:00+00:00,70,9.45,32.91,5.5,5.5,10.0,,6.44,219.0,110.0,20.0,226.6,175.4,68.8,38.2,77.4,18.3,3.48,1.74
2011-11-19 11:30:00+00:00,50,9.4,30.91,7.5,7.5,9.95,,6.59,290.0,110.0,20.0,241.5,180.0,81.1,43.7,95.4,20.7,3.29,1.5
2011-11-19 11:45:00+00:00,70,7.8,28.27,4.53,4.53,8.35,,6.57,245.0,110.0,20.0,219.3,179.4,47.9,29.2,75.1,10.1,3.62,1.0
2011-11-19 12:45:00+00:00,50,10.3,35.83,7.78,7.78,10.85,,6.3,269.0,110.0,20.0,227.6,179.9,63.0,33.0,80.0,19.1,3.48,1.22
2011-11-19 13:15:00+00:00,50,9.0,31.77,5.97,5.97,9.55,,6.02,239.0,110.0,20.0,226.8,180.3,61.9,33.4,75.1,14.7,3.53,1.4
2011-11-19 13:30:00+00:00,50,10.225,33.79,5.1,5.1,10.77,,5.85,240.0,110.0,20.0,254.5,203.9,69.3,37.6,81.2,21.4,3.31,1.47
2011-11-19 13:45:00+00:00,50,9.875,34.33,8.23,8.23,10.43,,5.65,265.0,110.0,20.0,225.5,181.8,59.9,31.7,65.3,16.7,3.48,1.75
2011-11-19 14:15:00+00:00,50,9.175,33.19,5.1,5.1,9.73,,5.21,235.0,110.0,20.0,227.4,191.7,48.6,25.9,60.5,12.1,3.62,1.23
2011-11-19 14:30:00+00:00,50,8.85,33.07,1.83,3.28,9.4,,4.97,219.0,99.5,9.4,222.0,193.9,39.1,22.1,48.1,9.8,3.74,1.33
2011-11-19 14:45:00+00:00,70,8.75,31.27,3.55,3.55,9.3,,4.73,215.0,110.0,20.0,234.5,199.2,49.9,27.0,53.7,11.2,3.57,1.79
2011-11-19 15:00:00+00:00,50,6.725,27.2,4.1,4.1,7.28,,4.49,220.0,110.0,20.0,205.3,184.8,27.8,14.5,37.0,3.8,4.04,1.03
2011-11-19 15:15:00+00:00,70,8.425,27.5,2.58,2.58,8.98,,4.25,199.0,110.0,20.0,262.7,205.8,80.3,42.1,76.1,15.4,3.26,2.61
