Time,CS,foF2,MUFD,fmin,fminF,fxI,foF2p,hF,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2011-12-03 08:30:00+00:00,70,6.4,26.36,3.78,3.78,6.95,5.42,215.0,110.0,20.0,186.5,160.6,27.8,18.7,51.7,4.6,4.12,1.0
2011-12-03 08:45:00+00:00,70,7.425,27.79,4.55,4.55,7.97,5.47,238.0,110.0,20.0,210.3,172.9,43.8,26.7,70.4,8.4,3.74,1.0
2011-12-03 09:00:00+00:00,0,7.625,28.08,4.07,4.07,8.18,,220.0,110.0,20.0,,,,,,,3.68,
2011-12-03 09:15:00+00:00,70,8.025,29.39,5.1,5.1,8.57,5.56,240.0,110.0,20.0,213.9,172.4,50.0,29.0,76.2,10.5,3.66,1.0
2011-12-03 09:30:00+00:00,100,10.563,34.45,3.75,3.75,11.1,5.59,230.0,110.0,20.0,266.2,218.5,64.7,36.1,68.0,21.7,3.27,2.12
2011-12-03 09:45:00+00:00,50,9.925,36.81,7.55,7.55,10.48,5.63,260.0,110.0,20.0,211.0,168.0,54.7,28.8,72.4,15.6,3.71,1.14
2011-12-03 10:15:00+00:00,50,8.4,31.89,6.35,6.35,8.95,5.69,239.0,110.0,20.0,198.7,158.3,50.0,27.2,64.3,10.6,3.8,1.31
2011-12-03 11:00:00+00:00,50,7.65,30.09,6.1,6.1,8.25,5.79,235.0,110.0,20.0,188.5,151.4,45.2,24.8,57.2,8.1,3.93,1.39
2011-12-03 11:15:00+00:00,70,8.725,33.4,4.75,4.75,9.27,5.82,244.0,110.0,20.0,212.2,182.3,35.4,21.9,60.3,9.8,3.83,1.0
2011-12-03 11:30:00+00:00,50,10.25,32.31,8.35,8.35,10.8,5.83,304.0,110.0,20.0,255.0,189.2,88.8,47.6,97.9,26.7,3.15,1.69
2011-12-03 11:45:00+00:00,70,8.85,31.77,4.47,4.47,9.4,5.83,235.0,110.0,20.0,224.2,186.5,48.7,28.7,68.8,12.7,3.59,1.1
2011-12-03 12:00:00+00:00,50,8.025,30.59,6.57,6.57,8.57,5.8,249.0,110.0,20.0,198.3,158.8,49.5,26.8,61.1,9.5,3.81,1.42
2011-12-03 12:30:00+00:00,50,9.4,30.81,6.35,6.35,9.95,5.68,250.0,110.0,20.0,247.9,187.5,81.7,44.2,90.4,20.9,3.28,1.73
2011-12-03 12:45:00+00:00,0,,,5.03,,,,,,,,,,,,,,
2011-12-03 13:15:00+00:00,50,9.075,31.24,6.38,6.38,9.63,5.3,255.0,110.0,20.0,236.4,185.6,67.8,36.3,83.0,16.2,3.44,1.36
2011-12-03 13:30:00+00:00,50,8.775,30.39,6.32,6.32,9.32,5.12,245.0,110.0,20.0,234.0,183.6,68.5,36.9,76.7,15.3,3.46,1.69
2011-12-03 13:45:00+00:00,50,8.925,29.09,4.7,4.7,9.48,4.92,230.0,110.0,20.0,258.3,200.8,79.3,43.1,85.1,18.4,3.26,1.86
2011-12-03 14:15:00+00:00,70,6.075,23.58,2.9,2.9,6.63,4.48,238.0,110.0,20.0,214.7,193.0,26.8,17.1,45.5,3.9,3.88,1.0
2011-12-03 14:30:00+00:00,70,8.275,31.64,3.72,3.72,8.82,4.26,224.0,110.0,20.0,218.8,195.0,33.0,18.4,44.0,7.2,3.82,1.08
2011-12-03 14:45:00+00:00,0,9.0,32.96,3.13,3.13,9.55,4.03,209.0,110.0,20.0,227.9,198.5,41.8,22.7,44.7,10.0,3.66,1.81
2011-12-03 15:00:00+00:00,0,8.15,27.12,3.33,3.33,8.7,3.81,204.0,110.0,20.0,256.2,203.1,75.1,40.1,70.4,13.8,3.33,2.8
2011-12-03 15:15:00+00:00,0,7.475,27.49,3.75,3.75,8.02,3.6,224.0,110.0,20.0,234.4,207.2,38.8,20.5,40.8,6.2,3.68,1.82
2011-12-03 15:30:00+00:00,70,5.575,22.28,2.72,2.72,6.13,3.4,204.0,110.0,20.0,212.3,196.9,21.9,11.6,22.4,2.0,4.0,2.02
2011-12-03 15:45:00+00:00,100,5.6,22.14,3.15,3.15,6.15,3.22,229.0,110.0,20.0,228.7,215.3,19.2,10.7,20.9,1.8,3.95,1.59
2011-12-03 16:00:00+00:00,100,4.55,17.19,2.13,2.13,5.1,3.07,205.0,110.0,20.0,227.7,203.4,34.6,18.5,32.0,2.0,3.78,2.95
2011-12-03 16:15:00+00:00,0,4.425,13.35,2.5,2.5,4.97,,214.0,110.0,20.0,,,,,,,3.02,
2011-12-03 16:30:00+00:00,100,4.2,14.27,2.55,2.55,4.78,2.81,238.0,110.0,20.0,265.4,235.4,42.6,23.1,37.6,2.1,3.4,3.82
2011-12-03 17:00:00+00:00,100,3.825,11.8,1.9,1.9,4.38,2.63,234.0,110.0,20.0,298.0,243.5,76.9,41.8,65.7,3.1,3.08,4.66
2011-12-03 17:15:00+00:00,100,3.575,11.9,1.88,1.88,4.13,2.57,240.0,110.0,20.0,273.6,238.8,49.3,26.6,44.1,1.8,3.33,3.54
2011-12-03 17:30:00+00:00,100,3.625,10.98,2.47,2.47,4.18,2.53,265.0,110.0,20.0,317.4,266.2,72.8,40.2,61.8,2.7,3.03,4.94
2011-12-03 18:00:00+00:00,100,3.65,11.15,2.8,2.8,4.2,2.5,314.0,110.0,20.0,316.5,275.8,58.4,30.9,57.6,2.2,3.05,2.2
2011-12-03 18:30:00+00:00,100,4.0,12.89,2.15,2.15,4.55,2.52,248.0,110.0,20.0,286.4,247.7,54.7,29.8,47.5,2.4,3.22,4.24
2011-12-03 18:45:00+00:00,100,3.625,12.15,2.55,2.55,4.18,2.55,255.0,110.0,20.0,279.7,248.4,44.6,24.5,39.1,1.7,3.35,4.08
2011-12-03 19:00:00+00:00,100,3.825,11.74,2.55,2.55,4.38,2.57,265.0,110.0,20.0,315.7,268.4,67.1,37.1,56.8,2.8,3.07,5.11
2011-12-03 19:15:00+00:00,100,4.425,12.61,3.3,3.3,4.97,2.6,350.0,110.0,20.0,351.5,303.4,69.5,35.9,70.9,3.7,2.85,1.89
2011-12-03 19:45:00+00:00,100,3.175,9.53,2.6,2.6,3.72,2.64,325.0,110.0,20.0,322.3,280.8,59.4,31.4,58.8,1.7,3.0,2.19
2011-12-03 21:15:00+00:00,100,4.15,11.32,3.45,3.45,4.7,2.65,455.0,110.0,20.0,372.2,322.2,72.7,36.2,80.1,3.4,2.73,1.43
2011-12-03 21:30:00+00:00,100,3.475,10.11,2.83,2.83,4.03,2.66,355.0,110.0,20.0,339.2,293.3,65.8,34.6,65.9,2.2,2.91,2.08
2011-12-03 21:45:00+00:00,100,3.5,10.04,2.67,2.67,4.05,2.68,344.0,110.0,20.0,342.6,295.2,68.0,35.8,67.6,2.3,2.87,2.14
2011-12-03 22:00:00+00:00,100,3.525,10.41,2.72,2.72,4.07,2.72,332.5,110.0,20.0,331.8,288.6,62.0,32.8,61.4,2.1,2.95,2.18
2011-12-03 22:15:00+00:00,100,3.85,11.01,3.4,3.4,4.4,2.77,393.0,110.0,20.0,344.9,300.6,64.0,32.8,66.6,2.6,2.86,1.77
2011-12-03 22:30:00+00:00,100,4.15,10.39,3.6,3.6,4.7,2.84,449.0,110.0,20.0,408.3,340.0,98.6,51.1,100.1,4.7,2.5,1.94
2011-12-03 22:45:00+00:00,100,3.65,10.74,2.22,2.22,4.2,2.91,290.0,110.0,20.0,331.2,281.3,70.9,38.3,63.4,2.6,2.94,3.53
2011-12-03 23:15:00+00:00,100,4.2,9.96,2.63,2.63,4.75,3.09,325.0,110.0,20.0,473.3,346.8,178.6,98.1,143.3,8.7,2.37,6.0
2011-12-03 23:30:00+00:00,100,3.75,10.98,2.2,2.2,4.3,3.18,299.0,110.0,20.0,330.0,285.1,64.2,34.1,61.4,2.5,2.93,2.5
2011-12-03 23:45:00+00:00,100,3.825,11.15,1.73,1.73,4.38,3.26,270.0,110.0,20.0,333.6,274.4,83.5,45.0,72.7,3.4,2.91,4.1
2011-12-04 00:00:00+00:00,100,3.5,10.93,2.15,2.15,4.07,3.32,285.0,110.0,20.0,305.3,270.3,50.1,26.6,48.2,1.7,3.12,2.44
2011-12-04 00:15:00+00:00,100,3.65,10.98,2.47,2.47,4.2,3.35,305.0,110.0,20.0,322.4,280.8,59.5,31.7,57.0,2.2,3.01,2.5
2011-12-04 00:30:00+00:00,100,3.725,10.99,2.63,2.63,4.28,3.36,300.0,110.0,20.0,335.3,285.5,71.2,38.7,64.3,2.8,2.95,3.39
2011-12-04 00:45:00+00:00,100,3.6,10.65,3.4,3.4,4.15,3.35,388.0,110.0,20.0,327.2,285.9,59.4,31.0,59.9,2.1,2.96,2.01
2011-12-04 01:00:00+00:00,100,4.425,11.65,3.42,3.42,4.97,3.3,450.0,110.0,20.0,392.2,336.8,81.1,40.1,90.4,4.3,2.63,1.36
2011-12-04 01:30:00+00:00,100,3.825,9.52,2.83,2.83,4.38,3.14,360.0,110.0,20.0,438.1,340.6,139.1,75.7,123.1,5.7,2.49,3.72
2011-12-04 01:45:00+00:00,100,3.825,9.34,3.42,3.42,4.38,3.03,489.0,110.0,20.0,448.4,360.6,126.3,66.3,126.2,5.1,2.44,2.08
2011-12-04 02:00:00+00:00,100,3.575,9.73,3.13,3.13,4.13,2.92,399.0,110.0,20.0,370.0,311.0,84.8,44.5,85.1,3.0,2.72,2.06
2011-12-04 03:00:00+00:00,100,3.525,9.95,1.75,1.75,4.07,2.59,273.0,110.0,20.0,341.5,275.1,93.9,50.8,81.9,3.2,2.82,4.06
2011-12-04 03:15:00+00:00,100,4.15,11.19,2.92,2.92,4.7,2.57,350.0,110.0,20.0,369.9,309.2,87.4,45.6,87.4,4.1,2.7,2.05
2011-12-04 03:30:00+00:00,100,4.15,11.12,3.45,3.45,4.7,2.58,420.0,110.0,20.0,372.5,314.8,83.6,42.6,87.8,3.9,2.68,1.7
2011-12-04 03:45:00+00:00,100,3.575,10.92,2.83,2.83,4.13,2.63,310.0,110.0,20.0,310.0,269.4,58.3,30.6,58.2,2.1,3.06,2.1
2011-12-04 04:00:00+00:00,100,4.175,11.93,2.75,2.75,4.72,2.71,270.0,110.0,20.0,347.5,277.8,98.6,54.2,83.7,4.8,2.86,4.95
2011-12-04 04:15:00+00:00,100,5.55,14.1,2.95,2.95,6.1,2.82,275.0,110.0,20.0,377.0,298.7,111.4,59.5,101.4,9.4,2.54,3.16
2011-12-04 04:30:00+00:00,100,4.15,11.35,2.63,2.63,4.7,2.96,265.0,110.0,20.0,344.6,274.5,99.7,53.7,91.3,4.8,2.73,3.14
2011-12-04 04:45:00+00:00,100,3.55,11.12,3.08,3.08,4.1,3.13,318.0,110.0,20.0,290.7,246.5,62.3,33.3,63.7,2.2,3.13,2.06
2011-12-04 05:00:00+00:00,70,4.425,14.29,2.65,2.65,4.97,3.31,253.0,110.0,20.0,277.5,234.0,61.4,33.0,61.0,3.4,3.23,2.27
2011-12-04 05:15:00+00:00,70,5.375,18.25,2.5,2.5,5.93,3.5,230.0,110.0,20.0,254.7,216.2,54.4,29.2,55.2,4.5,3.39,2.12
2011-12-04 05:30:00+00:00,70,5.45,20.86,2.8,2.8,6.0,3.69,219.0,110.0,20.0,216.9,192.2,34.0,18.7,40.2,3.1,3.83,1.46
2011-12-04 05:45:00+00:00,100,6.675,22.68,1.45,2.58,7.25,3.89,209.0,108.9,18.8,242.9,193.8,68.6,37.5,69.2,8.9,3.4,2.26
2011-12-04 06:00:00+00:00,50,7.8,27.25,4.53,4.53,8.4,4.09,244.0,110.0,20.0,238.9,199.6,53.8,28.8,64.5,9.7,3.49,1.36
2011-12-04 06:15:00+00:00,70,8.4,31.72,2.13,3.15,8.95,4.29,219.0,110.0,20.0,218.2,193.0,34.4,19.7,43.0,8.0,3.78,1.33
2011-12-04 06:30:00+00:00,70,6.7,25.81,3.08,3.08,7.25,4.47,209.0,110.0,20.0,206.7,179.9,35.7,20.8,46.4,5.4,3.85,1.28
2011-12-04 06:45:00+00:00,70,6.4,24.89,3.15,3.15,6.95,4.64,213.0,110.0,20.0,203.0,175.8,35.1,21.0,49.0,5.0,3.89,1.16
2011-12-04 07:15:00+00:00,100,8.85,32.15,2.47,3.35,9.4,4.94,219.0,102.2,12.0,223.1,188.4,46.8,26.9,57.4,11.9,3.63,1.42
2011-12-04 07:30:00+00:00,50,9.25,32.68,8.7,8.7,9.8,5.07,286.0,110.0,20.0,212.5,170.8,56.9,30.7,61.0,14.1,3.53,1.89
2011-12-04 07:45:00+00:00,70,7.725,30.83,2.58,4.13,8.27,5.18,223.0,101.3,11.0,196.7,170.5,29.5,19.7,54.8,7.1,3.99,1.0
2011-12-04 08:00:00+00:00,70,7.85,29.74,3.65,3.65,8.4,5.28,215.0,110.0,20.0,210.1,178.7,40.8,24.3,56.7,8.5,3.79,1.16
2011-12-04 08:15:00+00:00,50,9.1,30.49,6.5,6.5,9.65,5.36,285.0,110.0,20.0,242.5,186.0,72.6,39.0,97.7,17.7,3.35,1.14
2011-12-04 08:30:00+00:00,50,10.475,36.12,7.45,7.45,11.02,5.42,265.0,110.0,20.0,230.7,181.6,64.5,34.0,85.1,20.4,3.45,1.14
2011-12-04 08:45:00+00:00,50,9.975,37.75,6.85,6.85,10.52,5.47,244.0,110.0,20.0,210.0,171.4,49.0,26.0,67.4,14.5,3.79,1.05
2011-12-04 09:15:00+00:00,50,9.225,31.15,6.38,6.38,9.77,5.56,250.0,110.0,20.0,236.1,179.6,74.4,40.6,89.0,18.7,3.38,1.47
2011-12-04 09:30:00+00:00,50,9.975,34.65,7.55,7.55,10.52,5.59,260.0,110.0,20.0,228.1,175.8,69.3,37.1,84.9,19.9,3.47,1.38
2011-12-04 09:45:00+00:00,50,9.475,33.06,7.53,7.53,10.02,5.63,264.0,110.0,20.0,221.4,170.8,66.4,35.7,81.9,17.3,3.49,1.38
2011-12-04 10:00:00+00:00,70,9.475,33.92,4.5,4.5,10.02,5.66,225.0,110.0,20.0,224.2,183.3,55.0,31.7,66.8,15.6,3.58,1.49
2011-12-04 10:15:00+00:00,100,8.788,29.56,4.1,4.1,9.32,5.69,215.0,110.0,20.0,247.0,196.8,67.1,38.1,70.0,15.8,3.37,2.26
2011-12-04 11:15:00+00:00,70,9.25,31.26,4.3,4.3,9.8,5.82,230.0,110.0,20.0,242.2,193.2,65.4,37.4,76.9,17.5,3.38,1.58
2011-12-04 11:30:00+00:00,50,10.7,36.52,6.82,6.82,11.25,5.83,265.0,110.0,20.0,238.9,189.0,64.8,34.5,90.0,21.8,3.41,1.03
2011-12-04 12:00:00+00:00,70,5.625,21.99,3.95,3.95,6.18,5.8,224.0,110.0,20.0,188.9,150.7,41.5,26.2,65.1,4.8,3.91,1.15
2011-12-04 12:15:00+00:00,50,9.075,31.8,7.53,7.53,9.63,5.76,278.0,110.0,20.0,217.4,170.3,61.4,32.6,74.8,14.6,3.5,1.39
2011-12-04 12:30:00+00:00,50,9.3,29.61,7.47,7.47,9.85,5.68,285.0,110.0,20.0,259.8,191.2,94.0,51.0,100.1,23.4,3.18,1.93
2011-12-04 12:45:00+00:00,50,8.35,30.24,6.1,6.1,8.9,5.58,255.0,110.0,20.0,216.4,172.1,56.2,30.3,74.3,11.7,3.62,1.19
2011-12-04 13:00:00+00:00,50,7.65,28.66,6.9,6.9,8.2,5.45,260.0,110.0,20.0,198.7,160.7,50.0,27.1,55.9,8.7,3.75,1.77
2011-12-04 13:15:00+00:00,50,8.525,31.27,6.2,6.2,9.07,5.3,250.0,110.0,20.0,216.1,174.7,53.3,28.4,67.6,11.4,3.67,1.25
2011-12-04 13:30:00+00:00,70,8.525,31.11,4.07,4.07,9.07,5.12,229.0,110.0,20.0,223.4,189.9,45.0,25.7,59.7,10.5,3.65,1.18
2011-12-04 13:45:00+00:00,70,8.7,30.42,3.75,3.75,9.25,4.92,225.0,110.0,20.0,236.6,197.3,53.9,30.2,64.5,12.6,3.5,1.46
2011-12-04 14:00:00+00:00,0,10.925,34.16,4.05,4.05,11.48,4.71,239.0,110.0,20.0,270.0,218.2,72.7,39.0,78.9,25.2,3.13,1.74
2011-12-04 14:15:00+00:00,0,9.3,32.96,2.45,2.45,9.85,4.48,215.0,110.0,20.0,239.4,199.2,56.4,30.4,52.8,14.0,3.54,2.84
2011-12-04 14:30:00+00:00,0,9.225,32.23,3.8,3.8,9.77,4.26,224.0,110.0,20.0,241.3,204.1,52.6,28.6,58.1,13.2,3.49,1.67
2011-12-04 14:45:00+00:00,0,8.5,30.24,3.72,3.72,9.05,4.03,214.0,110.0,20.0,233.8,197.1,51.8,27.9,54.2,10.8,3.56,1.93
2011-12-04 15:15:00+00:00,0,8.35,29.78,3.47,3.47,8.93,3.6,214.0,110.0,20.0,240.3,208.0,46.1,24.5,45.3,9.0,3.57,2.28
2011-12-04 15:30:00+00:00,50,6.55,25.41,3.05,3.05,7.1,3.4,200.0,110.0,20.0,217.4,197.4,28.5,15.2,27.2,3.5,3.88,2.57
2011-12-04 16:00:00+00:00,100,5.05,17.97,4.28,4.28,5.6,3.07,274.0,110.0,20.0,256.2,233.1,33.1,17.3,33.7,2.3,3.56,1.95
2011-12-04 16:15:00+00:00,100,4.15,15.33,3.1,3.1,4.72,2.92,235.0,110.0,20.0,242.3,224.3,25.8,13.7,25.1,1.3,3.69,2.35
2011-12-04 16:30:00+00:00,100,4.6,15.25,3.13,3.13,5.15,2.81,257.0,110.0,20.0,280.0,249.7,43.6,23.2,41.5,2.6,3.32,2.52
2011-12-04 17:00:00+00:00,100,4.7,15.84,2.65,2.65,5.25,2.63,239.0,110.0,20.0,269.5,238.8,43.7,23.7,38.8,2.7,3.37,3.69
2011-12-04 17:15:00+00:00,100,3.85,14.37,2.55,2.55,4.43,2.57,239.0,110.0,20.0,244.2,227.5,24.0,12.5,24.3,1.0,3.73,1.98
2011-12-04 17:30:00+00:00,100,4.6,14.85,2.65,2.65,5.15,2.53,249.0,110.0,20.0,289.0,250.2,54.9,30.0,47.2,3.2,3.23,4.52
2011-12-04 17:45:00+00:00,100,4.5,15.43,2.65,2.65,5.05,2.51,249.0,110.0,20.0,270.3,243.9,37.7,20.2,35.0,2.1,3.43,2.9
2011-12-04 18:00:00+00:00,100,4.15,14.55,3.6,3.6,4.72,2.5,275.0,110.0,20.0,267.4,247.6,28.6,14.9,28.7,1.4,3.51,2.03
2011-12-04 18:15:00+00:00,100,4.15,13.3,2.83,2.83,4.7,2.51,249.0,110.0,20.0,291.8,251.6,57.0,31.5,48.4,2.8,3.21,5.02
2011-12-04 18:30:00+00:00,100,4.075,14.14,2.83,2.83,4.63,2.52,250.0,110.0,20.0,265.3,240.5,35.4,19.1,32.2,1.6,3.47,3.2
2011-12-04 19:15:00+00:00,100,4.2,12.39,3.03,3.03,4.75,2.6,335.0,110.0,20.0,338.4,295.2,62.5,32.2,64.4,3.0,2.95,1.83
2011-12-04 19:30:00+00:00,100,3.825,11.16,1.83,1.83,4.38,2.62,245.0,110.0,20.0,318.5,260.4,82.2,43.7,74.5,3.3,2.92,3.24
2011-12-04 20:00:00+00:00,100,2.775,8.41,2.15,2.15,3.33,2.65,310.0,110.0,20.0,315.7,275.5,57.5,30.7,56.1,1.3,3.03,2.34
2011-12-04 22:00:00+00:00,100,3.075,9.03,1.8,1.8,3.63,2.72,300.0,110.0,20.0,329.8,282.1,68.0,36.3,64.6,1.8,2.94,2.61
2011-12-05 01:45:00+00:00,100,4.15,13.8,2.6,2.6,4.7,3.03,310.0,110.0,20.0,298.2,273.8,36.0,17.5,42.6,1.7,3.33,1.13
2011-12-05 03:00:00+00:00,100,3.225,11.44,2.15,2.15,3.8,2.59,244.0,110.0,20.0,254.8,233.2,30.9,16.6,29.2,0.9,3.55,2.68
2011-12-05 03:15:00+00:00,100,3.4,11.55,2.15,2.15,3.95,2.57,235.0,110.0,20.0,268.5,231.7,52.1,28.8,43.5,1.7,3.4,5.62
2011-12-05 05:00:00+00:00,50,4.425,13.19,3.75,3.75,4.97,3.31,354.0,110.0,20.0,306.2,253.8,73.2,38.4,78.5,4.0,2.98,1.76
2011-12-05 05:15:00+00:00,100,5.1,16.61,1.83,1.83,5.65,3.5,239.0,110.0,20.0,270.8,225.4,64.4,35.1,62.8,4.9,3.26,2.46
2011-12-05 05:30:00+00:00,70,5.525,21.59,2.65,2.65,6.07,3.69,233.0,110.0,20.0,219.8,201.5,24.8,14.0,36.0,2.6,3.91,1.0
2011-12-05 05:45:00+00:00,70,6.625,25.79,2.9,2.9,7.2,3.89,214.0,110.0,20.0,212.8,191.9,29.0,16.3,37.1,4.1,3.89,1.21
2011-12-05 06:00:00+00:00,70,7.425,25.94,3.25,3.25,7.97,4.09,213.0,110.0,20.0,234.3,191.8,59.8,32.7,61.3,9.7,3.49,2.12
2011-12-05 06:15:00+00:00,70,6.4,25.75,3.08,3.08,6.95,4.29,214.0,110.0,20.0,202.2,181.6,26.7,15.9,40.1,3.9,4.02,1.0
2011-12-05 06:30:00+00:00,100,8.425,29.37,2.22,3.17,8.98,4.47,219.0,110.0,20.0,236.9,195.5,57.1,32.0,62.9,12.4,3.49,1.81
2011-12-05 06:45:00+00:00,70,6.275,25.74,3.1,3.1,6.82,4.64,218.0,110.0,20.0,197.2,177.7,23.4,15.2,40.4,3.7,4.1,1.0
2011-12-05 07:00:00+00:00,70,8.275,32.19,3.4,3.4,8.82,4.8,208.0,110.0,20.0,207.8,183.2,33.3,19.4,43.2,7.6,3.89,1.26
2011-12-05 07:15:00+00:00,70,8.525,28.45,3.4,3.4,9.07,4.94,213.0,110.0,20.0,245.4,187.9,80.5,44.3,79.7,17.1,3.34,2.42
2011-12-05 08:15:00+00:00,70,8.325,31.55,4.95,4.95,8.88,5.36,210.0,110.0,20.0,204.4,167.5,48.6,27.4,60.1,10.5,3.79,1.43
2011-12-05 08:30:00+00:00,50,9.1,31.67,6.32,6.32,9.65,5.42,250.0,110.0,20.0,229.3,178.0,67.4,36.7,84.1,16.5,3.48,1.35
2011-12-05 08:45:00+00:00,70,7.7,30.02,4.05,4.05,8.25,5.47,219.0,110.0,20.0,202.3,173.1,35.4,22.0,57.3,7.6,3.9,1.0
2011-12-05 09:00:00+00:00,0,9.15,31.67,3.75,3.75,9.7,,214.0,110.0,20.0,,,,,,,3.46,
2011-12-05 09:15:00+00:00,70,9.225,31.37,4.07,4.07,9.77,5.56,224.0,110.0,20.0,240.6,193.1,64.0,36.6,73.6,17.1,3.4,1.68
2011-12-05 09:30:00+00:00,70,9.4,31.28,4.6,4.6,9.95,5.59,229.0,110.0,20.0,246.5,191.2,74.8,42.1,80.9,20.1,3.33,1.88
2011-12-05 09:45:00+00:00,50,9.4,30.7,5.8,5.8,9.95,5.63,244.0,110.0,20.0,249.8,186.9,84.3,46.4,92.2,22.0,3.27,1.77
2011-12-05 10:00:00+00:00,50,9.875,33.17,6.38,6.38,10.43,5.66,265.0,110.0,20.0,240.7,185.9,71.3,38.8,92.3,20.7,3.36,1.22
2011-12-05 10:15:00+00:00,70,8.5,30.95,4.5,4.5,9.05,5.69,229.0,110.0,20.0,218.7,180.3,48.5,28.9,70.6,11.7,3.64,1.07
2011-12-05 10:30:00+00:00,70,9.8,31.73,4.93,4.93,10.35,5.73,234.0,110.0,20.0,254.3,194.8,80.8,45.1,86.3,23.3,3.24,1.89
2011-12-05 10:45:00+00:00,70,9.525,30.75,5.38,5.38,10.07,5.76,244.0,110.0,20.0,253.4,192.1,82.1,45.6,89.9,22.3,3.23,1.75
2011-12-05 11:00:00+00:00,70,6.75,25.39,4.72,4.72,7.3,5.79,235.0,110.0,20.0,199.9,157.6,48.1,28.5,75.2,7.3,3.76,1.04
2011-12-05 11:15:00+00:00,50,10.15,34.46,7.8,7.8,10.7,5.82,279.0,110.0,20.0,231.3,178.2,69.5,36.8,89.8,20.5,3.39,1.22
2011-12-05 11:30:00+00:00,70,8.9,33.21,3.88,3.88,9.45,5.83,229.0,110.0,20.0,217.6,188.5,37.8,23.0,56.5,10.5,3.73,1.0
2011-12-05 11:45:00+00:00,50,9.15,30.31,6.85,6.85,9.7,5.83,280.0,110.0,20.0,240.2,181.2,76.8,41.3,95.8,18.7,3.31,1.33
2011-12-05 12:15:00+00:00,50,9.65,33.52,5.7,5.7,10.2,5.76,239.0,110.0,20.0,230.9,184.3,61.9,33.9,77.9,17.3,3.47,1.3
2011-12-05 12:30:00+00:00,50,8.725,29.86,5.18,5.18,9.27,5.68,229.0,110.0,20.0,232.9,180.6,70.3,38.7,79.7,15.9,3.42,1.7
2011-12-05 13:00:00+00:00,50,8.525,29.01,6.07,6.07,9.07,5.45,245.0,110.0,20.0,234.3,180.4,72.3,39.3,82.8,15.4,3.4,1.64
2011-12-05 13:15:00+00:00,50,7.4,28.27,5.1,5.1,7.95,5.3,235.0,110.0,20.0,205.7,169.0,45.6,25.3,62.6,7.8,3.82,1.14
2011-12-05 13:30:00+00:00,70,8.05,27.89,3.83,3.83,8.6,5.12,215.0,110.0,20.0,233.4,184.9,67.0,37.2,71.6,13.0,3.46,1.97
2011-12-05 13:45:00+00:00,50,8.125,29.48,6.5,6.5,8.68,4.92,264.0,110.0,20.0,215.1,174.9,52.7,27.8,62.7,10.1,3.63,1.43
2011-12-05 14:15:00+00:00,70,6.85,25.93,3.2,3.2,7.4,4.48,215.0,110.0,20.0,215.5,186.7,38.4,22.0,50.8,5.9,3.79,1.2
2011-12-05 14:45:00+00:00,50,7.425,26.96,4.65,4.65,7.97,4.03,240.0,110.0,20.0,227.3,194.4,44.8,23.5,54.9,7.2,3.63,1.26
2011-12-05 15:00:00+00:00,0,9.05,30.79,2.22,2.22,9.6,3.81,210.0,110.0,20.0,247.6,206.5,58.3,30.9,56.9,13.3,3.4,2.34
2011-12-05 15:15:00+00:00,50,6.825,24.53,3.1,3.1,7.38,3.6,209.0,110.0,20.0,237.4,202.6,49.3,26.3,47.3,6.5,3.59,2.53
2011-12-05 15:30:00+00:00,50,4.75,17.45,4.07,4.07,5.3,3.4,253.0,110.0,20.0,243.5,215.1,40.9,22.6,37.5,2.7,3.67,3.27
2011-12-05 15:45:00+00:00,100,5.725,18.4,2.8,2.8,6.28,3.22,240.0,110.0,20.0,282.1,238.6,61.8,33.1,56.3,5.6,3.21,3.19
2011-12-05 16:00:00+00:00,100,5.9,19.42,3.05,3.05,6.45,3.07,249.0,110.0,20.0,278.5,244.2,49.0,26.1,46.5,4.7,3.29,2.61
2011-12-05 16:15:00+00:00,100,4.375,16.36,3.13,3.13,4.93,2.92,234.0,110.0,20.0,238.8,222.1,23.9,12.6,23.7,1.3,3.74,2.17
2011-12-05 16:45:00+00:00,100,4.05,16.24,2.1,2.1,4.6,2.71,214.0,110.0,20.0,218.2,205.5,18.3,10.6,18.7,0.9,4.01,1.91
2011-12-05 17:15:00+00:00,0,5.225,13.6,2.97,2.97,5.78,,269.0,110.0,20.0,,,,,,,2.6,
2011-12-05 17:30:00+00:00,100,3.75,13.32,1.9,1.9,4.3,2.53,235.0,110.0,20.0,255.4,230.6,35.4,18.9,33.3,1.4,3.55,2.72
2011-12-05 17:45:00+00:00,100,3.85,12.8,2.15,2.15,4.4,2.51,239.0,110.0,20.0,273.5,238.1,50.2,27.4,43.3,2.1,3.32,4.39
2011-12-05 18:15:00+00:00,100,3.7,12.83,2.17,2.17,4.25,2.51,249.0,110.0,20.0,265.6,241.6,34.4,18.3,32.9,1.3,3.47,2.5
2011-12-05 18:30:00+00:00,100,4.125,13.57,2.08,2.08,4.68,2.52,233.0,110.0,20.0,275.0,236.3,54.8,29.8,47.6,2.6,3.29,4.23
2011-12-05 18:45:00+00:00,100,3.775,13.13,2.1,2.1,4.32,2.55,229.0,110.0,20.0,259.7,228.8,43.9,23.8,38.9,1.7,3.48,3.76
2011-12-05 19:00:00+00:00,0,4.15,11.31,3.03,3.03,4.7,,294.0,110.0,20.0,,,,,,,2.72,
