Time,CS,foF2,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2011-06-07 20:30:00+00:00,100,4.725,15.82,3.47,,3.47,5.28,,5.43,,304.5,,110.0,20.0,287.1,261.5,37.4,18.8,40.3,2.3,3.35,1.53
2011-06-07 20:35:00+00:00,100,5.125,16.9,3.53,,3.53,5.68,,5.39,,304.5,,110.0,20.0,291.0,264.4,39.0,19.6,41.8,2.8,3.3,1.55
2011-06-07 20:40:00+00:00,100,7.225,20.51,3.25,,3.25,7.78,,5.36,,297.0,,110.0,20.0,351.5,297.0,78.2,41.4,73.6,11.2,2.84,2.62
2011-06-07 20:45:00+00:00,100,7.275,20.82,2.95,,2.95,7.82,,5.32,,294.5,,110.0,20.0,346.5,293.5,76.0,40.2,71.5,11.0,2.86,2.63
2011-06-07 20:50:00+00:00,100,6.825,20.75,4.65,,4.65,7.38,,5.28,,317.0,,110.0,20.0,323.3,284.6,56.3,29.1,56.1,7.1,3.04,2.02
2011-06-07 21:00:00+00:00,100,7.125,21.4,4.35,,4.35,7.68,,5.2,,303.5,,110.0,20.0,326.6,286.0,58.8,30.6,57.7,8.1,3.0,2.15
2011-06-07 21:05:00+00:00,100,6.875,20.92,3.5,,3.5,7.43,,5.16,,289.5,,110.0,20.0,321.2,281.1,58.0,30.4,56.1,7.5,3.04,2.29
2011-06-07 21:10:00+00:00,100,6.85,20.92,3.45,,3.45,7.4,,5.12,,287.0,,110.0,20.0,319.1,279.1,57.7,30.4,55.4,7.4,3.05,2.38
2011-06-07 21:15:00+00:00,100,7.175,20.67,6.53,,6.53,7.72,,5.08,,387.0,,110.0,20.0,365.5,313.3,75.9,39.4,75.0,10.6,2.88,2.08
2011-06-07 21:20:00+00:00,100,6.925,20.28,2.9,,2.9,7.47,,5.03,,277.0,,110.0,20.0,333.6,282.5,72.9,38.9,66.3,9.6,2.93,3.16
2011-06-07 21:25:00+00:00,100,6.925,19.73,5.6,,5.6,7.47,,4.99,,347.0,,110.0,20.0,355.6,306.0,72.0,37.5,70.7,9.4,2.85,2.14
2011-06-07 21:30:00+00:00,100,3.825,13.73,2.9,,2.9,4.38,,4.95,,282.0,,110.0,20.0,264.6,247.2,25.3,12.6,28.6,1.0,3.59,1.32
2011-06-07 21:40:00+00:00,100,6.675,19.35,3.47,,3.47,7.22,,4.87,,297.0,,110.0,20.0,334.4,288.6,66.0,34.7,63.3,8.0,2.9,2.39
2011-06-07 21:45:00+00:00,100,5.925,18.8,3.28,,3.28,6.47,,4.83,,299.5,,110.0,20.0,307.6,276.2,45.9,23.4,47.4,4.4,3.17,1.76
2011-06-07 21:50:00+00:00,100,6.8,20.43,4.03,,4.03,7.35,,4.79,,304.5,,110.0,20.0,328.3,286.5,60.5,31.6,59.1,7.6,3.01,2.19
2011-06-07 21:55:00+00:00,100,6.75,19.96,2.9,,2.9,7.3,,4.75,,284.5,,110.0,20.0,331.0,283.1,68.5,36.3,63.9,8.5,2.96,2.76
2011-06-07 22:00:00+00:00,100,6.85,19.91,5.32,,5.32,7.4,,4.71,,330.0,,110.0,20.0,344.4,298.6,66.5,34.6,65.3,8.5,2.91,2.14
2011-06-07 22:05:00+00:00,100,4.75,16.6,3.47,,3.47,5.3,,4.67,,292.0,,110.0,20.0,274.2,254.7,28.6,14.1,31.9,1.7,3.49,1.35
2011-06-07 22:25:00+00:00,100,6.7,19.21,3.25,,3.25,7.25,,4.51,,297.0,,110.0,20.0,345.3,292.9,75.0,39.9,69.8,9.2,2.87,2.79
2011-06-07 22:30:00+00:00,100,6.425,18.69,3.47,,3.47,6.97,,4.48,,302.5,,110.0,20.0,334.5,289.5,65.0,34.1,63.0,7.3,2.91,2.28
2011-06-07 22:35:00+00:00,100,6.525,18.53,3.25,,3.25,7.07,,4.44,,299.5,,110.0,20.0,346.5,293.7,75.7,40.1,71.1,8.8,2.84,2.66
2011-06-07 22:40:00+00:00,100,6.3,18.36,5.55,,5.55,6.85,,4.4,,367.0,,110.0,20.0,343.2,297.7,66.1,34.2,65.6,7.1,2.91,2.05
2011-06-07 22:45:00+00:00,100,5.75,17.29,3.88,,3.88,6.3,,4.37,,314.5,,110.0,20.0,322.9,283.8,56.8,29.4,56.6,5.1,3.01,2.02
2011-06-07 22:50:00+00:00,100,6.55,18.93,4.47,,4.47,7.1,,4.34,,331.0,,110.0,20.0,346.1,299.1,68.2,35.4,67.3,8.0,2.89,2.1
2011-06-07 22:55:00+00:00,100,6.6,19.07,3.53,,3.53,7.18,0.03,4.3,,308.5,,110.0,20.0,346.5,296.7,71.8,37.8,68.9,8.6,2.89,2.39
2011-06-07 23:00:00+00:00,100,6.675,19.65,4.32,,4.32,7.22,,4.27,,323.5,,110.0,20.0,340.8,295.8,65.3,33.9,64.3,7.9,2.94,2.12
2011-06-07 23:05:00+00:00,100,6.675,19.36,3.28,,3.28,7.22,,4.24,,303.5,,110.0,20.0,343.9,294.1,71.7,37.7,68.6,8.7,2.9,2.42
2011-06-07 23:10:00+00:00,100,6.625,18.86,3.45,,3.45,7.18,,4.21,,304.5,,110.0,20.0,349.2,296.4,75.9,40.2,71.8,9.1,2.85,2.57
2011-06-07 23:15:00+00:00,100,6.6,18.67,3.53,,3.53,7.15,,4.18,,307.0,,110.0,20.0,352.4,298.4,77.7,41.1,73.6,9.3,2.83,2.55
2011-06-07 23:20:00+00:00,100,6.575,18.66,3.25,,3.25,7.13,,4.15,,306.0,,110.0,20.0,350.9,297.0,77.4,40.9,73.3,9.2,2.84,2.55
2011-06-07 23:25:00+00:00,100,6.575,18.67,2.9,,2.9,7.15,0.03,4.12,,301.0,,110.0,20.0,351.6,297.3,78.1,41.2,74.2,9.2,2.84,2.51
2011-06-07 23:30:00+00:00,100,6.575,18.93,3.25,,3.25,7.15,0.03,4.09,,306.0,,110.0,20.0,346.9,296.2,73.0,38.5,69.9,8.6,2.88,2.42
2011-06-07 23:35:00+00:00,100,6.05,19.62,5.13,,5.13,6.6,,4.06,,340.0,,110.0,20.0,299.6,272.1,40.5,20.2,43.1,4.0,3.24,1.55
2011-06-07 23:40:00+00:00,100,6.7,19.9,4.15,,4.15,7.25,,4.03,,304.5,,110.0,20.0,330.4,287.6,61.8,32.4,60.1,7.6,2.97,2.25
2011-06-07 23:45:00+00:00,100,6.675,20.35,4.15,,4.15,7.22,,4.01,,293.5,,110.0,20.0,319.7,280.0,57.4,30.1,55.5,7.0,3.05,2.31
2011-06-07 23:50:00+00:00,100,6.75,20.69,3.0,,3.0,7.3,,3.98,,273.5,,110.0,20.0,314.9,273.2,59.6,31.6,55.5,7.4,3.07,2.79
2011-06-07 23:55:00+00:00,100,5.9,20.22,5.0,,5.0,6.45,,3.95,,297.5,,110.0,20.0,276.6,254.5,32.3,16.5,33.0,3.1,3.43,1.82
2011-06-08 00:00:00+00:00,100,6.875,21.55,3.5,,3.5,7.43,,3.93,,267.0,,110.0,20.0,304.6,266.3,54.7,29.3,49.9,7.1,3.13,3.12
2011-06-08 00:05:00+00:00,100,5.85,20.59,2.9,,2.9,6.4,,3.9,,259.5,,110.0,20.0,270.0,249.7,29.5,15.2,29.8,2.8,3.52,1.92
2011-06-08 00:10:00+00:00,100,6.625,22.26,3.05,,3.05,7.18,,3.88,,249.5,,110.0,20.0,277.5,249.0,40.8,21.7,37.5,4.9,3.36,2.96
2011-06-08 00:15:00+00:00,100,6.725,22.75,3.45,,3.45,7.28,,3.85,,244.5,,110.0,20.0,274.0,245.0,41.4,22.2,37.4,5.2,3.38,3.29
2011-06-08 00:20:00+00:00,100,5.65,21.64,4.45,,4.45,6.2,,3.83,,248.5,,110.0,20.0,243.3,231.0,18.0,10.6,18.3,1.7,3.83,1.87
2011-06-08 00:25:00+00:00,100,5.15,19.97,3.25,,3.25,5.7,,3.8,,237.0,,110.0,20.0,235.6,223.4,17.8,10.6,18.6,1.4,3.88,1.71
2011-06-08 00:30:00+00:00,100,5.5,20.71,3.25,,3.25,6.05,,3.78,,232.0,,110.0,20.0,240.4,224.0,23.7,12.4,23.2,2.0,3.77,2.18
2011-06-08 00:35:00+00:00,100,5.55,19.74,3.28,,3.28,6.1,,3.76,,232.0,,110.0,20.0,250.7,228.5,31.8,17.0,29.7,2.7,3.56,2.79
2011-06-08 00:40:00+00:00,0,6.125,19.87,3.75,,3.75,6.68,,,,236.0,,110.0,20.0,,,,,,,3.24,
2011-06-08 00:45:00+00:00,100,5.5,19.15,3.25,,3.25,6.05,,3.71,,233.5,,110.0,20.0,260.5,234.0,37.8,20.4,34.3,3.2,3.48,3.23
2011-06-08 00:50:00+00:00,100,5.375,18.54,4.65,,4.65,5.93,,3.69,,277.0,,110.0,20.0,269.7,247.3,32.4,16.9,32.1,2.6,3.45,2.09
2011-06-08 00:55:00+00:00,100,5.375,17.67,3.45,,3.45,5.93,,3.66,,242.0,,110.0,20.0,281.3,246.6,49.3,26.9,42.9,4.0,3.29,4.16
2011-06-08 01:00:00+00:00,0,5.625,16.94,4.15,,4.15,6.18,,,,277.0,,110.0,20.0,,,,,,,3.01,
2011-06-08 01:05:00+00:00,100,5.5,16.8,4.3,,4.3,6.05,,3.62,,293.5,,110.0,20.0,319.3,276.7,61.3,32.4,59.1,5.1,3.06,2.37
2011-06-08 01:10:00+00:00,100,5.4,16.1,3.65,,3.65,5.95,,3.61,,274.5,,110.0,20.0,326.1,276.4,71.0,38.3,64.2,5.7,2.98,3.31
2011-06-08 01:15:00+00:00,100,5.1,16.87,4.47,,4.47,5.65,,3.59,,334.5,,110.0,20.0,285.3,258.7,38.8,19.6,41.0,2.7,3.31,1.63
2011-06-08 01:20:00+00:00,100,5.0,15.66,3.65,,3.65,5.55,,3.57,,302.0,,110.0,20.0,304.2,268.3,52.0,27.0,52.1,3.6,3.13,2.0
2011-06-08 01:25:00+00:00,100,5.125,15.94,4.85,,4.85,5.68,,3.55,,368.5,,110.0,20.0,303.3,268.3,50.8,26.2,51.6,3.6,3.11,1.9
2011-06-08 01:35:00+00:00,100,5.2,15.5,4.85,,4.85,5.75,,3.53,,391.0,,110.0,20.0,320.0,278.5,60.3,31.0,61.6,4.4,2.98,1.86
2011-06-08 01:40:00+00:00,100,4.9,15.09,3.67,,3.67,5.45,,3.52,,314.5,,110.0,20.0,309.1,269.2,57.6,29.9,57.9,3.8,3.08,1.99
2011-06-08 01:45:00+00:00,100,4.925,14.76,3.47,,3.47,5.47,,3.51,,302.0,,110.0,20.0,317.9,272.2,65.7,34.7,64.1,4.4,3.0,2.27
2011-06-08 01:55:00+00:00,100,4.975,14.79,3.47,,3.47,5.55,0.03,3.49,,302.5,,110.0,20.0,322.1,273.5,69.8,37.0,68.1,4.8,2.97,2.29
2011-06-08 02:00:00+00:00,100,4.95,14.56,3.25,,3.25,5.5,,3.49,,304.5,,110.0,20.0,325.5,274.5,73.1,38.7,71.8,5.0,2.94,2.23
2011-06-08 02:05:00+00:00,100,4.875,14.62,4.68,,4.68,5.47,0.05,3.49,,395.0,,110.0,20.0,305.5,263.3,60.5,31.5,61.8,4.0,3.0,1.93
2011-06-08 02:10:00+00:00,100,4.75,14.43,3.55,,3.55,5.3,,3.49,,312.0,,110.0,20.0,309.5,263.2,66.2,34.9,66.5,4.2,3.04,2.07
2011-06-08 02:15:00+00:00,100,4.875,14.59,4.65,,4.65,5.43,,3.5,,395.0,,110.0,20.0,303.9,260.1,62.5,32.6,64.5,4.1,2.99,1.89
2011-06-08 02:20:00+00:00,100,4.825,14.46,2.9,,2.9,5.38,,3.51,,292.0,,110.0,20.0,312.5,261.4,73.0,38.7,72.7,4.7,3.0,2.17
2011-06-08 02:25:00+00:00,100,4.725,14.31,3.75,,3.75,5.28,,3.52,,324.5,,110.0,20.0,306.9,257.7,69.9,36.9,71.4,4.4,3.03,2.0
2011-06-08 02:30:00+00:00,50,4.775,14.18,3.75,,3.75,5.32,,3.53,,327.0,,110.0,20.0,314.2,260.0,77.0,40.8,78.3,4.9,2.97,2.04
2011-06-08 02:35:00+00:00,50,4.775,13.43,4.63,,4.63,5.38,0.05,3.55,,442.5,,110.0,20.0,324.0,263.2,86.0,45.6,87.8,5.5,2.81,2.03
2011-06-08 02:45:00+00:00,50,4.65,13.27,3.72,,3.72,5.25,0.05,3.59,,344.5,,110.0,20.0,326.4,257.5,97.0,52.1,98.7,6.0,2.85,2.11
2011-06-08 02:50:00+00:00,50,4.625,12.89,4.35,,4.35,5.18,,3.62,,427.0,,110.0,20.0,329.6,254.9,104.6,56.2,107.8,6.4,2.79,2.05
2011-06-08 03:00:00+00:00,50,4.5,13.0,3.45,,3.45,5.05,,3.68,,342.0,,110.0,20.0,304.9,235.1,95.0,50.8,107.5,5.6,2.89,1.61
2011-06-08 03:05:00+00:00,50,4.375,12.96,3.72,,3.72,4.93,,3.72,,349.5,,110.0,20.0,286.3,220.1,89.3,48.0,102.0,5.0,2.96,1.62
2011-06-08 03:10:00+00:00,50,4.5,12.94,3.45,,3.45,5.05,,3.76,,330.0,,110.0,20.0,303.1,225.7,105.5,57.4,113.4,6.2,2.88,1.88
2011-06-08 03:15:00+00:00,50,4.375,13.36,3.55,,3.55,4.93,,3.8,,332.0,,110.0,20.0,272.9,209.3,82.6,44.6,105.0,4.7,3.05,1.31
2011-06-08 03:25:00+00:00,70,4.375,13.46,3.25,,3.25,4.93,,3.88,,312.0,,110.0,20.0,268.5,203.4,83.0,46.0,106.3,4.9,3.08,1.33
2011-06-08 03:35:00+00:00,70,4.5,13.2,3.45,,3.45,5.07,0.03,3.98,,319.5,,110.0,20.0,283.4,203.8,103.8,57.5,117.1,6.3,2.93,1.71
2011-06-08 03:40:00+00:00,70,4.3,13.0,3.25,,3.25,4.85,,4.03,,304.5,,110.0,20.0,264.5,193.0,89.2,50.3,111.1,5.1,3.02,1.45
2011-06-08 03:45:00+00:00,50,4.375,12.77,3.78,,3.78,4.93,,4.09,,344.5,,110.0,20.0,286.0,197.3,116.7,65.0,129.2,6.7,2.92,1.86
2011-06-08 03:50:00+00:00,70,4.525,12.81,3.25,,3.25,5.07,,4.14,,289.5,,110.0,20.0,302.4,201.1,134.8,74.6,148.3,8.2,2.83,1.91
2011-06-08 03:55:00+00:00,70,4.15,12.75,3.75,,3.75,4.7,,4.2,,352.0,,110.0,20.0,247.7,176.4,87.7,49.5,113.1,4.7,3.07,1.43
2011-06-08 04:00:00+00:00,70,4.55,12.39,3.78,,3.78,5.1,,4.25,,363.0,,110.0,20.0,298.7,198.1,127.0,71.5,143.0,8.0,2.72,1.71
2011-06-08 04:05:00+00:00,70,4.475,12.26,3.78,,3.78,5.03,,4.31,,369.5,,110.0,20.0,297.4,194.6,129.1,73.1,145.7,7.9,2.74,1.73
2011-06-08 04:10:00+00:00,70,3.825,12.49,3.6,,3.6,4.38,,4.37,,328.0,,110.0,20.0,221.5,158.0,80.7,45.5,96.1,3.7,3.27,1.75
2011-06-08 04:15:00+00:00,70,4.3,13.49,3.25,,3.25,4.85,,4.42,,264.5,,110.0,20.0,242.6,170.1,87.5,50.6,110.0,5.2,3.14,1.53
2011-06-08 04:20:00+00:00,70,3.825,12.83,3.47,,3.47,4.38,,4.48,,294.5,,110.0,20.0,221.0,154.1,85.9,48.4,98.5,3.9,3.35,1.91
2011-06-08 04:35:00+00:00,70,4.85,12.85,4.38,,4.38,5.4,,4.64,,466.0,,110.0,20.0,285.4,182.2,126.8,71.1,156.5,9.0,2.65,1.48
2011-06-08 04:40:00+00:00,70,4.975,13.53,4.35,,4.35,5.53,,4.69,,425.0,,110.0,20.0,284.0,182.4,123.5,69.8,150.5,9.3,2.72,1.49
2011-06-08 04:45:00+00:00,70,4.85,14.01,4.5,,4.5,5.4,,4.74,,416.0,,110.0,20.0,254.6,170.0,102.7,58.0,134.1,7.4,2.89,1.4
2011-06-08 04:50:00+00:00,70,5.1,14.31,4.57,,4.57,5.65,,4.79,,407.5,,110.0,20.0,271.4,176.7,119.0,66.9,140.2,9.3,2.81,1.64
2011-06-08 05:10:00+00:00,70,5.275,15.98,3.7,,3.7,5.82,,4.96,,308.0,,110.0,20.0,263.3,179.7,93.2,57.1,115.3,8.7,3.03,1.47
2011-06-08 05:20:00+00:00,70,5.2,16.89,4.68,,4.68,5.75,,5.03,,342.5,,110.0,20.0,219.5,154.4,77.3,43.8,111.4,6.5,3.25,1.24
2011-06-08 05:25:00+00:00,70,5.375,17.01,4.65,,4.65,5.93,,5.06,,339.5,,110.0,20.0,232.4,159.9,84.7,48.5,120.7,7.7,3.17,1.24
2011-06-08 05:30:00+00:00,70,5.425,16.91,4.57,,4.57,5.97,,5.09,,343.5,,110.0,20.0,240.1,162.9,88.3,51.3,125.1,8.2,3.12,1.24
2011-06-08 05:35:00+00:00,70,5.725,16.53,4.55,,4.55,6.28,,5.11,,352.0,,110.0,20.0,268.7,175.7,110.2,63.6,132.7,11.2,2.89,1.5
2011-06-08 05:40:00+00:00,70,5.762,17.04,4.57,,4.57,6.3,,5.14,,352.5,,110.0,20.0,267.2,174.4,89.8,64.4,124.4,11.4,2.96,1.7
2011-06-08 05:45:00+00:00,70,5.425,17.2,4.7,,4.7,5.97,,5.16,,342.5,,110.0,20.0,231.4,157.2,84.1,48.9,126.3,7.9,3.17,1.17
2011-06-08 05:50:00+00:00,70,5.45,17.23,4.7,,4.7,6.0,,5.18,,352.5,,110.0,20.0,231.8,156.3,84.4,49.1,132.5,8.0,3.16,1.11
2011-06-08 05:55:00+00:00,70,5.625,17.57,4.6,,4.6,6.18,,5.19,,347.0,,110.0,20.0,238.6,159.9,85.9,50.6,138.1,8.8,3.12,1.06
2011-06-08 06:05:00+00:00,70,5.725,17.4,4.95,,4.95,6.28,,5.22,,343.5,,110.0,20.0,246.8,161.7,104.5,59.5,124.8,10.4,3.04,1.62
2011-06-08 06:10:00+00:00,70,5.725,17.61,4.97,,4.97,6.28,,5.23,,340.0,,110.0,20.0,241.7,159.2,101.2,57.6,121.9,10.1,3.08,1.61
2011-06-08 06:15:00+00:00,70,5.35,17.69,4.7,,4.7,5.9,,5.23,,331.0,,110.0,20.0,214.7,146.8,76.0,44.3,121.7,6.9,3.31,1.12
2011-06-08 06:20:00+00:00,70,5.4,17.27,4.6,,4.6,5.95,,5.24,,339.5,,110.0,20.0,225.4,150.4,80.5,48.2,133.9,7.7,3.2,1.07
2011-06-08 06:25:00+00:00,70,5.325,16.96,4.78,,4.78,5.88,,5.25,,352.0,,110.0,20.0,218.7,146.2,83.9,48.4,125.5,7.4,3.18,1.23
2011-06-08 06:35:00+00:00,70,5.35,17.7,4.72,,4.72,5.9,,5.25,,337.0,,110.0,20.0,212.3,143.7,75.5,44.4,126.6,6.9,3.31,1.08
2011-06-08 06:45:00+00:00,70,5.725,16.23,4.63,,4.63,6.28,,5.26,,350.0,,110.0,20.0,262.9,162.1,115.2,67.7,144.6,11.9,2.84,1.46
2011-06-08 07:35:00+00:00,70,5.625,16.48,5.1,,5.1,6.18,,5.31,,390.0,,110.0,20.0,236.4,147.0,106.8,61.1,144.5,10.3,2.93,1.41
2011-06-08 08:10:00+00:00,70,5.85,18.73,5.6,,5.6,6.4,,5.42,,352.5,,110.0,20.0,206.0,139.8,82.9,46.8,103.1,8.5,3.2,1.62
2011-06-08 08:35:00+00:00,70,6.475,19.46,5.3,,5.3,7.03,,5.54,,382.0,,110.0,20.0,249.1,157.3,96.7,57.8,163.4,13.1,3.01,1.0
2011-06-08 08:40:00+00:00,70,6.225,19.48,5.55,,5.55,6.78,,5.57,,351.0,,110.0,20.0,224.4,146.2,92.3,52.8,127.6,10.9,3.13,1.33
2011-06-08 09:15:00+00:00,70,7.475,23.75,6.0,,6.0,8.02,,5.76,,358.0,,110.0,20.0,241.2,160.7,88.9,50.6,141.2,15.3,3.18,1.0
2011-06-08 09:25:00+00:00,70,6.475,19.64,5.13,,5.13,7.03,,5.82,,327.0,,110.0,20.0,244.7,155.5,100.4,59.8,126.4,13.4,3.03,1.45
2011-06-08 09:55:00+00:00,70,5.825,18.66,5.1,,5.1,6.38,,5.95,,352.0,,110.0,20.0,217.0,137.9,84.4,50.6,146.1,9.2,3.2,1.07
2011-06-08 10:25:00+00:00,70,5.8,17.35,5.4,,5.4,6.35,,6.05,,398.0,,110.0,20.0,226.9,140.7,99.9,58.0,148.1,10.3,2.99,1.28
2011-06-08 10:35:00+00:00,70,5.975,18.84,5.55,,5.55,6.53,,6.07,,361.0,,110.0,20.0,215.6,140.0,88.3,51.0,127.6,9.7,3.15,1.3
2011-06-08 10:55:00+00:00,70,6.2,17.33,5.95,,5.95,6.75,,6.09,,439.5,,110.0,20.0,256.2,152.8,134.2,75.3,152.6,15.1,2.8,1.91
2011-06-08 11:00:00+00:00,70,5.85,18.1,5.03,,5.03,6.4,,6.09,,374.5,,110.0,20.0,229.6,141.6,89.7,55.2,164.9,10.1,3.1,1.0
2011-06-08 11:10:00+00:00,50,5.85,17.7,4.8,6.43,5.6,6.4,,6.09,4.8,384.5,117.0,110.0,20.0,218.9,139.6,99.7,56.3,122.3,10.1,3.03,1.68
2011-06-08 11:35:00+00:00,0,,,4.82,5.32,,,,,4.82,,114.0,,,,,,,,,,
2011-06-08 12:15:00+00:00,70,6.4,19.35,5.78,,5.78,6.95,,6.0,,363.8,,110.0,20.0,234.0,150.9,101.8,57.6,128.1,12.5,3.02,1.51
2011-06-08 12:20:00+00:00,70,6.675,19.53,5.63,,5.63,7.22,,5.99,,351.0,,110.0,20.0,261.5,162.5,123.4,69.9,141.2,16.4,2.93,1.72
2011-06-08 12:30:00+00:00,70,6.45,19.88,5.35,,5.35,7.0,,5.96,,347.0,,110.0,20.0,237.0,153.5,92.9,54.3,139.5,12.1,3.08,1.15
2011-06-08 12:35:00+00:00,70,6.875,20.03,5.75,,5.75,7.43,,5.95,,349.5,,110.0,20.0,261.6,165.3,118.9,67.2,138.4,16.8,2.91,1.62
2011-06-08 12:40:00+00:00,70,6.35,20.35,5.2,,5.2,6.9,,5.94,,343.0,,110.0,20.0,229.6,151.3,82.4,49.3,141.0,10.8,3.2,1.0
2011-06-08 12:45:00+00:00,100,6.825,21.03,4.28,,4.28,7.38,,5.93,,172.5,,110.0,20.0,265.8,173.7,107.2,64.0,119.3,16.0,3.08,1.69
2011-06-08 12:50:00+00:00,70,6.725,20.52,5.95,,5.95,7.28,,5.92,,348.0,,110.0,20.0,239.1,157.1,101.5,57.1,122.7,13.7,3.05,1.56
2011-06-08 12:55:00+00:00,70,6.75,20.43,5.95,,5.95,7.3,,5.91,,346.0,,110.0,20.0,243.1,159.0,104.6,58.8,124.8,14.2,3.03,1.59
2011-06-08 13:00:00+00:00,50,6.95,20.36,6.28,,6.28,7.5,,5.9,,371.0,,110.0,20.0,256.9,165.7,117.1,65.4,133.3,16.7,2.93,1.75
2011-06-08 13:05:00+00:00,50,6.725,20.92,6.25,,6.25,7.35,0.08,5.89,,356.3,,110.0,20.0,223.7,153.0,89.9,50.2,107.6,12.1,3.11,1.63
2011-06-08 13:10:00+00:00,70,6.75,21.4,5.3,,5.3,7.3,,5.88,,328.5,,110.0,20.0,238.8,162.0,84.7,50.1,124.8,12.4,3.17,1.13
2011-06-08 13:15:00+00:00,100,6.825,21.76,3.75,,3.75,7.38,,5.87,,172.0,,110.0,20.0,248.0,176.2,75.2,47.8,115.0,12.3,3.19,1.07
2011-06-08 13:20:00+00:00,70,7.35,21.68,6.0,,6.0,7.9,,5.86,,325.0,,110.0,20.0,282.5,179.6,136.2,76.0,149.2,21.5,2.95,1.94
2011-06-08 13:25:00+00:00,70,7.238,21.33,5.55,,5.55,7.78,,5.85,,323.8,,110.0,20.0,275.1,177.2,109.1,70.1,134.9,19.3,2.95,1.88
2011-06-08 13:30:00+00:00,70,7.225,21.65,5.1,,5.1,7.78,,5.85,,327.0,,110.0,20.0,263.5,180.3,96.4,56.8,117.3,16.1,3.0,1.39
2011-06-08 13:35:00+00:00,70,7.225,21.81,4.53,,4.53,7.78,,5.84,,329.5,,110.0,20.0,275.7,203.0,83.5,54.1,91.5,15.6,3.02,1.76
2011-06-08 13:40:00+00:00,50,7.225,22.46,4.15,4.88,5.6,7.78,,5.83,4.15,321.0,127.0,110.0,20.0,247.7,169.4,93.4,53.1,117.3,14.9,3.11,1.36
2011-06-08 13:45:00+00:00,50,7.125,23.66,4.18,4.75,5.07,7.68,,5.83,4.18,324.5,126.0,110.0,20.0,238.6,172.5,69.5,42.5,110.3,12.0,3.32,1.0
2011-06-08 13:50:00+00:00,50,7.125,22.81,4.15,5.2,5.57,7.68,,5.83,4.15,306.0,123.0,110.0,20.0,237.7,164.8,87.8,49.7,111.4,13.6,3.2,1.37
2011-06-08 13:55:00+00:00,50,7.125,23.36,4.35,5.2,4.97,7.68,,5.82,4.35,303.5,122.0,110.0,20.0,238.4,173.2,72.8,43.8,110.2,12.3,3.28,1.06
2011-06-08 14:00:00+00:00,70,7.075,22.81,5.3,,5.3,7.63,,5.82,,302.0,,110.0,20.0,238.1,168.1,81.9,47.2,110.6,12.9,3.22,1.24
2011-06-08 14:05:00+00:00,50,6.8,22.62,4.35,5.68,5.35,7.35,,5.82,4.35,303.0,116.0,110.0,20.0,227.0,161.8,74.0,42.8,114.2,10.8,3.33,1.06
2011-06-08 14:10:00+00:00,50,7.075,22.52,4.97,6.43,6.25,7.63,,5.82,4.97,317.5,115.0,110.0,20.0,236.3,164.4,92.7,51.5,106.6,13.7,3.18,1.7
2011-06-08 14:15:00+00:00,0,,,4.55,6.43,,,,,4.55,,113.0,,,,,,,,,,
2011-06-08 14:20:00+00:00,0,,,5.55,6.43,,,,,5.55,,113.0,,,,,,,,,,
2011-06-08 14:25:00+00:00,0,,,5.55,6.43,,,,,5.55,,112.0,,,,,,,,,,
2011-06-08 14:30:00+00:00,0,,,5.13,6.38,,,,,5.13,,115.0,,,,,,,,,,
2011-06-08 14:40:00+00:00,50,6.4,19.88,4.35,6.35,4.35,6.95,,5.86,4.82,327.0,113.0,110.0,20.0,256.1,182.8,79.5,49.7,113.0,11.3,3.11,1.16
2011-06-08 14:45:00+00:00,50,6.625,21.25,4.72,6.4,4.72,7.22,0.05,5.86,5.55,326.0,111.0,110.0,20.0,249.4,179.6,76.9,46.4,118.7,11.3,3.21,1.03
2011-06-08 14:50:00+00:00,50,6.475,20.43,4.93,5.57,4.93,7.03,,5.88,4.97,316.0,111.0,110.0,20.0,245.6,171.3,87.0,50.1,116.0,11.4,3.16,1.27
2011-06-08 14:55:00+00:00,0,,,4.15,6.43,,,,,4.15,,111.0,,,,,,,,,,
2011-06-08 15:00:00+00:00,0,,,4.5,5.43,,,,,4.5,,113.0,,,,,,,,,,
2011-06-08 15:05:00+00:00,50,6.825,21.65,4.5,5.32,5.25,7.38,,5.91,4.5,317.0,116.0,110.0,20.0,245.4,174.5,83.6,47.0,121.1,12.0,3.17,1.1
2011-06-08 15:10:00+00:00,70,6.3,21.79,4.63,,4.63,6.85,,5.93,,307.0,,110.0,20.0,227.9,169.4,61.5,37.1,101.3,8.3,3.46,1.0
2011-06-08 15:15:00+00:00,70,6.75,22.2,4.57,,4.57,7.3,,5.95,,299.5,,110.0,20.0,243.3,182.4,68.9,41.0,107.6,10.5,3.29,1.0
2011-06-08 15:20:00+00:00,50,6.7,20.87,3.47,4.2,4.63,7.25,,5.96,3.47,298.5,135.0,110.0,20.0,256.5,184.6,87.9,50.6,105.6,12.4,3.12,1.47
2011-06-08 15:25:00+00:00,50,6.9,20.44,4.15,5.6,4.15,7.45,,5.98,4.3,322.0,124.0,110.0,20.0,290.8,216.6,85.3,51.9,116.8,13.9,2.96,1.12
