Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hF2,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2011-05-06 02:45:00+00:00,100,5.125,,15.85,2.9,,2.9,5.68,,3.42,,261.0,,,110.0,20.0,299.4,,249.8,70.6,,38.0,65.6,5.2,3.09,2.93,
2011-05-06 03:00:00+00:00,50,4.95,,16.22,3.25,,3.25,5.5,,3.52,,266.0,,,110.0,20.0,274.5,,234.5,56.7,,30.2,57.5,3.9,3.28,2.08,
2011-05-06 03:15:00+00:00,50,4.9,,16.57,3.25,,3.25,5.45,,3.63,,256.0,,,110.0,20.0,256.1,,214.9,57.4,,30.7,61.2,4.0,3.38,1.85,
2011-05-06 03:30:00+00:00,50,4.9,,17.01,3.4,,3.4,5.45,,3.77,,261.0,,,110.0,20.0,240.2,,199.2,54.8,,29.4,65.2,3.9,3.47,1.44,
2011-05-06 03:45:00+00:00,50,4.975,,17.58,3.55,,3.55,5.53,,3.92,,243.5,,,110.0,20.0,227.4,,186.3,54.1,,29.6,63.8,4.1,3.53,1.55,
2011-05-06 04:00:00+00:00,70,5.0,,16.88,3.35,,3.35,5.55,,4.08,,235.0,,,110.0,20.0,239.0,,183.5,75.8,,41.9,79.8,5.7,3.38,2.09,
2011-05-06 04:15:00+00:00,70,5.45,,18.46,3.75,,3.75,6.0,,4.25,,260.0,,,110.0,20.0,234.4,,183.8,63.7,,35.8,85.3,5.9,3.39,1.24,
2011-05-06 04:30:00+00:00,70,5.725,,20.26,3.78,,3.78,6.3,0.03,4.42,,266.0,,,110.0,20.0,227.0,,183.1,52.1,,30.7,80.9,5.8,3.54,1.0,
2011-05-06 04:45:00+00:00,70,5.9,,20.06,3.22,,3.22,6.45,,4.58,,232.5,,,110.0,20.0,235.2,,183.3,67.6,,39.2,80.2,7.5,3.4,1.66,
2011-05-06 05:00:00+00:00,70,6.325,,21.45,3.97,,3.97,6.88,,4.73,,261.0,,,110.0,20.0,234.2,,183.0,63.5,,37.2,87.7,8.3,3.39,1.21,
2011-05-06 05:15:00+00:00,70,6.375,,22.39,3.78,,3.78,6.93,,4.87,,241.0,,,110.0,20.0,224.7,,179.8,54.7,,33.2,80.4,7.6,3.51,1.12,
2011-05-06 05:30:00+00:00,70,6.4,,23.45,4.28,,4.28,6.95,,4.98,,261.0,,,110.0,20.0,214.5,,170.3,49.7,,30.2,81.2,7.0,3.66,1.0,
2011-05-06 05:45:00+00:00,70,6.775,,23.78,4.3,,4.3,7.32,,5.08,,261.0,,,110.0,20.0,225.5,,176.6,60.0,,36.2,83.2,9.2,3.51,1.24,
2011-05-06 06:00:00+00:00,70,6.65,,24.51,4.32,,4.32,7.22,0.03,5.16,,266.0,,,110.0,20.0,214.7,,171.4,46.3,,29.4,79.3,7.5,3.68,1.0,
2011-05-06 06:15:00+00:00,70,6.65,,23.04,4.47,,4.47,7.2,,5.22,,279.5,,,110.0,20.0,224.6,,171.7,57.7,,35.8,94.2,8.9,3.46,1.0,
2011-05-06 06:30:00+00:00,100,6.8,,23.49,4.28,,4.28,7.38,0.03,5.28,,258.5,,,110.0,20.0,227.2,,173.4,63.9,,39.2,87.1,10.0,3.45,1.3,
2011-05-06 06:45:00+00:00,70,7.15,,24.95,4.8,,4.8,7.7,,5.32,,281.0,,,110.0,20.0,225.3,,172.3,58.7,,36.1,94.3,10.3,3.49,1.0,
2011-05-06 07:00:00+00:00,70,6.825,,24.35,5.05,,5.05,7.38,,5.36,,269.5,,,110.0,20.0,210.0,,157.4,57.7,,34.4,94.8,8.9,3.57,1.0,
2011-05-06 07:15:00+00:00,0,6.775,4.43,23.53,3.95,,3.95,7.35,0.03,,,205.0,268.5,,110.0,20.0,,,,,,,,,3.47,,
2011-05-06 07:30:00+00:00,100,6.406,4.74,22.97,4.07,,4.07,6.97,0.03,5.45,,210.0,265.0,,110.0,20.0,209.1,167.5,154.6,40.6,52.5,35.2,72.0,8.0,3.59,1.27,0.51
2011-05-06 07:45:00+00:00,100,6.925,,21.76,4.07,,4.07,7.47,,5.51,,203.5,,,110.0,20.0,255.8,,169.6,112.7,,64.3,120.5,16.3,3.14,2.08,
2011-05-06 08:00:00+00:00,100,6.925,,22.65,4.0,,4.0,7.63,0.15,5.59,,183.5,,,110.0,20.0,239.2,,167.3,83.0,,49.8,102.0,12.9,3.27,1.48,
2011-05-06 08:15:00+00:00,70,7.1,,21.59,5.2,,5.2,7.72,0.08,5.67,,305.0,,,110.0,20.0,256.9,,171.0,103.1,,59.9,118.0,16.1,3.04,1.62,
2011-05-06 08:30:00+00:00,100,7.163,4.55,21.91,3.9,,3.9,7.7,,5.77,,176.0,234.5,,110.0,20.0,263.7,158.0,185.3,86.6,19.8,57.7,134.7,15.9,3.07,1.26,0.5
2011-05-06 08:45:00+00:00,70,6.95,,21.9,4.82,,4.82,7.5,,5.87,,288.5,,,110.0,20.0,244.6,,167.0,89.2,,53.8,105.7,14.0,3.15,1.56,
2011-05-06 09:00:00+00:00,70,7.35,,22.14,5.07,,5.07,7.9,,5.99,,324.5,,,110.0,20.0,262.1,,178.6,94.5,,57.3,111.6,16.8,3.01,1.47,
2011-05-06 09:15:00+00:00,100,7.563,4.99,22.95,4.32,,4.32,8.13,0.03,6.1,,213.5,322.5,,110.0,20.0,279.8,193.4,212.3,74.8,37.7,52.2,107.9,16.4,3.04,1.44,0.5
2011-05-06 09:30:00+00:00,100,7.438,4.86,22.5,4.57,,4.57,7.97,,6.2,,243.8,319.5,,110.0,20.0,267.3,167.6,188.1,88.8,69.1,61.1,125.9,18.1,3.03,1.48,1.0
2011-05-06 09:45:00+00:00,70,7.775,,22.45,5.13,,5.13,8.32,,6.3,,317.5,,,110.0,20.0,283.7,,189.5,115.1,,67.9,121.0,22.0,2.89,1.85,
2011-05-06 10:00:00+00:00,70,7.925,,23.06,5.0,,5.0,8.48,,6.39,,324.5,,,110.0,20.0,283.1,,197.3,101.3,,61.8,108.4,21.0,2.91,1.72,
2011-05-06 10:15:00+00:00,70,8.45,,24.29,5.85,,5.85,9.0,,6.46,,328.5,,,110.0,20.0,283.5,,190.8,113.7,,65.1,123.6,24.9,2.88,1.62,
2011-05-06 10:30:00+00:00,70,8.938,6.18,25.68,6.2,,6.2,9.48,,6.52,,316.0,316.0,,110.0,20.0,290.2,187.5,192.5,113.1,2.1,72.2,141.4,30.5,2.88,1.82,0.5
2011-05-06 10:45:00+00:00,70,8.887,6.01,26.19,6.03,,6.03,9.43,,6.55,,312.5,313.0,,110.0,20.0,280.6,182.6,192.9,100.1,9.0,65.3,129.5,27.4,2.95,1.73,0.5
2011-05-06 11:00:00+00:00,0,8.95,5.03,26.88,5.05,,5.05,9.5,,,,323.5,323.5,,110.0,20.0,,,,,,,,,3.0,,
2011-05-06 11:15:00+00:00,50,9.3,,28.41,6.22,,6.22,9.85,,6.57,,302.5,,,110.0,20.0,265.6,,187.8,98.1,,55.3,107.4,25.7,3.06,1.61,
2011-05-06 11:30:00+00:00,50,9.425,,28.24,6.22,,6.22,9.98,,6.55,,296.0,,,110.0,20.0,274.0,,191.2,106.8,,59.8,113.4,28.4,3.0,1.75,
2011-05-06 11:45:00+00:00,50,9.575,,27.83,4.03,4.68,6.55,10.13,,6.52,4.03,302.5,,106.0,110.0,20.0,287.5,,195.0,122.7,,67.9,128.7,32.9,2.91,1.89,
2011-05-06 12:00:00+00:00,50,9.35,,29.05,7.55,,7.55,9.9,,6.49,,320.0,,,110.0,20.0,250.7,,175.6,96.1,,52.2,111.1,24.4,3.11,1.5,
2011-05-06 12:15:00+00:00,0,8.975,5.0,28.03,5.03,,5.03,9.52,,,,293.5,293.5,,110.0,20.0,,,,,,,,,3.12,,
2011-05-06 12:30:00+00:00,70,9.375,,28.99,5.82,,5.82,9.93,,6.41,,303.5,,,110.0,20.0,265.6,,195.7,86.9,,49.7,101.5,23.9,3.09,1.4,
2011-05-06 12:45:00+00:00,50,9.1,,29.2,4.13,4.63,5.85,9.65,,6.38,4.13,291.0,,129.0,110.0,20.0,252.1,,187.8,79.0,,45.3,100.2,20.6,3.21,1.26,
2011-05-06 13:00:00+00:00,50,9.075,,28.27,3.85,4.7,5.13,9.63,,6.35,3.85,291.0,,126.0,110.0,20.0,266.5,,201.4,82.9,,48.8,90.7,22.0,3.12,1.69,
2011-05-06 13:15:00+00:00,50,9.05,,27.8,3.7,4.2,6.05,9.6,,6.34,3.7,287.5,,129.0,110.0,20.0,264.5,,188.1,99.3,,55.3,107.2,24.2,3.07,1.73,
2011-05-06 13:30:00+00:00,100,8.938,4.36,27.25,3.85,,3.85,9.48,,6.33,,208.8,293.5,,110.0,20.0,286.4,179.5,227.8,73.3,28.3,45.4,95.8,20.0,3.05,1.44,0.5
2011-05-06 13:45:00+00:00,70,8.475,,27.48,4.68,,4.68,9.02,,6.33,,296.0,,,110.0,20.0,257.2,,204.3,64.2,,39.8,89.7,16.1,3.24,1.13,
2011-05-06 14:00:00+00:00,70,9.025,,27.64,4.57,,4.57,9.57,,6.35,,285.0,,,110.0,20.0,277.2,,213.4,84.3,,49.5,88.5,22.1,3.06,1.91,
2011-05-06 14:15:00+00:00,100,8.938,4.36,27.46,3.65,,3.65,9.48,,6.37,,212.5,281.0,,110.0,20.0,288.3,184.3,227.3,84.6,30.8,49.0,89.7,21.1,3.08,2.03,0.5
2011-05-06 14:30:00+00:00,100,8.563,4.16,27.48,3.45,,3.45,9.1,,6.4,,210.0,291.0,,110.0,20.0,275.4,195.1,232.9,54.5,46.1,34.5,72.5,14.3,3.21,1.37,0.5
2011-05-06 14:45:00+00:00,50,8.75,,27.45,3.35,4.18,4.65,9.3,,6.43,3.35,283.5,,122.0,110.0,20.0,268.2,,208.1,78.8,,45.6,87.3,19.2,3.14,1.69,
2011-05-06 15:00:00+00:00,50,8.9,,27.84,3.35,5.32,5.6,9.45,,6.46,3.35,276.0,,114.0,110.0,20.0,264.5,,198.8,86.0,,47.4,98.5,20.4,3.13,1.51,
2011-05-06 15:15:00+00:00,50,9.05,,28.6,3.35,5.82,5.97,9.6,,6.49,3.35,276.0,,111.0,110.0,20.0,261.0,,196.2,86.1,,46.7,97.9,20.7,3.16,1.55,
2011-05-06 15:30:00+00:00,50,8.725,,28.28,3.38,5.85,6.28,9.27,,6.51,3.38,278.5,,111.0,110.0,20.0,251.1,,190.3,80.5,,43.3,95.7,17.8,3.24,1.44,
2011-05-06 15:45:00+00:00,50,8.775,,28.85,3.25,5.82,7.63,9.32,,6.52,3.25,308.5,,105.0,110.0,20.0,239.1,,184.4,73.9,,39.6,84.4,16.4,3.29,1.61,
2011-05-06 16:00:00+00:00,50,9.025,,29.23,3.1,5.6,5.63,9.57,,6.52,3.1,266.0,,106.0,110.0,20.0,257.4,,201.4,75.9,,40.8,89.4,18.0,3.24,1.45,
2011-05-06 16:15:00+00:00,50,8.95,,29.88,3.15,4.35,4.32,9.5,,6.5,3.15,261.0,,110.0,110.0,20.0,255.2,,211.6,59.8,,33.1,74.6,14.8,3.34,1.28,
2011-05-06 16:30:00+00:00,50,9.025,,30.02,3.2,5.57,5.6,9.57,,6.46,3.2,256.0,,109.0,110.0,20.0,251.6,,202.3,67.9,,36.0,78.5,15.9,3.33,1.48,
2011-05-06 16:45:00+00:00,70,8.975,,29.27,3.58,,3.58,9.52,,6.41,,243.5,,,110.0,20.0,264.8,,216.9,67.9,,37.1,72.1,16.1,3.26,1.87,
2011-05-06 17:00:00+00:00,70,8.9,,29.1,3.4,,3.4,9.45,,6.33,,238.5,,,110.0,20.0,266.4,,220.6,65.1,,35.1,69.3,15.0,3.27,1.82,
2011-05-06 17:15:00+00:00,70,8.85,,29.05,3.25,,3.25,9.4,,6.24,,233.5,,,110.0,20.0,267.0,,222.2,64.0,,34.2,65.5,14.3,3.28,2.0,
2011-05-06 17:30:00+00:00,70,8.625,,28.53,3.03,,3.03,9.18,,6.14,,233.8,,,110.0,20.0,269.4,,229.6,57.1,,30.3,57.8,12.0,3.31,2.03,
2011-05-06 17:45:00+00:00,50,8.625,,27.82,3.15,,3.15,9.18,,6.02,,233.5,,,110.0,20.0,281.4,,237.0,63.3,,33.6,59.5,12.9,3.22,2.69,
2011-05-06 18:00:00+00:00,100,8.425,,27.02,3.2,,3.2,8.98,,5.89,,233.5,,,110.0,20.0,285.3,,240.8,63.2,,33.7,57.3,12.3,3.21,3.22,
2011-05-06 18:15:00+00:00,100,8.2,,26.6,2.9,,2.9,8.75,,5.75,,238.5,,,110.0,20.0,285.0,,244.8,57.2,,30.4,52.2,10.5,3.24,3.08,
2011-05-06 18:30:00+00:00,100,7.825,,24.79,3.15,,3.15,8.43,0.05,5.62,,234.5,,,110.0,20.0,288.2,,245.4,60.5,,32.6,53.3,10.1,3.17,3.85,
2011-05-06 18:45:00+00:00,100,7.225,,23.14,3.28,,3.28,7.78,,5.48,,234.5,,,110.0,20.0,288.4,,244.8,61.4,,33.4,52.8,8.8,3.2,4.5,
2011-05-06 19:00:00+00:00,100,7.525,,23.14,3.25,3.88,3.42,8.07,,5.34,3.25,248.5,,107.0,110.0,20.0,309.8,,261.1,68.7,,37.4,59.3,10.7,3.08,4.4,
2011-05-06 19:15:00+00:00,100,7.45,,22.71,2.95,,2.95,8.0,,5.21,,242.5,,,110.0,20.0,311.0,,258.6,73.8,,39.9,63.9,11.2,3.05,4.28,
2011-05-06 19:30:00+00:00,100,6.525,,21.05,4.43,,4.43,7.07,,5.09,,268.5,,,110.0,20.0,290.7,,260.7,43.3,,22.8,41.7,5.1,3.23,2.37,
2011-05-06 19:45:00+00:00,100,6.8,,20.87,3.25,,3.25,7.35,,4.97,,256.0,,,110.0,20.0,310.8,,265.2,64.5,,34.9,56.6,8.2,3.07,3.97,
2011-05-06 20:00:00+00:00,100,7.225,,21.91,3.25,,3.25,7.78,,4.86,,262.0,,,110.0,20.0,317.8,,270.1,67.6,,36.5,59.6,9.7,3.03,3.82,
2011-05-06 20:15:00+00:00,100,7.275,,22.28,2.9,,2.9,7.82,,4.75,,257.0,,,110.0,20.0,311.2,,266.0,64.1,,34.4,57.0,9.3,3.06,3.62,
2011-05-06 20:30:00+00:00,100,6.85,,21.63,3.47,,3.47,7.4,,4.66,,254.5,,,110.0,20.0,300.8,,260.8,56.7,,30.7,49.6,7.3,3.16,4.02,
2011-05-06 20:45:00+00:00,100,6.825,,20.93,3.85,,3.85,7.38,,4.56,,267.0,,,110.0,20.0,314.2,,272.1,60.0,,32.3,53.9,7.7,3.07,3.43,
2011-05-06 21:00:00+00:00,100,6.075,,20.04,3.5,,3.5,6.63,,4.48,,259.5,,,110.0,20.0,285.8,,257.1,41.1,,22.0,38.0,4.2,3.3,2.91,
2011-05-06 21:15:00+00:00,100,5.725,,19.01,4.63,,4.63,6.28,,4.39,,291.0,,,110.0,20.0,286.6,,260.7,37.6,,19.5,37.3,3.4,3.32,2.06,
2011-05-06 21:30:00+00:00,100,6.325,,18.57,3.47,,3.47,6.88,,4.31,,266.0,,,110.0,20.0,333.4,,280.2,75.3,,40.9,65.7,8.3,2.94,4.12,
2011-05-06 21:45:00+00:00,100,5.7,,17.81,3.25,,3.25,6.25,,4.23,,281.0,,,110.0,20.0,308.5,,272.6,51.6,,27.3,49.5,4.6,3.13,2.43,
2011-05-06 22:00:00+00:00,100,5.875,,17.88,2.9,,2.9,6.43,,4.16,,271.0,,,110.0,20.0,315.6,,272.5,61.4,,32.9,55.4,5.8,3.04,3.33,
2011-05-06 22:15:00+00:00,100,5.6,,17.43,3.25,,3.25,6.15,,4.08,,281.0,,,110.0,20.0,306.9,,271.9,50.4,,26.5,48.6,4.3,3.11,2.36,
2011-05-06 22:30:00+00:00,100,5.925,,17.65,3.05,,3.05,6.47,,4.01,,281.0,,,110.0,20.0,328.6,,280.2,68.9,,37.0,62.0,6.7,2.98,3.38,
2011-05-06 22:45:00+00:00,100,5.75,,17.41,3.5,,3.5,6.3,,3.94,,294.5,,,110.0,20.0,321.3,,281.9,56.8,,29.8,55.0,5.2,3.03,2.3,
2011-05-06 23:00:00+00:00,100,5.85,,17.38,2.9,,2.9,6.4,,3.87,,291.0,,,110.0,20.0,329.7,,283.9,65.7,,34.8,61.7,6.2,2.97,2.66,
2011-05-06 23:15:00+00:00,100,5.45,,16.46,2.15,,2.15,6.0,,3.81,,279.5,,,110.0,20.0,320.0,,277.8,60.7,,31.9,58.1,4.9,3.02,2.43,
2011-05-06 23:30:00+00:00,100,5.65,,16.61,3.42,,3.42,6.2,,3.74,,303.5,,,110.0,20.0,333.9,,288.5,65.4,,34.4,63.3,5.7,2.94,2.31,
2011-05-07 00:00:00+00:00,100,5.5,,16.28,2.9,,2.9,6.05,,3.61,,299.5,,,110.0,20.0,332.0,,286.6,65.4,,34.4,63.2,5.4,2.96,2.33,
2011-05-07 00:15:00+00:00,100,5.25,,15.78,3.4,,3.4,5.8,,3.55,,313.5,,,110.0,20.0,326.7,,285.1,60.2,,31.3,59.6,4.5,3.01,2.09,
2011-05-07 00:30:00+00:00,100,5.025,,15.91,4.6,,4.6,5.57,,3.49,,356.0,,,110.0,20.0,304.3,,272.6,46.1,,23.5,47.7,3.2,3.17,1.76,
2011-05-07 00:45:00+00:00,100,4.9,,15.02,3.4,,3.4,5.45,,3.44,,313.5,,,110.0,20.0,317.2,,278.2,56.5,,29.4,56.2,3.7,3.07,2.06,
2011-05-07 01:00:00+00:00,100,4.55,,14.18,3.25,,3.25,5.1,,3.38,,311.0,,,110.0,20.0,308.5,,272.7,51.8,,26.8,52.6,2.9,3.12,1.93,
2011-05-07 01:15:00+00:00,100,4.775,,14.73,3.55,,3.55,5.32,,3.34,,324.5,,,110.0,20.0,313.9,,276.5,54.3,,27.9,55.5,3.4,3.09,1.86,
2011-05-07 01:30:00+00:00,100,4.95,,15.32,3.4,,3.4,5.5,,3.31,,311.0,,,110.0,20.0,312.2,,274.6,54.5,,28.1,55.2,3.6,3.1,1.93,
2011-05-07 01:45:00+00:00,100,5.35,,15.44,3.28,,3.28,5.9,,3.29,,306.0,,,110.0,20.0,339.9,,288.4,74.2,,39.1,71.4,5.8,2.89,2.37,
2011-05-07 02:00:00+00:00,100,4.9,,15.59,4.0,,4.0,5.47,0.03,3.29,,327.0,,,110.0,20.0,299.0,,265.8,48.4,,24.6,50.6,3.2,3.18,1.71,
2011-05-07 02:15:00+00:00,100,4.95,,15.89,2.9,,2.9,5.5,,3.31,,286.0,,,110.0,20.0,295.2,,260.5,50.2,,26.0,51.4,3.4,3.21,1.88,
2011-05-07 02:30:00+00:00,100,4.875,,15.58,3.33,,3.33,5.43,,3.36,,296.0,,,110.0,20.0,293.0,,256.2,52.9,,27.4,55.1,3.5,3.2,1.8,
2011-05-07 02:45:00+00:00,100,4.8,,15.78,3.38,,3.38,5.35,,3.42,,288.5,,,110.0,20.0,279.3,,244.3,49.7,,25.9,52.9,3.2,3.29,1.74,
2011-05-07 03:00:00+00:00,50,5.075,,16.45,4.65,,4.65,5.63,,3.52,,333.5,,,110.0,20.0,275.2,,235.9,55.3,,28.9,58.6,4.0,3.24,1.79,
2011-05-07 03:15:00+00:00,50,5.05,,16.8,3.17,,3.17,5.6,,3.63,,261.0,,,110.0,20.0,260.1,,218.2,58.1,,30.9,64.1,4.3,3.33,1.68,
2011-05-07 03:30:00+00:00,70,5.325,,17.51,3.22,,3.22,5.88,,3.77,,246.3,,,110.0,20.0,256.2,,206.9,67.9,,36.6,73.5,5.6,3.29,1.82,
2011-05-07 03:45:00+00:00,50,5.375,,18.7,3.67,,3.67,5.93,,3.92,,251.0,,,110.0,20.0,233.9,,191.5,55.8,,30.3,67.8,4.9,3.48,1.41,
2011-05-07 04:00:00+00:00,50,5.5,,19.06,3.75,,3.75,6.05,,4.08,,243.5,,,110.0,20.0,229.7,,184.5,58.8,,32.3,71.3,5.4,3.47,1.47,
2011-05-07 04:15:00+00:00,50,6.35,,21.25,4.0,,4.0,6.97,0.08,4.25,,266.0,,,110.0,20.0,244.3,,195.2,62.8,,34.9,86.0,7.9,3.35,1.13,
2011-05-07 04:30:00+00:00,50,6.525,,22.02,3.03,5.68,3.03,7.07,,4.42,3.72,247.0,,100.0,110.0,20.0,244.2,,199.8,59.4,,34.5,72.3,8.2,3.37,1.51,
2011-05-07 04:45:00+00:00,50,6.95,,23.08,3.45,5.82,4.28,7.5,,4.58,3.45,243.5,,102.0,110.0,20.0,244.1,,187.5,75.1,,41.8,86.1,11.0,3.32,1.68,
2011-05-07 05:00:00+00:00,70,7.425,,24.26,3.92,,3.92,7.97,,4.73,,256.0,,,110.0,20.0,252.9,,197.2,74.6,,42.6,82.2,12.8,3.27,1.84,
2011-05-07 05:15:00+00:00,70,7.175,,25.05,4.3,,4.3,7.75,0.03,4.87,,256.0,,,110.0,20.0,230.5,,185.1,56.8,,33.3,80.8,9.6,3.49,1.12,
2011-05-07 05:30:00+00:00,50,8.025,,25.84,3.47,4.4,4.57,8.57,,4.98,3.47,266.0,,97.0,110.0,20.0,257.1,,197.5,78.2,,44.5,88.4,15.6,3.22,1.66,
2011-05-07 05:45:00+00:00,50,8.65,,30.37,3.53,4.05,4.03,9.2,,5.08,3.53,258.5,,102.0,110.0,20.0,238.4,,204.5,44.1,,27.5,66.4,11.9,3.51,1.0,
2011-05-07 06:00:00+00:00,70,8.9,,32.27,5.13,,5.13,9.45,,5.16,,242.5,,,110.0,20.0,227.8,,180.5,65.4,,37.6,68.7,16.0,3.63,2.15,
2011-05-07 06:15:00+00:00,100,8.925,,31.74,4.1,,4.1,9.48,,5.22,,236.0,,,110.0,20.0,228.0,,189.0,52.6,,31.2,65.0,13.8,3.56,1.47,
2011-05-07 06:30:00+00:00,70,8.2,,31.17,5.15,,5.15,8.9,0.15,5.28,,240.0,,,110.0,20.0,205.4,,168.8,43.1,,25.6,68.6,9.8,3.8,1.0,
2011-05-07 06:45:00+00:00,50,7.475,,28.37,3.58,4.07,4.2,8.02,,5.32,3.58,233.5,,110.0,110.0,20.0,206.5,,172.6,40.7,,26.5,66.2,8.4,3.8,1.0,
2011-05-07 07:00:00+00:00,70,7.275,,26.08,5.55,,5.55,7.82,,5.36,,247.5,,,110.0,20.0,207.1,,155.3,63.4,,35.8,86.7,10.3,3.59,1.26,
2011-05-07 07:15:00+00:00,0,6.6,4.38,23.78,3.97,,3.97,7.18,0.03,,,193.5,253.5,,110.0,20.0,,,,,,,,,3.6,,
2011-05-07 07:30:00+00:00,70,6.563,4.34,20.88,4.35,,4.35,7.1,,5.45,,232.5,233.5,,110.0,20.0,244.1,154.6,163.0,100.4,18.5,60.0,118.8,13.6,3.19,1.92,0.05
2011-05-07 07:45:00+00:00,50,6.85,,20.95,6.07,,6.07,7.4,,5.51,,340.0,,,110.0,20.0,246.5,,162.8,107.5,,60.2,122.4,14.9,3.06,1.76,
2011-05-07 08:00:00+00:00,0,6.625,4.53,21.83,4.05,,4.05,7.18,,,,203.5,267.5,,110.0,20.0,,,,,,,,,3.3,,
2011-05-07 08:15:00+00:00,0,6.475,4.93,21.82,4.55,,4.55,7.03,,,,250.0,289.5,,110.0,20.0,,,,,,,,,3.37,,
2011-05-07 08:30:00+00:00,0,,,,3.95,6.28,,,,,3.95,,,102.0,,,,,,,,,,,,,
2011-05-07 08:45:00+00:00,50,7.075,,19.8,5.25,6.38,5.25,7.63,,5.87,5.53,327.0,,98.0,110.0,20.0,288.2,,179.2,134.2,,77.1,146.2,20.4,2.8,1.78,
2011-05-07 09:00:00+00:00,50,7.2,,20.76,3.97,5.2,4.78,7.75,,5.99,3.97,292.0,,105.0,110.0,20.0,279.1,,180.8,120.8,,70.8,129.2,19.5,2.88,1.88,
2011-05-07 09:15:00+00:00,50,6.625,,20.6,3.97,6.4,5.22,7.18,,6.1,3.97,332.0,,97.0,110.0,20.0,239.3,,157.0,89.0,,53.6,128.0,12.7,3.11,1.19,
2011-05-07 09:30:00+00:00,0,,,,4.9,6.28,,,,,4.9,,,94.0,,,,,,,,,,,,,
2011-05-07 09:45:00+00:00,50,7.875,,21.89,3.95,4.75,4.97,8.43,,6.3,3.95,341.0,,95.0,110.0,20.0,300.7,,203.6,116.4,,70.2,120.4,23.5,2.78,1.83,
2011-05-07 10:00:00+00:00,70,8.325,,24.25,6.18,,6.18,8.88,,6.39,,331.0,,,110.0,20.0,274.3,,182.0,113.7,,64.1,126.6,23.7,2.91,1.58,
2011-05-07 10:15:00+00:00,50,8.425,,25.18,3.97,4.78,6.3,8.98,,6.46,3.97,327.5,,100.0,110.0,20.0,264.7,,177.9,106.9,,60.1,121.0,22.8,2.99,1.54,
2011-05-07 10:30:00+00:00,50,8.4,,26.73,4.15,4.72,5.57,9.02,0.08,6.52,4.15,311.0,,96.0,110.0,20.0,252.2,,183.6,79.1,,47.5,104.0,18.4,3.18,1.22,
2011-05-07 10:45:00+00:00,50,8.825,,25.68,3.95,4.57,5.65,9.38,,6.55,3.95,301.0,,94.0,110.0,20.0,284.8,,194.2,116.0,,66.2,121.6,27.5,2.91,1.85,
2011-05-07 11:00:00+00:00,70,9.113,5.28,26.18,3.55,4.07,5.3,9.65,,6.57,3.55,327.0,327.0,99.0,110.0,20.0,296.4,175.1,217.7,92.2,3.4,61.1,136.0,27.5,2.88,1.3,0.5
2011-05-07 11:15:00+00:00,70,9.425,,28.16,6.03,,6.03,9.98,,6.57,,316.0,,,110.0,20.0,277.1,,198.3,98.4,,56.3,106.7,27.1,2.99,1.58,
2011-05-07 11:30:00+00:00,70,9.475,,29.16,6.05,,6.05,10.02,,6.55,,308.5,,,110.0,20.0,266.8,,194.4,89.9,,51.5,102.1,25.2,3.08,1.47,
2011-05-07 11:45:00+00:00,50,9.8,,30.29,6.22,,6.22,10.35,,6.52,,298.5,,,110.0,20.0,265.0,,193.1,90.7,,51.2,102.2,26.7,3.09,1.49,
2011-05-07 12:00:00+00:00,70,10.05,,30.57,5.8,,5.8,10.6,,6.49,,288.5,,,110.0,20.0,274.3,,201.0,95.8,,54.4,100.4,29.6,3.04,1.79,
2011-05-07 12:15:00+00:00,70,9.75,,30.83,5.8,,5.8,10.3,,6.45,,286.0,,,110.0,20.0,259.6,,195.2,81.8,,47.0,93.2,24.4,3.16,1.51,
2011-05-07 12:30:00+00:00,50,9.925,,31.47,6.68,,6.68,10.48,,6.41,,280.0,,,110.0,20.0,252.9,,184.4,88.5,,48.8,100.0,25.9,3.17,1.54,
2011-05-07 12:45:00+00:00,0,9.4,5.03,29.88,5.05,,5.05,9.95,,,,273.5,273.5,,110.0,20.0,,,,,,,,,3.18,,
2011-05-07 13:00:00+00:00,70,9.225,,28.37,5.32,,5.32,9.77,,6.35,,272.5,,,110.0,20.0,268.7,,196.3,94.7,,54.0,100.0,24.8,3.08,1.85,
2011-05-07 13:15:00+00:00,100,9.063,4.76,28.69,4.03,,4.03,9.6,,6.34,,229.5,285.0,,110.0,20.0,269.6,182.7,216.7,68.5,63.5,43.2,85.5,19.6,3.17,1.58,1.0
2011-05-07 13:30:00+00:00,100,8.431,3.76,28.06,3.53,,3.53,8.98,,6.33,,227.0,233.5,,110.0,20.0,258.0,160.7,220.5,48.4,20.2,31.8,76.4,13.0,3.33,1.0,0.5
2011-05-07 13:45:00+00:00,70,8.65,,27.72,5.4,,5.4,9.2,,6.33,,271.0,,,110.0,20.0,253.6,,187.0,86.2,,48.9,94.9,19.8,3.2,1.72,
2011-05-07 14:00:00+00:00,100,8.337,4.34,25.89,3.63,,3.63,8.88,,6.35,,212.0,278.5,,110.0,20.0,277.4,187.7,218.5,77.5,36.9,46.4,90.2,17.6,3.11,1.79,0.5
