Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hF2,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2011-09-16 21:45:00+00:00,100,4.55,,13.68,3.45,,3.45,5.1,,3.38,,305.0,,,110.0,20.0,324.6,,281.3,62.1,,33.4,57.5,3.6,3.01,2.94,
2011-09-16 22:00:00+00:00,100,4.5,,13.41,2.9,,2.9,5.05,,3.37,,285.0,,,110.0,20.0,327.3,,277.0,71.3,,39.0,61.7,4.0,2.98,4.37,
2011-09-16 22:15:00+00:00,100,4.45,,14.33,3.8,,3.8,5.0,,3.37,,344.5,,,110.0,20.0,306.6,,278.3,41.4,,20.6,45.6,2.2,3.22,1.41,
2011-09-16 22:30:00+00:00,100,4.5,,12.93,2.95,,2.95,5.05,,3.38,,300.0,,,110.0,20.0,346.7,,286.7,84.9,,46.7,72.8,4.8,2.87,4.65,
2011-09-16 22:45:00+00:00,100,3.8,,11.92,2.8,,2.8,4.7,0.35,3.39,,305.0,,,110.0,20.0,307.2,,273.0,49.2,,25.8,48.9,2.0,3.14,2.11,
2011-09-16 23:00:00+00:00,100,4.1,,11.55,2.8,,2.8,4.65,,3.41,,325.0,,,110.0,20.0,350.9,,296.5,77.8,,41.5,73.2,3.6,2.82,2.69,
2011-09-16 23:15:00+00:00,100,3.85,,11.26,2.55,,2.55,4.6,0.2,3.43,,327.5,,,110.0,20.0,338.2,,291.2,67.6,,35.5,66.7,2.8,2.92,2.17,
2011-09-16 23:30:00+00:00,100,4.1,,11.57,3.0,,3.0,4.7,0.05,3.45,,345.0,,,110.0,20.0,352.5,,300.6,74.7,,39.4,73.4,3.5,2.82,2.21,
2011-09-16 23:45:00+00:00,100,4.4,,11.77,2.8,,2.8,4.95,,3.45,,332.5,,,110.0,20.0,380.7,,307.3,104.4,,56.5,93.1,5.6,2.68,3.59,
2011-09-17 00:00:00+00:00,100,4.1,,11.85,2.85,,2.85,4.65,,3.45,,332.5,,,110.0,20.0,341.2,,294.7,67.0,,34.9,67.2,3.1,2.89,2.02,
2011-09-17 00:15:00+00:00,100,3.85,,11.39,3.0,,3.0,4.5,0.1,3.42,,340.0,,,110.0,20.0,332.7,,287.9,64.4,,33.8,63.9,2.6,2.96,2.13,
2011-09-17 00:30:00+00:00,100,3.8,,11.32,2.8,,2.8,4.45,0.1,3.38,,330.0,,,110.0,20.0,327.0,,285.8,59.4,,31.0,60.2,2.4,2.98,1.97,
2011-09-17 00:45:00+00:00,100,4.05,,11.61,3.0,,3.0,4.65,0.05,3.33,,335.0,,,110.0,20.0,343.5,,292.9,72.7,,38.4,70.9,3.3,2.87,2.29,
2011-09-17 01:00:00+00:00,100,4.05,,12.5,3.65,,3.65,4.6,,3.26,,335.0,,,110.0,20.0,388.9,,309.1,113.6,,62.9,97.4,5.3,3.09,4.69,
2011-09-17 01:15:00+00:00,100,3.85,,12.02,2.45,,2.45,4.4,,3.19,,287.5,,,110.0,20.0,309.6,,268.1,59.2,,31.9,54.5,2.4,3.12,3.03,
2011-09-17 01:30:00+00:00,100,4.45,,12.47,2.6,,2.6,5.0,,3.12,,286.0,,,110.0,20.0,348.8,,282.3,94.2,,50.6,83.3,5.1,2.8,3.73,
2011-09-17 01:45:00+00:00,100,3.85,,11.93,2.8,,2.8,4.55,0.15,3.05,,292.5,,,110.0,20.0,309.0,,268.7,57.8,,31.0,54.4,2.4,3.1,2.71,
2011-09-17 02:00:00+00:00,100,3.85,,11.63,2.8,,2.8,4.55,0.15,2.99,,298.5,,,110.0,20.0,318.7,,273.6,64.6,,34.6,60.8,2.7,3.02,2.72,
2011-09-17 02:15:00+00:00,100,3.85,,11.84,3.1,,3.1,4.55,0.15,2.95,,315.0,,,110.0,20.0,311.8,,270.3,59.6,,31.6,57.8,2.5,3.08,2.34,
2011-09-17 02:30:00+00:00,100,3.8,,11.51,3.3,,3.3,4.45,0.1,2.94,,337.5,,,110.0,20.0,318.0,,274.4,62.7,,33.0,61.7,2.5,3.03,2.2,
2011-09-17 02:45:00+00:00,100,3.85,,11.2,3.1,,3.1,4.4,,2.96,,336.0,,,110.0,20.0,333.5,,281.5,74.5,,39.5,72.4,3.1,2.91,2.34,
2011-09-17 03:00:00+00:00,100,3.85,,11.65,2.9,,2.9,4.4,,3.0,,320.0,,,110.0,20.0,318.9,,273.0,65.9,,34.6,65.9,2.7,3.03,2.09,
2011-09-17 03:15:00+00:00,100,4.4,,11.7,2.75,,2.75,4.95,,3.08,,307.5,,,110.0,20.0,373.4,,288.8,120.1,,64.8,106.7,6.4,2.66,3.66,
2011-09-17 03:30:00+00:00,100,3.9,,12.25,2.6,,2.6,4.6,0.15,3.19,,293.5,,,110.0,20.0,297.2,,253.5,62.1,,32.9,63.7,2.7,3.14,1.99,
2011-09-17 03:45:00+00:00,50,3.95,,11.96,3.05,,3.05,4.6,0.1,3.33,,279.5,,,110.0,20.0,431.2,,266.3,240.1,,133.9,227.2,10.4,3.03,4.72,
2011-09-17 04:00:00+00:00,70,4.4,,15.22,2.9,,2.9,5.0,0.05,3.48,,253.5,,,110.0,20.0,249.5,,214.6,47.9,,25.6,54.0,2.8,3.46,1.61,
2011-09-17 04:15:00+00:00,70,5.3,,18.42,2.65,,2.65,5.85,,3.65,,225.0,,,110.0,20.0,242.2,,200.7,58.3,,31.9,60.2,4.8,3.47,2.08,
2011-09-17 04:30:00+00:00,70,5.75,,20.31,3.05,,3.05,6.3,,3.83,,222.5,,,110.0,20.0,232.9,,191.7,57.6,,31.8,60.7,5.7,3.53,2.01,
2011-09-17 04:45:00+00:00,70,6.15,,21.35,3.0,,3.0,6.7,,4.0,,217.5,,,110.0,20.0,236.2,,188.9,66.1,,36.7,68.6,7.5,3.47,2.12,
2011-09-17 05:00:00+00:00,100,6.5,,22.31,2.65,,2.65,7.05,,4.18,,217.5,,,110.0,20.0,240.7,,190.9,70.2,,38.9,68.7,8.8,3.43,2.52,
2011-09-17 05:15:00+00:00,70,7.1,,23.7,3.5,,3.5,7.75,0.1,4.34,,230.0,,,110.0,20.0,248.1,,196.4,70.6,,39.6,77.4,10.9,3.34,1.87,
2011-09-17 05:30:00+00:00,70,7.9,,28.09,3.4,,3.4,8.45,,4.5,,230.0,,,110.0,20.0,234.2,,200.2,45.6,,26.5,60.1,9.4,3.56,1.22,
2011-09-17 05:45:00+00:00,70,6.85,,27.34,4.0,,4.0,8.25,0.85,4.64,,237.5,,,110.0,20.0,205.4,,180.2,28.9,,18.6,52.3,5.3,3.99,1.0,
2011-09-17 06:00:00+00:00,70,8.2,,28.78,4.25,,4.25,8.75,,4.77,,232.5,,,110.0,20.0,232.3,,187.0,62.3,,35.7,68.8,13.1,3.51,1.88,
2011-09-17 06:15:00+00:00,70,7.95,,28.4,3.65,,3.65,8.6,0.1,4.89,,221.0,,,110.0,20.0,226.9,,187.7,52.2,,30.5,64.8,10.8,3.57,1.45,
2011-09-17 06:30:00+00:00,70,7.9,,27.18,4.4,,4.4,8.5,0.05,5.01,,243.5,,,110.0,20.0,235.6,,186.9,64.0,,37.2,76.8,12.8,3.44,1.57,
2011-09-17 06:45:00+00:00,70,8.45,,28.55,4.45,,4.45,9.1,0.1,5.12,,246.0,,,110.0,20.0,244.2,,192.7,69.3,,40.3,75.1,15.7,3.38,1.96,
2011-09-17 07:00:00+00:00,70,8.9,,31.49,4.9,,4.9,9.5,0.05,5.22,,255.0,,,110.0,20.0,231.4,,190.6,52.5,,31.2,74.0,13.9,3.54,1.11,
2011-09-17 07:15:00+00:00,70,9.1,,32.51,4.4,,4.4,9.75,0.1,5.33,,241.0,,,110.0,20.0,229.6,,192.9,49.0,,29.6,64.1,13.8,3.57,1.31,
2011-09-17 07:30:00+00:00,70,8.7,,31.59,5.3,,5.3,9.4,0.15,5.44,,227.5,,,110.0,20.0,216.0,,172.3,56.6,,32.5,73.5,13.5,3.63,1.32,
2011-09-17 07:45:00+00:00,100,7.975,4.67,28.94,3.7,,3.7,8.55,0.05,5.55,,206.0,237.5,,110.0,20.0,226.9,183.9,194.7,41.9,24.7,26.3,48.0,9.4,3.64,1.94,0.5
2011-09-17 08:00:00+00:00,70,7.85,,26.94,4.6,,4.6,8.45,0.05,5.66,,238.5,,,110.0,20.0,230.4,,176.7,68.1,,40.2,80.8,13.5,3.43,1.63,
2011-09-17 08:15:00+00:00,70,8.2,,26.43,4.8,,4.8,8.8,0.05,5.77,,255.0,,,110.0,20.0,253.4,,185.5,90.3,,52.3,94.1,18.8,3.22,2.12,
2011-09-17 08:30:00+00:00,70,8.45,,28.27,5.85,,5.85,9.05,0.05,5.87,,255.0,,,110.0,20.0,236.6,,172.9,84.0,,47.4,91.3,18.1,3.35,1.89,
2011-09-17 08:45:00+00:00,70,7.975,5.07,27.12,5.1,,5.1,8.65,0.15,5.96,,247.5,247.5,,110.0,20.0,231.9,161.6,175.4,70.1,4.0,44.0,84.3,15.0,3.41,1.88,0.5
2011-09-17 09:00:00+00:00,70,8.0,,24.24,4.8,,4.8,8.55,,6.03,,243.5,,,110.0,20.0,289.1,,180.3,153.2,,84.0,171.2,27.8,3.03,2.16,
2011-09-17 09:15:00+00:00,70,8.1,,24.76,5.8,,5.8,8.75,0.1,6.1,,292.5,,,110.0,20.0,263.2,,182.0,103.8,,58.8,113.3,20.6,3.06,1.77,
2011-09-17 09:30:00+00:00,70,8.25,,24.99,6.0,,6.0,8.85,0.05,6.14,,297.5,,,110.0,20.0,268.1,,183.1,110.3,,62.2,118.3,22.5,3.03,1.87,
2011-09-17 09:45:00+00:00,0,8.35,4.6,25.61,4.4,,4.4,9.05,0.15,,,215.0,248.5,,110.0,20.0,,,,,,,,,3.07,,
2011-09-17 10:00:00+00:00,70,8.45,,26.59,6.1,,6.1,9.1,0.1,6.17,,287.5,,,110.0,20.0,253.3,,179.9,92.6,,52.5,103.8,20.2,3.15,1.64,
2011-09-17 10:15:00+00:00,0,8.1,4.95,26.07,4.4,,4.4,8.7,0.05,,,227.0,276.0,,110.0,20.0,,,,,,,,,3.22,,
2011-09-17 10:30:00+00:00,70,8.4,,24.29,5.8,,5.8,8.95,,6.14,,285.0,,,110.0,20.0,291.1,,190.3,135.2,,75.4,145.0,27.9,2.89,2.0,
2011-09-17 10:45:00+00:00,70,8.35,,22.62,5.9,,5.9,8.9,,6.11,,305.0,,,110.0,20.0,324.9,,201.1,168.3,,93.2,183.1,33.9,2.71,2.03,
2011-09-17 11:00:00+00:00,70,8.45,,23.0,5.8,,5.8,9.1,0.1,6.07,,342.5,,,110.0,20.0,315.0,,208.9,136.8,,78.0,141.2,29.6,2.72,1.92,
2011-09-17 11:15:00+00:00,70,8.6,,23.95,5.7,,5.7,9.35,0.2,6.03,,335.0,,,110.0,20.0,307.9,,209.5,127.1,,72.8,130.5,28.8,2.79,1.94,
2011-09-17 11:30:00+00:00,100,9.175,4.92,24.72,4.4,,4.4,9.7,,6.0,,241.0,331.0,,110.0,20.0,331.1,188.9,238.1,117.0,57.4,72.2,149.1,32.6,2.7,1.58,0.5
2011-09-17 11:45:00+00:00,70,9.55,,26.12,6.0,,6.0,10.1,,5.97,,337.5,,,110.0,20.0,320.3,,222.1,129.3,,73.0,131.3,35.6,2.73,1.92,
2011-09-17 12:00:00+00:00,70,9.65,,26.87,5.2,,5.2,10.2,,5.95,,327.5,,,110.0,20.0,318.3,,234.1,111.2,,64.6,112.1,32.6,2.78,1.97,
2011-09-17 12:15:00+00:00,50,9.95,,27.31,6.5,,6.5,10.55,0.05,5.94,,335.0,,,110.0,20.0,316.0,,219.5,127.4,,70.4,130.8,37.3,2.74,1.81,
2011-09-17 12:30:00+00:00,70,9.45,,26.79,5.1,,5.1,10.0,,5.95,,323.5,,,110.0,20.0,311.9,,230.6,107.9,,62.7,109.0,30.4,2.84,2.01,
2011-09-17 12:45:00+00:00,70,10.15,,26.61,5.7,,5.7,10.75,0.05,5.96,,327.5,,,110.0,20.0,345.1,,241.6,139.4,,77.8,141.0,42.9,2.62,1.96,
2011-09-17 13:00:00+00:00,50,10.7,,28.5,6.0,,6.0,11.3,0.05,5.99,,345.0,,,110.0,20.0,340.8,,246.7,127.1,,70.9,126.4,43.8,2.66,1.93,
2011-09-17 13:15:00+00:00,50,11.45,,31.83,6.1,,6.1,12.0,,6.03,,325.0,,,110.0,20.0,324.8,,243.5,111.4,,62.0,111.2,44.0,2.78,1.94,
2011-09-17 13:30:00+00:00,70,9.05,,30.87,4.9,,4.9,9.7,0.1,6.07,,306.0,,,110.0,20.0,256.1,,217.1,46.5,,29.7,73.2,14.4,3.41,1.0,
2011-09-17 13:45:00+00:00,0,12.45,,37.97,3.65,,3.65,13.0,,6.12,,230.0,,,110.0,20.0,298.0,,245.0,74.4,,41.6,76.5,35.2,3.05,2.08,
2011-09-17 14:00:00+00:00,70,9.2,,33.84,4.35,,4.35,9.75,,6.17,,265.0,,,110.0,20.0,233.7,,208.2,32.3,,21.0,55.1,10.7,3.68,1.0,
2011-09-17 14:15:00+00:00,70,12.3,,38.23,4.4,,4.4,12.85,,6.21,,260.0,,,110.0,20.0,284.1,,227.7,79.8,,44.4,79.7,36.1,3.11,2.25,
2011-09-17 14:30:00+00:00,70,11.65,,38.18,4.4,,4.4,12.2,,6.24,,261.0,,,110.0,20.0,267.1,,224.9,59.4,,33.6,67.3,25.2,3.28,1.62,
2011-09-17 14:45:00+00:00,70,9.35,,34.74,3.95,,3.95,11.5,1.6,6.26,,256.0,,,110.0,20.0,233.1,,210.8,29.7,,18.5,47.0,9.8,3.72,1.0,
2011-09-17 15:00:00+00:00,70,11.65,,38.67,3.6,,3.6,12.2,,6.27,,245.0,,,110.0,20.0,263.0,,220.5,60.1,,33.3,62.9,24.6,3.32,1.98,
2011-09-17 15:15:00+00:00,70,11.65,,38.51,3.5,,3.5,12.2,,6.26,,240.0,,,110.0,20.0,263.0,,219.0,62.4,,34.3,63.8,25.1,3.31,2.09,
2011-09-17 15:30:00+00:00,70,9.35,,35.08,3.05,,3.05,9.9,,6.24,,232.5,,,110.0,20.0,228.3,,206.5,30.5,,17.5,37.0,8.9,3.75,1.37,
2011-09-17 15:45:00+00:00,70,11.25,,38.31,3.0,,3.0,11.8,,6.19,,222.5,,,110.0,20.0,252.6,,210.2,60.2,,32.6,57.8,21.9,3.4,2.56,
2011-09-17 16:00:00+00:00,70,10.65,,35.62,2.9,,2.9,11.2,,6.12,,217.5,,,110.0,20.0,258.1,,211.4,66.3,,35.7,64.5,21.4,3.35,2.42,
2011-09-17 16:15:00+00:00,70,10.3,,33.9,3.0,,3.0,10.85,,6.04,,222.5,,,110.0,20.0,264.8,,215.1,70.9,,38.2,67.3,21.2,3.29,2.66,
2011-09-17 16:30:00+00:00,70,9.95,,33.97,2.9,,2.9,10.5,,5.94,,223.5,,,110.0,20.0,255.6,,220.8,50.0,,26.6,50.5,14.0,3.41,2.05,
2011-09-17 16:45:00+00:00,70,9.2,,31.44,2.75,,2.75,9.75,,5.82,,222.5,,,110.0,20.0,261.0,,225.1,51.3,,27.3,48.6,12.0,3.42,2.62,
2011-09-17 17:00:00+00:00,100,8.35,,27.67,2.7,,2.7,9.0,0.1,5.68,,215.0,,,110.0,20.0,269.7,,224.6,63.9,,34.0,57.8,12.1,3.31,3.28,
2011-09-17 17:15:00+00:00,100,7.5,,23.83,2.45,,2.45,8.1,0.05,5.54,,222.5,,,110.0,20.0,287.4,,234.7,74.6,,39.6,67.5,11.3,3.18,3.23,
2011-09-17 17:30:00+00:00,100,7.35,,20.93,3.15,,3.15,7.9,,5.39,,256.0,,,110.0,20.0,341.7,,270.6,100.4,,53.8,88.5,14.7,2.85,3.79,
2011-09-17 17:45:00+00:00,100,7.0,,20.11,2.75,,2.75,7.55,,5.23,,268.5,,,110.0,20.0,341.4,,277.0,91.4,,48.7,82.3,12.2,2.87,3.34,
2011-09-17 18:00:00+00:00,100,7.65,,20.75,3.0,,3.0,8.2,,5.06,,286.0,,,110.0,20.0,370.2,,297.2,103.9,,55.1,95.1,16.5,2.71,3.04,
2011-09-17 18:15:00+00:00,100,7.7,,21.51,2.85,,2.85,8.25,,4.9,,280.0,,,110.0,20.0,357.3,,289.8,96.0,,51.0,87.4,15.4,2.79,3.12,
2011-09-17 18:30:00+00:00,100,7.75,,22.23,2.8,,2.8,8.3,,4.74,,275.0,,,110.0,20.0,344.0,,283.8,85.7,,45.5,78.0,13.9,2.87,3.13,
2011-09-17 18:45:00+00:00,100,7.7,,22.33,2.6,,2.6,8.25,,4.58,,270.0,,,110.0,20.0,340.6,,281.1,84.6,,44.9,77.0,13.6,2.9,3.13,
2011-09-17 19:00:00+00:00,100,7.2,,21.66,2.6,,2.6,8.0,0.25,4.43,,261.0,,,110.0,20.0,322.5,,270.5,73.8,,39.3,66.6,10.4,3.01,3.31,
2011-09-17 19:15:00+00:00,100,7.35,,21.39,2.95,,2.95,7.9,,4.28,,263.5,,,110.0,20.0,336.8,,275.8,86.1,,46.2,75.9,12.6,2.91,3.8,
2011-09-17 19:30:00+00:00,100,6.8,,19.87,2.7,,2.7,7.35,,4.14,,261.0,,,110.0,20.0,335.6,,274.3,86.5,,46.4,76.0,10.8,2.92,3.86,
2011-09-17 19:45:00+00:00,100,5.9,,15.97,2.9,,2.9,6.45,,4.01,,288.5,,,110.0,20.0,372.7,,297.8,106.0,,57.0,93.4,10.1,2.71,3.82,
2011-09-17 20:00:00+00:00,100,7.0,,16.99,2.8,,2.8,7.55,,3.89,,328.5,,,110.0,20.0,439.4,,340.4,140.8,,74.9,131.3,18.7,2.43,2.9,
2011-09-17 20:15:00+00:00,100,6.7,,17.23,3.2,,3.2,7.25,,3.78,,356.0,,,110.0,20.0,410.8,,339.3,103.2,,54.1,99.8,12.6,2.57,2.3,
2011-09-17 20:30:00+00:00,100,6.85,,17.29,2.8,,2.8,7.4,,3.68,,348.5,,,110.0,20.0,419.5,,342.5,110.8,,58.3,105.8,14.2,2.52,2.44,
2011-09-17 20:45:00+00:00,100,5.35,,15.9,3.2,,3.2,5.9,,3.59,,352.5,,,110.0,20.0,345.1,,308.2,54.7,,27.2,60.8,4.2,2.97,1.35,
2011-09-17 21:00:00+00:00,100,6.95,,18.32,2.55,,2.55,7.5,,3.52,,331.0,,,110.0,20.0,395.3,,328.7,95.9,,50.4,91.6,12.6,2.64,2.43,
2011-09-17 21:15:00+00:00,0,6.95,,19.27,2.7,,2.7,7.5,,3.46,,318.5,,,110.0,20.0,372.0,,315.6,81.5,,42.7,78.7,10.7,2.77,2.3,
2011-09-17 21:30:00+00:00,0,7.25,,19.8,2.6,,2.6,7.8,,3.41,,301.0,,,110.0,20.0,374.0,,308.1,94.2,,49.8,87.4,13.4,2.73,2.81,
2011-09-17 21:45:00+00:00,0,7.35,,20.38,2.55,,2.55,7.9,,3.38,,293.5,,,110.0,20.0,365.1,,302.2,89.8,,47.5,83.0,13.2,2.77,2.88,
2011-09-17 22:00:00+00:00,0,7.25,,20.29,3.05,,3.05,7.8,,3.37,,291.0,,,110.0,20.0,359.9,,296.8,89.6,,47.8,80.6,12.8,2.8,3.36,
2011-09-17 22:15:00+00:00,100,4.45,,15.75,3.1,,3.1,5.0,,3.37,,291.0,,,110.0,20.0,277.2,,260.0,25.4,,12.4,29.6,1.4,3.54,1.17,
2011-09-17 22:30:00+00:00,100,6.75,,18.72,2.75,,2.75,7.3,,3.38,,282.5,,,110.0,20.0,362.8,,292.5,99.3,,53.3,87.9,12.3,2.77,3.71,
2011-09-17 22:45:00+00:00,100,6.45,,17.72,2.6,,2.6,7.0,,3.39,,280.0,,,110.0,20.0,365.1,,291.4,104.1,,55.7,92.0,11.7,2.75,3.73,
2011-09-17 23:00:00+00:00,100,4.4,,14.02,2.9,,2.9,5.0,0.05,3.41,,297.5,,,110.0,20.0,303.0,,272.1,44.6,,23.2,44.9,2.4,3.19,2.0,
2011-09-17 23:15:00+00:00,100,6.0,,16.05,3.05,,3.05,6.55,,3.43,,321.0,,,110.0,20.0,378.5,,312.4,94.7,,50.3,88.4,9.3,2.67,2.75,
2011-09-17 23:45:00+00:00,100,5.1,,15.33,3.2,,3.2,5.65,,3.45,,330.0,,,110.0,20.0,334.6,,297.0,55.1,,28.0,58.0,3.9,3.01,1.65,
2011-09-18 00:00:00+00:00,100,6.5,,16.98,2.7,,2.7,7.05,0.2,4.43,,320.0,320.0,,,,392.9,,318.2,106.8,,56.6,96.1,12.3,2.61,2.98,
2011-09-18 00:15:00+00:00,100,6.6,,17.48,2.6,,2.6,7.15,,3.42,,310.0,,,110.0,20.0,386.1,,313.5,103.6,,54.9,95.6,12.3,2.65,2.91,
2011-09-18 00:30:00+00:00,100,4.0,,8.43,3.65,,3.65,4.55,,3.38,,635.0,,,110.0,20.0,534.8,,412.9,175.4,,92.0,178.0,7.7,2.11,2.05,
2011-09-18 00:45:00+00:00,100,6.65,,19.13,2.8,,2.8,7.25,0.05,3.33,,285.0,,,110.0,20.0,344.9,,287.7,81.4,,43.3,74.1,9.8,2.88,3.15,
2011-09-18 01:00:00+00:00,0,6.7,,19.17,2.9,,2.9,7.25,,3.26,,271.0,,,110.0,20.0,346.9,,281.3,92.5,,49.8,80.9,11.3,2.86,4.03,
2011-09-18 01:15:00+00:00,0,6.65,,19.65,2.75,,2.75,7.25,0.05,3.19,,272.5,,,110.0,20.0,330.9,,277.6,75.7,,40.3,68.5,9.1,2.95,3.24,
2011-09-18 01:30:00+00:00,0,6.55,,19.32,2.6,,2.6,7.1,,3.12,,270.0,,,110.0,20.0,330.8,,275.9,77.9,,41.6,70.1,9.1,2.95,3.35,
2011-09-18 01:45:00+00:00,0,4.05,,14.0,3.65,,3.65,4.6,,,,295.0,,,110.0,20.0,,,,,,,,,3.46,,
2011-09-18 02:00:00+00:00,100,5.7,,17.2,2.9,,2.9,6.25,,2.99,,290.0,,,110.0,20.0,324.2,,280.0,63.5,,33.5,60.8,5.7,3.02,2.43,
2011-09-18 02:15:00+00:00,0,6.3,,17.0,2.9,,2.9,6.85,,2.95,,291.0,,,110.0,20.0,370.4,,297.6,103.5,,55.2,93.7,11.2,2.7,3.25,
2011-09-18 02:30:00+00:00,100,4.4,,14.96,3.4,,3.4,4.95,,2.94,,303.5,,,110.0,20.0,281.5,,256.8,36.1,,18.1,39.2,1.9,3.4,1.49,
2011-09-18 02:45:00+00:00,100,5.2,,15.09,3.0,,3.0,5.75,,2.96,,287.5,,,110.0,20.0,336.7,,278.9,82.3,,44.4,73.5,6.1,2.9,3.55,
2011-09-18 03:00:00+00:00,100,5.25,,14.76,2.8,,2.8,5.8,,3.0,,302.5,,,110.0,20.0,350.4,,289.5,87.2,,46.3,82.3,6.6,2.81,2.63,
2011-09-18 03:15:00+00:00,100,4.3,,13.41,3.2,,3.2,4.85,,3.08,,322.5,,,110.0,20.0,305.0,,265.8,56.3,,28.9,59.8,2.9,3.12,1.69,
2011-09-18 03:30:00+00:00,100,5.2,,14.54,2.55,,2.55,5.75,,3.19,,302.5,,,110.0,20.0,348.0,,283.2,92.7,,49.3,90.3,7.0,2.8,2.34,
2011-09-18 03:45:00+00:00,50,5.1,,14.67,2.8,,2.8,5.7,0.05,3.33,,298.5,,,110.0,20.0,330.2,,265.9,91.5,,49.1,89.2,6.7,2.88,2.39,
2011-09-18 04:00:00+00:00,70,5.1,,15.99,2.8,,2.8,5.7,0.05,3.48,,272.5,,,110.0,20.0,288.2,,237.7,71.2,,38.4,74.4,5.4,3.13,1.96,
2011-09-18 04:15:00+00:00,70,5.5,,17.61,3.0,,3.0,6.05,,3.65,,245.0,,,110.0,20.0,270.8,,215.3,78.0,,42.4,79.6,6.8,3.2,2.14,
2011-09-18 04:30:00+00:00,70,5.8,,20.06,2.8,,2.8,6.4,0.05,3.83,,245.0,,,110.0,20.0,245.8,,207.8,52.6,,29.8,62.2,5.6,3.46,1.52,
2011-09-18 04:45:00+00:00,70,6.3,,22.95,2.95,,2.95,7.0,0.15,4.0,,237.5,,,110.0,20.0,230.7,,200.9,40.2,,23.4,53.3,5.4,3.64,1.2,
2011-09-18 05:00:00+00:00,70,6.75,,24.78,2.9,,2.9,7.5,0.2,4.18,,232.5,,,110.0,20.0,231.3,,198.4,46.5,,27.3,52.2,6.9,3.67,1.78,
2011-09-18 05:15:00+00:00,70,6.75,,26.14,3.35,,3.35,7.3,,4.34,,230.0,,,110.0,20.0,213.7,,189.3,32.6,,20.3,48.0,5.4,3.87,1.04,
2011-09-18 05:30:00+00:00,100,6.9,,24.85,3.1,,3.1,7.45,,4.5,,222.5,,,110.0,20.0,225.6,,186.8,53.9,,31.0,59.6,8.1,3.6,1.84,
2011-09-18 05:45:00+00:00,70,6.9,,26.22,3.8,,3.8,7.5,0.05,4.64,,228.5,,,110.0,20.0,211.7,,179.5,40.9,,24.7,60.1,6.7,3.8,1.07,
2011-09-18 06:00:00+00:00,70,7.1,,23.64,3.4,,3.4,7.65,,4.77,,221.0,,,110.0,20.0,245.4,,183.8,84.6,,47.3,88.4,12.7,3.33,2.15,
2011-09-18 06:15:00+00:00,70,7.55,,24.95,4.3,,4.3,8.1,,4.89,,235.0,,,110.0,20.0,245.4,,185.2,80.8,,45.6,86.7,14.0,3.3,1.97,
2011-09-18 06:30:00+00:00,70,7.45,,26.75,4.0,,4.0,8.05,0.05,5.01,,225.0,,,110.0,20.0,221.4,,179.3,54.7,,32.3,70.4,10.0,3.59,1.39,
2011-09-18 06:45:00+00:00,70,7.9,,27.45,4.35,,4.35,8.45,,5.12,,237.5,,,110.0,20.0,230.4,,181.8,64.1,,37.2,74.8,12.7,3.47,1.69,
2011-09-18 07:00:00+00:00,100,7.925,4.52,26.74,4.4,,4.4,8.5,0.05,5.22,,237.5,238.5,,110.0,20.0,255.9,206.7,212.9,59.9,2.4,33.9,53.8,11.6,3.38,3.66,0.5
2011-09-18 07:15:00+00:00,70,8.0,,30.05,4.7,,4.7,8.6,0.05,5.33,,237.5,,,110.0,20.0,210.6,,175.4,42.7,,26.4,67.2,9.6,3.76,1.0,
2011-09-18 07:24:31+00:00,50,7.95,,29.64,6.03,,6.03,8.5,,5.4,,233.0,,,110.0,20.0,201.0,,156.5,56.1,,31.1,71.6,10.7,3.73,1.36,
2011-09-18 07:29:52+00:00,100,7.832,4.46,28.76,4.18,,4.18,8.38,,5.44,,224.0,234.0,,110.0,20.0,216.7,165.1,183.5,42.4,27.9,27.5,55.3,9.4,3.68,1.52,0.5
2011-09-18 07:33:32+00:00,50,7.775,,28.76,3.58,4.07,4.97,8.32,,5.47,3.58,234.0,,113.0,110.0,20.0,206.9,,164.3,52.2,,30.7,74.9,10.3,3.7,1.14,
2011-09-18 07:37:52+00:00,50,7.6,,27.88,7.25,,7.25,8.2,0.05,5.5,,275.0,,,110.0,20.0,195.3,,150.8,59.2,,32.7,64.5,10.1,3.67,1.95,
2011-09-18 08:14:12+00:00,0,6.825,4.57,23.95,4.45,,4.45,7.38,,,,215.0,224.0,,110.0,20.0,,,,,,,,,3.51,,
2011-09-18 08:42:22+00:00,70,7.65,,25.35,5.55,,5.55,8.2,,5.94,,270.0,,,110.0,20.0,232.1,,166.3,80.0,,45.7,100.4,14.5,3.31,1.4,
2011-09-18 08:44:51+00:00,70,7.625,,25.54,5.07,,5.07,8.18,,5.96,,263.0,,,110.0,20.0,231.1,,170.3,72.8,,42.9,93.8,13.6,3.35,1.36,
2011-09-18 09:11:52+00:00,70,8.325,,27.56,6.05,,6.05,8.88,,6.09,,283.0,,,110.0,20.0,232.8,,169.5,76.3,,43.0,104.4,16.2,3.31,1.18,
