Time,CS,foF2,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hF2,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2023-01-27 04:30:00+00:00,100,4.2,14.71,1.78,,1.78,4.92,0.1,2.72,,220.0,220.0,,110.0,20.0,249.6,221.5,40.0,20.9,37.0,1.9,3.5,2.62
2023-01-27 04:35:00+00:00,80,3.6,13.82,2.83,,2.83,4.2,0.05,2.76,,237.5,237.5,,110.0,20.0,233.2,219.4,19.7,10.7,20.5,0.7,3.84,1.81
2023-01-27 04:40:00+00:00,90,4.165,14.58,1.72,,1.72,4.74,0.04,2.81,,215.0,215.0,,110.0,20.0,249.8,216.9,46.7,24.7,42.0,2.2,3.5,2.96
2023-01-27 04:45:00+00:00,90,3.535,13.83,1.78,,1.78,4.08,0.04,2.86,,212.5,212.5,,110.0,20.0,224.0,208.0,22.4,11.5,25.2,0.8,3.91,1.48
2023-01-27 04:50:00+00:00,100,3.5,13.57,1.83,,1.83,4.07,0.05,2.92,,212.5,212.5,,110.0,20.0,222.4,205.6,23.5,12.3,25.7,0.8,3.88,1.63
2023-01-27 04:55:00+00:00,100,4.13,13.35,1.61,,1.61,4.78,0.07,2.97,,207.5,207.5,,110.0,20.0,274.7,210.0,91.0,48.2,78.5,4.2,3.23,3.74
2023-01-27 05:00:00+00:00,90,4.2,13.53,1.72,,1.72,4.82,0.07,3.03,,207.5,207.5,,110.0,20.0,266.1,212.5,75.0,38.9,68.6,3.6,3.22,2.74
2023-01-27 05:05:00+00:00,100,4.275,13.95,2.88,,2.88,5.0,0.13,3.1,,240.0,240.0,,110.0,20.0,270.9,230.1,57.9,31.2,53.6,3.0,3.26,2.8
2023-01-27 05:10:00+00:00,100,4.235,14.81,1.75,,1.75,4.82,0.1,3.16,,212.5,212.5,,110.0,20.0,246.0,213.2,45.3,23.6,46.3,2.3,3.5,1.97
2023-01-27 05:15:00+00:00,85,4.865,16.29,1.72,,1.72,5.41,0.14,3.22,,217.5,217.5,,110.0,20.0,258.7,217.1,58.3,30.7,56.7,3.9,3.35,2.32
2023-01-27 05:20:00+00:00,85,5.175,18.32,1.7,,1.7,5.78,0.08,3.29,,220.0,220.0,,110.0,20.0,244.1,214.3,41.4,21.9,43.5,3.2,3.54,1.85
2023-01-27 05:25:00+00:00,90,5.145,19.28,1.75,,1.75,5.72,0.07,3.36,,220.0,220.0,,110.0,20.0,228.7,207.0,30.0,16.1,32.8,2.4,3.75,1.73
2023-01-27 05:30:00+00:00,95,5.915,21.19,1.75,,1.75,6.64,0.14,3.43,,212.5,212.5,,110.0,20.0,240.6,205.8,48.9,26.2,37.8,4.9,3.58,3.12
2023-01-27 05:35:00+00:00,85,6.1,22.22,1.98,,1.98,6.72,0.03,3.5,,207.5,207.5,,110.0,20.0,232.6,195.9,51.8,27.9,46.6,5.5,3.64,2.85
2023-01-27 05:40:00+00:00,65,6.055,22.43,2.03,,2.03,6.95,0.14,3.57,,202.5,202.5,,110.0,20.0,227.4,190.9,52.5,28.9,38.6,5.6,3.7,4.53
2023-01-27 05:45:00+00:00,85,6.44,22.71,2.13,,2.13,7.05,0.07,3.64,,200.0,200.0,,110.0,20.0,233.5,189.4,61.9,33.1,54.7,7.2,3.53,3.01
2023-01-27 05:50:00+00:00,45,5.675,22.82,2.13,,2.13,7.15,0.13,3.71,,197.5,197.5,,110.0,20.0,201.7,182.7,25.2,13.6,29.4,2.6,4.02,1.45
2023-01-27 05:55:00+00:00,90,6.58,23.15,2.2,,2.2,7.16,0.04,3.78,,197.5,197.5,,110.0,20.0,238.3,187.2,73.0,39.7,61.6,9.0,3.52,3.55
2023-01-27 06:00:00+00:00,75,5.81,22.95,2.66,,2.66,7.05,0.77,3.86,,200.0,200.0,,110.0,20.0,202.9,179.9,30.0,16.6,39.8,3.3,3.95,1.17
2023-01-27 06:05:00+00:00,100,6.875,23.93,2.42,,2.42,7.53,0.1,3.93,,202.5,202.5,,110.0,20.0,234.4,188.5,63.3,33.8,62.9,8.6,3.48,2.18
2023-01-27 06:10:00+00:00,100,7.175,25.11,2.66,,2.66,7.86,0.1,4.0,,205.0,205.0,,110.0,20.0,240.2,191.2,69.7,38.3,62.1,10.4,3.5,3.12
2023-01-27 06:15:00+00:00,95,7.35,26.3,2.8,,2.8,8.03,0.1,4.07,,207.5,207.5,,110.0,20.0,227.9,190.9,51.1,27.9,54.8,8.3,3.58,1.88
2023-01-27 06:20:00+00:00,95,7.55,26.83,2.97,,2.97,8.18,0.08,4.14,,207.5,207.5,,110.0,20.0,228.6,187.5,57.1,31.1,59.7,9.6,3.55,2.01
2023-01-27 06:25:00+00:00,95,7.7,27.67,3.22,,3.22,8.45,0.25,4.22,,207.5,207.5,,110.0,20.0,225.2,188.1,50.8,27.8,57.9,9.1,3.59,1.63
2023-01-27 06:30:00+00:00,95,8.015,28.43,3.15,,3.15,8.63,0.14,4.29,,212.5,212.5,,110.0,20.0,231.3,190.0,57.4,31.4,60.6,10.9,3.55,1.98
2023-01-27 06:35:00+00:00,100,8.075,28.93,4.1,,4.1,8.65,0.05,4.36,,212.5,212.5,,110.0,20.0,224.1,183.9,55.0,29.9,62.7,10.6,3.58,1.62
2023-01-27 06:40:00+00:00,95,8.12,29.29,3.33,,3.33,8.77,0.14,4.42,,207.5,207.5,,110.0,20.0,224.5,186.2,52.9,29.2,57.4,10.5,3.61,1.9
2023-01-27 06:45:00+00:00,95,8.12,29.19,2.97,,2.97,8.88,0.14,4.49,,210.0,210.0,,110.0,20.0,226.9,187.3,55.1,30.4,54.4,10.9,3.6,2.27
2023-01-27 06:50:00+00:00,95,8.15,28.83,3.22,,3.22,8.8,0.08,4.55,,207.5,207.5,,110.0,20.0,226.6,185.5,56.2,30.8,61.3,11.1,3.54,1.81
2023-01-27 06:55:00+00:00,100,8.295,28.84,4.27,,4.27,8.94,0.14,4.62,,212.5,212.5,,110.0,20.0,233.7,184.5,67.9,37.1,72.8,13.7,3.48,1.93
2023-01-27 07:00:00+00:00,95,8.645,29.43,3.85,,3.85,9.23,0.17,4.68,,215.0,215.0,,110.0,20.0,239.8,189.6,69.0,37.6,75.4,15.1,3.4,1.81
2023-01-27 07:05:00+00:00,95,8.7,31.0,5.63,,5.63,9.27,0.1,4.74,,232.5,232.5,,110.0,20.0,223.1,181.2,55.0,29.4,68.9,12.3,3.56,1.28
2023-01-27 07:10:00+00:00,95,8.75,31.55,3.46,,3.46,9.51,0.14,4.8,,215.0,215.0,,110.0,20.0,226.3,191.6,47.7,27.0,57.8,11.5,3.61,1.49
2023-01-27 07:15:00+00:00,100,8.61,30.99,3.92,,3.92,9.3,0.21,4.86,,215.0,215.0,,110.0,20.0,222.5,185.7,49.5,27.7,62.4,11.4,3.6,1.33
2023-01-27 07:20:00+00:00,95,8.725,30.1,5.38,,5.38,9.4,0.08,4.92,,220.0,220.0,,110.0,20.0,233.8,181.2,72.4,39.5,77.1,16.0,3.45,1.96
2023-01-27 07:25:00+00:00,100,8.82,30.39,3.54,,3.54,9.51,0.1,4.97,,212.5,212.5,,110.0,20.0,238.7,189.5,67.9,37.5,72.6,15.7,3.44,1.95
2023-01-27 07:30:00+00:00,95,8.925,31.5,5.36,,5.36,9.61,0.14,5.02,,227.5,227.5,,110.0,20.0,224.9,181.7,57.1,31.2,71.5,13.7,3.53,1.32
2023-01-27 07:35:00+00:00,85,9.225,31.59,4.43,,4.43,9.98,0.2,5.07,,225.0,225.0,,110.0,20.0,236.0,188.4,64.8,35.7,76.3,16.5,3.42,1.54
2023-01-27 07:40:00+00:00,95,9.1,31.52,4.09,,4.09,9.72,0.1,5.12,,217.5,217.5,,110.0,20.0,231.7,188.5,57.9,32.0,71.4,14.6,3.46,1.38
2023-01-27 07:45:00+00:00,85,9.17,31.81,4.13,,4.13,9.75,0.07,5.17,,217.5,217.5,,110.0,20.0,233.4,188.7,60.7,33.8,72.5,15.5,3.47,1.52
2023-01-27 07:50:00+00:00,100,9.025,31.71,3.67,,3.67,9.77,0.1,5.21,,212.5,212.5,,110.0,20.0,229.3,189.7,52.8,29.7,67.2,13.4,3.51,1.31
2023-01-27 07:55:00+00:00,95,8.995,31.92,5.32,,5.32,9.82,0.14,5.25,,227.5,227.5,,110.0,20.0,222.3,180.1,55.1,30.4,72.1,13.6,3.55,1.23
2023-01-27 08:00:00+00:00,100,9.065,31.19,6.05,,6.05,9.85,0.21,5.29,,232.5,232.5,,110.0,20.0,226.7,177.9,64.1,34.7,77.8,15.5,3.44,1.41
2023-01-27 08:05:00+00:00,95,9.025,30.95,5.35,,5.35,9.85,0.13,5.33,,230.0,230.0,,110.0,20.0,229.1,181.5,61.9,33.9,79.7,15.2,3.43,1.26
2023-01-27 08:10:00+00:00,100,9.205,31.2,4.66,,4.66,9.89,0.07,5.37,,227.5,227.5,,110.0,20.0,238.7,188.9,66.6,37.0,82.0,17.1,3.39,1.41
2023-01-27 08:15:00+00:00,100,9.275,31.24,5.99,,5.99,9.96,0.1,5.4,,237.5,237.5,,110.0,20.0,238.0,183.4,72.7,39.6,86.2,18.4,3.37,1.5
2023-01-27 08:20:00+00:00,90,9.475,31.65,6.1,,6.1,10.1,0.05,5.43,,242.5,242.5,,110.0,20.0,237.8,183.7,71.4,38.7,86.7,18.9,3.34,1.42
2023-01-27 08:25:00+00:00,95,9.485,32.35,4.97,,4.97,10.2,0.14,5.46,,235.0,235.0,,110.0,20.0,239.4,190.7,65.4,36.7,82.6,18.1,3.41,1.35
2023-01-27 08:30:00+00:00,65,9.24,32.71,4.83,,4.83,10.31,0.17,5.49,,232.5,232.5,,110.0,20.0,227.8,187.0,53.4,30.6,74.7,14.6,3.54,1.1
2023-01-27 08:35:00+00:00,85,9.4,32.76,5.07,,5.07,10.02,0.05,5.51,,235.0,235.0,,110.0,20.0,226.6,183.8,55.6,31.2,76.4,15.3,3.48,1.12
2023-01-27 08:40:00+00:00,95,9.31,31.84,5.01,,5.01,10.14,0.14,5.54,,227.5,227.5,,110.0,20.0,233.9,183.5,67.3,37.5,81.7,17.6,3.42,1.47
2023-01-27 08:45:00+00:00,85,9.345,31.32,5.95,,5.95,9.99,0.1,5.56,,235.0,235.0,,110.0,20.0,234.6,181.3,69.9,38.2,86.2,18.1,3.35,1.39
2023-01-27 08:50:00+00:00,95,9.15,30.79,5.82,,5.82,9.93,0.13,5.58,,235.0,235.0,,110.0,20.0,232.0,179.1,68.3,37.3,86.5,17.0,3.37,1.32
2023-01-27 08:55:00+00:00,90,9.415,30.95,5.07,,5.07,10.14,0.17,5.6,,230.0,230.0,,110.0,20.0,244.0,188.9,72.5,40.1,91.3,19.4,3.29,1.34
2023-01-27 09:00:00+00:00,90,9.52,31.33,4.76,,4.76,10.17,0.1,5.61,,230.0,230.0,,110.0,20.0,246.6,192.4,71.9,40.1,90.0,19.8,3.29,1.37
2023-01-27 09:05:00+00:00,90,9.575,31.1,4.43,,4.43,10.18,0.03,5.63,,227.5,227.5,,110.0,20.0,252.7,194.4,78.4,43.7,93.6,21.7,3.25,1.53
2023-01-27 09:10:00+00:00,100,9.66,31.11,5.49,,5.49,10.35,0.1,5.64,,237.5,237.5,,110.0,20.0,256.1,191.9,86.5,47.7,100.9,23.9,3.22,1.6
2023-01-27 09:15:00+00:00,85,9.38,32.28,5.78,,5.78,9.96,0.04,5.65,,250.0,250.0,,110.0,20.0,232.4,185.3,58.8,32.9,85.6,16.2,3.44,1.02
2023-01-27 09:20:00+00:00,50,8.95,32.34,6.43,,6.43,10.55,0.05,5.66,,255.0,255.0,,110.0,20.0,215.6,169.2,56.2,30.3,78.8,13.5,3.61,1.09
2023-01-27 09:25:00+00:00,85,10.115,33.12,5.11,,5.11,10.77,0.1,5.67,,245.0,245.0,,110.0,20.0,250.6,198.0,70.3,39.5,91.0,22.1,3.28,1.27
2023-01-27 09:30:00+00:00,85,9.975,33.55,5.36,,5.36,10.63,0.1,5.68,,247.5,247.5,,110.0,20.0,239.3,190.8,64.0,35.9,85.0,19.7,3.36,1.2
2023-01-27 09:35:00+00:00,85,9.825,33.15,4.95,,4.95,10.52,0.15,5.68,,237.5,237.5,,110.0,20.0,235.8,189.1,60.8,34.2,83.0,18.3,3.38,1.14
2023-01-27 09:40:00+00:00,65,9.1,32.64,6.05,,6.05,10.35,0.1,5.69,,240.0,240.0,,110.0,20.0,218.6,172.7,58.2,32.3,78.5,14.7,3.59,1.19
2023-01-27 09:45:00+00:00,70,9.275,32.46,5.14,,5.14,10.35,0.07,5.69,,235.0,235.0,,110.0,20.0,229.7,184.5,58.5,33.5,81.0,16.0,3.5,1.15
2023-01-27 09:50:00+00:00,45,9.225,31.93,5.47,,5.47,10.45,0.13,5.69,,237.5,237.5,,110.0,20.0,229.0,180.2,62.3,35.0,85.0,16.4,3.46,1.17
2023-01-27 09:55:00+00:00,90,9.765,32.24,5.46,,5.46,10.52,0.25,5.69,,240.0,240.0,,110.0,20.0,241.9,188.7,68.9,38.2,91.7,20.0,3.3,1.2
2023-01-27 10:00:00+00:00,85,9.905,32.76,5.36,,5.36,10.56,0.1,5.7,,240.0,240.0,,110.0,20.0,243.3,192.4,66.0,37.0,90.4,20.0,3.31,1.13
2023-01-27 10:05:00+00:00,85,9.7,33.83,5.38,,5.38,10.23,0.03,5.7,,250.0,250.0,,110.0,20.0,229.7,186.8,53.7,30.6,81.4,16.2,3.49,1.0
2023-01-27 10:10:00+00:00,85,9.8,32.4,5.39,,5.39,10.45,0.07,5.7,,245.0,245.0,,110.0,20.0,247.4,189.3,78.2,43.7,93.7,22.6,3.31,1.53
2023-01-27 10:15:00+00:00,95,9.695,31.89,5.88,,5.88,10.41,0.14,5.69,,247.5,247.5,,110.0,20.0,241.6,185.9,72.4,40.0,93.2,20.5,3.29,1.28
2023-01-27 10:20:00+00:00,95,9.725,32.17,5.32,,5.32,10.43,0.1,5.69,,245.0,245.0,,110.0,20.0,241.0,188.6,67.6,37.7,91.6,19.6,3.31,1.16
2023-01-27 10:25:00+00:00,70,9.205,32.17,6.09,,6.09,10.41,0.17,5.69,,242.5,242.5,,110.0,20.0,225.4,175.3,64.2,35.5,83.7,16.5,3.49,1.27
2023-01-27 10:30:00+00:00,90,9.31,31.31,6.09,,6.09,9.89,0.14,5.69,,242.5,242.5,,110.0,20.0,231.1,178.9,65.4,36.0,89.1,17.2,3.36,1.15
2023-01-27 10:35:00+00:00,50,8.925,31.15,6.1,,6.1,10.27,0.13,5.68,,255.0,255.0,,110.0,20.0,223.6,174.1,59.7,32.9,87.0,14.6,3.49,1.04
2023-01-27 10:40:00+00:00,50,9.695,30.79,4.97,,4.97,10.31,0.17,5.68,,240.0,240.0,,110.0,20.0,258.2,196.1,82.4,46.0,101.7,23.4,3.18,1.43
2023-01-27 10:45:00+00:00,100,9.24,30.81,5.39,,5.39,9.75,0.07,5.68,,247.5,247.5,,110.0,20.0,237.2,187.6,61.8,35.0,90.5,16.7,3.33,1.03
2023-01-27 10:50:00+00:00,70,9.15,30.74,6.3,,6.3,10.2,0.05,5.68,,257.5,257.5,,110.0,20.0,234.7,178.1,71.4,39.1,93.8,17.9,3.36,1.24
2023-01-27 10:55:00+00:00,45,10.01,32.22,6.41,,6.41,10.63,0.07,5.67,,265.0,265.0,,110.0,20.0,250.1,191.5,75.2,41.0,99.9,22.6,3.22,1.18
2023-01-27 11:00:00+00:00,95,9.765,33.43,5.36,,5.36,10.59,0.14,5.67,,257.5,257.5,,110.0,20.0,238.2,194.2,56.4,32.8,85.0,17.5,3.42,1.01
2023-01-27 11:05:00+00:00,85,9.7,33.21,5.03,,5.03,10.35,0.13,5.66,,252.5,252.5,,110.0,20.0,235.4,191.5,56.9,33.0,83.2,17.3,3.42,1.01
2023-01-27 11:10:00+00:00,85,9.59,31.19,4.9,,4.9,10.17,0.04,5.66,,242.5,242.5,,110.0,20.0,247.8,189.8,77.0,42.8,93.2,21.3,3.25,1.48
2023-01-27 11:15:00+00:00,90,9.555,30.81,5.6,,5.6,10.24,0.14,5.65,,242.5,242.5,,110.0,20.0,249.4,188.2,80.5,44.4,99.0,21.9,3.22,1.42
2023-01-27 11:20:00+00:00,65,9.025,30.85,5.82,,5.82,10.18,0.08,5.65,,247.5,247.5,,110.0,20.0,230.3,177.5,67.4,37.5,88.3,16.7,3.42,1.26
2023-01-27 11:25:00+00:00,90,9.38,30.93,4.3,,4.3,10.1,0.17,5.64,,230.0,230.0,,110.0,20.0,243.7,193.3,65.4,36.9,86.1,17.9,3.3,1.24
2023-01-27 11:30:00+00:00,90,9.52,29.61,5.6,,5.6,10.17,0.07,5.64,,237.5,237.5,,110.0,20.0,257.6,189.7,89.2,48.6,106.8,23.7,3.11,1.48
2023-01-27 11:35:00+00:00,90,9.375,29.57,6.15,,6.15,10.0,0.05,5.63,,255.0,255.0,,110.0,20.0,258.0,187.8,93.7,51.3,107.7,24.1,3.15,1.65
2023-01-27 11:40:00+00:00,85,9.363,29.74,4.13,,4.13,10.03,0.17,5.62,,210.0,245.0,,110.0,20.0,257.3,197.7,71.0,44.2,93.9,21.0,3.18,1.53
2023-01-27 11:45:00+00:00,90,9.275,29.81,5.95,,5.95,9.96,0.14,5.61,,262.5,262.5,,110.0,20.0,249.0,187.8,79.4,43.8,100.7,20.5,3.21,1.33
2023-01-27 11:50:00+00:00,70,8.925,29.07,5.15,,5.15,9.75,0.05,5.61,,245.0,245.0,,110.0,20.0,243.1,186.6,72.0,40.3,97.1,17.6,3.26,1.2
2023-01-27 11:55:00+00:00,90,9.45,29.46,6.16,,6.16,10.06,0.07,5.6,,262.5,262.5,,110.0,20.0,262.4,192.9,91.7,50.2,110.0,24.1,3.12,1.49
2023-01-27 12:00:00+00:00,100,8.995,29.99,4.09,,4.09,9.65,0.1,5.59,,225.0,225.0,,110.0,20.0,244.2,197.7,58.1,33.4,86.1,15.3,3.33,1.01
2023-01-27 12:05:00+00:00,65,9.275,29.75,4.68,,4.68,10.23,0.08,5.58,,242.5,242.5,,110.0,20.0,254.3,198.1,73.0,41.3,98.8,19.5,3.21,1.18
2023-01-27 12:10:00+00:00,85,9.66,30.57,4.3,,4.3,10.31,0.14,5.56,,227.5,227.5,,110.0,20.0,261.5,205.7,73.5,41.3,95.9,21.2,3.16,1.25
2023-01-27 12:15:00+00:00,85,9.695,30.77,5.18,,5.18,10.38,0.14,5.55,,252.5,252.5,,110.0,20.0,258.2,199.8,76.6,42.6,100.2,21.9,3.17,1.24
2023-01-27 12:20:00+00:00,90,9.7,30.85,4.82,,4.82,10.43,0.15,5.54,,240.0,240.0,,110.0,20.0,256.1,201.2,71.0,39.6,97.6,20.6,3.18,1.11
2023-01-27 12:25:00+00:00,85,10.01,31.84,6.26,,6.26,10.66,0.1,5.52,,267.5,267.5,,110.0,20.0,260.9,196.6,86.4,47.3,102.6,25.5,3.18,1.5
2023-01-27 12:30:00+00:00,85,9.905,31.98,5.88,,5.88,10.59,0.14,5.5,,260.0,260.0,,110.0,20.0,251.0,195.4,73.1,40.2,94.7,21.6,3.23,1.24
2023-01-27 12:35:00+00:00,85,9.925,31.99,5.35,,5.35,10.6,0.13,5.48,,255.0,255.0,,110.0,20.0,251.7,197.0,71.9,39.7,94.5,21.5,3.22,1.2
2023-01-27 12:40:00+00:00,85,10.15,32.36,6.09,,6.09,10.8,0.1,5.46,,255.0,255.0,,110.0,20.0,257.2,196.2,82.0,44.7,98.0,24.9,3.19,1.46
2023-01-27 12:45:00+00:00,45,9.345,33.18,4.69,,4.69,10.73,0.14,5.44,,250.0,250.0,,110.0,20.0,230.3,195.1,44.3,26.0,71.4,13.1,3.55,1.0
2023-01-27 12:50:00+00:00,65,9.15,32.66,5.47,,5.47,10.57,0.05,5.42,,245.0,245.0,,110.0,20.0,225.5,181.1,57.5,32.1,77.5,14.9,3.57,1.18
2023-01-27 12:55:00+00:00,85,9.8,32.73,4.8,,4.8,10.48,0.17,5.39,,237.5,237.5,,110.0,20.0,239.7,193.4,61.2,33.9,80.4,18.0,3.34,1.2
2023-01-27 13:00:00+00:00,85,9.975,32.11,6.13,,6.13,10.56,0.07,5.36,,240.0,240.0,,110.0,20.0,253.6,190.8,85.5,46.4,94.9,24.6,3.22,1.74
2023-01-27 13:05:00+00:00,50,9.025,31.83,4.18,,4.18,10.45,0.17,5.33,,232.5,232.5,,110.0,20.0,226.0,189.5,46.5,26.6,69.1,12.4,3.53,1.0
2023-01-27 13:10:00+00:00,90,9.8,31.43,5.07,,5.07,10.45,0.1,5.3,,230.0,230.0,,110.0,20.0,254.0,192.8,82.9,45.0,93.8,23.2,3.21,1.66
2023-01-27 13:15:00+00:00,90,9.73,31.03,4.51,,4.51,10.35,0.07,5.27,,225.0,225.0,,110.0,20.0,254.6,193.4,82.9,44.7,92.9,22.7,3.19,1.67
2023-01-27 13:20:00+00:00,90,9.725,30.8,5.35,,5.35,10.35,0.1,5.23,,225.0,225.0,,110.0,20.0,253.9,194.8,78.2,42.0,95.4,21.6,3.17,1.37
2023-01-27 13:25:00+00:00,100,9.835,31.32,4.09,,4.09,10.48,0.17,5.2,,225.0,225.0,,110.0,20.0,258.6,202.0,75.5,40.7,90.9,21.5,3.18,1.4
2023-01-27 13:30:00+00:00,70,9.625,32.32,4.8,,4.8,10.63,0.21,5.16,,222.5,222.5,,110.0,20.0,246.6,199.8,61.8,34.1,83.7,17.6,3.36,1.1
2023-01-27 13:35:00+00:00,85,9.8,32.87,6.05,,6.05,10.4,0.05,5.11,,255.0,255.0,,110.0,20.0,240.8,191.2,65.5,35.1,83.3,18.6,3.35,1.24
2023-01-27 13:40:00+00:00,85,9.8,32.91,3.33,,3.33,10.48,0.14,5.07,,207.5,207.5,,110.0,20.0,249.0,205.5,59.6,33.0,69.4,17.5,3.36,1.56
2023-01-27 13:45:00+00:00,95,9.485,32.87,3.99,,3.99,10.31,0.14,5.03,,232.5,232.5,,110.0,20.0,236.4,197.3,53.1,29.8,68.0,14.9,3.47,1.27
2023-01-27 13:50:00+00:00,95,9.35,31.83,4.53,,4.53,10.05,0.15,4.98,,225.0,225.0,,110.0,20.0,235.6,189.7,61.9,33.8,75.4,16.2,3.4,1.39
2023-01-27 13:55:00+00:00,85,9.135,31.54,4.9,,4.9,9.65,0.07,4.93,,222.5,222.5,,110.0,20.0,230.8,187.5,57.2,31.2,73.3,14.4,3.45,1.24
2023-01-27 14:00:00+00:00,95,9.03,32.0,5.64,,5.64,9.54,0.1,4.88,,232.5,232.5,,110.0,20.0,224.2,183.4,53.4,28.8,69.3,13.1,3.54,1.2
2023-01-27 14:05:00+00:00,95,8.975,31.31,5.03,,5.03,9.68,0.08,4.82,,225.0,225.0,,110.0,20.0,227.6,184.9,57.0,31.0,70.8,13.7,3.49,1.33
2023-01-27 14:10:00+00:00,100,8.82,31.05,4.38,,4.38,9.61,0.25,4.77,,220.0,220.0,,110.0,20.0,228.9,186.6,57.5,31.7,68.5,13.5,3.52,1.49
2023-01-27 14:15:00+00:00,100,8.645,30.05,4.03,,4.03,9.36,0.17,4.71,,217.5,217.5,,110.0,20.0,234.3,186.8,65.6,36.0,71.4,14.5,3.48,1.86
2023-01-27 14:20:00+00:00,95,8.45,29.11,4.07,,4.07,9.1,0.15,4.66,,215.0,215.0,,110.0,20.0,234.2,185.1,67.5,36.8,73.4,14.1,3.44,1.84
2023-01-27 14:25:00+00:00,100,8.26,28.42,3.36,,3.36,8.91,0.1,4.6,,212.5,212.5,,110.0,20.0,234.8,187.2,65.1,35.4,69.2,13.0,3.44,1.91
2023-01-27 14:30:00+00:00,100,8.05,28.0,4.03,,4.03,8.77,0.1,4.54,,210.0,210.0,,110.0,20.0,230.5,184.0,63.3,34.4,70.3,12.1,3.48,1.74
2023-01-27 14:35:00+00:00,100,7.75,27.18,4.53,,4.53,8.55,0.15,4.48,,212.5,212.5,,110.0,20.0,223.6,181.0,56.8,30.7,67.4,10.1,3.51,1.48
2023-01-27 14:40:00+00:00,90,7.84,25.68,2.97,,2.97,8.6,0.1,4.41,,207.5,207.5,,110.0,20.0,248.2,186.9,84.0,44.6,83.9,14.5,3.28,2.16
2023-01-27 14:45:00+00:00,100,7.595,25.56,3.92,,3.92,8.35,0.14,4.35,,207.5,207.5,,110.0,20.0,238.1,187.9,67.7,36.3,76.0,11.3,3.37,1.65
2023-01-27 14:50:00+00:00,100,7.775,25.12,3.03,,3.03,8.43,0.13,4.29,,207.5,207.5,,110.0,20.0,254.3,193.6,82.9,44.0,86.7,14.2,3.23,1.93
2023-01-27 14:55:00+00:00,95,7.875,25.44,2.2,,2.94,8.45,0.1,4.22,,210.0,210.0,,110.0,20.0,257.8,197.3,82.0,44.5,88.0,14.9,3.23,1.88
2023-01-27 15:00:00+00:00,95,8.015,26.19,2.07,,2.63,8.77,0.21,4.16,,212.5,212.5,,96.2,6.1,258.2,200.9,78.7,43.1,79.8,15.0,3.27,2.07
2023-01-27 15:05:00+00:00,95,8.075,26.76,2.13,,2.97,8.63,0.1,4.09,,220.0,220.0,,110.0,20.0,253.4,203.0,68.9,37.7,74.9,13.4,3.31,1.83
2023-01-27 15:10:00+00:00,95,8.12,27.07,2.59,,2.59,8.77,0.14,4.03,,220.0,220.0,,110.0,20.0,252.6,206.3,64.1,34.3,66.9,12.2,3.33,1.91
2023-01-27 15:15:00+00:00,95,8.295,27.57,2.48,,2.48,8.91,0.1,3.96,,217.5,217.5,,110.0,20.0,258.9,210.3,68.4,37.0,67.5,13.6,3.32,2.27
2023-01-27 15:20:00+00:00,95,8.25,28.41,2.58,,2.58,8.85,0.08,3.9,,220.0,220.0,,110.0,20.0,246.8,209.3,52.7,28.5,58.2,10.6,3.44,1.69
2023-01-27 15:25:00+00:00,95,8.155,28.27,2.45,,2.45,8.84,0.07,3.83,,220.0,220.0,,110.0,20.0,246.7,207.2,55.8,30.3,54.9,10.8,3.47,2.32
2023-01-27 15:30:00+00:00,95,8.015,27.74,2.41,,2.41,8.84,0.1,3.77,,215.0,215.0,,110.0,20.0,248.8,205.2,62.2,34.0,53.3,11.5,3.46,3.43
2023-01-27 15:35:00+00:00,95,7.875,27.53,2.1,,2.1,8.55,0.13,3.7,,212.5,212.5,,110.0,20.0,239.1,204.7,48.2,25.3,49.1,8.5,3.5,1.94
2023-01-27 15:40:00+00:00,95,7.84,27.34,1.68,2.28,2.17,8.56,0.1,3.64,1.68,207.5,207.5,105.0,110.0,20.0,241.2,205.1,50.9,26.7,51.5,8.8,3.49,2.01
2023-01-27 15:45:00+00:00,95,7.805,26.69,1.72,2.66,2.66,8.56,0.1,3.58,1.72,207.5,207.5,102.5,110.0,20.0,251.8,205.3,65.9,35.3,60.0,11.2,3.42,2.91
2023-01-27 15:50:00+00:00,95,7.45,26.27,1.58,2.63,2.65,8.23,0.1,3.52,1.58,205.0,205.0,102.5,110.0,20.0,240.4,204.9,50.4,26.7,49.2,7.8,3.53,2.29
2023-01-27 15:55:00+00:00,95,7.175,25.37,1.61,2.52,2.28,7.93,0.17,3.46,1.61,202.5,202.5,102.5,110.0,20.0,239.9,204.4,50.2,26.4,47.6,7.1,3.54,2.47
2023-01-27 16:00:00+00:00,90,7.0,24.74,1.96,,1.96,7.47,0.14,3.4,,202.5,202.5,,110.0,20.0,240.3,207.5,46.4,23.9,45.1,6.2,3.53,2.22
2023-01-27 16:05:00+00:00,85,6.75,24.01,1.75,,1.75,7.45,0.08,3.34,,197.5,197.5,,110.0,20.0,236.8,205.5,44.1,22.4,43.9,5.4,3.56,2.02
2023-01-27 16:10:00+00:00,95,6.615,23.14,1.75,,1.75,7.44,0.14,3.29,,195.0,195.0,,110.0,20.0,244.7,203.9,57.9,30.6,53.0,6.9,3.5,2.89
