Time,CS,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2023-09-13 20:25:00+00:00,100,5.145,14.95,1.86,,1.86,,,5.86,0.17,3.71,,,282.5,282.5,,,110.0,20.0,333.2,291.4,60.7,30.9,61.0,4.3,2.91,1.94
2023-09-13 20:30:00+00:00,100,5.285,14.84,1.75,,1.75,,,6.01,0.14,3.68,,,280.0,280.0,,,110.0,20.0,346.6,293.0,77.1,39.8,72.1,5.8,2.81,2.48
2023-09-13 20:35:00+00:00,70,4.45,14.24,1.98,2.2,2.4,,,5.05,0.05,3.65,1.98,,292.5,292.5,,95.0,110.0,20.0,306.1,278.9,40.2,19.7,44.9,2.2,3.2,1.43
2023-09-13 20:40:00+00:00,95,5.145,14.37,1.75,2.9,2.45,,,5.83,0.14,3.62,1.75,2.45,295.0,295.0,,95.0,110.0,20.0,348.4,297.5,73.2,38.0,69.9,5.3,2.79,2.32
2023-09-13 20:45:00+00:00,75,5.04,14.1,1.72,3.22,2.94,,,5.69,0.1,3.59,1.72,2.94,315.0,315.0,,92.5,110.0,20.0,350.1,301.5,70.4,36.3,69.7,4.9,2.8,2.06
2023-09-13 20:50:00+00:00,55,5.0,13.98,1.75,3.5,4.38,,,5.72,0.1,3.57,1.75,,392.5,392.5,,92.5,110.0,20.0,355.0,306.4,70.5,36.4,71.0,4.8,2.8,1.96
2023-09-13 20:55:00+00:00,65,4.025,12.8,1.78,3.54,3.01,,,4.57,0.04,3.54,1.78,3.01,330.0,330.0,,92.5,110.0,20.0,306.5,277.3,42.5,21.1,46.1,1.9,3.18,1.54
2023-09-13 21:00:00+00:00,100,5.04,14.02,1.75,2.66,2.41,,,5.83,0.21,3.52,1.75,2.41,310.0,310.0,,92.5,110.0,20.0,356.9,305.0,75.0,38.9,73.6,5.2,2.78,2.14
2023-09-13 21:05:00+00:00,70,4.8,13.95,1.75,2.03,1.95,,,5.35,0.08,3.5,1.75,1.95,300.0,300.0,,95.0,110.0,20.0,338.5,300.5,55.7,28.0,59.9,3.5,2.91,1.56
2023-09-13 21:10:00+00:00,100,5.145,13.87,1.92,,1.92,,,5.76,0.14,3.48,,,300.0,300.0,,,110.0,20.0,377.2,306.4,100.9,53.5,87.4,7.3,2.7,3.29
2023-09-13 21:15:00+00:00,45,4.865,13.72,1.82,,1.82,,,5.27,0.14,3.46,,,297.5,297.5,,,110.0,20.0,348.2,304.6,63.6,32.1,66.3,4.1,2.82,1.71
2023-09-13 21:20:00+00:00,70,4.85,13.6,1.9,,1.9,,,5.53,0.13,3.44,,,302.5,302.5,,,110.0,20.0,348.7,305.3,63.3,32.1,66.3,4.0,2.8,1.7
2023-09-13 21:25:00+00:00,95,3.955,12.04,1.86,,1.86,,,4.78,0.04,3.43,,,300.0,300.0,,,110.0,20.0,321.5,287.9,48.9,25.0,53.1,2.1,3.04,1.56
2023-09-13 21:30:00+00:00,75,4.76,13.31,1.92,,1.92,,,5.41,0.1,3.41,,,302.5,302.5,,,110.0,20.0,351.7,306.1,66.4,33.7,68.8,4.1,2.8,1.76
2023-09-13 21:35:00+00:00,70,4.4,13.12,3.33,,3.33,,,4.95,0.03,3.4,,,352.5,352.5,,,110.0,20.0,330.1,293.2,53.9,26.9,57.3,2.8,2.98,1.63
2023-09-13 21:40:00+00:00,100,4.375,12.64,1.92,,1.92,,,5.24,0.14,3.39,,,307.5,307.5,,,110.0,20.0,343.4,303.4,58.4,29.5,62.9,3.1,2.89,1.56
2023-09-13 21:45:00+00:00,100,4.305,12.54,2.24,,2.24,,,4.78,0.1,3.38,,,320.0,320.0,,,110.0,20.0,342.9,304.7,56.2,27.9,62.5,2.8,2.91,1.43
2023-09-13 21:50:00+00:00,70,3.625,11.21,2.83,,2.83,,,4.25,0.05,3.38,,,347.5,347.5,,,110.0,20.0,316.7,282.8,49.0,24.6,52.5,1.8,3.09,1.61
2023-09-13 21:55:00+00:00,100,4.48,12.49,2.13,,2.13,,,5.16,0.14,3.37,,,325.0,325.0,,,110.0,20.0,359.6,315.5,64.7,32.4,70.5,3.5,2.79,1.51
2023-09-13 22:00:00+00:00,100,4.585,12.42,1.78,,1.78,,,5.24,0.25,3.37,,,317.5,317.5,,,110.0,20.0,370.6,321.0,72.4,36.6,76.8,4.1,2.71,1.63
2023-09-13 22:05:00+00:00,95,4.5,12.38,1.9,,1.9,,,5.13,0.13,3.37,,,325.0,325.0,,,110.0,20.0,365.5,321.1,65.3,32.6,72.4,3.6,2.75,1.43
2023-09-13 22:10:00+00:00,100,4.62,12.34,1.78,,1.78,,,5.38,0.21,3.37,,,325.0,325.0,,,110.0,20.0,378.5,324.8,78.1,39.9,81.5,4.6,2.67,1.73
2023-09-13 22:15:00+00:00,100,4.48,12.24,1.82,,1.82,,,5.2,0.25,3.37,,,327.5,327.5,,,110.0,20.0,369.2,323.6,66.9,33.6,73.5,3.7,2.73,1.46
2023-09-13 22:20:00+00:00,95,4.3,11.96,3.25,,3.25,,,5.05,0.08,3.37,,,382.5,382.5,,,110.0,20.0,358.0,310.5,69.1,34.9,72.4,3.5,2.78,1.7
2023-09-13 22:25:00+00:00,95,4.34,12.04,2.56,,2.56,,,5.06,0.14,3.37,,,357.5,357.5,,,110.0,20.0,366.2,321.7,65.6,32.4,73.3,3.3,2.78,1.42
2023-09-13 22:30:00+00:00,90,4.69,12.24,2.41,,2.41,,,5.45,0.21,3.38,,,355.0,355.0,,,110.0,20.0,389.1,333.3,81.6,41.3,86.6,4.9,2.61,1.64
2023-09-13 22:35:00+00:00,90,4.675,12.28,2.08,,2.08,,,5.38,0.13,3.38,,,345.0,345.0,,,110.0,20.0,384.9,332.9,76.3,38.5,82.8,4.5,2.63,1.53
2023-09-13 22:40:00+00:00,85,4.55,12.42,1.72,,1.72,,,5.24,0.31,3.39,,,332.5,332.5,,,110.0,20.0,375.1,330.0,66.4,33.3,74.4,3.8,2.73,1.37
2023-09-13 22:45:00+00:00,95,4.55,12.24,2.24,,2.24,,,5.38,0.14,3.39,,,345.0,345.0,,,110.0,20.0,379.6,325.6,78.6,40.3,82.4,4.5,2.69,1.71
2023-09-13 22:50:00+00:00,90,4.375,12.48,1.8,,1.8,,,4.93,0.05,3.4,,,332.5,332.5,,,110.0,20.0,361.1,322.0,57.8,28.8,67.2,3.0,2.85,1.25
2023-09-13 22:55:00+00:00,100,4.795,12.36,2.66,,2.66,,,5.38,0.1,3.41,,,357.5,357.5,,,110.0,20.0,395.5,332.2,91.7,47.2,92.6,5.7,2.58,1.94
2023-09-13 23:00:00+00:00,100,4.515,12.42,1.89,,1.89,,,5.27,0.21,3.41,,,335.0,335.0,,,110.0,20.0,369.0,325.4,64.2,32.2,71.8,3.6,2.75,1.37
2023-09-13 23:05:00+00:00,90,4.625,12.47,2.03,,2.03,,,5.38,0.2,3.42,,,337.5,337.5,,,110.0,20.0,373.1,326.5,68.7,34.4,75.9,4.0,2.7,1.45
2023-09-13 23:10:00+00:00,100,4.375,12.35,1.89,,1.89,,,5.13,0.1,3.43,,,332.5,332.5,,,110.0,20.0,360.1,319.7,59.5,29.9,67.6,3.1,2.82,1.33
2023-09-13 23:15:00+00:00,100,4.865,12.63,2.69,,2.69,,,5.45,0.1,3.43,,,352.5,352.5,,,110.0,20.0,394.0,329.5,93.3,48.4,92.5,6.0,2.6,2.07
2023-09-13 23:20:00+00:00,70,4.2,12.38,2.53,,2.53,,,4.75,0.05,3.44,,,347.5,347.5,,,110.0,20.0,343.5,306.1,55.2,26.8,63.0,2.6,2.95,1.35
2023-09-13 23:25:00+00:00,100,4.655,12.77,1.75,,1.75,,,5.3,0.17,3.45,,,322.5,322.5,,,110.0,20.0,366.3,321.9,65.3,32.9,71.6,3.9,2.74,1.46
2023-09-13 23:30:00+00:00,95,4.55,12.83,1.92,,1.92,,,5.06,0.17,3.45,,,325.0,325.0,,,110.0,20.0,357.7,317.3,59.5,29.8,66.7,3.4,2.82,1.38
2023-09-13 23:35:00+00:00,80,4.325,12.64,1.88,,1.88,,,4.93,0.08,3.45,,,322.5,322.5,,,110.0,20.0,346.4,311.2,52.3,25.8,61.1,2.7,2.92,1.24
2023-09-13 23:40:00+00:00,100,4.48,12.81,2.48,,2.48,,,4.99,0.14,3.45,,,337.5,337.5,,,110.0,20.0,351.5,311.4,59.1,29.3,65.8,3.2,2.86,1.43
2023-09-13 23:45:00+00:00,100,4.76,12.74,2.41,,2.41,,,5.41,0.21,3.45,,,335.0,335.0,,,110.0,20.0,374.3,319.7,79.2,40.5,81.3,4.9,2.68,1.82
2023-09-13 23:50:00+00:00,80,4.375,12.54,3.05,,3.05,,,5.0,0.05,3.45,,,357.5,357.5,,,110.0,20.0,346.3,304.6,61.0,30.4,65.7,3.2,2.87,1.57
2023-09-13 23:55:00+00:00,95,4.76,12.57,2.13,,2.13,,,5.45,0.21,3.45,,,327.5,327.5,,,110.0,20.0,379.8,321.2,84.8,43.7,85.2,5.2,2.64,1.96
2023-09-14 00:00:00+00:00,100,4.445,12.41,1.92,,1.92,,,5.13,0.17,3.45,,,322.5,322.5,,,110.0,20.0,358.2,314.5,64.0,32.3,69.8,3.5,2.79,1.51
2023-09-14 00:05:00+00:00,70,4.35,12.77,2.42,,2.42,,,4.85,0.03,3.44,,,337.5,337.5,,,110.0,20.0,345.2,307.3,56.0,27.5,63.4,2.9,2.93,1.37
2023-09-14 00:10:00+00:00,85,4.69,12.26,2.13,,2.13,,,5.34,0.1,3.43,,,330.0,330.0,,,110.0,20.0,386.0,323.1,90.8,47.0,89.9,5.4,2.62,2.07
2023-09-14 00:15:00+00:00,100,4.375,12.17,1.86,,1.86,,,5.09,0.17,3.42,,,322.5,322.5,,,110.0,20.0,361.1,316.3,65.7,33.1,71.6,3.4,2.78,1.5
2023-09-14 00:20:00+00:00,100,4.3,12.17,2.22,,2.22,,,4.95,0.08,3.41,,,335.0,335.0,,,110.0,20.0,353.6,311.8,61.5,30.4,69.0,3.1,2.83,1.41
2023-09-14 00:25:00+00:00,100,4.69,12.42,1.86,,1.86,,,5.51,0.25,3.4,,,320.0,320.0,,,110.0,20.0,380.1,320.9,85.7,44.2,86.1,5.1,2.65,1.97
2023-09-14 00:30:00+00:00,100,4.48,12.49,1.75,,1.75,,,5.13,0.28,3.38,,,315.0,315.0,,,110.0,20.0,357.6,313.6,64.4,32.5,69.7,3.5,2.79,1.53
2023-09-14 00:35:00+00:00,80,4.3,12.43,1.98,,1.98,,,4.97,0.05,3.37,,,317.5,317.5,,,110.0,20.0,345.2,305.8,57.9,29.0,64.3,2.9,2.89,1.42
2023-09-14 00:40:00+00:00,100,4.55,12.69,1.89,,1.89,,,5.2,0.17,3.35,,,310.0,310.0,,,110.0,20.0,354.7,309.8,65.7,33.1,70.0,3.7,2.79,1.6
2023-09-14 00:45:00+00:00,100,4.795,12.73,1.78,,1.78,,,5.41,0.21,3.33,,,305.0,305.0,,,110.0,20.0,375.7,313.7,89.4,46.2,86.9,5.6,2.65,2.2
2023-09-14 00:50:00+00:00,75,4.35,12.87,2.55,,2.55,,,5.1,0.05,3.31,,,330.0,330.0,,,110.0,20.0,336.1,298.5,55.3,27.3,61.2,2.8,2.96,1.47
2023-09-14 00:55:00+00:00,90,4.69,13.3,1.78,,1.78,,,5.55,0.31,3.29,,,305.0,305.0,,,110.0,20.0,346.8,304.6,61.7,31.3,65.6,3.7,2.84,1.61
2023-09-14 01:00:00+00:00,100,4.375,13.11,1.72,,1.72,,,5.09,0.07,3.26,,,295.0,295.0,,,110.0,20.0,329.6,293.8,52.4,26.6,56.7,2.8,3.0,1.53
2023-09-14 01:05:00+00:00,80,4.475,13.32,2.1,,2.1,,,5.13,0.1,3.24,,,300.0,300.0,,,110.0,20.0,329.8,293.4,53.5,26.8,58.3,2.9,2.98,1.51
2023-09-14 01:10:00+00:00,100,4.795,13.28,1.72,,1.72,,,5.38,0.14,3.21,,,287.5,287.5,,,110.0,20.0,354.2,297.2,81.9,42.4,77.4,5.1,2.77,2.41
2023-09-14 01:15:00+00:00,70,4.76,13.3,1.72,,1.72,,,5.09,0.1,3.19,,,282.5,282.5,,,110.0,20.0,345.5,293.8,74.5,38.2,72.5,4.6,2.79,2.17
2023-09-14 01:20:00+00:00,70,4.05,12.89,2.4,,2.4,,,4.6,0.03,3.16,,,300.0,300.0,,,110.0,20.0,305.1,276.0,42.6,21.0,47.3,1.9,3.18,1.45
2023-09-14 01:25:00+00:00,95,4.9,13.63,1.72,,1.72,,,5.62,0.21,3.14,,,280.0,280.0,,,110.0,20.0,354.0,291.6,89.1,46.6,80.1,5.8,2.78,2.87
2023-09-14 01:30:00+00:00,100,4.935,13.83,1.72,,1.72,,,5.66,0.17,3.12,,,277.5,277.5,,,110.0,20.0,351.6,287.5,91.3,48.2,80.2,6.0,2.8,3.2
2023-09-14 01:35:00+00:00,75,4.3,13.68,1.9,,1.9,,,5.03,0.05,3.09,,,277.5,277.5,,,110.0,20.0,303.4,274.8,41.9,21.0,46.0,2.1,3.18,1.49
2023-09-14 01:40:00+00:00,50,3.5,12.3,1.75,,1.75,,,5.24,0.21,3.07,,,272.5,272.5,,,110.0,20.0,279.6,261.3,26.9,13.2,32.8,0.9,3.52,1.13
2023-09-14 01:45:00+00:00,90,4.935,14.47,1.68,,1.68,,,5.59,0.1,3.05,,,270.0,270.0,,,110.0,20.0,324.9,281.5,62.8,32.1,61.6,4.1,2.93,2.11
2023-09-14 01:50:00+00:00,65,4.9,14.62,1.85,,1.85,,,5.22,0.1,3.03,,,272.5,272.5,,,110.0,20.0,317.1,278.1,56.4,29.0,56.3,3.7,2.98,2.01
2023-09-14 01:55:00+00:00,75,4.9,14.86,1.89,,1.89,,,5.48,0.14,3.01,,,270.0,270.0,,,110.0,20.0,313.2,274.3,56.2,28.9,55.1,3.7,3.03,2.12
2023-09-14 02:00:00+00:00,95,5.04,15.03,1.82,,1.82,,,5.72,0.25,2.99,,,265.0,265.0,,,110.0,20.0,321.8,272.8,69.9,36.8,62.2,4.8,2.98,3.0
2023-09-14 02:05:00+00:00,50,4.925,15.12,1.95,,1.95,,,5.22,0.22,2.97,,,265.0,265.0,,,110.0,20.0,305.4,269.7,51.6,26.5,51.0,3.4,3.07,2.06
2023-09-14 02:10:00+00:00,100,4.795,15.22,1.72,,1.72,,,5.24,0.31,2.96,,,260.0,260.0,,,110.0,20.0,294.7,264.1,44.4,22.6,45.0,2.8,3.17,1.9
2023-09-14 02:15:00+00:00,90,4.795,15.06,1.92,,1.92,,,5.41,0.14,2.95,,,260.0,260.0,,,110.0,20.0,296.5,262.6,48.8,25.2,47.6,3.0,3.14,2.16
2023-09-14 02:20:00+00:00,80,4.25,14.42,2.45,,2.45,,,4.82,0.05,2.94,,,267.5,267.5,,,110.0,20.0,277.4,254.1,33.9,17.0,36.2,1.7,3.39,1.61
2023-09-14 02:25:00+00:00,90,4.445,14.25,1.72,,1.72,,,5.09,0.28,2.94,,,255.0,255.0,,,110.0,20.0,290.0,259.2,44.5,22.6,44.7,2.4,3.21,1.93
2023-09-14 02:30:00+00:00,100,4.48,13.91,1.68,,1.68,,,5.13,0.1,2.94,,,255.0,255.0,,,110.0,20.0,299.4,263.7,51.4,26.2,51.1,2.8,3.1,2.02
2023-09-14 02:35:00+00:00,80,4.325,13.62,2.8,,2.8,,,5.03,0.05,2.94,,,287.5,287.5,,,110.0,20.0,299.6,265.6,49.2,25.3,50.0,2.5,3.15,1.89
2023-09-14 02:40:00+00:00,100,4.375,13.47,2.48,,2.48,,,5.09,0.14,2.95,,,280.0,280.0,,,110.0,20.0,305.0,268.6,52.6,27.0,53.4,2.7,3.08,1.9
2023-09-14 02:45:00+00:00,100,4.41,13.19,1.86,,1.86,,,5.13,0.28,2.96,,,267.5,267.5,,,110.0,20.0,314.8,270.0,64.4,33.3,61.4,3.4,2.99,2.34
2023-09-14 02:50:00+00:00,75,3.55,11.97,2.25,,2.25,,,4.22,0.03,2.97,,,277.5,277.5,,,110.0,20.0,279.2,254.1,36.4,18.2,40.5,1.3,3.37,1.46
2023-09-14 02:55:00+00:00,100,4.305,12.6,1.82,,1.82,,,4.92,0.1,2.98,,,270.0,270.0,,,110.0,20.0,320.1,275.0,64.9,33.1,65.2,3.3,2.93,1.96
2023-09-14 03:00:00+00:00,90,4.235,12.73,1.72,,1.72,,,5.03,0.28,3.0,,,270.0,270.0,,,110.0,20.0,314.7,274.8,57.7,29.1,60.9,2.8,3.01,1.68
2023-09-14 03:05:00+00:00,70,4.2,12.56,2.03,,2.03,,,4.85,0.1,3.03,,,280.0,280.0,,,110.0,20.0,315.2,275.0,58.1,29.4,62.6,2.8,2.99,1.59
2023-09-14 03:10:00+00:00,100,4.41,12.4,1.82,,1.82,,,5.06,0.17,3.05,,,275.0,275.0,,,110.0,20.0,336.2,279.4,81.1,41.8,79.9,4.3,2.81,2.11
2023-09-14 03:15:00+00:00,100,4.34,12.25,1.72,,1.72,,,4.99,0.17,3.08,,,272.5,272.5,,,110.0,20.0,332.3,278.0,77.5,39.6,78.5,4.0,2.82,1.92
2023-09-14 03:20:00+00:00,80,4.3,12.25,1.77,,1.77,,,5.1,0.15,3.12,,,277.5,277.5,,,110.0,20.0,332.3,279.5,75.4,38.8,78.9,3.8,2.85,1.76
2023-09-14 03:25:00+00:00,95,4.515,12.58,1.78,,1.78,,,5.16,0.1,3.15,,,282.5,282.5,,,110.0,20.0,342.4,282.0,86.0,44.7,87.4,4.8,2.79,1.96
2023-09-14 03:30:00+00:00,100,4.515,12.82,1.72,,1.72,,,5.24,0.14,3.19,,,280.0,280.0,,,110.0,20.0,332.5,277.2,78.6,40.8,82.3,4.4,2.84,1.8
2023-09-14 03:35:00+00:00,80,4.375,13.02,1.85,,1.85,,,5.15,0.1,3.23,,,280.0,280.0,,,110.0,20.0,313.9,268.5,64.2,33.4,72.6,3.5,2.98,1.47
2023-09-14 03:40:00+00:00,100,4.655,13.4,1.72,,1.72,,,5.34,0.1,3.28,,,275.0,275.0,,,110.0,20.0,324.2,267.6,79.9,42.0,83.2,4.9,2.88,1.88
2023-09-14 03:45:00+00:00,95,4.865,13.71,1.78,,1.78,,,5.48,0.14,3.33,,,275.0,275.0,,,110.0,20.0,335.6,264.9,99.7,52.9,96.4,6.6,2.82,2.35
2023-09-14 03:50:00+00:00,75,5.0,14.07,2.05,,2.05,,,5.55,0.08,3.38,,,272.5,272.5,,,110.0,20.0,339.3,258.9,113.6,60.6,104.5,7.9,2.81,2.78
2023-09-14 03:55:00+00:00,100,5.04,14.94,2.0,,2.0,,,5.69,0.1,3.43,,,267.5,267.5,,,110.0,20.0,311.4,247.3,90.9,49.2,87.4,6.6,2.96,2.53
2023-09-14 04:00:00+00:00,100,5.145,16.02,2.52,,2.52,,,5.83,0.14,3.48,,,257.5,257.5,,,110.0,20.0,281.2,231.9,68.4,36.4,75.6,5.2,3.11,1.66
2023-09-14 04:05:00+00:00,95,5.125,17.14,1.9,,1.9,,,5.75,0.08,3.54,,,245.0,245.0,,,110.0,20.0,259.0,224.8,46.5,25.0,57.9,3.7,3.35,1.24
2023-09-14 04:10:00+00:00,95,5.635,18.29,2.03,,2.03,,,6.36,0.17,3.59,,,240.0,240.0,,,110.0,20.0,265.9,220.5,63.1,33.9,66.9,5.8,3.25,1.85
2023-09-14 04:15:00+00:00,95,5.74,19.32,2.13,,2.13,,,6.46,0.28,3.65,,,235.0,235.0,,,110.0,20.0,250.3,212.9,51.4,27.7,58.6,5.1,3.37,1.56
2023-09-14 04:20:00+00:00,85,6.1,20.25,1.67,,2.47,1.67,1.71,6.72,0.1,3.71,,,235.0,235.0,128.3,,110.0,20.0,256.4,204.6,72.4,40.0,71.7,8.0,3.32,2.36
2023-09-14 04:25:00+00:00,90,6.283,21.19,1.89,,2.07,1.89,1.93,6.99,0.17,3.77,,,222.5,222.5,126.3,,110.0,20.0,244.2,199.3,60.0,32.4,58.2,7.1,3.38,1.98
2023-09-14 04:30:00+00:00,90,6.405,21.9,1.96,,2.41,1.96,2.0,7.13,0.17,3.83,,,220.0,220.0,126.6,,110.0,20.0,236.4,195.1,54.5,29.9,59.9,6.9,3.42,1.71
2023-09-14 04:35:00+00:00,45,5.725,21.73,2.0,,2.4,2.0,2.03,7.15,0.15,3.89,,,220.0,220.0,126.4,,110.0,20.0,214.2,187.3,33.0,19.4,45.4,3.9,3.8,1.18
2023-09-14 04:40:00+00:00,85,6.79,22.81,2.41,,2.41,,,7.41,0.21,3.94,,,220.0,220.0,,,110.0,20.0,258.3,203.8,78.4,43.8,64.9,10.7,3.36,3.62
2023-09-14 04:45:00+00:00,95,6.773,23.59,1.86,,2.41,1.86,2.0,7.44,0.17,4.0,,,210.0,230.0,120.2,,101.3,11.1,235.5,197.0,50.8,29.2,61.6,7.4,3.49,1.5
2023-09-14 04:50:00+00:00,95,6.975,24.27,2.7,,2.7,,,7.68,0.08,4.06,,,230.0,230.0,,,110.0,20.0,241.7,200.3,58.5,32.8,55.1,8.7,3.48,2.59
2023-09-14 04:55:00+00:00,95,7.105,24.96,2.1,,2.69,2.1,2.28,7.79,0.1,4.12,,,225.0,225.0,120.4,,103.3,13.1,242.3,194.4,70.3,39.4,50.0,10.7,3.51,4.85
2023-09-14 05:00:00+00:00,95,7.105,25.51,2.13,2.63,3.01,2.13,2.25,7.86,0.17,4.18,2.28,,225.0,225.0,119.2,122.5,100.3,10.1,222.6,186.3,48.5,27.9,55.8,8.0,3.59,1.69
2023-09-14 05:05:00+00:00,95,7.275,25.54,2.05,2.67,3.83,2.05,2.43,7.95,0.13,4.23,2.45,,220.0,220.0,119.5,120.0,104.7,14.5,223.5,177.0,61.9,34.8,72.7,10.1,3.51,1.64
2023-09-14 05:10:00+00:00,95,7.14,25.75,1.92,2.77,3.15,1.92,2.28,7.76,0.17,4.29,2.31,,215.0,215.0,114.2,120.0,102.2,12.1,224.7,179.2,63.9,36.0,58.7,9.9,3.61,2.69
2023-09-14 05:15:00+00:00,95,6.965,25.19,1.75,2.8,2.94,1.75,2.53,7.72,0.1,4.34,2.56,,210.0,210.0,103.2,120.0,105.2,14.9,226.6,176.0,73.2,40.0,63.6,10.4,3.62,2.57
2023-09-14 05:20:00+00:00,90,7.0,23.82,2.47,2.85,2.97,,,7.7,0.1,4.39,2.47,,205.0,205.0,,117.5,110.0,20.0,243.3,175.6,93.4,49.4,89.9,12.7,3.4,2.4
2023-09-14 05:25:00+00:00,85,7.175,22.9,2.59,2.87,3.22,,,7.79,0.07,4.45,2.59,,205.0,205.0,,120.0,110.0,20.0,266.0,175.6,123.7,64.6,122.0,17.3,3.19,2.28
2023-09-14 05:30:00+00:00,90,7.49,21.62,2.17,,3.01,2.17,2.6,7.93,0.1,4.5,,,202.5,202.5,112.3,,102.2,11.9,279.6,181.7,128.1,67.9,141.9,20.2,2.89,1.74
2023-09-14 05:35:00+00:00,95,7.65,23.47,2.42,2.95,3.13,2.42,2.78,8.27,0.13,4.55,2.8,,200.0,200.0,116.1,115.0,102.8,12.6,263.4,187.9,93.3,52.4,123.8,16.7,3.07,1.29
2023-09-14 05:40:00+00:00,100,7.98,24.87,1.92,3.26,3.29,1.92,2.77,8.52,0.1,4.59,2.8,,200.0,200.0,103.4,112.5,105.6,15.3,274.1,199.5,99.9,57.3,115.9,19.6,3.12,1.78
2023-09-14 05:45:00+00:00,100,8.12,25.9,1.72,3.43,3.43,1.72,2.7,8.7,0.14,4.64,2.73,,200.0,200.0,99.7,110.0,100.4,10.2,260.1,200.7,76.6,44.5,101.5,16.2,3.19,1.3
2023-09-14 05:50:00+00:00,95,8.375,26.76,2.2,3.67,3.9,2.2,2.23,9.0,0.1,4.68,3.03,,222.5,222.5,104.4,110.0,110.0,20.0,262.9,206.9,75.2,41.8,94.8,16.0,3.19,1.32
2023-09-14 05:55:00+00:00,100,8.505,27.81,2.97,3.78,3.99,,,9.12,0.14,4.73,2.97,,227.5,227.5,,110.0,110.0,20.0,256.3,205.8,67.1,38.2,89.4,15.3,3.27,1.21
2023-09-14 06:00:00+00:00,100,8.645,28.44,3.08,3.57,3.61,,,9.3,0.21,4.77,3.08,,210.0,210.0,,110.0,110.0,20.0,256.1,206.5,67.2,38.4,84.8,15.8,3.29,1.39
2023-09-14 06:05:00+00:00,95,8.55,28.88,3.1,3.33,3.92,,,9.38,0.1,4.81,3.1,,227.5,227.5,,112.5,110.0,20.0,244.0,201.2,56.2,32.6,81.3,13.4,3.38,1.02
2023-09-14 06:10:00+00:00,95,8.75,29.33,2.07,3.5,4.09,2.07,3.02,9.44,0.1,4.85,3.05,,237.5,237.5,98.0,110.0,103.3,13.0,242.8,195.2,60.7,36.3,86.3,15.6,3.35,1.16
2023-09-14 06:15:00+00:00,95,8.925,29.56,3.12,3.54,4.76,,,9.54,0.1,4.89,3.12,,250.0,250.0,,110.0,110.0,20.0,252.2,196.9,75.1,42.4,91.5,18.3,3.31,1.49
2023-09-14 06:20:00+00:00,95,8.8,29.85,4.1,,4.1,,,9.57,0.13,4.93,,,227.5,227.5,,,110.0,20.0,241.6,199.3,55.7,32.5,80.8,14.1,3.39,1.03
2023-09-14 06:25:00+00:00,95,9.048,29.74,3.26,3.61,3.64,,,9.68,0.14,4.97,3.26,,217.5,255.0,,110.0,110.0,20.0,256.5,204.9,70.6,41.1,78.0,18.2,3.29,1.94
2023-09-14 06:30:00+00:00,95,9.082,29.7,3.26,4.09,3.99,,,9.75,0.14,5.01,3.26,3.99,217.5,252.5,,107.5,110.0,20.0,255.8,203.1,69.6,41.0,81.4,18.3,3.28,1.75
2023-09-14 06:35:00+00:00,85,9.175,29.75,2.25,4.35,4.1,2.25,2.86,9.82,0.08,5.04,2.88,4.1,237.5,237.5,100.8,107.5,96.6,6.4,252.8,195.6,75.9,43.8,97.8,20.2,3.24,1.36
2023-09-14 06:40:00+00:00,100,9.275,29.91,2.59,4.8,6.3,,,9.96,0.21,5.08,2.59,,265.0,265.0,,100.0,110.0,20.0,256.1,189.1,90.7,49.6,101.7,22.8,3.22,1.74
2023-09-14 06:45:00+00:00,95,9.153,30.51,2.66,3.82,3.92,2.66,3.02,9.96,0.14,5.12,3.05,,215.0,262.5,103.7,107.5,96.5,6.4,245.0,199.1,53.8,35.9,76.0,16.8,3.34,1.38
2023-09-14 06:50:00+00:00,85,9.25,30.71,2.9,3.95,4.2,2.9,3.03,9.88,0.08,5.15,3.05,,225.0,225.0,104.7,105.0,95.3,5.2,241.1,194.5,58.7,35.5,91.2,17.1,3.32,1.0
2023-09-14 06:55:00+00:00,85,9.415,30.97,2.48,4.24,4.06,2.48,3.37,10.1,0.14,5.19,3.39,4.06,212.5,257.5,101.7,105.0,99.9,9.7,243.3,186.6,70.2,42.8,96.1,20.6,3.29,1.34
2023-09-14 07:00:00+00:00,100,9.293,30.54,2.69,,4.13,2.69,2.91,10.06,0.21,5.22,,,215.0,250.0,100.3,,94.3,4.2,250.4,193.7,76.6,45.2,88.9,21.0,3.29,1.79
2023-09-14 07:05:00+00:00,85,9.3,30.26,3.42,3.75,5.35,,,9.9,0.03,5.26,3.42,,245.0,245.0,,107.5,110.0,20.0,247.3,186.6,80.3,44.3,97.5,20.7,3.25,1.46
2023-09-14 07:10:00+00:00,95,9.24,29.53,5.36,,5.36,,,9.93,0.21,5.3,,,242.5,242.5,,,110.0,20.0,256.7,188.7,91.5,50.5,104.3,23.0,3.2,1.7
2023-09-14 07:15:00+00:00,95,9.24,29.03,3.22,,4.86,3.22,3.33,9.99,0.28,5.33,,,240.0,240.0,95.1,,92.1,2.0,256.8,181.6,98.2,56.6,120.6,25.9,3.14,1.55
