Time,CS,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2023-11-17 03:20:00+00:00,95,4.225,16.21,1.52,,1.52,,,5.0,0.08,2.68,,,202.5,202.5,,,110.0,20.0,224.0,203.0,30.1,15.9,27.3,1.5,3.84,2.99
2023-11-17 03:25:00+00:00,95,4.165,15.62,1.54,,1.54,,,4.82,0.1,2.7,,,197.5,197.5,,,110.0,20.0,224.7,199.6,35.7,18.9,31.2,1.7,3.75,3.23
2023-11-17 03:30:00+00:00,100,3.92,14.69,1.64,,1.64,,,4.53,0.1,2.73,,,197.5,197.5,,,110.0,20.0,224.5,199.2,35.9,19.0,30.9,1.5,3.75,3.35
2023-11-17 03:35:00+00:00,100,3.55,13.77,1.58,,1.58,,,4.2,0.08,2.76,,,197.5,197.5,,,110.0,20.0,216.2,197.0,27.4,14.3,25.9,1.0,3.88,2.47
2023-11-17 03:40:00+00:00,100,3.5,12.88,1.68,,1.68,,,4.18,0.14,2.8,,,197.5,197.5,,,110.0,20.0,226.9,198.0,40.8,21.8,33.9,1.4,3.68,3.85
2023-11-17 03:45:00+00:00,100,3.395,11.72,1.78,,1.78,,,4.15,0.17,2.84,,,200.0,200.0,,,110.0,20.0,249.8,204.2,64.2,34.9,51.2,2.0,3.45,4.9
2023-11-17 03:50:00+00:00,100,3.175,11.29,1.83,,1.83,,,3.6,0.2,2.88,,,207.5,207.5,,,110.0,20.0,237.8,209.3,40.4,21.6,35.2,1.1,3.56,3.32
2023-11-17 03:55:00+00:00,100,3.045,10.79,1.64,,1.64,,,3.66,0.14,2.93,,,207.5,207.5,,,110.0,20.0,238.6,207.7,43.7,23.2,37.1,1.1,3.54,3.42
2023-11-17 04:00:00+00:00,100,2.94,10.24,1.82,,1.82,,,3.63,0.14,2.99,,,212.5,212.5,,,110.0,20.0,242.6,212.3,42.6,22.5,37.7,1.0,3.48,2.98
2023-11-17 04:05:00+00:00,100,3.125,10.16,1.73,,1.73,,,3.75,0.15,3.05,,,217.5,217.5,,,110.0,20.0,265.1,224.8,56.8,29.6,51.8,1.5,3.25,2.69
2023-11-17 04:10:00+00:00,100,3.29,10.34,1.78,,1.78,,,3.87,0.17,3.11,,,230.0,230.0,,,110.0,20.0,293.4,234.2,83.8,45.5,67.5,2.5,3.14,4.67
2023-11-17 04:15:00+00:00,100,3.325,10.6,1.82,,1.82,,,4.05,0.21,3.17,,,237.5,237.5,,,110.0,20.0,290.6,234.9,79.3,43.4,61.6,2.4,3.19,5.53
2023-11-17 04:20:00+00:00,100,3.2,10.8,1.73,,1.73,,,3.83,0.13,3.24,,,232.5,232.5,,,110.0,20.0,262.1,228.9,46.8,24.8,43.3,1.3,3.38,2.68
2023-11-17 04:25:00+00:00,100,3.255,11.0,1.64,,1.64,,,3.94,0.14,3.31,,,230.0,230.0,,,110.0,20.0,260.6,224.4,51.0,27.1,45.5,1.5,3.38,3.05
2023-11-17 04:30:00+00:00,100,3.5,11.03,1.64,,1.64,,,4.08,0.07,3.39,,,222.5,222.5,,,110.0,20.0,291.7,222.7,98.1,52.9,77.5,3.3,3.15,5.69
2023-11-17 04:35:00+00:00,100,3.475,11.35,1.83,,1.83,,,4.1,0.1,3.47,,,225.0,225.0,,,110.0,20.0,265.9,224.4,57.9,30.4,54.2,1.9,3.27,2.55
2023-11-17 04:40:00+00:00,95,3.64,12.13,1.78,,1.78,,,4.36,0.25,3.55,,,225.0,225.0,,,110.0,20.0,258.5,220.8,51.9,27.0,51.9,1.9,3.33,2.08
2023-11-17 04:45:00+00:00,100,3.955,13.03,1.47,,1.47,,,4.64,0.14,3.63,,,220.0,220.0,,,110.0,20.0,263.6,218.2,63.4,33.4,61.3,2.8,3.3,2.4
2023-11-17 04:50:00+00:00,95,4.2,13.96,1.75,,1.75,,,4.88,0.13,3.71,,,222.5,222.5,,,110.0,20.0,257.3,215.4,58.1,30.5,57.0,2.9,3.32,2.25
2023-11-17 04:55:00+00:00,100,4.55,15.21,1.78,,1.78,,,5.16,0.1,3.8,,,217.5,217.5,,,110.0,20.0,258.6,211.2,66.5,35.4,63.0,3.9,3.34,2.59
2023-11-17 05:00:00+00:00,100,4.795,16.48,1.72,,1.72,,,5.41,0.1,3.88,,,217.5,217.5,,,110.0,20.0,247.6,207.4,56.2,30.0,54.5,3.7,3.44,2.36
2023-11-17 05:05:00+00:00,90,5.025,16.89,1.75,,1.75,,,5.65,0.15,3.97,,,215.0,215.0,,,110.0,20.0,243.9,201.0,59.6,31.5,57.5,4.3,3.36,2.33
2023-11-17 05:10:00+00:00,95,5.285,18.5,1.92,,1.92,,,6.01,0.17,4.06,,,207.5,207.5,,,110.0,20.0,235.1,194.4,56.8,30.3,54.2,4.5,3.5,2.45
2023-11-17 05:15:00+00:00,90,5.6,19.66,2.1,,2.1,,,6.18,0.1,4.15,,,205.0,205.0,,,110.0,20.0,232.9,193.1,55.1,29.2,56.0,5.0,3.51,2.06
2023-11-17 05:20:00+00:00,95,5.65,20.21,2.05,,2.05,,,6.28,0.13,4.23,,,207.5,207.5,,,110.0,20.0,225.7,192.0,46.2,24.7,48.6,4.4,3.58,1.88
2023-11-17 05:25:00+00:00,100,5.705,20.74,2.2,,2.2,,,6.49,0.17,4.32,,,207.5,207.5,,,110.0,20.0,220.1,188.6,42.8,22.9,45.6,4.2,3.64,1.81
2023-11-17 05:30:00+00:00,95,5.88,21.11,2.48,,2.48,,,6.46,0.07,4.41,,,202.5,202.5,,,110.0,20.0,221.3,184.6,49.6,26.4,53.8,5.0,3.59,1.75
2023-11-17 05:35:00+00:00,100,6.375,21.93,2.13,,2.13,,,7.13,0.1,4.49,,,200.0,200.0,,,110.0,20.0,241.8,196.1,62.7,33.0,56.1,7.2,3.44,2.31
2023-11-17 05:40:00+00:00,95,6.755,23.68,2.41,,2.41,,,7.41,0.1,4.58,,,207.5,207.5,,,110.0,20.0,236.9,197.2,54.8,29.9,59.6,7.5,3.51,1.82
2023-11-17 05:45:00+00:00,95,7.21,25.51,2.63,,2.63,,,7.82,0.14,4.66,,,217.5,217.5,,,110.0,20.0,238.1,197.5,57.6,32.0,54.2,9.0,3.54,2.67
2023-11-17 05:50:00+00:00,95,7.375,26.39,2.55,,2.55,,,7.95,0.1,4.74,,,215.0,215.0,,,110.0,20.0,230.5,194.0,50.6,27.6,51.5,8.2,3.58,2.07
2023-11-17 05:55:00+00:00,90,7.63,27.51,2.69,,2.69,,,8.24,0.1,4.82,,,212.5,212.5,,,110.0,20.0,228.8,192.9,49.7,27.2,51.5,8.7,3.61,1.99
2023-11-17 06:00:00+00:00,90,7.805,28.64,2.59,,2.59,,,8.42,0.1,4.9,,,210.0,210.0,,,110.0,20.0,228.1,193.6,48.8,27.1,44.2,9.0,3.67,2.41
2023-11-17 06:05:00+00:00,90,7.8,29.21,2.67,,2.67,,,8.48,0.08,4.97,,,212.5,212.5,,,110.0,20.0,221.5,190.2,44.1,24.7,42.2,8.3,3.74,2.35
2023-11-17 06:10:00+00:00,95,7.42,28.21,2.69,,2.69,,,8.14,0.1,5.05,,,207.5,207.5,,,110.0,20.0,214.2,185.5,40.3,22.6,37.5,6.9,3.8,2.3
2023-11-17 06:15:00+00:00,100,7.21,26.88,2.66,,2.66,,,7.93,0.14,5.12,,,202.5,202.5,,,110.0,20.0,214.2,181.0,46.1,25.2,42.4,7.2,3.73,2.18
2023-11-17 06:20:00+00:00,100,7.65,25.81,2.72,,2.72,,,8.23,0.17,5.19,,,202.5,202.5,,,110.0,20.0,233.6,185.2,64.5,34.0,67.4,10.8,3.37,1.83
2023-11-17 06:25:00+00:00,100,7.77,27.35,2.84,,2.84,,,8.35,0.1,5.25,,,207.5,207.5,,,110.0,20.0,232.9,190.4,58.1,31.9,62.1,10.5,3.52,1.87
2023-11-17 06:30:00+00:00,95,7.875,28.03,2.84,,2.84,,,8.49,0.1,5.32,,,212.5,212.5,,,110.0,20.0,229.3,190.9,52.2,28.8,55.8,9.9,3.56,1.85
2023-11-17 06:35:00+00:00,95,7.925,28.36,3.3,,3.3,,,8.57,0.1,5.38,,,217.5,217.5,,,110.0,20.0,225.0,189.4,47.7,27.0,60.9,9.5,3.58,1.31
2023-11-17 06:40:00+00:00,95,8.015,28.57,3.15,,3.15,,,8.66,0.1,5.44,,,217.5,217.5,,,110.0,20.0,230.2,189.5,56.6,31.8,58.0,11.2,3.57,2.18
2023-11-17 06:45:00+00:00,95,8.015,28.61,2.17,,3.18,2.17,2.28,8.7,0.14,5.5,,,217.5,217.5,110.2,,96.8,6.7,226.2,183.1,59.7,33.7,61.7,11.8,3.57,2.15
2023-11-17 06:50:00+00:00,95,7.875,28.17,2.35,,3.95,2.35,2.4,8.65,0.13,5.55,,,215.0,215.0,112.0,,110.0,20.0,219.4,177.9,55.0,30.7,66.6,10.5,3.58,1.49
2023-11-17 06:55:00+00:00,95,8.12,26.96,2.07,,3.29,2.07,2.46,8.73,0.14,5.6,,,212.5,212.5,107.6,,98.8,8.7,244.6,179.6,89.8,49.0,87.6,17.1,3.32,2.35
2023-11-17 07:00:00+00:00,95,8.575,27.93,2.1,,3.15,2.1,2.14,9.15,0.17,5.65,,,212.5,212.5,107.6,,110.0,20.0,253.3,196.4,77.0,41.1,84.4,16.3,3.26,1.71
2023-11-17 07:05:00+00:00,95,8.8,29.4,3.47,,3.47,,,9.45,0.13,5.7,,,212.5,212.5,,,110.0,20.0,245.1,198.7,61.6,34.1,77.9,14.6,3.34,1.31
2023-11-17 07:10:00+00:00,100,9.205,31.22,3.92,,3.92,,,9.93,0.1,5.74,,,222.5,222.5,,,110.0,20.0,246.1,201.2,61.1,34.4,76.9,16.1,3.39,1.34
2023-11-17 07:15:00+00:00,100,9.485,33.11,3.61,,3.61,,,10.17,0.07,5.79,,,220.0,220.0,,,110.0,20.0,239.9,203.9,48.3,27.5,66.2,14.0,3.49,1.09
2023-11-17 07:20:00+00:00,95,9.575,34.22,4.15,,4.15,,,10.25,0.05,5.83,,,230.0,230.0,,,110.0,20.0,230.7,199.1,42.4,24.8,63.9,13.0,3.57,1.0
2023-11-17 07:25:00+00:00,85,9.695,34.48,4.2,,4.2,,,10.31,0.07,5.87,,,235.0,235.0,,,110.0,20.0,229.2,195.8,45.6,26.2,62.8,13.9,3.56,1.08
2023-11-17 07:30:00+00:00,85,9.555,34.03,4.2,,4.2,,,10.2,0.1,5.9,,,230.0,230.0,,,110.0,20.0,225.8,191.5,46.1,26.3,62.7,13.5,3.56,1.12
2023-11-17 07:35:00+00:00,85,9.55,33.27,4.1,,4.1,,,10.18,0.08,5.94,,,225.0,225.0,,,110.0,20.0,229.2,190.1,52.1,29.0,68.1,14.7,3.48,1.21
2023-11-17 07:40:00+00:00,85,9.695,33.55,3.92,,3.92,,,10.31,0.07,5.97,,,222.5,222.5,,,110.0,20.0,236.0,195.2,54.8,30.6,69.6,16.0,3.46,1.29
2023-11-17 07:45:00+00:00,85,9.835,34.18,5.04,,5.04,,,10.45,0.07,6.0,,,227.5,227.5,,,110.0,20.0,233.1,189.4,59.0,32.9,74.8,17.5,3.48,1.31
2023-11-17 07:50:00+00:00,45,9.9,34.35,3.58,,3.58,,,10.55,0.08,6.03,,,217.5,217.5,,,110.0,20.0,235.4,197.4,51.3,28.8,64.6,15.7,3.47,1.32
2023-11-17 07:55:00+00:00,85,9.975,34.36,4.38,,4.38,,,10.63,0.07,6.06,,,230.0,230.0,,,110.0,20.0,237.2,193.6,59.6,33.5,73.2,18.3,3.44,1.42
2023-11-17 08:00:00+00:00,85,9.8,33.86,4.2,,4.2,,,10.48,0.1,6.08,,,225.0,225.0,,,110.0,20.0,234.3,191.9,57.6,32.4,71.1,17.1,3.45,1.41
2023-11-17 08:05:00+00:00,85,9.7,33.56,4.1,4.35,4.3,,,10.32,0.08,6.11,4.1,4.3,225.0,225.0,,112.5,110.0,20.0,231.5,190.3,55.0,31.0,72.1,16.2,3.46,1.23
2023-11-17 08:10:00+00:00,85,9.59,33.42,3.22,5.18,5.36,,,10.27,0.1,6.13,3.22,,230.0,230.0,,110.0,110.0,20.0,226.4,182.2,58.1,32.1,75.5,16.3,3.48,1.24
2023-11-17 08:15:00+00:00,85,9.66,32.8,4.06,5.88,5.78,,,10.31,0.1,6.16,4.06,5.78,107.5,107.5,,110.0,110.0,20.0,234.2,178.4,75.1,40.6,84.4,20.3,3.4,1.68
2023-11-17 08:20:00+00:00,80,9.575,32.23,3.47,4.63,5.95,,,10.25,0.1,6.18,3.47,,232.5,232.5,,110.0,110.0,20.0,237.9,182.0,75.3,41.1,85.5,20.2,3.37,1.67
2023-11-17 08:25:00+00:00,85,9.73,32.69,3.57,5.43,5.36,,,10.35,0.07,6.2,3.57,5.36,232.5,232.5,,110.0,110.0,20.0,239.3,187.4,69.2,38.3,85.4,19.7,3.36,1.4
2023-11-17 08:30:00+00:00,95,9.905,33.67,2.94,4.76,4.59,2.94,3.05,10.63,0.14,6.22,3.26,4.59,230.0,230.0,115.1,107.5,98.6,8.4,235.6,187.0,63.8,36.8,85.5,20.0,3.4,1.23
2023-11-17 08:35:00+00:00,45,10.125,34.83,3.5,4.75,5.55,,,10.7,0.03,6.23,3.5,,235.0,235.0,,107.5,110.0,20.0,231.9,185.6,61.1,33.7,79.9,19.0,3.44,1.22
2023-11-17 08:40:00+00:00,95,10.01,35.02,2.97,5.01,5.6,2.97,3.16,10.77,0.1,6.25,3.5,,237.5,237.5,114.4,107.5,99.7,9.5,225.2,176.3,63.7,36.6,86.3,20.1,3.5,1.22
2023-11-17 08:45:00+00:00,85,9.94,34.64,2.94,4.59,4.55,2.94,2.98,10.56,0.07,6.27,3.33,4.55,232.5,232.5,112.6,107.5,110.0,20.0,231.5,188.7,57.9,33.4,71.3,18.2,3.48,1.53
2023-11-17 08:50:00+00:00,85,9.725,33.33,3.45,4.95,4.97,,,10.4,0.13,6.28,3.45,,227.5,227.5,,105.0,110.0,20.0,230.2,182.3,64.1,35.6,78.8,18.3,3.43,1.42
2023-11-17 08:55:00+00:00,85,9.8,32.28,3.5,4.66,5.53,,,10.45,0.1,6.3,3.5,,225.0,225.0,,105.0,110.0,20.0,242.4,184.5,77.6,42.4,90.8,21.9,3.29,1.55
2023-11-17 09:00:00+00:00,90,9.905,33.08,3.33,5.39,5.53,3.33,3.37,10.52,0.25,6.32,3.39,,230.0,230.0,114.7,105.0,110.0,20.0,238.6,183.5,70.3,40.2,94.1,21.6,3.34,1.27
2023-11-17 09:05:00+00:00,85,10.05,34.96,3.33,4.97,5.53,,,10.68,0.08,6.33,3.33,,240.0,240.0,,105.0,110.0,20.0,232.3,187.2,58.5,32.6,81.6,18.3,3.48,1.07
2023-11-17 09:10:00+00:00,95,9.94,35.1,2.9,4.76,4.69,2.9,3.05,10.63,0.14,6.35,3.08,4.69,242.5,242.5,110.1,105.0,97.0,6.8,227.9,187.5,53.1,31.9,79.3,17.7,3.53,1.01
2023-11-17 09:15:00+00:00,95,9.87,34.72,3.46,4.76,4.55,,,10.56,0.1,6.36,3.46,4.55,235.0,235.0,,105.0,110.0,20.0,230.3,189.8,54.8,31.6,71.3,17.0,3.52,1.3
2023-11-17 09:20:00+00:00,85,9.85,34.47,3.47,4.88,5.35,,,10.48,0.08,6.37,3.47,,230.0,230.0,,102.5,110.0,20.0,226.3,180.9,59.8,33.5,77.8,17.8,3.5,1.27
2023-11-17 09:25:00+00:00,85,9.59,33.65,3.46,5.64,5.99,,,10.2,0.07,6.39,3.46,,230.0,230.0,,102.5,110.0,20.0,221.9,174.8,61.9,34.2,77.2,17.1,3.51,1.37
2023-11-17 09:30:00+00:00,100,9.45,33.39,4.8,6.02,6.55,,,10.2,0.14,6.4,4.8,,235.0,235.0,,100.0,110.0,20.0,221.0,171.3,65.4,35.7,78.4,17.3,3.53,1.49
2023-11-17 09:35:00+00:00,85,9.35,31.87,4.35,5.6,5.38,,,10.02,0.08,6.41,4.35,5.38,227.5,227.5,,102.5,110.0,20.0,226.7,176.2,65.4,36.0,82.8,17.2,3.41,1.33
2023-11-17 09:40:00+00:00,85,8.995,31.47,3.43,5.43,5.39,3.43,3.47,9.68,0.14,6.43,3.5,5.39,220.0,220.0,101.8,100.0,110.0,20.0,220.8,165.3,71.8,40.5,85.8,17.7,3.5,1.63
2023-11-17 09:45:00+00:00,95,8.89,30.42,3.22,5.74,5.64,3.22,3.33,9.65,0.14,6.44,4.16,5.64,222.5,222.5,104.4,100.0,94.8,4.7,218.8,158.6,75.8,43.2,98.7,18.4,3.42,1.37
2023-11-17 09:50:00+00:00,60,8.375,29.45,3.25,5.07,5.4,3.25,3.38,8.93,0.05,6.45,3.4,,235.0,235.0,100.3,100.0,93.9,3.8,210.3,155.3,62.4,37.5,101.0,14.5,3.52,1.0
2023-11-17 09:55:00+00:00,65,8.89,32.21,3.26,4.2,5.18,3.26,3.4,10.1,0.07,6.46,3.43,,240.0,240.0,100.2,100.0,94.0,3.9,213.5,168.1,52.6,33.3,88.9,14.8,3.62,1.01
2023-11-17 10:00:00+00:00,85,9.485,32.74,3.22,4.66,4.8,3.22,3.26,10.17,0.1,6.47,3.29,,235.0,235.0,99.4,100.0,110.0,20.0,228.0,183.1,56.7,33.2,80.1,16.7,3.45,1.16
2023-11-17 10:05:00+00:00,85,9.425,32.61,3.53,4.85,4.9,,,10.07,0.1,6.49,3.53,,232.5,232.5,,100.0,110.0,20.0,230.7,183.0,63.0,35.7,81.6,17.4,3.46,1.31
2023-11-17 10:10:00+00:00,100,8.925,32.18,4.06,5.04,5.39,,,9.75,0.1,6.5,4.06,,227.5,227.5,,100.0,110.0,20.0,215.8,173.1,53.8,30.5,75.3,13.5,3.61,1.13
2023-11-17 10:15:00+00:00,100,9.065,31.39,3.01,4.93,5.39,3.01,3.09,9.89,0.17,6.51,3.12,,222.5,222.5,103.8,100.0,110.0,20.0,224.8,173.6,65.5,37.0,85.0,16.6,3.46,1.33
2023-11-17 10:20:00+00:00,85,8.825,30.79,4.72,,4.72,,,9.38,0.05,6.52,,,227.5,227.5,,,110.0,20.0,224.1,178.8,57.6,33.0,80.3,14.2,3.49,1.15
2023-11-17 10:25:00+00:00,95,8.89,30.77,3.22,4.55,4.97,3.22,3.33,9.54,0.1,6.53,3.36,,222.5,222.5,99.4,100.0,93.3,3.2,220.7,166.7,67.0,39.8,95.1,17.2,3.46,1.2
2023-11-17 10:30:00+00:00,100,8.75,30.55,2.87,3.54,4.97,2.87,3.12,9.47,0.14,6.54,3.15,,225.0,225.0,99.4,100.0,94.0,4.0,216.9,167.0,61.1,36.1,91.2,15.3,3.49,1.07
2023-11-17 10:35:00+00:00,95,8.6,30.15,3.33,5.75,5.63,3.33,3.36,9.38,0.08,6.55,3.38,5.63,235.0,235.0,101.1,97.5,110.0,20.0,216.5,165.1,62.3,36.1,87.7,14.7,3.51,1.22
2023-11-17 10:40:00+00:00,80,8.715,29.03,3.26,5.53,5.46,3.26,3.44,9.4,0.1,6.55,3.46,5.46,230.0,230.0,95.2,97.5,92.9,2.8,225.4,159.5,80.9,46.6,110.0,19.1,3.33,1.29
2023-11-17 10:45:00+00:00,95,8.645,28.37,2.9,5.91,6.02,2.9,3.02,9.4,0.14,6.56,3.05,,237.5,237.5,99.7,97.5,93.2,3.1,234.8,163.2,93.2,51.6,110.8,20.5,3.28,1.58
2023-11-17 10:50:00+00:00,90,8.575,28.43,3.3,4.35,5.65,3.3,3.36,9.43,0.17,6.57,3.38,,247.5,247.5,99.9,100.0,110.0,20.0,232.1,172.2,72.6,42.0,101.9,16.9,3.32,1.22
2023-11-17 10:55:00+00:00,95,9.03,29.8,2.84,4.51,5.36,2.84,3.02,9.65,0.17,6.58,3.05,,242.5,242.5,99.0,97.5,93.4,3.4,239.0,177.4,77.9,44.8,108.4,19.9,3.3,1.17
2023-11-17 11:00:00+00:00,100,9.03,30.27,3.15,5.39,5.36,3.15,3.3,9.68,0.07,6.58,3.33,5.36,247.5,247.5,98.1,97.5,93.1,3.0,230.2,172.4,70.6,42.0,105.7,18.8,3.35,1.08
2023-11-17 11:05:00+00:00,95,9.0,30.55,2.75,5.18,6.07,2.75,3.08,9.7,0.13,6.59,3.1,,252.5,252.5,98.5,97.5,94.2,4.1,224.0,164.7,73.3,41.3,101.4,18.2,3.39,1.18
2023-11-17 11:10:00+00:00,100,9.1,30.68,4.34,5.39,5.84,,,9.75,0.28,6.59,4.34,,250.0,250.0,,97.5,110.0,20.0,236.4,181.1,72.4,40.2,90.3,18.1,3.37,1.4
2023-11-17 11:15:00+00:00,100,8.995,30.94,2.9,5.32,6.16,2.9,3.19,9.78,0.14,6.59,3.22,,250.0,250.0,95.1,97.5,92.8,2.7,219.8,160.1,74.1,41.9,100.4,18.4,3.44,1.24
2023-11-17 11:20:00+00:00,65,8.775,30.41,2.92,5.07,5.35,2.92,3.15,9.7,0.15,6.59,3.17,,240.0,240.0,95.9,97.5,93.1,3.1,216.9,163.9,64.4,37.7,96.1,16.0,3.46,1.07
2023-11-17 11:25:00+00:00,90,8.75,29.55,3.01,4.55,5.07,3.01,3.16,9.57,0.14,6.59,3.18,,230.0,230.0,96.8,97.5,92.6,2.6,225.1,168.1,69.7,40.6,100.9,17.1,3.38,1.12
2023-11-17 11:30:00+00:00,80,9.1,30.12,3.01,4.86,5.18,3.01,3.12,9.65,,6.59,3.46,,230.0,230.0,96.8,97.5,92.4,2.3,235.3,174.9,76.1,43.9,106.1,19.9,3.31,1.18
2023-11-17 11:35:00+00:00,95,9.05,30.77,6.07,,6.07,,,9.77,0.05,6.59,,,252.5,252.5,,,110.0,20.0,233.7,179.4,69.4,38.1,89.9,17.0,3.4,1.27
2023-11-17 11:40:00+00:00,75,9.1,31.24,2.69,7.88,6.76,2.69,2.98,9.85,0.1,6.58,3.01,6.76,260.0,260.0,98.5,97.5,93.9,3.8,224.2,162.2,80.3,44.2,97.8,19.6,3.43,1.47
2023-11-17 11:45:00+00:00,95,8.96,30.48,2.87,6.41,5.46,2.87,3.23,9.68,0.28,6.57,3.26,5.46,242.5,242.5,95.3,95.0,93.5,3.4,223.6,168.3,67.6,39.6,99.7,17.5,3.4,1.09
2023-11-17 11:50:00+00:00,0,9.15,28.54,2.95,5.18,6.3,2.95,3.01,9.73,0.03,6.57,3.5,,245.0,367.5,98.6,100.0,110.0,20.0,,,,,,,3.12,
2023-11-17 11:55:00+00:00,65,8.715,28.17,2.9,,4.06,2.9,3.02,8.45,0.07,6.55,,,222.5,222.5,101.2,,93.7,3.6,242.2,177.1,85.7,48.3,99.6,19.8,3.23,1.66
2023-11-17 12:00:00+00:00,100,9.1,28.86,2.66,3.01,4.3,2.66,2.91,9.82,0.17,6.54,2.94,,225.0,225.0,100.2,102.5,94.6,4.5,248.9,186.5,79.5,44.7,105.4,20.3,3.17,1.24
2023-11-17 12:05:00+00:00,90,9.013,30.34,2.6,,3.88,2.6,2.65,9.6,0.08,6.52,,,222.5,302.5,102.3,,110.0,20.0,247.0,204.4,29.0,30.7,56.4,14.1,3.37,1.11
2023-11-17 12:10:00+00:00,85,9.52,31.15,2.66,3.61,5.84,2.66,2.84,10.14,0.07,6.51,2.87,,265.0,265.0,100.6,100.0,94.2,4.1,243.7,182.4,79.9,44.7,104.5,22.0,3.27,1.26
2023-11-17 12:15:00+00:00,85,9.625,31.92,2.8,3.43,5.01,2.8,3.05,10.38,0.17,6.49,3.08,,250.0,250.0,100.6,102.5,94.7,4.6,241.9,185.6,73.3,42.3,99.0,21.5,3.32,1.23
2023-11-17 12:20:00+00:00,85,9.55,31.86,2.78,,4.88,2.78,3.03,10.27,0.15,6.46,,,240.0,240.0,100.6,,94.7,4.6,234.2,181.3,67.6,38.8,95.0,19.6,3.34,1.13
2023-11-17 12:25:00+00:00,95,9.38,31.41,2.63,,5.07,2.63,2.77,10.2,0.21,6.44,,,235.0,235.0,100.9,,94.0,3.9,237.1,179.7,76.3,42.8,95.6,20.4,3.35,1.39
2023-11-17 12:30:00+00:00,100,9.1,30.51,4.45,,4.45,,,9.96,0.14,6.41,,,227.5,227.5,,,110.0,20.0,238.4,190.2,63.5,35.3,80.7,16.1,3.35,1.31
2023-11-17 12:35:00+00:00,45,5.75,23.38,4.18,,4.18,,,9.25,,6.38,,,225.0,225.0,,,110.0,20.0,184.4,149.8,35.1,22.0,62.5,4.3,4.07,1.0
2023-11-17 12:40:00+00:00,80,9.555,31.24,4.8,,4.8,,,10.14,0.14,6.34,,,230.0,230.0,,,110.0,20.0,251.7,198.7,71.4,39.8,89.1,19.8,3.27,1.37
2023-11-17 12:45:00+00:00,85,9.695,32.42,5.57,,5.57,,,10.27,0.07,6.3,,,250.0,250.0,,,110.0,20.0,245.1,195.8,65.1,35.8,85.6,18.6,3.34,1.19
2023-11-17 12:50:00+00:00,95,9.8,32.84,6.0,,6.0,,,10.48,0.08,6.26,,,252.5,252.5,,,110.0,20.0,244.2,190.4,72.5,39.3,86.2,20.5,3.35,1.47
2023-11-17 12:55:00+00:00,45,9.975,33.87,4.09,,4.09,,,10.56,0.04,6.22,,,237.5,237.5,,,110.0,20.0,244.0,204.6,53.3,30.1,71.7,16.8,3.39,1.12
2023-11-17 13:00:00+00:00,85,10.01,35.07,4.16,,4.16,,,10.59,0.07,6.18,,,235.0,235.0,,,110.0,20.0,237.5,202.2,47.4,26.8,67.0,15.2,3.5,1.01
2023-11-17 13:05:00+00:00,85,10.2,33.8,2.53,,3.92,2.53,2.65,10.88,0.1,6.13,,,237.5,237.5,112.4,,97.7,7.5,245.3,198.3,64.1,36.0,78.9,20.6,3.31,1.41
2023-11-17 13:10:00+00:00,85,9.625,34.35,2.48,,3.92,2.48,2.56,10.2,0.07,6.08,,,230.0,230.0,109.2,,110.0,20.0,227.7,195.0,43.3,24.5,60.1,12.9,3.57,1.06
2023-11-17 13:15:00+00:00,45,9.905,34.22,3.5,,3.5,,,10.59,0.14,6.02,,,225.0,225.0,,,110.0,20.0,242.4,200.0,57.6,31.4,66.3,16.9,3.45,1.54
2023-11-17 13:20:00+00:00,65,9.2,32.76,4.35,,4.35,,,10.27,0.03,5.97,,,217.5,217.5,,,110.0,20.0,224.6,187.8,47.8,26.2,66.4,12.5,3.56,1.04
2023-11-17 13:25:00+00:00,80,9.8,33.33,6.16,,6.16,,,10.45,0.14,5.91,,,235.0,235.0,,,110.0,20.0,238.8,189.4,66.8,35.7,78.1,18.6,3.4,1.48
2023-11-17 13:30:00+00:00,60,9.94,33.92,4.24,,4.24,,,10.45,0.04,5.85,,,222.5,222.5,,,110.0,20.0,259.7,202.6,90.6,55.6,66.4,28.0,3.41,5.61
2023-11-17 13:35:00+00:00,85,9.6,33.94,5.93,,5.93,,,10.25,0.08,5.78,,,232.5,232.5,,,110.0,20.0,224.7,183.4,55.3,29.4,67.6,14.9,3.54,1.33
2023-11-17 13:40:00+00:00,95,9.1,33.0,3.26,,3.26,,,9.61,0.07,5.72,,,222.5,222.5,,,110.0,20.0,225.9,195.9,40.3,22.3,51.2,10.5,3.63,1.26
2023-11-17 13:45:00+00:00,95,9.24,32.58,3.12,,3.12,,,9.93,0.1,5.65,,,220.0,220.0,,,110.0,20.0,232.5,197.2,47.8,25.9,55.3,12.4,3.53,1.51
2023-11-17 13:50:00+00:00,95,9.075,33.17,3.1,,3.1,,,9.68,0.05,5.58,,,222.5,222.5,,,110.0,20.0,226.9,197.9,38.7,21.3,52.1,10.1,3.65,1.08
2023-11-17 13:55:00+00:00,95,9.38,33.73,3.5,,3.5,,,10.1,0.07,5.51,,,225.0,225.0,,,110.0,20.0,230.8,198.7,44.4,24.8,55.6,12.2,3.6,1.3
