Time,CS,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2019-07-23 17:55:00+00:00,95,5.9,19.25,1.65,,1.65,,,6.6,0.15,5.79,,,234.0,234.0,,,110.0,20.0,280.8,228.8,74.4,40.8,61.9,7.4,3.26,3.71
2019-07-23 18:00:00+00:00,80,5.75,19.42,1.75,,1.75,,,6.45,0.1,5.78,,,231.5,231.5,,,110.0,20.0,262.0,227.2,49.3,26.1,49.6,4.6,3.38,2.07
2019-07-23 18:05:00+00:00,90,5.75,19.33,1.6,,1.6,,,6.4,0.1,5.76,,,226.5,226.5,,,110.0,20.0,263.2,227.7,50.2,26.4,49.1,4.6,3.36,2.24
2019-07-23 18:10:00+00:00,70,5.75,19.25,1.5,,1.5,,,6.3,0.1,5.74,,,224.0,224.0,,,110.0,20.0,264.1,229.6,48.8,25.3,48.4,4.4,3.35,2.1
2019-07-23 18:15:00+00:00,75,5.8,19.69,1.65,,1.65,,,6.45,0.2,5.73,,,223.0,223.0,,,110.0,20.0,263.3,230.4,46.9,24.5,46.2,4.3,3.39,2.17
2019-07-23 18:20:00+00:00,80,5.95,19.34,1.35,,1.35,,,6.55,0.15,5.7,,,222.0,222.0,,,110.0,20.0,277.2,231.0,65.6,34.9,59.0,6.4,3.25,3.1
2019-07-23 18:25:00+00:00,95,5.95,19.33,1.95,,1.95,,,6.65,0.2,5.68,,,224.0,224.0,,,110.0,20.0,275.7,233.6,59.7,31.0,55.4,5.7,3.25,2.59
2019-07-23 18:30:00+00:00,90,6.15,20.23,1.3,1.95,1.9,,,7.1,0.25,5.66,1.3,1.9,226.5,226.5,,100.0,110.0,20.0,281.9,234.1,67.8,36.8,56.4,7.1,3.29,4.3
2019-07-23 18:35:00+00:00,75,6.05,20.89,2.05,,2.05,,,6.75,0.15,5.64,,,228.8,228.8,,,110.0,20.0,259.8,231.4,40.7,21.2,38.0,4.1,3.45,2.74
2019-07-23 18:40:00+00:00,80,6.0,21.06,2.15,,2.15,,,6.65,0.2,5.61,,,226.0,226.0,,,110.0,20.0,253.0,226.6,37.8,19.7,34.9,3.7,3.51,2.76
2019-07-23 18:45:00+00:00,95,5.7,20.57,1.7,2.25,2.4,,,6.3,0.15,5.59,1.7,,223.5,223.5,,97.5,110.0,20.0,249.2,222.5,38.1,20.3,33.7,3.4,3.61,3.26
2019-07-23 18:50:00+00:00,95,5.9,20.56,1.6,2.4,2.95,,,6.6,0.15,5.56,1.6,,228.0,228.0,,97.5,110.0,20.0,260.6,226.8,47.7,26.0,38.6,4.6,3.48,4.15
2019-07-23 18:55:00+00:00,90,5.8,20.17,3.15,,3.15,,,6.5,0.1,5.53,,,226.5,226.5,,,110.0,20.0,257.6,225.0,46.1,25.2,37.2,4.3,3.48,4.39
2019-07-23 19:00:00+00:00,95,5.65,19.82,2.5,,2.5,,,6.25,0.1,5.51,,,216.0,216.0,,,110.0,20.0,252.1,218.9,46.9,25.2,38.8,4.1,3.51,3.95
2019-07-23 19:05:00+00:00,70,4.95,18.4,1.9,,1.9,,,5.6,0.1,5.48,,,211.0,211.0,,,110.0,20.0,234.8,212.0,32.6,17.2,30.1,2.2,3.72,2.73
2019-07-23 19:10:00+00:00,70,5.6,19.35,1.6,,1.6,,,6.3,0.15,5.45,,,206.5,206.5,,,110.0,20.0,258.9,216.8,59.6,31.9,49.8,5.1,3.45,4.1
2019-07-23 19:15:00+00:00,75,5.45,18.97,1.75,2.35,1.8,,,5.9,0.1,5.43,1.75,1.8,211.5,211.5,,100.0,110.0,20.0,253.6,217.6,51.1,27.1,43.3,4.1,3.48,3.73
2019-07-23 19:20:00+00:00,95,5.25,18.78,2.0,,2.0,,,6.0,0.2,5.4,,,214.5,214.5,,,110.0,20.0,246.4,219.9,38.1,19.8,35.7,2.8,3.58,2.58
2019-07-23 19:25:00+00:00,80,5.2,19.07,1.85,,1.85,,,5.95,0.15,5.37,,,216.5,216.5,,,110.0,20.0,241.5,220.7,30.1,15.4,30.0,2.2,3.67,2.0
2019-07-23 19:30:00+00:00,100,5.15,18.98,1.7,2.1,1.9,,,6.0,0.15,5.34,1.7,1.9,216.0,216.0,,85.0,110.0,20.0,240.6,217.7,32.9,17.3,30.7,2.4,3.68,2.66
2019-07-23 19:35:00+00:00,80,5.25,18.4,1.9,,1.9,,,5.95,0.15,5.32,,,211.0,211.0,,,110.0,20.0,254.7,215.6,55.3,29.8,44.9,4.2,3.51,4.44
2019-07-23 19:40:00+00:00,100,5.0,17.93,1.65,2.5,2.05,,,5.7,0.1,5.29,1.65,2.05,213.0,213.0,,95.0,110.0,20.0,245.7,215.5,42.8,22.9,35.7,2.9,3.59,3.71
2019-07-23 19:45:00+00:00,80,4.9,17.16,1.7,2.05,2.0,,,5.5,0.1,5.26,1.7,2.0,212.0,212.0,,97.5,110.0,20.0,253.3,213.9,55.6,30.1,45.0,3.7,3.5,4.69
2019-07-23 19:50:00+00:00,95,4.7,16.8,2.7,,2.7,,,5.2,0.1,5.24,,,224.0,224.0,,,110.0,20.0,248.9,221.7,38.4,20.9,31.9,2.4,3.57,3.93
2019-07-23 19:55:00+00:00,100,4.6,16.31,2.6,,2.6,,,5.2,0.15,5.22,,,221.5,221.5,,,110.0,20.0,250.0,221.0,41.1,22.4,32.6,2.4,3.55,4.59
2019-07-23 20:00:00+00:00,85,4.5,10.31,1.35,2.05,1.95,,,5.1,0.35,5.19,1.35,1.95,427.0,427.0,,95.0,110.0,20.0,481.0,387.1,136.0,71.7,139.2,7.7,2.29,1.93
2019-07-23 20:05:00+00:00,90,4.3,10.07,2.6,,2.6,,,4.95,0.1,5.17,,,454.0,454.0,,,110.0,20.0,461.3,375.8,124.3,64.0,130.6,6.3,2.34,1.72
2019-07-23 20:10:00+00:00,0,4.55,15.1,3.45,,3.45,,,5.25,0.15,5.14,,,250.8,250.8,,,110.0,20.0,,,,,,,3.32,
2019-07-23 20:15:00+00:00,80,4.3,14.92,1.8,,1.8,,,4.8,0.15,5.12,,,216.0,216.0,,,110.0,20.0,254.2,218.4,50.8,27.0,43.2,2.6,3.47,3.7
2019-07-23 20:20:00+00:00,95,4.15,14.53,1.85,,1.85,,,4.8,0.15,5.09,,,216.0,216.0,,,110.0,20.0,252.4,217.8,48.9,26.3,40.4,2.3,3.5,3.97
2019-07-23 20:25:00+00:00,95,4.05,14.04,1.4,,1.4,,,4.6,0.1,5.07,,,206.5,206.5,,,110.0,20.0,256.1,210.2,64.9,35.5,51.5,2.9,3.47,5.64
2019-07-23 20:30:00+00:00,100,3.7,12.97,1.35,,1.35,,,4.3,0.1,5.05,,,201.5,201.5,,,110.0,20.0,243.2,205.4,53.5,28.4,46.2,2.0,3.51,3.6
2019-07-23 20:35:00+00:00,80,3.55,12.15,1.85,,1.85,,,4.15,0.1,5.03,,,212.0,212.0,,,110.0,20.0,254.5,213.2,58.3,31.5,46.9,2.0,3.42,4.56
2019-07-23 20:40:00+00:00,85,3.55,11.56,1.45,,1.45,,,4.15,0.3,5.0,,,205.0,205.0,,,110.0,20.0,261.7,214.9,66.1,34.3,58.4,2.2,3.26,3.07
2019-07-23 20:45:00+00:00,45,2.6,9.84,1.8,,1.8,,,2.75,0.25,4.98,,,218.5,218.5,,,110.0,20.0,227.9,208.8,27.1,14.4,26.0,0.5,3.78,2.43
2019-07-23 20:50:00+00:00,90,3.1,9.93,1.8,,1.8,,,3.7,0.25,4.95,,,232.5,232.5,,,110.0,20.0,283.0,235.7,66.8,36.0,54.7,1.8,3.2,4.13
2019-07-23 20:55:00+00:00,90,2.95,9.76,1.7,,1.7,,,3.65,0.1,4.93,,,256.8,256.8,,,110.0,20.0,281.6,249.3,45.9,24.5,41.9,1.1,3.31,2.88
2019-07-23 21:00:00+00:00,90,3.15,9.76,1.7,,1.7,,,3.75,0.25,4.91,,,262.8,262.8,,,110.0,20.0,320.5,249.6,99.8,55.1,80.0,2.7,3.1,5.94
2019-07-23 21:05:00+00:00,90,3.1,9.84,1.7,,1.7,,,3.7,0.1,4.88,,,261.0,261.0,,,110.0,20.0,295.6,253.4,59.9,32.3,50.9,1.6,3.17,3.73
2019-07-23 21:10:00+00:00,80,2.75,9.45,1.65,,1.65,,,3.65,0.35,4.85,,,256.0,256.0,,,110.0,20.0,269.0,245.5,33.5,17.5,33.9,0.7,3.44,1.99
2019-07-23 21:15:00+00:00,90,3.15,9.6,1.75,,1.75,,,3.9,0.25,4.83,,,264.3,264.3,,,110.0,20.0,306.3,258.9,67.0,35.7,56.4,1.8,3.05,3.58
2019-07-23 21:20:00+00:00,95,2.7,9.49,1.9,,1.9,,,3.4,0.2,4.8,,,273.0,273.0,,,110.0,20.0,267.2,247.3,28.5,14.8,31.2,0.6,3.51,1.6
2019-07-23 21:25:00+00:00,70,2.9,9.62,1.55,,1.55,,,3.55,0.25,4.77,,,254.5,254.5,,,110.0,20.0,276.5,245.9,43.5,23.0,40.2,1.0,3.32,2.75
2019-07-23 21:30:00+00:00,50,5.5,25.09,5.25,,5.25,,,3.6,0.05,4.74,,,175.0,175.0,,,110.0,20.0,178.2,171.1,10.5,10.6,11.2,1.4,4.56,1.62
2019-07-23 21:35:00+00:00,70,2.75,9.71,2.4,,2.4,,,3.4,0.1,4.71,,,277.5,277.5,,,110.0,20.0,263.0,242.9,28.6,14.9,29.5,0.6,3.53,1.89
2019-07-23 21:40:00+00:00,10,,,,,,,,,,4.68,,,,,,,,,,,,,,,,
2019-07-23 21:45:00+00:00,95,2.75,9.36,1.65,,1.65,,,3.2,0.15,4.64,,,256.5,256.5,,,110.0,20.0,270.8,244.4,37.6,20.1,34.8,0.8,3.4,2.81
2019-07-23 21:50:00+00:00,70,2.2,8.39,1.6,,1.6,,,3.35,0.6,4.61,,,250.0,250.0,,,110.0,20.0,244.3,230.8,19.0,10.6,21.8,0.3,3.81,1.44
2019-07-23 21:55:00+00:00,50,,,,,,,,,,4.57,,,,,,,,,,,,,,,,
2019-07-23 22:00:00+00:00,65,2.5,9.1,1.4,,1.4,,,3.1,0.2,4.53,,,252.0,252.0,,,110.0,20.0,276.1,243.4,46.4,25.0,42.8,0.8,3.64,2.88
2019-07-23 22:05:00+00:00,100,2.5,8.25,1.8,,1.8,,,3.15,0.1,4.49,,,272.0,272.0,,,110.0,20.0,284.3,252.6,45.0,23.7,44.0,0.8,3.3,2.24
2019-07-23 22:10:00+00:00,45,2.45,7.78,1.8,,1.8,,,3.1,0.35,4.46,,,284.6,284.6,,,110.0,20.0,292.1,257.0,49.8,26.5,48.2,0.8,3.17,2.38
2019-07-23 22:15:00+00:00,50,,,,,,,,,,4.41,,,,,,,,,,,,,,,,
2019-07-23 22:20:00+00:00,80,2.4,7.8,1.8,,1.8,,,3.1,0.1,4.37,,,280.0,280.0,,,110.0,20.0,287.0,251.2,51.1,27.7,46.5,0.8,3.25,3.07
2019-07-23 22:25:00+00:00,50,5.05,13.72,1.7,,1.7,,,5.65,0.05,4.33,,,275.0,275.0,,,110.0,20.0,388.0,337.7,75.0,35.4,84.9,5.0,2.72,1.38
2019-07-23 22:30:00+00:00,75,,,,,,,,,,4.29,,,,,,,,,,,,,,,,
2019-07-23 22:35:00+00:00,25,,,1.35,2.1,,,,,,4.25,1.35,,,,,107.5,,,,,,,,,,
2019-07-23 22:40:00+00:00,75,,,1.65,2.4,,,,,,4.2,1.65,,,,,107.5,,,,,,,,,,
2019-07-23 22:45:00+00:00,25,,,1.6,2.2,,,,,,4.16,1.6,,,,,107.5,,,,,,,,,,
2019-07-23 22:50:00+00:00,25,,,1.65,2.25,,,,,,4.11,1.65,,,,,105.0,,,,,,,,,,
2019-07-23 22:55:00+00:00,75,,,1.5,2.25,,,,,,4.07,1.5,,,,,105.0,,,,,,,,,,
2019-07-23 23:00:00+00:00,25,,,1.65,2.95,,,,,,4.03,1.65,,,,,102.5,,,,,,,,,,
2019-07-23 23:05:00+00:00,75,,,1.6,2.75,,,,,,3.98,1.6,,,,,105.0,,,,,,,,,,
2019-07-23 23:10:00+00:00,45,2.25,7.43,1.3,1.9,1.85,,,3.0,0.2,3.94,1.3,1.85,292.0,292.0,,105.0,110.0,20.0,281.5,251.1,43.1,23.0,42.8,0.6,3.3,2.23
2019-07-23 23:15:00+00:00,10,,,,,,,,,,3.9,,,,,,,,,,,,,,,,
2019-07-23 23:20:00+00:00,75,,,1.25,2.1,,,,,,3.86,1.25,,,,,102.5,,,,,,,,,,
2019-07-23 23:25:00+00:00,75,,,1.2,2.25,,,,,,3.82,1.2,,,,,100.0,,,,,,,,,,
2019-07-23 23:30:00+00:00,0,,,1.6,2.8,,,,,,3.78,1.6,,,,,100.0,,,,,,,,,,
2019-07-23 23:35:00+00:00,20,,,1.25,3.6,,,,,,3.74,1.25,,,,,95.0,,,,,,,,,,
2019-07-23 23:40:00+00:00,25,,,1.95,4.0,,,,,,3.7,1.95,,,,,100.0,,,,,,,,,,
2019-07-23 23:45:00+00:00,75,2.35,7.39,1.65,3.85,1.7,,,2.85,0.1,3.67,1.65,1.7,267.0,267.0,,93.8,110.0,20.0,312.6,248.8,90.9,50.1,73.1,1.4,3.15,5.59
2019-07-23 23:50:00+00:00,75,2.1,7.33,1.35,2.8,1.9,,,2.85,0.15,3.63,1.35,1.9,280.0,280.0,,100.0,110.0,20.0,261.9,239.8,31.2,16.7,31.6,0.4,3.49,2.12
2019-07-23 23:55:00+00:00,75,,,1.2,4.6,,,,,,3.6,1.2,,,,,100.0,,,,,,,,,,
2019-07-24 00:00:00+00:00,75,,,1.65,4.0,,,,,,3.57,1.65,,,,,100.0,,,,,,,,,,
2019-07-24 00:05:00+00:00,75,2.1,6.92,1.15,2.95,1.65,,,2.8,0.1,3.54,1.15,1.65,275.0,275.0,,102.5,110.0,20.0,280.9,246.6,49.0,26.8,44.2,0.6,3.29,3.2
2019-07-24 00:10:00+00:00,75,,,1.35,3.55,,,,,,3.52,1.35,,,,,100.0,,,,,,,,,,
2019-07-24 00:15:00+00:00,75,2.1,6.7,1.6,4.45,1.6,,,2.7,0.1,3.49,2.2,,289.5,289.5,,102.5,110.0,20.0,291.2,252.8,54.5,29.4,51.8,0.7,3.19,2.64
2019-07-24 00:20:00+00:00,75,,,1.65,3.35,,,,,,3.47,1.65,,,,,102.5,,,,,,,,,,
2019-07-24 00:25:00+00:00,75,,,1.4,2.4,,,,,,3.44,1.4,,,,,102.5,,,,,,,,,,
2019-07-24 00:30:00+00:00,45,5.0,15.56,1.6,2.5,4.85,,,5.65,0.1,3.42,1.6,,382.0,382.0,,102.5,110.0,20.0,302.8,270.1,47.4,24.5,47.6,3.2,3.11,1.97
2019-07-24 00:35:00+00:00,75,,,1.65,2.05,,,,,,3.41,1.65,,,,,100.0,,,,,,,,,,
2019-07-24 00:40:00+00:00,75,,,1.5,2.0,,,,,,3.39,1.5,,,,,100.0,,,,,,,,,,
2019-07-24 00:45:00+00:00,75,,,1.3,2.5,,,,,,3.38,1.3,,,,,100.0,,,,,,,,,,
2019-07-24 00:50:00+00:00,75,,,1.65,2.75,,,,,,3.36,1.65,,,,,100.0,,,,,,,,,,
2019-07-24 00:55:00+00:00,25,,,1.15,2.75,,,,,,3.35,1.15,,,,,100.0,,,,,,,,,,
2019-07-24 01:00:00+00:00,25,,,1.35,3.0,,,,,,3.34,1.35,,,,,100.0,,,,,,,,,,
2019-07-24 01:05:00+00:00,75,,,1.65,2.95,,,,,,3.33,1.65,,,,,100.0,,,,,,,,,,
2019-07-24 01:10:00+00:00,75,,,1.45,3.5,,,,,,3.32,1.45,,,,,100.0,,,,,,,,,,
2019-07-24 01:15:00+00:00,75,,,1.65,2.95,,,,,,3.32,1.65,,,,,100.0,,,,,,,,,,
2019-07-24 01:20:00+00:00,25,,,1.25,2.25,,,,,,3.31,1.25,,,,,100.0,,,,,,,,,,
2019-07-24 01:25:00+00:00,70,2.1,7.33,1.7,2.1,1.8,,,2.75,0.05,3.31,1.7,1.8,265.0,265.0,,100.0,110.0,20.0,258.6,234.1,34.8,18.7,34.0,0.4,3.49,2.41
2019-07-24 01:30:00+00:00,75,,,1.3,2.15,,,,,,3.31,1.3,,,,,100.0,,,,,,,,,,
2019-07-24 01:35:00+00:00,75,,,1.65,2.55,,,,,,3.3,1.65,,,,,100.0,,,,,,,,,,
2019-07-24 01:40:00+00:00,75,,,1.2,5.9,,,,,,3.3,1.2,,,,,97.5,,,,,,,,,,
2019-07-24 01:45:00+00:00,75,,,1.25,5.05,,,,,,3.3,1.25,,,,,97.5,,,,,,,,,,
2019-07-24 01:50:00+00:00,75,,,1.75,5.05,,,,,,3.3,1.75,,,,,97.5,,,,,,,,,,
2019-07-24 01:55:00+00:00,20,,,1.35,5.25,,,,,,3.31,1.35,,,,,100.0,,,,,,,,,,
2019-07-24 02:00:00+00:00,75,,,1.2,5.0,,,,,,3.31,1.2,,,,,100.0,,,,,,,,,,
2019-07-24 02:05:00+00:00,75,,,1.55,2.8,,,,,,3.31,1.55,,,,,100.0,,,,,,,,,,
2019-07-24 02:10:00+00:00,75,,,2.4,4.25,,,,,,3.32,2.4,,,,,100.0,,,,,,,,,,
2019-07-24 02:15:00+00:00,75,,,1.55,3.9,,,,,,3.32,1.55,,,,,90.0,,,,,,,,,,
2019-07-24 02:20:00+00:00,75,,,2.05,5.1,,,,,,3.33,2.05,,,,,95.0,,,,,,,,,,
2019-07-24 02:25:00+00:00,75,,,2.0,4.75,,,,,,3.34,2.0,,,,,100.0,,,,,,,,,,
2019-07-24 02:30:00+00:00,75,,,2.1,6.2,,,,,,3.35,2.1,,,,,100.0,,,,,,,,,,
2019-07-24 02:35:00+00:00,75,,,1.25,4.65,,,,,,3.36,1.25,,,,,102.5,,,,,,,,,,
2019-07-24 02:40:00+00:00,75,,,1.8,4.7,,,,,,3.37,1.8,,,,,102.5,,,,,,,,,,
2019-07-24 02:45:00+00:00,75,,,1.35,3.35,,,,,,3.39,1.35,,,,,100.0,,,,,,,,,,
2019-07-24 02:50:00+00:00,75,,,1.55,3.2,,,,,,3.4,1.55,,,,,100.0,,,,,,,,,,
2019-07-24 02:55:00+00:00,75,2.25,7.73,1.35,2.3,1.55,,,2.95,0.05,3.42,1.35,1.55,258.0,258.0,,100.0,110.0,20.0,252.3,216.9,46.6,25.9,54.6,0.8,3.44,1.63
2019-07-24 03:00:00+00:00,70,2.5,8.6,1.2,2.7,1.5,,,3.1,0.1,3.44,1.2,1.5,237.5,237.5,,100.0,110.0,20.0,253.9,209.7,64.4,35.4,50.3,1.2,3.44,4.97
2019-07-24 03:05:00+00:00,65,2.55,8.76,1.2,2.25,2.05,,,3.15,0.15,3.46,1.2,2.05,258.5,258.5,,100.0,110.0,20.0,245.6,206.4,53.1,29.2,56.7,1.1,3.43,2.01
2019-07-24 03:10:00+00:00,45,2.5,9.3,1.2,2.55,2.05,,,3.1,0.05,3.48,1.2,2.05,252.5,252.5,,97.5,110.0,20.0,223.6,195.1,34.6,19.6,47.0,0.8,3.72,1.26
2019-07-24 03:15:00+00:00,70,2.9,9.83,1.2,2.45,2.0,1.2,1.26,3.7,0.25,3.51,1.2,2.0,234.0,234.0,112.0,102.5,110.0,20.0,247.0,194.9,69.8,38.9,75.8,1.9,3.39,1.99
2019-07-24 03:20:00+00:00,25,2.7,10.37,1.3,2.5,1.9,,,3.55,0.1,3.54,1.3,1.9,256.0,256.0,,100.0,110.0,20.0,219.6,192.4,29.8,19.3,52.3,0.9,3.84,1.0
2019-07-24 03:25:00+00:00,65,2.9,10.9,1.55,2.2,2.05,,,3.6,0.05,3.57,1.55,2.05,233.5,233.5,,102.5,110.0,20.0,214.1,182.3,40.5,23.8,50.3,1.2,3.76,1.6
2019-07-24 03:30:00+00:00,40,,,,,,,,,,3.6,,,,,,,,,,,,,,,,
2019-07-24 03:35:00+00:00,100,3.125,11.06,1.55,,1.55,,,3.7,0.1,3.63,,,218.5,218.5,,,110.0,20.0,223.0,181.6,56.1,31.9,58.0,1.8,3.57,2.15
2019-07-24 03:40:00+00:00,100,3.25,11.44,1.2,,1.6,1.2,1.26,3.85,0.1,3.66,,,206.5,206.5,120.2,,110.0,20.0,226.5,178.3,66.6,36.7,66.9,2.1,3.52,2.33
2019-07-24 03:45:00+00:00,90,3.3,12.13,1.55,,2.0,1.55,1.61,3.95,0.1,3.7,,,210.0,210.0,123.0,,110.0,20.0,214.0,168.6,60.0,34.4,62.0,2.2,3.68,2.34
2019-07-24 03:50:00+00:00,100,3.275,11.55,1.35,,1.95,1.35,1.76,3.95,0.1,3.74,,,199.5,199.5,114.0,,108.7,18.6,216.6,157.0,80.9,44.1,87.2,2.7,3.55,2.19
2019-07-24 03:55:00+00:00,90,3.5,11.66,1.4,,2.0,1.4,1.71,4.1,0.15,3.78,,,196.5,196.5,116.6,,104.2,14.1,222.8,160.0,80.4,44.4,98.3,3.0,3.33,1.63
2019-07-24 04:00:00+00:00,80,3.525,11.62,1.5,,1.9,1.5,1.76,4.85,0.8,3.82,,,189.0,189.0,115.1,,109.9,19.8,219.3,159.0,72.0,40.2,99.5,2.8,3.32,1.35
2019-07-24 04:05:00+00:00,95,3.6,12.65,1.2,1.95,2.15,1.2,1.76,4.25,0.1,3.87,1.8,,191.5,191.5,106.3,107.5,99.9,9.8,212.3,158.2,59.2,36.0,92.5,2.7,3.51,1.16
2019-07-24 04:10:00+00:00,95,3.8,13.59,1.65,2.1,2.45,1.65,1.91,4.45,0.1,3.91,1.95,,221.0,221.0,108.0,102.5,98.0,7.9,219.5,165.5,60.3,39.2,82.3,3.2,3.58,1.56
2019-07-24 04:15:00+00:00,100,3.85,13.99,1.7,2.2,2.45,1.7,1.96,4.5,0.05,3.96,2.0,,248.0,248.0,107.5,102.5,97.9,7.8,215.8,168.5,51.2,35.1,67.5,3.0,3.63,1.7
2019-07-24 04:20:00+00:00,65,3.75,13.8,1.65,2.75,2.65,1.65,1.91,4.35,0.1,4.01,1.95,2.65,232.5,232.5,101.0,102.5,96.7,6.6,199.3,151.6,50.2,32.2,84.5,2.6,3.68,1.09
2019-07-24 04:25:00+00:00,100,3.3,12.82,1.4,2.65,2.55,1.4,1.66,3.95,0.05,4.05,1.7,2.55,216.0,216.0,102.1,100.0,97.3,7.2,189.9,143.8,58.4,34.0,60.7,2.1,3.89,2.39
2019-07-24 04:30:00+00:00,75,3.85,12.77,1.35,3.6,3.6,1.35,1.76,4.6,0.05,4.1,1.8,,314.0,314.0,106.1,100.0,99.3,9.2,231.2,159.7,95.7,53.5,102.9,4.3,3.32,2.09
2019-07-24 04:35:00+00:00,95,3.8,13.01,1.7,3.3,3.1,1.7,1.96,4.7,0.25,4.16,2.0,3.1,244.0,244.0,95.7,100.0,95.1,5.0,209.5,146.5,73.8,43.6,101.9,3.5,3.42,1.4
2019-07-24 04:40:00+00:00,0,,,1.4,3.55,,1.4,1.76,,,4.2,1.8,,,,105.9,100.0,98.4,8.4,,,,,,,,
2019-07-24 04:45:00+00:00,75,3.9,12.95,1.5,2.65,2.7,1.5,1.81,4.75,0.15,4.26,1.85,,212.0,212.0,105.9,102.5,97.9,7.8,223.7,152.7,93.3,51.9,105.7,4.2,3.32,1.87
2019-07-24 04:50:00+00:00,80,3.95,13.08,1.2,2.45,3.3,1.2,1.86,4.5,0.1,4.31,1.9,,264.5,264.5,103.8,102.5,99.6,9.5,237.6,156.8,111.1,61.5,110.8,5.1,3.31,2.5
2019-07-24 04:55:00+00:00,80,3.95,13.02,1.4,2.2,2.65,1.4,1.96,4.7,0.15,4.36,2.0,,219.0,219.0,105.9,102.5,100.1,10.0,258.8,155.1,150.9,81.0,116.3,6.6,3.3,5.0
2019-07-24 05:00:00+00:00,50,3.5,13.18,1.6,2.2,2.6,1.6,2.06,4.2,0.1,4.41,2.1,,219.5,219.5,105.7,107.5,99.3,9.1,182.7,137.2,46.1,30.3,75.3,2.2,3.77,1.22
2019-07-24 05:05:00+00:00,45,3.6,13.65,1.55,,2.85,1.55,2.06,4.45,0.2,4.46,,,217.0,217.0,103.9,,98.9,8.8,187.8,134.0,67.1,38.6,77.0,2.8,3.79,1.96
2019-07-24 05:10:00+00:00,100,3.75,14.15,1.3,2.75,2.85,1.3,2.21,4.25,0.05,4.51,2.25,,211.0,211.0,103.2,131.3,101.7,11.5,190.6,135.1,70.9,40.2,77.4,3.1,3.77,2.13
2019-07-24 05:15:00+00:00,100,3.6,14.52,1.3,2.55,2.85,1.3,2.26,4.2,0.1,4.55,1.9,,208.0,208.0,98.0,118.8,101.9,11.7,169.0,128.8,41.1,26.4,61.7,2.0,4.03,1.41
2019-07-24 05:20:00+00:00,100,3.65,14.97,1.3,2.95,2.95,1.3,2.16,4.4,0.1,4.6,2.5,,194.0,194.0,102.6,125.0,100.1,9.9,171.0,127.2,56.4,31.8,59.1,2.4,4.1,2.35
2019-07-24 05:25:00+00:00,100,3.5,15.34,1.5,2.25,3.05,1.5,2.46,4.2,0.1,4.65,1.5,,192.5,192.5,104.0,100.0,101.9,11.7,150.4,119.4,32.2,20.0,48.0,1.5,4.38,1.51
2019-07-24 05:30:00+00:00,80,3.55,15.18,1.35,2.95,3.15,1.35,2.51,4.15,0.05,4.69,2.55,,189.0,189.0,103.2,127.5,102.2,12.0,168.4,118.9,70.0,36.9,66.2,2.6,4.28,3.59
2019-07-24 05:35:00+00:00,75,,,1.3,2.95,,1.3,2.26,,,4.73,2.5,,,,98.1,138.3,98.0,7.8,,,,,,,,
2019-07-24 05:40:00+00:00,70,3.65,15.05,1.5,3.1,3.1,1.5,2.16,4.3,0.1,4.77,2.2,,166.5,166.5,103.7,107.5,98.5,8.4,186.5,126.8,89.7,48.6,77.7,3.4,4.12,4.49
2019-07-24 05:45:00+00:00,75,,,1.75,4.15,,1.75,2.26,,,4.81,2.7,,,,101.1,110.0,97.0,6.9,,,,,,,,
2019-07-24 05:50:00+00:00,75,,,1.5,4.1,,1.5,2.26,,,4.84,2.7,,,,99.2,110.0,97.4,7.3,,,,,,,,
2019-07-24 05:55:00+00:00,75,,,1.6,4.8,,1.6,2.46,,,4.88,2.8,,,,99.6,107.5,98.9,8.8,,,,,,,,
2019-07-24 06:00:00+00:00,25,,,2.1,4.8,,,,,,4.91,2.1,,,,,113.8,,,,,,,,,,
2019-07-24 06:05:00+00:00,75,,,1.75,4.25,,1.75,2.51,,,4.94,2.55,,,,100.5,110.0,98.8,8.7,,,,,,,,
2019-07-24 06:10:00+00:00,75,,,1.65,4.75,,1.65,2.56,,,4.96,2.6,,,,99.0,107.5,97.7,7.6,,,,,,,,
2019-07-24 06:15:00+00:00,75,,,1.8,6.0,,1.8,2.71,,,4.99,2.75,,,,99.7,105.0,98.6,8.4,,,,,,,,
2019-07-24 06:20:00+00:00,75,,,2.15,4.25,,2.15,2.71,,,5.01,2.75,,,,106.8,107.5,100.1,9.9,,,,,,,,
2019-07-24 06:25:00+00:00,45,4.2,14.42,1.65,7.65,3.75,1.65,2.71,5.2,0.45,5.03,2.75,3.75,279.0,279.0,100.9,109.4,102.9,12.6,200.1,124.7,87.0,50.7,122.4,4.8,3.43,1.51
2019-07-24 06:30:00+00:00,75,,,1.95,7.3,,1.95,2.76,,,5.05,2.8,,,,98.2,100.0,98.9,8.7,,,,,,,,
2019-07-24 06:35:00+00:00,75,,,2.25,7.7,,2.25,2.81,,,5.06,2.85,,,,102.0,105.0,99.5,9.3,,,,,,,,
2019-07-24 06:40:00+00:00,45,3.85,15.25,1.6,5.45,3.65,1.6,2.71,4.75,0.35,5.08,2.75,3.65,240.0,240.0,102.5,107.5,100.4,10.2,156.1,111.9,50.6,29.1,76.5,2.4,3.96,1.44
