Time,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2022-12-04 06:35:00+00:00,7.975,29.84,3.42,,3.42,,,8.65,0.1,4.53,,207.5,207.5,,,110.0,20.0,213.4,183.3,40.7,22.7,51.5,8.1,3.74,1.3
2022-12-04 06:40:00+00:00,7.98,30.23,3.01,,3.01,,,8.63,0.07,4.59,,205.0,205.0,,,110.0,20.0,212.6,183.5,39.9,22.2,43.5,7.9,3.79,1.82
2022-12-04 06:45:00+00:00,8.05,30.27,1.82,,2.97,1.82,2.07,8.7,0.1,4.64,,202.5,202.5,107.6,,99.0,8.9,209.6,179.4,40.7,22.5,47.6,8.2,3.76,1.54
2022-12-04 06:50:00+00:00,7.825,29.39,2.85,,2.85,,,8.55,0.08,4.7,,195.0,195.0,,,110.0,20.0,212.0,182.2,39.4,21.8,48.4,7.6,3.76,1.38
2022-12-04 06:55:00+00:00,7.665,29.37,3.36,,3.36,,,8.45,0.07,4.75,,205.0,205.0,,,110.0,20.0,206.7,178.4,37.9,21.7,48.4,7.2,3.83,1.35
2022-12-04 07:00:00+00:00,7.735,28.95,2.03,,3.12,2.03,2.25,8.45,0.17,4.8,,200.0,200.0,110.2,,98.1,8.0,208.2,174.2,46.0,25.8,50.8,8.6,3.74,1.76
2022-12-04 07:05:00+00:00,7.675,28.13,2.72,,3.33,2.72,2.76,8.27,0.1,4.85,,202.5,202.5,152.8,,110.0,20.0,211.8,173.1,50.8,28.6,57.6,9.4,3.66,1.7
2022-12-04 07:10:00+00:00,8.085,28.16,2.1,,3.57,2.1,2.28,8.6,0.14,4.9,,210.0,210.0,107.8,,97.8,7.6,231.7,181.1,69.5,38.7,76.9,13.7,3.48,1.83
2022-12-04 07:15:00+00:00,8.365,29.71,2.1,,3.22,2.1,2.21,8.94,0.1,4.94,,212.5,212.5,107.3,,95.9,5.8,225.9,184.0,57.2,31.9,66.0,12.2,3.55,1.63
2022-12-04 07:20:00+00:00,8.45,30.85,3.45,,3.45,,,9.13,0.08,4.99,,212.5,212.5,,,110.0,20.0,219.4,185.8,44.8,25.3,57.2,10.2,3.65,1.31
2022-12-04 07:25:00+00:00,8.435,30.95,3.36,,3.36,,,9.15,0.14,5.03,,212.5,212.5,,,110.0,20.0,219.3,185.1,46.7,26.4,51.3,10.4,3.67,1.86
2022-12-04 07:30:00+00:00,8.365,31.01,3.22,,3.22,,,9.05,0.14,5.07,,210.0,210.0,,,110.0,20.0,216.2,183.5,44.3,24.7,46.8,9.7,3.71,1.83
2022-12-04 07:35:00+00:00,8.325,30.2,3.33,,3.33,,,8.95,0.05,5.11,,210.0,210.0,,,110.0,20.0,216.8,181.6,46.9,26.1,54.1,10.1,3.63,1.59
2022-12-04 07:40:00+00:00,8.015,28.61,3.54,,3.54,,,8.56,0.07,5.14,,207.5,207.5,,,110.0,20.0,222.8,177.7,62.0,34.6,64.9,12.0,3.57,2.09
2022-12-04 07:45:00+00:00,8.155,29.24,3.46,,3.46,,,8.88,0.1,5.18,,205.0,205.0,,,110.0,20.0,218.0,179.4,50.4,28.1,62.2,10.4,3.59,1.4
2022-12-04 07:50:00+00:00,8.425,30.03,3.5,,3.5,,,9.2,0.15,5.21,,210.0,210.0,,,110.0,20.0,225.5,187.7,50.4,28.9,64.4,11.4,3.56,1.35
2022-12-04 07:55:00+00:00,8.68,31.89,3.46,,3.46,,,9.09,0.07,5.24,,207.5,207.5,,,110.0,20.0,217.8,185.8,41.1,23.3,56.7,10.0,3.67,1.11
2022-12-04 08:00:00+00:00,8.925,31.94,3.36,,3.36,,,9.54,0.07,5.28,,202.5,202.5,,,110.0,20.0,224.1,186.6,49.8,27.7,60.1,12.3,3.58,1.45
2022-12-04 08:05:00+00:00,8.838,31.77,3.38,,3.38,,,9.55,0.08,5.3,,197.5,217.5,,,110.0,20.0,225.1,188.4,45.6,27.5,60.3,11.9,3.6,1.4
2022-12-04 08:10:00+00:00,8.855,30.79,3.54,,3.54,,,9.61,0.17,5.33,,220.0,220.0,,,110.0,20.0,232.8,186.5,62.9,34.7,66.3,14.8,3.48,1.92
2022-12-04 08:15:00+00:00,8.645,30.05,3.67,,3.67,,,9.51,0.28,5.36,,215.0,215.0,,,110.0,20.0,226.9,180.7,61.9,34.1,68.8,13.9,3.48,1.73
2022-12-04 08:20:00+00:00,8.725,29.73,3.53,,3.53,,,9.43,0.08,5.38,,207.5,207.5,,,110.0,20.0,231.6,181.5,66.1,36.0,75.8,14.9,3.41,1.6
2022-12-04 08:25:00+00:00,9.065,31.08,6.76,,6.76,,,9.61,0.04,5.4,,252.5,252.5,,,110.0,20.0,227.1,175.9,66.1,35.4,81.0,15.9,3.43,1.38
2022-12-04 08:30:00+00:00,8.82,34.8,2.69,,6.93,2.69,2.95,9.4,0.14,5.42,,250.0,250.0,119.1,,103.2,12.9,193.7,155.5,45.0,24.6,65.3,10.8,3.94,1.05
2022-12-04 08:35:00+00:00,10.275,38.43,4.05,,4.05,,,10.9,0.05,5.44,,232.5,232.5,,,110.0,20.0,221.8,198.7,31.7,19.5,51.9,12.1,3.74,1.01
2022-12-04 08:40:00+00:00,10.01,39.4,2.69,,4.09,2.69,2.91,10.73,0.04,5.46,,225.0,225.0,117.7,,101.7,11.5,207.1,187.4,25.4,16.2,45.0,9.9,3.94,1.0
2022-12-04 08:45:00+00:00,9.835,39.93,2.13,2.52,3.88,,,10.35,0.07,5.47,2.13,217.5,217.5,,95.0,110.0,20.0,203.9,187.0,21.7,13.5,39.0,8.0,4.06,1.0
2022-12-04 08:50:00+00:00,9.125,37.13,4.18,,4.18,,,9.68,0.03,5.49,,215.0,215.0,,,110.0,20.0,197.2,178.4,23.4,14.9,43.7,7.6,4.07,1.0
2022-12-04 08:55:00+00:00,9.38,37.0,3.5,,3.5,,,10.63,0.07,5.51,,210.0,210.0,,,110.0,20.0,207.0,184.3,31.1,18.3,31.7,9.3,3.94,1.92
2022-12-04 09:00:00+00:00,9.94,36.81,2.07,,4.2,2.07,2.18,10.52,0.04,5.52,,212.5,212.5,99.5,,93.1,3.1,212.5,179.1,46.5,26.1,62.1,14.3,3.7,1.08
2022-12-04 09:05:00+00:00,9.925,36.12,4.13,,4.13,,,10.7,0.13,5.53,,220.0,220.0,,,110.0,20.0,222.4,185.6,50.8,29.2,60.4,15.8,3.64,1.65
2022-12-04 09:10:00+00:00,10.063,37.67,3.5,,3.5,,,10.63,0.04,5.55,,210.0,220.0,,,110.0,20.0,218.8,190.3,38.0,22.4,43.9,12.7,3.75,1.8
2022-12-04 09:15:00+00:00,9.363,38.07,3.46,,3.46,,,9.93,0.04,5.56,,207.5,212.5,,,110.0,20.0,201.3,184.3,20.4,13.5,31.2,7.1,4.07,1.25
2022-12-04 09:20:00+00:00,9.375,37.42,3.75,,3.75,,,10.38,0.05,5.57,,207.5,207.5,,,110.0,20.0,199.3,178.1,28.2,17.0,42.5,8.8,3.99,1.0
2022-12-04 09:25:00+00:00,9.38,35.8,2.48,,3.99,2.48,2.56,10.17,0.14,5.58,,205.0,205.0,107.7,,110.0,20.0,208.3,176.9,43.9,25.3,35.0,12.2,3.82,3.71
2022-12-04 09:30:00+00:00,9.24,34.81,4.3,,4.3,,,9.78,0.17,5.59,,207.5,207.5,,,110.0,20.0,209.2,173.9,48.3,27.7,55.7,13.0,3.77,1.77
2022-12-04 09:35:00+00:00,8.85,34.48,4.07,,4.07,,,9.48,0.05,5.6,,205.0,205.0,,,110.0,20.0,198.4,171.2,35.7,21.2,50.7,9.4,3.9,1.12
2022-12-04 09:40:00+00:00,8.4,33.3,2.94,,3.78,2.94,3.02,9.05,0.07,5.61,,200.0,200.0,128.8,,110.0,20.0,196.0,168.2,38.4,22.8,36.7,9.1,3.96,2.31
2022-12-04 09:45:00+00:00,7.7,31.4,4.16,,4.16,,,8.35,0.1,5.63,,195.0,195.0,,,110.0,20.0,184.6,160.0,31.5,19.3,45.5,6.6,4.08,1.18
2022-12-04 09:50:00+00:00,7.05,28.68,4.13,,4.13,,,7.97,0.08,5.64,,195.0,195.0,,,110.0,20.0,184.6,154.7,39.5,23.8,29.7,6.6,4.07,4.29
2022-12-04 09:55:00+00:00,6.93,25.99,3.5,,3.5,,,7.68,0.1,5.65,,190.0,190.0,,,110.0,20.0,203.4,155.5,66.2,36.3,66.2,9.4,3.75,2.27
2022-12-04 10:00:00+00:00,7.105,23.9,2.94,,4.06,2.94,3.05,7.72,0.1,5.66,,197.5,197.5,124.4,,101.0,10.7,222.7,151.2,93.4,51.0,106.6,13.7,3.36,1.75
2022-12-04 10:05:00+00:00,7.75,25.13,3.45,,3.45,,,8.27,0.13,5.67,,177.5,177.5,,,110.0,20.0,236.1,171.1,81.0,44.2,102.3,14.4,3.24,1.38
2022-12-04 10:10:00+00:00,7.875,26.46,4.13,,4.13,,,8.49,0.1,5.68,,205.0,205.0,,,110.0,20.0,235.9,178.8,72.0,40.8,94.0,13.8,3.36,1.33
2022-12-04 10:15:00+00:00,8.015,27.72,4.55,,4.55,,,8.66,0.1,5.69,,215.0,215.0,,,110.0,20.0,230.3,181.4,61.2,35.8,87.9,12.8,3.46,1.13
2022-12-04 10:20:00+00:00,8.15,28.97,4.18,,4.18,,,8.75,0.05,5.7,,215.0,215.0,,,110.0,20.0,223.8,181.7,53.2,31.8,78.1,11.8,3.55,1.09
2022-12-04 10:25:00+00:00,8.26,29.91,2.13,,4.03,2.13,2.21,8.94,0.1,5.72,,205.0,205.0,94.6,,110.0,20.0,221.5,184.2,50.1,28.4,67.5,10.7,3.62,1.15
2022-12-04 10:30:00+00:00,8.243,29.93,3.99,,3.99,,,8.98,0.14,5.73,,210.0,227.5,,,110.0,20.0,218.4,181.1,45.9,29.2,62.4,11.0,3.64,1.44
2022-12-04 10:35:00+00:00,8.025,29.36,2.55,,4.7,2.55,2.58,8.88,0.13,5.74,,225.0,225.0,109.6,,110.0,20.0,210.9,171.5,50.2,28.8,69.8,10.3,3.66,1.16
2022-12-04 10:40:00+00:00,8.085,28.95,3.92,,3.92,,,8.88,0.21,5.75,,212.5,212.5,,,110.0,20.0,220.6,173.5,62.9,35.5,71.9,12.6,3.58,1.74
2022-12-04 10:45:00+00:00,7.665,28.13,4.03,,4.03,,,8.56,0.17,5.76,,210.0,210.0,,,110.0,20.0,208.9,167.3,54.2,31.2,66.0,10.1,3.67,1.57
2022-12-04 10:50:00+00:00,7.2,26.69,4.07,,4.07,,,7.97,0.08,5.77,,210.0,210.0,,,110.0,20.0,200.8,162.1,47.0,27.6,67.3,8.0,3.71,1.18
2022-12-04 10:55:00+00:00,,,,,,,,,,11.1,,,,,,,,,,,,,,,
2022-12-04 11:00:00+00:00,8.4,27.32,3.92,,3.92,,,8.94,0.14,5.79,,207.5,207.5,,,110.0,20.0,255.1,191.8,82.4,46.5,102.8,17.8,3.25,1.44
2022-12-04 11:05:00+00:00,8.375,28.91,4.13,,4.13,,,8.9,0.1,5.8,,212.5,212.5,,,110.0,20.0,234.1,191.8,51.9,31.1,82.1,12.4,3.45,1.0
2022-12-04 11:10:00+00:00,8.575,30.25,4.2,,4.2,,,9.12,0.07,5.81,,222.5,222.5,,,110.0,20.0,231.7,192.0,51.7,31.2,77.1,12.9,3.53,1.02
2022-12-04 11:15:00+00:00,8.453,30.67,4.16,,4.16,,,9.12,0.14,5.82,,225.0,242.5,,,110.0,20.0,222.2,189.0,39.9,26.7,58.3,10.8,3.64,1.31
2022-12-04 11:20:00+00:00,8.35,30.18,3.58,,3.58,,,9.07,0.1,5.82,,212.5,212.5,,,110.0,20.0,224.1,187.7,48.8,29.1,61.2,11.4,3.62,1.54
2022-12-04 11:25:00+00:00,8.26,29.45,2.48,,4.09,2.48,2.53,8.91,0.07,5.83,,225.0,225.0,95.1,,110.0,20.0,221.6,181.4,53.0,30.4,69.8,11.5,3.57,1.28
2022-12-04 11:30:00+00:00,8.155,28.35,3.88,,3.88,,,8.88,0.14,5.83,,220.0,220.0,,,110.0,20.0,225.9,178.3,62.8,35.3,74.5,12.9,3.48,1.58
2022-12-04 11:35:00+00:00,7.9,27.31,3.92,,3.92,,,8.65,0.15,5.83,,220.0,220.0,,,110.0,20.0,223.8,175.7,62.2,35.1,77.7,12.0,3.46,1.43
2022-12-04 11:40:00+00:00,8.015,26.3,2.66,,3.99,2.66,2.7,8.6,0.1,5.83,,222.5,222.5,94.7,,110.0,20.0,246.1,181.0,88.4,49.0,94.8,16.8,3.28,1.98
2022-12-04 11:45:00+00:00,7.98,26.82,3.74,,3.74,,,8.6,0.14,5.83,,220.0,220.0,,,110.0,20.0,236.8,183.4,69.8,39.3,84.3,13.7,3.36,1.53
2022-12-04 11:50:00+00:00,7.95,26.54,4.4,,4.4,,,8.63,0.1,5.82,,220.0,220.0,,,110.0,20.0,237.6,178.4,78.1,43.5,91.9,14.8,3.34,1.62
2022-12-04 11:55:00+00:00,8.05,26.08,3.64,,3.64,,,8.66,0.07,5.81,,215.0,215.0,,,110.0,20.0,248.8,186.1,82.6,45.7,95.9,16.0,3.24,1.63
2022-12-04 12:00:00+00:00,8.715,28.76,4.16,,4.16,,,9.23,0.17,5.8,,217.5,217.5,,,110.0,20.0,249.3,200.1,62.1,35.6,90.8,15.2,3.3,1.02
2022-12-04 12:05:00+00:00,8.75,30.66,4.1,,4.1,,,9.35,0.05,5.79,,230.0,230.0,,,110.0,20.0,235.5,200.1,44.4,27.0,73.6,12.0,3.5,1.0
2022-12-04 12:10:00+00:00,9.135,32.25,4.09,,4.09,,,9.78,0.1,5.78,,237.5,237.5,,,110.0,20.0,235.5,201.2,45.6,27.4,69.3,13.1,3.53,1.0
2022-12-04 12:15:00+00:00,9.1,33.0,4.3,,4.3,,,9.68,0.07,5.76,,242.5,242.5,,,110.0,20.0,225.8,193.9,42.2,25.2,64.6,12.0,3.63,1.0
2022-12-04 12:20:00+00:00,9.05,33.17,4.05,,4.05,,,9.68,0.05,5.74,,232.5,232.5,,,110.0,20.0,219.9,190.3,39.1,23.4,60.0,11.0,3.67,1.01
2022-12-04 12:25:00+00:00,8.925,32.76,4.09,,4.09,,,9.72,0.14,5.71,,227.5,227.5,,,110.0,20.0,219.1,186.7,43.7,25.6,60.0,11.5,3.67,1.17
2022-12-04 12:30:00+00:00,8.575,31.21,3.95,,3.95,,,9.33,0.14,5.68,,220.0,220.0,,,110.0,20.0,220.6,182.3,52.1,29.9,61.7,12.1,3.64,1.65
2022-12-04 12:35:00+00:00,8.075,29.29,4.05,,4.05,,,8.82,0.2,5.65,,217.5,217.5,,,110.0,20.0,217.0,175.7,55.4,31.4,66.3,11.2,3.63,1.58
2022-12-04 12:40:00+00:00,8.015,27.63,4.06,,4.06,,,8.88,0.17,5.62,,217.5,217.5,,,110.0,20.0,232.0,179.2,71.5,39.7,78.8,13.7,3.45,1.86
2022-12-04 12:45:00+00:00,8.05,27.73,4.09,,4.09,,,8.73,0.14,5.58,,220.0,220.0,,,110.0,20.0,232.8,182.7,67.0,37.5,78.8,13.2,3.44,1.61
2022-12-04 12:50:00+00:00,8.0,27.74,3.6,,3.6,,,8.73,0.13,5.54,,220.0,220.0,,,110.0,20.0,233.4,184.4,66.5,37.3,74.3,13.0,3.47,1.82
2022-12-04 12:55:00+00:00,8.015,27.1,4.45,,4.45,,,8.91,0.35,5.5,,220.0,220.0,,,110.0,20.0,238.8,180.4,79.7,43.7,85.4,15.0,3.38,1.96
2022-12-04 13:00:00+00:00,8.12,27.2,4.13,,4.13,,,8.81,0.14,5.45,,217.5,217.5,,,110.0,20.0,243.1,186.3,77.1,42.7,85.9,15.1,3.35,1.8
2022-12-04 13:05:00+00:00,8.3,27.67,4.45,,4.45,,,8.85,0.08,5.41,,227.5,227.5,,,110.0,20.0,246.6,188.6,79.0,43.7,88.1,16.1,3.33,1.8
2022-12-04 13:10:00+00:00,8.435,28.76,3.88,,3.88,,,9.05,0.1,5.35,,225.0,225.0,,,110.0,20.0,239.4,192.7,62.9,35.2,76.5,13.7,3.41,1.47
2022-12-04 13:15:00+00:00,8.435,29.82,3.64,,3.64,,,9.05,0.07,5.3,,225.0,225.0,,,110.0,20.0,232.5,193.1,53.8,30.7,65.9,12.1,3.54,1.48
2022-12-04 13:20:00+00:00,8.375,29.65,3.4,,3.4,,,9.02,0.15,5.24,,222.5,222.5,,,110.0,20.0,228.0,189.8,51.5,28.9,62.8,11.3,3.54,1.45
2022-12-04 13:25:00+00:00,8.365,29.58,4.03,,4.03,,,9.02,0.1,5.18,,217.5,217.5,,,110.0,20.0,227.0,185.2,56.4,31.3,67.9,12.0,3.54,1.47
2022-12-04 13:30:00+00:00,8.12,28.93,3.36,,3.36,,,8.84,0.1,5.12,,215.0,215.0,,,110.0,20.0,226.3,186.8,53.7,29.9,60.8,10.9,3.56,1.71
2022-12-04 13:35:00+00:00,8.1,28.17,3.4,,3.4,,,8.85,0.15,5.05,,215.0,215.0,,,110.0,20.0,233.7,187.2,63.9,35.3,69.8,12.5,3.48,1.85
2022-12-04 13:40:00+00:00,8.12,28.42,4.09,,4.09,,,8.81,0.1,4.99,,215.0,215.0,,,110.0,20.0,231.3,186.1,61.4,33.8,70.6,12.1,3.5,1.63
2022-12-04 13:45:00+00:00,8.26,29.03,2.94,,2.94,,,8.94,0.1,4.92,,217.5,217.5,,,110.0,20.0,234.0,194.9,53.3,29.4,58.4,11.1,3.51,1.78
2022-12-04 13:50:00+00:00,8.225,29.73,2.15,,3.0,2.15,2.18,8.8,0.1,4.85,,220.0,220.0,92.5,,110.0,20.0,226.5,193.2,45.1,25.2,53.3,9.6,3.61,1.54
2022-12-04 13:55:00+00:00,8.12,29.97,2.03,,2.97,2.03,2.11,8.91,0.1,4.78,,217.5,217.5,92.2,,110.0,20.0,221.0,191.3,40.7,22.9,46.3,8.5,3.69,1.72
2022-12-04 14:00:00+00:00,7.91,29.23,2.13,2.66,2.97,2.13,2.28,8.6,0.1,4.71,2.31,212.5,212.5,90.4,92.5,89.9,1.1,215.6,180.0,48.8,27.7,50.2,9.7,3.69,2.0
2022-12-04 14:05:00+00:00,7.65,27.83,2.03,2.9,3.13,2.03,2.2,8.4,0.08,4.63,2.22,207.5,207.5,89.4,90.0,89.2,1.1,212.3,174.5,50.5,28.5,62.1,9.3,3.64,1.43
2022-12-04 14:10:00+00:00,7.63,27.1,2.17,2.73,2.97,,,8.35,0.14,4.56,2.17,207.5,207.5,,90.0,110.0,20.0,228.7,187.3,57.4,31.4,59.2,9.9,3.55,2.07
2022-12-04 14:15:00+00:00,7.665,26.7,2.07,,2.9,2.07,2.18,8.28,0.17,4.48,,210.0,210.0,91.9,,91.0,1.2,229.0,182.5,63.3,34.9,66.2,11.2,3.48,1.94
2022-12-04 14:20:00+00:00,7.6,27.19,2.83,,2.83,,,8.25,0.15,4.41,,207.5,207.5,,,110.0,20.0,227.1,190.8,49.4,26.8,56.5,8.5,3.58,1.57
2022-12-04 14:25:00+00:00,7.595,27.24,2.0,,2.77,2.0,2.07,8.21,0.1,4.33,,210.0,210.0,92.4,,110.0,20.0,227.8,190.7,50.5,27.8,54.2,8.9,3.59,1.86
2022-12-04 14:30:00+00:00,7.56,27.11,2.59,,2.59,,,8.21,0.1,4.26,,210.0,210.0,,,110.0,20.0,232.3,194.0,54.0,29.7,52.6,9.1,3.59,2.4
2022-12-04 14:35:00+00:00,7.2,26.96,1.75,2.22,2.7,1.75,1.83,8.13,0.05,4.18,1.85,207.5,207.5,90.4,90.0,89.8,0.7,215.3,183.1,44.3,25.0,54.4,7.3,3.74,1.43
2022-12-04 14:40:00+00:00,7.35,26.29,2.94,,2.94,,,8.03,0.1,4.1,,205.0,205.0,,,110.0,20.0,230.9,190.8,56.3,30.5,57.1,8.8,3.58,2.17
2022-12-04 14:45:00+00:00,7.455,25.78,1.92,2.28,2.77,,,8.0,0.17,4.03,1.92,205.0,205.0,,90.0,110.0,20.0,239.4,194.3,63.1,33.8,62.8,10.0,3.46,2.23
2022-12-04 14:50:00+00:00,7.35,26.22,2.58,,2.58,,,8.0,0.05,3.95,,205.0,205.0,,,110.0,20.0,233.0,198.4,48.2,25.7,53.4,7.6,3.57,1.65
2022-12-04 14:55:00+00:00,7.455,27.1,2.59,,2.59,,,8.1,0.07,3.88,,210.0,210.0,,,110.0,20.0,230.4,199.2,44.1,23.8,47.5,7.2,3.63,1.81
2022-12-04 15:00:00+00:00,7.35,27.53,2.48,,2.48,,,7.97,0.07,3.81,,207.5,207.5,,,110.0,20.0,222.0,197.5,34.4,18.3,39.5,5.5,3.75,1.46
2022-12-04 15:05:00+00:00,7.4,27.15,2.0,,2.0,,,7.93,0.1,3.74,,205.0,205.0,,,110.0,20.0,229.6,198.8,43.6,23.3,41.4,6.8,3.67,2.46
2022-12-04 15:10:00+00:00,7.105,27.28,2.0,,2.0,,,7.86,0.07,3.67,,202.5,202.5,,,110.0,20.0,219.5,197.0,31.9,17.1,31.9,4.7,3.84,2.17
2022-12-04 15:15:00+00:00,6.895,26.34,1.82,,1.82,,,7.61,0.1,3.6,,197.5,197.5,,,110.0,20.0,219.5,194.2,36.0,19.4,31.9,4.9,3.82,3.07
2022-12-04 15:20:00+00:00,6.425,24.76,1.5,1.98,2.0,,,7.03,0.05,3.53,1.5,192.5,192.5,,90.0,110.0,20.0,213.2,190.0,32.7,17.2,30.5,3.8,3.85,2.66
2022-12-04 15:25:00+00:00,5.775,22.28,2.07,,2.07,,,6.6,0.17,3.47,,187.5,187.5,,,110.0,20.0,210.5,185.5,35.1,18.5,32.3,3.3,3.86,2.75
2022-12-04 15:30:00+00:00,5.495,20.35,2.17,,2.17,,,6.11,0.14,3.4,,185.0,185.0,,,110.0,20.0,219.8,186.9,46.4,24.4,40.5,3.8,3.7,3.28
2022-12-04 15:35:00+00:00,5.125,18.7,1.8,,1.8,,,5.9,0.22,3.34,,185.0,185.0,,,110.0,20.0,220.0,187.2,45.9,23.7,42.5,3.3,3.65,2.59
2022-12-04 15:40:00+00:00,4.795,17.66,1.82,,1.82,,,5.69,0.17,3.28,,180.0,180.0,,,110.0,20.0,219.9,187.3,45.8,23.7,43.4,2.9,3.68,2.41
2022-12-04 15:45:00+00:00,4.48,16.75,2.0,,2.0,,,5.13,0.1,3.22,,190.0,190.0,,,110.0,20.0,221.4,192.2,41.3,21.9,36.1,2.3,3.74,3.24
2022-12-04 15:50:00+00:00,4.2,15.71,1.77,,1.77,,,4.82,0.08,3.17,,187.5,187.5,,,110.0,20.0,217.4,189.0,40.0,21.1,35.5,1.9,3.74,3.06
2022-12-04 15:55:00+00:00,3.535,13.59,1.72,,1.72,,,4.29,0.14,3.12,,180.0,180.0,,,110.0,20.0,206.9,181.1,36.0,18.6,34.0,1.2,3.84,2.41
2022-12-04 16:00:00+00:00,3.465,12.26,2.0,,2.0,,,4.22,0.21,3.07,,200.0,200.0,,,110.0,20.0,235.5,201.0,48.7,26.0,40.4,1.6,3.54,3.77
2022-12-04 16:05:00+00:00,3.175,11.02,2.05,,2.05,,,3.9,0.13,3.02,,207.5,207.5,,,110.0,20.0,,,,,,,3.47,
2022-12-04 16:10:00+00:00,3.29,10.1,2.0,,2.0,,,3.9,0.1,2.97,,215.0,215.0,,,110.0,20.0,,,,,,,3.07,
2022-12-04 16:15:00+00:00,3.36,10.03,2.0,,2.0,,,3.94,0.17,2.92,,232.5,232.5,,,110.0,20.0,,,,,,,2.98,
2022-12-04 16:20:00+00:00,3.1,10.1,2.42,,2.42,,,3.67,0.1,2.88,,290.0,290.0,,,110.0,20.0,281.7,249.3,46.1,24.0,47.6,1.2,3.26,1.88
2022-12-04 16:25:00+00:00,3.22,10.48,1.82,,1.82,,,3.66,0.17,2.84,,257.5,257.5,,,110.0,20.0,280.8,249.3,44.8,23.1,45.9,1.3,3.26,1.88
2022-12-04 16:30:00+00:00,3.43,10.74,2.0,,2.0,,,4.15,0.14,2.81,,260.0,260.0,,,110.0,20.0,300.3,254.1,65.6,35.7,54.7,2.2,3.13,3.91
2022-12-04 16:35:00+00:00,3.25,10.89,1.77,,1.77,,,4.18,0.15,2.77,,250.0,250.0,,,110.0,20.0,273.2,244.6,40.9,21.4,40.3,1.2,3.35,2.17
2022-12-04 16:40:00+00:00,3.43,11.1,2.03,,2.03,,,4.26,0.1,2.74,,255.0,255.0,,,110.0,20.0,285.1,249.8,50.3,26.7,46.4,1.6,3.23,2.73
2022-12-04 16:45:00+00:00,3.57,11.59,1.78,,1.78,,,4.29,0.14,2.71,,250.0,250.0,,,110.0,20.0,281.1,249.2,45.6,23.6,43.9,1.6,3.25,2.26
2022-12-04 16:50:00+00:00,3.55,11.76,1.73,,1.73,,,4.15,0.1,2.68,,245.0,245.0,,,110.0,20.0,274.4,245.5,41.2,21.3,40.0,1.4,3.31,2.21
2022-12-04 16:55:00+00:00,3.5,11.78,1.78,,1.78,,,4.29,0.21,2.65,,242.5,242.5,,,110.0,20.0,268.9,241.1,39.6,20.5,38.5,1.3,3.37,2.2
2022-12-04 17:00:00+00:00,3.535,11.59,1.82,,1.82,,,4.18,0.1,2.63,,242.5,242.5,,,110.0,20.0,276.2,243.6,46.4,24.3,42.6,1.6,3.28,2.65
2022-12-04 17:05:00+00:00,3.6,11.56,1.77,,1.77,,,4.32,0.17,2.61,,245.0,245.0,,,110.0,20.0,280.7,248.3,46.2,23.9,44.2,1.6,3.21,2.31
2022-12-04 17:10:00+00:00,3.5,11.67,1.78,,1.78,,,4.39,0.25,2.59,,247.5,247.5,,,110.0,20.0,274.4,246.4,40.1,20.8,39.4,1.3,3.34,2.14
2022-12-04 17:15:00+00:00,3.535,11.78,2.0,,2.0,,,4.15,0.17,2.57,,255.0,255.0,,,110.0,20.0,276.9,250.0,38.6,20.0,38.2,1.3,3.33,2.09
2022-12-04 17:20:00+00:00,3.475,11.79,1.8,,1.8,,,4.18,0.05,2.55,,250.0,250.0,,,110.0,20.0,273.3,248.3,35.8,18.4,36.7,1.2,3.39,1.86
2022-12-04 17:25:00+00:00,3.535,11.91,1.75,,1.75,,,4.18,0.1,2.54,,252.5,252.5,,,110.0,20.0,274.5,249.0,36.5,18.8,36.6,1.3,3.37,1.99
2022-12-04 17:30:00+00:00,3.325,11.53,1.78,,1.78,,,4.18,0.07,2.53,,252.5,252.5,,,110.0,20.0,266.8,244.7,31.6,16.4,32.2,1.0,3.47,1.92
2022-12-04 17:35:00+00:00,3.6,12.17,1.9,,1.9,,,4.15,0.05,2.52,,252.5,252.5,,,110.0,20.0,273.9,249.6,34.9,17.8,35.8,1.2,3.38,1.84
2022-12-04 17:40:00+00:00,3.745,12.07,1.82,,1.82,,,4.22,0.1,2.51,,247.5,247.5,,,110.0,20.0,283.7,249.4,48.9,25.5,45.3,1.9,3.22,2.58
2022-12-04 17:45:00+00:00,3.5,11.73,1.78,,1.78,,,,0.07,2.51,,247.5,247.5,,,110.0,20.0,275.8,244.0,45.2,24.1,41.0,1.5,3.35,2.93
2022-12-04 17:50:00+00:00,3.625,12.31,1.77,,1.77,,,4.18,0.03,2.5,,247.5,247.5,,,110.0,20.0,271.9,247.6,35.0,17.7,36.5,1.3,3.4,1.76
2022-12-04 17:55:00+00:00,3.92,12.16,1.82,,1.82,,,4.53,0.04,2.5,,247.5,247.5,,,110.0,20.0,296.8,255.0,59.4,31.1,52.7,2.5,3.1,3.07
2022-12-04 18:00:00+00:00,3.885,12.08,2.03,,2.03,,,4.47,,2.5,,255.0,255.0,,,110.0,20.0,295.7,257.8,53.9,28.3,47.9,2.2,3.11,2.95
2022-12-04 18:05:00+00:00,3.5,11.88,2.22,,2.22,,,4.05,0.05,2.5,,262.5,262.5,,,110.0,20.0,275.1,252.3,32.9,16.9,33.8,1.1,3.39,1.84
