Time,CS,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,FE,foF2p,minEs,hF,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2013-12-08 11:30:00+00:00,100,10.225,33.55,2.85,3.72,3.75,2.85,2.98,10.77,,0.03,5.83,3.0,218.5,122.5,131.0,101.4,11.1,260.9,215.8,58.8,34.7,77.6,20.6,3.28,1.21
2013-12-08 11:45:00+00:00,50,10.975,37.1,5.4,,5.4,,,11.52,,,5.83,,261.0,,,110.0,20.0,249.7,206.6,57.8,32.5,78.0,22.0,3.38,1.09
2013-12-08 12:00:00+00:00,70,10.6,34.5,2.67,2.92,4.43,2.67,2.9,11.15,,0.05,5.8,2.92,235.0,112.5,110.0,101.1,10.9,254.9,194.9,83.2,46.6,85.7,28.0,3.26,2.13
2013-12-08 12:15:00+00:00,70,11.075,33.69,4.25,,4.25,,,11.63,,,5.76,,229.5,,,110.0,20.0,285.4,212.6,100.8,54.5,105.9,35.5,3.04,1.93
2013-12-08 12:30:00+00:00,0,11.65,35.46,2.6,3.0,3.3,2.6,2.86,12.2,,0.13,5.68,2.88,236.0,112.5,122.0,101.3,11.0,288.2,217.3,98.4,53.3,105.8,38.4,3.04,1.95
2013-12-08 12:45:00+00:00,100,10.462,36.58,2.47,2.9,3.33,2.47,2.81,11.0,,0.1,5.58,2.83,220.0,110.0,105.0,101.5,11.4,242.9,208.8,45.2,26.9,54.8,16.5,3.5,1.54
2013-12-08 13:00:00+00:00,0,11.05,35.17,3.1,,3.1,,,11.6,,,5.45,,231.0,,,110.0,20.0,270.0,213.5,78.2,41.9,83.9,27.4,3.18,1.85
2013-12-08 13:15:00+00:00,70,7.925,31.41,2.53,2.75,3.72,2.53,2.65,8.48,,0.1,5.3,2.67,223.5,117.5,122.0,100.8,10.5,202.3,179.6,28.0,18.6,48.2,7.0,3.96,1.0
2013-12-08 13:30:00+00:00,0,10.475,34.15,7.6,,7.6,,,11.02,,,5.12,,275.0,,,110.0,20.0,253.9,198.0,76.5,40.4,87.8,23.8,3.26,1.52
2013-12-08 13:45:00+00:00,70,9.425,33.19,3.3,,3.3,,,9.98,,,4.92,,233.5,,,110.0,20.0,240.8,207.0,47.1,26.6,54.9,13.2,3.52,1.53
2013-12-08 14:00:00+00:00,70,7.05,27.44,3.15,,3.15,,,7.6,,,4.71,,221.0,,,110.0,20.0,210.0,187.1,30.1,18.1,44.2,5.3,3.89,1.01
2013-12-08 14:15:00+00:00,0,9.575,31.74,2.03,2.75,2.83,2.03,2.11,10.13,,,4.48,2.13,221.0,125.0,120.0,102.4,12.2,255.7,203.6,73.0,39.6,73.0,19.4,3.32,2.25
2013-12-08 14:30:00+00:00,0,10.1,31.79,2.75,,2.75,,,10.65,,,4.26,,220.0,,,110.0,20.0,277.3,214.5,88.8,47.5,87.7,25.4,3.15,2.34
2013-12-08 14:45:00+00:00,0,10.225,35.04,3.35,,3.35,,,10.77,,,4.03,,227.5,,,110.0,20.0,252.4,216.0,52.2,28.2,55.2,15.9,3.43,1.84
2013-12-08 15:00:00+00:00,0,8.95,32.11,2.42,,2.42,,,9.5,,,3.81,,216.0,,,110.0,20.0,238.2,207.6,43.8,23.6,44.1,10.2,3.59,2.13
2013-12-08 15:15:00+00:00,0,9.0,30.37,1.73,2.15,2.58,,,9.55,,,3.6,1.73,206.0,,111.0,110.0,20.0,257.0,213.0,62.6,33.2,59.4,14.0,3.37,2.62
2013-12-08 15:30:00+00:00,0,8.5,28.06,1.73,3.2,3.4,,,9.05,,,3.4,1.73,207.5,,107.0,110.0,20.0,267.4,219.3,67.8,36.4,59.4,13.4,3.3,3.93
2013-12-08 15:45:00+00:00,0,7.55,25.94,1.77,2.63,2.15,,,8.1,,,3.22,1.77,201.0,,109.0,110.0,20.0,251.8,210.5,58.5,31.0,53.3,9.0,3.44,3.13
2013-12-08 16:00:00+00:00,0,6.4,21.48,2.15,,2.15,,,6.95,,,3.07,,191.0,,,110.0,20.0,256.5,205.3,72.2,38.6,63.3,8.0,3.36,3.87
2013-12-08 16:15:00+00:00,100,4.375,17.0,2.9,,2.9,,,4.93,,,2.92,,226.0,,,110.0,20.0,229.2,214.4,21.3,11.2,21.4,1.1,3.89,2.06
2013-12-08 16:30:00+00:00,100,4.825,17.44,3.53,,3.53,,,5.38,,,2.81,,236.0,,,110.0,20.0,250.3,229.0,30.5,16.4,28.4,2.0,3.62,2.87
2013-12-08 16:45:00+00:00,100,4.05,13.74,2.95,,2.95,,,4.6,,,2.71,,252.5,,,110.0,20.0,268.2,243.1,35.9,19.2,34.2,1.6,3.39,2.57
2013-12-08 17:00:00+00:00,0,5.375,17.23,2.67,,2.67,,,5.93,,,2.63,,256.0,,,110.0,20.0,293.6,256.6,52.7,28.3,47.6,4.2,3.2,3.33
2013-12-08 17:15:00+00:00,0,5.65,18.21,2.03,,2.03,,,6.2,,,2.57,,241.0,,,110.0,20.0,288.5,247.3,58.5,31.1,53.0,5.1,3.22,3.22
2013-12-08 17:30:00+00:00,0,5.35,17.66,1.77,2.63,2.65,,,5.9,,,2.53,1.77,244.5,,102.0,110.0,20.0,280.5,246.5,48.3,26.0,43.0,3.8,3.3,3.61
2013-12-08 17:45:00+00:00,0,5.175,17.3,1.75,2.25,2.17,,,5.72,,,2.51,1.75,233.5,,98.0,110.0,20.0,272.1,237.1,49.7,26.7,44.4,3.7,3.34,3.53
2013-12-08 18:00:00+00:00,100,4.975,17.09,1.9,,1.9,,,5.53,,,2.5,,225.0,,,110.0,20.0,261.2,228.7,46.2,24.6,42.3,3.1,3.44,3.05
2013-12-08 18:45:00+00:00,100,4.575,14.28,2.42,3.6,2.6,,,5.13,,,2.55,2.42,260.0,,99.0,110.0,20.0,302.2,262.3,56.6,30.7,49.5,3.3,3.12,4.03
2013-12-08 19:00:00+00:00,100,4.725,15.08,1.75,3.17,2.28,,,5.35,0.08,,2.57,1.75,250.0,,95.0,110.0,20.0,292.2,252.2,56.7,30.6,49.8,3.5,3.19,3.89
2013-12-08 19:15:00+00:00,100,4.6,15.08,1.73,2.25,1.8,,,5.15,,,2.6,1.73,236.0,,103.0,110.0,20.0,276.3,237.8,54.5,29.4,48.2,3.2,3.28,3.76
2013-12-08 19:30:00+00:00,100,3.95,13.52,1.73,,1.73,,,4.5,,,2.62,,223.5,,,110.0,20.0,260.0,225.3,49.2,26.3,44.1,2.1,3.42,3.44
2013-12-08 19:45:00+00:00,100,3.825,12.89,1.73,,1.73,,,4.4,0.03,,2.64,,233.5,,,110.0,20.0,268.7,234.2,49.0,26.2,44.4,2.0,3.37,3.25
2013-12-08 20:00:00+00:00,100,3.575,11.71,1.75,,1.75,,,4.2,0.08,,2.65,,231.0,,,110.0,20.0,273.2,232.9,57.0,30.7,50.2,2.0,3.28,3.82
2013-12-08 20:15:00+00:00,100,3.55,9.94,1.83,,1.83,,,4.1,,,2.66,,255.0,,,110.0,20.0,346.2,270.4,106.8,58.2,89.2,3.7,2.8,5.39
2013-12-08 20:30:00+00:00,100,3.7,9.97,2.08,,2.08,,,4.25,,,2.66,,295.0,,,110.0,20.0,372.3,298.9,104.0,56.8,89.7,4.0,2.69,4.4
2013-12-08 20:45:00+00:00,100,3.525,9.44,1.7,2.85,2.55,,,4.07,,,2.66,1.7,342.5,,97.0,110.0,20.0,380.2,312.7,96.6,52.2,89.6,3.4,2.68,2.94
2013-12-08 21:00:00+00:00,100,3.8,9.99,1.73,3.08,2.53,,,4.35,,,2.65,1.73,358.5,,95.0,110.0,20.0,385.8,320.9,93.1,49.1,91.0,3.7,2.63,2.26
2013-12-08 21:15:00+00:00,100,3.775,10.03,1.73,3.08,2.58,,,4.32,,,2.65,1.73,352.5,,97.0,110.0,20.0,380.2,316.1,91.8,48.8,88.2,3.6,2.66,2.45
2013-12-08 21:30:00+00:00,100,3.7,9.94,1.73,3.05,2.75,,,4.25,,,2.66,1.73,360.0,,94.0,110.0,20.0,376.3,314.1,89.2,47.5,85.9,3.4,2.69,2.43
2013-12-08 21:45:00+00:00,100,3.625,9.86,1.65,2.9,2.75,,,4.2,0.03,,2.68,1.65,365.0,,94.0,110.0,20.0,369.2,311.2,83.3,44.1,82.1,3.0,2.72,2.21
2013-12-08 22:00:00+00:00,100,3.825,10.31,1.73,3.0,3.28,,,4.38,,,2.72,1.73,407.5,,94.0,110.0,20.0,375.8,316.2,85.8,45.0,85.2,3.5,2.69,2.12
2013-12-08 22:15:00+00:00,100,4.05,10.71,1.65,2.6,2.47,,,4.6,,,2.77,1.65,335.0,,96.0,110.0,20.0,383.2,316.8,94.9,50.9,88.3,4.3,2.64,2.86
2013-12-08 22:30:00+00:00,100,4.05,11.05,1.73,2.17,2.45,,,4.6,,,2.84,1.73,317.5,,97.0,110.0,20.0,365.4,305.1,86.1,46.1,80.0,3.9,2.73,2.87
2013-12-08 22:45:00+00:00,100,3.7,10.85,1.73,2.25,2.03,,,4.25,,,2.91,1.73,296.0,,97.0,110.0,20.0,332.7,284.3,69.0,37.0,63.7,2.6,2.93,2.98
2013-12-08 23:00:00+00:00,100,3.625,11.23,2.97,,2.97,,,4.18,,,3.0,,330.0,,,110.0,20.0,314.1,278.6,51.0,26.7,51.2,1.9,3.1,2.05
2013-12-08 23:15:00+00:00,100,4.2,12.06,1.8,2.03,3.2,,,4.75,,,3.09,1.8,335.0,,95.0,110.0,20.0,344.5,299.1,65.3,34.2,65.0,3.2,2.87,2.09
2013-12-08 23:30:00+00:00,100,4.225,12.18,1.73,2.13,2.78,,,4.78,,,3.18,1.73,300.0,,92.0,110.0,20.0,340.5,288.8,73.6,39.9,66.1,3.7,2.88,3.48
2013-12-08 23:45:00+00:00,100,4.35,12.18,2.63,,2.63,,,4.9,,,3.26,,292.5,,,110.0,20.0,354.4,295.1,84.1,45.6,74.3,4.4,2.8,3.81
2013-12-09 00:00:00+00:00,100,4.6,12.63,1.77,,1.77,,,5.15,,,3.32,,262.5,,,110.0,20.0,358.1,280.6,109.3,58.5,96.1,6.3,2.75,3.84
2013-12-09 00:15:00+00:00,100,4.4,12.87,2.55,,2.55,,,4.95,,,3.35,,280.0,,,110.0,20.0,330.5,280.4,71.1,38.7,62.2,3.8,2.93,4.04
2013-12-09 00:30:00+00:00,100,4.575,14.08,2.58,,2.58,,,5.13,,,3.36,,276.0,,,110.0,20.0,312.7,272.6,57.0,30.8,51.0,3.3,3.08,3.52
2013-12-09 00:45:00+00:00,100,4.8,15.6,2.78,,2.78,,,5.35,,,3.35,,266.0,,,110.0,20.0,292.7,262.3,43.3,23.2,39.9,2.8,3.25,3.0
2013-12-09 01:00:00+00:00,100,4.925,15.9,2.58,,2.58,,,5.47,,,3.3,,250.0,,,110.0,20.0,293.7,253.1,57.3,31.4,48.8,3.9,3.23,4.85
2013-12-09 01:15:00+00:00,100,4.7,15.88,2.6,,2.6,,,5.25,,,3.23,,247.5,,,110.0,20.0,274.2,244.8,41.8,22.6,37.5,2.6,3.38,3.46
2013-12-09 01:30:00+00:00,100,4.95,16.38,2.4,,2.4,,,5.5,,,3.14,,240.0,,,110.0,20.0,277.1,242.2,49.6,26.8,44.0,3.4,3.31,3.68
2013-12-09 01:45:00+00:00,100,4.7,16.43,2.2,,2.2,,,5.25,,,3.03,,233.5,,,110.0,20.0,259.5,232.1,39.0,20.9,35.5,2.4,3.49,3.16
2013-12-09 02:00:00+00:00,100,4.45,15.6,2.53,,2.53,,,5.0,,,2.92,,232.5,,,110.0,20.0,256.9,229.4,39.1,21.1,35.1,2.2,3.5,3.49
2013-12-09 02:15:00+00:00,100,4.225,14.05,1.75,,1.75,,,4.78,,,2.81,,225.0,,,110.0,20.0,268.5,229.4,55.3,29.6,49.4,2.7,3.33,3.54
2013-12-09 02:30:00+00:00,100,3.9,13.19,2.13,,2.13,,,4.47,0.03,,2.71,,240.0,,,110.0,20.0,269.7,238.2,44.9,24.2,40.2,1.9,3.38,3.52
2013-12-09 02:45:00+00:00,100,4.15,13.82,2.08,,2.08,,,4.88,0.17,,2.64,,245.0,,,110.0,20.0,276.7,243.7,46.8,25.2,42.3,2.2,3.33,3.33
2013-12-09 03:00:00+00:00,100,4.175,14.17,1.83,,1.83,,,4.9,0.17,,2.59,,241.0,,,110.0,20.0,270.6,240.1,43.5,23.1,40.4,2.1,3.39,2.84
2013-12-09 03:15:00+00:00,100,4.5,14.02,3.25,,3.25,,,5.05,,,2.57,,286.0,,,110.0,20.0,305.1,269.0,52.0,27.4,50.7,2.9,3.12,2.27
2013-12-09 03:30:00+00:00,100,4.55,14.85,1.73,,1.73,,,5.18,0.08,,2.58,,235.0,,,110.0,20.0,280.5,239.5,58.1,31.0,52.6,3.3,3.26,3.27
2013-12-09 03:45:00+00:00,100,4.475,15.0,1.77,,1.77,,,5.07,0.05,,2.63,,231.0,,,110.0,20.0,270.2,235.0,50.1,26.6,45.9,2.7,3.35,3.05
2013-12-09 04:00:00+00:00,100,4.025,14.07,2.0,,2.0,,,4.57,,,2.71,,230.0,,,110.0,20.0,257.6,228.9,40.8,21.9,37.2,1.8,3.49,3.2
2013-12-09 04:15:00+00:00,100,4.275,14.23,1.83,,1.83,,,4.82,,,2.82,,225.0,,,110.0,20.0,268.9,228.8,56.7,30.3,50.9,2.8,3.33,3.42
2013-12-09 04:30:00+00:00,100,4.25,14.2,1.7,,1.7,,,4.8,,,2.96,,222.5,,,110.0,20.0,266.2,226.4,56.3,30.0,51.4,2.8,3.34,3.12
2013-12-09 04:45:00+00:00,100,3.6,13.15,1.73,,1.73,,,4.15,,,3.13,,215.0,,,110.0,20.0,236.2,210.2,36.9,19.8,35.0,1.4,3.65,2.69
2013-12-09 05:00:00+00:00,70,4.75,14.79,2.08,,2.08,,,5.32,0.03,,3.31,,226.0,,,110.0,20.0,288.8,230.8,82.0,43.8,73.3,5.1,3.11,3.48
2013-12-09 05:15:00+00:00,100,5.225,18.33,1.83,,1.83,,,5.78,,,3.5,,226.0,,,110.0,20.0,248.1,217.0,44.0,23.8,44.3,3.5,3.51,2.18
2013-12-09 05:30:00+00:00,100,5.875,20.32,2.05,,2.05,,,6.43,,,3.69,,213.5,,,110.0,20.0,243.6,201.3,59.9,32.4,56.6,5.9,3.46,2.79
2013-12-09 05:45:00+00:00,100,6.925,23.87,2.15,,2.15,,,7.47,,,3.89,,215.0,,,110.0,20.0,244.8,203.3,58.6,31.8,57.6,8.2,3.45,2.38
2013-12-09 06:00:00+00:00,100,6.125,24.4,2.5,,2.5,,,6.68,,,4.09,,220.0,,,110.0,20.0,209.2,191.8,23.3,14.0,34.0,3.2,3.98,1.0
2013-12-09 06:15:00+00:00,0,8.875,32.72,2.8,,2.8,,,9.45,0.03,,4.29,,222.5,,,110.0,20.0,228.1,201.7,37.3,20.8,40.8,9.2,3.69,1.76
2013-12-09 06:30:00+00:00,0,9.175,32.53,1.73,2.15,3.03,1.73,2.15,9.73,,0.03,4.47,1.73,212.5,112.5,112.5,105.1,15.0,232.2,192.2,56.2,31.0,57.2,14.1,3.55,2.17
2013-12-09 06:45:00+00:00,70,8.875,32.65,3.47,,3.47,,,9.43,,,4.64,,210.0,,,110.0,20.0,220.5,187.6,46.1,25.8,50.5,11.2,3.68,1.81
2013-12-09 07:00:00+00:00,100,8.75,34.1,1.88,2.45,3.05,1.88,2.45,9.3,,0.05,4.8,1.88,223.5,107.5,107.5,102.6,12.4,212.5,190.9,28.9,17.2,38.0,7.8,3.9,1.21
2013-12-09 07:15:00+00:00,100,7.15,30.44,1.88,2.38,3.13,1.88,2.38,7.7,,0.05,4.94,2.4,207.5,107.5,107.5,102.5,12.3,188.2,173.4,18.2,12.4,32.2,4.1,4.26,1.0
2013-12-09 07:30:00+00:00,70,8.45,28.32,2.25,2.45,3.72,2.25,2.45,9.0,,0.03,5.07,2.25,201.0,112.5,112.5,101.5,11.3,244.3,174.0,98.4,53.3,105.2,19.9,3.35,2.14
2013-12-09 07:45:00+00:00,100,7.25,27.54,3.33,,3.33,,,7.8,,,5.18,,193.5,,,110.0,20.0,206.7,174.8,41.4,24.4,55.1,7.3,3.8,1.27
2013-12-09 08:00:00+00:00,50,8.45,29.0,2.58,2.8,4.72,,,9.0,,,5.28,2.58,222.5,,107.0,110.0,20.0,232.9,181.9,68.4,38.0,78.1,14.7,3.43,1.69
2013-12-09 08:15:00+00:00,70,9.65,28.29,2.55,2.85,3.92,2.55,2.86,10.2,,0.03,5.36,2.55,216.0,112.5,112.5,101.5,11.2,292.7,198.7,128.6,69.9,137.7,34.2,2.93,1.95
2013-12-09 08:30:00+00:00,50,8.125,31.27,2.47,2.67,5.63,,,8.68,,,5.42,2.47,252.5,,105.0,110.0,20.0,205.9,168.4,44.2,24.7,67.7,9.3,3.85,1.0
2013-12-09 08:45:00+00:00,0,10.375,35.84,2.67,3.17,3.58,,,10.93,,,,2.67,200.0,,102.0,110.0,20.0,,,,,,,3.45,
2013-12-09 09:00:00+00:00,70,10.25,35.57,2.55,3.2,3.75,,,10.8,,,5.52,2.55,226.0,,99.0,110.0,20.0,238.7,197.8,56.1,31.7,64.2,18.4,3.47,1.64
2013-12-09 09:15:00+00:00,70,10.925,34.61,2.45,2.9,4.5,,,11.48,,,5.56,2.45,226.0,,100.0,110.0,20.0,269.9,198.9,98.4,53.3,103.9,33.6,3.17,1.98
2013-12-09 09:30:00+00:00,50,8.375,33.01,2.45,3.08,5.32,,,9.98,1.05,,5.59,2.45,242.5,,96.0,110.0,20.0,201.3,168.9,37.0,21.7,61.6,8.9,3.94,1.0
2013-12-09 09:45:00+00:00,100,9.925,35.29,4.25,,4.25,,,10.48,,,5.63,,225.0,,,110.0,20.0,227.7,188.3,54.4,31.3,62.7,16.9,3.56,1.66
2013-12-09 10:00:00+00:00,100,9.375,31.31,3.72,,3.72,,,9.93,,,5.66,,211.0,,,110.0,20.0,246.7,184.8,86.9,47.9,88.8,22.2,3.34,2.32
2013-12-09 10:15:00+00:00,50,10.35,34.65,6.3,,6.3,,,10.93,0.03,,5.69,,263.5,,,110.0,20.0,244.4,191.3,69.7,38.0,90.2,22.3,3.35,1.2
2013-12-09 10:30:00+00:00,0,9.825,35.31,3.7,,3.7,,,10.38,,,,,205.0,,,110.0,20.0,,,,,,,3.59,
2013-12-09 10:45:00+00:00,100,9.113,31.71,2.63,3.17,3.7,2.63,3.08,9.65,,,5.76,3.1,222.5,110.0,117.0,105.5,15.1,231.7,185.0,62.5,36.0,68.8,16.2,3.48,1.94
2013-12-09 11:00:00+00:00,70,8.625,32.92,4.88,,4.88,,,9.52,0.35,,5.79,,238.5,,,110.0,20.0,209.1,176.9,39.1,23.5,62.5,10.1,3.82,1.0
2013-12-09 11:15:00+00:00,70,7.75,28.7,2.13,3.13,4.43,,,8.3,,,5.82,2.13,223.5,,99.0,110.0,20.0,209.9,170.4,50.4,29.7,67.9,9.9,3.7,1.27
2013-12-09 11:30:00+00:00,50,9.3,31.38,5.75,,5.75,,,9.85,,,5.83,,262.5,,,110.0,20.0,240.2,188.0,67.1,37.2,90.3,17.7,3.37,1.15
2013-12-09 11:45:00+00:00,50,9.7,30.22,2.5,2.92,5.05,2.5,2.93,10.25,,0.03,5.83,2.5,235.0,110.0,110.0,101.9,11.6,264.3,192.1,97.7,54.4,102.4,27.3,3.12,1.96
2013-12-09 12:00:00+00:00,50,10.25,34.01,2.55,2.95,5.53,2.55,2.95,10.88,0.08,0.05,5.8,2.55,262.5,110.0,110.0,101.7,11.5,246.2,193.0,70.0,39.8,82.5,23.0,3.32,1.47
2013-12-09 12:15:00+00:00,70,10.15,33.26,4.05,,4.05,,,10.73,0.03,,5.76,,230.0,,,110.0,20.0,255.1,200.9,75.6,42.2,77.7,23.3,3.28,2.13
2013-12-09 12:30:00+00:00,70,7.775,29.94,2.58,2.78,4.43,2.58,2.78,9.6,1.27,0.08,5.68,2.58,237.5,117.5,117.5,103.9,13.7,206.2,174.4,35.9,23.1,62.6,8.2,3.85,1.0
2013-12-09 12:45:00+00:00,70,10.125,36.08,2.55,3.33,4.15,2.55,2.68,10.68,,0.03,5.58,2.7,235.0,117.5,139.0,100.7,10.5,229.3,194.1,48.2,28.3,60.6,16.3,3.56,1.35
2013-12-09 13:00:00+00:00,100,8.55,32.65,2.17,3.28,3.58,2.17,2.76,9.1,,0.03,5.45,2.78,221.0,110.0,134.0,103.5,13.2,209.8,182.1,36.6,22.2,50.2,9.4,3.82,1.18
2013-12-09 13:15:00+00:00,100,7.775,27.51,2.2,2.53,3.28,2.2,2.53,8.32,,0.03,5.3,2.2,220.0,112.5,112.5,102.7,12.4,227.8,182.6,63.3,36.4,65.5,12.0,3.54,2.22
2013-12-09 13:30:00+00:00,100,9.05,29.49,2.05,2.95,3.25,2.05,2.58,9.6,,0.05,5.12,2.6,221.0,110.0,137.0,104.5,14.3,255.6,197.4,80.3,44.4,84.5,19.6,3.26,2.04
2013-12-09 13:45:00+00:00,50,9.175,31.5,6.85,,6.85,,,9.73,,,4.92,,258.5,,,110.0,20.0,235.6,187.1,66.1,35.2,74.2,16.0,3.43,1.64
2013-12-09 14:00:00+00:00,70,9.2,31.43,3.35,,3.35,,,9.75,,,4.71,,221.0,,,110.0,20.0,245.6,200.5,63.1,34.6,67.2,15.8,3.42,1.9
2013-12-09 14:15:00+00:00,100,6.6,27.04,2.1,2.67,2.9,2.1,2.2,7.18,0.03,0.05,4.48,2.22,222.5,127.5,121.0,104.2,14.0,201.0,183.8,20.8,13.8,36.1,3.9,4.1,1.0
2013-12-09 14:30:00+00:00,0,8.725,32.43,2.05,2.33,2.75,,,9.27,,,4.26,2.05,210.0,,119.0,110.0,20.0,222.3,193.7,40.5,22.3,42.2,9.3,3.72,2.0
2013-12-09 14:45:00+00:00,0,8.475,28.27,1.73,2.13,2.78,,,9.02,,,4.03,1.73,203.5,,115.0,110.0,20.0,254.4,201.2,75.0,40.0,73.6,15.1,3.34,2.35
2013-12-09 15:00:00+00:00,70,5.7,23.93,3.13,,3.13,,,6.25,,,3.81,,210.0,,,110.0,20.0,198.3,183.0,20.4,11.1,29.1,2.2,4.2,1.0
2013-12-09 15:15:00+00:00,70,5.15,22.34,2.58,,2.58,,,5.7,,,3.6,,187.5,,,110.0,20.0,189.3,178.9,14.5,10.7,16.2,1.5,4.34,1.65
2013-12-09 15:30:00+00:00,50,5.35,20.48,3.08,,3.08,,,5.9,,,3.4,,212.5,,,110.0,20.0,224.4,204.6,28.2,15.1,27.2,2.3,3.83,2.51
2013-12-09 15:45:00+00:00,100,4.775,16.77,2.63,,2.63,,,5.32,,,3.22,,200.0,,,110.0,20.0,243.6,204.6,55.3,30.1,47.1,3.5,3.51,4.7
2013-12-09 16:00:00+00:00,100,4.8,14.21,2.1,,2.1,,,5.35,,,3.07,,215.0,,,110.0,20.0,310.1,237.7,102.0,54.3,90.1,6.3,2.96,3.7
2013-12-09 16:15:00+00:00,100,5.025,16.08,2.03,,2.03,,,5.57,,,2.92,,227.5,,,110.0,20.0,283.2,235.9,66.8,35.8,59.2,4.6,3.2,3.66
2013-12-09 16:30:00+00:00,100,4.7,16.26,2.25,,2.25,,,5.25,,,2.81,,226.0,,,110.0,20.0,258.4,227.2,44.3,23.8,39.8,2.7,3.46,3.45
2013-12-09 16:45:00+00:00,100,4.6,15.54,1.73,,1.73,,,5.15,,,2.71,,210.0,,,110.0,20.0,259.2,217.2,59.3,31.7,52.6,3.4,3.38,3.65
2013-12-09 17:00:00+00:00,100,4.575,15.47,2.15,,2.15,,,5.13,,,2.63,,226.0,,,110.0,20.0,265.6,228.5,52.5,28.5,45.3,3.0,3.38,4.36
2013-12-09 17:15:00+00:00,100,4.375,13.85,2.13,,2.13,,,4.93,,,2.57,,215.0,,,110.0,20.0,284.9,227.6,80.3,44.2,66.2,4.2,3.16,6.0
2013-12-09 17:30:00+00:00,100,4.2,14.32,1.75,,1.75,,,4.82,0.08,,2.53,,225.0,,,110.0,20.0,261.4,227.2,48.5,25.9,43.8,2.3,3.41,3.32
2013-12-09 17:45:00+00:00,100,3.7,13.24,1.77,,1.77,,,4.25,,,2.51,,213.5,,,110.0,20.0,243.0,213.1,42.4,22.8,37.6,1.6,3.58,3.67
2013-12-09 18:00:00+00:00,100,3.325,11.8,1.73,,1.73,,,3.88,,,2.5,,215.0,,,110.0,20.0,245.2,214.5,43.5,23.5,38.3,1.3,3.55,3.82
2013-12-09 18:15:00+00:00,100,3.625,11.79,2.2,,2.2,,,4.18,,,2.51,,260.0,,,110.0,20.0,287.5,252.7,49.3,26.9,43.0,1.8,3.25,4.12
2013-12-09 18:30:00+00:00,100,3.55,12.52,2.03,,2.03,,,4.13,0.03,,2.52,,230.0,,,110.0,20.0,252.6,225.7,38.3,20.8,34.0,1.4,3.53,3.69
2013-12-09 18:45:00+00:00,100,3.375,10.71,1.75,,1.75,,,3.92,,,2.55,,212.5,,,110.0,20.0,274.0,223.8,70.9,38.0,62.2,2.2,3.17,3.89
2013-12-09 19:00:00+00:00,100,3.15,10.02,2.58,,2.58,,,3.72,0.03,,2.57,,287.5,,,110.0,20.0,297.9,264.8,47.3,25.2,46.1,1.3,3.18,2.34
2013-12-09 19:15:00+00:00,100,3.15,9.1,1.75,,1.75,,,3.7,,,2.6,,236.0,,,110.0,20.0,331.2,251.0,113.0,61.8,92.9,3.1,2.89,6.0
2013-12-09 19:30:00+00:00,100,3.125,9.07,2.08,,2.08,,,3.67,,,2.62,,300.0,,,110.0,20.0,333.8,282.3,73.4,39.7,66.8,2.0,2.9,3.23
2013-12-09 19:45:00+00:00,100,3.175,9.36,2.08,,2.08,,,3.8,0.08,,2.64,,288.5,,,110.0,20.0,327.1,278.2,69.6,37.6,62.6,2.0,2.95,3.43
2013-12-09 20:00:00+00:00,100,3.25,9.05,2.42,,2.42,,,3.8,,,2.65,,332.0,,,110.0,20.0,359.6,300.2,85.0,45.9,79.7,2.5,2.79,2.8
2013-12-09 20:15:00+00:00,100,3.05,8.47,1.75,,1.75,,,3.6,,,2.66,,299.5,,,110.0,20.0,354.2,289.9,91.4,49.3,82.0,2.4,2.78,3.47
2013-12-09 20:30:00+00:00,100,3.2,9.2,2.75,,2.75,,,3.75,,,2.66,,403.5,,,110.0,20.0,346.5,301.4,64.7,32.8,70.8,1.8,2.87,1.52
2013-12-09 20:45:00+00:00,100,3.275,9.27,2.17,,2.17,,,3.83,,,2.66,,343.5,,,110.0,20.0,351.0,299.8,73.3,38.5,73.7,2.2,2.83,2.06
2013-12-09 21:00:00+00:00,100,3.175,9.3,2.03,,2.03,,,3.72,,,2.65,,329.5,,,110.0,20.0,336.0,291.6,63.7,33.4,65.0,1.8,2.93,1.96
2013-12-09 21:15:00+00:00,100,3.55,10.0,1.9,,1.9,,,4.1,,,2.65,,321.0,,,110.0,20.0,352.7,299.7,75.9,40.2,74.4,2.7,2.82,2.26
2013-12-09 21:30:00+00:00,100,3.475,9.79,2.22,,2.22,,,4.03,,,2.66,,326.0,,,110.0,20.0,350.4,296.3,77.4,41.3,74.0,2.6,2.82,2.52
2013-12-09 21:45:00+00:00,100,3.25,9.42,2.67,,2.67,,,3.92,0.13,,2.68,,360.0,,,110.0,20.0,339.7,292.4,67.7,35.7,67.5,2.0,2.9,2.13
2013-12-09 22:00:00+00:00,100,3.6,9.62,1.73,2.33,2.55,,,4.15,,,2.72,1.73,367.5,,96.0,110.0,20.0,374.1,314.9,85.0,44.5,85.2,3.0,2.67,2.06
2013-12-09 22:15:00+00:00,100,3.6,10.0,1.73,2.1,2.58,,,4.15,,,2.77,1.73,356.0,,102.0,110.0,20.0,357.8,305.8,74.8,39.1,75.4,2.7,2.78,2.01
