Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,FE,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2013-11-06 23:00:00+00:00,100,3.95,,11.02,2.42,,2.42,,,4.5,,,2.95,,317.5,,,,110.0,20.0,354.3,299.8,77.9,41.6,73.5,3.4,2.79,2.66
2013-11-06 23:15:00+00:00,100,4.0,,11.58,1.73,,1.73,,,4.55,,,3.05,,287.5,,,,110.0,20.0,337.0,285.6,73.2,38.9,68.4,3.2,2.89,2.77
2013-11-06 23:30:00+00:00,100,4.075,,11.96,1.8,,1.8,,,4.63,,,3.13,,277.5,,,,110.0,20.0,329.9,278.5,73.0,39.0,66.2,3.3,2.93,3.25
2013-11-06 23:45:00+00:00,100,3.775,,11.74,2.42,,2.42,,,4.32,,,3.21,,292.5,,,,110.0,20.0,308.2,272.8,50.7,26.8,49.3,2.0,3.11,2.32
2013-11-07 00:00:00+00:00,100,4.1,,12.05,1.83,,1.83,,,4.65,,,3.27,,271.0,,,,110.0,20.0,328.3,274.9,75.5,40.5,67.2,3.5,2.94,3.62
2013-11-07 00:15:00+00:00,100,4.0,,12.16,2.13,,2.13,,,4.68,0.13,,3.3,,275.0,,,,110.0,20.0,315.7,272.5,61.4,33.1,55.4,2.7,3.04,3.37
2013-11-07 00:30:00+00:00,100,4.075,,12.2,1.77,,1.77,,,4.63,,,3.31,,266.0,,,,110.0,20.0,320.6,271.1,70.1,37.4,63.2,3.2,2.99,3.34
2013-11-07 00:45:00+00:00,100,4.05,,11.61,1.77,,1.77,,,4.6,,,3.29,,267.5,,,,110.0,20.0,337.2,276.0,86.5,46.5,75.8,3.9,2.87,3.93
2013-11-07 01:00:00+00:00,100,4.1,,11.8,1.73,,1.73,,,4.65,,,3.24,,275.0,,,,110.0,20.0,336.5,278.8,81.9,43.8,73.9,3.8,2.88,3.33
2013-11-07 01:15:00+00:00,100,4.15,,12.02,1.77,,1.77,,,4.7,,,3.17,,276.0,,,,110.0,20.0,334.7,277.9,80.4,43.1,72.1,3.8,2.9,3.45
2013-11-07 01:30:00+00:00,100,4.175,,12.2,2.08,,2.08,,,4.72,,,3.08,,280.0,,,,110.0,20.0,331.6,278.8,75.0,40.3,67.4,3.6,2.92,3.42
2013-11-07 01:45:00+00:00,100,4.0,,12.52,1.73,,1.73,,,4.55,,,2.98,,262.5,,,,110.0,20.0,302.2,262.9,56.0,29.8,51.7,2.5,3.13,2.94
2013-11-07 02:00:00+00:00,100,4.425,,13.62,1.7,,1.7,,,4.97,,,2.88,,252.5,,,,110.0,20.0,304.5,257.6,66.4,35.4,59.8,3.5,3.08,3.35
2013-11-07 02:15:00+00:00,100,4.425,,14.1,1.73,,1.73,,,4.97,,,2.78,,242.5,,,,110.0,20.0,290.3,248.0,60.0,32.0,54.3,3.2,3.19,3.26
2013-11-07 02:30:00+00:00,100,4.075,,14.27,3.22,,3.22,,,4.82,0.2,,2.7,,270.0,,,,110.0,20.0,266.5,246.1,29.4,15.4,29.4,1.4,3.5,2.07
2013-11-07 02:45:00+00:00,100,4.525,,14.88,1.73,,1.73,,,5.07,,,2.65,,225.0,,,,110.0,20.0,273.5,231.5,59.5,31.7,53.6,3.3,3.29,3.36
2013-11-07 03:00:00+00:00,100,4.425,,15.41,1.77,,1.77,,,4.97,,,2.64,,230.0,,,,110.0,20.0,258.4,229.5,41.2,21.9,38.0,2.2,3.48,2.95
2013-11-07 03:15:00+00:00,100,4.525,,15.52,1.6,,1.6,,,5.2,0.13,,2.66,,220.0,,,,110.0,20.0,258.8,224.0,49.4,26.3,45.0,2.8,3.43,3.15
2013-11-07 03:30:00+00:00,100,4.5,,16.26,1.55,,1.55,,,5.05,,,2.73,,215.0,,,,110.0,20.0,242.9,217.1,36.8,19.5,34.5,2.0,3.61,2.73
2013-11-07 03:45:00+00:00,100,3.975,,14.89,1.48,,1.48,,,4.57,0.05,,2.84,,202.5,,,,110.0,20.0,228.3,203.8,34.8,18.5,32.7,1.5,3.75,2.74
2013-11-07 04:00:00+00:00,100,3.6,,13.31,2.1,,2.1,,,4.18,0.03,,2.99,,207.5,,,,110.0,20.0,230.9,204.5,37.5,20.4,32.7,1.4,3.7,4.08
2013-11-07 04:15:00+00:00,100,3.775,,12.56,1.9,,1.9,,,4.32,,,3.17,,217.5,,,,110.0,20.0,264.1,219.0,63.7,34.2,56.0,2.5,3.33,3.82
2013-11-07 04:30:00+00:00,50,3.675,,13.07,2.88,,2.88,,,4.28,0.05,,3.39,,255.0,,,,110.0,20.0,247.1,219.4,38.7,20.8,40.1,1.5,3.56,2.01
2013-11-07 04:45:00+00:00,100,4.6,,15.69,1.7,,1.7,,,5.15,,,3.63,,215.0,,,,110.0,20.0,251.8,209.2,60.2,32.4,56.2,3.6,3.41,2.92
2013-11-07 05:00:00+00:00,100,5.475,,18.88,1.83,,1.83,,,6.03,,,3.88,,217.5,,,,110.0,20.0,244.5,203.3,58.1,31.6,56.3,5.1,3.45,2.54
2013-11-07 05:15:00+00:00,70,5.75,,21.31,2.42,,2.42,,,6.3,,,4.15,,210.0,,,,110.0,20.0,220.5,190.0,42.3,23.5,46.6,4.3,3.71,1.79
2013-11-07 05:30:00+00:00,100,6.6,,22.88,2.53,,2.53,,,7.15,,,4.41,,212.5,,,,110.0,20.0,244.3,191.7,76.2,42.3,67.3,9.7,3.47,3.91
2013-11-07 05:45:00+00:00,70,7.025,,24.06,2.78,,2.78,,,7.57,,,4.66,,212.5,,,,110.0,20.0,239.4,191.3,67.1,36.8,69.1,9.8,3.42,2.12
2013-11-07 06:00:00+00:00,100,7.35,,25.75,2.9,,2.9,,,7.9,,,4.9,,220.0,,,,110.0,20.0,234.0,192.7,57.2,32.0,62.1,9.5,3.5,1.88
2013-11-07 06:15:00+00:00,70,7.6,,28.41,3.08,,3.08,,,8.15,,,5.12,,217.5,,,,110.0,20.0,217.8,188.8,39.1,22.7,49.7,7.5,3.74,1.32
2013-11-07 06:30:00+00:00,100,7.775,,27.84,3.13,,3.13,,,8.32,,,5.32,,215.0,,,,110.0,20.0,225.2,186.2,53.5,30.3,60.0,10.1,3.58,1.76
2013-11-07 06:45:00+00:00,70,8.05,,27.51,3.8,,3.8,,,8.6,,,5.5,,220.0,,,,110.0,20.0,237.1,186.5,69.3,38.7,74.8,13.6,3.42,1.94
2013-11-07 07:00:00+00:00,70,8.425,,27.12,3.45,,3.45,,,8.98,,,5.65,,223.5,,,,110.0,20.0,259.0,194.2,90.2,49.8,93.5,18.8,3.22,2.18
2013-11-07 07:15:00+00:00,100,8.825,,30.5,2.67,2.75,3.4,2.67,2.76,9.38,,0.05,5.79,2.67,211.0,,122.5,122.5,100.9,10.8,238.8,198.1,53.6,31.6,68.1,13.9,3.46,1.36
2013-11-07 07:30:00+00:00,70,9.0,,30.29,3.9,,3.9,,,9.57,0.03,,5.9,,225.0,,,,110.0,20.0,243.4,191.0,72.9,41.1,74.3,17.9,3.37,2.25
2013-11-07 07:45:00+00:00,100,9.025,,28.12,2.8,2.92,3.7,2.8,2.93,9.6,0.03,0.03,6.0,2.8,217.5,,127.5,127.5,104.1,13.8,266.2,190.0,104.9,58.1,112.9,25.0,3.12,2.04
2013-11-07 08:00:00+00:00,70,9.15,,28.22,2.88,2.97,4.6,2.88,2.98,9.7,,0.03,6.08,2.88,235.0,,122.5,122.5,100.4,10.1,269.6,188.0,112.0,62.4,119.0,27.6,3.08,2.09
2013-11-07 08:15:00+00:00,100,9.738,4.36,30.5,3.63,,3.63,,,10.35,0.08,,6.16,,190.0,286.0,,,110.0,20.0,280.0,228.0,68.2,41.4,83.8,21.6,3.14,1.56
2013-11-07 08:30:00+00:00,100,9.413,4.34,31.38,3.47,,3.47,,,9.95,,,6.22,,181.0,223.5,,,110.0,20.0,254.7,211.2,55.6,34.4,74.1,16.9,3.34,1.35
2013-11-07 08:45:00+00:00,0,10.375,4.0,31.75,4.03,,4.03,,,10.93,,,,,247.5,247.5,,,110.0,20.0,,,,,,,3.06,
2013-11-07 09:00:00+00:00,70,10.975,,33.87,5.6,,5.6,,,11.52,,,6.32,,268.5,,,,110.0,20.0,275.9,212.1,86.4,48.0,91.7,31.4,3.09,1.76
2013-11-07 09:15:00+00:00,50,9.525,,33.5,7.28,,7.28,,,10.07,,,6.36,,285.0,,,,110.0,20.0,223.3,171.8,63.8,33.8,93.4,16.9,3.52,1.0
2013-11-07 09:30:00+00:00,100,9.538,4.31,35.59,2.9,3.5,3.8,,,10.07,,,6.4,2.9,207.5,271.0,,99.0,110.0,20.0,242.3,224.5,18.8,14.9,37.0,8.7,3.74,1.0
2013-11-07 09:45:00+00:00,50,11.225,,40.36,2.53,4.55,5.0,,,11.77,,,6.44,2.53,250.0,,,96.0,110.0,20.0,231.0,200.3,41.2,24.7,60.6,17.9,3.6,1.0
2013-11-07 10:00:00+00:00,100,11.125,,36.69,2.63,3.25,3.45,,,11.68,,,6.47,2.63,171.0,,,100.0,110.0,20.0,253.8,194.7,82.4,45.6,84.6,30.0,3.3,2.17
2013-11-07 10:15:00+00:00,50,10.025,,34.82,2.75,4.2,7.8,,,10.57,,,6.51,2.75,270.0,,,95.0,110.0,20.0,222.4,170.8,67.0,35.7,87.1,19.4,3.47,1.23
2013-11-07 10:30:00+00:00,70,10.325,,33.77,3.17,3.67,5.0,,,10.88,,,6.54,3.17,243.5,,,97.0,110.0,20.0,253.2,199.6,71.8,40.6,81.2,23.7,3.27,1.64
2013-11-07 10:45:00+00:00,100,11.625,,33.93,2.63,3.42,3.95,,,12.18,,,6.56,2.63,236.0,,,97.0,110.0,20.0,302.3,219.1,116.0,63.3,123.2,45.1,2.92,2.04
2013-11-07 11:00:00+00:00,50,9.425,,33.86,2.72,3.5,7.47,,,10.0,0.03,,6.58,2.72,287.5,,,96.0,110.0,20.0,227.1,170.3,75.8,41.3,85.4,19.6,3.59,1.7
2013-11-07 11:15:00+00:00,50,9.475,,35.13,2.5,4.55,4.85,,,10.55,0.52,,6.59,2.5,265.0,,,96.0,110.0,20.0,226.0,196.2,35.6,22.7,60.8,12.1,3.71,1.0
2013-11-07 11:30:00+00:00,50,9.575,,34.18,2.5,4.88,6.15,,,10.13,,,6.59,2.5,237.5,,,96.0,110.0,20.0,219.6,174.3,58.5,32.2,77.8,16.2,3.57,1.19
2013-11-07 11:45:00+00:00,50,11.675,,33.9,2.13,4.13,4.07,,,12.23,,,6.57,2.13,229.5,,,96.0,110.0,20.0,305.8,217.9,122.0,65.8,129.0,47.3,2.9,1.97
2013-11-07 12:00:00+00:00,50,11.175,,35.15,2.53,4.43,5.85,,,11.73,,,6.54,2.53,263.5,,,96.0,110.0,20.0,269.5,208.9,82.3,45.2,89.6,30.7,3.14,1.66
2013-11-07 12:15:00+00:00,50,10.6,,34.8,2.42,4.4,4.35,,,11.15,,,6.49,2.42,246.0,,,96.0,110.0,20.0,257.5,208.2,68.8,39.3,71.7,24.0,3.28,2.08
2013-11-07 12:30:00+00:00,70,11.575,,33.25,3.8,,3.8,,,12.13,,,6.41,,236.0,,,,110.0,20.0,312.7,226.6,119.9,64.8,126.4,45.8,2.87,1.98
2013-11-07 12:45:00+00:00,50,11.2,,35.84,2.5,3.33,5.35,,,11.75,,,6.3,2.5,265.0,,,100.0,110.0,20.0,266.0,212.6,73.5,40.7,81.3,27.9,3.2,1.66
2013-11-07 13:00:00+00:00,50,10.475,,34.82,3.25,3.95,3.97,,,11.02,,,6.18,3.25,250.0,,,118.0,110.0,20.0,256.0,213.1,59.6,34.0,68.2,20.6,3.32,1.63
2013-11-07 13:15:00+00:00,50,9.0,,31.01,2.97,4.2,4.25,,,9.55,,,6.02,2.97,240.0,,,117.0,110.0,20.0,238.7,196.8,56.2,32.2,71.4,14.5,3.44,1.31
2013-11-07 13:30:00+00:00,50,11.0,,35.01,2.55,3.83,4.25,2.55,2.68,11.55,,0.03,5.85,2.7,250.0,,132.5,115.0,106.7,16.4,268.6,214.6,75.1,42.0,78.7,27.6,3.18,1.98
2013-11-07 13:45:00+00:00,50,10.4,,35.04,2.72,4.18,4.2,,,10.95,,,5.65,2.72,245.0,,,113.0,110.0,20.0,251.9,210.2,58.3,32.7,67.3,19.5,3.37,1.56
2013-11-07 14:00:00+00:00,50,8.125,,30.88,2.53,4.18,5.18,,,8.68,,,5.44,2.53,237.5,,,112.0,110.0,20.0,211.5,179.2,41.1,22.4,58.8,8.5,3.8,1.0
2013-11-07 14:15:00+00:00,0,10.825,,36.26,2.45,3.05,3.72,,,11.38,,,5.21,2.45,227.5,,,117.0,110.0,20.0,252.9,206.8,65.4,35.8,67.4,22.4,3.35,2.05
2013-11-07 14:30:00+00:00,0,10.525,,35.5,3.35,,3.35,,,11.07,,,4.97,,220.0,,,,110.0,20.0,251.7,204.7,66.7,36.3,66.5,21.3,3.37,2.26
2013-11-07 14:45:00+00:00,0,10.775,,34.65,2.53,2.97,2.97,,,11.32,,,4.73,2.53,214.5,,,108.0,110.0,20.0,269.4,213.7,78.8,42.1,78.4,25.7,3.22,2.22
2013-11-07 15:00:00+00:00,50,7.25,,29.51,1.8,2.53,2.63,,,7.8,,,4.49,1.8,218.5,,,108.0,110.0,20.0,210.3,197.2,18.4,10.8,26.5,3.5,4.07,1.0
2013-11-07 15:15:00+00:00,0,9.075,,33.75,1.75,5.05,2.53,,,9.63,,,4.25,1.75,205.0,,,109.0,110.0,20.0,225.2,197.8,39.1,21.1,38.8,9.3,3.72,2.23
2013-11-07 15:30:00+00:00,0,8.5,,27.3,2.1,,2.1,,,9.05,,,4.03,,191.0,,,,110.0,20.0,269.7,205.4,90.9,48.2,82.6,17.7,3.21,3.19
2013-11-07 15:45:00+00:00,0,7.775,,26.53,3.8,,3.8,,,8.32,,,3.81,,231.0,,,,110.0,20.0,263.5,228.4,50.0,26.8,46.2,8.4,3.41,2.98
2013-11-07 16:00:00+00:00,0,7.35,,24.39,1.88,,1.88,,,7.9,,,3.61,,202.5,,,,110.0,20.0,263.5,215.7,67.8,35.9,61.9,9.9,3.32,3.1
2013-11-07 16:15:00+00:00,100,6.725,,22.76,2.45,,2.45,,,7.28,,,3.43,,211.0,,,,110.0,20.0,261.5,220.6,57.9,30.9,51.7,7.1,3.38,3.53
2013-11-07 16:30:00+00:00,100,6.125,,19.69,2.05,,2.05,,,6.68,,,3.26,,197.5,,,,110.0,20.0,273.5,216.2,80.7,43.1,70.9,8.2,3.21,3.87
2013-11-07 16:45:00+00:00,100,5.475,,18.09,2.22,,2.22,,,6.03,,,3.12,,215.0,,,,110.0,20.0,269.0,225.2,61.7,33.3,53.8,5.0,3.3,4.08
2013-11-07 17:00:00+00:00,100,4.925,,16.05,2.42,,2.42,,,5.47,,,2.99,,225.0,,,,110.0,20.0,276.9,232.7,62.2,34.1,52.3,4.2,3.26,5.26
2013-11-07 17:15:00+00:00,100,4.825,,14.7,2.42,,2.42,,,5.38,,,2.88,,237.5,,,,110.0,20.0,307.5,251.0,79.5,43.5,66.6,5.1,3.05,5.43
2013-11-07 17:30:00+00:00,100,4.425,,14.57,2.15,,2.15,,,4.97,,,2.78,,241.0,,,,110.0,20.0,279.1,242.5,51.9,28.0,45.8,2.8,3.29,3.8
2013-11-07 17:45:00+00:00,100,3.825,,13.19,1.75,,1.75,,,4.38,,,2.71,,233.5,,,,110.0,20.0,261.7,231.6,42.8,22.9,39.3,1.7,3.45,3.08
2013-11-07 18:00:00+00:00,100,4.225,,11.78,2.42,,2.42,,,4.78,,,2.64,,282.5,,,,110.0,20.0,355.2,287.4,96.0,52.6,82.2,4.8,2.79,4.68
2013-11-07 18:15:00+00:00,100,4.5,,12.55,2.53,,2.53,,,5.05,,,2.59,,302.5,,,,110.0,20.0,355.2,294.9,85.9,46.4,77.6,4.8,2.79,3.35
2013-11-07 18:30:00+00:00,100,4.475,,13.12,1.98,,1.98,,,5.03,,,2.55,,275.0,,,,110.0,20.0,329.5,276.2,75.6,40.5,68.1,4.2,2.93,3.37
2013-11-07 18:45:00+00:00,100,4.525,,13.1,1.75,,1.75,,,5.07,,,2.52,,267.5,,,,110.0,20.0,333.4,275.9,81.5,43.5,73.6,4.6,2.9,3.3
2013-11-07 19:00:00+00:00,100,4.675,,14.05,1.83,,1.83,,,5.22,,,2.5,,272.5,,,,110.0,20.0,321.2,274.6,66.3,35.2,61.3,4.0,3.01,2.91
2013-11-07 19:15:00+00:00,100,4.725,,14.1,1.8,,1.8,,,5.28,,,2.48,,262.5,,,,110.0,20.0,321.1,270.1,72.3,38.5,65.2,4.4,2.98,3.3
2013-11-07 19:30:00+00:00,100,4.6,,13.82,1.75,,1.75,,,5.15,,,2.47,,261.0,,,,110.0,20.0,317.9,268.0,70.7,37.6,64.1,4.1,3.0,3.23
2013-11-07 19:45:00+00:00,100,4.85,,14.13,1.88,,1.88,,,5.4,,,2.46,,266.0,,,,110.0,20.0,331.7,275.9,78.9,42.1,70.6,5.1,2.91,3.47
2013-11-07 20:00:00+00:00,0,4.95,,15.14,1.75,,1.75,,,5.55,0.05,,2.45,,262.5,,,,110.0,20.0,313.2,269.1,62.8,33.3,57.9,4.2,3.06,2.95
2013-11-07 20:15:00+00:00,100,4.85,,14.98,1.77,,1.77,,,5.4,,,2.45,,258.5,,,,110.0,20.0,309.2,264.1,64.1,34.1,58.3,4.1,3.09,3.17
2013-11-07 20:30:00+00:00,100,4.8,,15.14,1.8,,1.8,,,5.35,,,2.45,,260.0,,,,110.0,20.0,301.3,262.6,55.2,29.3,51.2,3.5,3.15,2.86
2013-11-07 20:45:00+00:00,100,4.35,,14.01,1.73,,1.73,,,4.9,,,2.45,,251.0,,,,110.0,20.0,290.4,253.4,52.6,28.0,48.7,2.7,3.22,2.91
2013-11-07 21:00:00+00:00,100,4.575,,13.85,1.92,,1.92,,,5.13,,,2.46,,253.5,,,,110.0,20.0,312.2,261.1,72.3,38.8,64.1,4.1,3.03,3.67
2013-11-07 21:15:00+00:00,100,4.725,,14.1,1.73,,1.73,,,5.28,,,2.49,,256.0,,,,110.0,20.0,319.6,265.9,76.1,40.6,68.4,4.6,2.98,3.37
2013-11-07 21:30:00+00:00,100,4.175,,13.38,1.85,,1.85,,,4.72,,,2.52,,261.0,,,,110.0,20.0,294.4,259.7,49.4,26.3,46.0,2.4,3.2,2.84
2013-11-07 21:45:00+00:00,100,4.275,,13.27,2.7,,2.7,,,4.82,,,2.56,,285.0,,,,110.0,20.0,310.6,275.0,51.0,27.3,48.2,2.6,3.1,2.65
2013-11-07 22:30:00+00:00,100,4.275,,12.06,2.05,,2.05,,,4.82,,,2.77,,281.0,,,,110.0,20.0,348.2,286.3,87.7,47.3,77.2,4.4,2.82,3.85
2013-11-07 22:45:00+00:00,100,4.1,,12.29,2.42,,2.42,,,4.65,,,2.86,,300.0,,,,110.0,20.0,326.3,283.8,60.9,32.5,58.0,2.8,3.0,2.56
2013-11-07 23:00:00+00:00,100,4.35,,12.15,1.77,,1.77,,,4.9,,,2.95,,283.5,,,,110.0,20.0,347.8,289.0,83.6,44.5,76.6,4.3,2.79,3.06
2013-11-07 23:15:00+00:00,100,4.4,,12.74,1.73,,1.73,,,4.95,,,3.05,,280.0,,,,110.0,20.0,337.2,284.9,74.4,39.5,68.9,3.9,2.9,2.9
2013-11-07 23:30:00+00:00,100,4.6,,12.97,1.75,,1.75,,,5.15,,,3.13,,281.0,,,,110.0,20.0,349.3,288.5,86.3,46.0,78.7,5.0,2.82,3.14
2013-11-07 23:45:00+00:00,100,4.1,,12.62,2.47,,2.47,,,4.65,,,3.21,,295.0,,,,110.0,20.0,315.2,277.4,54.2,28.7,52.4,2.5,3.08,2.38
2013-11-08 00:00:00+00:00,100,3.725,,12.15,2.53,,2.53,,,4.28,,,3.27,,298.5,,,,110.0,20.0,296.7,268.9,40.1,20.8,41.5,1.5,3.26,1.84
2013-11-08 00:15:00+00:00,100,4.275,,12.96,2.25,,2.25,,,4.82,,,3.3,,287.5,,,,110.0,20.0,318.8,278.4,57.9,30.8,54.8,2.9,3.03,2.6
2013-11-08 00:30:00+00:00,100,4.175,,13.27,2.47,,2.47,,,4.72,,,3.31,,287.5,,,,110.0,20.0,302.7,271.2,45.4,23.8,45.1,2.2,3.18,2.1
2013-11-08 00:45:00+00:00,100,4.525,,13.92,2.53,,2.53,,,5.07,,,3.29,,282.5,,,,110.0,20.0,314.2,274.5,56.8,30.3,53.0,3.2,3.08,2.8
2013-11-08 01:00:00+00:00,100,4.225,,13.44,2.42,,2.42,,,4.78,,,3.24,,275.0,,,,110.0,20.0,300.1,265.7,49.2,26.4,45.6,2.4,3.18,2.9
2013-11-08 01:15:00+00:00,100,4.5,,13.77,2.08,,2.08,,,5.05,,,3.17,,265.0,,,,110.0,20.0,310.9,267.3,61.8,33.1,55.7,3.4,3.06,3.34
2013-11-08 01:30:00+00:00,100,4.65,,13.85,1.8,,1.8,,,5.2,,,3.08,,255.0,,,,110.0,20.0,318.6,263.3,78.3,41.8,69.6,4.6,2.98,3.59
2013-11-08 01:45:00+00:00,100,4.45,,13.35,1.9,,1.9,,,5.0,,,2.98,,262.5,,,,110.0,20.0,317.4,267.0,71.4,38.2,63.5,3.9,3.0,3.58
2013-11-08 02:00:00+00:00,100,4.475,,13.74,1.92,,1.92,,,5.03,,,2.88,,262.5,,,,110.0,20.0,315.6,264.9,71.6,38.8,61.9,3.9,3.07,4.29
2013-11-08 02:15:00+00:00,100,4.45,,14.29,1.8,,1.8,,,5.0,,,2.78,,255.0,,,,110.0,20.0,292.5,256.3,51.5,27.4,47.7,2.8,3.21,2.9
2013-11-08 02:30:00+00:00,100,4.05,,14.05,2.17,,2.17,,,4.6,,,2.7,,252.5,,,,110.0,20.0,268.9,245.2,34.1,18.0,33.3,1.6,3.47,2.27
2013-11-08 02:45:00+00:00,100,4.675,,15.66,1.88,,1.88,,,5.22,,,2.65,,236.0,,,,110.0,20.0,272.6,238.4,48.6,25.9,44.5,2.9,3.35,3.08
2013-11-08 03:00:00+00:00,100,4.675,,16.65,1.73,,1.73,,,5.22,,,2.64,,222.5,,,,110.0,20.0,249.7,222.9,38.2,20.3,35.7,2.3,3.56,2.77
2013-11-08 03:15:00+00:00,100,3.975,,15.43,2.42,,2.42,,,4.53,,,2.66,,217.5,,,,110.0,20.0,224.4,209.1,21.9,11.5,21.5,1.0,3.88,2.22
2013-11-08 03:30:00+00:00,100,3.975,,14.16,1.77,,1.77,,,4.53,,,2.73,,203.5,,,,110.0,20.0,240.5,206.7,47.7,25.6,42.1,2.1,3.56,3.79
2013-11-08 03:45:00+00:00,100,3.875,,11.38,1.67,,1.67,,,4.45,0.03,,2.84,,203.5,,,,110.0,20.0,305.0,228.2,108.1,57.6,96.4,4.4,2.94,3.62
2013-11-08 04:00:00+00:00,100,3.725,,11.88,1.75,,1.75,,,4.28,,,2.99,,237.5,,,,110.0,20.0,285.7,240.1,64.5,34.6,57.6,2.5,3.19,3.53
2013-11-08 04:15:00+00:00,100,3.825,,11.22,1.73,,1.73,,,4.38,,,3.17,,230.0,,,,110.0,20.0,316.7,241.9,105.6,56.5,91.0,4.2,2.93,4.24
2013-11-08 04:30:00+00:00,70,4.1,,12.96,2.6,,2.6,,,4.65,,,3.39,,270.0,,,,110.0,20.0,286.8,240.9,64.9,34.8,64.8,3.1,3.16,2.23
2013-11-08 04:45:00+00:00,70,4.9,,16.1,2.2,,2.2,,,5.47,0.03,,3.63,,237.5,,,,110.0,20.0,268.5,223.8,63.2,34.1,61.7,4.3,3.29,2.42
2013-11-08 05:00:00+00:00,70,5.775,,19.25,2.22,,2.22,,,6.32,,,3.88,,225.0,,,,110.0,20.0,256.1,210.0,65.1,35.4,64.8,6.3,3.33,2.3
2013-11-08 05:15:00+00:00,70,6.85,,24.67,2.42,,2.42,,,7.4,,,4.15,,222.5,,,,110.0,20.0,233.5,202.8,43.3,24.0,46.4,6.2,3.6,1.87
2013-11-08 05:30:00+00:00,100,7.6,,26.48,1.73,1.85,2.58,1.73,1.86,8.18,0.03,0.03,4.41,1.73,215.0,,145.0,145.0,112.4,22.1,238.6,196.8,58.5,32.0,59.0,10.0,3.48,2.23
2013-11-08 05:45:00+00:00,100,7.825,,29.35,1.75,2.0,2.42,1.75,2.01,8.43,0.05,0.03,4.66,1.75,215.0,,122.5,122.5,106.6,16.4,219.8,192.5,37.5,20.7,38.9,7.2,3.75,2.04
2013-11-08 06:00:00+00:00,70,8.1,,28.03,2.97,,2.97,,,8.65,,,4.9,,207.5,,,,110.0,20.0,236.5,188.3,67.7,37.0,67.2,12.9,3.46,2.36
2013-11-08 06:15:00+00:00,100,8.875,,29.59,2.2,2.38,2.75,2.2,2.38,9.43,,0.03,5.12,2.2,217.5,,125.0,125.0,106.0,15.9,250.1,197.7,72.6,39.6,74.2,16.8,3.33,2.15
2013-11-08 06:30:00+00:00,100,8.35,,31.43,2.95,,2.95,,,8.9,,,5.32,,222.5,,,,110.0,20.0,219.4,193.2,35.6,20.5,43.0,8.2,3.77,1.45
2013-11-08 06:45:00+00:00,100,9.05,,31.64,2.53,2.58,3.35,2.53,2.58,9.6,,,5.5,2.53,217.5,,132.5,132.5,110.0,20.0,234.6,193.6,56.0,31.6,63.5,14.3,3.5,1.7
2013-11-08 07:00:00+00:00,0,7.975,3.55,31.54,3.58,,3.58,,,9.02,0.5,,,,226.0,226.0,,,110.0,20.0,,,,,,,3.95,
2013-11-08 07:15:00+00:00,100,7.95,,29.86,2.72,2.83,3.72,2.72,2.83,8.5,,0.03,5.79,2.72,215.0,,135.0,135.0,105.1,14.8,207.5,173.0,45.9,27.4,58.3,9.7,3.76,1.42
2013-11-08 07:30:00+00:00,100,8.85,,27.33,2.75,2.88,3.75,2.75,2.88,9.4,,0.03,5.9,2.75,211.0,,127.5,127.5,104.7,14.3,273.1,190.0,112.6,61.6,121.7,25.5,3.09,1.91
2013-11-08 07:45:00+00:00,100,8.2,,30.03,2.83,2.95,3.75,2.83,2.95,9.07,0.32,0.05,6.0,2.83,208.5,,125.0,125.0,103.7,13.4,226.1,194.4,36.5,24.7,62.7,9.9,3.66,1.0
2013-11-08 08:00:00+00:00,70,9.025,,33.12,4.75,,4.75,,,9.57,,,6.08,,248.5,,,,110.0,20.0,222.3,188.2,43.0,25.8,65.9,12.1,3.67,1.0
2013-11-08 08:15:00+00:00,100,10.063,3.81,33.16,2.9,2.95,3.6,2.9,2.95,10.6,,0.03,6.16,2.9,217.5,220.0,127.5,127.5,110.0,20.0,256.1,207.1,65.1,37.5,74.7,20.7,3.3,1.75
2013-11-08 08:30:00+00:00,70,9.775,,33.04,4.45,,4.45,,,10.32,,,6.22,,235.0,,,,110.0,20.0,242.6,193.5,67.2,38.3,72.8,19.9,3.38,1.92
2013-11-08 08:45:00+00:00,50,10.725,,35.12,6.6,,6.6,,,11.27,,,6.27,,255.0,,,,110.0,20.0,249.2,190.4,78.9,42.8,89.8,26.5,3.28,1.55
2013-11-08 09:00:00+00:00,0,10.875,3.83,35.71,3.75,,3.75,,,11.43,,,,,220.0,220.0,,,110.0,20.0,,,,,,,3.28,
2013-11-08 09:15:00+00:00,100,10.762,4.49,35.99,4.07,,4.07,,,11.3,,,6.36,,217.5,245.0,,,110.0,20.0,257.8,214.4,59.9,33.8,60.0,21.1,3.35,2.39
2013-11-08 09:30:00+00:00,100,10.575,,34.89,4.3,,4.3,,,11.13,,,6.4,,233.5,,,,110.0,20.0,251.7,198.8,72.7,40.9,77.3,24.8,3.3,1.95
2013-11-08 09:45:00+00:00,0,10.4,5.7,34.19,5.72,,5.72,,,10.95,,,,,237.5,238.8,,,110.0,20.0,,,,,,,3.29,
