Time,CS,foF2,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2013-05-07 18:00:00+00:00,100,8.625,24.91,2.72,,2.72,9.18,,5.89,,267.0,,110.0,20.0,332.1,272.6,85.1,44.9,80.8,17.3,2.89,2.54
2013-05-07 18:15:00+00:00,100,9.175,25.21,1.88,,1.88,9.73,,5.75,,264.5,,110.0,20.0,359.4,285.6,105.5,55.5,99.0,24.0,2.75,2.66
2013-05-07 18:30:00+00:00,100,8.975,25.47,3.13,3.78,6.5,9.52,,5.62,3.13,326.0,101.0,110.0,20.0,343.4,293.8,72.1,37.4,71.2,15.8,2.84,2.08
2013-05-07 18:45:00+00:00,100,8.95,25.61,5.0,,5.0,9.5,,5.48,,306.0,,110.0,20.0,349.6,297.1,75.9,39.7,73.1,16.5,2.86,2.32
2013-05-07 19:00:00+00:00,100,8.0,26.23,6.78,,6.78,8.55,,5.34,,323.5,,110.0,20.0,292.3,264.6,40.7,20.7,41.5,7.0,3.28,1.81
2013-05-07 19:15:00+00:00,100,7.425,25.46,1.77,3.85,5.03,7.97,,5.21,1.77,288.5,105.0,110.0,20.0,280.2,257.6,33.4,16.7,35.3,4.9,3.43,1.58
2013-05-07 19:30:00+00:00,0,,,2.5,3.8,,,,,2.5,,100.0,,,,,,,,,,
2013-05-07 19:45:00+00:00,100,4.0,15.72,2.42,2.95,3.17,4.55,,4.97,2.42,246.0,104.0,110.0,20.0,235.4,224.9,15.2,10.6,16.3,0.8,3.93,1.6
2013-05-07 20:00:00+00:00,100,3.5,13.77,2.47,,2.47,4.05,,4.86,,231.0,,110.0,20.0,228.4,215.7,18.3,10.6,18.7,0.7,3.93,1.93
2013-05-07 20:15:00+00:00,100,5.5,21.69,3.03,,3.03,6.05,,4.75,,237.0,,110.0,20.0,234.4,224.3,15.0,10.6,17.2,1.6,3.94,1.21
2013-05-07 20:30:00+00:00,100,6.375,21.26,2.95,,2.95,6.93,,4.66,,242.0,,110.0,20.0,274.9,244.8,43.0,22.9,39.5,4.8,3.34,3.01
2013-05-07 20:45:00+00:00,100,6.75,22.47,2.47,,2.47,7.3,,4.56,,252.0,,110.0,20.0,280.7,252.7,40.2,21.2,38.2,5.0,3.33,2.51
2013-05-07 21:00:00+00:00,100,5.125,19.35,2.65,,2.65,5.68,,4.48,,252.0,,110.0,20.0,251.4,239.4,17.8,10.6,20.2,1.4,3.78,1.26
2013-05-07 21:15:00+00:00,100,6.575,20.57,2.22,,2.22,7.13,,4.39,,244.5,,110.0,20.0,295.1,253.5,59.2,31.4,54.2,6.9,3.13,3.03
2013-05-07 21:30:00+00:00,100,7.25,20.59,1.67,2.03,2.45,7.8,,4.31,1.67,252.0,102.0,110.0,20.0,341.4,274.5,94.4,50.5,83.5,13.4,2.84,3.7
2013-05-07 21:45:00+00:00,100,5.875,18.06,1.7,3.65,3.3,6.43,,4.23,1.7,277.0,98.0,110.0,20.0,315.0,274.1,58.4,31.3,53.3,5.6,3.07,3.12
2013-05-07 22:00:00+00:00,100,6.825,21.17,1.73,3.55,5.78,7.38,,4.16,1.73,340.0,101.0,110.0,20.0,316.2,282.0,49.8,25.6,50.0,6.3,3.1,1.96
2013-05-07 22:15:00+00:00,100,6.05,20.03,2.45,3.6,5.63,6.6,,4.08,2.45,334.5,98.0,110.0,20.0,290.4,265.1,36.8,18.8,37.5,3.7,3.31,1.85
2013-05-07 22:30:00+00:00,100,6.55,18.88,2.53,3.22,5.88,7.1,,4.01,2.53,377.5,103.0,110.0,20.0,357.1,308.1,71.1,36.9,70.3,8.3,2.88,2.08
2013-05-07 23:00:00+00:00,100,5.8,16.61,2.8,,2.8,6.35,,3.87,,289.5,,110.0,20.0,336.7,287.5,70.4,37.3,65.8,6.5,2.86,2.73
2013-05-07 23:15:00+00:00,100,3.85,13.3,1.73,2.28,3.0,4.4,,3.81,1.73,298.5,100.0,110.0,20.0,277.0,255.6,31.0,15.6,34.0,1.3,3.45,1.48
2013-05-07 23:30:00+00:00,100,6.275,17.0,1.73,2.15,2.83,6.82,,3.74,1.73,302.0,101.0,110.0,20.0,371.1,305.3,93.8,50.2,85.5,10.1,2.71,3.14
2013-05-07 23:45:00+00:00,100,2.975,10.19,1.77,3.33,1.77,3.53,,3.68,2.42,309.5,98.0,110.0,20.0,288.7,268.6,29.3,14.3,38.2,0.7,3.42,1.0
2013-05-08 00:00:00+00:00,100,6.3,16.94,3.1,,3.1,6.85,,3.61,,317.0,,110.0,20.0,377.4,312.3,93.2,49.5,86.8,10.1,2.69,2.79
2013-05-08 00:15:00+00:00,100,6.25,15.55,2.42,,2.42,6.8,,3.55,,309.5,,110.0,20.0,404.8,330.7,107.2,55.1,106.2,11.2,2.49,2.06
2013-05-08 00:30:00+00:00,100,6.2,16.62,1.6,1.85,3.3,6.75,,3.49,1.6,320.5,102.0,110.0,20.0,367.4,308.7,84.6,44.4,81.5,8.9,2.68,2.34
2013-05-08 00:45:00+00:00,100,6.175,16.92,2.47,,2.47,6.75,0.03,3.44,,307.0,,110.0,20.0,367.0,305.8,87.9,46.3,83.6,9.2,2.74,2.49
2013-05-08 01:00:00+00:00,100,6.225,16.94,1.9,,1.9,6.78,,3.38,,294.5,,110.0,20.0,369.4,303.2,94.8,50.0,89.1,10.0,2.72,2.64
2013-05-08 01:15:00+00:00,100,3.775,12.89,3.15,,3.15,4.32,,3.34,,311.0,,110.0,20.0,276.4,252.4,34.7,17.5,37.6,1.4,3.42,1.53
2013-05-08 01:30:00+00:00,100,6.325,16.98,2.58,,2.58,6.88,,3.31,,299.5,,110.0,20.0,374.1,304.2,99.8,53.1,92.0,10.9,2.68,2.93
2013-05-08 01:45:00+00:00,100,6.3,17.59,1.83,,1.83,6.85,,3.29,,284.5,,110.0,20.0,355.3,293.8,88.0,46.5,82.9,9.5,2.79,2.62
2013-05-08 02:00:00+00:00,100,5.45,17.58,4.8,,4.8,6.0,,3.29,,339.5,,110.0,20.0,291.7,261.5,44.0,22.4,45.7,3.5,3.23,1.74
2013-05-08 02:15:00+00:00,100,6.2,16.02,3.03,,3.03,6.75,,3.31,,282.0,,110.0,20.0,382.6,311.2,102.9,53.1,102.7,10.7,2.59,2.03
2013-05-08 02:30:00+00:00,100,3.6,12.89,2.83,,2.83,4.15,,3.36,,274.5,,110.0,20.0,253.4,230.5,32.3,16.6,35.7,1.2,3.58,1.54
2013-05-08 02:45:00+00:00,100,6.175,17.86,2.78,,2.78,6.72,,3.42,,277.0,,110.0,20.0,328.1,268.3,85.3,45.3,81.7,9.0,2.89,2.5
2013-05-08 03:00:00+00:00,70,5.275,17.23,2.7,,2.7,5.82,,3.52,,277.0,,110.0,20.0,280.8,244.8,51.1,26.9,57.8,4.1,3.27,1.49
2013-05-08 03:15:00+00:00,70,6.425,18.6,2.6,,2.6,6.97,,3.63,,265.0,,110.0,20.0,317.1,248.4,97.6,52.4,95.9,11.4,2.9,2.33
2013-05-08 03:30:00+00:00,70,5.65,18.81,3.08,,3.08,6.2,,3.77,,262.0,,110.0,20.0,258.6,215.1,59.8,32.6,70.7,5.8,3.33,1.45
2013-05-08 03:45:00+00:00,70,4.725,17.74,2.72,,2.72,5.28,,3.92,,249.5,,110.0,20.0,221.3,192.7,34.3,20.7,56.3,2.8,3.76,1.0
2013-05-08 04:00:00+00:00,70,6.75,21.25,3.2,,3.2,7.3,,4.08,,247.0,,110.0,20.0,270.8,210.0,84.5,46.5,87.4,11.4,3.15,2.09
2013-05-08 04:15:00+00:00,70,5.625,20.09,3.1,,3.1,6.18,,4.25,,237.0,,110.0,20.0,224.1,186.7,47.2,28.0,67.5,5.1,3.57,1.12
2013-05-08 04:30:00+00:00,70,6.375,22.08,3.13,,3.13,6.93,,4.42,,234.5,,110.0,20.0,234.6,192.6,55.1,32.1,70.6,7.3,3.46,1.36
2013-05-08 05:15:00+00:00,50,7.3,23.6,6.18,,6.18,7.85,,4.87,,297.0,,110.0,20.0,241.0,178.0,83.2,45.3,95.5,13.0,3.23,1.65
2013-05-08 05:30:00+00:00,50,8.6,26.7,6.03,,6.03,9.15,,4.98,,291.0,,110.0,20.0,267.6,196.1,95.0,51.7,104.0,20.5,3.11,1.69
2013-05-08 05:45:00+00:00,50,9.55,27.22,2.75,2.9,6.15,10.1,,5.08,2.75,290.0,115.0,100.7,10.5,299.2,203.7,128.6,70.7,134.3,34.2,2.85,1.93
2013-05-08 06:00:00+00:00,50,9.475,29.29,6.15,,6.15,10.02,,5.16,,282.5,,110.0,20.0,268.9,198.2,94.3,51.5,101.9,24.8,3.09,1.71
2013-05-08 06:15:00+00:00,70,7.425,27.74,5.38,,5.38,8.02,0.05,5.22,,270.0,,110.0,20.0,209.4,163.7,51.1,29.3,82.2,9.1,3.74,1.0
2013-05-08 06:30:00+00:00,50,7.45,27.1,5.95,,5.95,8.0,,5.28,,268.5,,110.0,20.0,206.1,156.4,59.5,32.8,86.4,10.0,3.64,1.1
2013-05-08 06:45:00+00:00,50,7.975,28.91,6.85,,6.85,8.52,,5.32,,277.5,,110.0,20.0,202.1,155.1,58.6,31.8,75.8,11.0,3.63,1.31
2013-05-08 07:00:00+00:00,70,8.0,28.68,5.7,,5.7,8.55,,5.36,,268.5,,110.0,20.0,215.9,165.7,58.0,33.1,90.4,11.8,3.59,1.0
2013-05-08 07:15:00+00:00,50,9.825,32.42,6.95,,6.95,10.38,,5.4,,297.0,,110.0,20.0,243.6,183.1,75.3,40.8,106.9,21.6,3.3,1.03
2013-05-08 07:30:00+00:00,50,10.55,34.02,6.5,,6.5,11.1,,5.45,,271.0,,110.0,20.0,253.8,190.5,83.2,45.7,94.2,27.5,3.22,1.53
2013-05-08 07:45:00+00:00,50,10.55,31.84,6.72,,6.72,11.1,,5.51,,278.5,,110.0,20.0,275.8,197.7,104.0,56.8,110.0,33.8,3.02,1.76
2013-05-08 08:00:00+00:00,70,10.425,32.21,6.03,,6.03,10.98,,5.59,,276.0,,110.0,20.0,270.0,199.6,92.8,51.8,98.6,30.4,3.09,1.73
2013-05-08 08:15:00+00:00,100,10.525,31.73,5.95,,5.95,11.07,0.2,8.01,,285.0,,110.0,20.0,269.5,200.3,85.7,49.1,125.6,,3.02,1.05
2013-05-08 08:30:00+00:00,70,8.65,30.75,6.13,,6.13,9.23,0.03,5.77,,287.5,,110.0,20.0,221.7,167.8,60.5,34.6,93.6,14.5,3.56,1.0
2013-05-08 08:45:00+00:00,70,10.775,32.53,6.05,,6.05,11.32,,5.87,,282.5,,110.0,20.0,278.4,203.8,99.3,55.6,102.8,34.7,3.02,1.85
2013-05-08 09:00:00+00:00,70,10.175,32.39,5.72,,5.72,10.73,,5.99,,272.0,,110.0,20.0,257.3,194.1,82.4,47.2,89.2,26.5,3.18,1.72
2013-05-08 09:15:00+00:00,50,10.2,30.12,6.5,,6.5,10.75,,6.1,,261.0,,110.0,20.0,287.7,194.6,126.3,69.3,133.9,37.9,2.95,1.96
2013-05-08 09:30:00+00:00,50,10.275,30.29,7.1,,7.1,10.82,,6.2,,302.5,,110.0,20.0,278.3,194.4,108.9,59.6,116.7,33.6,2.95,1.64
2013-05-08 09:45:00+00:00,50,9.875,29.64,6.93,,6.93,10.43,,6.3,,302.5,,110.0,20.0,271.9,189.7,106.1,58.6,114.3,30.5,3.0,1.66
2013-05-08 10:00:00+00:00,70,9.8,28.6,6.03,,6.03,10.35,,6.39,,279.5,,110.0,20.0,288.3,197.3,121.2,67.6,127.1,34.3,2.92,1.93
2013-05-08 10:15:00+00:00,50,9.725,28.64,7.13,,7.13,10.27,,6.46,,324.5,,110.0,20.0,276.3,189.6,111.1,61.1,120.2,30.8,2.94,1.62
2013-05-08 10:30:00+00:00,50,9.7,27.48,7.5,,7.5,10.25,,6.52,,338.5,,110.0,20.0,292.5,194.0,129.6,70.9,137.4,35.2,2.83,1.79
2013-05-08 10:45:00+00:00,70,9.85,26.98,6.1,,6.1,10.4,,6.55,,322.5,,110.0,20.0,314.2,212.8,132.6,74.2,135.8,38.4,2.74,1.86
2013-05-08 11:00:00+00:00,50,10.125,27.86,7.35,,7.35,10.68,,6.57,,341.0,,110.0,20.0,308.1,205.7,134.1,73.4,139.0,39.9,2.75,1.77
2013-05-08 11:15:00+00:00,50,10.0,28.76,6.95,,6.95,10.55,,6.57,,325.0,,110.0,20.0,288.6,198.2,116.4,64.0,123.1,34.2,2.88,1.65
2013-05-08 11:30:00+00:00,50,10.3,28.56,6.5,,6.5,10.85,,6.55,,324.5,,110.0,20.0,306.9,212.9,121.8,67.5,125.4,38.4,2.77,1.71
2013-05-08 11:45:00+00:00,50,10.575,29.86,6.82,,6.82,11.13,,6.52,,332.5,,110.0,20.0,300.5,211.1,115.6,63.7,120.1,38.3,2.82,1.64
2013-05-08 12:00:00+00:00,50,9.725,30.13,6.4,,6.4,10.27,,6.49,,314.5,,110.0,20.0,263.7,193.3,86.6,48.7,108.1,25.2,3.1,1.23
2013-05-08 12:15:00+00:00,50,10.5,30.39,7.6,,7.6,11.05,,6.45,,331.0,,110.0,20.0,287.0,199.9,113.4,61.5,120.5,36.3,2.89,1.62
2013-05-08 12:30:00+00:00,50,10.85,30.43,6.5,,6.5,11.4,,6.41,,311.0,,110.0,20.0,307.6,216.8,120.5,66.3,123.3,41.8,2.81,1.79
2013-05-08 12:45:00+00:00,70,10.6,31.85,6.0,,6.0,11.15,,6.38,,307.5,,110.0,20.0,282.7,212.6,91.2,51.6,97.7,31.7,3.0,1.6
2013-05-08 13:00:00+00:00,50,10.825,32.14,6.5,,6.5,11.38,,6.35,,311.0,,110.0,20.0,286.2,211.5,97.1,53.6,105.3,34.2,2.97,1.51
2013-05-08 13:15:00+00:00,50,10.975,32.66,6.5,,6.5,11.52,,6.34,,307.0,,110.0,20.0,284.4,211.4,95.4,52.3,104.1,34.3,2.98,1.49
2013-05-08 13:30:00+00:00,50,11.2,33.89,6.5,,6.5,11.75,,6.33,,298.5,,110.0,20.0,280.9,210.9,92.7,50.8,100.5,34.7,3.03,1.54
2013-05-08 13:45:00+00:00,50,11.175,34.65,5.93,,5.93,11.73,,6.33,,280.0,,110.0,20.0,273.7,210.6,85.0,47.4,90.6,32.2,3.1,1.71
2013-05-08 14:00:00+00:00,50,11.05,34.03,6.15,,6.15,11.6,,6.35,,278.5,,110.0,20.0,275.2,209.1,88.6,48.7,95.3,32.3,3.08,1.64
2013-05-08 14:15:00+00:00,50,10.625,33.38,6.03,,6.03,11.18,,6.37,,276.0,,110.0,20.0,267.2,204.3,83.8,46.1,93.5,28.3,3.14,1.54
2013-05-08 14:30:00+00:00,50,10.325,32.31,6.05,,6.05,10.88,,6.4,,279.5,,110.0,20.0,267.5,203.9,84.4,46.2,95.3,26.8,3.13,1.5
2013-05-08 14:45:00+00:00,50,10.775,32.94,6.07,,6.07,11.32,,6.43,,280.0,,110.0,20.0,278.1,210.3,91.9,50.0,97.8,31.4,3.06,1.71
2013-05-08 15:00:00+00:00,50,10.425,33.75,5.68,,5.68,10.98,,6.46,,276.0,,110.0,20.0,261.2,207.6,71.5,39.3,90.0,23.6,3.24,1.23
2013-05-08 15:15:00+00:00,50,10.55,33.89,6.1,,6.1,11.1,,6.49,,271.0,,110.0,20.0,262.5,205.0,77.6,41.9,91.4,25.4,3.21,1.4
2013-05-08 15:30:00+00:00,50,9.675,32.35,5.07,,5.07,10.23,,6.51,,262.0,,110.0,20.0,250.2,203.3,62.7,34.8,81.7,18.1,3.34,1.18
2013-05-08 15:45:00+00:00,50,10.375,32.96,2.45,2.58,6.53,10.93,,6.52,2.45,272.0,122.5,103.0,12.9,259.3,197.7,82.3,44.1,95.5,25.8,3.18,1.42
2013-05-08 16:00:00+00:00,50,10.175,33.1,2.72,3.0,6.05,10.73,,6.52,2.72,263.5,125.0,110.0,20.0,259.2,203.7,76.3,40.8,86.7,22.8,3.25,1.55
2013-05-08 16:15:00+00:00,70,9.45,31.82,3.47,,3.47,10.0,,6.5,,252.0,,110.0,20.0,256.3,219.6,51.3,29.0,63.2,14.5,3.37,1.32
2013-05-08 16:30:00+00:00,50,10.025,32.38,5.53,,5.53,10.57,,6.46,,248.5,,110.0,20.0,264.7,209.2,77.7,41.5,82.5,22.3,3.23,1.85
2013-05-08 16:45:00+00:00,70,9.45,31.41,2.9,,2.9,10.0,,6.41,,246.0,,110.0,20.0,263.9,224.5,55.9,30.8,60.6,15.0,3.32,1.77
2013-05-08 17:00:00+00:00,50,9.275,31.13,2.47,2.8,3.5,9.82,,6.33,2.47,244.5,111.0,110.0,20.0,259.6,221.4,54.5,29.6,60.7,13.9,3.36,1.61
2013-05-08 17:15:00+00:00,50,9.45,31.36,1.73,2.15,2.72,10.0,,6.24,1.73,243.5,108.0,110.0,20.0,267.7,229.9,54.4,29.5,56.1,14.2,3.32,1.97
2013-05-08 17:30:00+00:00,70,9.925,31.5,2.67,,2.67,10.48,,6.14,,242.0,,110.0,20.0,284.4,237.5,67.3,35.9,65.9,18.6,3.17,2.3
2013-05-08 17:45:00+00:00,50,7.975,28.91,5.45,,5.45,8.52,,6.02,,256.0,,110.0,20.0,247.9,223.7,34.8,17.7,37.8,6.1,3.63,1.55
2013-05-08 18:00:00+00:00,100,8.625,29.9,1.73,1.95,2.63,9.18,,5.89,1.73,237.0,106.0,110.0,20.0,263.1,236.2,38.7,20.4,38.0,8.0,3.47,2.2
2013-05-08 18:15:00+00:00,100,9.175,29.7,2.53,,2.53,9.73,,5.75,,231.0,,110.0,20.0,286.4,243.0,61.8,32.7,56.6,14.1,3.24,3.03
2013-05-08 18:30:00+00:00,100,8.425,28.21,1.73,1.95,2.53,8.98,,5.62,1.73,232.5,105.0,110.0,20.0,274.4,240.0,49.1,26.0,45.5,9.5,3.35,2.83
2013-05-08 18:45:00+00:00,100,8.175,27.16,1.73,2.55,2.78,8.73,,5.48,1.73,234.5,104.0,110.0,20.0,276.4,241.3,50.0,26.6,45.5,9.1,3.32,3.13
2013-05-08 19:00:00+00:00,100,7.975,25.16,1.73,1.95,2.47,8.52,,5.34,1.73,226.0,107.0,110.0,20.0,293.5,242.5,72.1,38.5,64.3,12.4,3.15,3.54
2013-05-08 19:15:00+00:00,100,7.675,23.6,2.55,,2.55,8.23,,5.21,,229.5,,110.0,20.0,302.5,247.1,78.2,41.9,68.8,12.5,3.08,3.83
2013-05-08 19:30:00+00:00,100,7.6,22.18,1.85,,1.85,8.15,,5.09,,222.0,,110.0,20.0,323.5,249.7,104.6,55.3,94.5,16.2,2.92,3.24
2013-05-08 19:45:00+00:00,100,7.05,21.2,2.75,,2.75,7.6,,4.97,,244.5,,110.0,20.0,314.3,259.7,76.9,41.6,66.5,10.4,3.01,4.31
2013-05-08 20:00:00+00:00,0,7.075,20.04,1.73,1.92,2.67,7.63,,,1.73,247.0,105.0,110.0,20.0,,,,,,,2.83,
2013-05-08 20:15:00+00:00,100,7.125,20.05,2.65,,2.65,7.68,,4.75,,259.5,,110.0,20.0,347.3,279.8,95.0,51.3,82.7,13.1,2.81,4.14
2013-05-08 20:30:00+00:00,100,7.025,19.91,1.73,1.95,2.85,7.57,,4.66,1.73,269.5,103.0,110.0,20.0,345.4,284.2,86.7,46.7,76.6,11.7,2.83,3.77
2013-05-08 20:45:00+00:00,100,3.85,13.71,2.78,,2.78,4.4,,4.56,,270.0,,110.0,20.0,264.4,245.7,27.0,13.9,28.2,1.1,3.56,1.77
2013-05-08 21:00:00+00:00,100,3.825,13.3,2.08,2.75,2.65,4.38,,4.48,2.08,283.5,103.0,110.0,20.0,274.6,253.8,30.2,15.3,33.0,1.2,3.48,1.5
2013-05-08 21:15:00+00:00,100,6.575,18.66,2.63,,2.63,7.13,,4.39,,289.5,,110.0,20.0,349.6,293.5,80.2,42.5,74.3,9.5,2.84,2.85
2013-05-08 21:30:00+00:00,100,6.675,19.17,1.73,1.92,5.32,7.22,,4.31,1.73,360.0,101.0,110.0,20.0,350.9,303.5,68.8,35.6,68.3,8.3,2.87,2.05
2013-05-08 21:45:00+00:00,100,6.9,19.25,1.73,1.92,2.83,7.45,,4.23,1.73,304.5,100.0,110.0,20.0,360.1,303.5,81.4,42.9,77.0,10.6,2.79,2.55
2013-05-08 22:00:00+00:00,100,5.25,17.05,1.83,2.15,3.42,5.8,,4.16,1.83,314.5,101.0,110.0,20.0,301.7,274.7,39.9,19.8,44.0,3.0,3.25,1.38
2013-05-08 22:15:00+00:00,100,5.0,17.18,1.73,1.95,3.0,5.55,,4.08,1.73,307.0,97.0,110.0,20.0,289.4,269.6,29.8,14.0,36.8,2.0,3.44,1.0
2013-05-08 22:30:00+00:00,100,3.55,12.36,1.73,2.88,2.95,4.1,,4.01,1.73,301.0,101.0,110.0,20.0,272.8,252.0,30.0,15.2,32.4,1.0,3.48,1.57
2013-05-08 22:45:00+00:00,100,5.875,18.81,1.7,1.9,5.28,6.43,,3.94,1.7,348.5,101.0,110.0,20.0,300.5,271.9,41.7,21.3,42.7,3.9,3.2,1.81
2013-05-08 23:00:00+00:00,100,3.45,11.66,1.77,2.95,2.03,4.0,,3.87,1.77,288.5,105.0,110.0,20.0,286.1,262.7,34.0,17.3,37.8,1.1,3.38,1.43
2013-05-08 23:15:00+00:00,100,3.225,11.06,2.47,3.33,2.5,3.78,,3.81,2.47,306.0,105.0,110.0,20.0,279.6,256.8,32.8,16.4,37.3,0.9,3.43,1.33
2013-05-08 23:30:00+00:00,100,5.575,16.81,2.92,,2.92,6.13,,3.74,,324.5,,110.0,20.0,332.3,295.4,54.3,27.5,57.7,4.6,3.02,1.59
2013-05-08 23:45:00+00:00,100,6.65,17.91,2.65,,2.65,7.2,,3.68,,314.5,,110.0,20.0,377.2,313.7,91.3,48.1,86.6,11.0,2.69,2.52
2013-05-09 00:00:00+00:00,100,5.3,15.69,2.63,,2.63,5.85,,3.61,,309.5,,110.0,20.0,336.3,294.7,60.8,30.9,63.1,4.6,2.96,1.74
2013-05-09 00:15:00+00:00,100,6.8,19.06,2.53,,2.53,7.35,,3.55,,303.5,,110.0,20.0,359.5,304.0,80.0,42.0,77.0,10.1,2.8,2.35
2013-05-09 00:30:00+00:00,100,5.075,15.7,2.7,,2.7,5.63,,3.49,,294.5,,110.0,20.0,314.2,277.9,52.7,27.1,53.7,3.7,3.09,1.88
2013-05-09 00:45:00+00:00,100,4.925,15.89,2.63,,2.63,5.47,,3.44,,282.5,,110.0,20.0,297.8,267.0,44.8,23.1,45.6,3.0,3.23,1.89
2013-05-09 01:00:00+00:00,100,4.875,17.2,3.3,,3.3,5.43,,3.38,,294.5,,110.0,20.0,273.4,254.8,27.7,13.3,33.0,1.8,3.53,1.08
2013-05-09 01:15:00+00:00,100,6.075,16.45,1.77,,1.77,6.63,,3.34,,267.0,,110.0,20.0,356.2,291.0,93.7,48.0,91.9,9.2,2.71,2.14
2013-05-09 01:30:00+00:00,0,6.625,18.31,2.63,,2.63,7.18,,3.31,,279.5,,110.0,20.0,357.0,289.7,95.5,51.2,85.4,11.4,2.76,3.48
2013-05-09 01:45:00+00:00,100,6.4,18.46,2.63,,2.63,6.95,,3.29,,283.5,,110.0,20.0,339.2,283.8,79.1,42.0,73.5,8.9,2.88,2.82
2013-05-09 02:00:00+00:00,100,6.425,18.17,2.67,,2.67,6.97,,3.29,,282.0,,110.0,20.0,345.4,285.3,85.8,45.6,79.6,9.7,2.83,2.84
2013-05-09 02:15:00+00:00,100,6.25,17.02,2.67,,2.67,6.8,,3.31,,277.0,,110.0,20.0,346.6,285.0,88.1,46.3,84.2,9.4,2.72,2.45
2013-05-09 02:30:00+00:00,100,6.025,17.09,2.53,,2.53,6.57,,3.36,,262.0,,110.0,20.0,335.6,270.5,92.5,49.1,86.0,9.2,2.84,2.84
2013-05-09 02:45:00+00:00,100,6.2,17.74,3.05,,3.05,6.75,,3.42,,279.5,,110.0,20.0,335.0,271.3,90.8,48.4,86.5,9.7,2.86,2.57
2013-05-09 03:00:00+00:00,70,5.275,16.07,2.83,,2.83,5.82,,3.52,,268.5,,110.0,20.0,297.3,246.7,71.4,37.6,74.1,5.6,3.05,1.93
2013-05-09 03:15:00+00:00,70,5.0,16.22,2.8,,2.8,5.55,,3.63,,264.5,,110.0,20.0,269.1,225.3,59.7,31.6,72.1,4.4,3.24,1.32
2013-05-09 03:30:00+00:00,70,4.525,16.9,2.5,,2.5,5.18,0.1,3.77,,261.0,,110.0,20.0,231.5,205.4,32.2,19.2,53.0,2.4,3.73,1.0
2013-05-09 03:45:00+00:00,50,5.8,18.29,2.47,3.17,3.15,6.35,,3.92,2.47,252.5,115.0,110.0,20.0,267.1,209.5,78.8,43.2,86.4,7.9,3.15,1.81
2013-05-09 04:00:00+00:00,0,,,2.45,3.22,,,,,2.45,,111.0,,,,,,,,,,
2013-05-09 04:30:00+00:00,70,7.325,23.76,3.4,,3.4,7.88,,4.42,,248.5,,110.0,20.0,260.1,208.5,70.3,40.0,78.6,11.8,3.24,1.77
2013-05-09 04:45:00+00:00,70,3.9,15.65,3.3,,3.3,4.45,,4.58,,232.5,,110.0,20.0,177.4,141.7,36.9,22.9,57.3,2.1,4.01,1.26
2013-05-09 05:00:00+00:00,50,7.7,27.61,5.05,,5.05,8.25,,4.73,,243.5,,110.0,20.0,220.9,178.0,55.0,30.4,73.3,10.0,3.59,1.19
2013-05-09 05:15:00+00:00,50,8.05,25.4,6.03,,6.03,8.6,,4.87,,265.0,,110.0,20.0,262.6,190.1,99.7,54.7,105.6,18.7,3.15,2.05
2013-05-09 05:30:00+00:00,70,7.875,26.22,4.82,,4.82,8.43,,4.98,,248.5,,110.0,20.0,241.3,184.7,73.8,41.4,87.9,14.0,3.33,1.52
2013-05-09 05:45:00+00:00,50,7.95,25.37,6.15,,6.15,8.5,,5.08,,275.0,,110.0,20.0,252.7,182.2,94.7,52.0,102.9,17.5,3.19,1.87
2013-05-09 06:00:00+00:00,50,7.85,25.02,6.28,,6.28,8.4,,5.16,,271.0,,110.0,20.0,258.1,181.6,104.1,57.4,111.7,18.7,3.19,2.01
2013-05-09 06:15:00+00:00,50,7.625,23.54,6.05,,6.05,8.18,,5.22,,286.0,,110.0,20.0,267.5,183.0,114.9,63.6,123.7,19.5,3.09,2.04
2013-05-09 06:30:00+00:00,50,7.6,23.65,6.1,,6.1,8.18,0.03,5.28,,318.5,,110.0,20.0,249.3,174.6,93.8,51.6,112.7,16.0,3.11,1.45
2013-05-09 06:45:00+00:00,50,7.9,24.13,6.03,,6.03,8.45,,5.32,,302.5,,110.0,20.0,261.2,180.9,103.3,57.3,114.6,19.1,3.05,1.69
2013-05-09 07:00:00+00:00,50,8.1,23.85,6.1,,6.1,8.65,,5.36,,310.0,,110.0,20.0,275.5,186.3,115.8,64.1,125.7,22.3,2.94,1.76
2013-05-09 07:15:00+00:00,50,8.625,25.76,6.5,,6.5,9.18,,5.4,,315.0,,110.0,20.0,270.2,186.0,109.1,60.0,118.8,23.8,2.99,1.7
2013-05-09 07:30:00+00:00,50,8.85,27.33,6.07,,6.07,9.4,,5.45,,297.5,,110.0,20.0,261.2,187.0,94.1,52.6,106.0,22.2,3.09,1.55
2013-05-09 07:45:00+00:00,50,8.775,27.41,6.57,,6.57,9.32,,5.51,,280.0,,110.0,20.0,255.4,178.2,101.4,55.9,110.5,22.9,3.12,1.78
2013-05-09 08:00:00+00:00,50,9.1,26.81,6.25,,6.25,9.65,,5.59,,292.5,,110.0,20.0,279.1,191.9,113.4,62.8,121.3,27.7,2.95,1.75
2013-05-09 08:15:00+00:00,50,9.3,27.91,6.15,,6.15,9.85,,5.67,,293.5,,110.0,20.0,272.7,192.5,102.6,57.3,111.3,26.6,3.0,1.64
