Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hF2,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2012-08-08 11:00:00+00:00,50,9.825,,31.02,9.23,,9.23,10.38,,5.82,,356.0,,,110.0,20.0,227.5,165.6,82.1,44.7,92.5,22.9,3.16,1.7
2012-08-08 11:15:00+00:00,0,9.925,5.38,31.3,5.4,,5.4,10.48,,,,303.0,303.0,,110.0,20.0,,,,,,,3.15,
2012-08-08 11:45:00+00:00,70,9.9,,30.53,6.0,,6.0,10.45,,5.76,,293.0,,,110.0,20.0,267.2,196.2,91.4,51.9,98.4,27.5,3.08,1.67
2012-08-08 12:00:00+00:00,50,9.8,,29.23,6.55,,6.55,10.35,,5.72,,290.0,,,110.0,20.0,278.4,192.9,113.5,62.9,119.3,32.0,2.98,1.88
2012-08-08 12:30:00+00:00,70,9.375,,27.83,5.78,,5.78,9.93,,5.64,,293.0,,,110.0,20.0,278.2,198.1,102.9,58.0,109.8,27.4,2.97,1.7
2012-08-08 12:45:00+00:00,70,9.475,,26.93,5.25,,5.25,10.02,,5.6,,303.0,,,110.0,20.0,302.4,213.2,118.7,67.5,121.4,32.4,2.84,2.01
2012-08-08 13:00:00+00:00,70,9.35,,26.7,4.8,,4.8,9.9,,5.56,,308.0,,,110.0,20.0,303.0,220.8,109.0,63.3,110.9,29.8,2.86,2.03
2012-08-08 13:30:00+00:00,70,9.55,,28.75,2.97,3.15,6.05,10.1,,5.51,2.97,302.0,,115.0,100.8,10.6,272.5,192.4,101.7,57.3,107.8,28.2,3.01,1.64
2012-08-08 14:00:00+00:00,50,7.6,,26.58,2.95,3.15,6.18,8.15,,5.5,2.95,293.0,,115.0,100.9,10.7,217.6,151.9,82.9,46.9,94.5,14.4,3.5,1.72
2012-08-08 14:15:00+00:00,0,7.575,3.83,26.01,3.05,3.13,3.72,8.13,,,,220.0,224.0,120.0,100.4,10.2,,,,,,,3.43,
2012-08-08 14:30:00+00:00,0,7.85,4.07,27.83,2.88,2.95,3.97,8.4,,,,230.0,232.0,120.0,100.5,10.3,,,,,,,3.55,
2012-08-08 14:45:00+00:00,70,9.6,,29.71,5.07,,5.07,10.15,,5.58,,278.0,,,110.0,20.0,272.3,208.8,85.3,48.0,90.9,24.0,3.1,1.79
2012-08-08 15:00:00+00:00,70,9.3,,30.22,5.13,,5.13,9.85,,5.63,,273.0,,,110.0,20.0,255.4,201.8,70.6,39.9,87.1,19.0,3.25,1.34
2012-08-08 15:15:00+00:00,100,7.825,,29.03,3.4,,3.4,8.4,0.03,5.68,,204.0,,,110.0,20.0,228.9,202.8,31.5,21.3,56.3,7.9,3.71,1.0
2012-08-08 15:30:00+00:00,0,8.7,3.7,27.02,3.55,,3.55,9.25,,,,235.0,238.0,,110.0,20.0,,,,,,,3.11,
2012-08-08 15:45:00+00:00,70,8.85,,27.62,3.25,,3.25,9.4,,5.8,,223.0,,,110.0,20.0,275.3,218.2,78.5,44.0,83.6,18.8,3.12,1.92
2012-08-08 16:00:00+00:00,100,8.762,3.36,28.23,2.9,,2.9,9.3,,5.86,,216.0,233.0,,110.0,20.0,271.9,222.7,69.8,38.8,65.3,15.9,3.23,2.92
2012-08-08 16:15:00+00:00,70,7.7,,28.45,3.42,,3.42,8.27,0.03,5.91,,260.0,,,110.0,20.0,234.5,209.6,32.4,20.3,53.0,7.2,3.69,1.0
2012-08-08 16:30:00+00:00,50,7.225,,25.87,2.72,3.65,3.72,7.78,,5.94,2.72,239.0,,112.0,110.0,20.0,229.4,194.0,47.3,26.8,63.2,7.9,3.58,1.16
2012-08-08 16:45:00+00:00,70,7.9,,23.98,3.75,,3.75,8.45,,5.96,,234.0,,,110.0,20.0,287.1,213.4,103.2,55.7,107.4,18.3,3.04,2.1
2012-08-08 17:00:00+00:00,70,7.9,,24.86,2.97,,2.97,8.45,,5.96,,243.0,,,110.0,20.0,276.7,224.6,73.4,39.9,77.7,13.4,3.15,1.89
2012-08-08 17:15:00+00:00,50,7.85,,24.69,2.65,3.08,3.1,8.4,,5.95,2.65,255.0,,120.0,110.0,20.0,282.9,231.3,73.3,39.4,76.7,13.0,3.15,1.91
2012-08-08 17:30:00+00:00,50,8.275,,26.39,1.98,2.92,3.45,8.82,,5.91,1.98,254.0,,115.0,110.0,20.0,281.8,236.6,64.8,34.2,67.5,12.5,3.19,1.86
2012-08-08 17:45:00+00:00,50,8.25,,26.02,3.03,,3.03,8.8,,5.86,,249.0,,,110.0,20.0,291.9,244.9,67.2,35.6,65.0,12.6,3.15,2.39
2012-08-08 18:00:00+00:00,100,7.975,,24.39,2.13,,2.13,8.52,,5.79,,239.0,,,110.0,20.0,303.6,248.6,78.3,41.5,72.3,13.6,3.06,2.92
2012-08-08 18:15:00+00:00,100,8.175,,25.16,2.83,,2.83,8.73,,5.7,,250.0,,,110.0,20.0,309.3,259.2,71.5,37.8,66.3,13.0,3.08,2.84
2012-08-08 18:30:00+00:00,100,8.05,,25.53,2.45,,2.45,8.6,,5.6,,244.0,,,110.0,20.0,295.1,252.7,60.4,32.0,55.8,10.6,3.17,2.88
2012-08-08 18:45:00+00:00,100,7.8,,25.22,2.92,,2.92,8.35,,5.49,,244.0,,,110.0,20.0,289.0,250.8,54.2,29.0,48.7,9.0,3.23,3.38
2012-08-08 19:00:00+00:00,100,7.45,,23.83,2.85,,2.85,8.0,,5.37,,239.0,,,110.0,20.0,289.5,247.2,59.8,32.2,52.3,9.1,3.2,3.99
2012-08-08 19:15:00+00:00,100,7.025,,21.81,2.22,,2.22,7.57,,5.24,,229.0,,,110.0,20.0,300.6,245.8,77.5,41.3,69.2,10.3,3.1,3.51
2012-08-08 19:30:00+00:00,100,6.75,,20.11,2.42,,2.42,7.3,,5.11,,229.0,,,110.0,20.0,314.2,250.2,90.1,48.4,78.4,11.1,2.98,4.13
2012-08-08 19:45:00+00:00,100,6.8,,19.12,2.08,,2.08,7.35,,4.99,,240.0,,,110.0,20.0,341.7,266.6,106.1,56.4,94.6,13.2,2.81,3.51
2012-08-08 20:00:00+00:00,100,6.75,,19.72,4.05,,4.05,7.3,,4.86,,299.0,,,110.0,20.0,338.4,290.9,68.4,36.2,65.2,8.6,2.92,2.48
2012-08-08 20:15:00+00:00,100,6.5,,19.71,2.88,,2.88,7.05,,4.73,,284.0,,,110.0,20.0,323.8,280.8,61.8,32.6,58.7,7.1,3.03,2.52
2012-08-08 20:30:00+00:00,100,6.725,,19.58,3.72,,3.72,7.28,,4.61,,295.0,,,110.0,20.0,339.3,291.3,69.0,36.6,65.0,8.6,2.91,2.63
2012-08-08 20:45:00+00:00,100,6.625,,19.12,2.58,3.03,2.7,7.18,,4.49,2.58,279.0,,110.0,110.0,20.0,331.9,283.5,69.2,36.7,64.4,8.3,2.89,2.8
2012-08-08 21:00:00+00:00,0,8.225,,19.48,2.5,3.0,4.82,8.77,,,2.5,300.0,,109.0,110.0,20.0,,,,,,,2.37,
2012-08-08 21:15:00+00:00,100,6.575,,19.56,2.47,2.92,2.47,7.13,,4.26,2.6,259.0,,108.0,110.0,20.0,324.0,271.8,73.9,39.5,65.8,8.7,2.97,3.56
2012-08-08 21:30:00+00:00,100,3.775,,10.22,2.88,,2.88,4.32,,4.16,,450.0,,,110.0,20.0,385.0,327.8,83.0,41.5,92.3,3.2,2.71,1.4
2012-08-08 21:45:00+00:00,100,6.45,,18.18,2.67,,2.67,7.0,,4.06,,268.0,,,110.0,20.0,348.2,284.3,90.3,48.7,79.1,10.3,2.82,3.98
2012-08-08 22:00:00+00:00,100,6.275,,18.03,2.63,,2.63,6.82,,3.97,,284.0,,,110.0,20.0,342.0,288.6,76.2,40.7,69.5,8.2,2.87,3.11
2012-08-08 22:15:00+00:00,100,6.1,,17.56,2.5,,2.5,6.65,,3.88,,279.0,,,110.0,20.0,340.7,285.9,77.9,41.6,70.8,7.9,2.88,3.19
2012-08-08 22:30:00+00:00,100,3.85,,13.3,2.8,,2.8,4.4,,3.8,,285.0,,,110.0,20.0,275.4,254.1,30.8,15.7,32.6,1.3,3.45,1.67
2012-08-08 22:45:00+00:00,100,5.475,,16.28,2.88,,2.88,6.03,,3.73,,305.0,,,110.0,20.0,332.0,288.6,62.6,32.7,61.6,5.1,2.97,2.16
2012-08-08 23:00:00+00:00,100,5.6,,16.55,3.45,,3.45,6.15,,3.66,,320.0,,,110.0,20.0,336.3,292.6,63.3,33.0,62.5,5.4,2.95,2.12
2012-08-08 23:15:00+00:00,100,5.25,,15.54,2.88,,2.88,5.8,,3.59,,310.0,,,110.0,20.0,333.5,290.5,62.3,32.5,61.6,4.7,2.96,2.1
2012-08-08 23:30:00+00:00,100,4.525,,14.57,3.7,,3.7,5.07,,3.52,,339.0,,,110.0,20.0,300.9,272.2,41.9,21.0,45.1,2.3,3.22,1.53
2012-08-08 23:45:00+00:00,100,5.15,,15.66,3.42,,3.42,5.7,,3.46,,335.0,,,110.0,20.0,329.0,291.1,55.4,28.0,58.6,4.0,3.04,1.62
2012-08-09 00:00:00+00:00,100,4.725,,14.4,3.17,,3.17,5.28,,3.39,,330.0,,,110.0,20.0,322.7,285.8,53.8,27.3,56.4,3.3,3.05,1.69
2012-08-09 00:15:00+00:00,100,4.5,,14.73,3.05,,3.05,5.05,,3.33,,325.0,,,110.0,20.0,303.1,277.1,38.5,18.6,45.9,2.1,3.27,1.09
2012-08-09 00:30:00+00:00,100,3.475,,11.57,2.45,,2.45,4.03,,3.26,,310.0,,,110.0,20.0,300.2,263.2,53.0,29.1,47.4,1.8,3.33,3.61
2012-08-09 00:45:00+00:00,100,5.425,,15.35,2.88,,2.88,5.97,,3.2,,310.0,,,110.0,20.0,351.8,297.0,78.6,41.6,74.9,6.4,2.83,2.5
2012-08-09 01:00:00+00:00,100,4.65,,14.21,2.75,,2.75,5.2,,3.14,,305.0,,,110.0,20.0,318.2,279.1,56.5,29.4,56.7,3.4,3.06,2.01
2012-08-09 01:15:00+00:00,100,5.425,,15.27,3.05,,3.05,5.97,,3.09,,309.0,,,110.0,20.0,350.8,295.7,79.0,41.9,74.5,6.4,2.82,2.62
2012-08-09 01:30:00+00:00,100,5.35,,14.98,2.67,,2.67,5.9,,3.05,,304.0,,,110.0,20.0,353.2,294.7,83.8,44.6,78.6,6.6,2.8,2.71
2012-08-09 01:45:00+00:00,100,4.5,,13.75,2.75,,2.75,5.05,,3.02,,305.0,,,110.0,20.0,315.4,276.4,56.5,29.2,57.5,3.1,3.06,1.91
2012-08-09 02:00:00+00:00,100,5.275,,14.68,3.7,,3.7,5.82,,3.01,,338.0,,,110.0,20.0,355.4,300.1,79.9,41.7,78.7,6.1,2.78,2.15
2012-08-09 02:15:00+00:00,100,5.275,,14.72,3.2,,3.2,5.82,,3.02,,324.0,,,110.0,20.0,352.3,297.2,79.6,41.5,78.7,6.1,2.79,2.12
2012-08-09 02:30:00+00:00,100,5.075,,13.78,2.88,,2.88,5.63,,3.05,,309.0,,,110.0,20.0,365.1,295.5,99.4,53.3,91.8,7.1,2.71,2.97
2012-08-09 02:45:00+00:00,100,4.85,,13.71,2.6,,2.6,5.43,0.03,3.1,,318.0,,,110.0,20.0,343.3,286.4,81.7,42.9,82.6,5.3,2.83,2.01
2012-08-09 03:00:00+00:00,100,4.9,,13.33,2.47,,2.47,5.45,,3.18,,304.0,,,110.0,20.0,356.2,284.0,103.0,55.0,100.5,6.9,2.72,2.35
2012-08-09 03:15:00+00:00,70,4.8,,13.73,2.7,,2.7,5.35,,3.28,,319.0,,,110.0,20.0,328.8,271.5,80.6,42.4,89.9,5.3,2.86,1.56
2012-08-09 03:45:00+00:00,50,4.475,,15.33,2.55,2.88,2.83,5.03,,3.54,2.55,284.0,,105.0,110.0,20.0,249.4,209.7,50.0,27.8,73.1,3.2,3.43,1.0
2012-08-09 04:45:00+00:00,100,5.463,3.46,19.63,2.2,2.35,2.85,6.0,,4.14,2.2,228.0,244.0,120.0,102.6,12.3,219.5,180.2,40.7,30.0,68.8,5.1,3.6,1.16
2012-08-09 05:00:00+00:00,100,5.8,,19.97,3.0,,3.0,6.35,,4.28,,223.0,,,110.0,20.0,231.4,184.7,58.4,34.7,79.5,6.6,3.44,1.27
2012-08-09 05:15:00+00:00,70,6.75,,22.17,4.05,,4.05,7.38,0.08,4.41,,257.0,,,110.0,20.0,248.1,189.5,76.1,43.6,87.6,10.9,3.29,1.68
2012-08-09 05:30:00+00:00,70,7.025,,21.66,2.6,2.67,4.15,7.57,,4.52,2.6,253.0,,120.0,100.6,10.4,270.8,180.9,123.1,68.8,132.8,17.9,3.08,2.13
2012-08-09 05:45:00+00:00,0,6.925,3.72,20.55,3.6,,3.6,7.47,,,,210.0,224.0,,110.0,20.0,,,,,,,2.97,
2012-08-09 06:00:00+00:00,50,7.3,,25.1,3.22,3.88,4.3,7.97,0.13,4.7,3.22,273.0,,114.0,110.0,20.0,235.1,189.7,53.2,32.9,83.7,10.0,3.44,1.0
2012-08-09 06:15:00+00:00,50,7.575,,25.99,2.8,4.4,5.32,8.13,,4.77,2.92,257.0,,109.0,100.6,10.4,222.8,162.1,75.2,42.9,91.8,13.3,3.43,1.47
2012-08-09 06:30:00+00:00,100,7.957,4.09,25.73,3.92,,3.92,8.52,0.03,4.83,,230.0,233.0,,110.0,20.0,266.8,222.0,59.9,37.0,78.4,13.0,3.24,1.43
2012-08-09 06:45:00+00:00,50,7.95,,27.44,3.45,4.78,6.07,8.5,,4.89,3.45,251.0,,107.0,110.0,20.0,224.5,166.5,75.9,42.0,87.3,14.2,3.45,1.68
2012-08-09 07:00:00+00:00,50,7.05,,25.85,3.47,4.1,4.35,7.6,,4.94,3.47,244.0,,108.0,110.0,20.0,210.0,168.3,46.7,29.8,77.5,8.4,3.67,1.0
2012-08-09 07:15:00+00:00,70,6.925,,23.89,5.13,,5.13,7.47,,5.0,,274.0,,,110.0,20.0,223.1,161.9,72.5,41.9,100.4,11.0,3.45,1.24
2012-08-09 07:30:00+00:00,50,6.9,,19.77,3.7,5.45,5.88,7.45,,5.06,3.7,346.0,,105.0,110.0,20.0,302.8,184.3,160.2,89.3,175.2,22.1,2.87,2.08
2012-08-09 07:45:00+00:00,50,7.275,,20.83,3.7,5.03,5.1,7.85,0.03,5.12,3.7,313.0,,104.0,110.0,20.0,285.1,186.1,124.1,71.1,132.9,20.0,2.86,1.83
2012-08-09 08:00:00+00:00,50,7.775,,22.35,3.6,4.78,6.15,8.38,0.05,5.19,3.6,348.0,,107.0,110.0,20.0,277.3,181.9,120.3,67.1,132.9,21.6,2.88,1.67
2012-08-09 08:15:00+00:00,100,8.25,,26.12,4.53,,4.53,8.8,,5.26,,240.0,,,110.0,20.0,264.7,204.0,73.2,46.4,83.5,17.5,3.17,1.64
2012-08-09 08:30:00+00:00,70,7.975,,25.78,5.88,,5.88,8.55,0.03,5.34,,288.0,,,110.0,20.0,238.2,168.4,84.7,48.0,105.8,16.5,3.23,1.37
2012-08-09 08:45:00+00:00,50,8.275,,26.1,6.18,,6.18,8.82,,5.41,,282.0,,,110.0,20.0,250.1,172.6,99.0,55.2,110.8,20.1,3.15,1.68
2012-08-09 09:00:00+00:00,70,7.675,,24.87,4.85,,4.85,8.23,,5.49,,274.0,,,110.0,20.0,243.4,175.9,82.5,49.5,92.2,15.8,3.24,1.77
2012-08-09 09:15:00+00:00,50,8.5,,24.94,6.72,,6.72,9.13,0.08,5.57,,347.0,,,110.0,20.0,270.5,180.1,112.9,62.4,128.0,24.0,2.93,1.53
2012-08-09 09:30:00+00:00,50,8.75,,26.07,6.32,,6.32,9.3,,5.63,,303.0,,,110.0,20.0,273.5,184.0,116.3,64.8,125.4,26.2,2.98,1.8
2012-08-09 09:45:00+00:00,70,8.725,,25.65,6.15,,6.15,9.27,,5.69,,298.0,,,110.0,20.0,279.8,186.3,122.8,68.7,130.2,27.6,2.94,1.92
2012-08-09 10:00:00+00:00,70,8.9,,27.22,5.85,,5.85,9.45,,5.74,,312.0,,,110.0,20.0,266.7,189.2,95.3,54.7,106.9,23.5,3.06,1.53
2012-08-09 10:15:00+00:00,50,9.075,,28.02,6.3,,6.3,9.68,0.05,5.78,,312.0,,,110.0,20.0,261.2,185.2,93.3,52.8,109.2,23.5,3.09,1.41
2012-08-09 10:30:00+00:00,70,9.0,,27.82,6.15,,6.15,9.68,0.13,5.81,,297.0,,,110.0,20.0,260.8,183.3,97.5,55.1,108.2,23.9,3.09,1.61
2012-08-09 10:45:00+00:00,70,8.875,,27.22,5.88,,5.88,9.43,,5.82,,299.0,,,110.0,20.0,263.5,185.1,98.7,56.3,107.1,23.8,3.07,1.69
2012-08-09 11:00:00+00:00,0,9.1,5.07,27.6,4.88,,4.88,9.75,0.1,,,297.0,298.0,,110.0,20.0,,,,,,,3.03,
2012-08-09 11:15:00+00:00,50,9.125,,28.38,6.68,,6.68,9.68,,5.81,,296.0,,,110.0,20.0,256.1,179.0,97.9,54.3,109.9,24.2,3.11,1.58
2012-08-09 11:30:00+00:00,70,9.1,,27.8,6.13,,6.13,9.68,0.03,5.79,,293.0,,,110.0,20.0,264.2,184.9,101.5,57.0,110.2,25.2,3.06,1.7
2012-08-09 11:45:00+00:00,50,9.0,,28.14,6.25,,6.25,9.57,0.03,5.76,,288.0,,,110.0,20.0,253.1,180.5,90.1,50.7,105.8,22.1,3.13,1.44
2012-08-09 12:00:00+00:00,70,8.825,,27.22,6.1,,6.1,9.38,,5.72,,277.0,,,110.0,20.0,268.1,182.0,115.7,64.4,123.2,26.4,3.08,2.01
2012-08-09 12:15:00+00:00,70,8.65,,26.81,5.97,,5.97,9.2,,5.68,,298.0,,,110.0,20.0,256.9,181.9,93.0,52.7,106.7,21.3,3.1,1.51
2012-08-09 12:30:00+00:00,70,8.35,,25.16,5.55,,5.55,8.9,,5.64,,293.0,,,110.0,20.0,267.2,186.8,100.7,57.6,110.3,21.6,3.01,1.68
2012-08-09 12:45:00+00:00,50,8.225,,24.46,7.75,,7.75,8.82,0.05,5.6,,386.0,,,110.0,20.0,249.0,171.2,102.6,56.6,113.7,20.2,2.97,1.8
2012-08-09 13:00:00+00:00,100,8.25,,24.88,4.53,,4.53,8.8,,5.56,,245.0,,,110.0,20.0,286.3,216.7,86.3,54.2,89.0,20.3,3.02,1.97
2012-08-09 13:15:00+00:00,50,8.35,,24.22,6.18,,6.18,8.9,,5.53,,318.0,,,110.0,20.0,282.2,189.4,119.9,66.5,129.4,24.6,2.9,1.75
2012-08-09 13:30:00+00:00,70,8.3,,24.83,3.22,3.28,6.07,8.85,,5.51,3.22,302.0,,120.0,110.0,20.0,272.2,181.7,115.8,65.2,126.4,23.8,2.99,1.79
2012-08-09 13:45:00+00:00,70,8.337,3.78,25.03,3.67,,3.67,8.88,,5.5,,210.0,213.0,,110.0,20.0,293.5,232.6,79.5,50.5,110.8,19.2,3.01,1.28
2012-08-09 14:00:00+00:00,100,8.613,4.28,25.32,2.9,3.08,3.78,9.15,,5.5,2.9,212.5,258.0,115.0,100.9,10.6,288.8,216.8,90.1,56.4,123.1,22.7,2.94,1.34
2012-08-09 14:15:00+00:00,50,8.75,,27.97,2.97,4.18,5.25,9.3,,5.51,2.97,309.0,,105.0,110.0,20.0,260.7,201.4,73.2,42.7,98.5,18.2,3.2,1.14
2012-08-09 14:30:00+00:00,50,8.7,,26.88,3.0,4.65,6.63,9.25,,5.54,3.0,287.0,,100.0,110.0,20.0,266.8,188.3,105.6,57.8,113.2,23.2,3.09,1.88
2012-08-09 14:45:00+00:00,0,8.7,3.65,27.15,3.53,,3.53,9.25,,,,220.0,228.0,,110.0,20.0,,,,,,,3.12,
2012-08-09 15:00:00+00:00,50,8.825,,26.48,5.63,,5.63,9.38,,5.63,,263.0,,,110.0,20.0,285.2,199.9,117.9,64.8,125.4,26.5,3.0,2.07
2012-08-09 15:15:00+00:00,100,8.863,3.71,27.25,3.17,,3.17,9.4,,5.68,,233.0,238.0,,110.0,20.0,284.9,228.6,75.4,43.7,86.3,18.6,3.08,1.77
2012-08-09 15:30:00+00:00,70,8.625,,28.23,2.5,3.05,4.0,9.18,,5.74,2.5,268.0,,100.0,110.0,20.0,260.4,211.2,68.3,40.1,71.6,16.4,3.27,2.12
2012-08-09 15:45:00+00:00,50,8.55,,27.03,5.32,,5.32,9.1,,5.8,,278.0,,,110.0,20.0,262.4,201.9,79.9,43.6,96.3,17.4,3.16,1.38
2012-08-09 16:00:00+00:00,70,4.475,,16.94,2.55,3.0,3.45,5.03,,5.86,2.55,253.0,,100.0,110.0,20.0,196.1,153.7,42.9,27.1,69.9,3.2,3.79,1.13
2012-08-09 16:15:00+00:00,70,7.775,,27.37,3.42,,3.42,8.43,0.1,5.91,,258.0,,,110.0,20.0,242.7,210.9,42.1,25.0,62.6,8.8,3.52,1.0
2012-08-09 16:30:00+00:00,100,8.738,3.23,27.07,2.13,2.22,2.85,9.27,,5.94,2.13,248.0,248.0,130.0,107.3,17.0,283.1,224.4,80.5,44.7,81.9,18.1,3.1,2.29
2012-08-09 16:45:00+00:00,70,8.325,,28.57,3.15,,3.15,8.88,,5.96,,254.0,,,110.0,20.0,253.3,220.1,46.6,26.2,58.1,10.3,3.43,1.27
2012-08-09 17:00:00+00:00,70,8.375,,27.23,2.85,,2.85,8.93,,5.96,,245.0,,,110.0,20.0,268.3,224.4,62.2,34.0,67.0,12.9,3.25,1.8
2012-08-09 17:15:00+00:00,70,8.55,,26.62,2.53,,2.53,9.1,,5.95,,239.0,,,110.0,20.0,286.6,232.9,76.5,41.1,76.9,15.9,3.11,2.14
2012-08-09 17:30:00+00:00,70,8.5,,29.54,2.6,,2.6,9.05,,5.91,,244.0,,,110.0,20.0,258.4,230.6,40.4,21.7,43.4,8.6,3.47,1.7
2012-08-09 17:45:00+00:00,70,8.625,,26.67,2.58,,2.58,9.18,,5.86,,229.0,,,110.0,20.0,294.8,240.1,77.7,41.3,72.1,15.8,3.09,2.88
2012-08-09 18:00:00+00:00,100,8.375,,26.63,3.45,,3.45,8.93,,5.79,,244.0,,,110.0,20.0,291.2,247.7,62.0,33.0,57.8,11.9,3.18,2.81
2012-08-09 18:15:00+00:00,100,7.775,,25.22,2.83,,2.83,8.32,,5.7,,234.0,,,110.0,20.0,284.1,243.4,57.9,30.9,52.5,9.5,3.24,3.22
2012-08-09 18:30:00+00:00,100,7.55,,22.86,2.47,2.7,3.03,8.1,,5.6,2.47,239.0,,110.0,110.0,20.0,310.0,255.6,76.7,41.5,66.4,12.0,3.03,4.3
2012-08-09 18:45:00+00:00,100,7.65,,22.82,3.45,,3.45,8.2,,5.49,,259.0,,,110.0,20.0,322.6,269.5,75.2,40.5,66.5,12.1,2.98,3.76
2012-08-09 19:00:00+00:00,100,7.35,,22.0,2.75,,2.75,7.9,,5.37,,249.0,,,110.0,20.0,318.2,263.9,76.6,41.2,67.2,11.3,2.99,3.94
2012-08-09 19:15:00+00:00,100,7.225,,21.65,3.4,,3.4,7.78,,5.24,,259.0,,,110.0,20.0,321.6,270.1,72.8,39.5,63.6,10.5,3.0,4.06
2012-08-09 19:30:00+00:00,100,7.375,,21.23,2.75,3.03,2.8,7.93,,5.11,2.75,254.0,,110.0,110.0,20.0,336.3,273.9,87.9,47.4,76.6,13.0,2.88,4.12
2012-08-09 19:45:00+00:00,100,7.35,,22.23,2.63,,2.63,7.9,,4.99,,254.0,,,110.0,20.0,320.1,268.6,73.0,39.0,65.3,10.7,3.02,3.46
2012-08-09 20:00:00+00:00,100,7.1,,21.98,3.05,,3.05,7.65,,4.86,,265.0,,,110.0,20.0,311.3,269.1,60.2,32.2,54.6,8.3,3.1,3.19
2012-08-09 20:15:00+00:00,100,7.05,,21.6,4.0,,4.0,7.6,,4.73,,285.0,,,110.0,20.0,318.9,279.4,56.9,30.1,54.1,7.8,3.06,2.5
2012-08-09 20:30:00+00:00,100,7.075,,21.69,5.35,,5.35,7.63,,4.61,,300.0,,,110.0,20.0,321.8,284.3,54.3,28.4,53.1,7.4,3.07,2.18
2012-08-09 20:45:00+00:00,100,6.4,,19.88,2.67,3.8,3.67,6.95,,4.49,2.67,274.0,,108.0,110.0,20.0,304.0,269.7,49.4,26.1,46.9,5.6,3.11,2.52
2012-08-09 21:00:00+00:00,100,6.725,,20.78,3.8,,3.8,7.28,,4.37,,274.0,,,110.0,20.0,312.7,273.6,56.0,29.9,51.4,7.0,3.09,3.0
2012-08-09 21:15:00+00:00,100,6.55,,20.28,4.0,,4.0,7.1,,4.26,,265.0,,,110.0,20.0,315.3,272.1,61.3,33.4,53.8,7.3,3.1,3.98
2012-08-09 21:30:00+00:00,100,6.65,,20.43,2.13,,2.13,7.2,,4.16,,255.0,,,110.0,20.0,311.6,264.2,67.4,35.8,61.1,8.1,3.07,3.21
2012-08-09 21:45:00+00:00,100,6.4,,20.44,3.55,,3.55,6.95,,4.06,,265.0,,,110.0,20.0,298.9,265.5,47.9,25.4,44.9,5.4,3.19,2.68
2012-08-09 22:00:00+00:00,100,5.775,,19.01,3.15,,3.15,6.32,,3.97,,265.0,,,110.0,20.0,287.5,260.0,39.6,20.8,38.2,3.6,3.29,2.36
2012-08-09 22:45:00+00:00,100,5.775,,17.79,2.22,,2.22,6.32,,3.73,,255.0,,,110.0,20.0,307.4,261.2,65.4,35.0,58.3,5.9,3.08,3.56
2012-08-09 23:00:00+00:00,100,4.475,,15.75,2.97,,2.97,5.03,,3.66,,269.0,,,110.0,20.0,269.8,250.6,27.9,14.3,28.9,1.5,3.52,1.78
2012-08-09 23:15:00+00:00,100,5.425,,17.19,3.03,,3.03,5.97,,3.59,,270.0,,,110.0,20.0,301.4,266.5,49.9,26.6,46.4,4.1,3.17,2.82
2012-08-09 23:30:00+00:00,100,5.4,,16.07,2.6,,2.6,5.97,0.03,3.52,,270.0,,,110.0,20.0,323.3,273.6,70.5,38.0,62.4,5.7,2.98,3.74
2012-08-09 23:45:00+00:00,0,,,,3.4,4.45,,,,,3.4,,,100.0,,,,,,,,,,
2012-08-10 00:00:00+00:00,100,5.075,,15.39,2.8,3.33,3.8,5.63,,3.39,2.8,309.0,,100.0,110.0,20.0,318.9,279.6,56.6,29.7,55.3,4.0,3.03,2.24
2012-08-10 00:15:00+00:00,100,4.475,,14.81,2.95,4.05,3.58,5.03,,3.33,2.95,313.0,,98.0,110.0,20.0,288.9,263.1,37.5,19.0,39.7,2.0,3.31,1.64
2012-08-10 00:30:00+00:00,100,4.475,,13.9,2.6,3.5,3.58,5.03,,3.26,2.6,319.0,,102.0,110.0,20.0,315.5,274.8,58.4,31.2,55.1,3.3,3.11,2.65
2012-08-10 00:45:00+00:00,100,3.875,,12.41,2.65,,2.65,4.43,,3.2,,290.0,,,110.0,20.0,297.2,264.8,46.7,24.3,47.0,1.9,3.2,2.01
2012-08-10 01:00:00+00:00,100,5.55,,17.25,3.78,,3.78,6.1,,3.14,,340.0,,,110.0,20.0,320.9,287.2,49.7,24.5,55.0,4.1,3.11,1.36
2012-08-10 01:30:00+00:00,100,4.025,,13.07,3.78,,3.78,4.57,,3.05,,340.0,,,110.0,20.0,348.9,289.2,85.4,46.4,77.7,3.9,3.25,3.27
2012-08-10 01:45:00+00:00,100,4.375,,13.84,3.58,,3.58,4.93,,3.02,,327.5,,,110.0,20.0,302.9,268.3,50.1,25.8,51.3,2.6,3.16,1.87
2012-08-10 02:00:00+00:00,100,4.775,,13.89,3.75,,3.75,5.32,,3.01,,339.0,,,110.0,20.0,337.7,288.4,71.1,37.2,70.2,4.5,2.91,2.14
2012-08-10 02:15:00+00:00,100,4.45,,14.08,2.6,,2.6,5.0,,3.02,,295.0,,,110.0,20.0,304.5,268.5,52.2,26.9,53.7,2.8,3.16,1.83
