Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hF2,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2012-10-08 08:45:00+00:00,100,10.05,,31.58,4.25,,4.25,10.6,,6.85,,233.8,,,110.0,20.0,270.9,212.9,79.4,46.1,81.9,25.3,3.14,2.11
2012-10-08 09:00:00+00:00,70,10.4,,34.54,4.97,,4.97,10.95,,6.93,,260.0,,,110.0,20.0,250.5,202.8,63.9,37.5,74.2,22.4,3.32,1.6
2012-10-08 09:15:00+00:00,50,10.075,,34.52,8.95,,8.95,10.63,,6.99,,292.5,,,110.0,20.0,215.8,165.0,67.5,36.4,79.3,19.8,3.43,1.55
2012-10-08 09:30:00+00:00,70,10.475,,35.61,5.57,,5.57,11.02,,7.03,,250.0,,,110.0,20.0,238.8,189.9,64.4,36.7,80.2,22.2,3.4,1.35
2012-10-08 09:45:00+00:00,70,9.575,,33.63,4.65,,4.65,10.13,,7.06,,248.5,,,110.0,20.0,231.2,191.3,51.7,31.3,71.4,16.1,3.51,1.17
2012-10-08 10:00:00+00:00,100,9.45,,29.06,4.32,,4.32,10.0,,7.07,,238.5,,,110.0,20.0,273.2,193.8,109.2,60.8,116.7,28.6,3.08,2.07
2012-10-08 10:15:00+00:00,50,9.675,,28.56,6.68,,6.68,10.23,,7.08,,292.5,,,110.0,20.0,281.2,195.7,113.1,62.1,119.8,30.9,2.95,1.8
2012-10-08 10:30:00+00:00,50,10.075,,30.41,6.18,,6.18,10.63,,7.08,,285.0,,,110.0,20.0,276.2,199.6,101.5,56.3,106.7,30.6,3.02,1.8
2012-10-08 10:45:00+00:00,0,10.575,6.3,32.0,6.32,,6.32,11.13,,,,278.8,279.4,,110.0,20.0,,,,,,,3.03,
2012-10-08 11:00:00+00:00,100,10.938,4.59,34.1,4.47,,4.47,11.6,0.13,7.07,,260.0,258.5,,110.0,20.0,283.7,229.9,71.3,41.1,79.5,26.7,3.12,1.9
2012-10-08 11:15:00+00:00,50,10.85,,35.05,6.93,,6.93,11.4,,7.07,,267.5,,,110.0,20.0,252.8,189.5,84.2,45.9,93.7,29.1,3.23,1.6
2012-10-08 11:30:00+00:00,70,10.575,,34.81,5.57,,5.57,11.13,,7.06,,263.5,,,110.0,20.0,251.6,199.6,68.1,38.8,85.9,24.0,3.29,1.27
2012-10-08 11:45:00+00:00,50,10.55,,33.41,6.32,,6.32,11.1,,7.07,,258.8,,,110.0,20.0,260.2,193.3,89.6,49.1,96.4,29.3,3.17,1.74
2012-10-08 12:00:00+00:00,70,10.725,,33.26,4.57,,4.57,11.27,,7.07,,251.0,,,110.0,20.0,275.1,210.3,89.2,50.2,92.0,31.0,3.1,2.05
2012-10-08 12:30:00+00:00,70,10.925,,34.44,4.63,,4.63,11.48,,7.06,,262.5,,,110.0,20.0,270.8,215.9,75.4,42.9,79.6,28.0,3.15,1.91
2012-10-08 12:45:00+00:00,100,11.163,4.36,35.61,3.7,,3.7,11.7,,7.05,,232.0,250.0,,110.0,20.0,276.6,228.3,65.0,37.0,70.6,25.0,3.19,1.97
2012-10-08 13:00:00+00:00,0,11.075,4.5,36.08,4.53,,4.53,11.63,,,,250.0,250.0,,110.0,20.0,,,,,,,3.26,
2012-10-08 13:15:00+00:00,0,10.95,4.6,36.5,4.63,,4.63,11.5,,,,252.5,252.5,,110.0,20.0,,,,,,,3.33,
2012-10-08 13:30:00+00:00,70,10.925,,37.08,4.3,,4.3,11.48,,6.93,,248.5,,,110.0,20.0,250.2,211.2,53.8,30.9,66.5,20.6,3.39,1.35
2012-10-08 13:45:00+00:00,70,10.85,,36.36,4.3,,4.3,11.4,,6.87,,242.5,,,110.0,20.0,251.0,206.3,62.6,35.3,68.7,22.7,3.35,1.8
2012-10-08 14:00:00+00:00,70,10.625,,32.43,4.03,,4.03,11.18,,6.78,,239.5,,,110.0,20.0,272.7,213.3,80.8,43.4,92.1,26.6,3.05,1.52
2012-10-08 14:15:00+00:00,70,10.6,,35.46,4.45,,4.45,11.15,,6.68,,238.5,,,110.0,20.0,252.9,205.6,66.4,37.0,71.5,22.5,3.35,1.86
2012-10-08 14:30:00+00:00,70,10.6,,36.82,3.67,,3.67,11.15,,6.57,,232.5,,,110.0,20.0,243.4,206.5,52.0,29.1,58.2,18.0,3.47,1.67
2012-10-08 14:45:00+00:00,70,10.35,,36.03,3.55,,3.55,10.9,,6.43,,223.5,,,110.0,20.0,241.2,202.8,54.2,30.0,58.7,17.5,3.48,1.81
2012-10-08 15:00:00+00:00,70,10.425,,36.12,3.1,,3.1,10.98,,6.28,,221.0,,,110.0,20.0,246.1,208.2,53.6,29.3,57.1,17.3,3.46,1.86
2012-10-08 15:15:00+00:00,70,9.975,,36.4,3.15,,3.15,10.52,,6.12,,218.5,,,110.0,20.0,229.4,200.4,41.2,22.7,44.5,12.4,3.65,1.78
2012-10-08 15:30:00+00:00,100,8.875,,32.38,1.85,2.55,2.8,9.43,,5.94,1.92,206.0,,120.0,110.0,20.0,226.3,191.8,48.4,26.3,49.2,11.2,3.65,2.15
2012-10-08 15:45:00+00:00,70,7.9,,29.43,2.88,,2.88,8.45,,5.75,,208.5,,,110.0,20.0,225.1,197.9,38.7,21.0,41.6,7.2,3.72,1.78
2012-10-08 16:00:00+00:00,50,6.75,,25.44,3.45,,3.45,7.3,,5.54,,213.5,,,110.0,20.0,223.6,197.8,36.6,19.4,38.4,4.8,3.77,1.86
2012-10-08 16:15:00+00:00,70,6.425,,23.14,2.72,,2.72,6.97,,5.33,,213.5,,,110.0,20.0,242.0,212.4,42.0,22.4,39.0,4.8,3.6,2.9
2012-10-08 16:30:00+00:00,100,5.75,,20.5,1.83,,1.83,6.3,,5.11,,208.5,,,110.0,20.0,242.5,211.6,43.9,23.3,41.3,4.0,3.56,2.71
2012-10-08 16:45:00+00:00,100,5.2,,18.59,2.45,,2.45,5.75,,4.88,,216.0,,,110.0,20.0,245.3,216.8,40.5,21.7,36.7,3.0,3.58,3.27
2012-10-08 17:00:00+00:00,100,5.175,,17.25,2.78,,2.78,5.72,,4.64,,221.0,,,110.0,20.0,269.2,228.2,57.8,31.8,48.5,4.3,3.33,5.35
2012-10-08 17:15:00+00:00,100,4.875,,16.71,2.55,,2.55,5.43,,4.41,,229.5,,,110.0,20.0,262.0,230.8,44.2,24.0,38.9,2.9,3.43,3.87
2012-10-08 17:30:00+00:00,100,4.25,,14.9,2.72,,2.72,4.8,,4.18,,232.5,,,110.0,20.0,257.5,230.9,37.9,20.6,34.0,1.9,3.51,3.51
2012-10-08 17:45:00+00:00,100,4.375,,14.2,2.55,,2.55,4.93,,3.96,,249.5,,,110.0,20.0,285.6,249.1,51.7,28.2,45.0,2.8,3.24,4.16
2012-10-08 18:00:00+00:00,100,4.2,,12.91,2.85,,2.85,4.75,,3.75,,276.0,,,110.0,20.0,310.9,266.9,62.7,34.0,56.6,3.1,3.07,3.4
2012-10-08 18:15:00+00:00,100,3.7,,11.53,2.55,,2.55,4.25,,3.56,,282.0,,,110.0,20.0,304.7,266.3,55.1,29.6,51.9,2.1,3.12,2.7
2012-10-08 18:30:00+00:00,100,4.5,,12.0,2.83,,2.83,5.05,,3.38,,329.5,,,110.0,20.0,378.7,311.7,95.9,51.2,90.0,5.4,2.67,2.72
2012-10-08 18:45:00+00:00,100,4.325,,11.85,2.72,,2.72,4.88,,3.22,,327.5,,,110.0,20.0,358.7,302.7,80.5,42.4,78.6,4.2,2.74,2.26
2012-10-08 19:00:00+00:00,100,4.475,,12.51,2.9,,2.9,5.03,,3.09,,344.5,,,110.0,20.0,357.3,304.3,76.5,39.9,76.1,4.2,2.8,2.08
2012-10-08 19:15:00+00:00,100,4.525,,13.09,4.0,,4.0,5.07,,2.96,,384.5,,,110.0,20.0,340.0,295.1,64.9,33.6,65.6,3.6,2.89,1.95
2012-10-08 19:30:00+00:00,100,4.825,,13.58,2.92,,2.92,5.38,,2.86,,324.5,,,110.0,20.0,354.1,302.5,74.3,39.1,72.7,4.8,2.81,2.23
2012-10-08 19:45:00+00:00,100,4.15,,13.0,3.05,,3.05,4.7,,2.77,,327.0,,,110.0,20.0,311.2,278.8,47.0,23.9,49.9,2.2,3.13,1.64
2012-10-08 20:00:00+00:00,100,4.875,,13.98,2.83,,2.83,5.43,,2.69,,314.5,,,110.0,20.0,345.5,295.4,71.9,38.2,68.5,4.7,2.87,2.51
2012-10-08 20:15:00+00:00,100,3.925,,12.58,2.83,,2.83,4.47,,2.63,,304.5,,,110.0,20.0,301.8,271.0,44.5,23.1,45.1,1.9,3.2,1.96
2012-10-08 20:30:00+00:00,100,4.65,,13.94,2.67,,2.67,5.2,,2.58,,299.5,,,110.0,20.0,326.5,284.4,60.4,32.1,57.8,3.6,3.0,2.47
2012-10-08 20:45:00+00:00,100,4.6,,13.91,3.4,,3.4,5.15,,2.55,,323.5,,,110.0,20.0,325.5,285.9,57.1,29.9,56.5,3.3,3.03,2.13
2012-10-08 21:00:00+00:00,100,4.575,,12.89,2.95,,2.95,5.13,,2.53,,319.5,,,110.0,20.0,350.3,298.7,74.1,39.2,71.2,4.3,2.82,2.43
2012-10-08 21:15:00+00:00,100,4.7,,12.94,2.78,,2.78,5.25,,2.52,,329.5,,,110.0,20.0,363.2,308.1,79.1,41.7,76.4,4.8,2.75,2.36
2012-10-08 21:30:00+00:00,100,3.75,,11.97,3.42,,3.42,4.3,,2.54,,350.0,,,110.0,20.0,302.6,272.4,43.5,22.4,45.1,1.7,3.19,1.8
2012-10-08 21:45:00+00:00,100,4.475,,12.13,2.88,,2.88,5.03,,2.57,,342.0,,,110.0,20.0,371.8,314.3,82.8,43.6,80.9,4.6,2.71,2.25
2012-10-08 22:00:00+00:00,100,4.075,,11.73,3.6,,3.6,4.63,,2.63,,414.5,,,110.0,20.0,339.8,297.8,60.8,31.0,63.9,2.8,2.88,1.7
2012-10-08 22:15:00+00:00,100,4.325,,11.22,3.42,,3.42,4.88,,2.7,,417.5,,,110.0,20.0,398.2,332.4,95.0,49.5,95.4,4.9,2.59,2.02
2012-10-08 22:30:00+00:00,100,4.425,,11.01,2.88,,2.88,4.97,,2.8,,399.5,,,110.0,20.0,418.6,344.8,106.4,55.5,106.2,5.7,2.49,2.06
2012-10-08 22:45:00+00:00,100,4.275,,11.15,3.6,,3.6,4.82,,2.9,,434.5,,,110.0,20.0,394.7,330.4,92.8,48.2,93.7,4.7,2.61,1.98
2012-10-08 23:00:00+00:00,100,4.35,,11.08,1.83,,1.83,4.9,,3.01,,352.5,,,110.0,20.0,406.1,336.2,100.7,53.0,98.8,5.3,2.55,2.21
2012-10-08 23:15:00+00:00,100,3.925,,11.0,3.25,,3.25,4.47,,3.13,,403.5,,,110.0,20.0,355.2,306.6,70.3,36.0,73.5,3.0,2.8,1.74
2012-10-08 23:30:00+00:00,100,4.35,,11.3,2.85,,2.85,4.9,,3.23,,384.5,,,110.0,20.0,396.4,331.0,94.4,49.2,94.6,4.9,2.6,2.03
2012-10-08 23:45:00+00:00,100,4.25,,11.08,3.45,,3.45,4.8,,3.32,,418.5,,,110.0,20.0,392.1,328.2,92.2,47.9,92.8,4.6,2.61,1.99
2012-10-09 00:00:00+00:00,100,4.2,,11.02,2.97,,2.97,4.75,,3.38,,389.5,,,110.0,20.0,384.9,324.3,87.5,45.3,89.0,4.2,2.62,1.92
2012-10-09 00:15:00+00:00,100,3.925,,10.81,2.63,,2.63,4.47,,3.41,,377.5,,,110.0,20.0,367.1,315.9,74.3,37.8,79.3,3.1,2.76,1.62
2012-10-09 00:30:00+00:00,100,4.3,,11.18,1.63,1.98,3.4,4.85,,3.42,1.63,412.5,,95.0,110.0,20.0,395.3,328.8,95.8,50.1,95.5,4.9,2.6,2.08
2012-10-09 00:45:00+00:00,100,4.0,,11.45,2.78,,2.78,4.55,,3.39,,357.5,,,110.0,20.0,348.9,302.0,67.8,34.8,70.6,3.0,2.86,1.77
2012-10-09 01:00:00+00:00,100,4.225,,12.16,2.83,,2.83,4.78,,3.33,,342.0,,,110.0,20.0,345.7,298.8,67.9,35.2,69.0,3.3,2.88,1.92
2012-10-09 01:15:00+00:00,100,3.9,,12.32,3.4,,3.4,4.45,,3.25,,343.5,,,110.0,20.0,303.3,271.4,46.1,23.8,47.5,1.9,3.16,1.84
2012-10-09 01:30:00+00:00,100,4.2,,13.14,2.6,,2.6,4.75,,3.15,,301.0,,,110.0,20.0,311.3,275.6,51.5,26.8,51.8,2.5,3.13,2.01
2012-10-09 01:45:00+00:00,100,4.425,,11.95,3.38,,3.38,4.97,,3.06,,352.0,,,110.0,20.0,375.3,314.7,87.3,46.0,85.6,4.7,2.7,2.22
2012-10-09 02:00:00+00:00,0,,,,3.45,4.72,,,,,3.45,,,96.0,,,,,,,,,,
2012-10-09 02:15:00+00:00,100,4.125,,13.75,3.45,,3.45,4.68,,2.89,,300.0,,,110.0,20.0,285.1,257.5,39.8,20.8,40.0,1.9,3.33,2.02
2012-10-09 02:30:00+00:00,100,4.3,,12.48,3.15,,3.15,4.85,,2.85,,300.0,,,110.0,20.0,328.2,281.8,66.7,35.3,64.8,3.4,2.9,2.32
2012-10-09 02:45:00+00:00,100,3.5,,11.28,1.92,2.22,2.75,4.05,,2.85,1.92,342.0,,96.0,110.0,20.0,300.4,269.6,44.6,21.9,51.7,1.5,3.22,1.23
2012-10-09 03:15:00+00:00,100,3.85,,10.0,3.72,,3.72,4.4,,2.97,,502.5,,,110.0,20.0,381.3,312.6,98.8,51.8,99.0,4.0,2.6,2.06
2012-10-09 03:30:00+00:00,100,3.875,,11.87,2.85,,2.85,4.43,,3.09,,322.5,,,110.0,20.0,309.3,267.3,60.2,31.3,62.5,2.5,3.06,1.84
2012-10-09 03:45:00+00:00,100,4.1,,13.73,2.85,,2.85,4.65,,3.26,,281.0,,,110.0,20.0,275.5,244.1,44.7,23.2,47.4,2.1,3.35,1.75
2012-10-09 04:00:00+00:00,100,4.45,,16.68,2.63,,2.63,5.0,,3.45,,238.5,,,110.0,20.0,237.8,219.5,25.9,13.5,29.3,1.5,3.75,1.46
2012-10-09 04:15:00+00:00,70,4.525,,18.1,1.83,,1.83,5.07,,3.67,,204.5,,,110.0,20.0,211.8,196.0,22.4,12.3,22.6,1.4,4.0,2.22
2012-10-09 04:30:00+00:00,50,4.325,,16.06,4.1,,4.1,4.88,,3.91,,273.5,,,110.0,20.0,215.3,186.1,39.8,21.4,42.8,2.2,3.71,1.88
2012-10-09 04:45:00+00:00,70,4.275,,17.04,2.63,,2.63,4.82,,4.15,,196.0,,,110.0,20.0,196.9,170.4,36.4,20.3,38.8,2.1,3.99,2.04
2012-10-09 05:00:00+00:00,70,4.725,,18.19,3.13,,3.13,5.3,0.03,4.39,,213.5,,,110.0,20.0,203.2,172.2,39.3,22.3,50.9,2.9,3.85,1.34
2012-10-09 05:15:00+00:00,100,4.65,,16.93,2.67,,2.67,5.2,,4.63,,211.0,,,110.0,20.0,214.4,170.1,60.6,34.3,65.7,4.1,3.64,2.01
2012-10-09 05:30:00+00:00,50,6.125,,17.91,2.28,3.63,4.57,6.68,,4.85,2.35,354.5,,111.0,110.0,20.0,279.1,198.0,96.7,54.6,129.8,11.3,2.92,1.2
2012-10-09 05:45:00+00:00,50,7.325,,22.4,4.18,4.7,6.53,7.88,,5.06,4.18,340.0,,108.0,110.0,20.0,279.7,201.5,107.4,58.8,114.0,16.7,3.06,2.02
2012-10-09 06:00:00+00:00,50,7.425,,25.9,2.8,3.45,4.28,7.97,,5.25,2.8,272.5,,112.0,110.0,20.0,238.8,197.6,50.6,29.8,77.6,9.5,3.49,1.0
2012-10-09 06:15:00+00:00,50,8.0,,28.5,2.85,4.38,4.1,8.63,0.08,5.44,2.85,262.5,,110.0,110.0,20.0,235.3,201.4,42.4,25.9,66.8,9.7,3.56,1.0
2012-10-09 06:30:00+00:00,50,8.35,,30.31,3.42,4.18,4.15,9.07,0.17,5.61,3.42,250.0,,109.0,110.0,20.0,227.4,195.3,40.9,25.0,63.4,10.1,3.63,1.0
2012-10-09 06:45:00+00:00,50,9.1,,31.22,3.08,4.18,4.97,9.65,,5.78,3.08,240.0,,106.0,110.0,20.0,236.1,187.2,65.8,36.9,76.5,16.6,3.43,1.6
2012-10-09 07:00:00+00:00,50,8.925,,32.77,3.15,6.43,7.22,9.5,0.03,5.94,3.15,260.0,,106.0,110.0,20.0,220.5,170.5,69.0,38.1,71.7,16.1,3.67,2.13
2012-10-09 07:15:00+00:00,50,10.1,,32.23,3.22,4.4,4.03,10.65,,6.09,3.22,222.5,,106.0,110.0,20.0,262.3,201.3,84.2,46.7,88.0,25.5,3.19,2.03
2012-10-09 07:30:00+00:00,100,9.313,3.86,32.47,3.72,,3.72,9.85,,6.24,,232.5,238.5,,110.0,20.0,245.7,211.8,44.9,26.7,51.9,13.0,3.49,1.74
2012-10-09 07:45:00+00:00,50,8.5,,26.8,3.25,3.95,4.0,9.05,,6.38,3.25,226.0,,107.0,110.0,20.0,268.2,184.4,115.1,62.7,125.4,23.8,3.15,1.98
2012-10-09 08:00:00+00:00,50,9.525,,29.75,3.92,4.68,5.82,10.07,,6.52,3.92,285.0,,105.0,110.0,20.0,264.8,198.7,85.5,47.7,97.8,23.6,3.12,1.49
2012-10-09 08:15:00+00:00,100,10.913,4.01,34.2,3.55,,3.55,11.45,,6.64,,207.5,276.0,,110.0,20.0,285.1,237.3,62.9,36.8,75.0,24.3,3.14,1.6
2012-10-09 08:30:00+00:00,100,11.063,3.86,36.44,3.7,,3.7,11.6,,6.75,,232.5,248.5,,110.0,20.0,264.5,222.4,56.8,33.3,65.6,22.6,3.3,1.68
2012-10-09 08:45:00+00:00,0,10.25,4.13,35.39,3.17,3.78,3.85,10.8,,,3.17,231.0,256.0,104.0,110.0,20.0,,,,,,,3.45,
2012-10-09 09:00:00+00:00,50,11.375,,38.06,6.1,,6.1,11.93,,6.93,,257.5,,,110.0,20.0,245.7,194.9,68.0,37.9,82.2,26.9,3.35,1.38
2012-10-09 09:15:00+00:00,50,11.1,,37.61,3.2,5.32,4.75,11.65,,6.99,3.2,252.5,,102.0,110.0,20.0,245.7,204.2,56.6,33.2,68.4,22.8,3.39,1.47
2012-10-09 09:30:00+00:00,50,10.775,,47.11,6.93,,6.93,11.32,,7.03,,198.5,,,110.0,20.0,176.7,151.0,34.1,19.1,43.4,12.2,4.37,1.3
2012-10-09 09:45:00+00:00,50,10.925,,34.54,4.07,5.72,6.25,11.48,,7.06,4.07,262.5,,100.0,110.0,20.0,261.3,196.9,85.6,47.2,93.6,30.5,3.16,1.64
2012-10-09 10:00:00+00:00,50,11.05,,34.69,3.63,4.72,4.97,11.6,,7.07,3.63,262.5,,102.0,110.0,20.0,270.4,210.6,81.9,46.7,84.6,30.9,3.14,2.01
2012-10-09 10:15:00+00:00,50,11.075,,36.12,3.28,5.93,5.38,11.63,,7.08,3.28,265.0,,100.0,110.0,20.0,256.8,206.3,67.2,38.7,80.6,26.3,3.26,1.41
2012-10-09 10:30:00+00:00,50,11.1,,36.28,4.18,5.32,6.53,11.65,,7.08,4.18,265.0,,99.0,110.0,20.0,250.2,192.0,76.8,42.3,89.8,28.3,3.27,1.44
2012-10-09 10:45:00+00:00,50,10.9,,36.28,3.25,6.43,7.57,11.45,,7.07,3.25,261.0,,95.0,110.0,20.0,240.9,180.9,79.8,43.1,91.4,27.5,3.33,1.54
2012-10-09 11:00:00+00:00,50,10.75,,35.8,3.1,6.4,6.15,11.3,,7.07,3.1,252.5,,90.0,110.0,20.0,243.4,188.3,72.8,40.4,85.8,25.4,3.33,1.46
2012-10-09 11:15:00+00:00,50,10.85,,33.91,5.55,6.43,6.68,11.4,,7.07,5.55,252.5,,96.0,110.0,20.0,264.6,192.6,97.9,53.4,103.2,33.4,3.13,1.89
2012-10-09 11:30:00+00:00,50,10.6,,34.1,3.17,4.32,5.22,11.15,,7.06,3.17,247.5,,100.0,110.0,20.0,257.6,199.0,79.4,44.8,84.3,27.2,3.22,1.88
2012-10-09 11:45:00+00:00,0,10.725,4.43,33.38,3.15,4.18,4.45,11.27,,,3.15,233.5,233.5,100.0,110.0,20.0,,,,,,,3.11,
2012-10-09 12:00:00+00:00,50,10.425,,33.04,6.0,,6.0,10.98,,7.07,,262.5,,,110.0,20.0,260.0,197.4,82.4,45.4,94.0,26.8,3.17,1.5
2012-10-09 12:15:00+00:00,70,10.625,,34.69,5.07,,5.07,11.18,,7.07,,258.5,,,110.0,20.0,257.8,206.9,68.1,39.0,80.7,24.3,3.27,1.46
2012-10-09 12:30:00+00:00,70,11.05,,34.99,4.75,,4.75,11.6,,7.06,,242.5,,,110.0,20.0,266.8,207.9,81.1,45.4,84.7,29.9,3.17,1.95
2012-10-09 12:45:00+00:00,70,11.15,,34.77,4.3,,4.3,11.7,,7.05,,238.5,,,110.0,20.0,274.6,213.3,84.9,47.2,88.1,31.6,3.12,2.0
2012-10-09 13:00:00+00:00,70,11.525,,38.41,5.55,,5.55,12.07,,7.02,,260.0,,,110.0,20.0,252.2,205.0,64.5,36.0,78.0,26.3,3.33,1.37
2012-10-09 13:15:00+00:00,70,11.55,,39.29,4.25,,4.25,12.1,,6.99,,242.5,,,110.0,20.0,249.0,208.9,55.9,31.8,64.7,23.4,3.4,1.57
2012-10-09 13:30:00+00:00,70,11.325,,38.77,4.13,,4.13,11.88,,6.93,,233.5,,,110.0,20.0,244.4,202.0,59.6,33.5,64.4,23.4,3.42,1.86
2012-10-09 13:45:00+00:00,70,9.45,,35.27,3.55,,3.55,10.0,,6.87,,229.5,,,110.0,20.0,224.0,198.3,34.3,20.5,49.0,10.7,3.73,1.03
2012-10-09 14:00:00+00:00,70,10.4,,35.9,3.67,,3.67,10.95,,6.78,,223.5,,,110.0,20.0,240.4,197.5,60.2,33.6,63.8,19.7,3.45,1.96
2012-10-09 14:15:00+00:00,50,10.3,,32.78,6.8,,6.8,10.85,,6.68,,259.5,,,110.0,20.0,256.3,197.5,80.1,42.4,91.7,24.2,3.18,1.52
2012-10-09 14:30:00+00:00,50,10.4,,37.12,6.53,,6.53,10.95,,6.57,,251.0,,,110.0,20.0,230.7,190.3,54.3,28.4,69.9,17.0,3.57,1.13
2012-10-09 14:45:00+00:00,70,10.325,,36.29,2.2,2.33,4.0,10.88,,6.43,2.2,231.0,,117.5,101.0,10.9,235.9,199.4,51.1,28.9,60.4,17.1,3.52,1.48
2012-10-09 15:00:00+00:00,70,9.425,,33.76,3.55,,3.55,9.98,,6.28,,221.0,,,110.0,20.0,232.7,198.8,47.7,26.5,53.7,12.9,3.58,1.64
2012-10-09 15:15:00+00:00,70,9.15,,33.27,3.25,,3.25,9.7,,6.12,,221.0,,,110.0,20.0,230.9,200.3,43.4,24.0,48.1,11.1,3.64,1.69
2012-10-09 15:30:00+00:00,50,9.3,,32.38,3.95,,3.95,9.85,,5.94,,226.0,,,110.0,20.0,244.7,207.1,53.3,28.6,58.2,13.4,3.48,1.69
2012-10-09 15:45:00+00:00,70,8.575,,31.3,2.58,,2.58,9.13,,5.75,,222.0,,,110.0,20.0,235.7,210.9,35.7,19.4,39.1,7.9,3.65,1.67
2012-10-09 16:00:00+00:00,50,7.975,,27.57,3.25,,3.25,8.52,,5.54,,217.0,,,110.0,20.0,249.4,209.8,56.4,30.1,53.7,10.0,3.46,2.6
2012-10-09 16:15:00+00:00,50,8.0,,27.19,3.15,,3.15,8.55,,5.33,,223.5,,,110.0,20.0,262.3,225.5,52.3,27.8,48.8,9.2,3.4,2.81
2012-10-09 16:30:00+00:00,100,7.125,,25.04,2.55,,2.55,7.68,,5.11,,216.0,,,110.0,20.0,251.4,220.2,44.3,23.5,41.1,6.2,3.51,2.88
2012-10-09 16:45:00+00:00,100,5.925,,20.53,2.83,,2.83,6.47,,4.88,,224.5,,,110.0,20.0,257.5,226.4,44.2,23.8,39.5,4.3,3.46,3.52
2012-10-09 17:00:00+00:00,100,6.075,,18.55,3.4,,3.4,6.63,,4.64,,253.5,,,110.0,20.0,310.2,261.7,68.9,37.3,61.1,7.0,3.05,3.73
2012-10-09 17:15:00+00:00,100,6.475,,20.11,2.85,,2.85,7.03,,4.41,,251.0,,,110.0,20.0,303.3,258.3,63.7,34.4,56.4,7.3,3.11,3.73
2012-10-09 17:30:00+00:00,100,6.475,,20.47,2.78,,2.78,7.03,,4.18,,246.0,,,110.0,20.0,295.5,253.7,59.1,31.9,52.0,6.8,3.16,3.88
2012-10-09 17:45:00+00:00,100,6.425,,21.33,2.83,,2.83,6.97,,3.96,,244.5,,,110.0,20.0,277.9,246.0,45.4,24.3,40.9,5.1,3.32,3.32
2012-10-09 18:00:00+00:00,100,5.525,,20.01,4.0,,4.0,6.07,,3.75,,252.0,,,110.0,20.0,255.3,238.6,24.2,12.7,23.8,2.0,3.62,2.17
2012-10-09 18:15:00+00:00,100,5.4,,17.83,1.73,2.15,2.2,5.95,,3.56,1.73,226.0,,101.0,110.0,20.0,273.7,233.3,57.2,30.7,50.8,4.6,3.3,3.65
2012-10-09 18:30:00+00:00,100,5.05,,17.2,1.75,1.95,2.92,5.6,,3.38,1.75,256.0,,103.0,110.0,20.0,275.0,250.5,35.2,18.7,33.4,2.5,3.41,2.54
2012-10-09 18:45:00+00:00,100,5.425,,17.79,2.7,,2.7,5.97,,3.22,,247.0,,,110.0,20.0,282.6,247.8,49.4,26.7,43.5,4.0,3.28,3.84
2012-10-09 19:00:00+00:00,100,4.05,,15.74,2.7,,2.7,4.95,0.35,3.09,,235.0,,,110.0,20.0,233.5,221.0,18.2,10.6,19.1,0.9,3.89,1.71
2012-10-09 19:15:00+00:00,100,5.275,,17.46,2.65,,2.65,5.82,,2.96,,228.5,,,110.0,20.0,274.1,234.8,55.4,30.2,47.7,4.3,3.31,4.46
2012-10-09 19:30:00+00:00,100,4.1,,14.8,3.78,,3.78,4.68,0.03,2.86,,279.5,,,110.0,20.0,260.9,244.4,23.8,12.4,23.8,1.1,3.61,2.05
2012-10-09 19:45:00+00:00,0,,,,2.83,3.75,,,,,2.83,,,98.0,,,,,,,,,,
2012-10-09 20:00:00+00:00,100,4.075,,11.99,1.73,2.08,2.55,4.63,,2.69,1.73,278.5,,102.0,110.0,20.0,332.0,279.8,74.2,40.6,64.6,3.5,2.94,4.21
2012-10-09 20:15:00+00:00,100,3.825,,12.21,3.0,,3.0,4.38,,2.63,,300.0,,,110.0,20.0,300.1,268.0,46.1,24.3,45.2,1.9,3.19,2.24
2012-10-09 20:30:00+00:00,0,,,,1.73,3.7,,,,,1.73,,,101.0,,,,,,,,,,
2012-10-09 20:45:00+00:00,0,,,,3.83,5.03,,,,,3.83,,,100.0,,,,,,,,,,
2012-10-09 21:30:00+00:00,100,3.825,,11.3,1.85,3.13,2.8,4.38,,2.54,1.85,307.5,,103.0,110.0,20.0,330.0,285.6,63.6,34.0,60.7,2.6,2.95,2.55
2012-10-09 22:00:00+00:00,100,4.025,,12.1,2.45,3.05,3.33,4.57,,2.63,2.45,332.5,,99.0,110.0,20.0,325.4,285.3,57.7,30.3,57.1,2.6,3.01,2.15
2012-10-09 22:15:00+00:00,100,3.85,,12.79,2.58,3.1,3.45,4.4,,2.7,2.58,326.0,,99.0,110.0,20.0,291.5,266.4,36.2,18.5,38.3,1.5,3.32,1.68
2012-10-09 22:30:00+00:00,100,3.65,,11.33,1.75,2.6,2.85,4.2,,2.8,1.75,310.0,,98.0,110.0,20.0,310.1,275.7,49.3,25.9,49.1,1.8,3.1,2.12
2012-10-09 22:45:00+00:00,100,3.55,,10.07,1.83,,1.83,4.1,,2.9,,302.5,,,110.0,20.0,348.4,292.8,79.3,42.3,74.8,2.8,2.84,2.69
