Time,CS,foF2,MUFD,fmin,fminF,fxI,foF2p,hF,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2012-01-05 00:00:00+00:00,100,4.025,12.33,2.67,2.67,4.57,3.14,290.0,110.0,20.0,314.7,276.5,54.7,29.2,51.4,2.5,3.06,2.7
2012-01-05 00:15:00+00:00,100,4.475,14.17,3.78,3.78,5.03,3.18,338.0,110.0,20.0,306.8,276.7,43.7,22.4,45.2,2.4,3.17,1.79
2012-01-05 00:45:00+00:00,100,4.425,14.72,4.07,4.07,4.97,3.2,320.0,110.0,20.0,289.6,264.5,36.3,18.8,36.8,2.0,3.33,1.95
2012-01-05 01:00:00+00:00,100,4.325,14.68,2.67,2.67,4.88,3.17,249.0,110.0,20.0,271.4,244.3,38.6,20.9,35.1,2.0,3.39,3.27
2012-01-05 01:15:00+00:00,100,4.175,14.32,2.47,2.47,4.72,3.12,240.0,110.0,20.0,266.6,237.9,40.8,22.1,36.6,2.0,3.43,3.47
2012-01-05 01:30:00+00:00,100,4.025,14.23,3.1,3.1,4.57,3.05,249.0,110.0,20.0,257.1,237.4,28.2,15.0,27.1,1.3,3.54,2.47
2012-01-05 01:45:00+00:00,100,3.65,13.18,2.13,2.13,4.2,2.96,224.0,110.0,20.0,244.6,220.4,34.6,18.7,31.4,1.3,3.61,3.24
2012-01-05 02:00:00+00:00,100,3.475,11.95,2.83,2.83,4.05,2.86,269.0,110.0,20.0,271.2,250.3,30.0,15.8,29.8,1.0,3.44,2.14
2012-01-05 02:15:00+00:00,100,3.625,12.38,1.73,1.73,4.18,2.75,230.0,110.0,20.0,265.5,230.3,49.9,26.9,44.4,1.8,3.41,3.63
2012-01-05 02:45:00+00:00,100,3.575,12.22,2.1,2.1,4.13,2.57,224.0,110.0,20.0,258.4,225.2,47.1,25.7,40.7,1.7,3.42,4.35
2012-01-05 03:00:00+00:00,100,4.475,17.02,2.63,2.63,5.03,2.5,245.0,110.0,20.0,252.0,230.7,30.1,16.8,25.0,1.7,3.8,5.97
2012-01-05 03:45:00+00:00,100,3.225,10.55,2.7,2.7,3.78,2.46,290.0,110.0,20.0,284.9,254.0,44.2,23.4,43.8,1.3,3.27,2.19
2012-01-05 05:30:00+00:00,50,4.475,15.23,3.5,3.5,5.03,3.43,260.0,110.0,20.0,252.6,213.2,54.9,29.6,56.8,3.2,3.4,2.05
2012-01-05 05:45:00+00:00,70,4.825,17.55,2.63,2.63,5.38,3.64,220.0,110.0,20.0,227.1,193.1,47.0,25.8,51.0,3.3,3.64,1.85
2012-01-05 06:00:00+00:00,70,5.35,19.53,3.1,3.1,5.9,3.86,215.0,110.0,20.0,221.9,185.8,49.3,27.1,54.6,4.3,3.65,1.78
2012-01-05 06:15:00+00:00,70,5.65,21.46,2.65,2.65,6.2,4.07,214.0,110.0,20.0,212.8,185.6,36.5,21.2,46.3,3.9,3.8,1.35
2012-01-05 06:30:00+00:00,70,6.125,22.8,3.05,3.05,6.68,4.29,215.0,110.0,20.0,216.2,183.9,42.9,24.6,54.8,5.2,3.72,1.33
2012-01-05 07:15:00+00:00,70,5.825,22.8,3.9,3.9,6.38,4.86,220.0,110.0,20.0,196.5,162.7,40.9,24.0,57.4,4.7,3.91,1.21
2012-01-05 08:45:00+00:00,70,7.4,24.04,5.1,5.1,7.95,5.56,269.0,110.0,20.0,244.7,179.9,83.3,46.8,96.2,13.9,3.25,1.63
2012-01-05 09:00:00+00:00,70,8.675,29.35,4.5,4.5,9.23,5.61,260.0,110.0,20.0,246.1,199.9,58.8,34.8,82.8,14.7,3.38,1.1
2012-01-05 09:15:00+00:00,50,9.0,30.57,6.72,6.72,9.55,5.65,255.0,110.0,20.0,233.1,176.0,76.0,41.3,87.3,18.0,3.4,1.63
2012-01-05 09:30:00+00:00,50,8.25,31.46,6.32,6.32,8.8,5.68,245.0,110.0,20.0,199.1,159.3,48.9,26.6,64.1,10.1,3.81,1.25
2012-01-05 09:45:00+00:00,50,8.5,29.55,6.3,6.3,9.05,5.69,254.0,110.0,20.0,224.9,170.8,69.8,38.2,88.1,14.9,3.48,1.36
2012-01-05 10:00:00+00:00,50,8.75,29.91,6.35,6.35,9.3,5.7,250.0,110.0,20.0,230.2,173.6,74.8,41.0,86.4,16.9,3.42,1.63
2012-01-05 11:00:00+00:00,50,8.55,30.03,7.5,7.5,9.1,5.67,270.0,110.0,20.0,216.0,165.1,68.0,37.1,76.4,14.5,3.51,1.76
2012-01-05 11:45:00+00:00,50,7.775,28.08,7.47,7.47,8.32,5.61,283.0,110.0,20.0,197.5,155.8,55.6,30.6,60.5,10.0,3.61,1.93
2012-01-05 13:15:00+00:00,50,7.85,26.92,7.5,7.5,8.4,5.27,315.0,110.0,20.0,216.4,169.3,63.3,34.5,69.1,11.5,3.43,1.87
2012-01-05 15:00:00+00:00,70,5.025,19.39,2.53,2.53,5.57,4.16,210.0,110.0,20.0,209.4,182.5,35.5,20.3,45.4,3.0,3.86,1.33
2012-01-05 15:15:00+00:00,70,4.8,19.46,2.65,2.65,5.35,3.96,210.0,110.0,20.0,201.2,182.1,25.1,14.1,34.2,1.9,4.05,1.11
2012-01-05 16:15:00+00:00,100,4.225,14.46,1.83,1.83,4.78,3.23,220.0,110.0,20.0,258.4,222.3,51.1,27.3,46.7,2.5,3.42,3.16
2012-01-05 16:30:00+00:00,100,4.225,14.5,2.08,2.08,4.78,3.08,215.0,110.0,20.0,255.8,217.7,53.8,29.2,46.4,2.7,3.43,4.38
2012-01-05 17:00:00+00:00,100,3.475,11.69,3.05,3.05,4.03,2.84,295.0,110.0,20.0,276.3,248.8,39.5,20.7,39.5,1.3,3.36,2.08
2012-01-05 17:15:00+00:00,100,3.3,11.74,1.83,1.83,3.85,2.74,230.0,110.0,20.0,251.4,225.1,37.4,20.2,34.0,1.1,3.56,3.25
2012-01-05 17:45:00+00:00,100,3.625,12.83,3.03,3.03,4.18,2.62,275.0,110.0,20.0,265.0,244.5,29.4,15.3,29.8,1.1,3.54,1.98
2012-01-05 18:15:00+00:00,100,3.35,11.76,2.7,2.7,3.9,2.56,250.0,110.0,20.0,260.6,238.8,31.1,16.7,29.6,1.0,3.51,2.59
2012-01-05 21:00:00+00:00,100,3.825,9.67,2.95,2.95,4.38,2.57,440.0,110.0,20.0,411.2,345.5,95.2,48.3,102.3,3.8,2.53,1.58
2012-01-05 21:15:00+00:00,100,3.075,9.16,2.42,2.42,3.78,2.57,335.0,110.0,20.0,327.9,284.8,61.6,32.5,61.4,1.6,2.98,2.13
2012-01-05 21:30:00+00:00,100,3.175,9.16,2.7,2.7,3.72,2.58,355.0,110.0,20.0,340.9,292.6,69.2,36.7,68.3,1.9,2.88,2.21
2012-01-05 22:15:00+00:00,100,3.15,9.18,1.77,1.77,3.7,2.67,290.0,110.0,20.0,333.6,281.0,74.8,40.2,68.5,2.1,2.91,3.12
2012-01-05 23:00:00+00:00,100,3.225,9.64,2.45,2.45,3.78,2.86,325.0,110.0,20.0,323.5,283.1,57.8,30.4,57.9,1.7,2.99,2.08
2012-01-06 01:15:00+00:00,100,3.4,11.15,2.63,2.63,3.95,3.12,280.0,110.0,20.0,286.1,259.3,38.4,20.4,37.8,1.2,3.28,2.24
2012-01-06 06:30:00+00:00,70,5.825,23.37,3.75,3.75,6.38,4.29,219.0,110.0,20.0,196.5,170.2,32.7,18.6,46.7,3.7,4.01,1.07
2012-01-06 06:45:00+00:00,70,5.65,21.56,3.67,3.67,6.2,4.49,215.0,110.0,20.0,203.9,168.9,44.6,25.5,56.9,4.6,3.82,1.4
2012-01-06 07:00:00+00:00,70,7.15,27.39,3.72,3.72,7.7,4.68,215.0,110.0,20.0,207.2,177.6,38.9,22.5,52.0,6.5,3.83,1.21
2012-01-06 08:45:00+00:00,70,7.775,29.45,3.72,3.72,8.32,5.56,224.0,110.0,20.0,209.1,179.0,38.7,23.8,57.0,8.3,3.79,1.07
2012-01-06 09:00:00+00:00,70,7.875,26.15,4.55,4.55,8.43,5.61,219.0,110.0,20.0,242.6,176.2,91.0,50.3,96.1,16.5,3.32,2.11
2012-01-06 09:30:00+00:00,70,7.65,30.67,4.7,4.7,8.2,5.68,230.0,110.0,20.0,195.6,166.3,33.1,20.7,57.4,7.1,4.01,1.0
2012-01-06 09:45:00+00:00,70,8.875,33.33,5.18,5.18,9.43,5.69,223.0,110.0,20.0,207.5,171.2,46.6,26.8,64.1,11.8,3.76,1.15
2012-01-06 10:00:00+00:00,50,7.9,29.22,6.13,6.13,8.45,5.7,244.0,110.0,20.0,208.1,160.6,63.1,35.1,71.4,11.8,3.7,1.79
2012-01-06 10:15:00+00:00,70,7.3,26.17,5.05,5.05,7.85,5.69,230.0,110.0,20.0,210.2,162.1,58.9,33.6,81.8,9.9,3.59,1.21
2012-01-06 10:45:00+00:00,50,7.375,25.35,6.93,6.93,7.93,5.68,300.0,110.0,20.0,213.8,160.3,70.4,38.9,80.7,11.4,3.44,1.74
2012-01-06 13:15:00+00:00,70,7.825,24.17,4.53,4.53,8.38,5.27,229.0,110.0,20.0,271.0,190.4,111.4,60.8,119.5,19.6,3.09,2.07
2012-01-06 13:30:00+00:00,70,8.25,28.54,3.5,3.5,8.8,5.16,240.0,110.0,20.0,241.8,203.9,50.3,29.5,66.7,11.4,3.46,1.22
2012-01-06 14:00:00+00:00,70,7.025,27.8,3.88,3.88,7.57,4.88,230.0,110.0,20.0,204.9,180.0,30.4,18.4,49.9,5.4,3.96,1.0
2012-01-06 14:30:00+00:00,50,6.725,22.73,6.53,6.53,7.28,4.54,323.0,110.0,20.0,224.8,179.5,62.0,33.7,65.5,8.2,3.38,2.0
2012-01-06 15:00:00+00:00,50,6.9,22.83,3.78,3.78,7.45,4.16,225.0,110.0,20.0,246.7,198.7,66.5,35.6,70.4,9.1,3.31,1.91
2012-01-06 17:15:00+00:00,100,4.35,15.65,2.5,2.5,4.9,2.74,229.0,110.0,20.0,248.1,224.9,33.2,17.8,30.6,1.7,3.6,2.98
2012-01-06 18:45:00+00:00,100,3.4,11.11,2.75,2.75,3.95,2.55,275.0,110.0,20.0,287.4,257.6,42.6,22.8,40.4,1.4,3.27,2.62
2012-01-06 19:15:00+00:00,100,3.1,9.11,2.63,2.63,3.65,2.56,370.0,110.0,20.0,332.3,287.8,63.7,33.1,65.8,1.7,2.94,1.87
2012-01-06 20:30:00+00:00,100,3.55,11.34,3.03,3.03,4.1,2.57,337.0,110.0,20.0,302.7,272.2,43.9,22.6,45.5,1.5,3.19,1.81
2012-01-06 20:45:00+00:00,100,4.075,11.65,2.17,2.17,4.63,2.57,295.0,110.0,20.0,343.9,289.1,77.9,42.0,70.2,3.6,2.86,3.39
2012-01-06 21:00:00+00:00,100,3.9,12.01,2.22,2.22,4.45,2.57,300.0,110.0,20.0,317.8,280.0,54.3,28.5,53.7,2.3,3.08,2.16
2012-01-06 21:45:00+00:00,100,3.925,11.86,2.42,2.42,4.5,2.59,298.0,110.0,20.0,319.2,279.8,56.4,29.9,54.2,2.4,3.02,2.45
2012-01-06 22:00:00+00:00,100,3.925,12.03,3.0,3.0,4.47,2.62,319.0,110.0,20.0,316.8,280.2,52.7,27.7,52.0,2.3,3.07,2.17
2012-01-06 23:00:00+00:00,100,4.125,12.6,2.67,2.67,4.68,2.86,294.0,110.0,20.0,316.3,278.2,54.6,29.0,52.1,2.6,3.05,2.51
2012-01-06 23:15:00+00:00,100,4.475,14.28,3.17,3.17,5.03,2.94,304.0,110.0,20.0,304.7,274.5,43.7,22.7,43.8,2.4,3.19,2.01
2012-01-06 23:30:00+00:00,100,4.075,12.52,2.47,2.47,4.63,3.01,268.0,110.0,20.0,309.3,268.7,57.7,31.4,50.8,2.7,3.07,3.91
2012-01-06 23:45:00+00:00,100,3.875,11.82,2.15,2.15,4.43,3.08,273.0,110.0,20.0,314.0,271.0,61.2,33.2,54.2,2.6,3.05,3.75
2012-01-07 00:15:00+00:00,100,4.225,12.52,2.75,2.75,4.78,3.18,300.0,110.0,20.0,329.8,286.0,62.8,33.6,59.1,3.1,2.96,2.71
2012-01-07 00:30:00+00:00,100,5.25,16.43,3.72,3.72,5.8,3.2,335.0,110.0,20.0,317.2,286.3,45.3,22.6,48.9,3.4,3.13,1.5
2012-01-07 00:45:00+00:00,100,4.225,13.16,2.1,2.1,4.78,3.2,269.0,110.0,20.0,306.4,268.0,54.6,29.4,49.6,2.7,3.12,3.24
2012-01-07 01:15:00+00:00,100,4.175,12.92,3.0,3.0,4.72,3.12,294.0,110.0,20.0,309.6,273.7,51.5,27.4,49.5,2.5,3.1,2.45
2012-01-07 01:30:00+00:00,100,4.425,13.2,2.2,2.2,4.97,3.05,270.0,110.0,20.0,323.3,273.8,70.2,37.9,62.3,3.8,2.98,3.69
2012-01-07 01:45:00+00:00,100,4.225,12.62,2.17,2.17,4.78,2.96,275.0,110.0,20.0,322.8,274.7,68.3,36.9,60.8,3.4,2.99,3.62
2012-01-07 02:45:00+00:00,100,4.525,15.43,3.42,3.42,5.07,2.57,284.0,110.0,20.0,279.1,255.1,34.6,18.1,34.4,2.0,3.41,2.08
2012-01-07 03:15:00+00:00,100,3.95,10.12,3.58,3.58,4.5,2.46,500.0,110.0,20.0,390.9,328.0,91.0,46.2,96.7,3.9,2.56,1.64
2012-01-07 05:00:00+00:00,100,3.75,14.19,2.13,2.13,4.3,3.03,220.0,110.0,20.0,230.8,210.9,28.2,15.1,28.2,1.1,3.78,2.19
2012-01-07 05:30:00+00:00,70,4.825,16.83,2.63,2.63,5.38,3.43,215.0,110.0,20.0,248.2,203.9,64.0,35.3,52.3,4.3,3.49,6.0
2012-01-07 05:45:00+00:00,70,3.85,10.7,2.42,2.42,4.4,3.64,423.0,110.0,20.0,338.5,270.4,80.0,48.3,118.0,4.2,2.78,1.0
2012-01-07 06:00:00+00:00,50,5.125,20.51,3.67,3.67,5.68,3.86,215.0,110.0,20.0,197.1,173.2,31.3,17.0,38.2,2.6,4.0,1.41
2012-01-07 06:45:00+00:00,70,6.4,23.71,3.2,3.2,6.95,4.49,220.0,110.0,20.0,215.8,182.8,43.5,25.3,56.5,5.9,3.7,1.31
2012-01-07 07:00:00+00:00,50,6.575,26.08,5.1,5.1,7.13,4.68,220.0,110.0,20.0,192.4,160.8,40.4,21.9,48.5,5.3,3.97,1.51
2012-01-07 07:15:00+00:00,50,5.475,13.31,4.95,4.95,6.03,4.86,530.0,110.0,20.0,322.6,203.6,149.4,82.7,172.7,13.3,2.43,1.56
2012-01-07 08:00:00+00:00,70,6.65,25.01,4.63,4.63,7.2,5.29,240.0,110.0,20.0,205.0,164.3,47.3,27.3,71.0,6.9,3.76,1.05
2012-01-07 08:15:00+00:00,70,7.7,25.89,4.07,4.07,8.25,5.4,230.0,110.0,20.0,239.2,183.0,75.0,42.2,83.4,13.5,3.36,1.82
2012-01-07 08:30:00+00:00,50,7.675,25.9,6.1,6.1,8.23,5.49,260.0,110.0,20.0,232.1,172.6,79.5,43.7,88.5,13.8,3.38,1.81
2012-01-07 08:45:00+00:00,70,7.9,26.67,5.15,5.15,8.45,5.56,240.0,110.0,20.0,234.2,177.2,74.7,41.7,86.6,14.1,3.38,1.64
2012-01-07 09:00:00+00:00,50,8.7,26.36,8.2,8.2,9.25,5.61,373.0,110.0,20.0,267.6,190.4,105.3,57.7,112.4,23.1,3.03,1.98
2012-01-07 09:15:00+00:00,70,8.5,31.39,4.8,4.8,9.05,5.65,250.0,110.0,20.0,219.6,183.5,43.9,26.4,69.0,11.0,3.69,1.0
2012-01-07 09:30:00+00:00,50,9.025,32.08,7.1,7.1,9.57,5.68,240.0,110.0,20.0,218.1,168.0,67.6,36.9,75.0,16.1,3.55,1.79
2012-01-07 09:45:00+00:00,100,7.2,28.61,4.07,4.07,7.75,5.69,230.0,110.0,20.0,198.2,169.7,31.2,20.8,58.0,6.4,3.97,1.0
2012-01-07 10:00:00+00:00,100,7.65,26.46,4.07,4.07,8.2,5.7,223.0,110.0,20.0,228.4,173.2,75.4,42.9,77.9,13.5,3.46,2.25
2012-01-07 10:15:00+00:00,100,7.475,24.68,3.85,3.85,8.02,5.69,220.0,110.0,20.0,245.3,175.3,96.2,53.6,102.0,15.9,3.3,2.16
2012-01-07 10:30:00+00:00,50,7.825,27.4,5.95,5.95,8.38,5.69,289.0,110.0,20.0,222.5,168.6,63.7,35.3,97.6,12.0,3.5,1.0
2012-01-07 10:45:00+00:00,50,7.85,26.07,6.18,6.18,8.4,5.68,269.0,110.0,20.0,233.1,170.4,81.6,44.9,95.0,14.9,3.32,1.62
2012-01-07 11:00:00+00:00,50,8.075,25.0,7.72,7.72,8.63,5.67,370.0,110.0,20.0,242.2,174.7,90.5,49.7,99.3,17.2,3.1,1.86
2012-01-07 11:15:00+00:00,50,8.5,27.56,6.63,6.63,9.05,5.65,284.0,110.0,20.0,242.6,177.8,84.5,46.1,98.6,17.9,3.24,1.55
2012-01-07 11:30:00+00:00,50,8.425,27.6,6.2,6.2,8.98,5.64,260.0,110.0,20.0,244.6,178.9,87.5,48.1,96.3,18.2,3.28,1.8
2012-01-07 12:00:00+00:00,50,8.45,28.05,7.5,7.5,9.0,5.59,300.0,110.0,20.0,231.4,173.3,77.2,42.0,88.1,16.1,3.32,1.68
2012-01-07 12:15:00+00:00,50,8.625,28.22,6.1,6.1,9.18,5.55,265.0,110.0,20.0,246.0,183.3,82.3,45.0,95.3,18.0,3.27,1.56
2012-01-07 12:45:00+00:00,50,9.225,31.02,7.47,7.47,9.77,5.44,285.0,110.0,20.0,234.8,179.6,73.3,39.2,87.7,18.0,3.36,1.46
2012-01-07 13:30:00+00:00,50,9.35,33.24,6.72,6.72,9.9,5.16,234.0,110.0,20.0,223.5,177.9,62.1,33.4,68.2,15.7,3.56,1.77
2012-01-07 15:15:00+00:00,50,6.375,24.2,4.07,4.07,6.93,3.96,225.0,110.0,20.0,218.1,189.8,38.8,20.5,45.2,4.6,3.8,1.44
2012-01-07 15:30:00+00:00,50,5.4,21.67,4.53,4.53,5.95,3.77,225.0,110.0,20.0,206.1,186.6,26.9,14.2,29.3,2.3,4.01,1.72
2012-01-07 15:45:00+00:00,50,4.55,18.0,3.75,3.75,5.1,3.58,209.0,110.0,20.0,212.7,196.8,22.6,12.3,21.6,1.4,3.96,2.68
2012-01-07 16:00:00+00:00,100,4.45,13.71,3.22,3.22,5.0,3.4,260.0,110.0,20.0,305.2,250.1,78.6,42.7,71.6,4.4,3.08,3.27
2012-01-08 00:15:00+00:00,100,3.5,10.93,2.47,2.47,4.05,3.18,290.0,110.0,20.0,307.8,271.7,51.7,27.8,49.1,1.8,3.12,2.63
2012-01-08 05:30:00+00:00,50,4.525,14.98,3.4,3.4,5.07,3.43,259.0,110.0,20.0,259.2,216.3,59.9,32.2,61.6,3.6,3.31,2.07
2012-01-08 06:00:00+00:00,70,5.5,21.73,3.25,3.25,6.05,3.86,215.0,110.0,20.0,204.8,180.4,32.4,17.9,41.4,3.1,3.95,1.26
2012-01-08 06:15:00+00:00,70,5.425,21.61,2.6,2.6,5.97,4.07,210.0,110.0,20.0,203.4,180.1,30.8,18.1,40.8,3.1,3.98,1.25
2012-01-08 06:30:00+00:00,70,6.4,24.79,3.2,3.2,6.95,4.29,209.0,110.0,20.0,205.7,179.2,35.2,20.2,46.1,4.8,3.87,1.25
2012-01-08 06:45:00+00:00,70,6.625,26.08,3.72,3.72,7.18,4.49,209.0,110.0,20.0,200.1,172.7,35.8,20.5,47.4,5.2,3.94,1.24
2012-01-08 07:00:00+00:00,50,6.475,25.54,4.75,4.75,7.03,4.68,210.0,110.0,20.0,193.4,161.7,40.9,22.5,48.9,5.3,3.94,1.54
2012-01-08 07:15:00+00:00,70,6.075,23.15,3.35,3.35,6.63,4.86,199.0,110.0,20.0,200.6,164.7,47.5,27.2,55.9,5.6,3.81,1.68
2012-01-08 07:30:00+00:00,70,6.6,24.59,3.92,3.92,7.15,5.02,219.0,110.0,20.0,208.9,171.0,48.0,27.9,64.5,6.8,3.73,1.27
2012-01-08 07:45:00+00:00,70,6.875,22.77,3.55,3.55,7.43,5.17,208.0,110.0,20.0,241.5,176.4,89.1,49.1,94.6,12.4,3.31,2.08
2012-01-08 08:15:00+00:00,50,8.6,28.67,5.97,5.97,9.15,5.4,284.0,110.0,20.0,242.2,186.9,70.1,38.2,97.3,15.6,3.33,1.09
2012-01-08 08:45:00+00:00,50,10.075,34.84,6.55,6.55,10.63,5.56,255.0,110.0,20.0,232.5,183.5,64.5,34.6,84.0,19.2,3.46,1.19
2012-01-08 09:00:00+00:00,70,10.475,38.7,4.05,4.05,11.02,5.61,239.0,110.0,20.0,227.9,202.8,33.7,20.4,50.3,13.2,3.69,1.0
2012-01-08 09:15:00+00:00,0,12.6,41.35,6.1,6.1,13.15,5.65,234.0,110.0,20.0,250.6,195.8,76.1,41.0,81.6,34.9,3.28,1.81
2012-01-08 09:30:00+00:00,70,9.925,37.18,5.07,5.07,10.48,5.68,225.0,110.0,20.0,212.9,179.9,43.5,25.0,60.6,13.9,3.75,1.09
2012-01-08 09:45:00+00:00,50,9.975,37.66,6.07,6.07,10.52,5.69,234.0,110.0,20.0,209.6,173.6,46.0,25.4,65.1,14.2,3.78,1.03
2012-01-08 10:00:00+00:00,50,8.45,33.22,6.93,6.93,9.0,5.7,215.0,110.0,20.0,187.8,152.3,47.1,25.8,52.1,10.0,3.93,1.84
2012-01-08 10:30:00+00:00,50,6.75,23.35,5.97,5.97,7.3,5.69,278.0,110.0,20.0,211.4,156.3,70.6,39.2,85.6,9.7,3.46,1.58
2012-01-08 10:45:00+00:00,50,7.5,26.11,5.95,5.95,8.05,5.68,268.0,110.0,20.0,216.1,162.1,66.9,36.9,91.3,11.3,3.48,1.22
2012-01-08 11:00:00+00:00,50,7.625,26.33,6.03,6.03,8.18,5.67,264.0,110.0,20.0,220.6,164.7,71.3,39.4,89.6,12.4,3.45,1.42
2012-01-08 11:15:00+00:00,70,7.875,28.65,4.9,4.9,8.43,5.65,249.0,110.0,20.0,215.6,172.9,52.0,30.7,78.3,10.7,3.64,1.03
2012-01-08 11:30:00+00:00,50,7.675,26.67,6.05,6.05,8.23,5.64,250.0,110.0,20.0,219.5,164.5,71.9,39.7,84.2,12.6,3.47,1.64
2012-01-08 11:45:00+00:00,70,7.3,24.0,3.7,3.7,7.85,5.61,220.0,110.0,20.0,248.5,177.4,96.8,53.9,104.3,15.3,3.29,2.05
2012-01-08 12:15:00+00:00,70,7.375,26.2,4.8,4.8,7.93,5.55,264.0,110.0,20.0,224.2,177.8,53.6,32.0,84.8,9.9,3.55,1.0
2012-01-08 12:45:00+00:00,70,7.8,27.0,3.75,3.75,8.38,5.44,235.0,110.0,20.0,236.2,189.0,62.6,36.4,74.1,12.2,3.46,1.63
2012-01-08 13:00:00+00:00,50,8.025,27.45,7.45,7.45,8.57,5.36,295.0,110.0,20.0,226.1,172.5,72.8,39.8,78.5,13.7,3.42,1.93
2012-01-08 13:15:00+00:00,50,7.775,28.17,6.5,6.5,8.32,5.27,254.0,110.0,20.0,210.4,166.3,58.2,31.6,65.3,10.4,3.62,1.75
2012-01-08 13:30:00+00:00,50,7.65,28.84,5.07,5.07,8.2,5.16,235.0,110.0,20.0,207.9,171.3,45.8,25.4,63.2,8.4,3.77,1.12
2012-01-08 14:15:00+00:00,70,6.8,22.38,3.42,3.42,7.35,4.71,209.0,110.0,20.0,251.2,182.6,95.4,51.5,100.6,12.5,3.29,2.12
2012-01-08 14:45:00+00:00,70,4.925,19.12,3.7,3.7,5.47,4.35,209.0,110.0,20.0,197.7,165.1,43.5,24.1,47.9,3.3,3.88,1.9
2012-01-08 15:00:00+00:00,70,4.95,17.44,2.67,2.67,5.5,4.16,204.0,110.0,20.0,227.5,179.8,66.8,36.5,65.5,4.8,3.52,2.51
2012-01-08 15:15:00+00:00,70,4.6,16.88,3.0,3.0,5.15,3.96,213.0,110.0,20.0,218.8,182.8,49.7,27.2,51.7,3.2,3.67,2.1
2012-01-08 15:45:00+00:00,70,4.05,14.95,2.22,2.22,4.6,3.58,220.0,110.0,20.0,232.7,207.7,35.1,19.0,35.8,1.7,3.69,2.14
2012-01-08 16:00:00+00:00,100,4.15,13.94,3.5,3.5,4.7,3.4,285.0,110.0,20.0,267.8,233.4,48.7,25.9,49.6,2.4,3.36,2.06
2012-01-08 16:15:00+00:00,100,4.325,14.04,2.7,2.7,4.88,3.23,259.0,110.0,20.0,280.6,243.0,53.7,28.8,50.9,2.8,3.25,2.66
2012-01-08 16:45:00+00:00,100,4.25,15.88,1.88,1.88,4.8,2.95,225.0,110.0,20.0,238.8,219.9,27.1,14.2,26.7,1.4,3.74,2.18
2012-01-09 01:15:00+00:00,100,3.775,12.98,2.58,2.58,4.32,3.12,239.0,110.0,20.0,263.3,234.7,40.7,22.2,36.0,1.6,3.44,3.84
2012-01-09 01:30:00+00:00,100,4.475,10.6,3.33,3.33,5.03,3.05,510.0,110.0,20.0,450.3,376.6,107.9,53.4,121.4,5.8,2.37,1.33
2012-01-09 05:30:00+00:00,50,4.15,15.43,3.53,3.53,4.7,3.43,249.0,110.0,20.0,225.5,198.7,36.7,19.7,39.6,1.9,3.72,1.84
2012-01-09 05:45:00+00:00,50,5.05,18.89,3.75,3.75,5.6,3.64,229.0,110.0,20.0,217.0,187.0,40.8,21.9,45.2,3.1,3.74,1.72
2012-01-09 06:45:00+00:00,50,6.725,25.49,4.47,4.47,7.28,4.49,220.0,110.0,20.0,208.0,172.8,45.8,25.1,56.3,6.4,3.79,1.41
2012-01-09 07:00:00+00:00,50,6.55,24.18,6.38,6.38,7.1,4.68,280.0,110.0,20.0,200.2,163.4,50.0,27.5,53.3,6.5,3.69,2.01
2012-01-09 08:15:00+00:00,70,8.825,30.72,4.97,4.97,9.38,5.4,265.0,110.0,20.0,236.4,194.0,54.2,31.2,78.8,13.7,3.48,1.01
2012-01-09 09:00:00+00:00,50,9.25,33.2,6.65,6.65,9.8,5.61,234.0,110.0,20.0,216.0,170.1,60.6,32.9,72.7,15.3,3.59,1.47
2012-01-09 09:30:00+00:00,50,9.975,36.28,6.57,6.57,10.52,5.68,245.0,110.0,20.0,218.6,175.8,54.6,29.4,76.4,16.2,3.64,1.04
2012-01-09 10:15:00+00:00,50,7.95,18.38,5.8,5.8,8.5,5.69,480.0,110.0,20.0,383.9,242.1,175.7,97.5,181.1,33.1,2.31,1.57
2012-01-09 10:30:00+00:00,50,7.55,28.17,5.85,5.85,8.1,5.69,240.0,110.0,20.0,200.5,156.4,54.2,30.1,70.8,9.5,3.73,1.32
2012-01-09 11:00:00+00:00,50,8.125,31.11,7.53,7.53,8.68,5.67,254.0,110.0,20.0,187.1,151.0,47.6,26.0,52.6,9.3,3.83,1.85
2012-01-09 11:30:00+00:00,50,8.05,28.02,7.43,7.43,8.6,5.64,299.0,110.0,20.0,207.9,160.6,62.0,33.8,71.2,11.8,3.48,1.68
2012-01-09 15:00:00+00:00,70,6.075,24.06,3.22,3.22,6.63,4.16,220.0,110.0,20.0,208.6,186.0,29.9,17.0,42.5,3.7,3.96,1.01
2012-01-09 15:15:00+00:00,70,6.825,23.18,3.2,3.2,7.38,3.96,215.0,110.0,20.0,248.1,201.5,65.7,35.4,65.7,8.8,3.4,2.24
2012-01-09 15:30:00+00:00,70,4.575,17.6,3.1,3.1,5.13,3.77,205.0,110.0,20.0,212.0,185.6,37.1,20.2,37.0,2.3,3.85,2.32
2012-01-09 15:45:00+00:00,50,5.525,18.49,4.57,4.57,6.07,3.58,290.0,110.0,20.0,266.0,229.4,51.5,27.0,54.4,4.4,3.35,1.82
2012-01-09 17:15:00+00:00,100,3.675,13.84,3.05,3.05,4.22,2.74,239.0,110.0,20.0,238.1,223.2,21.4,11.3,21.0,0.8,3.77,2.24
