Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hF2,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2012-09-15 06:00:00+00:00,70,6.325,,21.74,4.65,,4.65,6.9,0.03,4.77,,251.0,,,110.0,20.0,224.7,168.5,71.7,40.3,87.9,8.8,3.44,1.53
2012-09-15 06:15:00+00:00,70,6.4,,21.5,2.72,3.75,4.05,6.95,,4.89,2.8,242.5,,112.0,110.0,20.0,231.5,170.6,75.9,44.7,88.9,10.0,3.36,1.74
2012-09-15 06:30:00+00:00,70,6.825,,23.92,4.45,,4.45,7.4,0.03,5.01,,263.5,,,110.0,20.0,224.8,174.7,59.3,35.4,89.3,9.2,3.5,1.07
2012-09-15 06:45:00+00:00,100,7.6,,25.54,3.55,,3.55,8.18,0.03,5.12,,213.5,,,110.0,20.0,246.1,199.2,58.8,36.3,80.6,11.8,3.36,1.23
2012-09-15 07:00:00+00:00,70,7.625,,26.76,4.3,,4.3,8.2,0.03,5.22,,251.3,,,110.0,20.0,229.1,185.7,52.8,32.9,79.8,10.8,3.51,1.05
2012-09-15 07:15:00+00:00,50,7.75,,26.85,3.4,4.9,4.97,8.4,0.1,5.33,3.4,261.0,,106.0,110.0,20.0,227.3,176.1,62.3,36.6,88.6,12.2,3.46,1.14
2012-09-15 07:30:00+00:00,100,7.875,,27.16,3.3,3.85,4.0,8.43,,5.44,3.3,221.0,,109.0,110.0,20.0,234.2,189.5,55.6,34.6,78.2,12.0,3.45,1.19
2012-09-15 07:45:00+00:00,100,8.425,,26.68,4.07,,4.07,9.05,0.08,5.55,,228.5,,,110.0,20.0,259.7,192.3,90.0,51.5,95.4,19.6,3.17,2.0
2012-09-15 08:00:00+00:00,50,8.4,,28.24,6.38,,6.38,8.95,,5.66,,257.5,,,110.0,20.0,230.1,168.1,80.3,44.3,93.4,16.7,3.36,1.6
2012-09-15 08:15:00+00:00,70,8.688,5.26,27.25,3.58,4.18,5.28,9.23,,5.77,3.58,263.5,263.5,108.0,110.0,20.0,260.9,189.2,89.9,54.9,108.5,22.0,3.14,1.82
2012-09-15 08:30:00+00:00,70,8.425,,27.58,5.28,,5.28,8.98,,5.87,,267.5,,,110.0,20.0,243.8,181.3,78.8,45.7,90.3,17.6,3.27,1.62
2012-09-15 08:45:00+00:00,70,8.75,,27.88,5.22,,5.22,9.3,,5.96,,275.0,,,110.0,20.0,254.2,188.8,83.2,48.3,92.2,20.1,3.19,1.69
2012-09-15 09:00:00+00:00,70,9.025,,28.71,3.7,4.2,4.45,9.57,,6.03,3.7,255.0,,109.0,110.0,20.0,266.3,211.0,74.0,45.5,75.7,20.4,3.18,2.23
2012-09-15 09:15:00+00:00,50,9.3,,29.41,3.7,4.25,6.53,9.85,,6.1,3.7,275.0,,109.0,110.0,20.0,251.8,180.9,91.3,50.5,102.8,23.4,3.16,1.59
2012-09-15 09:30:00+00:00,50,9.25,,30.17,6.15,,6.15,9.8,,6.14,,275.0,,,110.0,20.0,242.5,179.4,78.6,44.1,99.2,20.5,3.26,1.29
2012-09-15 09:45:00+00:00,50,9.55,,30.39,3.47,4.7,5.82,10.1,,6.17,3.47,265.0,,107.0,110.0,20.0,254.5,186.2,89.5,50.4,96.3,24.7,3.18,1.79
2012-09-15 10:00:00+00:00,50,9.5,,30.52,3.83,6.0,6.0,10.05,,6.17,3.83,265.0,,100.0,110.0,20.0,248.8,182.4,85.6,47.9,96.1,23.3,3.21,1.61
2012-09-15 10:15:00+00:00,70,8.8,,30.66,5.75,,5.75,9.35,,6.16,,267.5,,,110.0,20.0,224.9,172.9,61.6,35.9,93.8,15.4,3.48,1.0
2012-09-15 10:30:00+00:00,70,9.675,,31.62,4.65,,4.65,10.23,,6.14,,263.5,,,110.0,20.0,253.6,201.4,68.9,41.2,75.6,21.2,3.27,1.85
2012-09-15 10:45:00+00:00,70,9.975,,31.92,6.0,,6.0,10.52,,6.11,,262.5,,,110.0,20.0,253.6,186.8,88.1,49.3,94.9,26.3,3.2,1.77
2012-09-15 11:00:00+00:00,0,9.8,4.53,32.46,4.3,,4.3,10.35,,,,231.0,256.0,,110.0,20.0,,,,,,,3.31,
2012-09-15 11:15:00+00:00,70,9.65,,32.32,3.17,3.7,5.28,10.2,,6.03,3.17,253.5,,97.0,110.0,20.0,241.4,189.3,66.3,38.8,84.4,19.9,3.35,1.31
2012-09-15 11:30:00+00:00,70,9.8,,32.34,4.8,,4.8,10.35,,6.0,,258.5,,,110.0,20.0,249.4,198.1,67.4,39.9,76.4,21.1,3.3,1.7
2012-09-15 11:45:00+00:00,70,8.825,,31.34,5.25,,5.25,9.38,,5.97,,257.5,,,110.0,20.0,222.7,177.6,53.9,32.4,82.8,14.2,3.55,1.0
2012-09-15 12:00:00+00:00,0,8.475,4.38,31.05,4.15,,4.15,9.02,,,,225.0,253.5,,110.0,20.0,,,,,,,3.66,
2012-09-15 12:15:00+00:00,70,9.1,,30.65,5.25,,5.25,9.65,,5.94,,248.5,,,110.0,20.0,237.5,182.8,70.0,40.3,84.8,18.2,3.37,1.46
2012-09-15 12:30:00+00:00,100,8.775,,30.29,4.32,,4.32,9.35,0.03,5.95,,243.8,,,110.0,20.0,234.0,188.1,60.5,36.3,70.7,15.4,3.45,1.71
2012-09-15 12:45:00+00:00,70,7.975,,27.02,5.13,,5.13,8.52,,5.96,,227.5,,,110.0,20.0,231.6,169.2,82.6,46.5,89.9,15.8,3.39,1.92
2012-09-15 13:00:00+00:00,50,7.55,,25.51,6.13,,6.13,8.1,,5.99,,280.0,,,110.0,20.0,223.9,162.8,76.8,42.6,96.4,13.1,3.38,1.42
2012-09-15 13:15:00+00:00,70,7.813,4.39,24.67,4.4,,4.4,8.35,,6.03,,242.5,243.0,,110.0,20.0,256.7,186.9,87.3,52.9,108.2,17.2,3.16,1.69
2012-09-15 13:30:00+00:00,70,7.625,,25.37,5.3,,5.3,8.3,0.13,6.07,,271.0,,,110.0,20.0,234.5,174.2,73.4,41.7,100.0,13.3,3.33,1.2
2012-09-15 13:45:00+00:00,0,7.8,3.63,24.69,3.4,,3.4,8.35,,,,192.5,232.5,,110.0,20.0,,,,,,,3.17,
2012-09-15 14:00:00+00:00,70,7.887,4.56,26.19,4.57,,4.57,8.45,0.03,6.17,,266.3,267.4,,110.0,20.0,245.9,195.3,56.3,38.7,91.2,13.3,3.33,1.15
2012-09-15 14:15:00+00:00,70,8.025,,26.1,4.35,,4.35,8.57,,6.21,,258.5,,,110.0,20.0,253.0,196.1,74.3,42.9,85.0,15.1,3.25,1.66
2012-09-15 14:30:00+00:00,70,8.0,,27.14,4.25,,4.25,8.55,,6.24,,260.0,,,110.0,20.0,241.9,195.7,59.7,35.1,79.8,12.5,3.39,1.23
2012-09-15 14:45:00+00:00,70,8.025,,27.64,4.05,,4.05,8.57,,6.26,,247.5,,,110.0,20.0,237.1,193.8,57.4,33.4,73.3,12.0,3.44,1.34
2012-09-15 15:00:00+00:00,70,7.775,,27.35,3.55,,3.55,8.32,,6.27,,243.5,,,110.0,20.0,234.6,197.4,49.6,29.3,65.6,10.0,3.52,1.25
2012-09-15 15:15:00+00:00,70,7.85,,27.03,3.25,,3.25,8.4,,6.26,,236.0,,,110.0,20.0,241.1,199.4,57.1,32.6,66.5,11.1,3.44,1.61
2012-09-15 15:30:00+00:00,50,8.05,,26.72,4.8,,4.8,8.6,,6.24,,248.5,,,110.0,20.0,249.8,197.2,71.6,38.9,82.4,13.7,3.32,1.58
2012-09-15 15:45:00+00:00,70,8.25,,27.89,3.28,,3.28,8.9,0.1,6.19,,238.5,,,110.0,20.0,250.6,208.2,59.3,33.0,66.4,12.3,3.38,1.69
2012-09-15 16:00:00+00:00,70,7.95,,27.71,3.22,,3.22,8.5,,6.12,,228.5,,,110.0,20.0,241.7,202.5,55.4,30.6,59.6,10.5,3.48,1.85
2012-09-15 16:15:00+00:00,70,7.875,,26.55,3.25,,3.25,8.43,,6.04,,224.5,,,110.0,20.0,252.9,209.1,61.9,33.3,65.0,11.1,3.37,1.91
2012-09-15 16:30:00+00:00,50,7.775,,26.46,3.55,,3.55,8.4,0.08,5.94,,231.0,,,110.0,20.0,253.3,212.9,57.4,30.6,58.7,9.8,3.4,2.02
2012-09-15 16:45:00+00:00,70,7.625,,25.99,2.75,,2.75,8.18,,5.82,,221.0,,,110.0,20.0,258.6,221.3,53.1,28.2,51.0,8.6,3.41,2.48
2012-09-15 17:00:00+00:00,50,6.8,,23.55,2.83,,2.83,7.35,,5.68,,224.5,,,110.0,20.0,256.2,224.3,45.4,24.2,41.9,5.8,3.46,2.97
2012-09-15 17:15:00+00:00,100,6.65,,22.07,2.7,,2.7,7.2,,5.54,,224.5,,,110.0,20.0,270.1,230.0,56.8,30.4,50.7,6.9,3.32,3.5
2012-09-15 17:30:00+00:00,100,6.675,,21.24,2.55,,2.55,7.22,,5.39,,226.0,,,110.0,20.0,288.4,239.3,69.4,37.2,61.1,8.4,3.18,3.83
2012-09-15 17:45:00+00:00,100,5.75,,19.9,1.73,2.17,2.75,6.3,,5.23,1.73,237.0,,106.0,110.0,20.0,263.2,236.5,38.1,20.3,35.0,3.5,3.46,3.0
2012-09-15 18:00:00+00:00,100,6.65,,21.8,1.9,,1.9,7.22,0.03,5.06,,226.0,,,110.0,20.0,280.0,237.5,60.4,32.0,55.1,7.2,3.28,3.07
2012-09-15 18:15:00+00:00,100,6.625,,21.71,2.65,,2.65,7.18,,4.9,,232.0,,,110.0,20.0,277.9,239.7,54.1,29.1,47.9,6.5,3.28,3.72
2012-09-15 18:30:00+00:00,100,6.375,,21.19,2.63,,2.63,6.93,,4.74,,230.0,,,110.0,20.0,272.6,236.4,51.4,27.5,45.7,5.7,3.32,3.59
2012-09-15 18:45:00+00:00,100,6.125,,20.41,2.55,,2.55,6.68,,4.58,,231.0,,,110.0,20.0,272.4,236.2,51.3,27.5,45.4,5.3,3.33,3.69
2012-09-15 19:00:00+00:00,100,5.775,,19.25,2.63,,2.63,6.32,,4.43,,236.0,,,110.0,20.0,274.4,239.7,49.3,26.5,43.8,4.5,3.33,3.66
2012-09-15 19:15:00+00:00,100,5.75,,18.64,2.9,,2.9,6.3,,4.28,,244.5,,,110.0,20.0,285.4,247.1,54.1,29.4,46.9,4.9,3.24,4.28
2012-09-15 19:30:00+00:00,100,5.2,,17.29,2.45,,2.45,5.75,,4.14,,238.5,,,110.0,20.0,275.4,240.2,49.9,26.9,44.0,3.7,3.33,3.81
2012-09-15 19:45:00+00:00,100,4.725,,14.83,1.85,,1.85,5.28,,4.01,,237.0,,,110.0,20.0,290.4,244.4,65.2,34.7,58.7,4.0,3.14,3.35
2012-09-15 20:00:00+00:00,100,4.925,,14.65,2.67,,2.67,5.47,,3.89,,269.5,,,110.0,20.0,324.9,273.4,72.9,39.8,62.7,4.9,2.97,4.51
2012-09-15 20:15:00+00:00,100,4.95,,14.7,2.58,,2.58,5.5,,3.78,,278.5,,,110.0,20.0,327.0,277.8,69.9,37.8,61.8,4.7,2.97,3.78
2012-09-15 20:30:00+00:00,100,4.9,,14.7,2.95,,2.95,5.45,,3.68,,295.0,,,110.0,20.0,324.2,282.5,59.9,31.7,57.4,4.0,3.0,2.44
2012-09-15 20:45:00+00:00,100,4.5,,14.02,3.03,,3.03,5.05,,3.59,,297.0,,,110.0,20.0,309.1,273.9,50.7,26.6,49.8,2.8,3.12,2.2
2012-09-15 21:00:00+00:00,100,4.475,,14.18,3.05,,3.05,5.03,,3.52,,298.5,,,110.0,20.0,306.6,273.3,48.0,25.2,47.4,2.7,3.17,2.16
2012-09-15 21:15:00+00:00,100,5.05,,14.82,3.42,,3.42,5.6,,3.46,,309.5,,,110.0,20.0,336.3,291.0,65.2,34.6,62.3,4.6,2.93,2.47
2012-09-15 21:30:00+00:00,100,4.825,,14.55,3.08,,3.08,5.38,,3.41,,301.0,,,110.0,20.0,321.4,281.9,56.9,30.0,55.3,3.7,3.02,2.3
2012-09-15 21:45:00+00:00,100,4.75,,14.58,3.4,,3.4,5.3,,3.38,,316.0,,,110.0,20.0,319.2,282.2,53.5,27.9,53.1,3.3,3.07,2.08
2012-09-15 22:00:00+00:00,100,5.075,,14.67,2.88,,2.88,5.63,,3.37,,311.0,,,110.0,20.0,340.5,294.1,66.9,35.1,65.2,4.7,2.89,2.25
2012-09-15 22:15:00+00:00,100,5.05,,14.31,2.67,,2.67,5.6,,3.37,,308.8,,,110.0,20.0,351.4,297.5,77.2,41.1,72.2,5.4,2.83,2.74
2012-09-15 22:30:00+00:00,100,4.975,,14.21,2.63,,2.63,5.53,,3.38,,309.5,,,110.0,20.0,347.2,296.3,73.0,38.8,69.1,5.0,2.86,2.58
2012-09-15 22:45:00+00:00,100,4.825,,13.91,2.85,,2.85,5.38,,3.39,,317.0,,,110.0,20.0,342.4,294.7,68.6,36.2,66.5,4.4,2.88,2.32
2012-09-15 23:00:00+00:00,100,4.8,,13.81,2.78,,2.78,5.35,,3.41,,315.0,,,110.0,20.0,341.6,294.7,67.6,35.5,66.2,4.3,2.88,2.22
2012-09-15 23:15:00+00:00,100,4.9,,14.27,2.8,,2.8,5.45,,3.43,,313.5,,,110.0,20.0,340.5,293.4,67.8,35.7,65.8,4.5,2.91,2.31
2012-09-15 23:30:00+00:00,100,4.975,,14.31,2.67,,2.67,5.53,,3.45,,308.5,,,110.0,20.0,345.3,295.4,71.7,38.0,68.4,4.9,2.88,2.49
2012-09-15 23:45:00+00:00,100,4.975,,14.45,1.95,,1.95,5.55,0.03,3.45,,289.5,,,110.0,20.0,338.1,288.4,71.2,37.7,67.3,4.8,2.9,2.59
2012-09-16 00:00:00+00:00,100,4.725,,14.42,4.0,,4.0,5.28,,3.45,,341.0,,,110.0,20.0,321.0,283.2,54.6,28.4,54.6,3.3,3.05,2.03
2012-09-16 00:15:00+00:00,100,4.8,,14.75,3.05,,3.05,5.35,,3.42,,298.5,,,110.0,20.0,313.6,277.5,52.0,27.2,51.3,3.3,3.07,2.16
2012-09-16 00:30:00+00:00,100,4.8,,14.76,2.63,,2.63,5.35,,3.38,,279.5,,,110.0,20.0,312.6,272.5,57.3,30.7,52.4,3.7,3.08,3.11
2012-09-16 00:45:00+00:00,100,4.875,,14.8,3.4,,3.4,5.43,,3.33,,293.5,,,110.0,20.0,319.9,280.8,56.3,29.7,54.4,3.7,3.04,2.34
2012-09-16 01:00:00+00:00,100,4.725,,14.22,2.88,,2.88,5.28,,3.26,,282.0,,,110.0,20.0,314.2,274.1,57.4,30.6,53.6,3.5,3.01,2.78
2012-09-16 01:15:00+00:00,100,4.3,,13.99,2.88,,2.88,4.85,,3.19,,276.0,,,110.0,20.0,290.7,260.4,43.4,23.0,41.8,2.2,3.25,2.4
2012-09-16 01:30:00+00:00,100,4.475,,14.47,3.4,,3.4,5.03,,3.12,,288.5,,,110.0,20.0,293.5,263.7,42.9,22.5,42.6,2.4,3.23,2.1
2012-09-16 01:45:00+00:00,100,4.675,,14.5,2.78,,2.78,5.22,,3.05,,268.5,,,110.0,20.0,306.8,266.4,57.6,31.0,52.2,3.5,3.1,3.27
2012-09-16 02:00:00+00:00,100,4.125,,14.37,3.4,,3.4,4.72,0.05,2.99,,291.0,,,110.0,20.0,270.5,249.1,30.9,15.8,32.3,1.4,3.48,1.74
2012-09-16 02:15:00+00:00,100,4.6,,14.64,2.83,,2.83,5.15,,2.95,,271.0,,,110.0,20.0,297.8,261.8,51.5,27.5,48.3,3.0,3.18,2.74
2012-09-16 02:30:00+00:00,100,4.5,,13.97,2.65,,2.65,5.05,,2.94,,262.0,,,110.0,20.0,299.3,258.5,58.0,31.4,51.9,3.3,3.11,3.55
2012-09-16 02:45:00+00:00,100,4.5,,14.49,2.72,,2.72,5.05,,2.96,,257.0,,,110.0,20.0,290.1,252.7,53.3,28.9,47.7,3.0,3.22,3.53
2012-09-16 03:00:00+00:00,100,4.45,,14.77,3.4,,3.4,5.0,,3.0,,266.3,,,110.0,20.0,276.6,247.6,41.7,21.9,41.1,2.3,3.32,2.17
2012-09-16 03:15:00+00:00,100,4.2,,13.18,2.63,,2.63,4.75,,3.08,,246.3,,,110.0,20.0,294.0,247.6,66.0,36.2,56.8,3.3,3.14,4.48
2012-09-16 03:30:00+00:00,100,4.175,,12.9,2.67,,2.67,4.72,,3.19,,253.5,,,110.0,20.0,298.4,248.0,71.9,39.2,63.9,3.5,3.09,3.7
2012-09-16 03:45:00+00:00,70,4.175,,13.94,1.83,,1.83,4.75,0.03,3.33,,243.5,,,110.0,20.0,268.4,231.7,51.8,27.9,52.7,2.6,3.34,2.1
2012-09-16 04:00:00+00:00,100,4.125,,15.04,1.5,,1.5,4.72,0.05,3.48,,257.0,,,110.0,20.0,247.5,228.4,26.1,15.2,34.8,1.6,3.65,1.14
2012-09-16 04:15:00+00:00,70,5.0,,17.51,3.08,,3.08,5.55,,3.65,,238.5,,,110.0,20.0,238.0,199.3,52.9,28.7,59.9,4.0,3.5,1.64
2012-09-16 04:30:00+00:00,70,5.55,,19.62,3.42,,3.42,6.1,,3.83,,231.0,,,110.0,20.0,230.7,189.7,55.7,30.4,62.1,5.1,3.54,1.74
2012-09-16 04:45:00+00:00,70,6.225,,22.18,2.75,,2.75,6.78,,4.0,,221.0,,,110.0,20.0,229.7,191.0,53.9,30.3,58.9,6.4,3.56,1.86
2012-09-16 05:00:00+00:00,70,6.8,,22.73,3.05,,3.05,7.38,0.03,4.18,,216.0,,,110.0,20.0,245.9,192.0,74.6,41.1,77.5,10.2,3.34,2.1
2012-09-16 05:15:00+00:00,70,6.825,,26.55,3.05,,3.05,7.38,,4.34,,228.5,,,110.0,20.0,212.2,190.2,28.3,17.7,44.4,5.0,3.89,1.0
2012-09-16 05:30:00+00:00,100,6.575,,24.89,2.88,,2.88,7.4,0.28,4.5,,218.5,,,110.0,20.0,211.7,182.9,38.8,23.1,48.3,5.7,3.79,1.44
2012-09-16 05:45:00+00:00,100,7.038,3.56,26.0,3.17,,3.17,7.8,0.22,4.64,,216.0,220.0,,110.0,20.0,226.0,199.5,34.3,21.4,44.7,6.1,3.7,1.46
2012-09-16 06:00:00+00:00,70,7.15,,25.43,4.35,,4.35,7.7,,4.77,,225.0,,,110.0,20.0,220.2,173.0,62.3,35.2,73.7,9.8,3.56,1.62
2012-09-16 06:15:00+00:00,100,7.325,,26.71,3.42,,3.42,8.02,0.15,4.89,,215.0,,,110.0,20.0,220.6,185.2,44.9,27.4,65.1,8.4,3.65,1.11
2012-09-16 06:30:00+00:00,70,7.3,,26.5,4.32,,4.32,7.9,0.05,5.01,,236.0,,,110.0,20.0,215.7,173.4,53.0,31.4,74.1,9.3,3.63,1.19
2012-09-16 06:45:00+00:00,100,7.15,,26.47,4.0,,4.0,7.82,0.13,5.12,,226.0,,,110.0,20.0,210.6,172.3,48.2,29.5,68.2,8.4,3.7,1.2
2012-09-16 07:00:00+00:00,0,7.0,4.1,22.93,3.95,,3.95,7.55,,,,216.3,232.0,,110.0,20.0,,,,,,,3.28,
2012-09-16 07:15:00+00:00,100,7.175,,24.24,4.3,,4.3,7.72,,5.33,,236.0,,,110.0,20.0,231.5,173.9,72.6,42.5,85.7,11.9,3.38,1.65
2012-09-16 07:30:00+00:00,70,7.625,,26.57,3.13,3.8,4.7,8.27,0.1,5.44,3.13,255.0,,102.0,110.0,20.0,225.4,175.7,60.8,36.4,84.5,11.7,3.48,1.21
2012-09-16 07:45:00+00:00,50,7.7,,29.24,3.2,4.38,5.1,8.35,0.1,5.55,3.2,243.5,,101.0,110.0,20.0,202.9,162.9,46.2,27.8,74.0,9.3,3.8,1.0
2012-09-16 08:00:00+00:00,50,6.825,,25.51,3.95,5.07,4.53,7.38,,5.66,3.95,244.5,,102.0,110.0,20.0,202.3,159.1,46.4,29.6,79.2,7.8,3.74,1.0
2012-09-16 08:15:00+00:00,100,7.262,4.49,24.61,4.03,,4.03,7.8,,5.77,,202.5,256.0,,110.0,20.0,233.3,175.5,73.4,46.2,88.5,13.1,3.39,1.85
2012-09-16 08:30:00+00:00,0,7.375,4.4,24.24,4.15,,4.15,7.93,,,,217.0,252.0,,110.0,20.0,,,,,,,3.29,
2012-09-16 08:45:00+00:00,0,7.05,4.68,24.14,4.25,,4.25,7.85,0.25,,,230.0,268.5,,110.0,20.0,,,,,,,3.42,
2012-09-16 09:00:00+00:00,0,7.275,4.6,24.43,4.25,,4.25,7.9,0.08,,,217.5,276.0,,110.0,20.0,,,,,,,3.36,
2012-09-16 09:15:00+00:00,70,7.606,4.66,24.76,4.68,,4.68,8.15,,6.1,,263.5,263.5,,110.0,20.0,246.1,186.0,66.5,45.9,107.2,14.5,3.26,1.18
2012-09-16 09:30:00+00:00,100,7.9,,25.77,3.78,,3.78,8.48,0.03,6.14,,202.0,,,110.0,20.0,251.0,196.0,64.4,41.2,87.9,14.4,3.26,1.25
2012-09-16 09:45:00+00:00,100,8.012,4.84,27.62,4.15,,4.15,8.57,0.03,6.17,,197.0,231.0,,110.0,20.0,238.0,194.9,42.5,32.4,82.9,11.8,3.45,1.0
2012-09-16 10:00:00+00:00,100,7.825,,27.37,4.32,,4.32,8.4,0.03,6.17,,249.5,,,110.0,20.0,225.0,179.3,53.0,34.1,82.9,11.7,3.5,1.04
2012-09-16 10:15:00+00:00,70,7.8,,25.6,5.6,,5.6,8.35,,6.16,,261.0,,,110.0,20.0,234.6,165.2,87.3,49.6,99.7,16.1,3.28,1.68
2012-09-16 10:30:00+00:00,0,7.975,4.4,26.05,3.08,3.78,4.25,8.7,0.17,,3.08,225.0,243.5,96.0,110.0,20.0,,,,,,,3.27,
2012-09-16 10:45:00+00:00,100,8.05,,26.81,2.85,3.58,4.45,8.6,,6.11,2.85,243.8,,97.0,110.0,20.0,244.8,193.0,61.9,40.1,80.3,14.5,3.33,1.39
2012-09-16 11:00:00+00:00,70,8.025,,26.57,4.8,,4.8,8.6,0.03,6.07,,273.5,,,110.0,20.0,241.5,183.1,70.3,43.1,86.0,15.3,3.31,1.49
2012-09-16 11:15:00+00:00,70,8.05,,26.77,5.85,,5.85,8.6,,6.03,,270.0,,,110.0,20.0,231.0,166.5,79.0,44.8,99.2,15.7,3.33,1.38
2012-09-16 11:30:00+00:00,50,8.325,,27.62,6.15,,6.15,8.88,,6.0,,262.5,,,110.0,20.0,233.1,167.6,83.6,46.7,97.2,17.3,3.32,1.6
2012-09-16 11:45:00+00:00,0,7.725,4.53,25.09,4.35,,4.35,8.27,,,,246.3,253.5,,110.0,20.0,,,,,,,3.25,
2012-09-16 12:00:00+00:00,100,7.7,,24.52,4.15,,4.15,8.25,,5.95,,218.8,,,110.0,20.0,257.8,187.7,90.8,54.0,94.5,17.2,3.18,2.13
2012-09-16 12:30:00+00:00,0,7.575,4.18,23.66,4.05,,4.05,8.13,,,,220.0,243.5,,110.0,20.0,,,,,,,3.12,
2012-09-16 12:45:00+00:00,0,7.65,4.3,24.16,4.0,,4.0,8.2,,,,224.5,281.0,,110.0,20.0,,,,,,,3.16,
2012-09-16 13:00:00+00:00,100,7.725,,24.83,4.35,,4.35,8.27,,5.99,,256.0,,,110.0,20.0,253.6,187.0,87.4,51.1,92.1,16.4,3.21,2.06
2012-09-16 13:15:00+00:00,100,7.5,,25.39,4.3,,4.3,8.1,0.05,6.03,,263.5,,,110.0,20.0,236.4,184.4,63.8,39.0,83.4,12.2,3.39,1.36
2012-09-16 13:30:00+00:00,0,7.35,4.13,24.3,4.0,,4.0,7.9,,,,240.0,245.0,,110.0,20.0,,,,,,,3.31,
2012-09-16 13:45:00+00:00,100,7.163,4.09,22.32,3.58,,3.58,7.7,,6.12,,217.5,237.5,,110.0,20.0,269.9,196.6,99.1,56.4,102.2,15.3,3.12,2.34
2012-09-16 14:00:00+00:00,70,6.825,,21.98,4.5,,4.5,7.38,,6.17,,261.0,,,110.0,20.0,246.6,178.2,87.0,49.8,98.8,12.5,3.22,1.72
2012-09-16 14:15:00+00:00,70,6.825,,21.78,4.0,,4.0,7.5,0.13,6.21,,246.3,,,110.0,20.0,252.3,186.1,84.7,49.0,95.1,12.4,3.19,1.76
2012-09-16 14:30:00+00:00,70,6.725,,22.17,4.3,,4.3,7.28,,6.24,,262.5,,,110.0,20.0,241.4,181.8,75.2,43.4,90.7,10.8,3.3,1.54
2012-09-16 14:45:00+00:00,100,6.675,,22.05,3.17,,3.17,7.25,0.03,6.26,,231.0,,,110.0,20.0,247.7,194.8,68.4,40.2,82.6,9.9,3.3,1.57
2012-09-16 15:00:00+00:00,100,6.95,,21.49,3.08,,3.08,7.5,,6.27,,228.5,,,110.0,20.0,270.7,202.6,92.0,51.8,98.3,13.5,3.09,1.98
2012-09-16 15:15:00+00:00,70,7.25,,23.37,4.3,,4.3,7.8,,6.26,,272.5,,,110.0,20.0,257.8,201.0,74.8,42.1,89.4,12.2,3.22,1.49
2012-09-16 15:30:00+00:00,70,7.75,,25.27,3.58,,3.58,8.3,,6.24,,263.5,,,110.0,20.0,262.1,214.7,64.7,36.8,77.0,12.3,3.26,1.5
2012-09-16 15:45:00+00:00,70,8.3,,27.42,3.2,,3.2,8.85,,6.19,,253.5,,,110.0,20.0,261.9,219.4,59.6,33.4,67.8,12.7,3.3,1.62
2012-09-16 16:00:00+00:00,70,8.425,,28.16,3.13,,3.13,8.98,,6.12,,240.0,,,110.0,20.0,257.2,215.2,59.5,32.8,64.0,12.6,3.34,1.83
2012-09-16 16:15:00+00:00,70,8.825,,29.53,2.85,,2.85,9.38,,6.04,,238.5,,,110.0,20.0,265.2,222.0,61.8,33.9,62.4,14.1,3.35,2.16
2012-09-16 16:30:00+00:00,50,8.65,,29.68,3.4,,3.4,9.2,,5.94,,234.5,,,110.0,20.0,254.4,219.4,50.2,26.6,52.7,10.7,3.43,1.83
2012-09-16 16:45:00+00:00,70,8.8,,30.73,2.83,,2.83,9.35,,5.82,,228.5,,,110.0,20.0,255.6,226.0,42.6,22.6,42.1,9.2,3.49,2.18
2012-09-16 17:00:00+00:00,100,8.425,,30.55,7.63,,7.63,9.15,0.17,5.68,,272.5,,,110.0,20.0,247.6,226.2,30.9,16.0,31.3,6.0,3.63,1.95
2012-09-16 17:15:00+00:00,100,8.1,,28.87,2.75,,2.75,8.65,,5.54,,218.5,,,110.0,20.0,249.8,222.0,39.7,21.0,37.0,7.1,3.56,2.78
2012-09-16 17:30:00+00:00,100,8.025,,28.08,3.1,,3.1,8.6,0.03,5.39,,221.0,,,110.0,20.0,256.2,226.3,42.5,22.7,38.5,7.5,3.5,3.26
2012-09-16 17:45:00+00:00,100,7.825,,27.81,3.05,,3.05,8.38,,5.23,,218.5,,,110.0,20.0,251.2,223.7,39.2,20.9,35.4,6.6,3.55,3.27
2012-09-16 18:00:00+00:00,100,7.45,,26.52,2.97,,2.97,8.0,,5.06,,211.0,,,110.0,20.0,246.8,217.1,42.0,22.6,37.3,6.4,3.56,3.67
2012-09-16 18:15:00+00:00,100,6.4,,23.64,2.63,,2.63,6.95,,4.9,,217.0,,,110.0,20.0,239.9,217.5,32.0,17.0,29.6,3.6,3.69,2.91
2012-09-16 18:30:00+00:00,100,6.4,,21.93,2.58,,2.58,6.95,,4.74,,216.0,,,110.0,20.0,258.7,223.2,50.2,27.0,44.2,5.6,3.43,3.83
2012-09-16 18:45:00+00:00,100,5.775,,20.47,1.77,,1.77,6.32,,4.58,,217.0,,,110.0,20.0,249.6,221.1,40.8,21.6,37.9,3.7,3.55,2.8
2012-09-16 19:00:00+00:00,100,5.325,,19.16,2.63,,2.63,5.88,,4.43,,225.0,,,110.0,20.0,248.3,223.6,35.2,18.9,31.9,2.8,3.6,3.27
